"reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2012-2","1265","June 30, 2012","OTTAWA",305,184,1.65760869565217,1.20108695652174,"2","2012",959370.8554,3.17916682879462
"2012-3","1265","September 30, 2012","OTTAWA",337,203,1.66009852216749,1.17241379310345,"3","2012",963103.0134,3.49910648509243
"2012-4","1265","December 31, 2012","OTTAWA",433,186,2.32795698924731,1.2258064516129,"4","2012",966617,4.47954050052917
"2013-1","1265","March 31, 2013","OTTAWA",418,176,2.375,1.32386363636364,"1","2013",969809.4097,4.31012522480375
"2013-2","1265","June 30, 2013","OTTAWA",493,184,2.67934782608696,1.66304347826087,"2","2013",972751.1896,5.06809968747223
"2013-3","1265","September 30, 2013","OTTAWA",408,177,2.30508474576271,1.29943502824859,"3","2013",975556.8746,4.18222669147085
"2013-4","1265","December 31, 2013","OTTAWA",426,156,2.73076923076923,1.33974358974359,"4","2013",978341,4.35431000029642
"2014-1","1265","March 31, 2014","OTTAWA",338,180,1.87777777777778,0.466666666666667,"1","2014",981187.4976,3.44480541004399
"2014-2","1265","June 30, 2014","OTTAWA",296,149,1.98657718120805,0.348993288590604,"2","2014",984057.8863,3.00795313081574
"2014-3","1265","September 30, 2014","OTTAWA",430,152,2.82894736842105,1.03947368421053,"3","2014",986883.0819,4.35715241132861
"2014-4","1265","December 31, 2014","OTTAWA",555,167,3.32335329341317,1.40718562874252,"4","2014",989594,5.60836060040784
"2015-1","1265","March 31, 2015","OTTAWA",640,167,3.83233532934132,1.62874251497006,"1","2015",992164.7718,6.45054146438703
"2015-2","1265","June 30, 2015","OTTAWA",644,185,3.48108108108108,1.48648648648649,"2","2015",994742.3903,6.47403796480191
"2015-3","1265","September 30, 2015","OTTAWA",847,241,3.51452282157676,1.40663900414938,"3","2015",997517.0636,8.49108281860573
"2015-4","1265","December 31, 2015","OTTAWA",897,236,3.80084745762712,1.27966101694915,"4","2015",1000679,8.96391350273164
"2016-1","1265","March 31, 2016","OTTAWA",965,288,3.35069444444444,1.16319444444444,"1","2016",1004374.665,9.60796835710706
"2016-2","1265","June 30, 2016","OTTAWA",889,263,3.38022813688213,1.28897338403042,"2","2016",1008575.553,8.81441154661816
"2016-3","1265","September 30, 2016","OTTAWA",866,271,3.19557195571956,1.27675276752768,"3","2016",1013209.414,8.54709784605298
"2016-4","1265","December 31, 2016","OTTAWA",838,274,3.05839416058394,1.31021897810219,"4","2016",1018204,8.23017784255414
"2017-1","1265","March 31, 2017","OTTAWA",704,257,2.73929961089494,1.24902723735409,"1","2017",1023487.084,6.87844537567218
"2017-2","1265","June 30, 2017","OTTAWA",672,238,2.82352941176471,1.33193277310924,"2","2017",1028986.524,6.53069777228686
"2017-3","1265","September 30, 2017","OTTAWA",636,225,2.82666666666667,1.49777777777778,"3","2017",1034630.203,6.14712385310097
"2017-4","1265","December 31, 2017","OTTAWA",684,250,2.736,1.3,"4","2017",1040346,6.57473571292628
"2018-1","1265","March 31, 2018","OTTAWA",581,227,2.55947136563877,1.36563876651982,"1","2018",1046277.515,5.55302003216613
"2018-2","1265","June 30, 2018","OTTAWA",465,210,2.21428571428571,1.34285714285714,"2","2018",1052491.169,4.41808932650531
"2018-3","1265","September 30, 2018","OTTAWA",709,193,3.67357512953368,0.984455958549223,"3","2018",1058897.197,6.69564526196399
"2018-4","1265","December 31, 2018","OTTAWA",424,191,2.21989528795812,0.989528795811518,"4","2018",1065389.86,3.97976380214469
"2019-1","1265","March 31, 2019","OTTAWA",413,203,2.03448275862069,0.67487684729064,"1","2019",1071863.423,3.85310284069652
"2019-2","1265","June 30, 2019","OTTAWA",339,174,1.94827586206897,0.798850574712644,"2","2019",1078206.449,3.14411029830522
"2019-3","1265","September 30, 2019","OTTAWA",341,175,1.94857142857143,0.754285714285714,"3","2019",1084646.119,3.14388254405398
"2019-4","1265","December 31, 2019","OTTAWA",348,176,1.97727272727273,0.630681818181818,"4","2019",1091281.286,3.18891201072058
"2020-1","1265","March 31, 2020","OTTAWA",353,201,1.75621890547264,0.507462686567164,"1","2020",1098248.651,3.21420836418583
"2020-2","1265","June 30, 2020","OTTAWA",303,192,1.578125,0.171875,"2","2020",1105235.78,2.74149647960185
"2020-3","1265","September 30, 2020","OTTAWA",334,217,1.53917050691244,0.138248847926267,"3","2020",1111099.234,3.00603213267988
"2020-4","1265","December 31, 2020","OTTAWA",262,177,1.48022598870056,0.141242937853107,"4","2020",1115118.529,2.34952602065498
"2021-1","1265","March 31, 2021","OTTAWA",317,190,1.66842105263158,0.0789473684210526,"1","2021",1118547.888,2.83403154572851
"2021-2","1265","June 30, 2021","OTTAWA",265,164,1.61585365853659,0.0731707317073171,"2","2021",1121907.549,2.36204846144591
"2021-3","1265","September 30, 2021","OTTAWA",235,151,1.55629139072848,0.0662251655629139,"3","2021",1125541.996,2.08788300068015
"2021-4","1265","December 31, 2021","OTTAWA",206,138,1.49275362318841,0.0942028985507246,"4","2021",1130975.689,1.82143614583036
"2022-1","1265","March 31, 2022","OTTAWA",193,132,1.46212121212121,0.053030303030303,"1","2022",1136765.819,1.69779911371526
"2022-2","1265","June 30, 2022","OTTAWA",185,136,1.36029411764706,0.0514705882352941,"2","2022",1142427.59,1.61935865011803
"1988-2","1400","June 30, 1988",NA,978,781,1.25224071702945,0,"2","1988",641710.984,15.2405058411779
"1988-3","1400","September 30, 1988",NA,1027,729,1.40877914951989,0,"3","1988",644355.468,15.9384074630061
"1988-4","1400","December 31, 1988",NA,1080,653,1.65390505359877,0,"4","1988",646773.443,16.6982737415828
"1989-1","1400","March 31, 1989",NA,1025,525,1.95238095238095,0,"1","1989",649245.201,15.7875637497396
"1989-2","1400","June 30, 1989",NA,862,998,0.86372745490982,0,"2","1989",651770.743,13.2255092646894
"1989-3","1400","September 30, 1989",NA,783,672,1.16517857142857,0,"3","1989",654547.726,11.9624584869461
"1989-4","1400","December 31, 1989",NA,844,616,1.37012987012987,0,"4","1989",657101.771,12.844281316052
"1990-1","1400","March 31, 1990",NA,803,534,1.50374531835206,0,"1","1990",659630.535,12.1734813261791
"1990-2","1400","June 30, 1990",NA,670,1141,0.587204206836109,0,"2","1990",662134.02,10.1187973999584
"1990-3","1400","September 30, 1990",NA,705,707,0.997171145685997,0,"3","1990",665108.82,10.5997692227266
"1990-4","1400","December 31, 1990",NA,725,658,1.10182370820669,0,"4","1990",667363.106,10.8636511890125
"1991-1","1400","March 31, 1991",NA,676,487,1.38809034907598,0,"1","1991",669393.475,10.0986941947709
"1991-2","1400","June 30, 1991",NA,763,931,0.819548872180451,0.00322234156820623,"2","1991",671199.925,11.3677009126603
"1991-3","1400","September 30, 1991",NA,735,726,1.01239669421488,0.00413223140495868,"3","1991",672026.583,10.9370673510991
"1991-4","1400","December 31, 1991",NA,836,681,1.22760646108664,0.00440528634361234,"4","1991",673687.546,12.4093135603252
"1992-1","1400","March 31, 1992","QUÉBEC",874,565,1.54690265486726,0.00530973451327434,"1","1992",675426.941,12.9399635541041
"1992-2","1400","June 30, 1992",NA,975,844,1.15521327014218,0,"2","1992",677244.767,14.3965674968442
"1992-3","1400","September 30, 1992",NA,901,837,1.07646356033453,0,"3","1992",679788.826,13.2541160657442
"1992-4","1400","December 31, 1992",NA,952,639,1.48982785602504,0,"4","1992",681504.394,13.9690955536231
"1993-1","1400","March 31, 1993",NA,967,586,1.65017064846416,0,"1","1993",683039.273,14.1573118592846
"1993-2","1400","June 30, 1993",NA,937,851,1.10105757931845,0,"2","1993",684393.463,13.6909548477087
"1993-3","1400","September 30, 1993",NA,1040,733,1.41882673942701,0,"3","1993",685597.458,15.1692511088628
"1993-4","1400","December 31, 1993",NA,960,616,1.55844155844156,0,"4","1993",686578.071,13.9823865711551
"1994-1","1400","March 31, 1994",NA,906,490,1.84897959183673,0,"1","1994",687365.798,13.1807547398511
"1994-2","1400","June 30, 1994","QUÉBEC",974,875,1.11314285714286,0,"2","1994",687960.638,14.1577867424444
"1994-3","1400","September 30, 1994","QUÉBEC",925,630,1.46825396825397,0,"3","1994",687631.523,13.4519720091425
"1994-4","1400","December 31, 1994","QUÉBEC",910,528,1.72348484848485,0,"4","1994",688133.017,13.2241874393305
"1995-1","1400","March 31, 1995","QUÉBEC",930,460,2.02173913043478,0,"1","1995",688734.05,13.5030350249127
"1995-2","1400","June 30, 1995","QUÉBEC",912,635,1.43622047244094,0,"2","1995",689434.624,13.2282303245623
"1995-3","1400","September 30, 1995","QUÉBEC",786,576,1.36458333333333,0,"3","1995",690663.547,11.380360284166
"1995-4","1400","December 31, 1995","QUÉBEC",697,381,1.82939632545932,0,"4","1995",691391.677,10.0811164378538
"1996-1","1400","March 31, 1996",NA,749,347,2.15850144092219,0,"1","1996",692047.825,10.8229514340284
"1996-2","1400","June 30, 1996","QUÉBEC",600,357,1.68067226890756,0,"2","1996",692631.989,8.66260885331417
"1996-3","1400","September 30, 1996","QUÉBEC",524,403,1.30024813895782,0,"3","1996",693014.184,7.56117280277773
"1996-4","1400","December 31, 1996",NA,494,297,1.66329966329966,0,"4","1996",693506.376,7.12322218072873
"1997-1","1400","March 31, 1997","QUÉBEC",349,243,1.43621399176955,0,"1","1997",693978.578,5.02897367532287
"1997-2","1400","June 30, 1997",NA,319,331,0.963746223564955,0,"2","1997",694430.79,4.59369032297661
"1997-3","1400","September 30, 1997","QUÉBEC",288,307,0.938110749185668,0,"3","1997",694694.864,4.1457050415159
"1997-4","1400","December 31, 1997","QUÉBEC",290,270,1.07407407407407,0,"4","1997",695174.357,4.17161532326199
"1998-1","1400","March 31, 1998","QUÉBEC",330,238,1.38655462184874,0,"1","1998",695701.121,4.74341624641424
"1998-2","1400","June 30, 1998","QUÉBEC",254,319,0.796238244514107,0,"2","1998",696275.156,3.64798309707319
"1998-3","1400","September 30, 1998",NA,271,277,0.978339350180505,0,"3","1998",696919.876,3.88853883111234
"1998-4","1400","December 31, 1998","QUÉBEC",271,230,1.17826086956522,0,"4","1998",697579.086,3.88486417438266
"1999-1","1400","March 31, 1999",NA,267,219,1.21917808219178,0,"1","1999",698276.2,3.82370185322083
"1999-2","1400","June 30, 1999",NA,221,233,0.948497854077253,0,"2","1999",699011.218,3.16160877406691
"1999-3","1400","September 30, 1999","QUÉBEC",174,342,0.508771929824561,0,"3","1999",699695.508,2.48679601355966
"1999-4","1400","December 31, 1999","QUÉBEC",269,159,1.69182389937107,0,"4","1999",700541.788,3.83988513758725
"2000-1","1400","March 31, 2000","QUÉBEC",252,136,1.85294117647059,0,"1","2000",701461.425,3.59249975862892
"2000-2","1400","June 30, 2000",NA,260,333,0.780780780780781,0,"2","2000",702454.419,3.70130777125911
"2000-3","1400","September 30, 2000",NA,171,138,1.23913043478261,0,"3","2000",703623.273,2.43027777166774
