"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"1638","2012-1","1265",5,3,"March 31, 2012","OTTAWA",194,41,4.73170731707317,1.14634146341463,2012,1,"969798.204965517",2.00041615881211
"1639","2012-2","0140",1,1,"June 30, 2012","CALGARY",448,448,1,0,2012,2,"1315683.97",3.40507302828961
"1640","2012-2","0140",2,1,"June 30, 2012","CALGARY",94,55,1.70909090909091,0,2012,2,"1315683.97",0.714457287185767
"1641","2012-2","0140",4,1,"June 30, 2012","CALGARY",4,2,2,0,2012,2,"1315683.97",0.0304024377525858
"1642","2012-2","0140",4,3,"June 30, 2012","CALGARY",70,26,2.69230769230769,0.115384615384615,2012,2,"1315683.97",0.532042660670252
"1643","2012-2","0140",5,3,"June 30, 2012","CALGARY",299,20,14.95,12,2012,2,"1315683.97",2.27258222200579
"1644","2012-2","0610",1,1,"June 30, 2012","HAMILTON",49,49,1,0,2012,2,"749615.9380000001",0.653668065419388
"1645","2012-2","0610",4,1,"June 30, 2012","HAMILTON",10,6,1.66666666666667,0,2012,2,"749615.9380000001",0.133401646003957
"1646","2012-2","0610",4,3,"June 30, 2012","HAMILTON",11,3,3.66666666666667,0,2012,2,"749615.9380000001",0.146741810604352
"1647","2012-2","1265",1,1,"June 30, 2012","OTTAWA",68,68,1,0,2012,2,"972944.342279357",0.698909454991984
"1648","2012-2","1265",2,1,"June 30, 2012","OTTAWA",41,29,1.41379310344828,0,2012,2,"972944.342279357",0.421401289039285
"1649","2012-2","1265",4,1,"June 30, 2012","OTTAWA",102,52,1.96153846153846,0,2012,2,"972944.342279357",1.04836418248798
"1650","2012-2","1265",4,3,"June 30, 2012","OTTAWA",2,2,1,0,2012,2,"972944.342279357",0.0205561604409407
"1651","2012-2","1265",5,3,"June 30, 2012","OTTAWA",92,33,2.78787878787879,6.6969696969697,2012,2,"972944.342279357",0.945583380283273
"1652","2012-3","0140",1,1,"September 30, 2012","CALGARY",482,482,1,0,2012,3,"1328390.13",3.62845213250719
"1653","2012-3","0140",2,1,"September 30, 2012","CALGARY",83,50,1.66,0,2012,3,"1328390.13",0.624816446054142
"1654","2012-3","0140",4,1,"September 30, 2012","CALGARY",2,1,2,0,2012,3,"1328390.13",0.0150558179772082
"1655","2012-3","0140",4,3,"September 30, 2012","CALGARY",49,17,2.88235294117647,0.176470588235294,2012,3,"1328390.13",0.368867540441602
"1656","2012-3","0140",5,3,"September 30, 2012","CALGARY",232,15,15.4666666666667,12.9333333333333,2012,3,"1328390.13",1.74647488535616
"1657","2012-3","0610",1,1,"September 30, 2012","HAMILTON",42,42,1,0,2012,3,"750706.4380000001",0.559473022662422
"1658","2012-3","0610",2,1,"September 30, 2012","HAMILTON",1,1,1,0,2012,3,"750706.4380000001",0.0133207862538672
"1659","2012-3","0610",4,1,"September 30, 2012","HAMILTON",10,6,1.66666666666667,0,2012,3,"750706.4380000001",0.133207862538672
"1660","2012-3","0610",4,3,"September 30, 2012","HAMILTON",12,4,3,0,2012,3,"750706.4380000001",0.159849435046406
"1661","2012-3","1265",1,1,"September 30, 2012","OTTAWA",59,59,1,0,2012,3,"975938.308453518",0.604546409224288
"1662","2012-3","1265",2,1,"September 30, 2012","OTTAWA",42,31,1.35483870967742,0,2012,3,"975938.308453518",0.430355070973222
"1663","2012-3","1265",4,1,"September 30, 2012","OTTAWA",111,68,1.63235294117647,0,2012,3,"975938.308453518",1.13736697328637
"1664","2012-3","1265",4,3,"September 30, 2012","OTTAWA",2,2,1,0,2012,3,"975938.308453518",0.0204930986177725
"1665","2012-3","1265",5,3,"September 30, 2012","OTTAWA",123,43,2.86046511627907,5.53488372093023,2012,3,"975938.308453518",1.26032556499301
"1666","2012-4","0140",1,1,"December 31, 2012","CALGARY",440,440,1,0,2012,4,"1339347.8800000001",3.28518084487504
"1667","2012-4","0140",2,1,"December 31, 2012","CALGARY",88,55,1.6,0,2012,4,"1339347.8800000001",0.657036168975009
"1668","2012-4","0140",4,1,"December 31, 2012","CALGARY",6,2,3,0,2012,4,"1339347.8800000001",0.0447979206119324
"1669","2012-4","0140",4,3,"December 31, 2012","CALGARY",76,27,2.81481481481481,0.111111111111111,2012,4,"1339347.8800000001",0.567440327751144
"1670","2012-4","0140",5,3,"December 31, 2012","CALGARY",254,18,14.1111111111111,8.88888888888889,2012,4,"1339347.8800000001",1.89644530590514
"1671","2012-4","0610",1,1,"December 31, 2012","HAMILTON",49,49,1,0,2012,4,"751881.0630000001",0.651698817955201
"1672","2012-4","0610",2,1,"December 31, 2012","HAMILTON",1,1,1,0,2012,4,"751881.0630000001",0.0132999758766368
"1673","2012-4","0610",4,1,"December 31, 2012","HAMILTON",10,6,1.66666666666667,0,2012,4,"751881.0630000001",0.132999758766368
"1674","2012-4","0610",4,3,"December 31, 2012","HAMILTON",9,3,3,0,2012,4,"751881.0630000001",0.119699782889731
"1675","2012-4","1265",1,1,"December 31, 2012","OTTAWA",63,63,1,0,2012,4,"978709",0.643705125834135
"1676","2012-4","1265",2,1,"December 31, 2012","OTTAWA",39,26,1.5,0,2012,4,"978709",0.398484125516369
"1677","2012-4","1265",4,1,"December 31, 2012","OTTAWA",82,51,1.6078431372549,0,2012,4,"978709",0.837838417752366
"1678","2012-4","1265",5,3,"December 31, 2012","OTTAWA",249,46,5.41304347826087,4.95652173913043,2012,4,"978709",2.54416787829682
"1679","2013-1","0140",1,1,"March 31, 2013","CALGARY",408,408,1,0,2013,1,"1350164.8800000001",3.02185315322377
"1680","2013-1","0140",2,1,"March 31, 2013","CALGARY",63,34,1.85294117647059,0,2013,1,"1350164.8800000001",0.466609678071318
"1681","2013-1","0140",4,1,"March 31, 2013","CALGARY",4,1,4,0,2013,1,"1350164.8800000001",0.0296260113061154
"1682","2013-1","0140",4,3,"March 31, 2013","CALGARY",87,29,3,0.172413793103448,2013,1,"1350164.8800000001",0.644365745908011
"1683","2013-1","0140",5,3,"March 31, 2013","CALGARY",347,18,19.2777777777778,8.77777777777778,2013,1,"1350164.8800000001",2.57005648080551
"1684","2013-1","0610",1,1,"March 31, 2013","HAMILTON",54,54,1,0,2013,1,"753037.3130000001",0.717095940237957
"1685","2013-1","0610",2,1,"March 31, 2013","HAMILTON",3,2,1.5,0,2013,1,"753037.3130000001",0.0398386633465532
"1686","2013-1","0610",4,1,"March 31, 2013","HAMILTON",12,8,1.5,0,2013,1,"753037.3130000001",0.159354653386213
"1687","2013-1","0610",4,3,"March 31, 2013","HAMILTON",7,2,3.5,0,2013,1,"753037.3130000001",0.0929568811419574
"1688","2013-1","0610",5,3,"March 31, 2013","HAMILTON",8,1,8,21,2013,1,"753037.3130000001",0.106236435590808
"1689","2013-1","1265",1,1,"March 31, 2013","OTTAWA",62,62,1,0,2013,1,"981215.42358472",0.631869399010184
"1690","2013-1","1265",2,1,"March 31, 2013","OTTAWA",39,27,1.44444444444444,0,2013,1,"981215.42358472",0.397466234861245
"1691","2013-1","1265",4,1,"March 31, 2013","OTTAWA",80,38,2.10526315789474,0,2013,1,"981215.42358472",0.815315353561528
"1692","2013-1","1265",5,3,"March 31, 2013","OTTAWA",237,49,4.83673469387755,4.75510204081633,2013,1,"981215.42358472",2.41537173492603
"1693","2013-2","0140",1,1,"June 30, 2013","CALGARY",434,434,1,0,2013,2,"1360841.1300000001",3.18920401825303
"1694","2013-2","0140",2,1,"June 30, 2013","CALGARY",47,26,1.80769230769231,0,2013,2,"1360841.1300000001",0.345374628704822
"1695","2013-2","0140",4,1,"June 30, 2013","CALGARY",4,1,4,0,2013,2,"1360841.1300000001",0.0293935854216869
"1696","2013-2","0140",4,3,"June 30, 2013","CALGARY",41,14,2.92857142857143,0.214285714285714,2013,2,"1360841.1300000001",0.301284250572291
"1697","2013-2","0140",5,3,"June 30, 2013","CALGARY",327,16,20.4375,6.0625,2013,2,"1360841.1300000001",2.40292560822291
"1698","2013-2","0610",1,1,"June 30, 2013","HAMILTON",61,61,1,0,2013,2,"754175.1880000001",0.808830640023654
"1699","2013-2","0610",1,3,"June 30, 2013","HAMILTON",1,1,1,0,2013,2,"754175.1880000001",0.0132595186889124
"1700","2013-2","0610",2,1,"June 30, 2013","HAMILTON",6,6,1,0,2013,2,"754175.1880000001",0.0795571121334742
"1701","2013-2","0610",4,1,"June 30, 2013","HAMILTON",4,2,2,0,2013,2,"754175.1880000001",0.0530380747556495
"1702","2013-2","0610",4,3,"June 30, 2013","HAMILTON",5,1,5,0,2013,2,"754175.1880000001",0.0662975934445618
"1703","2013-2","0610",5,3,"June 30, 2013","HAMILTON",3,1,3,21,2013,2,"754175.1880000001",0.0397785560667371
"1704","2013-2","1265",1,1,"June 30, 2013","OTTAWA",53,53,1,0,2013,2,"983537.026489281",0.538871426012121
"1705","2013-2","1265",2,1,"June 30, 2013","OTTAWA",46,32,1.4375,0,2013,2,"983537.026489281",0.467699728236935
"1706","2013-2","1265",4,1,"June 30, 2013","OTTAWA",80,36,2.22222222222222,0.194444444444444,2013,2,"983537.026489281",0.813390831716409
"1707","2013-2","1265",5,3,"June 30, 2013","OTTAWA",314,63,4.98412698412698,4.74603174603175,2013,2,"983537.026489281",3.1925590144869
"1708","2013-3","0140",1,1,"September 30, 2013","CALGARY",423,423,1,0,2013,3,"1373362.25",3.08003223475816
"1709","2013-3","0140",2,1,"September 30, 2013","CALGARY",57,31,1.83870967741935,0,2013,3,"1373362.25",0.415039804683724
"1710","2013-3","0140",2,3,"September 30, 2013","CALGARY",4,2,2,0,2013,3,"1373362.25",0.0291256003286824
"1711","2013-3","0140",4,1,"September 30, 2013","CALGARY",2,1,2,0,2013,3,"1373362.25",0.0145628001643412
"1712","2013-3","0140",4,3,"September 30, 2013","CALGARY",37,14,2.64285714285714,0.214285714285714,2013,3,"1373362.25",0.269411803040312
"1713","2013-3","0140",5,3,"September 30, 2013","CALGARY",131,8,16.375,9.125,2013,3,"1373362.25",0.953863410764349
"1714","2013-3","0610",1,1,"September 30, 2013","HAMILTON",48,48,1,0,2013,3,"755268.594",0.635535495336643
