"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"2004-4","0140","T3B","December 31, 2004","CALGARY",3,2,1.5,0
"2004-4","0140","T2B","December 31, 2004","CALGARY",8,2,4,0
"2004-4","0140","T2V","December 31, 2004","CALGARY",3,3,1,0
"2004-4","0140","T2R","December 31, 2004","CALGARY",351,1,351,0
"2004-4","0140","T2E","December 31, 2004","CALGARY",148,8,18.5,0
"2004-4","0140","T2P","December 31, 2004","CALGARY",201,3,67,0
"2004-4","0140","T2N","December 31, 2004","CALGARY",22,14,1.57142857142857,0
"2004-4","0140","T2Y","December 31, 2004","CALGARY",7,4,1.75,0
"2004-4","0140","nan","December 31, 2004","CALGARY",7578,3909,1.93860322333078,0
"2004-4","0140","T2S","December 31, 2004","CALGARY",4,4,1,0
"2004-4","0140","T2T","December 31, 2004","CALGARY",22,11,2,0
"2004-4","0140","T2H","December 31, 2004","CALGARY",1,1,1,0
"2004-4","0140","T2M","December 31, 2004","CALGARY",2,2,1,0
"2004-4","0140","T3H","December 31, 2004","CALGARY",2,2,1,0
"2004-4","0140","T2G","December 31, 2004","CALGARY",366,3,122,0
"2004-4","0140","T2W","December 31, 2004","CALGARY",6,1,6,0
"2004-4","0140","T2L","December 31, 2004","CALGARY",1,1,1,0
"2005-1","0140","T2A","March 31, 2005","CALGARY",2,1,2,0
"2005-1","0140","T2L","March 31, 2005","CALGARY",1,1,1,0
"2005-1","0140","T2Y","March 31, 2005","CALGARY",18,10,1.8,0
"2005-1","0140","T2T","March 31, 2005","CALGARY",75,24,3.125,0
"2005-1","0140","T2G","March 31, 2005","CALGARY",367,4,91.75,0
"2005-1","0140","T2W","March 31, 2005","CALGARY",6,1,6,0
"2005-1","0140",NA,"March 31, 2005","CALGARY",48,6,8,0
"2005-1","0140","T2E","March 31, 2005","CALGARY",156,15,10.4,0
"2005-1","0140","T2H","March 31, 2005","CALGARY",62,6,10.3333333333333,0
"2005-1","0140","T3C","March 31, 2005","CALGARY",154,5,30.8,0
"2005-1","0140","T3B","March 31, 2005","CALGARY",3,2,1.5,0
"2005-1","0140","T3H","March 31, 2005","CALGARY",2,2,1,0
"2005-1","0140","nan","March 31, 2005","CALGARY",7501,4118,1.82151529868868,0
"2005-1","0140","T2S","March 31, 2005","CALGARY",7,7,1,0
"2005-1","0140","T3E","March 31, 2005","CALGARY",270,5,54,0
"2005-1","0140","T2N","March 31, 2005","CALGARY",35,24,1.45833333333333,0
"2005-1","0140","T2P","March 31, 2005","CALGARY",201,3,67,0
"2005-1","0140","T2K","March 31, 2005","CALGARY",2,1,2,0
"2005-1","0140","T2C","March 31, 2005","CALGARY",248,4,62,0
"2005-1","0140","T2R","March 31, 2005","CALGARY",512,2,256,0
"2005-1","0140","T2B","March 31, 2005","CALGARY",8,2,4,0
"2005-1","0140","T2V","March 31, 2005","CALGARY",5,5,1,0
"2005-1","0140","T2M","March 31, 2005","CALGARY",8,6,1.33333333333333,0
"2005-2","0140","T2G","June 30, 2005","CALGARY",374,11,34,0
"2005-2","0140","T2R","June 30, 2005","CALGARY",512,2,256,0
"2005-2","0140","T2P","June 30, 2005","CALGARY",201,3,67,0
"2005-2","0140","T3E","June 30, 2005","CALGARY",355,29,12.2413793103448,0
"2005-2","0140","T2T","June 30, 2005","CALGARY",124,49,2.53061224489796,0
"2005-2","0140","T2Y","June 30, 2005","CALGARY",34,23,1.47826086956522,0
"2005-2","0140","T2S","June 30, 2005","CALGARY",11,11,1,0
"2005-2","0140","T2W","June 30, 2005","CALGARY",18,3,6,0
"2005-2","0140","T2K","June 30, 2005","CALGARY",3,2,1.5,0
"2005-2","0140","T3A","June 30, 2005","CALGARY",1,1,1,0
"2005-2","0140","T2H","June 30, 2005","CALGARY",63,7,9,0
"2005-2","0140","T3C","June 30, 2005","CALGARY",156,6,26,0
"2005-2","0140","T2M","June 30, 2005","CALGARY",16,12,1.33333333333333,0
"2005-2","0140","T2N","June 30, 2005","CALGARY",57,43,1.32558139534884,0
"2005-2","0140",NA,"June 30, 2005","CALGARY",49,6,8.16666666666667,0
"2005-2","0140","T2L","June 30, 2005","CALGARY",2,2,1,0
"2005-2","0140","T3B","June 30, 2005","CALGARY",7,5,1.4,0
"2005-2","0140","T2E","June 30, 2005","CALGARY",186,30,6.2,0
"2005-2","0140","nan","June 30, 2005","CALGARY",6982,4026,1.73422752111277,0
"2005-2","0140","T2J","June 30, 2005","CALGARY",120,1,120,0
"2005-2","0140","T2V","June 30, 2005","CALGARY",14,11,1.27272727272727,0
"2005-2","0140","T3H","June 30, 2005","CALGARY",2,2,1,0
"2005-2","0140","T2C","June 30, 2005","CALGARY",275,13,21.1538461538462,0
"2005-2","0140","T2A","June 30, 2005","CALGARY",2,1,2,0
"2005-2","0140","T2B","June 30, 2005","CALGARY",16,4,4,0
"2005-3","0140","T2N","September 30, 2005","CALGARY",95,73,1.3013698630137,0
"2005-3","0140","T2B","September 30, 2005","CALGARY",24,6,4,0
"2005-3","0140","T2P","September 30, 2005","CALGARY",201,3,67,0
"2005-3","0140","T2W","September 30, 2005","CALGARY",18,3,6,0
"2005-3","0140","T2M","September 30, 2005","CALGARY",37,28,1.32142857142857,0
"2005-3","0140","T2T","September 30, 2005","CALGARY",223,85,2.62352941176471,0
"2005-3","0140","T3H","September 30, 2005","CALGARY",2,2,1,0
"2005-3","0140","T3B","September 30, 2005","CALGARY",12,8,1.5,0
"2005-3","0140","T3A","September 30, 2005","CALGARY",2,2,1,0
"2005-3","0140","T3C","September 30, 2005","CALGARY",197,11,17.9090909090909,0
"2005-3","0140",NA,"September 30, 2005","CALGARY",50,7,7.14285714285714,0
"2005-3","0140","T2A","September 30, 2005","CALGARY",12,2,6,0
"2005-3","0140","T2X","September 30, 2005","CALGARY",7,1,7,0
"2005-3","0140","T2V","September 30, 2005","CALGARY",25,19,1.31578947368421,0
"2005-3","0140","T2C","September 30, 2005","CALGARY",408,40,10.2,0
"2005-3","0140","T2K","September 30, 2005","CALGARY",4,3,1.33333333333333,0
"2005-3","0140","T2E","September 30, 2005","CALGARY",304,52,5.84615384615385,0
"2005-3","0140","T2S","September 30, 2005","CALGARY",16,16,1,0
"2005-3","0140","T2Y","September 30, 2005","CALGARY",57,44,1.29545454545455,0
"2005-3","0140","T2G","September 30, 2005","CALGARY",553,14,39.5,0
"2005-3","0140","T2R","September 30, 2005","CALGARY",519,3,173,0
"2005-3","0140","T3E","September 30, 2005","CALGARY",410,50,8.2,0
"2005-3","0140","T2L","September 30, 2005","CALGARY",4,4,1,0
"2005-3","0140","T2J","September 30, 2005","CALGARY",120,1,120,0
"2005-3","0140","T2H","September 30, 2005","CALGARY",65,8,8.125,0
"2005-3","0140","nan","September 30, 2005","CALGARY",6274,4029,1.5572102258625,0
"2005-4","0140","T3A","December 31, 2005","CALGARY",2,2,1,0
"2005-4","0140","T2W","December 31, 2005","CALGARY",18,3,6,0
"2005-4","0140","T2V","December 31, 2005","CALGARY",35,28,1.25,0
"2005-4","0140","nan","December 31, 2005","CALGARY",6113,4090,1.49462102689487,0
"2005-4","0140","T2C","December 31, 2005","CALGARY",435,66,6.59090909090909,0
"2005-4","0140","T2Y","December 31, 2005","CALGARY",74,60,1.23333333333333,0
"2005-4","0140","T3H","December 31, 2005","CALGARY",6,6,1,0
"2005-4","0140","T2J","December 31, 2005","CALGARY",263,5,52.6,0
"2005-4","0140","T3E","December 31, 2005","CALGARY",468,83,5.63855421686747,0
"2005-4","0140","T2B","December 31, 2005","CALGARY",32,8,4,0
"2005-4","0140","T4C","December 31, 2005","CALGARY",1,1,1,0
"2005-4","0140","T2K","December 31, 2005","CALGARY",8,6,1.33333333333333,0
"2005-4","0140","T2T","December 31, 2005","CALGARY",288,116,2.48275862068966,0
"2005-4","0140","T3B","December 31, 2005","CALGARY",13,9,1.44444444444444,0
"2005-4","0140","T2H","December 31, 2005","CALGARY",72,13,5.53846153846154,0
"2005-4","0140","T2N","December 31, 2005","CALGARY",167,109,1.53211009174312,0
"2005-4","0140","T2G","December 31, 2005","CALGARY",554,15,36.9333333333333,0
"2005-4","0140","T2X","December 31, 2005","CALGARY",7,1,7,0
"2005-4","0140","T3C","December 31, 2005","CALGARY",204,17,12,0
"2005-4","0140","T2L","December 31, 2005","CALGARY",5,5,1,0
"2005-4","0140",NA,"December 31, 2005","CALGARY",53,10,5.3,0
"2005-4","0140","T2E","December 31, 2005","CALGARY",349,75,4.65333333333333,0
"2005-4","0140","T2M","December 31, 2005","CALGARY",61,41,1.48780487804878,0
"2005-4","0140","T2S","December 31, 2005","CALGARY",23,23,1,0
"2005-4","0140","T2A","December 31, 2005","CALGARY",12,2,6,0
"2005-4","0140","T2P","December 31, 2005","CALGARY",245,4,61.25,0
"2005-4","0140","T2R","December 31, 2005","CALGARY",519,3,173,0
"2006-1","0140","nan","March 31, 2006","CALGARY",6936,4741,1.46298249314491,0
"2006-1","0140","T3B","March 31, 2006","CALGARY",16,11,1.45454545454545,0
"2006-1","0140","T2T","March 31, 2006","CALGARY",301,120,2.50833333333333,0
"2006-1","0140","T2K","March 31, 2006","CALGARY",44,6,7.33333333333333,0
"2006-1","0140","T2M","March 31, 2006","CALGARY",57,36,1.58333333333333,0
"2006-1","0140","T2R","March 31, 2006","CALGARY",519,3,173,0
"2006-1","0140","T2W","March 31, 2006","CALGARY",12,2,6,0
"2006-1","0140","T2L","March 31, 2006","CALGARY",6,6,1,0
"2006-1","0140","T2E","March 31, 2006","CALGARY",263,68,3.86764705882353,0
"2006-1","0140","T2B","March 31, 2006","CALGARY",28,7,4,0
"2006-1","0140","T2C","March 31, 2006","CALGARY",441,97,4.54639175257732,0
"2006-1","0140",NA,"March 31, 2006","CALGARY",52,9,5.77777777777778,0
"2006-1","0140","T2S","March 31, 2006","CALGARY",26,26,1,0
"2006-1","0140","T2P","March 31, 2006","CALGARY",426,5,85.2,0
"2006-1","0140","T2Y","March 31, 2006","CALGARY",54,48,1.125,0
"2006-1","0140","T3H","March 31, 2006","CALGARY",6,6,1,0
"2006-1","0140","T2N","March 31, 2006","CALGARY",172,114,1.50877192982456,0
"2006-1","0140","T2V","March 31, 2006","CALGARY",33,29,1.13793103448276,0
"2006-1","0140","T3E","March 31, 2006","CALGARY",502,97,5.17525773195876,0
"2006-1","0140","T2H","March 31, 2006","CALGARY",17,12,1.41666666666667,0
"2006-1","0140","T2J","March 31, 2006","CALGARY",263,5,52.6,0
"2006-1","0140","T2X","March 31, 2006","CALGARY",7,1,7,0
"2006-1","0140","T2G","March 31, 2006","CALGARY",918,15,61.2,0
"2006-1","0140","T4C","March 31, 2006","CALGARY",1,1,1,0
"2006-1","0140","T3A","March 31, 2006","CALGARY",2,2,1,0
"2006-1","0140","T3C","March 31, 2006","CALGARY",207,18,11.5,0
"2006-1","0140","T2A","March 31, 2006","CALGARY",2,1,2,0
"2006-2","0140","T2E","June 30, 2006","CALGARY",265,72,3.68055555555556,0.194444444444444
"2006-2","0140","T3E","June 30, 2006","CALGARY",467,92,5.07608695652174,0.0652173913043478
"2006-2","0140","T3H","June 30, 2006","CALGARY",6,6,1,0
"2006-2","0140","T2C","June 30, 2006","CALGARY",398,184,2.16304347826087,0
"2006-2","0140","T1Y","June 30, 2006","CALGARY",1,1,1,0
"2006-2","0140","T3B","June 30, 2006","CALGARY",19,14,1.35714285714286,0
"2006-2","0140","nan","June 30, 2006","CALGARY",8559,5799,1.47594412829798,0.00379375754440421
"2006-2","0140","T2S","June 30, 2006","CALGARY",30,30,1,0
"2006-2","0140","T2A","June 30, 2006","CALGARY",2,1,2,0
"2006-2","0140","T2H","June 30, 2006","CALGARY",15,9,1.66666666666667,0
"2006-2","0140","T4C","June 30, 2006","CALGARY",1,1,1,0
"2006-2","0140","T2M","June 30, 2006","CALGARY",66,42,1.57142857142857,0
"2006-2","0140",NA,"June 30, 2006","CALGARY",8,6,1.33333333333333,0
"2006-2","0140","T2N","June 30, 2006","CALGARY",180,121,1.48760330578512,0
"2006-2","0140","T3A","June 30, 2006","CALGARY",4,4,1,0
"2006-2","0140","T2B","June 30, 2006","CALGARY",29,8,3.625,0
"2006-2","0140","T2X","June 30, 2006","CALGARY",7,1,7,0
"2006-2","0140","T2L","June 30, 2006","CALGARY",6,6,1,0
"2006-2","0140","T2Y","June 30, 2006","CALGARY",54,50,1.08,0
"2006-2","0140","T2J","June 30, 2006","CALGARY",503,6,83.8333333333333,0.666666666666667
"2006-2","0140","T2V","June 30, 2006","CALGARY",43,33,1.3030303030303,0
"2006-2","0140","T2T","June 30, 2006","CALGARY",343,121,2.83471074380165,0.107438016528926
"2006-2","0140","T2R","June 30, 2006","CALGARY",625,4,156.25,16.5
"2006-2","0140","T3C","June 30, 2006","CALGARY",468,27,17.3333333333333,0.814814814814815
"2006-2","0140","T2K","June 30, 2006","CALGARY",50,10,5,0.3
"2006-2","0140","T2P","June 30, 2006","CALGARY",302,4,75.5,12.75
"2006-2","0140","T2G","June 30, 2006","CALGARY",920,17,54.1176470588235,5.52941176470588
"2006-3","0140","T2V","September 30, 2006","CALGARY",57,41,1.39024390243902,0
"2006-3","0140","T2N","September 30, 2006","CALGARY",211,123,1.71544715447154,0
"2006-3","0140","T2G","September 30, 2006","CALGARY",922,18,51.2222222222222,6.33333333333333
"2006-3","0140","T2J","September 30, 2006","CALGARY",503,6,83.8333333333333,0.666666666666667
"2006-3","0140","T2R","September 30, 2006","CALGARY",625,4,156.25,16.5
"2006-3","0140","T2H","September 30, 2006","CALGARY",381,12,31.75,1.75
"2006-3","0140","T2P","September 30, 2006","CALGARY",302,4,75.5,12.75
"2006-3","0140","T2Y","September 30, 2006","CALGARY",66,60,1.1,0
"2006-3","0140","T2E","September 30, 2006","CALGARY",282,88,3.20454545454545,0.125
"2006-3","0140","T2K","September 30, 2006","CALGARY",55,13,4.23076923076923,0.230769230769231
"2006-3","0140","T2M","September 30, 2006","CALGARY",79,49,1.61224489795918,0
"2006-3","0140","T4C","September 30, 2006","CALGARY",1,1,1,0
"2006-3","0140","T2L","September 30, 2006","CALGARY",7,7,1,0
"2006-3","0140","T3B","September 30, 2006","CALGARY",14,12,1.16666666666667,0
"2006-3","0140","T3C","September 30, 2006","CALGARY",465,24,19.375,0.916666666666667
"2006-3","0140",NA,"September 30, 2006","CALGARY",1,1,1,0
"2006-3","0140","nan","September 30, 2006","CALGARY",9111,6182,1.47379488838564,0.00420575865415723
"2006-3","0140","T2T","September 30, 2006","CALGARY",334,135,2.47407407407407,0.0518518518518519
"2006-3","0140","T2C","September 30, 2006","CALGARY",489,229,2.1353711790393,0
"2006-3","0140","T3E","September 30, 2006","CALGARY",212,98,2.16326530612245,0.0612244897959184
"2006-3","0140","T2X","September 30, 2006","CALGARY",7,1,7,0
"2006-3","0140","T3H","September 30, 2006","CALGARY",5,5,1,0
"2006-3","0140","T2B","September 30, 2006","CALGARY",23,6,3.83333333333333,0
"2006-3","0140","T3A","September 30, 2006","CALGARY",4,4,1,0
"2006-3","0140","T2S","September 30, 2006","CALGARY",32,32,1,0
"2006-4","0140","T2N","December 31, 2006","CALGARY",267,132,2.02272727272727,0
"2006-4","0140","T2P","December 31, 2006","CALGARY",302,4,75.5,12.75
"2006-4","0140","T3E","December 31, 2006","CALGARY",226,116,1.94827586206897,0.0517241379310345
"2006-4","0140","T4C","December 31, 2006","CALGARY",1,1,1,0
"2006-4","0140","T3C","December 31, 2006","CALGARY",469,28,16.75,0.785714285714286
"2006-4","0140","T3H","December 31, 2006","CALGARY",5,5,1,0
"2006-4","0140","nan","December 31, 2006","CALGARY",9638,6202,1.55401483392454,0.00419219606578523
"2006-4","0140","T2E","December 31, 2006","CALGARY",228,100,2.28,0.05
"2006-4","0140","T2H","December 31, 2006","CALGARY",380,11,34.5454545454545,1.90909090909091
"2006-4","0140","T2C","December 31, 2006","CALGARY",504,249,2.02409638554217,0
"2006-4","0140","T2K","December 31, 2006","CALGARY",96,13,7.38461538461539,0.230769230769231
"2006-4","0140","T2M","December 31, 2006","CALGARY",87,52,1.67307692307692,0
"2006-4","0140",NA,"December 31, 2006","CALGARY",1,1,1,0
"2006-4","0140","T2Y","December 31, 2006","CALGARY",68,62,1.09677419354839,0
"2006-4","0140","T2G","December 31, 2006","CALGARY",743,19,39.1052631578947,3.68421052631579
"2006-4","0140","T2L","December 31, 2006","CALGARY",9,9,1,0
"2006-4","0140","T2T","December 31, 2006","CALGARY",336,135,2.48888888888889,0.0222222222222222
"2006-4","0140","T2S","December 31, 2006","CALGARY",31,31,1,0
"2006-4","0140","T2R","December 31, 2006","CALGARY",301,3,100.333333333333,6.33333333333333
"2006-4","0140","T2X","December 31, 2006","CALGARY",9,3,3,0
"2006-4","0140","T2V","December 31, 2006","CALGARY",72,45,1.6,0
"2006-4","0140","T3A","December 31, 2006","CALGARY",5,5,1,0
"2006-4","0140","T2B","December 31, 2006","CALGARY",27,10,2.7,0
"2006-4","0140","T2J","December 31, 2006","CALGARY",503,6,83.8333333333333,0.666666666666667
"2006-4","0140","T3B","December 31, 2006","CALGARY",16,12,1.33333333333333,0
"2007-1","0140","T2B","March 31, 2007","CALGARY",15,7,2.14285714285714,0
"2007-1","0140","T3G","March 31, 2007","CALGARY",1,1,1,0
"2007-1","0140","T2A","March 31, 2007","CALGARY",9,5,1.8,0
"2007-1","0140","T2C","March 31, 2007","CALGARY",474,219,2.16438356164384,0
"2007-1","0140","T2T","March 31, 2007","CALGARY",387,157,2.46496815286624,0.0191082802547771
"2007-1","0140","T2R","March 31, 2007","CALGARY",294,2,147,9.5
"2007-1","0140","nan","March 31, 2007","CALGARY",9549,5931,1.61001517450683,0.00438374641713033
"2007-1","0140","T4C","March 31, 2007","CALGARY",31,31,1,0
"2007-1","0140","T3A","March 31, 2007","CALGARY",5,5,1,0
"2007-1","0140","T2S","March 31, 2007","CALGARY",34,34,1,0
"2007-1","0140","T2P","March 31, 2007","CALGARY",302,4,75.5,12.75
"2007-1","0140","T2X","March 31, 2007","CALGARY",9,3,3,0
"2007-1","0140","T2L","March 31, 2007","CALGARY",8,8,1,0
"2007-1","0140","T3B","March 31, 2007","CALGARY",20,13,1.53846153846154,0
"2007-1","0140","T2M","March 31, 2007","CALGARY",74,42,1.76190476190476,0
"2007-1","0140","T2N","March 31, 2007","CALGARY",267,130,2.05384615384615,0
"2007-1","0140","T2J","March 31, 2007","CALGARY",382,4,95.5,0
"2007-1","0140","T3C","March 31, 2007","CALGARY",473,31,15.258064516129,0.709677419354839
"2007-1","0140","T3E","March 31, 2007","CALGARY",260,128,2.03125,0.046875
"2007-1","0140","T2V","March 31, 2007","CALGARY",66,39,1.69230769230769,0
"2007-1","0140","T2K","March 31, 2007","CALGARY",93,12,7.75,0.25
"2007-1","0140","T2G","March 31, 2007","CALGARY",905,19,47.6315789473684,3.68421052631579
"2007-1","0140","T3H","March 31, 2007","CALGARY",5,5,1,0
"2007-1","0140","T2Y","March 31, 2007","CALGARY",63,58,1.08620689655172,0
"2007-1","0140","T2H","March 31, 2007","CALGARY",379,10,37.9,2.1
"2007-1","0140","T0M","March 31, 2007","CALGARY",2,2,1,0
"2007-1","0140","T2E","March 31, 2007","CALGARY",274,105,2.60952380952381,0.0476190476190476
"2007-1","0140",NA,"March 31, 2007","CALGARY",1,1,1,0
"2007-2","0140","T2A","June 30, 2007","CALGARY",72,6,12,0
"2007-2","0140","T2J","June 30, 2007","CALGARY",382,4,95.5,0
"2007-2","0140","T2E","June 30, 2007","CALGARY",295,100,2.95,0.03
"2007-2","0140","T0M","June 30, 2007","CALGARY",2,2,1,0
"2007-2","0140","T2K","June 30, 2007","CALGARY",56,11,5.09090909090909,0
"2007-2","0140","T2N","June 30, 2007","CALGARY",266,141,1.88652482269504,0
"2007-2","0140","T1Y","June 30, 2007","CALGARY",68,5,13.6,0
"2007-2","0140","T2M","June 30, 2007","CALGARY",74,42,1.76190476190476,0
"2007-2","0140","T2C","June 30, 2007","CALGARY",223,154,1.44805194805195,0
"2007-2","0140","T2G","June 30, 2007","CALGARY",954,21,45.4285714285714,3.33333333333333
"2007-2","0140","T3G","June 30, 2007","CALGARY",1,1,1,0
"2007-2","0140","T2Y","June 30, 2007","CALGARY",53,50,1.06,0
"2007-2","0140","T2X","June 30, 2007","CALGARY",3,3,1,0
"2007-2","0140","T3H","June 30, 2007","CALGARY",5,5,1,0
"2007-2","0140","T2H","June 30, 2007","CALGARY",744,9,82.6666666666667,2.33333333333333
"2007-2","0140","T3B","June 30, 2007","CALGARY",29,20,1.45,0
"2007-2","0140","T3E","June 30, 2007","CALGARY",298,162,1.83950617283951,0.037037037037037
"2007-2","0140","nan","June 30, 2007","CALGARY",9216,5557,1.65844880331114,0.00395897066762642
"2007-2","0140","T2T","June 30, 2007","CALGARY",328,153,2.1437908496732,0.0196078431372549
"2007-2","0140","T2V","June 30, 2007","CALGARY",62,37,1.67567567567568,0
"2007-2","0140","T2S","June 30, 2007","CALGARY",31,31,1,0
"2007-2","0140","T4C","June 30, 2007","CALGARY",73,72,1.01388888888889,0
"2007-2","0140","T3C","June 30, 2007","CALGARY",390,30,13,0
"2007-2","0140","T2P","June 30, 2007","CALGARY",302,4,75.5,12.75
"2007-2","0140","T2R","June 30, 2007","CALGARY",435,3,145,6.33333333333333
"2007-2","0140","T2B","June 30, 2007","CALGARY",11,6,1.83333333333333,0
"2007-2","0140",NA,"June 30, 2007","CALGARY",1,1,1,0
"2007-2","0140","T2L","June 30, 2007","CALGARY",15,11,1.36363636363636,0
"2007-2","0140","T3A","June 30, 2007","CALGARY",3,3,1,0
"2007-3","0140","T2K","September 30, 2007","CALGARY",60,13,4.61538461538461,0
"2007-3","0140","T3B","September 30, 2007","CALGARY",49,32,1.53125,0
"2007-3","0140","T2P","September 30, 2007","CALGARY",332,5,66.4,10.2
"2007-3","0140","T2X","September 30, 2007","CALGARY",3,3,1,0
"2007-3","0140","T2M","September 30, 2007","CALGARY",85,53,1.60377358490566,0
"2007-3","0140","T2S","September 30, 2007","CALGARY",34,34,1,0
"2007-3","0140","T2N","September 30, 2007","CALGARY",271,147,1.84353741496599,0
"2007-3","0140","T2T","September 30, 2007","CALGARY",271,151,1.79470198675497,0.0198675496688742
"2007-3","0140","T2G","September 30, 2007","CALGARY",1205,31,38.8709677419355,2.25806451612903
"2007-3","0140","T2B","September 30, 2007","CALGARY",21,21,1,0
"2007-3","0140","T2J","September 30, 2007","CALGARY",384,6,64,0
"2007-3","0140","T3E","September 30, 2007","CALGARY",295,150,1.96666666666667,0.0266666666666667
"2007-3","0140","T2V","September 30, 2007","CALGARY",49,32,1.53125,0
"2007-3","0140","T0L","September 30, 2007","CALGARY",2,2,1,0
"2007-3","0140","T2Y","September 30, 2007","CALGARY",198,40,4.95,0
"2007-3","0140","T2C","September 30, 2007","CALGARY",288,164,1.75609756097561,0
"2007-3","0140","T0M","September 30, 2007","CALGARY",4,4,1,0
"2007-3","0140","T2H","September 30, 2007","CALGARY",744,9,82.6666666666667,2.33333333333333
