"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"584","2008-2","0140","T2E","June 30, 2008","CALGARY",193,75,2.57333333333333,0
"585","2008-2","0140","T2G","June 30, 2008","CALGARY",2511,29,86.5862068965517,4.48275862068965
"586","2008-2","0140","T2H","June 30, 2008","CALGARY",720,4,180,5.25
"587","2008-2","0140","T2J","June 30, 2008","CALGARY",246,7,35.1428571428571,0
"588","2008-2","0140","T2K","June 30, 2008","CALGARY",65,15,4.33333333333333,0
"589","2008-2","0140","T2L","June 30, 2008","CALGARY",16,12,1.33333333333333,0
"590","2008-2","0140","T2M","June 30, 2008","CALGARY",98,55,1.78181818181818,0
"591","2008-2","0140","T2N","June 30, 2008","CALGARY",190,119,1.59663865546218,0
"592","2008-2","0140","T2P","June 30, 2008","CALGARY",1572,8,196.5,21.125
"593","2008-2","0140","T2R","June 30, 2008","CALGARY",624,4,156,11.5
"594","2008-2","0140","T2S","June 30, 2008","CALGARY",22,22,1,0
"595","2008-2","0140","T2T","June 30, 2008","CALGARY",312,131,2.38167938931298,0.083969465648855
"596","2008-2","0140","T2V","June 30, 2008","CALGARY",46,36,1.27777777777778,0
"597","2008-2","0140","T2X","June 30, 2008","CALGARY",65,2,32.5,0
