"reference_period_qq","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2020-4","1700",NA,2,1,"December 31, 2020","SASKATOON",1,1,1,0
"2020-4","1700","S7W",4,1,"December 31, 2020","SASKATOON",2,1,2,0
"2020-4","1700","S7M",2,1,"December 31, 2020","SASKATOON",2,2,1,0
"2020-4","1700",NA,1,1,"December 31, 2020","SASKATOON",55,55,1,0
"2020-4","1700","S7K",1,1,"December 31, 2020","SASKATOON",10,10,1,0
"2020-4","1700","S7V",1,1,"December 31, 2020","SASKATOON",6,6,1,0
"2020-4","1700","S7S",4,1,"December 31, 2020","SASKATOON",2,2,1,0
"2020-4","1700","S0K",5,3,"December 31, 2020","SASKATOON",13,1,13,3
"2020-4","1700","S7L",4,3,"December 31, 2020","SASKATOON",6,4,1.5,0
"2020-4","1700","S7W",5,3,"December 31, 2020","SASKATOON",9,2,4.5,3
"2020-4","1700","S7S",4,3,"December 31, 2020","SASKATOON",12,8,1.5,0
"2020-4","1700","S7V",2,3,"December 31, 2020","SASKATOON",3,2,1.5,0
"2020-4","1700","S7M",1,1,"December 31, 2020","SASKATOON",2,2,1,0
"2020-4","1700","S7T",5,3,"December 31, 2020","SASKATOON",13,1,13,3
"2020-4","1700","S0K",4,3,"December 31, 2020","SASKATOON",5,3,1.66666666666667,0
"2020-4","1700","S7H",1,1,"December 31, 2020","SASKATOON",1,1,1,0
"2020-4","1700","S0K",1,1,"December 31, 2020","SASKATOON",3,3,1,0
"2020-4","1700","S7K",4,1,"December 31, 2020","SASKATOON",2,2,1,0
"2020-4","1700","S7S",1,1,"December 31, 2020","SASKATOON",9,9,1,0
"2020-4","1700","S7T",2,1,"December 31, 2020","SASKATOON",1,1,1,0
"2020-4","1700","S7L",1,1,"December 31, 2020","SASKATOON",2,2,1,0
"2020-4","2270","M2M",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","M6L",1,1,"December 31, 2020","TORONTO",5,5,1,0
"2020-4","2270",NA,4,1,"December 31, 2020","TORONTO",9,4,2.25,0
"2020-4","2270","M9C",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L6B",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","M1E",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M9P",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M5P",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","M8Y",1,1,"December 31, 2020","TORONTO",6,6,1,0
"2020-4","2270","L4C",4,1,"December 31, 2020","TORONTO",10,4,2.5,0
"2020-4","2270","L1W",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270",NA,4,3,"December 31, 2020","TORONTO",13,2,6.5,0
"2020-4","2270","M6P",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L5E",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M2R",1,1,"December 31, 2020","TORONTO",4,4,1,0
"2020-4","2270","M2H",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270",NA,1,1,"December 31, 2020","TORONTO",37,37,1,0
"2020-4","2270","M4M",5,3,"December 31, 2020","TORONTO",8,1,8,6
"2020-4","2270","M3H",2,1,"December 31, 2020","TORONTO",5,4,1.25,0
"2020-4","2270","M6C",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","L4E",1,1,"December 31, 2020","TORONTO",7,7,1,0
"2020-4","2270","M5N",2,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L6B",4,1,"December 31, 2020","TORONTO",6,2,3,0
"2020-4","2270","M5B",5,3,"December 31, 2020","TORONTO",3,1,3,36
"2020-4","2270","L3S",1,1,"December 31, 2020","TORONTO",6,6,1,0
"2020-4","2270","L1V",4,1,"December 31, 2020","TORONTO",9,1,9,0
"2020-4","2270","M6A",2,1,"December 31, 2020","TORONTO",3,2,1.5,0
"2020-4","2270","L6C",4,1,"December 31, 2020","TORONTO",5,4,1.25,0
"2020-4","2270","M1S",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L6C",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L0G",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","L1T",4,3,"December 31, 2020","TORONTO",3,1,3,0
"2020-4","2270","L6M",4,3,"December 31, 2020","TORONTO",87,4,21.75,0
"2020-4","2270","M4L",5,3,"December 31, 2020","TORONTO",2,1,2,8
"2020-4","2270","L6A",4,1,"December 31, 2020","TORONTO",8,3,2.66666666666667,0
"2020-4","2270","L6J",1,1,"December 31, 2020","TORONTO",5,5,1,0
"2020-4","2270","M5N",1,1,"December 31, 2020","TORONTO",9,9,1,0
"2020-4","2270","L3T",1,1,"December 31, 2020","TORONTO",5,5,1,0
"2020-4","2270","M6B",1,1,"December 31, 2020","TORONTO",11,11,1,0
"2020-4","2270","M1C",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","L4E",4,1,"December 31, 2020","TORONTO",4,3,1.33333333333333,0
"2020-4","2270","M4G",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L4C",1,1,"December 31, 2020","TORONTO",20,20,1,0
"2020-4","2270","M3M",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","nan",1,1,"December 31, 2020","TORONTO",5,5,1,0
"2020-4","2270","L9T",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M5V",5,3,"December 31, 2020","TORONTO",42,2,21,39
"2020-4","2270","M8W",1,3,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L1V",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L3R",4,1,"December 31, 2020","TORONTO",5,2,2.5,0
"2020-4","2270","L7B",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M8W",2,1,"December 31, 2020","TORONTO",6,3,2,0
"2020-4","2270","M1J",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M8V",1,1,"December 31, 2020","TORONTO",4,4,1,0
"2020-4","2270","M9B",1,3,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M1L",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","L9P",1,1,"December 31, 2020","TORONTO",7,7,1,0
"2020-4","2270","M8W",1,1,"December 31, 2020","TORONTO",8,8,1,0
"2020-4","2270","M9A",1,1,"December 31, 2020","TORONTO",9,9,1,0
"2020-4","2270","M1B",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M4N",1,1,"December 31, 2020","TORONTO",4,4,1,0
"2020-4","2270","M5M",1,1,"December 31, 2020","TORONTO",11,11,1,0
"2020-4","2270","L6M",1,1,"December 31, 2020","TORONTO",21,21,1,0
"2020-4","2270","M3H",1,1,"December 31, 2020","TORONTO",11,11,1,0
"2020-4","2270","M1N",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","L0G",4,1,"December 31, 2020","TORONTO",6,1,6,0
"2020-4","2270","M5A",5,3,"December 31, 2020","TORONTO",118,1,118,44
"2020-4","2270","M1M",5,3,"December 31, 2020","TORONTO",15,1,15,8
"2020-4","2270","M4R",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L6K",1,1,"December 31, 2020","TORONTO",5,5,1,0
"2020-4","2270","L4L",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M1H",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M8Z",1,1,"December 31, 2020","TORONTO",16,16,1,0
"2020-4","2270","L3R",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L4J",4,1,"December 31, 2020","TORONTO",13,3,4.33333333333333,0
"2020-4","2270","M1M",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270",NA,5,3,"December 31, 2020","TORONTO",19,5,3.8,3
"2020-4","2270","L4H",4,1,"December 31, 2020","TORONTO",5,1,5,0
"2020-4","2270","L4L",4,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M2L",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M6S",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M2K",1,1,"December 31, 2020","TORONTO",13,13,1,0
"2020-4","2270","M4S",5,3,"December 31, 2020","TORONTO",2,1,2,34
"2020-4","2270","L0E",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L4C",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","L6L",1,1,"December 31, 2020","TORONTO",26,26,1,0
"2020-4","2270","M6M",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M5R",5,3,"December 31, 2020","TORONTO",6,2,3,10.5
"2020-4","2270","M6C",5,3,"December 31, 2020","TORONTO",2,1,2,16
"2020-4","2270",NA,2,1,"December 31, 2020","TORONTO",4,2,2,0
"2020-4","2270","L6E",4,1,"December 31, 2020","TORONTO",4,3,1.33333333333333,0
"2020-4","2270","M4V",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","M6A",1,1,"December 31, 2020","TORONTO",8,8,1,0
"2020-4","2270","L0H",4,1,"December 31, 2020","TORONTO",3,2,1.5,0
"2020-4","2270","L6J",4,3,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","L6H",5,3,"December 31, 2020","TORONTO",7,1,7,25
"2020-4","2270","nan",5,3,"December 31, 2020","TORONTO",58,2,29,38
"2020-4","2270","M2N",1,1,"December 31, 2020","TORONTO",45,45,1,0
"2020-4","2270","M9M",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","M9B",1,1,"December 31, 2020","TORONTO",15,15,1,0
"2020-4","2270","L3S",2,1,"December 31, 2020","TORONTO",7,6,1.16666666666667,0
"2020-4","2270","L6H",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","L6B",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M2J",1,1,"December 31, 2020","TORONTO",4,4,1,0
"2020-4","2270","M6N",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","L0J",1,1,"December 31, 2020","TORONTO",9,9,1,0
"2020-4","2270","L6A",1,1,"December 31, 2020","TORONTO",4,4,1,0
"2020-4","2270","L3P",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","M8X",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M1T",1,1,"December 31, 2020","TORONTO",2,2,1,0
"2020-4","2270","L0H",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L3P",4,1,"December 31, 2020","TORONTO",3,1,3,0
"2020-4","2270","M3K",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M9L",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","L4J",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M6J",2,1,"December 31, 2020","TORONTO",2,1,2,0
"2020-4","2270","L9W",4,1,"December 31, 2020","TORONTO",8,1,8,0
"2020-4","2270","M1B",5,3,"December 31, 2020","TORONTO",7,1,7,3
"2020-4","2270","M2M",1,1,"December 31, 2020","TORONTO",26,26,1,0
"2020-4","2270","L4A",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2270","M9W",1,1,"December 31, 2020","TORONTO",3,3,1,0
"2020-4","2270","M1K",1,1,"December 31, 2020","TORONTO",1,1,1,0
"2020-4","2410",NA,2,1,"December 31, 2020","VANCOUVER",11,7,1.57142857142857,0
"2020-4","2410","V3S",4,3,"December 31, 2020","VANCOUVER",38,15,2.53333333333333,0
"2020-4","2410","V5V",2,1,"December 31, 2020","VANCOUVER",13,7,1.85714285714286,0
"2020-4","2410","V5S",1,1,"December 31, 2020","VANCOUVER",8,8,1,0
"2020-4","2410","V6Y",1,3,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V6N",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V3T",5,3,"December 31, 2020","VANCOUVER",1,1,1,37
"2020-4","2410","V5G",5,3,"December 31, 2020","VANCOUVER",2,1,2,4
"2020-4","2410","V4N",2,3,"December 31, 2020","VANCOUVER",7,4,1.75,0
"2020-4","2410","V6M",5,3,"December 31, 2020","VANCOUVER",2,1,2,4
"2020-4","2410","V2X",2,3,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V5B",1,1,"December 31, 2020","VANCOUVER",7,7,1,0
"2020-4","2410","V6P",5,3,"December 31, 2020","VANCOUVER",44,4,11,4.25
"2020-4","2410","V2X",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V6V",5,3,"December 31, 2020","VANCOUVER",8,1,8,4
"2020-4","2410","V6L",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V2Y",2,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3J",5,3,"December 31, 2020","VANCOUVER",36,1,36,7
"2020-4","2410","V6S",1,1,"December 31, 2020","VANCOUVER",13,13,1,0
"2020-4","2410","V3S",1,1,"December 31, 2020","VANCOUVER",27,27,1,0
"2020-4","2410","V7L",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4A",1,1,"December 31, 2020","VANCOUVER",7,7,1,0
"2020-4","2410","V6V",4,3,"December 31, 2020","VANCOUVER",14,5,2.8,0
"2020-4","2410","V5J",2,1,"December 31, 2020","VANCOUVER",11,7,1.57142857142857,0
"2020-4","2410","V3M",4,3,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V3Y",2,3,"December 31, 2020","VANCOUVER",12,10,1.2,0
"2020-4","2410","V3H",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V3M",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V3Y",4,3,"December 31, 2020","VANCOUVER",25,6,4.16666666666667,0
"2020-4","2410","V6V",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V3K",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5G",2,1,"December 31, 2020","VANCOUVER",9,6,1.5,0
"2020-4","2410","V5J",5,3,"December 31, 2020","VANCOUVER",44,2,22,4
"2020-4","2410","V5W",5,3,"December 31, 2020","VANCOUVER",2,1,2,6
"2020-4","2410","V2Z",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V3J",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V7E",4,3,"December 31, 2020","VANCOUVER",7,3,2.33333333333333,0
"2020-4","2410","V3C",5,3,"December 31, 2020","VANCOUVER",21,1,21,4
"2020-4","2410","V6K",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V3N",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410",NA,1,1,"December 31, 2020","VANCOUVER",51,51,1,0
"2020-4","2410","V3A",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V3S",2,3,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V6X",5,3,"December 31, 2020","VANCOUVER",10,3,3.33333333333333,13.3333333333333
"2020-4","2410","V7L",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4B",1,1,"December 31, 2020","VANCOUVER",16,16,1,0
"2020-4","2410","V5J",1,1,"December 31, 2020","VANCOUVER",11,11,1,0
"2020-4","2410","V5Z",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V4R",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V5B",2,1,"December 31, 2020","VANCOUVER",7,4,1.75,0
"2020-4","2410","V6H",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V2X",5,3,"December 31, 2020","VANCOUVER",5,2,2.5,5
"2020-4","2410","V3M",2,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V7C",2,3,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V7E",1,1,"December 31, 2020","VANCOUVER",7,7,1,0
"2020-4","2410","V6K",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V6P",1,1,"December 31, 2020","VANCOUVER",12,12,1,0
"2020-4","2410","V2Z",2,3,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V4E",4,3,"December 31, 2020","VANCOUVER",6,4,1.5,0
"2020-4","2410","V5T",5,3,"December 31, 2020","VANCOUVER",2,1,2,2
"2020-4","2410","V3E",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V7S",1,1,"December 31, 2020","VANCOUVER",28,28,1,0
"2020-4","2410","V3E",4,3,"December 31, 2020","VANCOUVER",66,19,3.47368421052632,0
"2020-4","2410","V5K",2,1,"December 31, 2020","VANCOUVER",3,2,1.5,0
"2020-4","2410","V2X",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V5M",1,1,"December 31, 2020","VANCOUVER",13,13,1,0
"2020-4","2410","V7E",5,3,"December 31, 2020","VANCOUVER",8,1,8,3
"2020-4","2410","V5N",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V3S",5,3,"December 31, 2020","VANCOUVER",3,1,3,3
"2020-4","2410","V7E",2,3,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V7V",5,3,"December 31, 2020","VANCOUVER",4,1,4,16
"2020-4","2410","V5X",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5A",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V2W",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V5N",2,1,"December 31, 2020","VANCOUVER",23,14,1.64285714285714,0
"2020-4","2410","V7G",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V4K",4,3,"December 31, 2020","VANCOUVER",10,3,3.33333333333333,0
"2020-4","2410","V5K",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V4K",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V5T",2,1,"December 31, 2020","VANCOUVER",4,2,2,0
"2020-4","2410","V7C",1,1,"December 31, 2020","VANCOUVER",13,13,1,0
"2020-4","2410","V3L",5,3,"December 31, 2020","VANCOUVER",7,1,7,4
"2020-4","2410","V5R",2,1,"December 31, 2020","VANCOUVER",11,6,1.83333333333333,0
"2020-4","2410","V5L",2,1,"December 31, 2020","VANCOUVER",10,5,2,0
"2020-4","2410","V5Y",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V2Y",5,3,"December 31, 2020","VANCOUVER",11,2,5.5,5.5
"2020-4","2410","V6W",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4N",4,3,"December 31, 2020","VANCOUVER",11,7,1.57142857142857,0
"2020-4","2410","V7A",4,3,"December 31, 2020","VANCOUVER",5,2,2.5,0
"2020-4","2410","V6X",4,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V5P",2,1,"December 31, 2020","VANCOUVER",4,2,2,0
"2020-4","2410","V6Y",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V3R",1,1,"December 31, 2020","VANCOUVER",3,3,1,0
"2020-4","2410","V3V",4,3,"December 31, 2020","VANCOUVER",13,5,2.6,0
"2020-4","2410","V7N",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V7V",4,3,"December 31, 2020","VANCOUVER",3,1,3,0
"2020-4","2410","V7M",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4B",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3M",5,3,"December 31, 2020","VANCOUVER",72,1,72,4
"2020-4","2410","V6Y",4,3,"December 31, 2020","VANCOUVER",4,2,2,0
"2020-4","2410","V5R",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V7M",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V7T",1,1,"December 31, 2020","VANCOUVER",12,12,1,0
"2020-4","2410","V3C",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V5P",1,1,"December 31, 2020","VANCOUVER",13,13,1,0
"2020-4","2410","V5G",1,1,"December 31, 2020","VANCOUVER",9,9,1,0
"2020-4","2410","V6S",4,3,"December 31, 2020","VANCOUVER",3,2,1.5,0
"2020-4","2410","V7V",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V3X",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3V",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4R",4,3,"December 31, 2020","VANCOUVER",33,10,3.3,0
"2020-4","2410","V6K",5,3,"December 31, 2020","VANCOUVER",2,1,2,3
"2020-4","2410","V1M",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V4L",4,3,"December 31, 2020","VANCOUVER",7,3,2.33333333333333,0
"2020-4","2410","V5E",1,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V2Y",4,3,"December 31, 2020","VANCOUVER",27,7,3.85714285714286,0
"2020-4","2410","V7W",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V3B",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V5Y",5,3,"December 31, 2020","VANCOUVER",9,1,9,7
"2020-4","2410","V7A",1,1,"December 31, 2020","VANCOUVER",8,8,1,0
"2020-4","2410","V4L",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5R",4,3,"December 31, 2020","VANCOUVER",4,1,4,0
"2020-4","2410","V7A",2,3,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V5V",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V5Z",5,3,"December 31, 2020","VANCOUVER",5,2,2.5,3.5
"2020-4","2410","V7L",4,3,"December 31, 2020","VANCOUVER",56,12,4.66666666666667,0
"2020-4","2410","V6S",5,3,"December 31, 2020","VANCOUVER",2,1,2,15
"2020-4","2410","V5X",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V3X",4,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V5A",2,1,"December 31, 2020","VANCOUVER",4,2,2,0
"2020-4","2410","V6P",2,1,"December 31, 2020","VANCOUVER",3,2,1.5,0
"2020-4","2410","V7P",4,3,"December 31, 2020","VANCOUVER",11,3,3.66666666666667,0
"2020-4","2410","V2W",4,3,"December 31, 2020","VANCOUVER",16,9,1.77777777777778,0
"2020-4","2410","nan",4,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3B",1,1,"December 31, 2020","VANCOUVER",7,7,1,0
"2020-4","2410",NA,2,3,"December 31, 2020","VANCOUVER",6,3,2,0
"2020-4","2410",NA,4,3,"December 31, 2020","VANCOUVER",37,15,2.46666666666667,0
"2020-4","2410","V5N",1,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4A",2,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V6J",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5W",2,1,"December 31, 2020","VANCOUVER",2,1,2,0
"2020-4","2410","V4N",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V4L",2,3,"December 31, 2020","VANCOUVER",7,5,1.4,0
"2020-4","2410","V6R",1,1,"December 31, 2020","VANCOUVER",9,9,1,0
"2020-4","2410","V7R",1,1,"December 31, 2020","VANCOUVER",15,15,1,0
"2020-4","2410","V7K",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4M",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5M",2,1,"December 31, 2020","VANCOUVER",7,4,1.75,0
"2020-4","2410","V7L",5,3,"December 31, 2020","VANCOUVER",19,5,3.8,6.6
"2020-4","2410","V4C",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V5W",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V5L",4,3,"December 31, 2020","VANCOUVER",6,2,3,0
"2020-4","2410","V6N",1,1,"December 31, 2020","VANCOUVER",8,8,1,0
"2020-4","2410","V5E",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410","V5S",2,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V2X",4,3,"December 31, 2020","VANCOUVER",4,1,4,0
"2020-4","2410","V5X",5,3,"December 31, 2020","VANCOUVER",23,5,4.6,4
"2020-4","2410","V6L",5,3,"December 31, 2020","VANCOUVER",6,1,6,3
"2020-4","2410","V5E",2,1,"December 31, 2020","VANCOUVER",4,3,1.33333333333333,0
"2020-4","2410","V5H",1,1,"December 31, 2020","VANCOUVER",6,6,1,0
"2020-4","2410","V3E",2,3,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V4K",2,3,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V4P",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3B",4,3,"December 31, 2020","VANCOUVER",7,1,7,0
"2020-4","2410","V7P",5,3,"December 31, 2020","VANCOUVER",28,2,14,3.5
"2020-4","2410","V5R",5,3,"December 31, 2020","VANCOUVER",3,2,1.5,3
"2020-4","2410","V6X",1,1,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V6M",1,1,"December 31, 2020","VANCOUVER",4,4,1,0
"2020-4","2410",NA,1,3,"December 31, 2020","VANCOUVER",7,7,1,0
"2020-4","2410","V3N",1,1,"December 31, 2020","VANCOUVER",5,5,1,0
"2020-4","2410","V3T",1,1,"December 31, 2020","VANCOUVER",1,1,1,0
"2020-4","2410","V3H",4,3,"December 31, 2020","VANCOUVER",19,7,2.71428571428571,0
"2020-4","2410","V3K",4,3,"December 31, 2020","VANCOUVER",2,2,1,0
"2020-4","2410","V5C",1,1,"December 31, 2020","VANCOUVER",8,8,1,0
"2020-4","2410","V6Y",5,3,"December 31, 2020","VANCOUVER",16,1,16,11
"2020-4","2440","V8W",5,3,"December 31, 2020","VICTORIA",74,4,18.5,14
"2020-4","2440","V8T",4,3,"December 31, 2020","VICTORIA",2,2,1,0
"2020-4","2440","V9B",1,1,"December 31, 2020","VICTORIA",4,4,1,0
"2020-4","2440","V9A",1,1,"December 31, 2020","VICTORIA",1,1,1,0
"2020-4","2440","V8R",1,1,"December 31, 2020","VICTORIA",1,1,1,0
"2020-4","2440","V8L",1,1,"December 31, 2020","VICTORIA",2,2,1,0
"2020-4","2440",NA,2,1,"December 31, 2020","VICTORIA",2,1,2,0
"2020-4","2440","V8S",1,1,"December 31, 2020","VICTORIA",2,2,1,0
"2020-4","2440",NA,5,3,"December 31, 2020","VICTORIA",2,1,2,2
"2020-4","2440","V9B",5,3,"December 31, 2020","VICTORIA",7,2,3.5,4
"2020-4","2440","V9Z",4,3,"December 31, 2020","VICTORIA",5,3,1.66666666666667,0
"2020-4","2440","V9C",1,1,"December 31, 2020","VICTORIA",2,2,1,0
"2020-4","2440","V9E",2,3,"December 31, 2020","VICTORIA",2,2,1,0
"2020-4","2440","V9Z",5,3,"December 31, 2020","VICTORIA",1,1,1,3
