"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2019-4","2410","V3S","December 31, 2019","VANCOUVER",138,95,1.45263157894737,0
"2019-4","2410","V6V","December 31, 2019","VANCOUVER",12,4,3,0
"2019-4","2410","V4A","December 31, 2019","VANCOUVER",29,18,1.61111111111111,0
"2019-4","2410","V7V","December 31, 2019","VANCOUVER",8,6,1.33333333333333,0
"2019-4","2410","V6P","December 31, 2019","VANCOUVER",20,18,1.11111111111111,0.166666666666667
"2019-4","2410","V6M","December 31, 2019","VANCOUVER",15,4,3.75,2.25
"2019-4","2410","V3E","December 31, 2019","VANCOUVER",49,29,1.68965517241379,0
"2019-4","2410","V6N","December 31, 2019","VANCOUVER",18,18,1,0
"2019-4","2410","V6B","December 31, 2019","VANCOUVER",165,1,165,29
"2019-4","2410","V6R","December 31, 2019","VANCOUVER",21,21,1,0
"2019-4","2410","V6S","December 31, 2019","VANCOUVER",10,10,1,0
"2019-4","2410","V7M","December 31, 2019","VANCOUVER",6,5,1.2,0
"2019-4","2410","V2Z","December 31, 2019","VANCOUVER",2,2,1,0
"2019-4","2410","V3B","December 31, 2019","VANCOUVER",11,10,1.1,0
"2019-4","2410","V3W","December 31, 2019","VANCOUVER",15,8,1.875,0
"2019-4","2410","V3H","December 31, 2019","VANCOUVER",33,16,2.0625,0
"2019-4","2410","V7H","December 31, 2019","VANCOUVER",4,4,1,0
"2019-4","2410","V2X","December 31, 2019","VANCOUVER",22,22,1,0
"2019-4","2410","V3R","December 31, 2019","VANCOUVER",2,2,1,0
"2019-4","2410","V3Y","December 31, 2019","VANCOUVER",33,15,2.2,0
"2019-4","2410","V5B","December 31, 2019","VANCOUVER",20,18,1.11111111111111,0
"2019-4","2410","V3V","December 31, 2019","VANCOUVER",20,13,1.53846153846154,0
"2019-4","2410","V5Y","December 31, 2019","VANCOUVER",2,2,1,0
"2019-4","2440","V8M","December 31, 2019","VICTORIA",34,8,4.25,1.25
"2019-4","2440","V9E","December 31, 2019","VICTORIA",8,3,2.66666666666667,2
"2019-4","2440","V8T","December 31, 2019","VICTORIA",1,1,1,0
"2019-4","2440","V8N","December 31, 2019","VICTORIA",3,3,1,0
"2019-4","2440","V9C","December 31, 2019","VICTORIA",35,28,1.25,0.178571428571429
"2019-4","2440","V8W","December 31, 2019","VICTORIA",24,1,24,9
"2019-4","2440","nan","December 31, 2019","VICTORIA",1,1,1,3
"2019-4","2440","V8Y","December 31, 2019","VICTORIA",1,1,1,0
"2019-4","2440","V8X","December 31, 2019","VICTORIA",9,5,1.8,2.4
"2019-4","2440","V9A","December 31, 2019","VICTORIA",1,1,1,0
"2019-4","2440","V8L","December 31, 2019","VICTORIA",39,24,1.625,0.541666666666667
"2019-4","2440","V8P","December 31, 2019","VICTORIA",2,2,1,0
"2019-4","2440","V8S","December 31, 2019","VICTORIA",10,10,1,0
"2019-4","2440","V8V","December 31, 2019","VICTORIA",1,1,1,0
"2019-4","2440","V8R","December 31, 2019","VICTORIA",3,3,1,0
"2019-4","2440","V9B","December 31, 2019","VICTORIA",58,31,1.87096774193548,0.258064516129032
"2019-4","2440","V9Z","December 31, 2019","VICTORIA",20,12,1.66666666666667,0
"2019-4","2680","R3W","December 31, 2019","WINNIPEG",78,37,2.10810810810811,0.216216216216216
"2019-4","2680","R2M","December 31, 2019","WINNIPEG",9,9,1,0
"2019-4","2680","R3X","December 31, 2019","WINNIPEG",67,62,1.08064516129032,0
"2019-4","2680","R3Y","December 31, 2019","WINNIPEG",148,62,2.38709677419355,0.241935483870968
"2019-4","2680","R2X","December 31, 2019","WINNIPEG",6,6,1,0
"2019-4","2680","R3R","December 31, 2019","WINNIPEG",34,19,1.78947368421053,0.210526315789474
"2019-4","2680","R3V","December 31, 2019","WINNIPEG",1,1,1,0
"2019-4","2680","R2R","December 31, 2019","WINNIPEG",3,3,1,0
"2019-4","2680","R5A","December 31, 2019","WINNIPEG",17,17,1,0
"2019-4","2680","R4H","December 31, 2019","WINNIPEG",7,7,1,0
"2019-4","2680","R2N","December 31, 2019","WINNIPEG",12,4,3,1.75
"2019-4","2680","R3T","December 31, 2019","WINNIPEG",5,2,2.5,2.5
"2019-4","2680","R3A","December 31, 2019","WINNIPEG",3,3,1,0
"2019-4","2680","R0E","December 31, 2019","WINNIPEG",1,1,1,0
"2019-4","2680","R3M","December 31, 2019","WINNIPEG",6,5,1.2,0.6
"2019-4","2680","R2E","December 31, 2019","WINNIPEG",5,4,1.25,0
"2019-4","2680","R3L","December 31, 2019","WINNIPEG",26,4,6.5,2
"2019-4","2680","R0G","December 31, 2019","WINNIPEG",24,24,1,0
"2019-4","2680","R4L","December 31, 2019","WINNIPEG",1,1,1,0
"2019-4","2680","R2C","December 31, 2019","WINNIPEG",4,3,1.33333333333333,0
"2019-4","2680","R0A","December 31, 2019","WINNIPEG",6,6,1,0
"2019-4","2680","R3P","December 31, 2019","WINNIPEG",2,1,2,4
"2019-4","2680","R4A","December 31, 2019","WINNIPEG",6,6,1,0
"2019-4","2680","R2H","December 31, 2019","WINNIPEG",8,3,2.66666666666667,1
"2019-4","2680","R2K","December 31, 2019","WINNIPEG",4,4,1,0
"2019-4","2680","R2G","December 31, 2019","WINNIPEG",3,2,1.5,4
"2019-4","2680","R2V","December 31, 2019","WINNIPEG",5,5,1,0
"2019-4","2680","R2Y","December 31, 2019","WINNIPEG",2,2,1,0
"2019-4","2680","R3C","December 31, 2019","WINNIPEG",43,7,6.14285714285714,3.42857142857143
"2019-4","2680","R3J","December 31, 2019","WINNIPEG",12,12,1,0
"2019-4","2680","R2P","December 31, 2019","WINNIPEG",27,15,1.8,0.266666666666667
"2019-4","2680","R2W","December 31, 2019","WINNIPEG",14,13,1.07692307692308,0
"2019-4","2680","R3E","December 31, 2019","WINNIPEG",4,4,1,0
"2019-4","2680","R2L","December 31, 2019","WINNIPEG",4,4,1,0
"2020-1","0140","T3A","March 31, 2020","CALGARY",12,8,1.5,0.5
"2020-1","0140","T3Z","March 31, 2020","CALGARY",29,27,1.07407407407407,0
"2020-1","0140","T2C","March 31, 2020","CALGARY",8,4,2,0
"2020-1","0140","nan","March 31, 2020","CALGARY",2,2,1,0
"2020-1","0140","T3N","March 31, 2020","CALGARY",374,152,2.46052631578947,0.289473684210526
"2020-1","0140","T2V","March 31, 2020","CALGARY",5,5,1,0
"2020-1","0140","T2X","March 31, 2020","CALGARY",107,73,1.46575342465753,0.0547945205479452
"2020-1","0140","T0M","March 31, 2020","CALGARY",67,60,1.11666666666667,0.15
"2020-1","0140","T2T","March 31, 2020","CALGARY",80,34,2.35294117647059,0.176470588235294
"2020-1","0140","T4B","March 31, 2020","CALGARY",77,71,1.08450704225352,0
"2020-1","0140","T4C","March 31, 2020","CALGARY",91,70,1.3,0.0857142857142857
"2020-1","0140","T2Z","March 31, 2020","CALGARY",17,10,1.7,0
"2020-1","0140","T4A","March 31, 2020","CALGARY",29,17,1.70588235294118,0.235294117647059
"2020-1","0140","T2K","March 31, 2020","CALGARY",3,2,1.5,0
"2020-1","0140","T3K","March 31, 2020","CALGARY",22,13,1.69230769230769,0
"2020-1","0140","T3R","March 31, 2020","CALGARY",151,50,3.02,0.76
"2020-1","0140","T1Y","March 31, 2020","CALGARY",3,3,1,0
"2020-1","0140","T3G","March 31, 2020","CALGARY",7,7,1,0
"2020-1","0140","T2G","March 31, 2020","CALGARY",23,3,7.66666666666667,13.6666666666667
"2020-1","0140","T1X","March 31, 2020","CALGARY",32,30,1.06666666666667,0
"2020-1","0140","T2J","March 31, 2020","CALGARY",95,53,1.79245283018868,0
"2020-1","0140","T3P","March 31, 2020","CALGARY",92,73,1.26027397260274,0
"2020-1","0140","T2L","March 31, 2020","CALGARY",1,1,1,0
"2020-1","0140","T2R","March 31, 2020","CALGARY",1,1,1,34
"2020-1","0140",NA,"March 31, 2020","CALGARY",6,2,3,0
"2020-1","0140","T2N","March 31, 2020","CALGARY",111,34,3.26470588235294,0.411764705882353
"2020-1","0140","T2A","March 31, 2020","CALGARY",4,3,1.33333333333333,0
"2020-1","0140","T3H","March 31, 2020","CALGARY",291,35,8.31428571428571,0.628571428571429
"2020-1","0140","T2E","March 31, 2020","CALGARY",114,28,4.07142857142857,0.535714285714286
"2020-1","0140","T3J","March 31, 2020","CALGARY",13,4,3.25,1
"2020-1","0140","T3M","March 31, 2020","CALGARY",263,89,2.95505617977528,0.853932584269663
"2020-1","0140","T2Y","March 31, 2020","CALGARY",17,9,1.88888888888889,0.888888888888889
"2020-1","0140","T3E","March 31, 2020","CALGARY",27,21,1.28571428571429,0.0952380952380952
"2020-1","0140","T2S","March 31, 2020","CALGARY",2,2,1,0
"2020-1","0140","T2P","March 31, 2020","CALGARY",65,7,9.28571428571429,11
"2020-1","0140","T3B","March 31, 2020","CALGARY",48,31,1.54838709677419,0.483870967741935
"2020-1","0140","T3C","March 31, 2020","CALGARY",13,11,1.18181818181818,0.363636363636364
"2020-1","0140","T2M","March 31, 2020","CALGARY",47,27,1.74074074074074,0
"2020-1","0340","T5X","March 31, 2020","EDMONTON",4,2,2,2
"2020-1","0340","T9E","March 31, 2020","EDMONTON",81,68,1.19117647058824,0
"2020-1","0340","T6T","March 31, 2020","EDMONTON",193,76,2.53947368421053,0.0789473684210526
"2020-1","0340","T5A","March 31, 2020","EDMONTON",5,4,1.25,0
"2020-1","0340","T6G","March 31, 2020","EDMONTON",29,24,1.20833333333333,0.166666666666667
"2020-1","0340","T8L","March 31, 2020","EDMONTON",46,37,1.24324324324324,0
"2020-1","0340","nan","March 31, 2020","EDMONTON",197,40,4.925,1.2
"2020-1","0340","T5L","March 31, 2020","EDMONTON",10,7,1.42857142857143,0
"2020-1","0340","T8A","March 31, 2020","EDMONTON",13,2,6.5,2
"2020-1","0340","T8E","March 31, 2020","EDMONTON",13,12,1.08333333333333,0
"2020-1","0340","T9G","March 31, 2020","EDMONTON",2,2,1,0
"2020-1","0340","T7X","March 31, 2020","EDMONTON",104,80,1.3,0.05
"2020-1","0340","T8B","March 31, 2020","EDMONTON",25,20,1.25,0
"2020-1","0340","T5M","March 31, 2020","EDMONTON",57,36,1.58333333333333,0.361111111111111
"2020-1","0340","T5H","March 31, 2020","EDMONTON",8,8,1,0
"2020-1","0340","T8C","March 31, 2020","EDMONTON",2,2,1,0
"2020-1","0340",NA,"March 31, 2020","EDMONTON",9,4,2.25,0
"2020-1","0340","T5V","March 31, 2020","EDMONTON",50,40,1.25,0
"2020-1","0340","T6A","March 31, 2020","EDMONTON",9,9,1,0
"2020-1","0340","T5Y","March 31, 2020","EDMONTON",138,71,1.94366197183099,0.169014084507042
"2020-1","0340","T8N","March 31, 2020","EDMONTON",78,69,1.1304347826087,0
"2020-1","0340","T5R","March 31, 2020","EDMONTON",29,29,1,0
"2020-1","0340","T6H","March 31, 2020","EDMONTON",27,24,1.125,0
"2020-1","0340","T5E","March 31, 2020","EDMONTON",210,23,9.1304347826087,0.521739130434783
"2020-1","0340","T5Z","March 31, 2020","EDMONTON",73,29,2.51724137931034,0.137931034482759
"2020-1","0340","T6E","March 31, 2020","EDMONTON",36,21,1.71428571428571,0.19047619047619
"2020-1","0340","T6R","March 31, 2020","EDMONTON",2,2,1,0
"2020-1","0340","T5B","March 31, 2020","EDMONTON",8,7,1.14285714285714,0
"2020-1","0340","T6B","March 31, 2020","EDMONTON",1,1,1,0
"2020-1","0340","T0C","March 31, 2020","EDMONTON",7,7,1,0
"2020-1","0340","T4X","March 31, 2020","EDMONTON",30,29,1.03448275862069,0.103448275862069
"2020-1","0340","T5P","March 31, 2020","EDMONTON",20,17,1.17647058823529,0
"2020-1","0340","T6X","March 31, 2020","EDMONTON",121,100,1.21,0.04
"2020-1","0340","T5C","March 31, 2020","EDMONTON",5,3,1.66666666666667,0
"2020-1","0340","T5G","March 31, 2020","EDMONTON",30,16,1.875,0
"2020-1","0340","T6W","March 31, 2020","EDMONTON",478,375,1.27466666666667,0.0506666666666667
"2020-1","0340","T6M","March 31, 2020","EDMONTON",106,79,1.34177215189873,0
"2020-1","0340","T5N","March 31, 2020","EDMONTON",33,29,1.13793103448276,0
"2020-1","0340","T6J","March 31, 2020","EDMONTON",3,3,1,0
"2020-1","0340","T5W","March 31, 2020","EDMONTON",10,9,1.11111111111111,0
"2020-1","0340","T8R","March 31, 2020","EDMONTON",17,17,1,0
"2020-1","0340","T5J","March 31, 2020","EDMONTON",43,1,43,43
"2020-1","0340","T0B","March 31, 2020","EDMONTON",1,1,1,0
"2020-1","0340","T8H","March 31, 2020","EDMONTON",42,35,1.2,0.114285714285714
"2020-1","0340","T6V","March 31, 2020","EDMONTON",14,2,7,2
"2020-1","0340","T5T","March 31, 2020","EDMONTON",117,107,1.09345794392523,0
"2020-1","0340","T6C","March 31, 2020","EDMONTON",40,28,1.42857142857143,0.178571428571429
"2020-1","0340","T8T","March 31, 2020","EDMONTON",4,3,1.33333333333333,0
"2020-1","0340","T5K","March 31, 2020","EDMONTON",29,1,29,26
"2020-1","0340","T7Z","March 31, 2020","EDMONTON",28,22,1.27272727272727,0
"2020-1","0340","T0A","March 31, 2020","EDMONTON",6,6,1,0
"2020-1","0580","B3M","March 31, 2020","HALIFAX",3,3,1,0
"2020-1","0580","B3H","March 31, 2020","HALIFAX",18,2,9,9
"2020-1","0580","B2X","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B3G","March 31, 2020","HALIFAX",4,4,1,0
"2020-1","0580","B3T","March 31, 2020","HALIFAX",3,3,1,0
"2020-1","0580","B4E","March 31, 2020","HALIFAX",3,3,1,0
"2020-1","0580","B2Z","March 31, 2020","HALIFAX",4,4,1,0
"2020-1","0580","B2T","March 31, 2020","HALIFAX",4,4,1,0
"2020-1","0580","B3P","March 31, 2020","HALIFAX",8,7,1.14285714285714,0
"2020-1","0580","B3R","March 31, 2020","HALIFAX",3,3,1,0
"2020-1","0580","B2R","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B4B","March 31, 2020","HALIFAX",15,15,1,0
"2020-1","0580","B3A","March 31, 2020","HALIFAX",56,1,56,5
"2020-1","0580","B4G","March 31, 2020","HALIFAX",2,2,1,0
"2020-1","0580","B3V","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B3N","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B3Z","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B2W","March 31, 2020","HALIFAX",1,1,1,0
"2020-1","0580","B0J","March 31, 2020","HALIFAX",8,8,1,0
"2020-1","0610","nan","March 31, 2020","HAMILTON",4,4,1,0
"2020-1","0610","L9H","March 31, 2020","HAMILTON",1,1,1,0
"2020-1","0610","L0R","March 31, 2020","HAMILTON",59,14,4.21428571428571,0
"2020-1","0610","L8J","March 31, 2020","HAMILTON",28,10,2.8,0
"2020-1","0610","L9C","March 31, 2020","HAMILTON",1,1,1,0
"2020-1","0610",NA,"March 31, 2020","HAMILTON",6,2,3,0
"2020-1","0610","L3M","March 31, 2020","HAMILTON",17,6,2.83333333333333,1.5
"2020-1","0610","L8N","March 31, 2020","HAMILTON",11,11,1,0
"2020-1","0610","L9K","March 31, 2020","HAMILTON",62,23,2.69565217391304,0
"2020-1","0610","L9G","March 31, 2020","HAMILTON",34,10,3.4,0
"2020-1","0610","L8K","March 31, 2020","HAMILTON",3,1,3,0
"2020-1","0610","L8W","March 31, 2020","HAMILTON",2,2,1,0
"2020-1","0610","L7T","March 31, 2020","HAMILTON",1,1,1,0
"2020-1","1060","H7A","March 31, 2020","MONTRÉAL",8,4,2,0
"2020-1","1060","H2G","March 31, 2020","MONTRÉAL",4,2,2,4
"2020-1","1060","J5B","March 31, 2020","MONTRÉAL",3,1,3,3
"2020-1","1060","J6J","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J6Y","March 31, 2020","MONTRÉAL",64,18,3.55555555555556,1.05555555555556
"2020-1","1060","H7B","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J7P","March 31, 2020","MONTRÉAL",6,5,1.2,1.2
"2020-1","1060","H1E","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J5K","March 31, 2020","MONTRÉAL",17,17,1,0
"2020-1","1060","J7V","March 31, 2020","MONTRÉAL",27,14,1.92857142857143,1.64285714285714
"2020-1","1060","H7V","March 31, 2020","MONTRÉAL",84,3,28,11.6666666666667
"2020-1","1060","J4J","March 31, 2020","MONTRÉAL",17,10,1.7,0
"2020-1","1060","H9K","March 31, 2020","MONTRÉAL",4,3,1.33333333333333,0
"2020-1","1060","J6N","March 31, 2020","MONTRÉAL",24,4,6,1
"2020-1","1060","nan","March 31, 2020","MONTRÉAL",6,4,1.5,2.25
"2020-1","1060","J4T","March 31, 2020","MONTRÉAL",6,3,2,0
"2020-1","1060","J4G","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J7N","March 31, 2020","MONTRÉAL",61,47,1.29787234042553,0.234042553191489
"2020-1","1060","H2S","March 31, 2020","MONTRÉAL",2,1,2,3
"2020-1","1060","J3L","March 31, 2020","MONTRÉAL",31,18,1.72222222222222,0.277777777777778
"2020-1","1060",NA,"March 31, 2020","MONTRÉAL",5,5,1,0
"2020-1","1060","J4R","March 31, 2020","MONTRÉAL",6,2,3,6
"2020-1","1060","J3Y","March 31, 2020","MONTRÉAL",48,26,1.84615384615385,1.11538461538462
"2020-1","1060","J2W","March 31, 2020","MONTRÉAL",13,13,1,0.153846153846154
"2020-1","1060","H7E","March 31, 2020","MONTRÉAL",10,1,10,5
"2020-1","1060","J7R","March 31, 2020","MONTRÉAL",77,45,1.71111111111111,0.2
"2020-1","1060","J7T","March 31, 2020","MONTRÉAL",32,24,1.33333333333333,0
"2020-1","1060","J6K","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","H7X","March 31, 2020","MONTRÉAL",164,11,14.9090909090909,4.72727272727273
"2020-1","1060","H8S","March 31, 2020","MONTRÉAL",21,3,7,1
"2020-1","1060","J4S","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J2Y","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H3C","March 31, 2020","MONTRÉAL",22,3,7.33333333333333,17.6666666666667
"2020-1","1060","J6W","March 31, 2020","MONTRÉAL",8,7,1.14285714285714,0
"2020-1","1060","J4Y","March 31, 2020","MONTRÉAL",5,3,1.66666666666667,2
"2020-1","1060","H9W","March 31, 2020","MONTRÉAL",3,3,1,1.33333333333333
"2020-1","1060","H2R","March 31, 2020","MONTRÉAL",50,2,25,4.5
"2020-1","1060","J4H","March 31, 2020","MONTRÉAL",1,1,1,4
"2020-1","1060","J7Z","March 31, 2020","MONTRÉAL",11,10,1.1,0.3
"2020-1","1060","H2J","March 31, 2020","MONTRÉAL",1,1,1,3
"2020-1","1060","H7R","March 31, 2020","MONTRÉAL",38,13,2.92307692307692,1.15384615384615
"2020-1","1060","J4W","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J6X","March 31, 2020","MONTRÉAL",4,1,4,12
"2020-1","1060","H7L","March 31, 2020","MONTRÉAL",19,9,2.11111111111111,1.55555555555556
"2020-1","1060","J3B","March 31, 2020","MONTRÉAL",7,7,1,0
"2020-1","1060","J7G","March 31, 2020","MONTRÉAL",4,3,1.33333333333333,2
"2020-1","1060","J5A","March 31, 2020","MONTRÉAL",18,13,1.38461538461538,0
"2020-1","1060","J5L","March 31, 2020","MONTRÉAL",21,19,1.10526315789474,0
"2020-1","1060","H4T","March 31, 2020","MONTRÉAL",2,1,2,6
"2020-1","1060","J5M","March 31, 2020","MONTRÉAL",10,9,1.11111111111111,0
"2020-1","1060","J2X","March 31, 2020","MONTRÉAL",6,6,1,1.16666666666667
"2020-1","1060","H7P","March 31, 2020","MONTRÉAL",8,2,4,6
"2020-1","1060","H7W","March 31, 2020","MONTRÉAL",4,2,2,9
"2020-1","1060","H3K","March 31, 2020","MONTRÉAL",9,3,3,3
"2020-1","1060","J4V","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H7M","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","H9X","March 31, 2020","MONTRÉAL",24,6,4,0
"2020-1","1060","H1A","March 31, 2020","MONTRÉAL",15,2,7.5,3
"2020-1","1060","J7A","March 31, 2020","MONTRÉAL",23,8,2.875,1
"2020-1","1060","J7C","March 31, 2020","MONTRÉAL",65,39,1.66666666666667,0.692307692307692
"2020-1","1060","J5R","March 31, 2020","MONTRÉAL",42,12,3.5,2.33333333333333
"2020-1","1060","J4M","March 31, 2020","MONTRÉAL",15,6,2.5,2.5
"2020-1","1060","J4Z","March 31, 2020","MONTRÉAL",80,22,3.63636363636364,2.04545454545455
"2020-1","1060","J5W","March 31, 2020","MONTRÉAL",6,4,1.5,1
"2020-1","1060","J7M","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J6R","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J7K","March 31, 2020","MONTRÉAL",57,32,1.78125,0.21875
"2020-1","1060","H4C","March 31, 2020","MONTRÉAL",7,1,7,6
"2020-1","1060","H1H","March 31, 2020","MONTRÉAL",4,2,2,2
"2020-1","1060","H9C","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","H9E","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J4B","March 31, 2020","MONTRÉAL",15,12,1.25,0
"2020-1","1060","J4X","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J6V","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","J7J","March 31, 2020","MONTRÉAL",92,42,2.19047619047619,0.69047619047619
"2020-1","1060","J0N","March 31, 2020","MONTRÉAL",83,44,1.88636363636364,0.931818181818182
"2020-1","1060","H7G","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J5Z","March 31, 2020","MONTRÉAL",2,2,1,0
"2020-1","1060","H2K","March 31, 2020","MONTRÉAL",4,1,4,3
"2020-1","1060","H7Y","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H7N","March 31, 2020","MONTRÉAL",56,8,7,6.875
"2020-1","1060","J3G","March 31, 2020","MONTRÉAL",10,9,1.11111111111111,0.444444444444444
"2020-1","1060","J6A","March 31, 2020","MONTRÉAL",43,1,43,8
"2020-1","1060","J6Z","March 31, 2020","MONTRÉAL",12,10,1.2,0.6
"2020-1","1060","J5X","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H9R","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J3E","March 31, 2020","MONTRÉAL",13,10,1.3,0
"2020-1","1060","J4K","March 31, 2020","MONTRÉAL",6,3,2,0.666666666666667
"2020-1","1060","J7E","March 31, 2020","MONTRÉAL",5,2,2.5,0
"2020-1","1060","H7C","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","H9H","March 31, 2020","MONTRÉAL",17,2,8.5,2
"2020-1","1060","H7K","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","J0L","March 31, 2020","MONTRÉAL",15,12,1.25,0
"2020-1","1060","J0P","March 31, 2020","MONTRÉAL",10,9,1.11111111111111,0
"2020-1","1060","J3H","March 31, 2020","MONTRÉAL",3,3,1,0
"2020-1","1060","H8N","March 31, 2020","MONTRÉAL",16,4,4,2.5
"2020-1","1060","J3N","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J7Y","March 31, 2020","MONTRÉAL",4,3,1.33333333333333,1
"2020-1","1060","H3H","March 31, 2020","MONTRÉAL",2,1,2,5
"2020-1","1060","H3W","March 31, 2020","MONTRÉAL",110,3,36.6666666666667,8.66666666666667
"2020-1","1060","H7T","March 31, 2020","MONTRÉAL",66,11,6,4.36363636363636
"2020-1","1060","H4E","March 31, 2020","MONTRÉAL",2,1,2,2
"2020-1","1060","H9S","March 31, 2020","MONTRÉAL",1,1,1,0
"2020-1","1060","J5T","March 31, 2020","MONTRÉAL",4,4,1,0
"2020-1","1265","K2K","March 31, 2020","OTTAWA",2,2,1,0
"2020-1","1265","K2J","March 31, 2020","OTTAWA",23,12,1.91666666666667,0.5
"2020-1","1265","K2E","March 31, 2020","OTTAWA",5,2,2.5,6
"2020-1","1265","K1N","March 31, 2020","OTTAWA",13,1,13,28
"2020-1","1265",NA,"March 31, 2020","OTTAWA",4,1,4,0
"2020-1","1265","K2V","March 31, 2020","OTTAWA",13,9,1.44444444444444,0
"2020-1","1265","K1V","March 31, 2020","OTTAWA",1,1,1,0
"2020-1","1265","K1S","March 31, 2020","OTTAWA",13,2,6.5,10
