"reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"2015-4","0340","December 31, 2015","EDMONTON",14912,4583,3.25376391010255,0.161902683831551,NA,NA,NA,NA
"2016-1","0340","March 31, 2016","EDMONTON",13294,3966,3.35199193141704,0.166666666666667,NA,NA,NA,NA
"2016-2","0340","June 30, 2016","EDMONTON",12094,3496,3.45938215102975,0.159038901601831,NA,NA,NA,NA
"2016-3","0340","September 30, 2016","EDMONTON",9899,3467,2.85520623017018,0.12575713873666,NA,NA,NA,NA
"2016-4","0340","December 31, 2016","EDMONTON",9785,3753,2.60724753530509,0.112976285638156,NA,NA,NA,NA
"2017-1","0340","March 31, 2017","EDMONTON",10026,3745,2.67716955941255,0.11935914552737,NA,NA,NA,NA
"2017-2","0340","June 30, 2017","EDMONTON",10157,3752,2.70708955223881,0.132462686567164,NA,NA,NA,NA
"2017-3","0340","September 30, 2017","EDMONTON",10497,4126,2.54411051866214,0.120698012603005,NA,NA,NA,NA
"2017-4","0340","December 31, 2017","EDMONTON",10372,4161,2.49267003124249,0.121365056476808,NA,NA,NA,NA
"2018-1","0340","March 31, 2018","EDMONTON",10158,3946,2.57425240750127,0.122149011657375,NA,NA,NA,NA
"2018-2","0340","June 30, 2018","EDMONTON",10393,4405,2.35936435868331,0.106242905788876,NA,NA,NA,NA
"2018-3","0340","September 30, 2018","EDMONTON",10536,4381,2.40493038119151,0.106140150650536,NA,NA,NA,NA
"2018-4","0340","December 31, 2018","EDMONTON",9952,3822,2.60387231815803,0.122448979591837,NA,NA,NA,NA
"2019-1","0340","March 31, 2019","EDMONTON",8765,3243,2.7027443724946,0.131976564909035,NA,NA,NA,NA
"2019-2","0340","June 30, 2019","EDMONTON",9557,3412,2.80099648300117,0.137456037514654,NA,NA,NA,NA
"2019-3","0340","September 30, 2019","EDMONTON",10564,3718,2.84131253362023,0.13340505648198,NA,NA,NA,NA
"2019-4","0340","December 31, 2019","EDMONTON",10260,3792,2.70569620253165,0.119462025316456,NA,NA,NA,NA
"2020-1","0340","March 31, 2020","EDMONTON",10809,3903,2.76940814757879,0.12170125544453,NA,NA,NA,NA
"2020-2","0340","June 30, 2020","EDMONTON",10382,3711,2.79762867151711,0.113985448666128,NA,NA,NA,NA
"2020-3","0340","September 30, 2020","EDMONTON",9321,3381,2.75687666370896,0.125998225377107,NA,NA,NA,NA
"2020-4","0340","December 31, 2020","EDMONTON",10250,3540,2.8954802259887,0.131073446327684,NA,NA,NA,NA
"2021-1","0340","March 31, 2021","EDMONTON",10482,3837,2.73182173573104,0.10086004691165,NA,NA,NA,NA
"2021-2","0340","June 30, 2021","EDMONTON",10562,4341,2.43307993549873,0.101128772172311,NA,NA,NA,NA
"2021-3","0340","September 30, 2021","EDMONTON",10334,4671,2.21237422393492,0.0809248554913295,NA,NA,NA,NA
"2021-4","0340","December 31, 2021","EDMONTON",11521,4892,2.35506950122649,0.0850367947669665,NA,NA,NA,NA
"2022-1","0340","March 31, 2022","EDMONTON",11583,4955,2.33763874873865,0.0821392532795156,NA,NA,NA,NA
"2022-2","0340","June 30, 2022","EDMONTON",13155,5759,2.28425073797534,0.0750130230942872,NA,NA,NA,NA
"1988-2","0580","June 30, 1988",NA,1546,560,2.76071428571429,0,NA,NA,NA,NA
"1988-3","0580","September 30, 1988",NA,1685,592,2.84628378378378,0,NA,NA,NA,NA
"1988-4","0580","December 31, 1988",NA,1371,520,2.63653846153846,0,NA,NA,NA,NA
"1989-1","0580","March 31, 1989",NA,1161,366,3.17213114754098,0,NA,NA,NA,NA
"1989-2","0580","June 30, 1989",NA,1331,486,2.73868312757202,0,NA,NA,NA,NA
"1989-3","0580","September 30, 1989",NA,1395,508,2.74606299212598,0,NA,NA,NA,NA
"1989-4","0580","December 31, 1989",NA,1667,483,3.45134575569358,0,NA,NA,NA,NA
"1990-1","0580","March 31, 1990",NA,1125,304,3.70065789473684,0.00986842105263158,NA,NA,NA,NA
"1990-2","0580","June 30, 1990",NA,1546,591,2.61590524534687,0.0050761421319797,NA,NA,NA,NA
"1990-3","0580","September 30, 1990",NA,1313,610,2.15245901639344,0.00491803278688525,NA,NA,NA,NA
"1990-4","0580","December 31, 1990",NA,1371,401,3.41895261845387,0.00748129675810474,NA,NA,NA,NA
"1991-1","0580","March 31, 1991",NA,1447,270,5.35925925925926,0,NA,NA,NA,NA
"1991-2","0580","June 30, 1991",NA,1594,329,4.84498480243161,0,NA,NA,NA,NA
"1991-3","0580","September 30, 1991",NA,1820,440,4.13636363636364,0,NA,NA,NA,NA
"1991-4","0580","December 31, 1991",NA,1595,301,5.29900332225914,0,NA,NA,NA,NA
"1992-1","0580","March 31, 1992",NA,1528,231,6.61471861471861,0,NA,NA,NA,NA
"1992-2","0580","June 30, 1992",NA,1328,434,3.05990783410138,0,NA,NA,NA,NA
"1992-3","0580","September 30, 1992",NA,1452,574,2.52961672473868,0,NA,NA,NA,NA
"1992-4","0580","December 31, 1992",NA,1246,476,2.61764705882353,0,NA,NA,NA,NA
"1993-1","0580","March 31, 1993",NA,916,362,2.53038674033149,0,NA,NA,NA,NA
"1993-2","0580","June 30, 1993",NA,887,429,2.06759906759907,0,NA,NA,NA,NA
"1993-3","0580","September 30, 1993",NA,924,669,1.38116591928251,0,NA,NA,NA,NA
"1993-4","0580","December 31, 1993",NA,1129,537,2.1024208566108,0,NA,NA,NA,NA
"1994-1","0580","March 31, 1994",NA,845,362,2.33425414364641,0,NA,NA,NA,NA
"1994-2","0580","June 30, 1994",NA,1083,571,1.89667250437828,0,NA,NA,NA,NA
"1994-3","0580","September 30, 1994",NA,1050,582,1.80412371134021,0.00687285223367698,NA,NA,NA,NA
"1994-4","0580","December 31, 1994",NA,1062,418,2.54066985645933,0.00956937799043062,NA,NA,NA,NA
"1995-1","0580","March 31, 1995",NA,1028,376,2.73404255319149,0,NA,NA,NA,NA
"1995-2","0580","June 30, 1995",NA,1247,513,2.4307992202729,0,NA,NA,NA,NA
"1995-3","0580","September 30, 1995",NA,1066,503,2.11928429423459,0,NA,NA,NA,NA
"1995-4","0580","December 31, 1995",NA,889,416,2.13701923076923,0,NA,NA,NA,NA
"1996-1","0580","March 31, 1996",NA,718,343,2.0932944606414,0,NA,NA,NA,NA
"1996-2","0580","June 30, 1996",NA,804,602,1.33554817275748,0,NA,NA,NA,NA
"1996-3","0580","September 30, 1996",NA,800,582,1.3745704467354,0,NA,NA,NA,NA
"1996-4","0580","December 31, 1996",NA,668,449,1.48775055679287,0,NA,NA,NA,NA
"1997-1","0580","March 31, 1997",NA,758,513,1.4775828460039,0,NA,NA,NA,NA
"1997-2","0580","June 30, 1997",NA,747,496,1.50604838709677,0,NA,NA,NA,NA
"1997-3","0580","September 30, 1997",NA,896,479,1.8705636743215,0,NA,NA,NA,NA
"1997-4","0580","December 31, 1997",NA,882,395,2.23291139240506,0,NA,NA,NA,NA
"1998-1","0580","March 31, 1998",NA,777,289,2.68858131487889,0,NA,NA,NA,NA
"1998-2","0580","June 30, 1998",NA,676,257,2.63035019455253,0,NA,NA,NA,NA
"1998-3","0580","September 30, 1998",NA,833,395,2.10886075949367,0.020253164556962,NA,NA,NA,NA
"1998-4","0580","December 31, 1998",NA,745,284,2.62323943661972,0.0352112676056338,NA,NA,NA,NA
"1999-1","0580","March 31, 1999","HALIFAX",739,236,3.13135593220339,0.0550847457627119,NA,NA,NA,NA
"1999-2","0580","June 30, 1999","HALIFAX",1174,449,2.61469933184855,0.0289532293986637,NA,NA,NA,NA
"1999-3","0580","September 30, 1999","HALIFAX",1056,284,3.71830985915493,0.028169014084507,NA,NA,NA,NA
"1999-4","0580","December 31, 1999","HALIFAX",825,320,2.578125,0,NA,NA,NA,NA
"2000-1","0580","March 31, 2000","HALIFAX",728,216,3.37037037037037,0.0185185185185185,NA,NA,NA,NA
"2000-2","0580","June 30, 2000","HALIFAX",1013,409,2.47677261613692,0.019559902200489,NA,NA,NA,NA
"2000-3","0580","September 30, 2000","HALIFAX",1417,337,4.20474777448071,0.0118694362017804,NA,NA,NA,NA
"2000-4","0580","December 31, 2000","HALIFAX",1182,214,5.52336448598131,0.0607476635514019,NA,NA,NA,NA
"2001-1","0580","March 31, 2001","HALIFAX",1250,222,5.63063063063063,0.036036036036036,NA,NA,NA,NA
"2001-2","0580","June 30, 2001","HALIFAX",1411,353,3.9971671388102,0.0226628895184136,NA,NA,NA,NA
"2001-3","0580","September 30, 2001","HALIFAX",1305,344,3.79360465116279,0,NA,NA,NA,NA
"2001-4","0580","December 31, 2001","HALIFAX",1260,314,4.01273885350319,0.0127388535031847,NA,NA,NA,NA
"2002-1","0580","March 31, 2002","HALIFAX",985,351,2.80626780626781,0.0256410256410256,NA,NA,NA,NA
"2002-2","0580","June 30, 2002","HALIFAX",1314,648,2.02777777777778,0.0246913580246914,NA,NA,NA,NA
"2002-3","0580","September 30, 2002","HALIFAX",1673,733,2.28240109140518,0.0218281036834925,NA,NA,NA,NA
"2002-4","0580","December 31, 2002","HALIFAX",1975,690,2.86231884057971,0.0217391304347826,NA,NA,NA,NA
"2003-1","0580","March 31, 2003","HALIFAX",1914,518,3.69498069498069,0.0115830115830116,NA,NA,NA,NA
"2003-2","0580","June 30, 2003","HALIFAX",2122,687,3.08879184861718,0.00873362445414847,NA,NA,NA,NA
"2003-3","0580","September 30, 2003","HALIFAX",1834,677,2.70901033973412,0,NA,NA,NA,NA
"2003-4","0580","December 31, 2003","HALIFAX",1900,401,4.73815461346633,0,NA,NA,NA,NA
"2004-1","0580","March 31, 2004","HALIFAX",1748,407,4.2948402948403,0.0122850122850123,NA,NA,NA,NA
"2004-2","0580","June 30, 2004","HALIFAX",1928,607,3.17627677100494,0.00823723228995058,NA,NA,NA,NA
"2004-3","0580","September 30, 2004","HALIFAX",2074,597,3.47403685092127,0.00837520938023451,NA,NA,NA,NA
"2004-4","0580","December 31, 2004","HALIFAX",1636,437,3.74370709382151,0.0068649885583524,NA,NA,NA,NA
"2005-1","0580","March 31, 2005","HALIFAX",1489,351,4.24216524216524,0.00854700854700855,NA,NA,NA,NA
"2005-2","0580","June 30, 2005","HALIFAX",1989,567,3.50793650793651,0.00529100529100529,NA,NA,NA,NA
"2005-3","0580","September 30, 2005","HALIFAX",2224,592,3.75675675675676,0.00506756756756757,NA,NA,NA,NA
"2005-4","0580","December 31, 2005","HALIFAX",1839,410,4.48536585365854,0.0170731707317073,NA,NA,NA,NA
"2006-1","0580","March 31, 2006","HALIFAX",1885,379,4.97361477572559,0.0184696569920844,NA,NA,NA,NA
"2006-2","0580","June 30, 2006","HALIFAX",2113,506,4.17588932806324,0.00790513833992095,NA,NA,NA,NA
"2006-3","0580","September 30, 2006","HALIFAX",2208,539,4.09647495361781,0,NA,NA,NA,NA
"2006-4","0580","December 31, 2006","HALIFAX",2258,484,4.66528925619835,0,NA,NA,NA,NA
"2007-1","0580","March 31, 2007","HALIFAX",2340,442,5.29411764705882,0,NA,NA,NA,NA
"2007-2","0580","June 30, 2007","HALIFAX",2530,569,4.44639718804921,0,NA,NA,NA,NA
"2007-3","0580","September 30, 2007","HALIFAX",2719,669,4.06427503736921,0,NA,NA,NA,NA
"2007-4","0580","December 31, 2007","HALIFAX",2469,707,3.49222065063649,0,NA,NA,NA,NA
"2008-1","0580","March 31, 2008","HALIFAX",2233,695,3.21294964028777,0,NA,NA,NA,NA
"2008-2","0580","June 30, 2008","HALIFAX",2535,797,3.18067754077792,0,NA,NA,NA,NA
"2008-3","0580","September 30, 2008","HALIFAX",2619,857,3.05600933488915,0,NA,NA,NA,NA
"2008-4","0580","December 31, 2008","HALIFAX",1970,687,2.86754002911208,0,NA,NA,NA,NA
"2009-1","0580","March 31, 2009","HALIFAX",1828,523,3.49521988527725,0,NA,NA,NA,NA
"2009-2","0580","June 30, 2009","HALIFAX",1610,557,2.89048473967684,0,NA,NA,NA,NA
"2009-3","0580","September 30, 2009","HALIFAX",1911,720,2.65416666666667,0.00555555555555556,NA,NA,NA,NA
"2009-4","0580","December 31, 2009","HALIFAX",1633,619,2.63812600969305,0.0436187399030695,NA,NA,NA,NA
"2010-1","0580","March 31, 2010","HALIFAX",1797,621,2.89371980676328,0.035426731078905,NA,NA,NA,NA
"2010-2","0580","June 30, 2010","HALIFAX",1987,622,3.19453376205788,0.0482315112540193,NA,NA,NA,NA
"2010-3","0580","September 30, 2010","HALIFAX",1981,652,3.03834355828221,0.0398773006134969,NA,NA,NA,NA
"2010-4","0580","December 31, 2010","HALIFAX",1981,658,3.01063829787234,0.0182370820668693,NA,NA,NA,NA
"2011-1","0580","March 31, 2011","HALIFAX",2242,610,3.67540983606557,0.0295081967213115,NA,NA,NA,NA
"2011-2","0580","June 30, 2011","HALIFAX",2557,644,3.97049689440994,0.031055900621118,NA,NA,NA,NA
"2011-3","0580","September 30, 2011","HALIFAX",2986,701,4.25962910128388,0.0385164051355207,NA,NA,NA,NA
"2011-4","0580","December 31, 2011","HALIFAX",3029,678,4.46755162241888,0.084070796460177,NA,NA,NA,NA
"2012-1","0580","March 31, 2012","HALIFAX",3060,629,4.86486486486486,0.0922098569157393,NA,NA,NA,NA
"2012-2","0580","June 30, 2012","HALIFAX",3093,723,4.27800829875519,0.0857538035961272,NA,NA,NA,NA
"2012-3","0580","September 30, 2012","HALIFAX",3457,862,4.01044083526682,0.0765661252900232,NA,NA,NA,NA
"2012-4","0580","December 31, 2012","HALIFAX",3627,808,4.48886138613861,0.0742574257425743,NA,NA,NA,NA
"2013-1","0580","March 31, 2013","HALIFAX",3993,692,5.77023121387283,0.105491329479769,NA,NA,NA,NA
"2013-2","0580","June 30, 2013","HALIFAX",3779,703,5.37553342816501,0.0782361308677098,NA,NA,NA,NA
"2013-3","0580","September 30, 2013","HALIFAX",3419,726,4.70936639118457,0.0440771349862259,NA,NA,NA,NA
"2013-4","0580","December 31, 2013","HALIFAX",2705,530,5.10377358490566,0.0283018867924528,NA,NA,NA,NA
"2014-1","0580","March 31, 2014","HALIFAX",2521,404,6.24009900990099,0.103960396039604,NA,NA,NA,NA
"2014-2","0580","June 30, 2014","HALIFAX",2490,391,6.36828644501279,0.340153452685422,NA,NA,NA,NA
"2014-3","0580","September 30, 2014","HALIFAX",2674,430,6.21860465116279,0.293023255813953,NA,NA,NA,NA
"2014-4","0580","December 31, 2014","HALIFAX",2606,437,5.96338672768879,0.491990846681922,NA,NA,NA,NA
"2015-1","0580","March 31, 2015","HALIFAX",2023,360,5.61944444444444,0.455555555555556,NA,NA,NA,NA
"2015-2","0580","June 30, 2015","HALIFAX",3067,345,8.88985507246377,0.710144927536232,NA,NA,NA,NA
"2015-3","0580","September 30, 2015","HALIFAX",3503,428,8.18457943925234,0.642523364485981,NA,NA,NA,NA
"2015-4","0580","December 31, 2015","HALIFAX",3526,417,8.45563549160672,0.647482014388489,NA,NA,NA,NA
"2016-1","0580","March 31, 2016","HALIFAX",3593,359,10.008356545961,0.777158774373259,NA,NA,NA,NA
"2016-2","0580","June 30, 2016","HALIFAX",3709,393,9.43765903307888,0.73027989821883,NA,NA,NA,NA
"2016-3","0580","September 30, 2016","HALIFAX",4109,516,7.96317829457364,0.606589147286822,NA,NA,NA,NA
"2016-4","0580","December 31, 2016","HALIFAX",3797,518,7.33011583011583,0.573359073359073,NA,NA,NA,NA
"2017-1","0580","March 31, 2017","HALIFAX",3737,437,8.55148741418764,0.68649885583524,NA,NA,NA,NA
"2017-2","0580","June 30, 2017","HALIFAX",3973,496,8.01008064516129,0.675403225806452,NA,NA,NA,NA
"2017-3","0580","September 30, 2017","HALIFAX",4238,603,7.02819237147595,0.587064676616915,NA,NA,NA,NA
"2017-4","0580","December 31, 2017","HALIFAX",4162,635,6.55433070866142,0.551181102362205,NA,NA,NA,NA
"2018-1","0580","March 31, 2018","HALIFAX",3964,583,6.79931389365352,0.610634648370497,NA,NA,NA,NA
"2018-2","0580","June 30, 2018","HALIFAX",3991,597,6.68509212730318,0.61641541038526,NA,NA,NA,NA
"2018-3","0580","September 30, 2018","HALIFAX",4756,629,7.56120826709062,0.672496025437202,NA,NA,NA,NA
"2018-4","0580","December 31, 2018","HALIFAX",4787,634,7.55047318611987,0.682965299684543,NA,NA,NA,NA
"2019-1","0580","March 31, 2019","HALIFAX",5002,571,8.7600700525394,0.779334500875657,NA,NA,NA,NA
"2019-2","0580","June 30, 2019","HALIFAX",5166,609,8.48275862068965,0.750410509031199,NA,NA,NA,NA
"2019-3","0580","September 30, 2019","HALIFAX",5565,744,7.47983870967742,0.65994623655914,NA,NA,NA,NA
"2019-4","0580","December 31, 2019","HALIFAX",5260,724,7.26519337016575,0.625690607734807,NA,NA,NA,NA
"2020-1","0580","March 31, 2020","HALIFAX",5359,731,7.33105335157319,0.616963064295486,NA,NA,NA,NA
"2020-2","0580","June 30, 2020","HALIFAX",5066,766,6.61357702349869,0.554830287206266,NA,NA,NA,NA
"2020-3","0580","September 30, 2020","HALIFAX",5587,853,6.54982415005862,0.535756154747948,NA,NA,NA,NA
"2020-4","0580","December 31, 2020","HALIFAX",5724,871,6.57175660160735,0.544202066590126,NA,NA,NA,NA
"2021-1","0580","March 31, 2021","HALIFAX",5851,842,6.94893111638955,0.593824228028504,NA,NA,NA,NA
"2021-2","0580","June 30, 2021","HALIFAX",5693,592,9.61655405405405,0.842905405405405,NA,NA,NA,NA
"2021-3","0580","September 30, 2021","HALIFAX",5704,607,9.39703459637562,0.815485996705107,NA,NA,NA,NA
"2021-4","0580","December 31, 2021","HALIFAX",6569,811,8.09987669543773,0.694204685573366,NA,NA,NA,NA
"2022-1","0580","March 31, 2022","HALIFAX",6647,732,9.08060109289617,0.810109289617486,NA,NA,NA,NA
"2022-2","0580","June 30, 2022","HALIFAX",7522,798,9.42606516290727,0.838345864661654,NA,NA,NA,NA
"1988-2","0610","June 30, 1988","HAMILTON",2883,1215,2.37283950617284,0,NA,NA,NA,NA
"1988-3","0610","September 30, 1988",NA,2714,1474,1.84124830393487,0,NA,NA,NA,NA
"1988-4","0610","December 31, 1988",NA,2416,1120,2.15714285714286,0,NA,NA,NA,NA
"1989-1","0610","March 31, 1989","HAMILTON",2060,1037,1.98649951783992,0,NA,NA,NA,NA
"1989-2","0610","June 30, 1989",NA,2223,1039,2.1395572666025,0,NA,NA,NA,NA
"1989-3","0610","September 30, 1989",NA,2112,923,2.28819068255688,0,NA,NA,NA,NA
"1989-4","0610","December 31, 1989","HAMILTON",1706,952,1.79201680672269,0,NA,NA,NA,NA
"1990-1","0610","March 31, 1990",NA,2018,1041,1.93852065321806,0,NA,NA,NA,NA
"1990-2","0610","June 30, 1990",NA,1989,958,2.07620041753653,0,NA,NA,NA,NA
"1990-3","0610","September 30, 1990",NA,1804,667,2.70464767616192,0,NA,NA,NA,NA
"1990-4","0610","December 31, 1990",NA,1431,522,2.74137931034483,0,NA,NA,NA,NA
"1991-1","0610","March 31, 1991",NA,1555,478,3.25313807531381,0,NA,NA,NA,NA
"1991-2","0610","June 30, 1991","HAMILTON",1383,592,2.33614864864865,0,NA,NA,NA,NA
"1991-3","0610","September 30, 1991","HAMILTON",1864,596,3.12751677852349,0.00503355704697987,NA,NA,NA,NA
"1991-4","0610","December 31, 1991",NA,1374,442,3.10859728506787,0.00678733031674208,NA,NA,NA,NA
"1992-1","0610","March 31, 1992",NA,1285,447,2.87472035794183,0,NA,NA,NA,NA
"1992-2","0610","June 30, 1992",NA,1506,514,2.92996108949416,0,NA,NA,NA,NA
"1992-3","0610","September 30, 1992",NA,1452,507,2.86390532544379,0,NA,NA,NA,NA
"1992-4","0610","December 31, 1992","HAMILTON",1347,486,2.7716049382716,0,NA,NA,NA,NA
"1993-1","0610","March 31, 1993",NA,876,400,2.19,0,NA,NA,NA,NA
"1993-2","0610","June 30, 1993",NA,1303,646,2.01702786377709,0,NA,NA,NA,NA
"1993-3","0610","September 30, 1993",NA,1533,567,2.7037037037037,0,NA,NA,NA,NA
"1993-4","0610","December 31, 1993","HAMILTON",1810,695,2.60431654676259,0,NA,NA,NA,NA
"1994-1","0610","March 31, 1994","HAMILTON",1602,624,2.56730769230769,0,NA,NA,NA,NA
"1994-2","0610","June 30, 1994",NA,1922,815,2.35828220858896,0,NA,NA,NA,NA
"1994-3","0610","September 30, 1994",NA,1482,674,2.19881305637982,0,NA,NA,NA,NA
"1994-4","0610","December 31, 1994",NA,1049,527,1.99051233396584,0,NA,NA,NA,NA
"1995-1","0610","March 31, 1995",NA,1096,489,2.24130879345603,0,NA,NA,NA,NA
"1995-2","0610","June 30, 1995",NA,1147,504,2.27579365079365,0,NA,NA,NA,NA
"1995-3","0610","September 30, 1995",NA,1239,536,2.3115671641791,0,NA,NA,NA,NA
"1995-4","0610","December 31, 1995","HAMILTON",1104,439,2.51480637813212,0,NA,NA,NA,NA
"1996-1","0610","March 31, 1996","HAMILTON",986,430,2.29302325581395,0,NA,NA,NA,NA
"1996-2","0610","June 30, 1996","HAMILTON",1292,687,1.8806404657933,0,NA,NA,NA,NA
"1996-3","0610","September 30, 1996",NA,1402,711,1.971870604782,0,NA,NA,NA,NA
"1996-4","0610","December 31, 1996",NA,1333,600,2.22166666666667,0,NA,NA,NA,NA
"1997-1","0610","March 31, 1997",NA,1372,713,1.92426367461431,0,NA,NA,NA,NA
"1997-2","0610","June 30, 1997",NA,1717,992,1.73084677419355,0,NA,NA,NA,NA
"1997-3","0610","September 30, 1997","HAMILTON",1663,901,1.8457269700333,0,NA,NA,NA,NA
"1997-4","0610","December 31, 1997","HAMILTON",1613,866,1.86258660508083,0,NA,NA,NA,NA
"1998-1","0610","March 31, 1998",NA,1362,693,1.96536796536797,0.0202020202020202,NA,NA,NA,NA
"1998-2","0610","June 30, 1998","HAMILTON",1829,832,2.19831730769231,0.0480769230769231,NA,NA,NA,NA
"1998-3","0610","September 30, 1998",NA,1782,811,2.19728729963009,0.0480887792848335,NA,NA,NA,NA
"1998-4","0610","December 31, 1998",NA,1988,823,2.41555285540705,0.0801944106925881,NA,NA,NA,NA
"1999-1","0610","March 31, 1999",NA,1946,742,2.62264150943396,0.0862533692722372,NA,NA,NA,NA
"1999-2","0610","June 30, 1999","HAMILTON",2248,1009,2.22794846382557,0.043607532210109,NA,NA,NA,NA
"1999-3","0610","September 30, 1999","HAMILTON",2559,998,2.56412825651303,0.00801603206412826,NA,NA,NA,NA
"1999-4","0610","December 31, 1999","HAMILTON",2461,869,2.83199079401611,0.0046029919447641,NA,NA,NA,NA
"2000-1","0610","March 31, 2000","HAMILTON",2351,732,3.21174863387978,0.0218579234972678,NA,NA,NA,NA
"2000-2","0610","June 30, 2000",NA,2158,808,2.67079207920792,0.0198019801980198,NA,NA,NA,NA
"2000-3","0610","September 30, 2000",NA,1752,799,2.1927409261577,0.0200250312891114,NA,NA,NA,NA
"2000-4","0610","December 31, 2000",NA,1535,813,1.88806888068881,0.017220172201722,NA,NA,NA,NA
"2001-1","0610","March 31, 2001","HAMILTON",1526,713,2.14025245441795,0.0196353436185133,NA,NA,NA,NA
"2001-2","0610","June 30, 2001","HAMILTON",1561,742,2.10377358490566,0,NA,NA,NA,NA
"2001-3","0610","September 30, 2001","HAMILTON",1749,848,2.0625,0,NA,NA,NA,NA
"2001-4","0610","December 31, 2001","HAMILTON",1626,795,2.04528301886792,0.0050314465408805,NA,NA,NA,NA
"2002-1","0610","March 31, 2002","HAMILTON",1464,774,1.89147286821705,0,NA,NA,NA,NA
"2002-2","0610","June 30, 2002","HAMILTON",1604,891,1.80022446689113,0,NA,NA,NA,NA
"2002-3","0610","September 30, 2002","HAMILTON",1802,1016,1.77362204724409,0,NA,NA,NA,NA
"2002-4","0610","December 31, 2002","HAMILTON",1825,1055,1.72985781990521,0,NA,NA,NA,NA
"2003-1","0610","March 31, 2003","HAMILTON",1705,922,1.84924078091106,0.00216919739696312,NA,NA,NA,NA
"2003-2","0610","June 30, 2003","HAMILTON",1794,1039,1.72666025024062,0.0134744947064485,NA,NA,NA,NA
"2003-3","0610","September 30, 2003","HAMILTON",1945,1185,1.64135021097046,0.0118143459915612,NA,NA,NA,NA
