"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","comp_per_10kpop"
"2022-1","2270",4,1,"March 31, 2022","TORONTO",666,NA,NA,102,6.52941176470588,0,13.3627450980392,NA,NA,NA,228,NA,228,157.594956140351,1696.33634839912,753481.271929825,562990,1259900,"1","2022",6610412,1.00750149915013
"2022-1","1700",2,1,"March 31, 2022","SASKATOON",28,NA,NA,14,2,0,8.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,0.815095332676793
"2022-1","2270",2,1,"March 31, 2022","TORONTO",234,NA,NA,117,2,0,11.0940170940171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",6610412,0.35398701321491
"2022-1","1265",2,1,"March 31, 2022","OTTAWA",28,NA,NA,14,2,0,14.3571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",1136765.819,0.246312824787706
"2022-1","0140",2,1,"March 31, 2022","CALGARY",294,NA,NA,147,2,0,7.46258503401361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1490",4,2,"March 31, 2022","REGINA",16,NA,NA,2,8,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",266826.2,0.599641264613445
"2022-1","2410",4,3,"March 31, 2022","VANCOUVER",547,NA,NA,103,5.31067961165049,0,13.8252427184466,NA,NA,48,326,164,538,140.029405204461,1507.2625146803,894760.750929368,569000,2204790,"1","2022",2808830,1.94743006874749
"2022-1","2440",2,1,"March 31, 2022","VICTORIA",16,NA,NA,8,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,0.378886277994072
"2022-1","2410",2,1,"March 31, 2022","VANCOUVER",94,NA,NA,47,2,0,12.063829787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",2808830,0.334658914921871
"2022-1","0580",5,2,"March 31, 2022","HALIFAX",226,224,2,4,56.5,3.75,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1400",5,2,"March 31, 2022","QUÉBEC",1273,1267,6,28,45.4642857142857,3.35714285714286,7.10714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",843291,15.0956194243743
"2022-1","2680",1,2,"March 31, 2022","WINNIPEG",3,NA,NA,3,1,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,0.0349835419926696
"2022-1","2410",2,3,"March 31, 2022","VANCOUVER",38,NA,NA,19,2,0,13.0526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",2808830,0.135287646457778
"2022-1","1265",4,3,"March 31, 2022","OTTAWA",6,NA,NA,1,6,0,15,NA,NA,NA,6,NA,6,199.663333333333,2149.15615366667,461400,448900,479900,"1","2022",1136765.819,0.0527813195973656
"2022-1","0580",4,2,"March 31, 2022","HALIFAX",10,NA,NA,3,3.33333333333333,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0340",2,2,"March 31, 2022","EDMONTON",14,NA,NA,7,2,0,68.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1400",1,1,"March 31, 2022","QUÉBEC",197,NA,NA,197,1,0,4.58375634517767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",843291,2.33608564540592
"2022-1","2440",4,3,"March 31, 2022","VICTORIA",64,NA,NA,17,3.76470588235294,0,11.2941176470588,NA,NA,24,40,NA,64,93.545,1006.9090255,741543.515625,559900,995000,"1","2022",422290.3,1.51554511197629
"2022-1","1400",2,1,"March 31, 2022","QUÉBEC",128,NA,NA,64,2,0,3.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",843291,1.51786275437542
"2022-1","1700",5,3,"March 31, 2022","SASKATOON",14,NA,NA,1,14,3,11,NA,NA,6,8,NA,14,101.438571428571,1091.874639,244785.714285714,209000,265000,"1","2022",343518.1,0.407547666338397
"2022-1","0140",2,2,"March 31, 2022","CALGARY",2,NA,NA,1,2,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","2270",5,3,"March 31, 2022","TORONTO",5260,NA,NA,20,263,22.95,32.8,268,2354,1487,207,NA,4316,82.3946709916591,886.887999087118,652212.394578313,251400,1967900,"1","2022",6610412,7.95714397226678
"2022-1","2680",2,2,"March 31, 2022","WINNIPEG",2,NA,NA,1,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,0.0233223613284464
"2022-1","0140",5,2,"March 31, 2022","CALGARY",836,793,43,34,24.5882352941176,2.32352941176471,9.85294117647059,NA,NA,NA,12,NA,12,146.695,1579.0103105,542450,532900,552000,NA,NA,NA,NA
"2022-1","1265",5,2,"March 31, 2022","OTTAWA",466,NA,NA,11,42.3636363636364,5.63636363636364,17.1818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",1136765.819,4.09934915539539
"2022-1","0140",4,1,"March 31, 2022","CALGARY",249,NA,NA,54,4.61111111111111,0,8.53703703703704,NA,NA,48,129,15,192,121.381041666667,1306.53339439583,441359.265625,297000,810000,NA,NA,NA,NA
"2022-1","2410",5,3,"March 31, 2022","VANCOUVER",3047,NA,NA,37,82.3513513513514,10.1081081081081,23.9459459459459,84,798,1632,478,1,2993,73.9073337788173,795.531150061811,937281.74574006,269900,8888900,"1","2022",2808830,10.8479331251802
"2022-1","0140",1,2,"March 31, 2022","CALGARY",9,NA,NA,9,1,0,6.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","2440",5,2,"March 31, 2022","VICTORIA",141,87,54,55,2.56363636363636,0.109090909090909,10.9636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,3.33893532482276
"2022-1","2410",5,2,"March 31, 2022","VANCOUVER",1249,858,391,379,3.29551451187335,0.29023746701847,11.6992084432718,NA,NA,NA,9,NA,9,104.631111111111,1126.23881688889,933444.444444444,859000,1289000,"1","2022",2808830,4.4466913269938
"2022-1","0340",2,3,"March 31, 2022","EDMONTON",4,NA,NA,2,2,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1060",5,1,"March 31, 2022","MONTRÉAL",14,NA,NA,7,2,1.71428571428571,6.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",4358176,0.0321235305779298
"2022-1","1490",5,2,"March 31, 2022","REGINA",64,56,8,19,3.36842105263158,0.842105263157895,8.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",266826.2,2.39856505845378
"2022-1","1700",1,2,"March 31, 2022","SASKATOON",1,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,0.0291105475955998
"2022-1","0340",5,2,"March 31, 2022","EDMONTON",1055,945,110,96,10.9895833333333,0.479166666666667,8.65625,NA,NA,4,20,NA,24,122.182916666667,1315.16469670833,366920.333333333,350000,390000,NA,NA,NA,NA
"2022-1","0580",1,1,"March 31, 2022","HALIFAX",198,NA,NA,198,1,0,5.91919191919192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0610",2,1,"March 31, 2022","HAMILTON",94,NA,NA,47,2,0,11.9574468085106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0580",4,1,"March 31, 2022","HALIFAX",9,NA,NA,2,4.5,0,14,NA,NA,NA,3,NA,3,138.43,1490.046677,688800,688800,688800,NA,NA,NA,NA
"2022-1","2440",1,2,"March 31, 2022","VICTORIA",36,NA,NA,36,1,0,7.19444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,0.852494125486662
"2022-1","1400",4,1,"March 31, 2022","QUÉBEC",17,NA,NA,5,3.4,0,5.4,NA,NA,NA,6,NA,6,0,0,295829.833333333,240881,365555,"1","2022",843291,0.201591147065485
"2022-1","1490",2,1,"March 31, 2022","REGINA",4,NA,NA,2,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",266826.2,0.149910316153361
"2022-1","0340",1,1,"March 31, 2022","EDMONTON",1022,NA,NA,1022,1,0,7.44911937377691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0340",4,1,"March 31, 2022","EDMONTON",140,NA,NA,36,3.88888888888889,0,8,NA,NA,15,102,NA,117,124.507948717949,1340.19110920513,344151.752136752,274000,442700,NA,NA,NA,NA
"2022-1","1400",5,3,"March 31, 2022","QUÉBEC",101,NA,NA,3,33.6666666666667,5.33333333333333,14,31,2,33,2,NA,68,81.0998529411765,872.950707073529,311171.25,186082,499196,"1","2022",843291,1.19768857962435
"2022-1","1700",5,2,"March 31, 2022","SASKATOON",26,0,26,26,1,0,7.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,0.756874237485594
"2022-1","2680",2,1,"March 31, 2022","WINNIPEG",46,NA,NA,23,2,0,7.34782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,0.536414310554266
"2022-1","0610",1,1,"March 31, 2022","HAMILTON",106,NA,NA,106,1,0,8.79245283018868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1060",4,2,"March 31, 2022","MONTRÉAL",10,NA,NA,2,5,0,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",4358176,0.0229453789842356
"2022-1","2440",1,3,"March 31, 2022","VICTORIA",1,NA,NA,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,0.0236803923746295
"2022-1","0340",5,3,"March 31, 2022","EDMONTON",5,NA,NA,1,5,3,7,NA,1,2,2,NA,5,102.046,1098.4129394,273117,220000,315000,NA,NA,NA,NA
"2022-1","0140",4,2,"March 31, 2022","CALGARY",17,NA,NA,2,8.5,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0340",4,2,"March 31, 2022","EDMONTON",35,NA,NA,5,7,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0340",4,3,"March 31, 2022","EDMONTON",87,NA,NA,18,4.83333333333333,0,7.77777777777778,NA,3,12,59,NA,74,123.954189189189,1334.23049701351,304861.405405405,202498,381667,NA,NA,NA,NA
"2022-1","1060",4,1,"March 31, 2022","MONTRÉAL",202,NA,NA,34,5.94117647058824,0,7.79411764705882,NA,NA,32,21,20,73,105.769178082192,1138.4888559589,662163.150684932,286899,1411605,"1","2022",4358176,0.463496655481559
"2022-1","0140",5,3,"March 31, 2022","CALGARY",129,NA,NA,5,25.8,3.2,13,NA,16,88,25,NA,129,89.0817829457364,958.867403449612,278549.751937984,180000,377868,NA,NA,NA,NA
"2022-1","1060",5,2,"March 31, 2022","MONTRÉAL",2402,2344,58,174,13.8045977011494,2.17816091954023,7.72988505747126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",4358176,5.51148003201339
"2022-1","1265",4,2,"March 31, 2022","OTTAWA",11,NA,NA,3,3.66666666666667,0,13.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",1136765.819,0.0967657525951702
"2022-1","2680",5,2,"March 31, 2022","WINNIPEG",535,520,15,21,25.4761904761905,1.23809523809524,11.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,6.2387316553594
"2022-1","1700",4,2,"March 31, 2022","SASKATOON",51,NA,NA,5,10.2,0,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,1.48463792737559
"2022-1","1060",5,3,"March 31, 2022","MONTRÉAL",1622,NA,NA,34,47.7058823529412,5.52941176470588,14.1470588235294,48,401,533,80,2,1064,76.3274718045113,821.581273756579,473297.703007519,150918,3402110,"1","2022",4358176,3.72174047124302
"2022-1","2410",1,2,"March 31, 2022","VANCOUVER",86,NA,NA,86,1,0,9.25581395348837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",2808830,0.306177305141287
"2022-1","2680",4,2,"March 31, 2022","WINNIPEG",32,NA,NA,6,5.33333333333333,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,0.373157781255142
"2022-1","2270",1,1,"March 31, 2022","TORONTO",1454,NA,NA,1454,1,0,11.5247592847318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",6610412,2.19956032997641
"2022-1","1060",2,1,"March 31, 2022","MONTRÉAL",164,NA,NA,82,2,0,5.76829268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",4358176,0.376304215341464
"2022-1","0140",1,3,"March 31, 2022","CALGARY",2,NA,NA,2,1,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","2410",1,1,"March 31, 2022","VANCOUVER",543,NA,NA,543,1,0,13.1160220994475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",2808830,1.93318926385719
"2022-1","1060",1,1,"March 31, 2022","MONTRÉAL",483,NA,NA,483,1,0,5.93581780538302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",4358176,1.10826180493858
"2022-1","2680",4,3,"March 31, 2022","WINNIPEG",29,NA,NA,5,5.8,0,7.6,NA,NA,17,12,NA,29,108.934827586207,1172.56359065517,336339.724137931,284900,394900,"1","2022",857546.1,0.338174239262472
"2022-1","0340",1,2,"March 31, 2022","EDMONTON",32,NA,NA,32,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1700",4,3,"March 31, 2022","SASKATOON",38,NA,NA,9,4.22222222222222,0,9.11111111111111,NA,5,8,10,NA,23,62.4521739130435,672.228954782609,363639.565217391,266405,450000,"1","2022",343518.1,1.10620080863279
"2022-1","2440",5,3,"March 31, 2022","VICTORIA",215,NA,NA,7,30.7142857142857,4.71428571428571,22.5714285714286,4,53,153,5,NA,215,106.13111627907,1142.38472251628,1240968.8372093,314900,8499900,"1","2022",422290.3,5.09128436054534
"2022-1","1490",1,1,"March 31, 2022","REGINA",85,NA,NA,85,1,0,8.12941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",266826.2,3.18559421825893
"2022-1","1490",4,3,"March 31, 2022","REGINA",12,NA,NA,3,4,0,5.33333333333333,NA,NA,NA,7,NA,7,58.0114285714286,624.429216,430442.857142857,329900,524900,"1","2022",266826.2,0.449730948460084
"2022-1","1700",2,3,"March 31, 2022","SASKATOON",2,NA,NA,1,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,0.0582210951911995
"2022-1","0580",2,1,"March 31, 2022","HALIFAX",40,NA,NA,20,2,0,9.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1700",1,1,"March 31, 2022","SASKATOON",193,NA,NA,193,1,0,7.40932642487047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",343518.1,5.61833568595075
"2022-1","1265",1,1,"March 31, 2022","OTTAWA",568,NA,NA,568,1,0,9.17605633802817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",1136765.819,4.99663158855061
"2022-2","1265",4,2,"June 30, 2022","OTTAWA",24,NA,NA,5,4.8,0,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",1142427.59,0.210078960015313
"2022-2","2410",1,3,"June 30, 2022","VANCOUVER",4,NA,NA,4,1,0,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",2815272,0.0142082186019681
"2022-2","1400",5,2,"June 30, 2022","QUÉBEC",613,610,3,30,20.4333333333333,2.6,8.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",844879.3,7.2554742434807
"2022-2","1700",4,1,"June 30, 2022","SASKATOON",13,NA,NA,3,4.33333333333333,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",345176.2,0.376619245475209
"2022-2","2440",4,1,"June 30, 2022","VICTORIA",3,NA,NA,1,3,0,9,NA,NA,NA,3,NA,3,144.37,1553.984243,829900,789900,849900,"2","2022",423408.4,0.0708535777750276
"2022-2","0610",1,1,"June 30, 2022","HAMILTON",116,NA,NA,116,1,0,9.63793103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","2410",1,2,"June 30, 2022","VANCOUVER",81,NA,NA,81,1,0,10.2592592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",2815272,0.287716426689854
"2022-2","2410",4,3,"June 30, 2022","VANCOUVER",574,NA,NA,108,5.31481481481481,0,12.287037037037,NA,NA,29,406,134,569,139.07295254833,1496.96735393497,854240.76625659,589900,1700000,"2","2022",2815272,2.03887936938243
"2022-2","0580",5,2,"June 30, 2022","HALIFAX",126,NA,NA,4,31.5,5.75,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","1490",5,2,"June 30, 2022","REGINA",19,4,15,17,1.11764705882353,0.176470588235294,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",267980.9,0.709005753768272
"2022-2","1700",2,1,"June 30, 2022","SASKATOON",28,NA,NA,14,2,0,9.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",345176.2,0.81117991333122
"2022-2","1265",1,1,"June 30, 2022","OTTAWA",695,NA,NA,695,1,0,9.51223021582734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",1142427.59,6.08353655044343
"2022-2","1060",4,2,"June 30, 2022","MONTRÉAL",14,NA,NA,3,4.66666666666667,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",4361297,0.0321005425679563
"2022-2","1700",2,3,"June 30, 2022","SASKATOON",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",345176.2,0.0579414223808015
"2022-2","2270",2,1,"June 30, 2022","TORONTO",222,NA,NA,111,2,0,11.1261261261261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",6632495,0.334715668839554
"2022-2","1265",2,2,"June 30, 2022","OTTAWA",10,NA,NA,5,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",1142427.59,0.0875329000063803
"2022-2","2270",5,2,"June 30, 2022","TORONTO",440,NA,NA,5,88,7.4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",6632495,0.663400424727045
"2022-2","2680",4,2,"June 30, 2022","WINNIPEG",27,NA,NA,4,6.75,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",859876.2,0.313998689578802
"2022-2","1060",2,2,"June 30, 2022","MONTRÉAL",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",4361297,0.00458579179542232
"2022-2","0340",5,3,"June 30, 2022","EDMONTON",28,NA,NA,2,14,3,20,NA,NA,24,4,NA,28,105.756785714286,1138.35546575,337867.285714286,221000,520000,NA,NA,NA,NA
"2022-2","0580",4,1,"June 30, 2022","HALIFAX",12,NA,NA,3,4,0,9,NA,NA,NA,8,NA,8,138.43,1490.046677,629075,504000,688800,NA,NA,NA,NA
"2022-2","1265",5,2,"June 30, 2022","OTTAWA",557,554,3,13,42.8461538461538,4.92307692307692,12.9230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",1142427.59,4.87558253035538
"2022-2","2410",2,3,"June 30, 2022","VANCOUVER",40,NA,NA,20,2,0,11.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",2815272,0.142082186019681
"2022-2","1060",4,1,"June 30, 2022","MONTRÉAL",321,NA,NA,57,5.63157894736842,0,8.08771929824561,NA,NA,27,65,3,95,53.7290526315789,578.334149621053,573603.957894737,315900,1449903,"2","2022",4361297,0.736019583165283
"2022-2","1400",1,1,"June 30, 2022","QUÉBEC",202,NA,NA,202,1,0,4.38118811881188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",844879.3,2.39087405739494
"2022-2","2410",5,2,"June 30, 2022","VANCOUVER",1541,1128,413,405,3.80493827160494,0.434567901234568,12.1407407407407,NA,NA,NA,8,4,12,137.0625,1475.32704375,1139766.66666667,1009900,1248000,"2","2022",2815272,5.47371621640822
"2022-2","0140",5,3,"June 30, 2022","CALGARY",378,NA,NA,14,27,3.28571428571429,7.78571428571429,NA,60,272,46,NA,378,82.5952380952381,889.046883333333,278764.912698413,144377,579000,NA,NA,NA,NA
"2022-2","0340",2,2,"June 30, 2022","EDMONTON",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","2440",2,1,"June 30, 2022","VICTORIA",16,NA,NA,8,2,0,8.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",423408.4,0.377885748133481
"2022-2","0340",2,3,"June 30, 2022","EDMONTON",14,NA,NA,7,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","1700",1,1,"June 30, 2022","SASKATOON",211,NA,NA,211,1,0,8.5781990521327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",345176.2,6.11282006117455
"2022-2","0580",4,2,"June 30, 2022","HALIFAX",10,NA,NA,2,5,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","0140",4,1,"June 30, 2022","CALGARY",214,NA,NA,42,5.09523809523809,0,8.38095238095238,NA,NA,58,116,1,175,104.084628571429,1120.35653348,392904.017142857,273400,699900,NA,NA,NA,NA
"2022-2","1400",2,1,"June 30, 2022","QUÉBEC",168,NA,NA,84,2,0,4.20238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",844879.3,1.98844971110075
"2022-2","1700",5,3,"June 30, 2022","SASKATOON",45,NA,NA,1,45,3,88,NA,21,24,NA,NA,45,86.9948888888889,936.404284511111,286357.777777778,222800,393900,"2","2022",345176.2,1.30368200356803
"2022-2","2440",2,3,"June 30, 2022","VICTORIA",16,NA,NA,8,2,0,11.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",423408.4,0.377885748133481
"2022-2","0140",1,1,"June 30, 2022","CALGARY",1203,NA,NA,1203,1,0,7.16541978387365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","1060",5,3,"June 30, 2022","MONTRÉAL",1432,NA,NA,43,33.3023255813954,3.3953488372093,11.3023255813953,58,602,555,171,8,1394,76.2222166427546,820.448317720947,480061.279053085,124168,2274873,"2","2022",4361297,3.28342692552238
"2022-2","1490",4,2,"June 30, 2022","REGINA",32,NA,NA,4,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",267980.9,1.19411495371498
"2022-2","1265",5,3,"June 30, 2022","OTTAWA",128,NA,NA,11,11.6363636363636,2.54545454545455,14.5454545454545,NA,NA,100,28,NA,128,114.149453125,1228.69329849219,453364.0625,362900,557990,"2","2022",1142427.59,1.12042112008167
"2022-2","2410",2,1,"June 30, 2022","VANCOUVER",92,NA,NA,46,2,0,12.7173913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",2815272,0.326789027845267
"2022-2","2680",2,1,"June 30, 2022","WINNIPEG",102,NA,NA,51,2,0,6.68627450980392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",859876.2,1.18621727174214
"2022-2","1490",1,2,"June 30, 2022","REGINA",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",267980.9,0.0373160923035933
"2022-2","0140",2,3,"June 30, 2022","CALGARY",6,NA,NA,3,2,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","0340",4,3,"June 30, 2022","EDMONTON",114,NA,NA,24,4.75,0,10.0416666666667,NA,2,13,80,NA,95,130.050315789474,1399.84859412632,316925.905263158,216000,362758,NA,NA,NA,NA
"2022-2","2270",5,3,"June 30, 2022","TORONTO",2813,NA,NA,32,87.90625,8.5625,20.75,51,968,1060,242,NA,2321,128.88141749246,1387.26668974709,812200.02455838,381088,2549900,"2","2022",6632495,4.24123953353904
"2022-2","0580",1,1,"June 30, 2022","HALIFAX",231,NA,NA,231,1,0,6.91341991341991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","0340",1,2,"June 30, 2022","EDMONTON",35,NA,NA,35,1,0,8.11428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","0340",1,3,"June 30, 2022","EDMONTON",3,NA,NA,3,1,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","0580",2,1,"June 30, 2022","HALIFAX",42,NA,NA,21,2,0,9.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","1060",5,2,"June 30, 2022","MONTRÉAL",3561,3511,50,206,17.2864077669903,2.5873786407767,8.17961165048544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",4361297,8.16500229174945
"2022-2","0610",2,1,"June 30, 2022","HAMILTON",58,NA,NA,29,2,0,11.9310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2","1265",4,1,"June 30, 2022","OTTAWA",702,NA,NA,136,5.16176470588235,0,10.1985294117647,NA,1,68,564,38,671,155.882935916542,1677.90833391207,688475.111773472,310000,5464900,"2","2022",1142427.59,6.14480958044789
"2022-2","0340",5,2,"June 30, 2022","EDMONTON",831,631,200,168,4.94642857142857,0.351190476190476,8.39285714285714,NA,NA,NA,38,NA,38,130.377105263158,1403.36612334211,413206.631578947,350000,545000,NA,NA,NA,NA
"2022-2","1060",2,1,"June 30, 2022","MONTRÉAL",168,NA,NA,84,2,0,6.02380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2022",4361297,0.385206510815475
