"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"2015-4","1490",1,1,"December 31, 2015","REGINA",486,486,1,0,"4","2015",244489.188,19.8781796436741
"2015-4","1490",2,2,"December 31, 2015","REGINA",2,1,2,0,"4","2015",244489.188,0.0818032084101813
"2015-4","1490",4,3,"December 31, 2015","REGINA",94,21,4.47619047619048,0,"4","2015",244489.188,3.84475079527852
"2015-4","1490",4,1,"December 31, 2015","REGINA",19,5,3.8,0,"4","2015",244489.188,0.777130479896722
"2015-4","1490",1,2,"December 31, 2015","REGINA",1,1,1,0,"4","2015",244489.188,0.0409016042050907
"2015-4","1490",1,3,"December 31, 2015","REGINA",1,1,1,0,"4","2015",244489.188,0.0409016042050907
"2015-4","1490",2,3,"December 31, 2015","REGINA",4,2,2,0,"4","2015",244489.188,0.163606416820363
"2015-4","1490",4,2,"December 31, 2015","REGINA",6,1,6,0,"4","2015",244489.188,0.245409625230544
"2015-4","1490",5,3,"December 31, 2015","REGINA",290,13,22.3076923076923,2.69230769230769,"4","2015",244489.188,11.8614652194763
"2015-4","1490",5,1,"December 31, 2015","REGINA",10,5,2,0,"4","2015",244489.188,0.409016042050907
"2015-4","1490",2,1,"December 31, 2015","REGINA",40,20,2,0,"4","2015",244489.188,1.63606416820363
"2015-4","1490",5,2,"December 31, 2015","REGINA",705,68,10.3676470588235,1.10294117647059,"4","2015",244489.188,28.8356309645889
"2016-1","1490",1,1,"March 31, 2016","REGINA",483,483,1,0,"1","2016",245959.688,19.6373643147571
"2016-1","1490",5,3,"March 31, 2016","REGINA",148,10,14.8,2.4,"1","2016",245959.688,6.01724620824856
"2016-1","1490",2,2,"March 31, 2016","REGINA",2,1,2,0,"1","2016",245959.688,0.0813141379493049
"2016-1","1490",5,1,"March 31, 2016","REGINA",2,1,2,0,"1","2016",245959.688,0.0813141379493049
"2016-1","1490",2,3,"March 31, 2016","REGINA",4,2,2,0,"1","2016",245959.688,0.16262827589861
"2016-1","1490",1,3,"March 31, 2016","REGINA",2,2,1,0,"1","2016",245959.688,0.0813141379493049
"2016-1","1490",1,2,"March 31, 2016","REGINA",1,1,1,0,"1","2016",245959.688,0.0406570689746525
"2016-1","1490",4,1,"March 31, 2016","REGINA",18,4,4.5,0,"1","2016",245959.688,0.731827241543744
"2016-1","1490",5,2,"March 31, 2016","REGINA",554,66,8.39393939393939,1.03030303030303,"1","2016",245959.688,22.5240162119575
"2016-1","1490",4,2,"March 31, 2016","REGINA",6,1,6,0,"1","2016",245959.688,0.243942413847915
"2016-1","1490",4,3,"March 31, 2016","REGINA",82,18,4.55555555555556,0,"1","2016",245959.688,3.3338796559215
"2016-1","1490",2,1,"March 31, 2016","REGINA",60,30,2,0,"1","2016",245959.688,2.43942413847915
"2016-2","1490",2,2,"June 30, 2016","REGINA",6,3,2,0,"2","2016",247437.313,0.242485659388
"2016-2","1490",2,3,"June 30, 2016","REGINA",2,1,2,0,"2","2016",247437.313,0.0808285531293334
"2016-2","1490",1,3,"June 30, 2016","REGINA",1,1,1,0,"2","2016",247437.313,0.0404142765646667
"2016-2","1490",5,3,"June 30, 2016","REGINA",114,6,19,2.83333333333333,"2","2016",247437.313,4.607227528372
"2016-2","1490",4,3,"June 30, 2016","REGINA",80,17,4.70588235294118,0,"2","2016",247437.313,3.23314212517334
"2016-2","1490",5,2,"June 30, 2016","REGINA",375,61,6.14754098360656,0.836065573770492,"2","2016",247437.313,15.15535371175
"2016-2","1490",2,1,"June 30, 2016","REGINA",66,33,2,0,"2","2016",247437.313,2.667342253268
"2016-2","1490",1,2,"June 30, 2016","REGINA",2,2,1,0,"2","2016",247437.313,0.0808285531293334
"2016-2","1490",4,1,"June 30, 2016","REGINA",40,10,4,0,"2","2016",247437.313,1.61657106258667
"2016-2","1490",1,1,"June 30, 2016","REGINA",488,488,1,0,"2","2016",247437.313,19.7221669635574
"2016-3","1490",5,2,"September 30, 2016","REGINA",545,63,8.65079365079365,0.746031746031746,"3","2016",249063.156,21.8820000819391
"2016-3","1490",5,3,"September 30, 2016","REGINA",127,6,21.1666666666667,2.83333333333333,"3","2016",249063.156,5.09910827597479
"2016-3","1490",5,1,"September 30, 2016","REGINA",4,1,4,4,"3","2016",249063.156,0.160601835463773
"2016-3","1490",1,1,"September 30, 2016","REGINA",481,481,1,0,"3","2016",249063.156,19.3123707145187
"2016-3","1490",1,3,"September 30, 2016","REGINA",1,1,1,0,"3","2016",249063.156,0.0401504588659432
"2016-3","1490",1,2,"September 30, 2016","REGINA",3,3,1,0,"3","2016",249063.156,0.12045137659783
"2016-3","1490",2,2,"September 30, 2016","REGINA",26,13,2,0,"3","2016",249063.156,1.04391193051452
"2016-3","1490",2,1,"September 30, 2016","REGINA",74,37,2,0,"3","2016",249063.156,2.9711339560798
"2016-3","1490",4,1,"September 30, 2016","REGINA",30,7,4.28571428571429,0,"3","2016",249063.156,1.2045137659783
"2016-3","1490",4,3,"September 30, 2016","REGINA",110,22,5,0,"3","2016",249063.156,4.41655047525375
"2016-4","1490",1,2,"December 31, 2016","REGINA",3,3,1,0,"4","2016",250498.594,0.119761151234246
"2016-4","1490",4,1,"December 31, 2016","REGINA",42,11,3.81818181818182,0,"4","2016",250498.594,1.67665611727944
"2016-4","1490",2,2,"December 31, 2016","REGINA",28,14,2,0,"4","2016",250498.594,1.11777074485296
"2016-4","1490",1,1,"December 31, 2016","REGINA",430,430,1,0,"4","2016",250498.594,17.1657650102419
"2016-4","1490",5,3,"December 31, 2016","REGINA",49,4,12.25,2.75,"4","2016",250498.594,1.95609880349269
"2016-4","1490",2,1,"December 31, 2016","REGINA",68,34,2,0,"4","2016",250498.594,2.71458609464291
"2016-4","1490",5,2,"December 31, 2016","REGINA",606,72,8.41666666666667,0.708333333333333,"4","2016",250498.594,24.1917525493177
"2016-4","1490",4,3,"December 31, 2016","REGINA",99,22,4.5,0,"4","2016",250498.594,3.95211799073012
"2017-1","1490",1,1,"March 31, 2017","REGINA",480,480,1,0,"1","2017",251884.719,19.0563366410489
"2017-1","1490",1,2,"March 31, 2017","REGINA",1,1,1,0,"1","2017",251884.719,0.0397007013355185
"2017-1","1490",2,1,"March 31, 2017","REGINA",108,54,2,0,"1","2017",251884.719,4.287675744236
"2017-1","1490",2,3,"March 31, 2017","REGINA",4,2,2,0,"1","2017",251884.719,0.158802805342074
"2017-1","1490",5,2,"March 31, 2017","REGINA",569,57,9.98245614035088,0.736842105263158,"1","2017",251884.719,22.58969905991
"2017-1","1490",5,3,"March 31, 2017","REGINA",49,4,12.25,2.75,"1","2017",251884.719,1.94533436544041
"2017-1","1490",4,1,"March 31, 2017","REGINA",28,7,4,0,"1","2017",251884.719,1.11161963739452
"2017-1","1490",4,3,"March 31, 2017","REGINA",138,31,4.45161290322581,0,"1","2017",251884.719,5.47869678430155
"2017-1","1490",2,2,"March 31, 2017","REGINA",66,33,2,0,"1","2017",251884.719,2.62024628814422
"2017-2","1490",1,2,"June 30, 2017","REGINA",7,7,1,0,"2","2017",253221.531,0.276437788380641
"2017-2","1490",2,3,"June 30, 2017","REGINA",4,2,2,0,"2","2017",253221.531,0.157964450503224
"2017-2","1490",1,1,"June 30, 2017","REGINA",523,523,1,0,"2","2017",253221.531,20.6538519032965
"2017-2","1490",2,2,"June 30, 2017","REGINA",72,36,2,0,"2","2017",253221.531,2.84336010905802
"2017-2","1490",2,1,"June 30, 2017","REGINA",110,55,2,0,"2","2017",253221.531,4.34402238883865
"2017-2","1490",5,2,"June 30, 2017","REGINA",624,40,15.6,1.025,"2","2017",253221.531,24.6424542785029
"2017-2","1490",4,3,"June 30, 2017","REGINA",131,31,4.2258064516129,0,"2","2017",253221.531,5.17333575398057
"2017-2","1490",4,1,"June 30, 2017","REGINA",26,7,3.71428571428571,0,"2","2017",253221.531,1.02676892827095
"2017-2","1490",5,3,"June 30, 2017","REGINA",92,6,15.3333333333333,2.5,"2","2017",253221.531,3.63318236157414
"2017-3","1490",4,3,"September 30, 2017","REGINA",131,31,4.2258064516129,0,"3","2017",254472.156,5.14791095651345
"2017-3","1490",2,1,"September 30, 2017","REGINA",106,53,2,0,"3","2017",254472.156,4.16548520145363
"2017-3","1490",1,2,"September 30, 2017","REGINA",4,4,1,0,"3","2017",254472.156,0.157188120809571
"2017-3","1490",5,2,"September 30, 2017","REGINA",742,54,13.7407407407407,1.75925925925926,"3","2017",254472.156,29.1583964101754
"2017-3","1490",1,1,"September 30, 2017","REGINA",529,529,1,0,"3","2017",254472.156,20.7881289770658
"2017-3","1490",4,1,"September 30, 2017","REGINA",40,9,4.44444444444444,0,"3","2017",254472.156,1.57188120809571
"2017-3","1490",5,3,"September 30, 2017","REGINA",95,7,13.5714285714286,2.42857142857143,"3","2017",254472.156,3.73321786922731
"2017-3","1490",2,2,"September 30, 2017","REGINA",72,36,2,0,"3","2017",254472.156,2.82938617457228
"2017-4","1490",5,2,"December 31, 2017","REGINA",817,63,12.968253968254,2.03174603174603,"4","2017",255725.094,31.9483703073739
"2017-4","1490",2,2,"December 31, 2017","REGINA",24,12,2,0,"4","2017",255725.094,0.938507818086871
"2017-4","1490",4,1,"December 31, 2017","REGINA",32,8,4,0,"4","2017",255725.094,1.25134375744916
"2017-4","1490",2,1,"December 31, 2017","REGINA",70,35,2,0,"4","2017",255725.094,2.73731446942004
"2017-4","1490",1,1,"December 31, 2017","REGINA",434,434,1,0,"4","2017",255725.094,16.9713497104043
"2017-4","1490",5,3,"December 31, 2017","REGINA",109,7,15.5714285714286,2.42857142857143,"4","2017",255725.094,4.26238967381121
"2017-4","1490",1,2,"December 31, 2017","REGINA",1,1,1,0,"4","2017",255725.094,0.0391044924202863
"2017-4","1490",4,3,"December 31, 2017","REGINA",88,20,4.4,0,"4","2017",255725.094,3.44119533298519
"2018-1","1490",2,1,"March 31, 2018","REGINA",38,19,2,0,"1","2018",256943.469,1.4789245333961
"2018-1","1490",4,1,"March 31, 2018","REGINA",42,11,3.81818181818182,0,"1","2018",256943.469,1.63460080006937
"2018-1","1490",2,3,"March 31, 2018","REGINA",2,1,2,0,"1","2018",256943.469,0.0778381333366368
"2018-1","1490",5,3,"March 31, 2018","REGINA",147,7,21,2.71428571428571,"1","2018",256943.469,5.7211028002428
"2018-1","1490",4,3,"March 31, 2018","REGINA",81,18,4.5,0,"1","2018",256943.469,3.15244440013379
"2018-1","1490",1,2,"March 31, 2018","REGINA",6,6,1,0,"1","2018",256943.469,0.23351440000991
"2018-1","1490",5,2,"March 31, 2018","REGINA",1014,78,13,1.58974358974359,"1","2018",256943.469,39.4639336016749
"2018-1","1490",1,3,"March 31, 2018","REGINA",2,2,1,0,"1","2018",256943.469,0.0778381333366368
"2018-1","1490",1,1,"March 31, 2018","REGINA",407,407,1,0,"1","2018",256943.469,15.8400601340056
"2018-2","1490",5,2,"June 30, 2018","REGINA",711,79,9,1.39240506329114,"2","2018",258127.281,27.5445507830689
"2018-2","1490",1,3,"June 30, 2018","REGINA",3,3,1,0,"2","2018",258127.281,0.116221733261894
"2018-2","1490",1,1,"June 30, 2018","REGINA",338,338,1,0,"2","2018",258127.281,13.0943152808401
"2018-2","1490",4,1,"June 30, 2018","REGINA",81,21,3.85714285714286,0,"2","2018",258127.281,3.13798679807114
"2018-2","1490",4,2,"June 30, 2018","REGINA",20,3,6.66666666666667,0,"2","2018",258127.281,0.774811555079294
"2018-2","1490",2,2,"June 30, 2018","REGINA",10,5,2,0,"2","2018",258127.281,0.387405777539647
"2018-2","1490",2,1,"June 30, 2018","REGINA",30,15,2,0,"2","2018",258127.281,1.16221733261894
"2018-2","1490",5,3,"June 30, 2018","REGINA",97,4,24.25,2.75,"2","2018",258127.281,3.75783604213458
"2018-2","1490",4,3,"June 30, 2018","REGINA",32,8,4,0,"2","2018",258127.281,1.23969848812687
"2018-2","1490",2,3,"June 30, 2018","REGINA",2,1,2,0,"2","2018",258127.281,0.0774811555079294
"2018-3","1490",1,1,"September 30, 2018","REGINA",269,269,1,0,"3","2018",259506.531,10.3658277486666
"2018-3","1490",4,2,"September 30, 2018","REGINA",40,6,6.66666666666667,0,"3","2018",259506.531,1.54138702582402
"2018-3","1490",4,3,"September 30, 2018","REGINA",31,8,3.875,0,"3","2018",259506.531,1.19457494501362
"2018-3","1490",5,3,"September 30, 2018","REGINA",97,4,24.25,2.75,"3","2018",259506.531,3.73786353762326
"2018-3","1490",2,3,"September 30, 2018","REGINA",2,1,2,0,"3","2018",259506.531,0.0770693512912012
"2018-3","1490",2,2,"September 30, 2018","REGINA",8,4,2,0,"3","2018",259506.531,0.308277405164805
"2018-3","1490",1,3,"September 30, 2018","REGINA",2,2,1,0,"3","2018",259506.531,0.0770693512912012
"2018-3","1490",4,1,"September 30, 2018","REGINA",74,18,4.11111111111111,0,"3","2018",259506.531,2.85156599777445
"2018-3","1490",1,2,"September 30, 2018","REGINA",1,1,1,0,"3","2018",259506.531,0.0385346756456006
"2018-3","1490",2,1,"September 30, 2018","REGINA",52,26,2,0,"3","2018",259506.531,2.00380313357123
"2018-3","1490",5,2,"September 30, 2018","REGINA",412,67,6.14925373134328,1.13432835820896,"3","2018",259506.531,15.8762863659875
"2018-4","1490",1,2,"December 31, 2018","REGINA",3,3,1,0,"4","2018",260529.219,0.115150231959203
"2018-4","1490",4,1,"December 31, 2018","REGINA",45,10,4.5,0,"4","2018",260529.219,1.72725347938805
"2018-4","1490",2,2,"December 31, 2018","REGINA",10,5,2,0,"4","2018",260529.219,0.383834106530677
"2018-4","1490",2,3,"December 31, 2018","REGINA",4,2,2,0,"4","2018",260529.219,0.153533642612271
"2018-4","1490",1,1,"December 31, 2018","REGINA",217,217,1,0,"4","2018",260529.219,8.32920011171568
"2018-4","1490",5,2,"December 31, 2018","REGINA",406,44,9.22727272727273,1.02272727272727,"4","2018",260529.219,15.5836647251455
"2018-4","1490",4,2,"December 31, 2018","REGINA",28,5,5.6,0,"4","2018",260529.219,1.07473549828589
"2018-4","1490",2,1,"December 31, 2018","REGINA",46,23,2,0,"4","2018",260529.219,1.76563689004111
"2018-4","1490",1,3,"December 31, 2018","REGINA",2,2,1,0,"4","2018",260529.219,0.0767668213061353
"2018-4","1490",4,3,"December 31, 2018","REGINA",17,5,3.4,0,"4","2018",260529.219,0.65251798110215
"2018-4","1490",5,3,"December 31, 2018","REGINA",30,2,15,2.5,"4","2018",260529.219,1.15150231959203
"2019-1","1490",5,2,"March 31, 2019","REGINA",223,35,6.37142857142857,0.885714285714286,"1","2019",261425.344,8.5301599526632
"2019-1","1490",1,1,"March 31, 2019","REGINA",205,205,1,0,"1","2019",261425.344,7.8416268623137
"2019-1","1490",4,3,"March 31, 2019","REGINA",16,4,4,0,"1","2019",261425.344,0.612029413643996
"2019-1","1490",4,2,"March 31, 2019","REGINA",32,6,5.33333333333333,0,"1","2019",261425.344,1.22405882728799
"2019-1","1490",2,2,"March 31, 2019","REGINA",6,3,2,0,"1","2019",261425.344,0.229511030116499
"2019-1","1490",5,3,"March 31, 2019","REGINA",21,1,21,3,"1","2019",261425.344,0.803288605407745
"2019-1","1490",2,3,"March 31, 2019","REGINA",4,2,2,0,"1","2019",261425.344,0.153007353410999
"2019-1","1490",2,1,"March 31, 2019","REGINA",32,16,2,0,"1","2019",261425.344,1.22405882728799
"2019-1","1490",1,3,"March 31, 2019","REGINA",2,2,1,0,"1","2019",261425.344,0.0765036767054995
"2019-1","1490",1,2,"March 31, 2019","REGINA",5,5,1,0,"1","2019",261425.344,0.191259191763749
"2019-1","1490",4,1,"March 31, 2019","REGINA",50,13,3.84615384615385,0,"1","2019",261425.344,1.91259191763749
"2019-2","1490",1,3,"June 30, 2019","REGINA",2,2,1,0,"2","2019",262194.906,0.0762791325930642
"2019-2","1490",1,2,"June 30, 2019","REGINA",5,5,1,0,"2","2019",262194.906,0.19069783148266
"2019-2","1490",1,1,"June 30, 2019","REGINA",200,200,1,0,"2","2019",262194.906,7.62791325930642
"2019-2","1490",4,1,"June 30, 2019","REGINA",67,18,3.72222222222222,0,"2","2019",262194.906,2.55535094186765
"2019-2","1490",2,2,"June 30, 2019","REGINA",6,3,2,0,"2","2019",262194.906,0.228837397779193
"2019-2","1490",5,2,"June 30, 2019","REGINA",181,33,5.48484848484848,0.878787878787879,"2","2019",262194.906,6.90326149967231
"2019-2","1490",4,3,"June 30, 2019","REGINA",17,4,4.25,0,"2","2019",262194.906,0.648372627041045
"2019-2","1490",2,1,"June 30, 2019","REGINA",28,14,2,0,"2","2019",262194.906,1.0679078563029
"2019-2","1490",5,3,"June 30, 2019","REGINA",21,1,21,3,"2","2019",262194.906,0.800930892227174
"2019-2","1490",4,2,"June 30, 2019","REGINA",8,2,4,0,"2","2019",262194.906,0.305116530372257
"2019-3","1490",1,1,"September 30, 2019","REGINA",189,189,1,0,"3","2019",262896.344,7.18914523969188
"2019-3","1490",1,3,"September 30, 2019","REGINA",1,1,1,0,"3","2019",262896.344,0.0380378055010153
"2019-3","1490",1,2,"September 30, 2019","REGINA",3,3,1,0,"3","2019",262896.344,0.114113416503046
"2019-3","1490",2,3,"September 30, 2019","REGINA",2,1,2,0,"3","2019",262896.344,0.0760756110020305
"2019-3","1490",2,1,"September 30, 2019","REGINA",26,13,2,0,"3","2019",262896.344,0.988982943026397
"2019-3","1490",5,2,"September 30, 2019","REGINA",155,22,7.04545454545455,1,"3","2019",262896.344,5.89585985265736
"2019-3","1490",2,2,"September 30, 2019","REGINA",8,4,2,0,"3","2019",262896.344,0.304302444008122
"2019-3","1490",4,3,"September 30, 2019","REGINA",23,6,3.83333333333333,0,"3","2019",262896.344,0.874869526523351
"2019-3","1490",4,2,"September 30, 2019","REGINA",4,1,4,0,"3","2019",262896.344,0.152151222004061
"2019-3","1490",5,3,"September 30, 2019","REGINA",38,3,12.6666666666667,2.66666666666667,"3","2019",262896.344,1.44543660903858
"2019-3","1490",4,1,"September 30, 2019","REGINA",51,12,4.25,0,"3","2019",262896.344,1.93992808055178
"2019-4","1490",5,2,"December 31, 2019","REGINA",110,23,4.78260869565217,1.26086956521739,"4","2019",263389.406,4.17632590735255
"2019-4","1490",1,3,"December 31, 2019","REGINA",2,2,1,0,"4","2019",263389.406,0.075933198315501
"2019-4","1490",2,1,"December 31, 2019","REGINA",14,7,2,0,"4","2019",263389.406,0.531532388208507
"2019-4","1490",2,2,"December 31, 2019","REGINA",6,3,2,0,"4","2019",263389.406,0.227799594946503
"2019-4","1490",4,3,"December 31, 2019","REGINA",24,6,4,0,"4","2019",263389.406,0.911198379786011
"2019-4","1490",5,3,"December 31, 2019","REGINA",11,1,11,3,"4","2019",263389.406,0.417632590735255
"2019-4","1490",1,1,"December 31, 2019","REGINA",206,206,1,0,"4","2019",263389.406,7.8211194264966
"2019-4","1490",4,1,"December 31, 2019","REGINA",28,7,4,0,"4","2019",263389.406,1.06306477641701
"2019-4","1490",2,3,"December 31, 2019","REGINA",2,1,2,0,"4","2019",263389.406,0.075933198315501
"2020-1","1490",2,1,"March 31, 2020","REGINA",6,3,2,0,"1","2020",263732.531,0.227503219919427
"2020-1","1490",2,3,"March 31, 2020","REGINA",2,1,2,0,"1","2020",263732.531,0.0758344066398089
"2020-1","1490",1,1,"March 31, 2020","REGINA",219,219,1,0,"1","2020",263732.531,8.30386752705907
"2020-1","1490",5,3,"March 31, 2020","REGINA",23,2,11.5,3.5,"1","2020",263732.531,0.872095676357802
"2020-1","1490",4,3,"March 31, 2020","REGINA",37,8,4.625,0,"1","2020",263732.531,1.40293652283646
"2020-1","1490",5,2,"March 31, 2020","REGINA",148,33,4.48484848484848,1.36363636363636,"1","2020",263732.531,5.61174609134586
"2020-1","1490",4,1,"March 31, 2020","REGINA",25,7,3.57142857142857,0,"1","2020",263732.531,0.947930082997611
"2020-1","1490",4,2,"March 31, 2020","REGINA",4,1,4,0,"1","2020",263732.531,0.151668813279618
"2020-1","1490",1,3,"March 31, 2020","REGINA",3,3,1,0,"1","2020",263732.531,0.113751609959713
"2020-1","1490",2,2,"March 31, 2020","REGINA",4,2,2,0,"1","2020",263732.531,0.151668813279618
"2020-2","1490",1,3,"June 30, 2020","REGINA",2,2,1,0,"2","2020",263925.719,0.075778897470769
"2020-2","1490",4,1,"June 30, 2020","REGINA",13,3,4.33333333333333,0,"2","2020",263925.719,0.492562833559999
"2020-2","1490",4,3,"June 30, 2020","REGINA",46,11,4.18181818181818,0,"2","2020",263925.719,1.74291464182769
"2020-2","1490",4,2,"June 30, 2020","REGINA",4,1,4,0,"2","2020",263925.719,0.151557794941538
"2020-2","1490",1,1,"June 30, 2020","REGINA",196,196,1,0,"2","2020",263925.719,7.42633195213536
"2020-2","1490",5,2,"June 30, 2020","REGINA",173,57,3.03508771929825,1.12280701754386,"2","2020",263925.719,6.55487463122152
"2020-2","1490",5,3,"June 30, 2020","REGINA",23,2,11.5,3.5,"2","2020",263925.719,0.871457320913844
"2020-2","1490",2,1,"June 30, 2020","REGINA",26,13,2,0,"2","2020",263925.719,0.985125667119997
"2020-3","1490",5,3,"September 30, 2020","REGINA",53,2,26.5,4,"3","2020",263638.453,2.0103288953831
"2020-3","1490",1,1,"September 30, 2020","REGINA",212,212,1,0,"3","2020",263638.453,8.04131558153241
"2020-3","1490",4,3,"September 30, 2020","REGINA",74,19,3.89473684210526,0,"3","2020",263638.453,2.80687430676131
"2020-3","1490",1,3,"September 30, 2020","REGINA",1,1,1,0,"3","2020",263638.453,0.0379307338751529
"2020-3","1490",4,2,"September 30, 2020","REGINA",4,1,4,0,"3","2020",263638.453,0.151722935500611
"2020-3","1490",5,2,"September 30, 2020","REGINA",101,36,2.80555555555556,0.916666666666667,"3","2020",263638.453,3.83100412139044
"2020-3","1490",4,1,"September 30, 2020","REGINA",19,5,3.8,0,"3","2020",263638.453,0.720683943627905
"2020-3","1490",2,1,"September 30, 2020","REGINA",12,6,2,0,"3","2020",263638.453,0.455168806501834
