"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2009-4","1060",5,3,"December 31, 2009","MONTRÉAL",1693,377,4.49071618037135,2.43236074270557,"4","2009",3948512.59,4.28769051993829
"2009-4","1060",2,1,"December 31, 2009","MONTRÉAL",168,141,1.19148936170213,0,"4","2009",3948512.59,0.425476672976747
"2010-1","1060",4,1,"March 31, 2010","MONTRÉAL",134,71,1.88732394366197,1.26760563380282,"1","2010",3959374.47,0.338437298657432
"2010-1","1060",4,3,"March 31, 2010","MONTRÉAL",41,20,2.05,1.1,"1","2010",3959374.47,0.103551710783244
"2010-1","1060",5,1,"March 31, 2010","MONTRÉAL",46,25,1.84,0.52,"1","2010",3959374.47,0.116179968195835
"2010-1","1060",2,1,"March 31, 2010","MONTRÉAL",167,140,1.19285714285714,0,"1","2010",3959374.47,0.42178379758053
"2010-1","1060",5,3,"March 31, 2010","MONTRÉAL",1370,355,3.85915492957746,2.2,"1","2010",3959374.47,3.46014253104986
"2010-1","1060",1,1,"March 31, 2010","MONTRÉAL",532,532,1,0,"1","2010",3959374.47,1.34364658869965
"2010-2","1060",5,3,"June 30, 2010","MONTRÉAL",1210,322,3.75776397515528,1.57142857142857,"2","2010",3969895.28,3.04793934010269
"2010-2","1060",2,1,"June 30, 2010","MONTRÉAL",168,137,1.22627737226277,0,"2","2010",3969895.28,0.423184966229134
"2010-2","1060",1,1,"June 30, 2010","MONTRÉAL",514,514,1,0,"2","2010",3969895.28,1.29474448001057
"2010-2","1060",5,1,"June 30, 2010","MONTRÉAL",46,25,1.84,0.28,"2","2010",3969895.28,0.115872074086549
"2010-2","1060",4,1,"June 30, 2010","MONTRÉAL",164,83,1.97590361445783,1.09638554216867,"2","2010",3969895.28,0.413109133699869
"2010-2","1060",4,3,"June 30, 2010","MONTRÉAL",27,18,1.5,0.777777777777778,"2","2010",3969895.28,0.0680118695725394
"2010-3","1060",2,1,"September 30, 2010","MONTRÉAL",139,118,1.17796610169492,0,"3","2010",3979778,0.349265712811117
"2010-3","1060",1,1,"September 30, 2010","MONTRÉAL",387,387,1,0,"3","2010",3979778,0.972416049337425
"2010-3","1060",5,1,"September 30, 2010","MONTRÉAL",35,21,1.66666666666667,0.238095238095238,"3","2010",3979778,0.0879446039452452
"2010-3","1060",4,1,"September 30, 2010","MONTRÉAL",144,72,2,0.611111111111111,"3","2010",3979778,0.361829227660437
"2010-3","1060",4,3,"September 30, 2010","MONTRÉAL",34,16,2.125,1.25,"3","2010",3979778,0.085431900975381
"2010-3","1060",5,3,"September 30, 2010","MONTRÉAL",1243,334,3.72155688622754,1.50299401197605,"3","2010",3979778,3.12328979154114
"2010-4","1060",5,3,"December 31, 2010","MONTRÉAL",1109,316,3.50949367088608,1.51582278481013,"4","2010",3989735.5,2.77963288543814
"2010-4","1060",4,1,"December 31, 2010","MONTRÉAL",131,73,1.79452054794521,0.643835616438356,"4","2010",3989735.5,0.328342568072495
"2010-4","1060",1,1,"December 31, 2010","MONTRÉAL",449,449,1,0,"4","2010",3989735.5,1.12538788598893
"2010-4","1060",2,3,"December 31, 2010","MONTRÉAL",1,1,1,0,"4","2010",3989735.5,0.00250643181734729
"2010-4","1060",4,3,"December 31, 2010","MONTRÉAL",32,19,1.68421052631579,1.31578947368421,"4","2010",3989735.5,0.0802058181551133
"2010-4","1060",5,1,"December 31, 2010","MONTRÉAL",43,26,1.65384615384615,0.346153846153846,"4","2010",3989735.5,0.107776568145933
"2010-4","1060",2,1,"December 31, 2010","MONTRÉAL",162,136,1.19117647058824,0,"4","2010",3989735.5,0.406041954410261
"2011-1","1060",5,1,"March 31, 2011","MONTRÉAL",47,30,1.56666666666667,0.3,"1","2011",3999470.75,0.117515548776047
"2011-1","1060",4,1,"March 31, 2011","MONTRÉAL",142,76,1.86842105263158,0.565789473684211,"1","2011",3999470.75,0.355046977153165
"2011-1","1060",2,1,"March 31, 2011","MONTRÉAL",186,170,1.09411764705882,0,"1","2011",3999470.75,0.465061533454145
"2011-1","1060",2,3,"March 31, 2011","MONTRÉAL",1,1,1,0,"1","2011",3999470.75,0.00250033082502229
"2011-1","1060",5,3,"March 31, 2011","MONTRÉAL",1214,321,3.78193146417446,1.51401869158878,"1","2011",3999470.75,3.03540162157705
"2011-1","1060",4,3,"March 31, 2011","MONTRÉAL",33,21,1.57142857142857,0.952380952380952,"1","2011",3999470.75,0.0825109172257354
"2011-1","1060",1,1,"March 31, 2011","MONTRÉAL",454,454,1,0,"1","2011",3999470.75,1.13515019456012
"2011-2","1060",5,3,"June 30, 2011","MONTRÉAL",1236,314,3.93630573248408,1.52229299363057,"2","2011",4008983.75,3.08307560488366
"2011-2","1060",4,3,"June 30, 2011","MONTRÉAL",29,20,1.45,1.1,"2","2011",4008983.75,0.0723375344187913
"2011-2","1060",4,1,"June 30, 2011","MONTRÉAL",167,86,1.94186046511628,0.453488372093023,"2","2011",4008983.75,0.416564422342695
"2011-2","1060",1,1,"June 30, 2011","MONTRÉAL",460,460,1,0,"2","2011",4008983.75,1.14742295974634
"2011-2","1060",5,1,"June 30, 2011","MONTRÉAL",50,29,1.72413793103448,0.482758620689655,"2","2011",4008983.75,0.124719886928951
"2011-2","1060",2,1,"June 30, 2011","MONTRÉAL",225,197,1.14213197969543,0,"2","2011",4008983.75,0.561239491180277
"2011-3","1060",5,1,"September 30, 2011","MONTRÉAL",28,16,1.75,0.3125,"3","2011",4018107.31,0.0696845500624522
"2011-3","1060",4,1,"September 30, 2011","MONTRÉAL",155,81,1.91358024691358,0.506172839506173,"3","2011",4018107.31,0.385753759274289
"2011-3","1060",1,1,"September 30, 2011","MONTRÉAL",419,419,1,0,"3","2011",4018107.31,1.04277951700598
"2011-3","1060",2,1,"September 30, 2011","MONTRÉAL",186,170,1.09411764705882,0,"3","2011",4018107.31,0.462904511129147
"2011-3","1060",5,3,"September 30, 2011","MONTRÉAL",1377,352,3.91193181818182,1.39772727272727,"3","2011",4018107.31,3.42698662271417
"2011-3","1060",4,3,"September 30, 2011","MONTRÉAL",40,27,1.48148148148148,0.740740740740741,"3","2011",4018107.31,0.0995493572320745
"2011-4","1060",4,3,"December 31, 2011","MONTRÉAL",44,27,1.62962962962963,0.740740740740741,"4","2011",4027242.69,0.109255893888034
"2011-4","1060",5,3,"December 31, 2011","MONTRÉAL",1667,407,4.0958230958231,1.46928746928747,"4","2011",4027242.69,4.13930852525801
"2011-4","1060",5,1,"December 31, 2011","MONTRÉAL",30,19,1.57894736842105,0.315789473684211,"4","2011",4027242.69,0.0744926549236594
"2011-4","1060",2,1,"December 31, 2011","MONTRÉAL",226,194,1.16494845360825,0,"4","2011",4027242.69,0.561178000424901
"2011-4","1060",4,1,"December 31, 2011","MONTRÉAL",208,100,2.08,0.51,"4","2011",4027242.69,0.516482407470706
"2011-4","1060",1,1,"December 31, 2011","MONTRÉAL",462,462,1,0,"4","2011",4027242.69,1.14718688582436
"2012-1","1060",1,1,"March 31, 2012","MONTRÉAL",456,456,1,0,"1","2012",4036222.69,1.12976918030259
"2012-1","1060",5,3,"March 31, 2012","MONTRÉAL",1657,397,4.17380352644836,1.54156171284635,"1","2012",4036222.69,4.10532353456444
"2012-1","1060",4,3,"March 31, 2012","MONTRÉAL",44,25,1.76,0.64,"1","2012",4036222.69,0.109012815643232
"2012-1","1060",5,1,"March 31, 2012","MONTRÉAL",30,19,1.57894736842105,0.526315789473684,"1","2012",4036222.69,0.0743269197567491
"2012-1","1060",4,1,"March 31, 2012","MONTRÉAL",205,93,2.20430107526882,0.591397849462366,"1","2012",4036222.69,0.507900618337786
"2012-1","1060",2,1,"March 31, 2012","MONTRÉAL",223,190,1.17368421052632,0,"1","2012",4036222.69,0.552496770191835
"2012-2","1060",2,1,"June 30, 2012","MONTRÉAL",206,173,1.19075144508671,0,"2","2012",4045047.31,0.50926474825334
"2012-2","1060",4,1,"June 30, 2012","MONTRÉAL",172,96,1.79166666666667,1.14583333333333,"2","2012",4045047.31,0.425211343201818
"2012-2","1060",5,1,"June 30, 2012","MONTRÉAL",21,15,1.4,1.53333333333333,"2","2012",4045047.31,0.0519153384141754
"2012-2","1060",4,3,"June 30, 2012","MONTRÉAL",31,21,1.47619047619048,0.904761904761905,"2","2012",4045047.31,0.0766369281352113
"2012-2","1060",5,3,"June 30, 2012","MONTRÉAL",1654,405,4.08395061728395,2.58765432098765,"2","2012",4045047.31,4.08895093985934
"2012-2","1060",1,1,"June 30, 2012","MONTRÉAL",372,372,1,0,"2","2012",4045047.31,0.919643137622536
"2012-3","1060",4,1,"September 30, 2012","MONTRÉAL",119,74,1.60810810810811,1.68918918918919,"3","2012",4054501.25,0.293500957731854
"2012-3","1060",5,3,"September 30, 2012","MONTRÉAL",1576,390,4.04102564102564,2.94615384615385,"3","2012",4054501.25,3.88703789399498
"2012-3","1060",2,1,"September 30, 2012","MONTRÉAL",157,133,1.18045112781955,0,"3","2012",4054501.25,0.387223952637824
"2012-3","1060",4,3,"September 30, 2012","MONTRÉAL",33,21,1.57142857142857,1.14285714285714,"3","2012",4054501.25,0.0813910218920268
"2012-3","1060",1,1,"September 30, 2012","MONTRÉAL",335,335,1,0,"3","2012",4054501.25,0.826242191934211
"2012-3","1060",5,1,"September 30, 2012","MONTRÉAL",8,8,1,1.875,"3","2012",4054501.25,0.0197311568223095
"2012-4","1060",1,1,"December 31, 2012","MONTRÉAL",361,361,1,0,"4","2012",4062701.25,0.888571366156938
"2012-4","1060",4,1,"December 31, 2012","MONTRÉAL",119,65,1.83076923076923,1.70769230769231,"4","2012",4062701.25,0.292908566683312
"2012-4","1060",4,3,"December 31, 2012","MONTRÉAL",36,23,1.56521739130435,1.47826086956522,"4","2012",4062701.25,0.0886109949630188
"2012-4","1060",5,1,"December 31, 2012","MONTRÉAL",23,15,1.53333333333333,1.66666666666667,"4","2012",4062701.25,0.056612580115262
"2012-4","1060",5,3,"December 31, 2012","MONTRÉAL",1766,399,4.42606516290727,3.07017543859649,"4","2012",4062701.25,4.34686158624142
"2012-4","1060",2,1,"December 31, 2012","MONTRÉAL",154,126,1.22222222222222,0,"4","2012",4062701.25,0.37905814511958
"2013-1","1060",5,3,"March 31, 2013","MONTRÉAL",1763,419,4.20763723150358,3.10978520286396,"1","2013",4070432,4.33123560349368
"2013-1","1060",4,1,"March 31, 2013","MONTRÉAL",116,67,1.73134328358209,1.61194029850746,"1","2013",4070432,0.284982036304746
"2013-1","1060",1,1,"March 31, 2013","MONTRÉAL",445,445,1,0,"1","2013",4070432,1.09325005306562
"2013-1","1060",2,1,"March 31, 2013","MONTRÉAL",157,131,1.19847328244275,0,"1","2013",4070432,0.38570844568832
"2013-1","1060",4,3,"March 31, 2013","MONTRÉAL",37,23,1.60869565217391,1.43478260869565,"1","2013",4070432,0.0908994426144449
"2013-1","1060",5,1,"March 31, 2013","MONTRÉAL",20,12,1.66666666666667,1.58333333333333,"1","2013",4070432,0.0491348338456459
"2013-2","1060",5,3,"June 30, 2013","MONTRÉAL",1903,423,4.49881796690307,3.19385342789598,"2","2013",4077693.5,4.66685394574163
"2013-2","1060",4,1,"June 30, 2013","MONTRÉAL",132,70,1.88571428571429,1.75714285714286,"2","2013",4077693.5,0.323712412421385
"2013-2","1060",1,1,"June 30, 2013","MONTRÉAL",420,420,1,0,"2","2013",4077693.5,1.02999403952259
"2013-2","1060",4,3,"June 30, 2013","MONTRÉAL",31,22,1.40909090909091,1.40909090909091,"2","2013",4077693.5,0.0760233695838101
"2013-2","1060",2,1,"June 30, 2013","MONTRÉAL",147,124,1.18548387096774,0,"2","2013",4077693.5,0.360497913832906
"2013-2","1060",5,1,"June 30, 2013","MONTRÉAL",19,13,1.46153846153846,1.69230769230769,"2","2013",4077693.5,0.0465949684545933
"2013-3","1060",4,1,"September 30, 2013","MONTRÉAL",139,75,1.85333333333333,1.66666666666667,"3","2013",4085024.81,0.340267211253486
"2013-3","1060",1,1,"September 30, 2013","MONTRÉAL",394,394,1,0,"3","2013",4085024.81,0.964498426142974
"2013-3","1060",2,1,"September 30, 2013","MONTRÉAL",147,122,1.20491803278689,0,"3","2013",4085024.81,0.359850935642175
"2013-3","1060",4,3,"September 30, 2013","MONTRÉAL",29,18,1.61111111111111,1.16666666666667,"3","2013",4085024.81,0.0709910009090006
"2013-3","1060",5,1,"September 30, 2013","MONTRÉAL",17,11,1.54545454545455,1.63636363636364,"3","2013",4085024.81,0.0416154143259659
"2013-3","1060",5,3,"September 30, 2013","MONTRÉAL",1853,439,4.22095671981777,3.26879271070615,"3","2013",4085024.81,4.53608016153028
"2013-4","1060",4,3,"December 31, 2013","MONTRÉAL",20,13,1.53846153846154,1.15384615384615,"4","2013",4091132.19,0.0488862228624297
"2013-4","1060",5,1,"December 31, 2013","MONTRÉAL",15,9,1.66666666666667,1.66666666666667,"4","2013",4091132.19,0.0366646671468223
"2013-4","1060",5,3,"December 31, 2013","MONTRÉAL",2024,478,4.23430962343096,3.34309623430962,"4","2013",4091132.19,4.94728575367788
"2013-4","1060",4,1,"December 31, 2013","MONTRÉAL",149,79,1.88607594936709,1.67088607594937,"4","2013",4091132.19,0.364202360325101
"2013-4","1060",2,1,"December 31, 2013","MONTRÉAL",153,128,1.1953125,0,"4","2013",4091132.19,0.373979604897587
"2013-4","1060",1,1,"December 31, 2013","MONTRÉAL",395,395,1,0,"4","2013",4091132.19,0.965502901532986
"2014-1","1060",1,1,"March 31, 2014","MONTRÉAL",382,382,1,0,"1","2014",4096554.69,0.932490907377585
"2014-1","1060",2,1,"March 31, 2014","MONTRÉAL",169,136,1.24264705882353,0,"1","2014",4096554.69,0.412541788866
"2014-1","1060",5,3,"March 31, 2014","MONTRÉAL",2101,478,4.39539748953975,3.33054393305439,"1","2014",4096554.69,5.12869999057672
"2014-1","1060",4,1,"March 31, 2014","MONTRÉAL",135,75,1.8,1.86666666666667,"1","2014",4096554.69,0.329545215958047
"2014-1","1060",4,3,"March 31, 2014","MONTRÉAL",17,10,1.7,1.1,"1","2014",4096554.69,0.0414982864539763
"2014-1","1060",5,1,"March 31, 2014","MONTRÉAL",7,4,1.75,2.25,"1","2014",4096554.69,0.0170875297163432
"2014-2","1060",1,1,"June 30, 2014","MONTRÉAL",409,409,1,0,"2","2014",4101292.31,0.997246645899278
"2014-2","1060",5,1,"June 30, 2014","MONTRÉAL",6,3,2,2,"2","2014",4101292.31,0.0146295351476667
"2014-2","1060",4,3,"June 30, 2014","MONTRÉAL",21,12,1.75,1.58333333333333,"2","2014",4101292.31,0.0512033730168333
"2014-2","1060",4,1,"June 30, 2014","MONTRÉAL",123,73,1.68493150684932,1.95890410958904,"2","2014",4101292.31,0.299905470527167
"2014-2","1060",5,3,"June 30, 2014","MONTRÉAL",2323,513,4.52826510721248,3.48148148148148,"2","2014",4101292.31,5.66406835800494
"2014-2","1060",2,1,"June 30, 2014","MONTRÉAL",168,140,1.2,0,"2","2014",4101292.31,0.409626984134667
"2014-2","1060",2,3,"June 30, 2014","MONTRÉAL",1,1,1,0,"2","2014",4101292.31,0.00243825585794444
"2014-3","1060",2,1,"September 30, 2014","MONTRÉAL",180,152,1.18421052631579,0,"3","2014",4101366.94,0.438878068295933
"2014-3","1060",4,1,"September 30, 2014","MONTRÉAL",154,84,1.83333333333333,1.77380952380952,"3","2014",4101366.94,0.375484569542076
"2014-3","1060",1,1,"September 30, 2014","MONTRÉAL",382,382,1,0,"3","2014",4101366.94,0.93139678938359
"2014-3","1060",5,1,"September 30, 2014","MONTRÉAL",3,3,1,2.33333333333333,"3","2014",4101366.94,0.00731463447159888
"2014-3","1060",5,3,"September 30, 2014","MONTRÉAL",2604,569,4.57644991212654,3.6871704745167,"3","2014",4101366.94,6.34910272134783
"2014-3","1060",4,3,"September 30, 2014","MONTRÉAL",36,15,2.4,1.4,"3","2014",4101366.94,0.0877756136591865
"2014-4","1060",5,1,"December 31, 2014","MONTRÉAL",6,5,1.2,1.8,"4","2014",4106326.06,0.0146116014956689
"2014-4","1060",4,1,"December 31, 2014","MONTRÉAL",178,90,1.97777777777778,0,"4","2014",4106326.06,0.433477511038176
"2014-4","1060",2,1,"December 31, 2014","MONTRÉAL",230,185,1.24324324324324,0,"4","2014",4106326.06,0.560111390667306
"2014-4","1060",1,1,"December 31, 2014","MONTRÉAL",366,366,1,0,"4","2014",4106326.06,0.8913076912358
"2014-4","1060",5,3,"December 31, 2014","MONTRÉAL",2809,607,4.62767710049423,3.76112026359143,"4","2014",4106326.06,6.84066476688897
"2014-4","1060",4,3,"December 31, 2014","MONTRÉAL",42,17,2.47058823529412,0,"4","2014",4106326.06,0.102281210469682
"2015-1","1060",1,1,"March 31, 2015","MONTRÉAL",468,468,1,0,"1","2015",4112191.56,1.13807927761031
"2015-1","1060",4,3,"March 31, 2015","MONTRÉAL",34,14,2.42857142857143,0,"1","2015",4112191.56,0.0826809731597231
"2015-1","1060",5,3,"March 31, 2015","MONTRÉAL",2746,596,4.60738255033557,3.72315436241611,"1","2015",4112191.56,6.67770447931176
"2015-1","1060",2,1,"March 31, 2015","MONTRÉAL",249,189,1.31746031746032,0,"1","2015",4112191.56,0.605516538728561
"2015-1","1060",4,1,"March 31, 2015","MONTRÉAL",185,93,1.98924731182796,0,"1","2015",4112191.56,0.449881765722023
"2015-1","1060",5,1,"March 31, 2015","MONTRÉAL",9,7,1.28571428571429,1.71428571428571,"1","2015",4112191.56,0.0218861399540444
"2015-2","1060",4,3,"June 30, 2015","MONTRÉAL",53,17,3.11764705882353,0,"2","2015",4118963.44,0.128673149864132
"2015-2","1060",1,1,"June 30, 2015","MONTRÉAL",468,468,1,0,"2","2015",4118963.44,1.13620819125309
"2015-2","1060",5,1,"June 30, 2015","MONTRÉAL",12,6,2,2,"2","2015",4118963.44,0.0291335433654638
"2015-2","1060",2,1,"June 30, 2015","MONTRÉAL",227,170,1.33529411764706,0,"2","2015",4118963.44,0.551109528663357
"2015-2","1060",5,3,"June 30, 2015","MONTRÉAL",2617,560,4.67321428571429,3.82678571428571,"2","2015",4118963.44,6.35354024895157
"2015-2","1060",4,1,"June 30, 2015","MONTRÉAL",259,104,2.49038461538462,0,"2","2015",4118963.44,0.628798977637927
"2015-3","1060",2,1,"September 30, 2015","MONTRÉAL",190,147,1.29251700680272,0,"3","2015",4125459.34,0.460554775459258
"2015-3","1060",1,1,"September 30, 2015","MONTRÉAL",358,358,1,0,"3","2015",4125459.34,0.867782155865339
"2015-3","1060",4,1,"September 30, 2015","MONTRÉAL",226,118,1.91525423728814,0,"3","2015",4125459.34,0.547817785546276
"2015-3","1060",5,1,"September 30, 2015","MONTRÉAL",8,5,1.6,2,"3","2015",4125459.34,0.0193917800193372
"2015-3","1060",5,3,"September 30, 2015","MONTRÉAL",2475,553,4.4755877034358,3.83363471971067,"3","2015",4125459.34,5.99933194348244
"2015-3","1060",4,3,"September 30, 2015","MONTRÉAL",76,27,2.81481481481481,0,"3","2015",4125459.34,0.184221910183703
"2015-4","1060",4,1,"December 31, 2015","MONTRÉAL",191,106,1.80188679245283,0,"4","2015",4134516.91,0.461964491034093
"2015-4","1060",5,3,"December 31, 2015","MONTRÉAL",2499,569,4.39191564147627,3.83831282952548,"4","2015",4134516.91,6.04423697955077
"2015-4","1060",2,1,"December 31, 2015","MONTRÉAL",200,154,1.2987012987013,0,"4","2015",4134516.91,0.4837324513446
"2015-4","1060",1,1,"December 31, 2015","MONTRÉAL",365,365,1,0,"4","2015",4134516.91,0.882811723703894
"2015-4","1060",5,1,"December 31, 2015","MONTRÉAL",5,3,1.66666666666667,2.33333333333333,"4","2015",4134516.91,0.012093311283615
"2015-4","1060",4,3,"December 31, 2015","MONTRÉAL",58,24,2.41666666666667,0,"4","2015",4134516.91,0.140282410889934
"2016-1","1060",5,3,"March 31, 2016","MONTRÉAL",2231,528,4.22537878787879,4.02840909090909,"1","2016",4144953.78,5.38244843830321
"2016-1","1060",5,1,"March 31, 2016","MONTRÉAL",13,4,3.25,2.5,"1","2016",4144953.78,0.0313634377848237
"2016-1","1060",4,1,"March 31, 2016","MONTRÉAL",157,89,1.76404494382022,0,"1","2016",4144953.78,0.378773825555179
"2016-1","1060",4,3,"March 31, 2016","MONTRÉAL",64,27,2.37037037037037,0,"1","2016",4144953.78,0.154404616786825
"2016-1","1060",2,1,"March 31, 2016","MONTRÉAL",181,137,1.32116788321168,0,"1","2016",4144953.78,0.436675556850238
"2016-1","1060",1,1,"March 31, 2016","MONTRÉAL",349,349,1,0,"1","2016",4144953.78,0.841987675915653
"2016-2","1060",5,3,"June 30, 2016","MONTRÉAL",2204,477,4.62054507337526,4.0104821802935,"2","2016",4156769.97,5.30219380891072
"2016-2","1060",4,1,"June 30, 2016","MONTRÉAL",164,90,1.82222222222222,0,"2","2016",4156769.97,0.394537107378112
"2016-2","1060",5,1,"June 30, 2016","MONTRÉAL",10,5,2,2.4,"2","2016",4156769.97,0.0240571406937873
"2016-2","1060",4,3,"June 30, 2016","MONTRÉAL",87,27,3.22222222222222,0,"2","2016",4156769.97,0.209297124035949
"2016-2","1060",2,1,"June 30, 2016","MONTRÉAL",198,150,1.32,0,"2","2016",4156769.97,0.476331385736988
"2016-2","1060",1,1,"June 30, 2016","MONTRÉAL",320,320,1,0,"2","2016",4156769.97,0.769828502201193
"2016-3","1060",5,1,"September 30, 2016","MONTRÉAL",16,8,2,2.125,"3","2016",4170467.34,0.0383650049157321
"2016-3","1060",5,3,"September 30, 2016","MONTRÉAL",2046,461,4.43817787418655,3.92841648590022,"3","2016",4170467.34,4.90592500359924
"2016-3","1060",1,1,"September 30, 2016","MONTRÉAL",287,287,1,0,"3","2016",4170467.34,0.688172275675944
"2016-3","1060",4,3,"September 30, 2016","MONTRÉAL",84,34,2.47058823529412,0,"3","2016",4170467.34,0.201416275807593
"2016-3","1060",2,1,"September 30, 2016","MONTRÉAL",159,129,1.23255813953488,0,"3","2016",4170467.34,0.381252236350087
"2016-3","1060",4,1,"September 30, 2016","MONTRÉAL",151,96,1.57291666666667,0,"3","2016",4170467.34,0.362069733892221
"2016-4","1060",5,1,"December 31, 2016","MONTRÉAL",16,8,2,2.125,"4","2016",4184841.41,0.0382332290102243
"2016-4","1060",2,1,"December 31, 2016","MONTRÉAL",157,129,1.21705426356589,0,"4","2016",4184841.41,0.375163559662826
"2016-4","1060",1,1,"December 31, 2016","MONTRÉAL",274,274,1,0,"4","2016",4184841.41,0.654744046800091
"2016-4","1060",4,3,"December 31, 2016","MONTRÉAL",102,36,2.83333333333333,0,"4","2016",4184841.41,0.24373683494018
