"","reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","ref_yy","ref_qq","population","starts_per_10kpop"
"185","2003-3","0610","September 30, 2003","HAMILTON",878,NA,NA,635,1.38267716535433,0,0.442379182156134,2003,3,"707921.79",12.402499999329
"186","2003-3","1265","September 30, 2003","OTTAWA",1750,NA,NA,1010,1.73267326732673,0,0.505940594059406,2003,3,"875509.184254454",19.9883682715473
"187","2003-4","0140","December 31, 2003","CALGARY",2990,NA,NA,2158,1.3855421686747,0,0.327154772937905,2003,4,"1049550.64",28.4883824185939
"188","2003-4","0610","December 31, 2003","HAMILTON",930,NA,NA,478,1.94560669456067,0,3.87846481876333,2003,4,"709382.018",13.1100024585061
"189","2003-4","1265","December 31, 2003","OTTAWA",1713,NA,NA,1054,1.62523719165085,0,0.23719165085389,2003,4,"877683",19.5172972474117
"190","2004-1","0140","March 31, 2004","CALGARY",3253,NA,NA,1954,1.66479017400205,0,0.430399181166837,2004,1,"1056851.44",30.7801066155523
"191","2004-1","0610","March 31, 2004","HAMILTON",725,NA,NA,374,1.93850267379679,0,0.814084507042254,2004,1,"710767.445",10.2002420777727
"192","2004-1","1265","March 31, 2004","OTTAWA",1273,NA,NA,510,2.49607843137255,0,0.741176470588235,2004,1,"879546.557583289",14.4733668618725
"193","2004-2","0140","June 30, 2004","CALGARY",3754,NA,NA,2402,1.56286427976686,0,0.367610324729392,2004,2,"1064841.76",35.2540644161063
"194","2004-2","0610","June 30, 2004","HAMILTON",1033,NA,NA,618,1.67152103559871,0,0.295986622073579,2004,2,"712078.0700000001",14.5068363079908
"195","2004-2","1265","June 30, 2004","OTTAWA",1871,NA,NA,1169,1.60051325919589,0.0102651839178785,0.479897348160821,2004,2,"881203.746113393",21.2323200877455
"196","2004-3","0140","September 30, 2004","CALGARY",3384,NA,NA,2398,1.41117597998332,0,0.412844036697248,2004,3,"1074973.74",31.4798387540146
"197","2004-3","0610","September 30, 2004","HAMILTON",1441,NA,NA,669,2.15396113602392,0,0.878195488721805,2004,3,"713219.531",20.2041578695915
"198","2004-3","1265","September 30, 2004","OTTAWA",2274,NA,NA,1271,1.78914240755311,0,0.473642800944138,2004,3,"882788.5615868",25.7592825615289
"199","2004-4","0140","December 31, 2004","CALGARY",3617,NA,NA,2187,1.65386374028349,0,0.337448559670782,2004,4,"1083762.24",33.3744788893918
"200","2004-4","0610","December 31, 2004","HAMILTON",894,NA,NA,638,1.4012539184953,0,0.992150706436421,2004,4,"714418.297",12.5136772637837
"201","2004-4","1265","December 31, 2004","OTTAWA",1825,NA,NA,951,1.91903259726604,0,0.40273396424816,2004,4,"884435",20.6346424553529
"202","2005-1","0140","March 31, 2005","CALGARY",2911,NA,NA,1920,1.51614583333333,0,0.499479166666667,2005,1,"1092659.3900000001",26.6414220812215
"203","2005-1","0610","March 31, 2005","HAMILTON",453,NA,NA,340,1.33235294117647,0,0.790560471976401,2005,1,"715580.006",6.33052902822441
"204","2005-1","1265","March 31, 2005","OTTAWA",821,NA,NA,337,2.43620178041543,0,0.590504451038576,2005,1,"886231.8401154111",9.26394158771235
"205","2005-2","0140","June 30, 2005","CALGARY",3479,NA,NA,2577,1.3500194024059,0,0.292976329064804,2005,2,"1101665.19",31.5794674423724
"206","2005-2","0610","June 30, 2005","HAMILTON",1026,NA,NA,541,1.89648798521257,0.00739371534195933,1.28705440900563,2005,2,"716704.657",14.3155202073704
"207","2005-2","1265","June 30, 2005","OTTAWA",1425,NA,NA,836,1.70454545454545,0,0.566985645933014,2005,2,"888086.99175917",16.0457253987842
"208","2005-3","0140","September 30, 2005","CALGARY",3982,NA,NA,2557,1.55729370355886,0,0.539303871724677,2005,3,"1111929.56",35.8116210167126
"209","2005-3","0610","September 30, 2005","HAMILTON",913,NA,NA,483,1.89026915113872,0.0124223602484472,0.936708860759494,2005,3,"718059.824",12.7148180344372
"210","2005-3","1265","September 30, 2005","OTTAWA",1406,NA,NA,896,1.56919642857143,0,0.793526785714286,2005,3,"889863.147523345",15.8001823529063
"211","2005-4","0140","December 31, 2005","CALGARY",3295,NA,NA,2428,1.35708401976936,0,0.507825370675453,2005,4,"1120692.72",29.4014580553356
"212","2005-4","0610","December 31, 2005","HAMILTON",753,NA,NA,411,1.83211678832117,0.0145985401459854,0.670951156812339,2005,4,"719003.332",10.4728304652697
"213","2005-4","1265","December 31, 2005","OTTAWA",1330,NA,NA,747,1.78045515394913,0.069611780455154,0.698795180722892,2005,4,"891423",14.9199650446533
"214","2006-1","0140","March 31, 2006","CALGARY",3844,NA,NA,2658,1.44620015048909,0,0.863431151241535,2006,1,"1129104.5799999998",34.0446763576143
"215","2006-1","0610","March 31, 2006","HAMILTON",545,NA,NA,342,1.59356725146199,0,0.689969604863222,2006,1,"719802.7540000001",7.57151868301965
"216","2006-1","1265","March 31, 2006","OTTAWA",988,NA,NA,431,2.292343387471,0.0208816705336427,1.09976798143852,2006,1,"892690.566330065",11.0676648467538
"217","2006-2","0140","June 30, 2006","CALGARY",5185,NA,NA,3302,1.5702604482132,0.00847970926711084,0.914294367050273,2006,2,"1137165.1300000001",45.5958405970468
"218","2006-2","0610","June 30, 2006","HAMILTON",846,NA,NA,482,1.7551867219917,0,0.518438177874187,2006,2,"720458.09",11.7425289790278
"219","2006-2","1265","June 30, 2006","OTTAWA",1400,NA,NA,861,1.6260162601626,0,0.796747967479675,2006,2,"893835.161849923",15.6628432148775
"220","2006-3","0140","September 30, 2006","CALGARY",4010,NA,NA,2959,1.355187563366,0.00709699222710375,1.06556269009801,2006,3,"1143827.53",35.0577328734167
"221","2006-3","0610","September 30, 2006","HAMILTON",764,NA,NA,513,1.48927875243665,0,0.402985074626866,2006,3,"720258.5",10.6073027947605
"222","2006-3","1265","September 30, 2006","OTTAWA",1911,NA,NA,868,2.20161290322581,0.0115207373271889,0.994239631336406,2006,3,"895087.426444819",21.34986978412
"223","2006-4","0140","December 31, 2006","CALGARY",4007,NA,NA,2389,1.67727082461281,0,0.835914608622855,2006,4,"1151604.22",34.7949402269471
"224","2006-4","0610","December 31, 2006","HAMILTON",888,NA,NA,647,1.37248840803709,0,0.326053042121685,2006,4,"720910",12.3177650469545
"225","2006-4","1265","December 31, 2006","OTTAWA",1576,NA,NA,903,1.7452934662237,0,0.5437430786268,2006,4,"896678",17.5759860284294
"226","2007-1","0140","March 31, 2007","CALGARY",2774,NA,NA,1916,1.44780793319415,0,0.906054279749478,2007,1,"1159448.3399999999",23.9251711723525
"227","2007-1","0610","March 31, 2007","HAMILTON",524,NA,NA,328,1.59756097560976,0,0.756172839506173,2007,1,"721701.75",7.26061700695613
"228","2007-1","1265","March 31, 2007","OTTAWA",869,NA,NA,446,1.94843049327354,0,1.0067264573991,2007,1,"898783.410189328",9.66862527888611
"229","2007-2","0140","June 30, 2007","CALGARY",4063,NA,NA,2403,1.69080316271328,0,0.682008368200837,2007,2,"1167359.91",34.8050328368738
"230","2007-2","0610","June 30, 2007","HAMILTON",1022,NA,NA,674,1.51632047477745,0.0029673590504451,0.874439461883408,2007,2,"722633.75",14.1427106054761
"231","2007-2","1265","June 30, 2007","OTTAWA",1709,NA,NA,919,1.85963003264418,0.0206746463547334,0.736670293797606,2007,2,"901363.735841136",18.9601592791526
"232","2007-3","0140","September 30, 2007","CALGARY",3967,NA,NA,2436,1.62848932676519,0,0.820502264306299,2007,3,"1175303.1300000001",33.7529944296158
"233","2007-3","0610","September 30, 2007","HAMILTON",832,NA,NA,546,1.52380952380952,0,0.450549450549451,2007,3,"723994.125",11.4918059590608
"234","2007-3","1265","September 30, 2007","OTTAWA",2038,NA,NA,1120,1.81964285714286,0.00178571428571429,0.833928571428571,2007,3,"904324.9435723771",22.5361471502626
"235","2007-4","0140","December 31, 2007","CALGARY",2701,NA,NA,1812,1.49061810154525,0.00496688741721854,0.820673900628212,2007,4,"1183363.8800000001",22.8247629123174
"236","2007-4","0610","December 31, 2007","HAMILTON",626,NA,NA,433,1.44572748267898,0,0.710648148148148,2007,4,"725091.375",8.63339465319112
"237","2007-4","1265","December 31, 2007","OTTAWA",1890,NA,NA,1101,1.71662125340599,0.00544959128065395,0.504995458673933,2007,4,"907573",20.8247711203396
"238","2008-1","0140","March 31, 2008","CALGARY",4656,NA,NA,1242,3.7487922705314,0.0893719806763285,0.877295492487479,2008,1,"1191506.3800000001",39.0765847179098
"239","2008-1","0610","March 31, 2008","HAMILTON",565,NA,NA,383,1.47519582245431,0.0130548302872063,0.93717277486911,2008,1,"726213.625",7.78007986286404
"240","2008-1","1265","March 31, 2008","OTTAWA",1170,NA,NA,508,2.30314960629921,0,1.01181102362205,2008,1,"911018.511662622",12.8427686706907
"241","2008-2","0140","June 30, 2008","CALGARY",3161,NA,NA,1418,2.22919605077574,0.0726375176304654,0.59051724137931,2008,2,"1199730.6300000001",26.3475810399206
"242","2008-2","0610","June 30, 2008","HAMILTON",1262,NA,NA,714,1.76750700280112,0,0.891089108910891,2008,2,"727360.875",17.3503970776542
"243","2008-2","1265","June 30, 2008","OTTAWA",2060,NA,NA,1023,2.01368523949169,0,0.84652981427175,2008,2,"914590.644785529",22.5237379339592
"244","2008-3","0140","September 30, 2008","CALGARY",2044,NA,NA,1188,1.72053872053872,0.0252525252525253,0.956293706293706,2008,3,"1210335.22",16.8878833419389
"245","2008-3","0610","September 30, 2008","HAMILTON",922,NA,NA,496,1.85887096774194,0,0.856854838709677,2008,3,"728309.375",12.6594553310535
"246","2008-3","1265","September 30, 2008","OTTAWA",1921,NA,NA,1059,1.81397544853636,0,1.12936732766761,2008,3,"918223.205515671",20.9208391648213
"247","2008-4","0140","December 31, 2008","CALGARY",1577,NA,NA,1060,1.4877358490566,0,0.741779497098646,2008,4,"1217803.5299999998",12.9495436755714
"248","2008-4","0610","December 31, 2008","HAMILTON",780,NA,NA,364,2.14285714285714,0,1.28571428571429,2008,4,"729596.125",10.6908462541519
"249","2008-4","1265","December 31, 2008","OTTAWA",1847,NA,NA,948,1.94831223628692,0.00421940928270042,1.05379746835443,2008,4,"921850",20.0357975809513
"250","2009-1","0140","March 31, 2009","CALGARY",746,NA,NA,610,1.22295081967213,0,0.750410509031199,2009,1,"1224434.16",6.09261015716843
"251","2009-1","0610","March 31, 2009","HAMILTON",389,NA,NA,132,2.9469696969697,0,2.64885496183206,2009,1,"730997.375",5.32149653752177
"252","2009-1","1265","March 31, 2009","OTTAWA",909,NA,NA,370,2.45675675675676,0,2.32972972972973,2009,1,"925428.8556601809",9.82247305603562
"253","2009-2","0140","June 30, 2009","CALGARY",1235,NA,NA,1093,1.12991765782251,0,0.572735590118939,2009,2,"1230227.09",10.038796983409
"254","2009-2","0610","June 30, 2009","HAMILTON",496,NA,NA,233,2.12875536480687,0,1.77682403433476,2009,2,"732513.125",6.77120973088366
"255","2009-2","1265","June 30, 2009","OTTAWA",1241,NA,NA,789,1.57287705956907,0,1.33460076045627,2009,2,"929013.6850167441",13.3582531669341
"256","2009-3","0140","September 30, 2009","CALGARY",2116,NA,NA,1744,1.21330275229358,0,1.28337236533958,2009,3,"1232526.72",17.1679848044187
"257","2009-3","0610","September 30, 2009","HAMILTON",454,NA,NA,337,1.34718100890208,0,2.1513353115727,2009,3,"734654.625",6.17977461177761
"258","2009-3","1265","September 30, 2009","OTTAWA",1435,NA,NA,833,1.72268907563025,0,1.26290516206483,2009,3,"932682.421864935",15.3857300873181
"259","2009-4","0140","December 31, 2009","CALGARY",2221,NA,NA,1792,1.23939732142857,0.00223214285714286,0.624858115777526,2009,4,"1237706.53",17.9444799406528
"260","2009-4","0610","December 31, 2009","HAMILTON",521,NA,NA,343,1.51895043731778,0,1.62973760932945,2009,4,"736194.875",7.07693054777106
"261","2009-4","1265","December 31, 2009","OTTAWA",2229,NA,NA,1063,2.09689557855127,0.00188146754468485,0.960489181561618,2009,4,"936513",23.801057753603
"262","2010-1","0140","March 31, 2010","CALGARY",2161,NA,NA,1676,1.28937947494033,0,0.917064439140811,2010,1,"1243110.9100000001",17.3838068881561
"263","2010-1","0610","March 31, 2010","HAMILTON",1012,NA,NA,418,2.42105263157895,0.0191387559808612,2.32281553398058,2010,1,"737645.125",13.7193342123694
"264","2010-1","1265","March 31, 2010","OTTAWA",1042,NA,NA,566,1.84098939929329,0,0.862190812720848,2010,1,"940548.3625716519",11.0786434963425
"265","2010-2","0140","June 30, 2010","CALGARY",2456,NA,NA,1995,1.23107769423559,0,0.45062656641604,2010,2,"1248739.8399999999",19.6678276877912
"266","2010-2","0610","June 30, 2010","HAMILTON",778,NA,NA,546,1.42490842490842,0,0.930147058823529,2010,2,"739005.375",10.5276636181435
"267","2010-2","1265","June 30, 2010","OTTAWA",1599,NA,NA,861,1.85714285714286,0.00232288037166086,0.721254355400697,2010,2,"944691.490147491",16.926160727354
"268","2010-3","0140","September 30, 2010","CALGARY",2820,NA,NA,1568,1.7984693877551,0.0325255102040816,0.585397653194263,2010,3,"1253132.41",22.5036075796651
"269","2010-3","0610","September 30, 2010","HAMILTON",1083,NA,NA,645,1.67906976744186,0.0325581395348837,0.893312101910828,2010,3,"739950.469",14.6361147856776
"270","2010-3","1265","September 30, 2010","OTTAWA",1921,NA,NA,670,2.86716417910448,0.00895522388059702,1.12238805970149,2010,3,"948810.372649585",20.2464059771558
"271","2010-4","0140","December 31, 2010","CALGARY",1825,NA,NA,1257,1.45186953062848,0,0.58447857720291,2010,4,"1259794.84",14.4864857519181
"272","2010-4","0610","December 31, 2010","HAMILTON",689,NA,NA,437,1.5766590389016,0,1.16704805491991,2010,4,"741260.781",9.29497442277335
"273","2010-4","1265","December 31, 2010","OTTAWA",1884,NA,NA,838,2.24821002386635,0.0393794749403341,1.20047732696897,2010,4,"952773",19.7738600904937
"274","2011-1","0140","March 31, 2011","CALGARY",1548,NA,NA,1109,1.39585211902615,0.00631199278629396,0.807129798903108,2011,1,"1267266.22",12.2152707581837
"275","2011-1","0610","March 31, 2011","HAMILTON",294,NA,NA,262,1.12213740458015,0,1.32307692307692,2011,1,"742611.1560000001",3.95900327681045
"276","2011-1","1265","March 31, 2011","OTTAWA",1096,NA,NA,456,2.40350877192982,0,1.00877192982456,2011,1,"956480.9596782071",11.4586703364041
"277","2011-2","0140","June 30, 2011","CALGARY",1982,NA,NA,1545,1.28284789644013,0.00129449838187702,0.574,2011,2,"1275546.53",15.5384374727592
"278","2011-2","0610","June 30, 2011","HAMILTON",681,NA,NA,410,1.6609756097561,0.0170731707317073,1.37283950617284,2011,2,"744001.5939999999",9.15320619595339
"279","2011-2","1265","June 30, 2011","OTTAWA",1318,NA,NA,704,1.87215909090909,0.00284090909090909,1.40625,2011,2,"959970.229393287",13.7295924357258
"280","2011-3","0140","September 30, 2011","CALGARY",2705,NA,NA,1627,1.66256914566687,0.00491702519975415,0.431133888532992,2011,3,"1285402.34",21.0439946764061
"281","2011-3","0610","September 30, 2011","HAMILTON",686,NA,NA,450,1.52444444444444,0,1.07589285714286,2011,3,"745680.6880000001",9.19964820116141
"282","2011-3","1265","September 30, 2011","OTTAWA",1662,NA,NA,754,2.20424403183024,0.0251989389920424,0.848806366047745,2011,3,"963310.384411724",17.2530061638955
"283","2011-4","0140","December 31, 2011","CALGARY",3057,NA,NA,1520,2.01118421052632,0.00526315789473684,0.368673050615595,2011,4,"1294993.91",23.6062886195349
"284","2011-4","0610","December 31, 2011","HAMILTON",801,NA,NA,388,2.06443298969072,0.0309278350515464,0.694300518134715,2011,4,"747051.8130000001",10.7221478625874
"285","2011-4","1265","December 31, 2011","OTTAWA",1718,NA,NA,841,2.04280618311534,0.0392390011890606,0.777645659928656,2011,4,"966571",17.7741728233104
"286","2012-1","0140","March 31, 2012","CALGARY",3200,NA,NA,1439,2.22376650451703,0.0368311327310632,0.510869565217391,2012,1,"1305087.78",24.519423513413
"287","2012-1","0610","March 31, 2012","HAMILTON",742,NA,NA,300,2.47333333333333,0,1.18707482993197,2012,1,"748363.563",9.91496695837929
"288","2012-1","1265","March 31, 2012","OTTAWA",1134,NA,NA,417,2.71942446043165,0.0623501199040767,0.870503597122302,2012,1,"969798.204965517",11.6931542479017
"289","2012-2","0140","June 30, 2012","CALGARY",3844,NA,NA,1820,2.11208791208791,0.0197802197802198,0.354226566992524,2012,2,"1315683.97",29.216742680235
"290","2012-2","0610","June 30, 2012","HAMILTON",1017,NA,NA,595,1.70924369747899,0,1.07239057239057,2012,2,"749615.9380000001",13.5669473986024
"291","2012-2","1265","June 30, 2012","OTTAWA",2664,NA,NA,595,4.47731092436975,0.181512605042017,0.704201680672269,2012,2,"972944.342279357",27.380805707333
"292","2012-3","0140","September 30, 2012","CALGARY",2961,NA,NA,1923,1.53978159126365,0.0171606864274571,0.494079655543595,2012,3,"1328390.13",22.2901385152568
"293","2012-3","0610","September 30, 2012","HAMILTON",663,NA,NA,355,1.86760563380282,0.00845070422535211,0.692957746478873,2012,3,"750706.4380000001",8.83168128631394
"294","2012-3","1265","September 30, 2012","OTTAWA",1173,NA,NA,533,2.20075046904315,0.110694183864916,0.878048780487805,2012,3,"975938.308453518",12.0192023393236
"295","2012-4","0140","December 31, 2012","CALGARY",2836,NA,NA,1715,1.6536443148688,0.0186588921282799,0.326100060277275,2012,4,"1339347.8800000001",21.1744838092401
"296","2012-4","0610","December 31, 2012","HAMILTON",547,NA,NA,351,1.55840455840456,0,0.997150997150997,2012,4,"751881.0630000001",7.2750868045203
"297","2012-4","1265","December 31, 2012","OTTAWA",1055,NA,NA,529,1.99432892249527,0.056710775047259,1.00378071833648,2012,4,"978709",10.7795064723018
"298","2013-1","0140","March 31, 2013","CALGARY",2505,NA,NA,1685,1.486646884273,0.0100890207715134,0.523690773067332,2013,1,"1350164.8800000001",18.5532895804548
"299","2013-1","0610","March 31, 2013","HAMILTON",865,NA,NA,234,3.6965811965812,0.115384615384615,1.17241379310345,2013,1,"753037.3130000001",11.4868145982562
"300","2013-1","1265","March 31, 2013","OTTAWA",1081,NA,NA,306,3.53267973856209,0.186274509803922,0.872549019607843,2013,1,"981215.42358472",11.0169487150001
"301","2013-2","0140","June 30, 2013","CALGARY",3057,NA,NA,1940,1.57577319587629,0.0195876288659794,0.383267382702092,2013,2,"1360841.1300000001",22.4640476585243
"302","2013-2","0610","June 30, 2013","HAMILTON",745,NA,NA,417,1.78657074340528,0,1.43269230769231,2013,2,"754175.1880000001",9.87834142323971
"303","2013-2","1265","June 30, 2013","OTTAWA",1678,NA,NA,642,2.61370716510903,0.0747663551401869,1.08566978193146,2013,2,"983537.026489281",17.0608726952517
"304","2013-3","0140","September 30, 2013","CALGARY",3271,NA,NA,2004,1.63223552894212,0.00798403193612774,0.382747933884298,2013,3,"1373362.25",23.81745966878
"305","2013-3","0610","September 30, 2013","HAMILTON",573,NA,NA,390,1.46923076923077,0,1.32216494845361,2013,3,"755268.594",7.58670497558118
"306","2013-3","1265","September 30, 2013","OTTAWA",2357,NA,NA,708,3.32909604519774,0.163841807909605,1.58333333333333,2013,3,"985783.3661492",23.9099185575349
"307","2013-4","0140","December 31, 2013","CALGARY",3751,NA,NA,1863,2.01341921631777,0.0477724100912507,0.407902058987201,2013,4,"1382962.75",27.1229286544413
"308","2013-4","0610","December 31, 2013","HAMILTON",526,NA,NA,304,1.73026315789474,0.0296052631578947,1.17105263157895,2013,4,"756380.1560000001",6.95417503787606
"309","2013-4","1265","December 31, 2013","OTTAWA",1444,NA,NA,728,1.98351648351648,0.0700549450549451,1.59203296703297,2013,4,"988064",14.6144379311462
"310","2014-1","0140","March 31, 2014","CALGARY",4265,NA,NA,1764,2.41780045351474,0.0459183673469388,0.643230679837304,2014,1,"1391628.25",30.6475526060929
