"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"26345","2017-3","2270","M2P","September 30, 2017","TORONTO",6,NA,NA,6,1,0,21.1666666666667,2
"26346","2017-3","2270","M2R","September 30, 2017","TORONTO",114,NA,NA,19,6,0,25.625,8.94736842105263
"26347","2017-3","2270","M3A","September 30, 2017","TORONTO",3,NA,NA,3,1,0,14.3333333333333,1.66666666666667
"26348","2017-3","2270","M3B","September 30, 2017","TORONTO",9,NA,NA,9,1,0,24,1.88888888888889
"26349","2017-3","2270","M3C","September 30, 2017","TORONTO",2,NA,NA,2,1,0,21.5,5.5
"26350","2017-3","2270","M3H","September 30, 2017","TORONTO",12,NA,NA,12,1,0,14.8333333333333,0.7
"26351","2017-3","2270","M3K","September 30, 2017","TORONTO",111,NA,NA,22,5.04545454545455,0,9.86363636363636,3.2
"26352","2017-3","2270","M3L","September 30, 2017","TORONTO",88,NA,NA,28,3.14285714285714,0,38.7777777777778,17.7857142857143
"26353","2017-3","2270","M4B","September 30, 2017","TORONTO",8,NA,NA,8,1,0,12.875,2.375
"26354","2017-3","2270","M4C","September 30, 2017","TORONTO",7,NA,NA,7,1,0,14,8.57142857142857
"26355","2017-3","2270","M4E","September 30, 2017","TORONTO",60,NA,NA,2,30,3,14,2
"26356","2017-3","2270","M4G","September 30, 2017","TORONTO",3,NA,NA,3,1,0,14.6666666666667,3.66666666666667
"26357","2017-3","2270","M4J","September 30, 2017","TORONTO",12,NA,NA,4,3,0,13,7
"26358","2017-3","2270","M4L","September 30, 2017","TORONTO",1,NA,NA,1,1,0,11,2
"26359","2017-3","2270","M4M","September 30, 2017","TORONTO",14,NA,NA,2,7,1.5,14,20.5
"26360","2017-3","2270","M4N","September 30, 2017","TORONTO",13,NA,NA,13,1,0,19,2.15384615384615
"26361","2017-3","2270","M4P","September 30, 2017","TORONTO",2,NA,NA,2,1,0,11,3
"26362","2017-3","2270","M4R","September 30, 2017","TORONTO",1,NA,NA,1,1,0,11,2
"26363","2017-3","2270","M4S","September 30, 2017","TORONTO",3,NA,NA,3,1,0,16,0.666666666666667
"26364","2017-3","2270","M4T","September 30, 2017","TORONTO",2,NA,NA,2,1,0,19,9
"26365","2017-3","2270","M4V","September 30, 2017","TORONTO",1,NA,NA,1,1,0,11,0
"26366","2017-3","2270","M5A","September 30, 2017","TORONTO",22,NA,NA,2,11,0,4,NA
"26367","2017-3","2270","M5B","September 30, 2017","TORONTO",387,NA,NA,1,387,29,24,19
"26368","2017-3","2270","M5M","September 30, 2017","TORONTO",19,NA,NA,19,1,0,12.8888888888889,7.05555555555556
"26369","2017-3","2270","M5N","September 30, 2017","TORONTO",12,NA,NA,12,1,0,12.6666666666667,1.66666666666667
"26370","2017-3","2270","M5P","September 30, 2017","TORONTO",3,NA,NA,3,1,0,21,0.666666666666667
"26371","2017-3","2270","M5R","September 30, 2017","TORONTO",71,NA,NA,2,35.5,7,27.5,3.5
"26372","2017-3","2270","M5S","September 30, 2017","TORONTO",1,NA,NA,1,1,0,13,3
"26373","2017-3","2270","M5T","September 30, 2017","TORONTO",6,NA,NA,3,2,2,30,3.66666666666667
"26374","2017-3","2270","M6A","September 30, 2017","TORONTO",7,NA,NA,6,1.16666666666667,0,12.6666666666667,1
"26375","2017-3","2270","M6B","September 30, 2017","TORONTO",12,NA,NA,12,1,0,13.4166666666667,2.91666666666667
"26376","2017-3","2270","M6C","September 30, 2017","TORONTO",4,NA,NA,3,1.33333333333333,0.666666666666667,13.6666666666667,2
"26377","2017-3","2270","M6E","September 30, 2017","TORONTO",23,NA,NA,3,7.66666666666667,1.33333333333333,16.6666666666667,2
"26378","2017-3","2270","M6G","September 30, 2017","TORONTO",2,NA,NA,1,2,3,15,3
"26379","2017-3","2270","M6J","September 30, 2017","TORONTO",88,NA,NA,2,44,3,14.5,6
"26380","2017-3","2270","M6L","September 30, 2017","TORONTO",2,NA,NA,2,1,0,9,0
"26381","2017-3","2270","M6M","September 30, 2017","TORONTO",7,NA,NA,7,1,0,12.7142857142857,1
"26382","2017-3","2270","M6N","September 30, 2017","TORONTO",3,NA,NA,3,1,0,13.3333333333333,1
"26383","2017-3","2270","M6P","September 30, 2017","TORONTO",1,NA,NA,1,1,0,11,2
"26384","2017-3","2270","M6S","September 30, 2017","TORONTO",7,NA,NA,6,1.16666666666667,0,12.4,4.16666666666667
"26385","2017-3","2270","M8V","September 30, 2017","TORONTO",98,NA,NA,14,7,0.857142857142857,14.2142857142857,2.07142857142857
"26386","2017-3","2270","M8W","September 30, 2017","TORONTO",210,NA,NA,17,12.3529411764706,1.41176470588235,16.5294117647059,5.14285714285714
"26387","2017-3","2270","M8X","September 30, 2017","TORONTO",4,NA,NA,4,1,0,11,1.5
"26388","2017-3","2270","M8Y","September 30, 2017","TORONTO",5,NA,NA,5,1,0,13.2,2.2
"26389","2017-3","2270","M8Z","September 30, 2017","TORONTO",3,NA,NA,3,1,0,14.3333333333333,0.666666666666667
"26390","2017-3","2270","M9A","September 30, 2017","TORONTO",11,NA,NA,11,1,0,13.9090909090909,1.36363636363636
"26391","2017-3","2270","M9B","September 30, 2017","TORONTO",14,NA,NA,14,1,0,30.5,1.66666666666667
"26392","2017-3","2270","M9C","September 30, 2017","TORONTO",1,NA,NA,1,1,0,14,2
"26393","2017-3","2270","M9L","September 30, 2017","TORONTO",1,NA,NA,1,1,0,10,1
"26394","2017-3","2270","M9M","September 30, 2017","TORONTO",20,NA,NA,12,1.66666666666667,0,31.0833333333333,13.9166666666667
"26395","2017-3","2270","M9N","September 30, 2017","TORONTO",5,NA,NA,5,1,0,NA,67.6
"26396","2017-3","2270","M9P","September 30, 2017","TORONTO",2,NA,NA,2,1,0,16,1
"26397","2017-3","2270","M9R","September 30, 2017","TORONTO",68,NA,NA,6,11.3333333333333,0,16,1
"26398","2017-3","2270","M9W","September 30, 2017","TORONTO",170,NA,NA,1,170,17,24,-23
"26399","2017-3","2270","nan","September 30, 2017","TORONTO",3215,NA,NA,1186,2.71079258010118,0.0927487352445194,10.2115219260533,3.48717948717949
"26400","2017-3","2440","V8L","September 30, 2017","VICTORIA",34,30,4,31,1.09677419354839,0,5.51612903225806,0.0967741935483871
"26401","2017-3","2440","V8M","September 30, 2017","VICTORIA",25,24,1,10,2.5,0,7.875,0.3
"26402","2017-3","2440","V8N","September 30, 2017","VICTORIA",28,20,8,24,1.16666666666667,0,11.5217391304348,0.458333333333333
"26403","2017-3","2440","V8P","September 30, 2017","VICTORIA",2,NA,NA,2,1,0,9.5,1
"26404","2017-3","2440","V8R","September 30, 2017","VICTORIA",43,39,4,12,3.58333333333333,0.333333333333333,12.4166666666667,0.416666666666667
"26405","2017-3","2440","V8S","September 30, 2017","VICTORIA",8,7,1,8,1,0,10.25,0
"26406","2017-3","2440","V8T","September 30, 2017","VICTORIA",17,16,1,3,5.66666666666667,1,10,0
"26407","2017-3","2440","V8V","September 30, 2017","VICTORIA",3,NA,NA,3,1,0,11,3
"26408","2017-3","2440","V8W","September 30, 2017","VICTORIA",65,NA,NA,1,65,5,25,2
"26409","2017-3","2440","V8X","September 30, 2017","VICTORIA",32,31,1,5,6.4,1.2,14.4,2.2
"26410","2017-3","2440","V8Y","September 30, 2017","VICTORIA",11,7,4,11,1,0,11.2727272727273,0.454545454545455
"26411","2017-3","2440","V8Z","September 30, 2017","VICTORIA",2,1,1,2,1,0,11,0
"26412","2017-3","2440","V9A","September 30, 2017","VICTORIA",65,NA,NA,10,6.5,0.6,10,0.7
"26413","2017-3","2440","V9B","September 30, 2017","VICTORIA",83,72,11,59,1.40677966101695,0,8.25862068965517,0.271186440677966
"26414","2017-3","2440","V9C","September 30, 2017","VICTORIA",100,77,23,100,1,0,7.2,1.93
"26415","2017-3","2440","V9E","September 30, 2017","VICTORIA",1,NA,NA,1,1,0,17,1
"26416","2017-3","2440","V9Z","September 30, 2017","VICTORIA",18,15,3,18,1,0,5.27777777777778,0.111111111111111
"26417","2017-3","2440","nan","September 30, 2017","VICTORIA",35,30,5,31,1.12903225806452,0,11.3870967741935,3.06451612903226
"26418","2017-4","0140","T0M","December 31, 2017","CALGARY",133,NA,NA,121,1.09917355371901,0,5.88333333333333,0.0909090909090909
"26419","2017-4","0140","T1X","December 31, 2017","CALGARY",33,NA,NA,30,1.1,0,6.26666666666667,0.833333333333333
"26420","2017-4","0140","T2A","December 31, 2017","CALGARY",2,NA,NA,1,2,0,14,1
"26421","2017-4","0140","T2B","December 31, 2017","CALGARY",1,NA,NA,1,1,0,14,0
"26422","2017-4","0140","T2C","December 31, 2017","CALGARY",2,NA,NA,1,2,0,6,0
"26423","2017-4","0140","T2E","December 31, 2017","CALGARY",228,NA,NA,18,12.6666666666667,0.5,11,1.27777777777778
"26424","2017-4","0140","T2G","December 31, 2017","CALGARY",3,NA,NA,3,1,0,8,1.66666666666667
"26425","2017-4","0140","T2H","December 31, 2017","CALGARY",1,NA,NA,1,1,0,14,0
"26426","2017-4","0140","T2J","December 31, 2017","CALGARY",26,NA,NA,16,1.625,0,7.0625,2.4375
"26427","2017-4","0140","T2K","December 31, 2017","CALGARY",7,NA,NA,6,1.16666666666667,0,10,0.333333333333333
"26428","2017-4","0140","T2L","December 31, 2017","CALGARY",3,NA,NA,3,1,0,10.6666666666667,0
"26429","2017-4","0140","T2M","December 31, 2017","CALGARY",56,NA,NA,15,3.73333333333333,0.266666666666667,9.4,0.733333333333333
"26430","2017-4","0140","T2N","December 31, 2017","CALGARY",27,NA,NA,17,1.58823529411765,0,8.82352941176471,0.647058823529412
"26431","2017-4","0140","T2P","December 31, 2017","CALGARY",308,NA,NA,2,154,20,24,17
"26432","2017-4","0140","T2S","December 31, 2017","CALGARY",2,NA,NA,2,1,0,22,0
"26433","2017-4","0140","T2T","December 31, 2017","CALGARY",151,NA,NA,21,7.19047619047619,0.761904761904762,15,2.28571428571429
"26434","2017-4","0140","T2V","December 31, 2017","CALGARY",11,NA,NA,9,1.22222222222222,0,14,0.333333333333333
"26435","2017-4","0140","T2X","December 31, 2017","CALGARY",237,NA,NA,92,2.57608695652174,0.0434782608695652,6.45652173913043,2.26086956521739
"26436","2017-4","0140","T2Y","December 31, 2017","CALGARY",4,NA,NA,4,1,0,6.75,0.75
"26437","2017-4","0140","T2Z","December 31, 2017","CALGARY",216,NA,NA,5,43.2,2.4,15.4,7.4
"26438","2017-4","0140","T3A","December 31, 2017","CALGARY",1,NA,NA,1,1,0,8,0
"26439","2017-4","0140","T3B","December 31, 2017","CALGARY",46,NA,NA,24,1.91666666666667,0,12,0.333333333333333
"26440","2017-4","0140","T3C","December 31, 2017","CALGARY",6,NA,NA,5,1.2,0,11.4,0.2
"26441","2017-4","0140","T3E","December 31, 2017","CALGARY",122,NA,NA,19,6.42105263157895,0.210526315789474,12,1.26315789473684
"26442","2017-4","0140","T3G","December 31, 2017","CALGARY",5,NA,NA,5,1,0,10.2,0.2
"26443","2017-4","0140","T3H","December 31, 2017","CALGARY",50,NA,NA,46,1.08695652173913,0,9.28260869565217,1.39130434782609
"26444","2017-4","0140","T3J","December 31, 2017","CALGARY",3,NA,NA,3,1,0,5.33333333333333,5.66666666666667
"26445","2017-4","0140","T3L","December 31, 2017","CALGARY",30,NA,NA,30,1,0,5.83333333333333,0.1
"26446","2017-4","0140","T3M","December 31, 2017","CALGARY",223,NA,NA,162,1.37654320987654,0.0246913580246914,6.35185185185185,0.160493827160494
"26447","2017-4","0140","T3N","December 31, 2017","CALGARY",319,NA,NA,245,1.30204081632653,0.0163265306122449,5.94650205761317,0.869387755102041
"26448","2017-4","0140","T3P","December 31, 2017","CALGARY",145,NA,NA,100,1.45,0.04,5.95,1.2
"26449","2017-4","0140","T3R","December 31, 2017","CALGARY",520,NA,NA,177,2.93785310734463,0.0790960451977401,7.05084745762712,1.64406779661017
"26450","2017-4","0140","T3Z","December 31, 2017","CALGARY",12,NA,NA,12,1,0,7.5,7.08333333333333
"26451","2017-4","0140","T4A","December 31, 2017","CALGARY",57,NA,NA,36,1.58333333333333,0.0555555555555556,4.62857142857143,1.02777777777778
"26452","2017-4","0140","T4B","December 31, 2017","CALGARY",147,NA,NA,105,1.4,0,5.88,1.0952380952381
"26453","2017-4","0140","T4C","December 31, 2017","CALGARY",177,NA,NA,74,2.39189189189189,0.0675675675675676,5.07352941176471,0.743243243243243
"26454","2017-4","0140","nan","December 31, 2017","CALGARY",49,NA,NA,12,4.08333333333333,0.333333333333333,14.25,2.36363636363636
"26455","2017-4","0610","L0R","December 31, 2017","HAMILTON",123,NA,NA,72,1.70833333333333,0,7.30555555555556,1.70833333333333
"26456","2017-4","0610","L7L","December 31, 2017","HAMILTON",147,NA,NA,5,29.4,1.2,15,2.6
"26457","2017-4","0610","L7N","December 31, 2017","HAMILTON",4,NA,NA,4,1,0,10.25,0.5
"26458","2017-4","0610","L7P","December 31, 2017","HAMILTON",2,NA,NA,2,1,0,9.5,4.5
"26459","2017-4","0610","L7R","December 31, 2017","HAMILTON",150,NA,NA,1,150,20,26,7
"26460","2017-4","0610","L7T","December 31, 2017","HAMILTON",3,NA,NA,3,1,0,13.6666666666667,0.333333333333333
"26461","2017-4","0610","L8E","December 31, 2017","HAMILTON",12,NA,NA,7,1.71428571428571,0,15.8,7.71428571428571
"26462","2017-4","0610","L8G","December 31, 2017","HAMILTON",5,NA,NA,5,1,0,4.6,0.4
"26463","2017-4","0610","L8H","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,38,0
"26464","2017-4","0610","L8J","December 31, 2017","HAMILTON",2,NA,NA,2,1,0,10,27.5
"26465","2017-4","0610","L8K","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,5,2
"26466","2017-4","0610","L8L","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,6,0
"26467","2017-4","0610","L8N","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,5,0
"26468","2017-4","0610","L8R","December 31, 2017","HAMILTON",166,NA,NA,8,20.75,1.5,13.5,0.25
"26469","2017-4","0610","L8S","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,6,3
"26470","2017-4","0610","L8W","December 31, 2017","HAMILTON",1,NA,NA,1,1,0,5,0
"26471","2017-4","0610","L9B","December 31, 2017","HAMILTON",11,NA,NA,6,1.83333333333333,0,5.83333333333333,0.333333333333333
"26472","2017-4","0610","L9C","December 31, 2017","HAMILTON",7,NA,NA,6,1.16666666666667,0,5.33333333333333,2.16666666666667
"26473","2017-4","0610","L9G","December 31, 2017","HAMILTON",21,NA,NA,18,1.16666666666667,0,6.44444444444444,0.611111111111111
"26474","2017-4","0610","L9H","December 31, 2017","HAMILTON",2,NA,NA,2,1,0,5,5.5
"26475","2017-4","0610","L9K","December 31, 2017","HAMILTON",33,NA,NA,7,4.71428571428571,0,6.85714285714286,0.857142857142857
"26476","2017-4","0610","N1R","December 31, 2017","HAMILTON",3,NA,NA,3,1,0,4.66666666666667,3.33333333333333
"26477","2017-4","1265","K0A","December 31, 2017","OTTAWA",170,168,2,106,1.60377358490566,0.0754716981132075,6.48039215686275,1.24528301886792
"26478","2017-4","1265","K0G","December 31, 2017","OTTAWA",25,NA,NA,22,1.13636363636364,0,6.63636363636364,0.681818181818182
"26479","2017-4","1265","K1C","December 31, 2017","OTTAWA",6,NA,NA,1,6,0,6,1
"26480","2017-4","1265","K1E","December 31, 2017","OTTAWA",6,NA,NA,1,6,0,7,3
"26481","2017-4","1265","K1G","December 31, 2017","OTTAWA",1,NA,NA,1,1,0,5,0
"26482","2017-4","1265","K1H","December 31, 2017","OTTAWA",5,NA,NA,5,1,0,19.6,1.4
"26483","2017-4","1265","K1J","December 31, 2017","OTTAWA",2,NA,NA,2,1,0,8,0.5
"26484","2017-4","1265","K1K","December 31, 2017","OTTAWA",58,NA,NA,32,1.8125,0.09375,7.9375,1.125
"26485","2017-4","1265","K1M","December 31, 2017","OTTAWA",131,NA,NA,3,43.6666666666667,2.66666666666667,17,0.666666666666667
"26486","2017-4","1265","K1R","December 31, 2017","OTTAWA",27,NA,NA,5,5.4,2.4,12.4,3.6
"26487","2017-4","1265","K1S","December 31, 2017","OTTAWA",32,NA,NA,9,3.55555555555556,0.777777777777778,10.1111111111111,2.66666666666667
"26488","2017-4","1265","K1T","December 31, 2017","OTTAWA",48,NA,NA,20,2.4,0,6.8,2.5
"26489","2017-4","1265","K1V","December 31, 2017","OTTAWA",39,NA,NA,5,7.8,0.8,8.8,0.8
"26490","2017-4","1265","K1W","December 31, 2017","OTTAWA",46,NA,NA,13,3.53846153846154,0.461538461538462,8.76923076923077,3.92307692307692
"26491","2017-4","1265","K1Y","December 31, 2017","OTTAWA",20,NA,NA,12,1.66666666666667,0,12.1666666666667,2
"26492","2017-4","1265","K1Z","December 31, 2017","OTTAWA",23,NA,NA,12,1.91666666666667,0.75,9.90909090909091,2.08333333333333
"26493","2017-4","1265","K2A","December 31, 2017","OTTAWA",7,NA,NA,7,1,0,9.71428571428571,1.71428571428571
"26494","2017-4","1265","K2B","December 31, 2017","OTTAWA",8,NA,NA,5,1.6,0,13.4,1.6
"26495","2017-4","1265","K2C","December 31, 2017","OTTAWA",9,NA,NA,8,1.125,0,10.8571428571429,2.75
"26496","2017-4","1265","K2G","December 31, 2017","OTTAWA",7,NA,NA,7,1,0,11,2.14285714285714
"26497","2017-4","1265","K2H","December 31, 2017","OTTAWA",3,NA,NA,3,1,0,9.66666666666667,0.333333333333333
"26498","2017-4","1265","K2J","December 31, 2017","OTTAWA",243,NA,NA,128,1.8984375,0.0703125,7.125,1.28125
"26499","2017-4","1265","K2L","December 31, 2017","OTTAWA",18,NA,NA,18,1,0,6.38888888888889,1.11111111111111
"26500","2017-4","1265","K2M","December 31, 2017","OTTAWA",62,NA,NA,42,1.47619047619048,0,6.5,4.83333333333333
"26501","2017-4","1265","K2R","December 31, 2017","OTTAWA",2,NA,NA,2,1,0,15,0
"26502","2017-4","1265","K2S","December 31, 2017","OTTAWA",117,NA,NA,78,1.5,0,6.44871794871795,1.16666666666667
"26503","2017-4","1265","K2T","December 31, 2017","OTTAWA",11,NA,NA,9,1.22222222222222,0,7,1.22222222222222
"26504","2017-4","1265","K2V","December 31, 2017","OTTAWA",12,NA,NA,12,1,0,5.58333333333333,0
"26505","2017-4","1265","K4A","December 31, 2017","OTTAWA",102,NA,NA,41,2.48780487804878,0,6,1.175
"26506","2017-4","1265","K4B","December 31, 2017","OTTAWA",6,NA,NA,3,2,0,7.33333333333333,0.666666666666667
"26507","2017-4","1265","K4K","December 31, 2017","OTTAWA",53,NA,NA,24,2.20833333333333,0.333333333333333,5.13636363636364,0.291666666666667
"26508","2017-4","1265","K4M","December 31, 2017","OTTAWA",34,NA,NA,23,1.47826086956522,0.130434782608696,10.1739130434783,1.91304347826087
"26509","2017-4","1265","K4P","December 31, 2017","OTTAWA",8,NA,NA,8,1,0,7.625,0.375
"26510","2017-4","1265","K4R","December 31, 2017","OTTAWA",25,NA,NA,21,1.19047619047619,0,4.53333333333333,0.476190476190476
"26511","2017-4","1265","nan","December 31, 2017","OTTAWA",14,NA,NA,13,1.07692307692308,0,9.69230769230769,1.46153846153846
"26512","2017-4","1060","H1A","December 31, 2017","MONTRÉAL",4,NA,NA,1,4,2,5,0
"26513","2017-4","1060","H1B","December 31, 2017","MONTRÉAL",4,NA,NA,4,1,0,6,0
"26514","2017-4","1060","H1C","December 31, 2017","MONTRÉAL",13,NA,NA,9,1.44444444444444,0.222222222222222,9.66666666666667,1
"26515","2017-4","1060","H1E","December 31, 2017","MONTRÉAL",87,NA,NA,7,12.4285714285714,3.14285714285714,5.28571428571429,2.42857142857143
"26516","2017-4","1060","H1G","December 31, 2017","MONTRÉAL",1,NA,NA,1,1,0,NA,3
"26517","2017-4","1060","H1K","December 31, 2017","MONTRÉAL",348,NA,NA,8,43.5,1,7.85714285714286,3.75
"26518","2017-4","1060","H1L","December 31, 2017","MONTRÉAL",3,NA,NA,1,3,2,10,0
"26519","2017-4","1060","H1M","December 31, 2017","MONTRÉAL",3,NA,NA,1,3,2,7,0
"26520","2017-4","1060","H1N","December 31, 2017","MONTRÉAL",30,NA,NA,1,30,3,10,22
"26521","2017-4","1060","H1R","December 31, 2017","MONTRÉAL",133,NA,NA,3,44.3333333333333,3.33333333333333,7.33333333333333,0.5
"26522","2017-4","1060","H1V","December 31, 2017","MONTRÉAL",79,NA,NA,3,26.3333333333333,3.33333333333333,8.66666666666667,5
"26523","2017-4","1060","H1W","December 31, 2017","MONTRÉAL",12,NA,NA,2,6,3,7.5,1.5
"26524","2017-4","1060","H1Y","December 31, 2017","MONTRÉAL",11,NA,NA,2,5.5,3,4.5,2.5
"26525","2017-4","1060","H2B","December 31, 2017","MONTRÉAL",2,NA,NA,1,2,2,5,4
"26526","2017-4","1060","H2C","December 31, 2017","MONTRÉAL",2,NA,NA,1,2,0,6,-4
"26527","2017-4","1060","H2E","December 31, 2017","MONTRÉAL",1,NA,NA,1,1,0,4,4
"26528","2017-4","1060","H2G","December 31, 2017","MONTRÉAL",23,NA,NA,1,23,4,17,NA
"26529","2017-4","1060","H2J","December 31, 2017","MONTRÉAL",19,NA,NA,1,19,3,5,0
"26530","2017-4","1060","H2L","December 31, 2017","MONTRÉAL",8,NA,NA,1,8,3,6,2
"26531","2017-4","1060","H2R","December 31, 2017","MONTRÉAL",95,NA,NA,1,95,6,18,0
"26532","2017-4","1060","H3C","December 31, 2017","MONTRÉAL",245,NA,NA,1,245,40,25,NA
"26533","2017-4","1060","H3H","December 31, 2017","MONTRÉAL",412,NA,NA,2,206,18,22,NA
"26534","2017-4","1060","H3K","December 31, 2017","MONTRÉAL",6,NA,NA,2,3,1,13.5,0
"26535","2017-4","1060","H3R","December 31, 2017","MONTRÉAL",2,NA,NA,2,1,0,11,1.5
"26536","2017-4","1060","H3X","December 31, 2017","MONTRÉAL",1,NA,NA,1,1,0,23,0
"26537","2017-4","1060","H4C","December 31, 2017","MONTRÉAL",44,NA,NA,2,22,3.5,8,4
"26538","2017-4","1060","H4E","December 31, 2017","MONTRÉAL",1,NA,NA,1,1,0,NA,0
"26539","2017-4","1060","H4G","December 31, 2017","MONTRÉAL",6,NA,NA,1,6,3,5,0
"26540","2017-4","1060","H4H","December 31, 2017","MONTRÉAL",3,NA,NA,1,3,2,8,NA
"26541","2017-4","1060","H4K","December 31, 2017","MONTRÉAL",1,NA,NA,1,1,0,17,0
"26542","2017-4","1060","H4N","December 31, 2017","MONTRÉAL",189,NA,NA,1,189,16,16,0
"26543","2017-4","1060","H4S","December 31, 2017","MONTRÉAL",69,NA,NA,10,6.9,1.2,8.1,6.5
"26544","2017-4","1060","H4T","December 31, 2017","MONTRÉAL",7,NA,NA,2,3.5,0,10,0.5
"26545","2017-4","1060","H4W","December 31, 2017","MONTRÉAL",92,NA,NA,3,30.6666666666667,2.33333333333333,9.33333333333333,2.66666666666667
"26546","2017-4","1060","H7A","December 31, 2017","MONTRÉAL",13,NA,NA,5,2.6,0,7.6,1.4
"26547","2017-4","1060","H7E","December 31, 2017","MONTRÉAL",2,NA,NA,2,1,0,6.5,1
"26548","2017-4","1060","H7G","December 31, 2017","MONTRÉAL",3,2,1,3,1,0,5.66666666666667,1.66666666666667
"26549","2017-4","1060","H7H","December 31, 2017","MONTRÉAL",3,NA,NA,3,1,0,3.66666666666667,0
"26550","2017-4","1060","H7K","December 31, 2017","MONTRÉAL",7,NA,NA,5,1.4,0,4.33333333333333,1.4
