"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"14550","2015","1265","K4K",1,1,"December 31, 2015","OTTAWA",17,17,1,0
"14551","2015","1265","K4K",5,2,"December 31, 2015","OTTAWA",10,1,10,2
"14552","2015","1265","K4M",1,1,"December 31, 2015","OTTAWA",26,26,1,0
"14553","2015","1265","K4P",1,1,"December 31, 2015","OTTAWA",24,24,1,0
"14554","2015","1265","K4R",1,1,"December 31, 2015","OTTAWA",15,15,1,0
"14555","2015","1265","K4R",2,1,"December 31, 2015","OTTAWA",6,3,2,0
"14556","2015","1265","nan",1,1,"December 31, 2015","OTTAWA",65,65,1,0
"14557","2015","1265","nan",4,1,"December 31, 2015","OTTAWA",64,7,9.14285714285714,0
"14558","2016","1265","K0A",1,1,"December 31, 2016","OTTAWA",190,190,1,0
"14559","2016","1265","K0A",2,1,"December 31, 2016","OTTAWA",24,12,2,0
"14560","2016","1265","K0A",4,1,"December 31, 2016","OTTAWA",125,29,4.31034482758621,0
"14561","2016","1265","K0A",4,3,"December 31, 2016","OTTAWA",12,1,12,0
"14562","2016","1265","K0A",5,2,"December 31, 2016","OTTAWA",1,1,1,0
"14563","2016","1265","K0A",5,3,"December 31, 2016","OTTAWA",28,1,28,4
"14564","2016","1265","K1B",2,1,"December 31, 2016","OTTAWA",2,1,2,0
"14565","2016","1265","K1C",1,1,"December 31, 2016","OTTAWA",5,5,1,0
"14566","2016","1265","K1C",4,1,"December 31, 2016","OTTAWA",8,2,4,0
"14567","2016","1265","K1G",1,1,"December 31, 2016","OTTAWA",1,1,1,0
"14568","2016","1265","K1H",1,1,"December 31, 2016","OTTAWA",10,10,1,0
"14569","2016","1265","K1H",5,2,"December 31, 2016","OTTAWA",4,1,4,2
"14570","2016","1265","K1J",1,1,"December 31, 2016","OTTAWA",2,2,1,0
"14571","2016","1265","K1J",5,2,"December 31, 2016","OTTAWA",22,1,22,3
"14572","2016","1265","K1K",1,1,"December 31, 2016","OTTAWA",3,3,1,0
"14573","2016","1265","K1K",2,1,"December 31, 2016","OTTAWA",10,5,2,0
"14574","2016","1265","K1K",4,1,"December 31, 2016","OTTAWA",15,3,5,0
"14575","2016","1265","K1K",5,2,"December 31, 2016","OTTAWA",413,2,206.5,13
"14576","2016","1265","K1K",5,3,"December 31, 2016","OTTAWA",24,2,12,3
"14577","2016","1265","K1L",4,2,"December 31, 2016","OTTAWA",3,1,3,0
"14578","2016","1265","K1L",5,2,"December 31, 2016","OTTAWA",3,1,3,2
"14579","2016","1265","K1M",1,1,"December 31, 2016","OTTAWA",6,6,1,0
"14580","2016","1265","K1M",2,2,"December 31, 2016","OTTAWA",2,1,2,0
"14581","2016","1265","K1M",4,1,"December 31, 2016","OTTAWA",3,1,3,0
"14582","2016","1265","K1M",5,3,"December 31, 2016","OTTAWA",129,1,129,8
"14583","2016","1265","K1N",4,2,"December 31, 2016","OTTAWA",11,3,3.66666666666667,0
"14584","2016","1265","K1N",5,2,"December 31, 2016","OTTAWA",106,1,106,10
"14585","2016","1265","K1N",5,3,"December 31, 2016","OTTAWA",87,1,87,22
"14586","2016","1265","K1P",5,3,"December 31, 2016","OTTAWA",426,2,213,20
"14587","2016","1265","K1R",1,1,"December 31, 2016","OTTAWA",1,1,1,0
"14588","2016","1265","K1R",2,1,"December 31, 2016","OTTAWA",2,1,2,0
"14589","2016","1265","K1R",4,1,"December 31, 2016","OTTAWA",23,5,4.6,0
"14590","2016","1265","K1R",5,2,"December 31, 2016","OTTAWA",23,4,5.75,3.25
"14591","2016","1265","K1R",5,3,"December 31, 2016","OTTAWA",33,2,16.5,4
"14592","2016","1265","K1S",1,1,"December 31, 2016","OTTAWA",9,9,1,0
"14593","2016","1265","K1S",2,1,"December 31, 2016","OTTAWA",4,2,2,0
"14594","2016","1265","K1S",4,3,"December 31, 2016","OTTAWA",8,1,8,0
"14595","2016","1265","K1S",5,2,"December 31, 2016","OTTAWA",20,2,10,4
"14596","2016","1265","K1S",5,3,"December 31, 2016","OTTAWA",104,3,34.6666666666667,4.66666666666667
"14597","2016","1265","K1T",1,1,"December 31, 2016","OTTAWA",28,28,1,0
"14598","2016","1265","K1T",2,1,"December 31, 2016","OTTAWA",2,1,2,0
"14599","2016","1265","K1T",4,1,"December 31, 2016","OTTAWA",71,17,4.17647058823529,0
"14600","2016","1265","K1V",1,1,"December 31, 2016","OTTAWA",11,11,1,0
"14601","2016","1265","K1V",4,1,"December 31, 2016","OTTAWA",7,1,7,0
"14602","2016","1265","K1V",5,2,"December 31, 2016","OTTAWA",35,1,35,4
"14603","2016","1265","K1W",1,1,"December 31, 2016","OTTAWA",13,13,1,0
"14604","2016","1265","K1W",2,1,"December 31, 2016","OTTAWA",2,1,2,0
"14605","2016","1265","K1W",4,1,"December 31, 2016","OTTAWA",55,7,7.85714285714286,0
"14606","2016","1265","K1W",4,2,"December 31, 2016","OTTAWA",18,2,9,0
"14607","2016","1265","K1W",5,3,"December 31, 2016","OTTAWA",24,4,6,3.25
"14608","2016","1265","K1Y",1,1,"December 31, 2016","OTTAWA",13,13,1,0
"14609","2016","1265","K1Y",2,1,"December 31, 2016","OTTAWA",20,10,2,0
"14610","2016","1265","K1Y",2,2,"December 31, 2016","OTTAWA",6,3,2,0
"14611","2016","1265","K1Y",4,1,"December 31, 2016","OTTAWA",3,1,3,0
"14612","2016","1265","K1Y",4,2,"December 31, 2016","OTTAWA",3,1,3,0
"14613","2016","1265","K1Y",5,2,"December 31, 2016","OTTAWA",76,3,25.3333333333333,5
"14614","2016","1265","K1Z",1,1,"December 31, 2016","OTTAWA",10,10,1,0
"14615","2016","1265","K1Z",2,1,"December 31, 2016","OTTAWA",24,12,2,0
"14616","2016","1265","K1Z",5,2,"December 31, 2016","OTTAWA",15,5,3,2.2
"14617","2016","1265","K2A",1,1,"December 31, 2016","OTTAWA",16,16,1,0
"14618","2016","1265","K2A",5,3,"December 31, 2016","OTTAWA",182,1,182,25
"14619","2016","1265","K2B",1,1,"December 31, 2016","OTTAWA",2,2,1,0
"14620","2016","1265","K2B",2,1,"December 31, 2016","OTTAWA",6,3,2,0
"14621","2016","1265","K2B",4,1,"December 31, 2016","OTTAWA",6,1,6,0
"14622","2016","1265","K2C",1,1,"December 31, 2016","OTTAWA",8,8,1,0
"14623","2016","1265","K2C",2,1,"December 31, 2016","OTTAWA",6,3,2,0
"14624","2016","1265","K2C",4,1,"December 31, 2016","OTTAWA",3,1,3,0
"14625","2016","1265","K2E",1,1,"December 31, 2016","OTTAWA",11,11,1,0
"14626","2016","1265","K2G",1,1,"December 31, 2016","OTTAWA",22,22,1,0
"14627","2016","1265","K2G",5,3,"December 31, 2016","OTTAWA",60,1,60,6
"14628","2016","1265","K2H",1,1,"December 31, 2016","OTTAWA",3,3,1,0
"14629","2016","1265","K2J",1,1,"December 31, 2016","OTTAWA",252,252,1,0
"14630","2016","1265","K2J",2,1,"December 31, 2016","OTTAWA",30,15,2,0
"14631","2016","1265","K2J",4,1,"December 31, 2016","OTTAWA",434,73,5.94520547945205,0
"14632","2016","1265","K2J",4,2,"December 31, 2016","OTTAWA",48,6,8,0
"14633","2016","1265","K2J",5,1,"December 31, 2016","OTTAWA",12,1,12,3
"14634","2016","1265","K2J",5,2,"December 31, 2016","OTTAWA",89,6,14.8333333333333,3
"14635","2016","1265","K2J",5,3,"December 31, 2016","OTTAWA",119,7,17,3.28571428571429
"14636","2016","1265","K2K",1,1,"December 31, 2016","OTTAWA",7,7,1,0
"14637","2016","1265","K2K",5,3,"December 31, 2016","OTTAWA",43,1,43,7
"14638","2016","1265","K2L",1,1,"December 31, 2016","OTTAWA",30,30,1,0
"14639","2016","1265","K2L",4,1,"December 31, 2016","OTTAWA",77,15,5.13333333333333,0
"14640","2016","1265","K2L",5,2,"December 31, 2016","OTTAWA",105,1,105,6
"14641","2016","1265","K2M",1,1,"December 31, 2016","OTTAWA",147,147,1,0
"14642","2016","1265","K2M",2,1,"December 31, 2016","OTTAWA",2,1,2,0
"14643","2016","1265","K2M",4,1,"December 31, 2016","OTTAWA",164,25,6.56,0
"14644","2016","1265","K2P",5,3,"December 31, 2016","OTTAWA",19,1,19,3
"14645","2016","1265","K2R",1,1,"December 31, 2016","OTTAWA",2,2,1,0
"14646","2016","1265","K2S",1,1,"December 31, 2016","OTTAWA",111,111,1,0
"14647","2016","1265","K2S",2,1,"December 31, 2016","OTTAWA",20,10,2,0
"14648","2016","1265","K2S",4,1,"December 31, 2016","OTTAWA",134,27,4.96296296296296,0
"14649","2016","1265","K2S",5,3,"December 31, 2016","OTTAWA",24,2,12,3
"14650","2016","1265","K2T",1,1,"December 31, 2016","OTTAWA",111,111,1,0
"14651","2016","1265","K2T",4,1,"December 31, 2016","OTTAWA",75,16,4.6875,0
"14652","2016","1265","K2T",5,3,"December 31, 2016","OTTAWA",14,1,14,3
"14653","2016","1265","K4A",4,1,"December 31, 2016","OTTAWA",16,3,5.33333333333333,0
"14654","2016","1265","K4B",1,1,"December 31, 2016","OTTAWA",32,32,1,0
"14655","2016","1265","K4B",2,1,"December 31, 2016","OTTAWA",6,3,2,0
"14656","2016","1265","K4B",4,1,"December 31, 2016","OTTAWA",11,3,3.66666666666667,0
"14657","2016","1265","K4K",1,1,"December 31, 2016","OTTAWA",17,17,1,0
"14658","2016","1265","K4K",4,1,"December 31, 2016","OTTAWA",4,1,4,0
"14659","2016","1265","K4M",1,1,"December 31, 2016","OTTAWA",51,51,1,0
"14660","2016","1265","K4M",5,3,"December 31, 2016","OTTAWA",36,3,12,3
"14661","2016","1265","K4P",1,1,"December 31, 2016","OTTAWA",22,22,1,0
"14662","2016","1265","K4R",1,1,"December 31, 2016","OTTAWA",9,9,1,0
"14663","2016","1265","K4R",2,1,"December 31, 2016","OTTAWA",4,2,2,0
"14664","2016","1265","nan",1,1,"December 31, 2016","OTTAWA",91,91,1,0
"14665","2016","1265","nan",4,1,"December 31, 2016","OTTAWA",123,19,6.47368421052632,0
"14666","2016","1265","nan",4,3,"December 31, 2016","OTTAWA",16,2,8,0
"14667","2016","1265","nan",5,3,"December 31, 2016","OTTAWA",22,2,11,3
"14668","2017","1265","K0A",1,1,"December 31, 2017","OTTAWA",228,228,1,0
"14669","2017","1265","K0A",2,1,"December 31, 2017","OTTAWA",8,4,2,0
"14670","2017","1265","K0A",4,1,"December 31, 2017","OTTAWA",119,31,3.83870967741935,0
"14671","2017","1265","K0A",4,3,"December 31, 2017","OTTAWA",20,2,10,0
"14672","2017","1265","K0A",5,2,"December 31, 2017","OTTAWA",22,3,7.33333333333333,2.33333333333333
"14673","2017","1265","K0A",5,3,"December 31, 2017","OTTAWA",16,1,16,3
"14674","2017","1265","K0G",1,1,"December 31, 2017","OTTAWA",90,90,1,0
"14675","2017","1265","K0G",2,1,"December 31, 2017","OTTAWA",6,3,2,0
"14676","2017","1265","K0G",4,1,"December 31, 2017","OTTAWA",23,6,3.83333333333333,0
"14677","2017","1265","K1B",2,1,"December 31, 2017","OTTAWA",2,1,2,0
"14678","2017","1265","K1C",1,1,"December 31, 2017","OTTAWA",6,6,1,0
"14679","2017","1265","K1C",2,1,"December 31, 2017","OTTAWA",2,1,2,0
"14680","2017","1265","K1C",4,1,"December 31, 2017","OTTAWA",22,3,7.33333333333333,0
"14681","2017","1265","K1E",5,3,"December 31, 2017","OTTAWA",145,1,145,16
"14682","2017","1265","K1G",1,1,"December 31, 2017","OTTAWA",2,2,1,0
"14683","2017","1265","K1H",1,1,"December 31, 2017","OTTAWA",18,18,1,0
"14684","2017","1265","K1H",5,2,"December 31, 2017","OTTAWA",232,2,116,6.5
"14685","2017","1265","K1J",1,1,"December 31, 2017","OTTAWA",3,3,1,0
"14686","2017","1265","K1J",5,2,"December 31, 2017","OTTAWA",248,2,124,13.5
"14687","2017","1265","K1K",1,1,"December 31, 2017","OTTAWA",40,40,1,0
"14688","2017","1265","K1K",2,1,"December 31, 2017","OTTAWA",20,10,2,0
"14689","2017","1265","K1K",4,1,"December 31, 2017","OTTAWA",45,10,4.5,0
"14690","2017","1265","K1K",5,2,"December 31, 2017","OTTAWA",287,3,95.6666666666667,6.66666666666667
"14691","2017","1265","K1L",5,2,"December 31, 2017","OTTAWA",9,3,3,2.33333333333333
"14692","2017","1265","K1M",1,1,"December 31, 2017","OTTAWA",4,4,1,0
"14693","2017","1265","K1N",2,1,"December 31, 2017","OTTAWA",4,2,2,0
"14694","2017","1265","K1N",4,2,"December 31, 2017","OTTAWA",3,1,3,0
"14695","2017","1265","K1N",5,2,"December 31, 2017","OTTAWA",248,6,41.3333333333333,4
"14696","2017","1265","K1N",5,3,"December 31, 2017","OTTAWA",87,1,87,22
"14697","2017","1265","K1P",5,2,"December 31, 2017","OTTAWA",3,1,3,2
"14698","2017","1265","K1P",5,3,"December 31, 2017","OTTAWA",658,3,219.333333333333,18.6666666666667
"14699","2017","1265","K1R",4,1,"December 31, 2017","OTTAWA",13,2,6.5,0
"14700","2017","1265","K1R",5,2,"December 31, 2017","OTTAWA",7,1,7,3
"14701","2017","1265","K1S",1,1,"December 31, 2017","OTTAWA",37,37,1,0
"14702","2017","1265","K1S",2,1,"December 31, 2017","OTTAWA",4,2,2,0
"14703","2017","1265","K1S",4,1,"December 31, 2017","OTTAWA",27,5,5.4,0
"14704","2017","1265","K1S",4,3,"December 31, 2017","OTTAWA",8,1,8,0
"14705","2017","1265","K1S",5,2,"December 31, 2017","OTTAWA",23,3,7.66666666666667,3
"14706","2017","1265","K1S",5,3,"December 31, 2017","OTTAWA",424,4,106,14.5
"14707","2017","1265","K1T",1,1,"December 31, 2017","OTTAWA",55,55,1,0
"14708","2017","1265","K1T",2,1,"December 31, 2017","OTTAWA",6,3,2,0
"14709","2017","1265","K1T",4,1,"December 31, 2017","OTTAWA",87,21,4.14285714285714,0
"14710","2017","1265","K1T",4,3,"December 31, 2017","OTTAWA",4,1,4,0
"14711","2017","1265","K1V",1,1,"December 31, 2017","OTTAWA",18,18,1,0
"14712","2017","1265","K1V",4,1,"December 31, 2017","OTTAWA",12,2,6,0
"14713","2017","1265","K1V",5,2,"December 31, 2017","OTTAWA",116,1,116,7
"14714","2017","1265","K1W",1,1,"December 31, 2017","OTTAWA",28,28,1,0
"14715","2017","1265","K1W",4,1,"December 31, 2017","OTTAWA",75,13,5.76923076923077,0
"14716","2017","1265","K1W",5,2,"December 31, 2017","OTTAWA",26,1,26,3
"14717","2017","1265","K1W",5,3,"December 31, 2017","OTTAWA",12,1,12,3
"14718","2017","1265","K1Y",1,1,"December 31, 2017","OTTAWA",16,16,1,0
"14719","2017","1265","K1Y",2,1,"December 31, 2017","OTTAWA",28,14,2,0
"14720","2017","1265","K1Y",4,1,"December 31, 2017","OTTAWA",6,1,6,0
"14721","2017","1265","K1Y",4,2,"December 31, 2017","OTTAWA",3,1,3,0
"14722","2017","1265","K1Y",4,3,"December 31, 2017","OTTAWA",4,1,4,0
"14723","2017","1265","K1Y",5,2,"December 31, 2017","OTTAWA",382,7,54.5714285714286,6.42857142857143
"14724","2017","1265","K1Z",1,1,"December 31, 2017","OTTAWA",9,9,1,0
"14725","2017","1265","K1Z",2,1,"December 31, 2017","OTTAWA",14,7,2,0
"14726","2017","1265","K1Z",2,2,"December 31, 2017","OTTAWA",2,1,2,0
"14727","2017","1265","K1Z",4,1,"December 31, 2017","OTTAWA",3,1,3,0
"14728","2017","1265","K1Z",5,2,"December 31, 2017","OTTAWA",12,4,3,2.75
"14729","2017","1265","K1Z",5,3,"December 31, 2017","OTTAWA",64,1,64,6
"14730","2017","1265","K2A",1,1,"December 31, 2017","OTTAWA",8,8,1,0
"14731","2017","1265","K2A",2,1,"December 31, 2017","OTTAWA",2,1,2,0
"14732","2017","1265","K2A",4,1,"December 31, 2017","OTTAWA",8,1,8,0
"14733","2017","1265","K2A",5,3,"December 31, 2017","OTTAWA",182,1,182,25
"14734","2017","1265","K2B",1,1,"December 31, 2017","OTTAWA",1,1,1,0
"14735","2017","1265","K2B",2,1,"December 31, 2017","OTTAWA",12,6,2,0
"14736","2017","1265","K2C",1,1,"December 31, 2017","OTTAWA",7,7,1,0
"14737","2017","1265","K2C",2,1,"December 31, 2017","OTTAWA",4,2,2,0
"14738","2017","1265","K2C",4,1,"December 31, 2017","OTTAWA",3,1,3,0
"14739","2017","1265","K2E",1,1,"December 31, 2017","OTTAWA",6,6,1,0
"14740","2017","1265","K2E",5,3,"December 31, 2017","OTTAWA",138,1,138,10
"14741","2017","1265","K2G",1,1,"December 31, 2017","OTTAWA",17,17,1,0
"14742","2017","1265","K2G",5,3,"December 31, 2017","OTTAWA",60,1,60,6
"14743","2017","1265","K2H",1,1,"December 31, 2017","OTTAWA",1,1,1,0
"14744","2017","1265","K2H",2,1,"December 31, 2017","OTTAWA",4,2,2,0
"14745","2017","1265","K2J",1,1,"December 31, 2017","OTTAWA",244,244,1,0
"14746","2017","1265","K2J",2,1,"December 31, 2017","OTTAWA",16,8,2,0
"14747","2017","1265","K2J",4,1,"December 31, 2017","OTTAWA",306,56,5.46428571428571,0
"14748","2017","1265","K2J",5,2,"December 31, 2017","OTTAWA",12,1,12,3
"14749","2017","1265","K2J",5,3,"December 31, 2017","OTTAWA",104,8,13,3.125
"14750","2017","1265","K2K",1,1,"December 31, 2017","OTTAWA",5,5,1,0
"14751","2017","1265","K2K",2,1,"December 31, 2017","OTTAWA",2,1,2,0
"14752","2017","1265","K2L",1,1,"December 31, 2017","OTTAWA",40,40,1,0
"14753","2017","1265","K2L",4,1,"December 31, 2017","OTTAWA",29,6,4.83333333333333,0
"14754","2017","1265","K2L",5,2,"December 31, 2017","OTTAWA",105,1,105,6
"14755","2017","1265","K2M",1,1,"December 31, 2017","OTTAWA",71,71,1,0
"14756","2017","1265","K2M",4,1,"December 31, 2017","OTTAWA",75,11,6.81818181818182,0
"14757","2017","1265","K2P",5,3,"December 31, 2017","OTTAWA",108,1,108,16
"14758","2017","1265","K2R",1,1,"December 31, 2017","OTTAWA",3,3,1,0
"14759","2017","1265","K2S",1,1,"December 31, 2017","OTTAWA",252,252,1,0
"14760","2017","1265","K2S",2,1,"December 31, 2017","OTTAWA",26,13,2,0
"14761","2017","1265","K2S",4,1,"December 31, 2017","OTTAWA",337,61,5.52459016393443,0
"14762","2017","1265","K2S",4,3,"December 31, 2017","OTTAWA",4,1,4,0
"14763","2017","1265","K2S",5,3,"December 31, 2017","OTTAWA",56,5,11.2,3
"14764","2017","1265","K2T",1,1,"December 31, 2017","OTTAWA",24,24,1,0
"14765","2017","1265","K2T",2,1,"December 31, 2017","OTTAWA",6,3,2,0
"14766","2017","1265","K2T",4,1,"December 31, 2017","OTTAWA",16,4,4,0
"14767","2017","1265","K2T",5,2,"December 31, 2017","OTTAWA",79,1,79,4
"14768","2017","1265","K2T",5,3,"December 31, 2017","OTTAWA",28,2,14,3
"14769","2017","1265","K2V",1,1,"December 31, 2017","OTTAWA",58,58,1,0
"14770","2017","1265","K2V",4,1,"December 31, 2017","OTTAWA",131,26,5.03846153846154,0
"14771","2017","1265","K4A",1,1,"December 31, 2017","OTTAWA",127,127,1,0
"14772","2017","1265","K4A",2,1,"December 31, 2017","OTTAWA",8,4,2,0
"14773","2017","1265","K4A",4,1,"December 31, 2017","OTTAWA",186,34,5.47058823529412,0
"14774","2017","1265","K4B",1,1,"December 31, 2017","OTTAWA",11,11,1,0
"14775","2017","1265","K4K",1,1,"December 31, 2017","OTTAWA",35,35,1,0
"14776","2017","1265","K4K",2,1,"December 31, 2017","OTTAWA",4,2,2,0
"14777","2017","1265","K4K",2,2,"December 31, 2017","OTTAWA",2,1,2,0
"14778","2017","1265","K4K",4,1,"December 31, 2017","OTTAWA",23,5,4.6,0
"14779","2017","1265","K4K",4,3,"December 31, 2017","OTTAWA",18,2,9,0
"14780","2017","1265","K4K",5,3,"December 31, 2017","OTTAWA",44,4,11,2.5
"14781","2017","1265","K4M",1,1,"December 31, 2017","OTTAWA",66,66,1,0
"14782","2017","1265","K4P",1,1,"December 31, 2017","OTTAWA",23,23,1,0
"14783","2017","1265","K4R",1,1,"December 31, 2017","OTTAWA",17,17,1,0
"14784","2017","1265","K4R",2,1,"December 31, 2017","OTTAWA",10,5,2,0
"14785","2017","1265","K4R",4,1,"December 31, 2017","OTTAWA",3,1,3,0
"14786","2017","1265","K4R",5,2,"December 31, 2017","OTTAWA",35,1,35,3
"14787","2017","1265","nan",1,1,"December 31, 2017","OTTAWA",2,2,1,0
"14788","2017","1265","nan",2,1,"December 31, 2017","OTTAWA",2,1,2,0
"14789","2018","1265","K0A",1,1,"December 31, 2018","OTTAWA",340,340,1,0
"14790","2018","1265","K0A",2,1,"December 31, 2018","OTTAWA",34,17,2,0
"14791","2018","1265","K0A",4,1,"December 31, 2018","OTTAWA",191,44,4.34090909090909,0
"14792","2018","1265","K0A",5,2,"December 31, 2018","OTTAWA",6,1,6,3
"14793","2018","1265","K0A",5,3,"December 31, 2018","OTTAWA",80,4,20,3.75
"14794","2018","1265","K0G",1,1,"December 31, 2018","OTTAWA",104,104,1,0
"14795","2018","1265","K0G",2,1,"December 31, 2018","OTTAWA",6,3,2,0
"14796","2018","1265","K0G",4,1,"December 31, 2018","OTTAWA",13,3,4.33333333333333,0
"14797","2018","1265","K0G",5,2,"December 31, 2018","OTTAWA",22,1,22,3
"14798","2018","1265","K1C",1,1,"December 31, 2018","OTTAWA",4,4,1,0
"14799","2018","1265","K1C",2,1,"December 31, 2018","OTTAWA",2,1,2,0
"14800","2018","1265","K1C",4,1,"December 31, 2018","OTTAWA",4,1,4,0
"14801","2018","1265","K1E",1,1,"December 31, 2018","OTTAWA",6,6,1,0
"14802","2018","1265","K1E",2,1,"December 31, 2018","OTTAWA",4,2,2,0
"14803","2018","1265","K1E",4,1,"December 31, 2018","OTTAWA",4,1,4,0
"14804","2018","1265","K1H",1,1,"December 31, 2018","OTTAWA",9,9,1,0
"14805","2018","1265","K1H",5,2,"December 31, 2018","OTTAWA",622,5,124.4,9.4
"14806","2018","1265","K1J",1,1,"December 31, 2018","OTTAWA",1,1,1,0
"14807","2018","1265","K1J",5,2,"December 31, 2018","OTTAWA",226,1,226,24
"14808","2018","1265","K1K",1,1,"December 31, 2018","OTTAWA",12,12,1,0
"14809","2018","1265","K1K",2,1,"December 31, 2018","OTTAWA",16,8,2,0
"14810","2018","1265","K1K",4,1,"December 31, 2018","OTTAWA",14,3,4.66666666666667,0
"14811","2018","1265","K1L",2,1,"December 31, 2018","OTTAWA",18,9,2,0
"14812","2018","1265","K1L",5,2,"December 31, 2018","OTTAWA",34,4,8.5,2.75
"14813","2018","1265","K1M",1,1,"December 31, 2018","OTTAWA",6,6,1,0
"14814","2018","1265","K1M",5,3,"December 31, 2018","OTTAWA",3,1,3,3
"14815","2018","1265","K1N",5,2,"December 31, 2018","OTTAWA",40,1,40,4
"14816","2018","1265","K1P",5,2,"December 31, 2018","OTTAWA",3,1,3,2
"14817","2018","1265","K1P",5,3,"December 31, 2018","OTTAWA",410,2,205,19
"14818","2018","1265","K1R",2,1,"December 31, 2018","OTTAWA",2,1,2,0
"14819","2018","1265","K1R",5,2,"December 31, 2018","OTTAWA",26,3,8.66666666666667,2.66666666666667
"14820","2018","1265","K1R",5,3,"December 31, 2018","OTTAWA",113,3,37.6666666666667,5.33333333333333
"14821","2018","1265","K1S",1,1,"December 31, 2018","OTTAWA",20,20,1,0
"14822","2018","1265","K1S",2,1,"December 31, 2018","OTTAWA",2,1,2,0
"14823","2018","1265","K1S",4,1,"December 31, 2018","OTTAWA",36,7,5.14285714285714,0
"14824","2018","1265","K1S",5,2,"December 31, 2018","OTTAWA",24,3,8,3
"14825","2018","1265","K1S",5,3,"December 31, 2018","OTTAWA",439,3,146.333333333333,19.3333333333333
"14826","2018","1265","K1T",1,1,"December 31, 2018","OTTAWA",74,74,1,0
"14827","2018","1265","K1T",2,1,"December 31, 2018","OTTAWA",2,1,2,0
"14828","2018","1265","K1T",4,1,"December 31, 2018","OTTAWA",172,35,4.91428571428571,0
"14829","2018","1265","K1T",5,3,"December 31, 2018","OTTAWA",68,6,11.3333333333333,2.5
"14830","2018","1265","K1V",1,1,"December 31, 2018","OTTAWA",11,11,1,0
"14831","2018","1265","K1V",4,1,"December 31, 2018","OTTAWA",4,1,4,0
"14832","2018","1265","K1V",4,2,"December 31, 2018","OTTAWA",9,3,3,0
"14833","2018","1265","K1V",5,2,"December 31, 2018","OTTAWA",116,1,116,7
"14834","2018","1265","K1W",1,1,"December 31, 2018","OTTAWA",74,74,1,0
"14835","2018","1265","K1W",2,1,"December 31, 2018","OTTAWA",4,2,2,0
"14836","2018","1265","K1W",4,1,"December 31, 2018","OTTAWA",63,12,5.25,0
"14837","2018","1265","K1W",5,3,"December 31, 2018","OTTAWA",12,1,12,3
"14838","2018","1265","K1Y",1,1,"December 31, 2018","OTTAWA",11,11,1,0
"14839","2018","1265","K1Y",2,1,"December 31, 2018","OTTAWA",34,17,2,0
"14840","2018","1265","K1Y",5,2,"December 31, 2018","OTTAWA",587,9,65.2222222222222,7.88888888888889
"14841","2018","1265","K1Y",5,3,"December 31, 2018","OTTAWA",287,1,287,33
"14842","2018","1265","K1Z",1,1,"December 31, 2018","OTTAWA",1,1,1,0
"14843","2018","1265","K1Z",2,1,"December 31, 2018","OTTAWA",8,4,2,0
"14844","2018","1265","K1Z",5,1,"December 31, 2018","OTTAWA",3,1,3,2
