"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","starts_per_10kpop"
"1600","2010-4","2440",2,1,"December 31, 2010","VICTORIA",20,NA,NA,10,2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"351424.125",0.569112891723071
"1601","2011-1","0340",4,3,"March 31, 2011","EDMONTON",12,NA,NA,2,6,0,NA,NA,NA,NA,12,NA,12,138.5,1490.80015,301150,279900,314900,2011,1,"1208254.63",0.099316813708382
"1602","2011-1","0340",5,3,"March 31, 2011","EDMONTON",255,NA,NA,4,63.75,0,25,NA,28,147,NA,NA,175,90.6,975.20934,258178.851428571,164000,461900,2011,1,"1208254.63",2.11048229130312
"1603","2011-1","0580",5,2,"March 31, 2011","HALIFAX",295,NA,NA,3,98.3333333333333,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"402494.5",7.32929269840954
"1604","2011-1","0610",1,3,"March 31, 2011","HAMILTON",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"742611.1560000001",0.0134659975401716
"1605","2011-1","0610",2,1,"March 31, 2011","HAMILTON",4,NA,NA,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"742611.1560000001",0.0538639901606865
"1606","2011-1","0610",4,3,"March 31, 2011","HAMILTON",11,NA,NA,3,3.66666666666667,0,6.66666666666667,NA,NA,NA,3,NA,3,0,0,196333.333333333,0,310000,2011,1,"742611.1560000001",0.148125972941888
"1607","2011-1","1060",4,1,"March 31, 2011","MONTRÉAL",163,NA,NA,31,5.25806451612903,0.0645161290322581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"3999470.75",0.407553924478633
"1608","2011-1","1060",5,1,"March 31, 2011","MONTRÉAL",76,NA,NA,38,2,0.0526315789473684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"3999470.75",0.190025142701694
"1609","2011-1","1265",2,1,"March 31, 2011","OTTAWA",58,NA,NA,29,2,0,0.448275862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"956480.9596782071",0.606389488605327
"1610","2011-1","1400",5,3,"March 31, 2011","QUÉBEC",476,NA,NA,32,14.875,1.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"779017.688",6.11025920633525
"1611","2011-1","1490",1,3,"March 31, 2011","REGINA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"219254.062",0.0456091892153861
"1612","2011-1","1700",2,1,"March 31, 2011","SASKATOON",30,NA,NA,15,2,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",1.10022070684097
"1613","2011-1","1700",4,1,"March 31, 2011","SASKATOON",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",0.293392188490926
"1614","2011-1","1700",4,3,"March 31, 2011","SASKATOON",69,NA,NA,17,4.05882352941176,0,1.70588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",2.53050762573424
"1615","2011-1","2270",1,1,"March 31, 2011","TORONTO",1903,NA,NA,1903,1,0,2.62460567823344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"5778796.779999999",3.29307306079035
"1616","2011-1","2270",1,3,"March 31, 2011","TORONTO",8,NA,NA,8,1,0,14.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"5778796.779999999",0.013843712289187
"1617","2011-1","2270",2,3,"March 31, 2011","TORONTO",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"5778796.779999999",0.0103827842168902
"1618","2011-1","2270",4,1,"March 31, 2011","TORONTO",475,NA,NA,94,5.0531914893617,0,1.17204301075269,NA,NA,2,314,NA,316,155.699367088608,1675.93241740506,400789.778481013,249990,830000,2011,1,"5778796.779999999",0.821970417170476
"1619","2011-1","2270",5,3,"March 31, 2011","TORONTO",4064,NA,NA,23,176.695652173913,14.3478260869565,5.75,53,746,407,54,NA,1260,40.2230158730159,432.956520555556,286748.079365079,0,1029900,2011,1,"5778796.779999999",7.03260584290697
"1620","2011-1","2410",1,1,"March 31, 2011","VANCOUVER",553,NA,NA,553,1,0,0.768535262206148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"2378819.5300000003",2.3246824444896
"1621","2011-1","2410",1,3,"March 31, 2011","VANCOUVER",4,NA,NA,4,1,0,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"2378819.5300000003",0.0168150628896174
"1622","2011-1","2410",2,3,"March 31, 2011","VANCOUVER",46,NA,NA,23,2,0,2.78260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"2378819.5300000003",0.1933732232306
"1623","2011-1","2440",1,1,"March 31, 2011","VICTORIA",128,NA,NA,128,1,0,0.3515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"352333.625",3.6329203606383
"1624","2011-1","2440",1,2,"March 31, 2011","VICTORIA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"352333.625",0.0283821903174867
"1625","2011-1","2440",5,3,"March 31, 2011","VICTORIA",40,NA,NA,2,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"352333.625",1.13528761269947
"1626","2011-1","2680",1,1,"March 31, 2011","WINNIPEG",343,NA,NA,343,1,0,0.818713450292398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"747035.938",4.59147923884754
"1627","2011-1","2680",1,3,"March 31, 2011","WINNIPEG",5,NA,NA,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"747035.938",0.0669311842397601
"1628","2011-2","0340",2,3,"June 30, 2011","EDMONTON",32,NA,NA,16,2,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"1215023.88",0.263369309251765
"1629","2011-2","0580",2,1,"June 30, 2011","HALIFAX",46,NA,NA,23,2,0,0.826086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"403158.5",1.1409904541266
"1630","2011-2","0580",5,2,"June 30, 2011","HALIFAX",328,NA,NA,4,82,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"403158.5",8.13575802072882
"1631","2011-2","0610",1,1,"June 30, 2011","HAMILTON",375,NA,NA,375,1,0,1.26737967914438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"744001.5939999999",5.04031178191266
"1632","2011-2","0610",4,3,"June 30, 2011","HAMILTON",39,NA,NA,8,4.875,0,3.14285714285714,NA,NA,30,NA,NA,30,0,0,255890,0,368900,2011,2,"744001.5939999999",0.524192425318917
"1633","2011-2","1265",1,1,"June 30, 2011","OTTAWA",534,NA,NA,534,1,0,1.46441947565543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"959970.229393287",5.56267250430771
"1634","2011-2","1265",4,0,"June 30, 2011","OTTAWA",5,NA,NA,1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"959970.229393287",0.052084948542207
"1635","2011-2","1400",1,1,"June 30, 2011","QUÉBEC",515,NA,NA,515,1,0,0.57429718875502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"780713.813",6.59652732441151
"1636","2011-2","1400",4,1,"June 30, 2011","QUÉBEC",74,NA,NA,17,4.35294117647059,0,2.64705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"780713.813",0.947850528167868
"1637","2011-2","1700",2,1,"June 30, 2011","SASKATOON",14,NA,NA,7,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"274808.438",0.509445783466081
"1638","2011-2","2270",4,1,"June 30, 2011","TORONTO",689,NA,NA,121,5.69421487603306,0,1.1864406779661,NA,NA,NA,218,NA,218,165.889908256881,1785.62238348624,433241.100917431,0,849900,2011,2,"5800133.97",1.1879035959578
"1639","2011-2","2410",1,2,"June 30, 2011","VANCOUVER",62,NA,NA,62,1,0,0.403225806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"2388987.22",0.259524201221972
"1640","2011-2","2410",4,1,"June 30, 2011","VANCOUVER",7,NA,NA,2,3.5,0,2.5,NA,NA,NA,NA,4,4,200.5,2158.16195,553371.25,525999,572343,2011,2,"2388987.22",0.0293011194928033
"1641","2011-2","2440",1,1,"June 30, 2011","VICTORIA",149,NA,NA,149,1,0,0.429530201342282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"353585.375",4.2139751962309
"1642","2011-2","2440",1,2,"June 30, 2011","VICTORIA",10,NA,NA,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"353585.375",0.282817127263819
"1643","2011-2","2680",4,2,"June 30, 2011","WINNIPEG",38,NA,NA,5,7.6,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"749757.063",0.506830837284156
"1644","2011-2","2680",5,3,"June 30, 2011","WINNIPEG",76,NA,NA,4,19,0.75,2.33333333333333,NA,NA,36,NA,NA,36,0,0,229232.555555556,199900,250000,2011,2,"749757.063",1.01366167456831
"1645","2011-3","0340",2,3,"September 30, 2011","EDMONTON",54,NA,NA,27,2,0,1.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"1222116.8399999999",0.441856279469973
"1646","2011-3","0340",5,3,"September 30, 2011","EDMONTON",459,NA,NA,9,51,2.44444444444444,0,1,89,345,10,NA,445,84.0089887640449,904.264354157304,246202.247191011,129900,525000,2011,3,"1222116.8399999999",3.75577837549477
"1647","2011-3","0610",1,1,"September 30, 2011","HAMILTON",398,NA,NA,398,1,0,1.08542713567839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"745680.6880000001",5.33740522458052
