"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"349","2006","2270","M6L","December 31, 2006","TORONTO",0,1,0,0
"350","2006","2270","M6M","December 31, 2006","TORONTO",0,1,0,0
"351","2006","2270","M6N","December 31, 2006","TORONTO",1,1,1,3
"352","2006","2270","M8W","December 31, 2006","TORONTO",3,3,1,0
"353","2006","2270","M8X","December 31, 2006","TORONTO",0,1,0,0
"354","2006","2270","M8Y","December 31, 2006","TORONTO",7,2,3.5,0
"355","2006","2270","M8Z","December 31, 2006","TORONTO",20,10,2,0
"356","2006","2270","M9A","December 31, 2006","TORONTO",22,9,2.44444444444444,0.666666666666667
"357","2006","2270","M9B","December 31, 2006","TORONTO",2,2,1,0
"358","2006","2270","M9M","December 31, 2006","TORONTO",5,5,1,0
"359","2006","2270","M9N","December 31, 2006","TORONTO",54,2,27,0
"360","2006","2270","M9V","December 31, 2006","TORONTO",1,1,1,0
"361","2006","2270","M9W","December 31, 2006","TORONTO",15,1,15,29
"362","2006","2270","nan","December 31, 2006","TORONTO",801,1177,0.68054375531011,0.265080713678845
"363","2006","2410","V0N","December 31, 2006","VANCOUVER",1,2,0.5,0
"364","2006","2410","V1M","December 31, 2006","VANCOUVER",1,1,1,0
"365","2006","2410","V2X","December 31, 2006","VANCOUVER",3,4,0.75,0
"366","2006","2410","V2Z","December 31, 2006","VANCOUVER",1,3,0.333333333333333,0
"367","2006","2410","V3A","December 31, 2006","VANCOUVER",22,5,4.4,0.8
"368","2006","2410","V3B","December 31, 2006","VANCOUVER",11,5,2.2,0.8
"369","2006","2410","V3C","December 31, 2006","VANCOUVER",4,7,0.571428571428571,0.285714285714286
"370","2006","2410","V3E","December 31, 2006","VANCOUVER",2,2,1,1
"371","2006","2410","V3H","December 31, 2006","VANCOUVER",5,22,0.227272727272727,0
"372","2006","2410","V3J","December 31, 2006","VANCOUVER",3,4,0.75,0
"373","2006","2410","V3K","December 31, 2006","VANCOUVER",6,5,1.2,0
"374","2006","2410","V3L","December 31, 2006","VANCOUVER",5,6,0.833333333333333,0
"375","2006","2410","V3M","December 31, 2006","VANCOUVER",9,9,1,0
"376","2006","2410","V3N","December 31, 2006","VANCOUVER",7,8,0.875,0
"377","2006","2410","V3R","December 31, 2006","VANCOUVER",26,12,2.16666666666667,0.666666666666667
"378","2006","2410","V3S","December 31, 2006","VANCOUVER",67,110,0.609090909090909,0
"379","2006","2410","V3T","December 31, 2006","VANCOUVER",3,3,1,1.33333333333333
"380","2006","2410","V3V","December 31, 2006","VANCOUVER",3,13,0.230769230769231,0
"381","2006","2410","V3W","December 31, 2006","VANCOUVER",8,9,0.888888888888889,0
"382","2006","2410","V3Y","December 31, 2006","VANCOUVER",4,7,0.571428571428571,0
"383","2006","2410","V4A","December 31, 2006","VANCOUVER",4,7,0.571428571428571,0
"384","2006","2410","V4B","December 31, 2006","VANCOUVER",0,2,0,0
"385","2006","2410","V4C","December 31, 2006","VANCOUVER",2,6,0.333333333333333,0
"386","2006","2410","V4E","December 31, 2006","VANCOUVER",0,1,0,0
"387","2006","2410","V4K","December 31, 2006","VANCOUVER",8,10,0.8,0
"388","2006","2410","V4L","December 31, 2006","VANCOUVER",9,2,4.5,1.5
"389","2006","2410","V4M","December 31, 2006","VANCOUVER",19,15,1.26666666666667,0.133333333333333
"390","2006","2410","V4N","December 31, 2006","VANCOUVER",31,44,0.704545454545455,0
"391","2006","2410","V4W","December 31, 2006","VANCOUVER",6,9,0.666666666666667,0
"392","2006","2410","V5A","December 31, 2006","VANCOUVER",5,8,0.625,0
"393","2006","2410","V5B","December 31, 2006","VANCOUVER",4,7,0.571428571428571,0
"394","2006","2410","V5C","December 31, 2006","VANCOUVER",12,11,1.09090909090909,0.545454545454545
"395","2006","2410","V5E","December 31, 2006","VANCOUVER",2,7,0.285714285714286,0
"396","2006","2410","V5G","December 31, 2006","VANCOUVER",12,18,0.666666666666667,0
"397","2006","2410","V5H","December 31, 2006","VANCOUVER",1,1,1,0
"398","2006","2410","V5J","December 31, 2006","VANCOUVER",8,8,1,0
"399","2006","2410","V5K","December 31, 2006","VANCOUVER",5,8,0.625,0
"400","2006","2410","V5L","December 31, 2006","VANCOUVER",15,10,1.5,0
"401","2006","2410","V5M","December 31, 2006","VANCOUVER",7,12,0.583333333333333,0
"402","2006","2410","V5N","December 31, 2006","VANCOUVER",16,19,0.842105263157895,0
"403","2006","2410","V5P","December 31, 2006","VANCOUVER",5,5,1,0.4
"404","2006","2410","V5R","December 31, 2006","VANCOUVER",21,25,0.84,0
"405","2006","2410","V5S","December 31, 2006","VANCOUVER",2,6,0.333333333333333,0
"406","2006","2410","V5T","December 31, 2006","VANCOUVER",7,6,1.16666666666667,1
"407","2006","2410","V5V","December 31, 2006","VANCOUVER",2,4,0.5,0
"408","2006","2410","V5W","December 31, 2006","VANCOUVER",14,18,0.777777777777778,0
"409","2006","2410","V5X","December 31, 2006","VANCOUVER",16,19,0.842105263157895,0
"410","2006","2410","V5Y","December 31, 2006","VANCOUVER",6,5,1.2,0.6
"411","2006","2410","V5Z","December 31, 2006","VANCOUVER",5,4,1.25,0
"412","2006","2410","V6J","December 31, 2006","VANCOUVER",13,7,1.85714285714286,1.71428571428571
"413","2006","2410","V6K","December 31, 2006","VANCOUVER",15,11,1.36363636363636,0.363636363636364
"414","2006","2410","V6L","December 31, 2006","VANCOUVER",4,5,0.8,0
"415","2006","2410","V6M","December 31, 2006","VANCOUVER",4,6,0.666666666666667,0.333333333333333
"416","2006","2410","V6N","December 31, 2006","VANCOUVER",8,9,0.888888888888889,0
"417","2006","2410","V6P","December 31, 2006","VANCOUVER",36,30,1.2,0.3
"418","2006","2410","V6R","December 31, 2006","VANCOUVER",24,20,1.2,0
"419","2006","2410","V6S","December 31, 2006","VANCOUVER",10,10,1,0
"420","2006","2410","V6V","December 31, 2006","VANCOUVER",3,6,0.5,0
"421","2006","2410","V6W","December 31, 2006","VANCOUVER",1,1,1,4
"422","2006","2410","V6X","December 31, 2006","VANCOUVER",1,1,1,0
"423","2006","2410","V6Y","December 31, 2006","VANCOUVER",13,8,1.625,0
"424","2006","2410","V7A","December 31, 2006","VANCOUVER",15,17,0.882352941176471,0
"425","2006","2410","V7C","December 31, 2006","VANCOUVER",15,20,0.75,0
"426","2006","2410","V7E","December 31, 2006","VANCOUVER",12,13,0.923076923076923,0
"427","2006","2410","V7H","December 31, 2006","VANCOUVER",0,2,0,0
"428","2006","2410","V7J","December 31, 2006","VANCOUVER",2,1,2,2
"429","2006","2410","V7L","December 31, 2006","VANCOUVER",6,4,1.5,0.5
"430","2006","2410","V7M","December 31, 2006","VANCOUVER",6,3,2,2
"431","2006","2410","V7N","December 31, 2006","VANCOUVER",2,2,1,0
"432","2006","2410","V7P","December 31, 2006","VANCOUVER",1,1,1,0
"433","2006","2410","V7R","December 31, 2006","VANCOUVER",2,7,0.285714285714286,0
"434","2006","2410","V7S","December 31, 2006","VANCOUVER",3,11,0.272727272727273,0
"435","2006","2410","V7T","December 31, 2006","VANCOUVER",3,8,0.375,0
"436","2006","2410","V7V","December 31, 2006","VANCOUVER",2,3,0.666666666666667,0
"437","2006","2410","V7W","December 31, 2006","VANCOUVER",0,4,0,0
"438","2006","2410","nan","December 31, 2006","VANCOUVER",382,493,0.774847870182556,0.0608519269776876
"439","2006","2440","V8L","December 31, 2006","VICTORIA",9,7,1.28571428571429,0.428571428571429
"440","2006","2440","V8N","December 31, 2006","VICTORIA",2,3,0.666666666666667,0
"441","2006","2440","V8P","December 31, 2006","VICTORIA",2,3,0.666666666666667,0
"442","2006","2440","V8R","December 31, 2006","VICTORIA",2,3,0.666666666666667,0
"443","2006","2440","V8S","December 31, 2006","VICTORIA",5,5,1,0
"444","2006","2440","V8T","December 31, 2006","VICTORIA",1,1,1,0
"445","2006","2440","V8V","December 31, 2006","VICTORIA",6,4,1.5,3.25
"446","2006","2440","V8W","December 31, 2006","VICTORIA",11,3,3.66666666666667,3.33333333333333
"447","2006","2440","V8X","December 31, 2006","VICTORIA",1,2,0.5,0
"448","2006","2440","V8Y","December 31, 2006","VICTORIA",4,4,1,0
"449","2006","2440","V8Z","December 31, 2006","VICTORIA",3,9,0.333333333333333,0.444444444444444
"450","2006","2440","V9A","December 31, 2006","VICTORIA",4,5,0.8,0
"451","2006","2440","V9B","December 31, 2006","VICTORIA",16,10,1.6,1.2
"452","2006","2440","V9C","December 31, 2006","VICTORIA",25,36,0.694444444444444,0
"453","2006","2440","V9E","December 31, 2006","VICTORIA",2,2,1,0
"454","2006","2440","nan","December 31, 2006","VICTORIA",54,64,0.84375,0.15625
"455","2006","2680","R0A","December 31, 2006","WINNIPEG",3,11,0.272727272727273,0
"456","2006","2680","R0E","December 31, 2006","WINNIPEG",0,3,0,0
"457","2006","2680","R0H","December 31, 2006","WINNIPEG",1,1,1,0
"458","2006","2680","R1A","December 31, 2006","WINNIPEG",2,2,1,3
"459","2006","2680","R2C","December 31, 2006","WINNIPEG",20,26,0.769230769230769,0
"460","2006","2680","R2G","December 31, 2006","WINNIPEG",4,4,1,0
"461","2006","2680","R2H","December 31, 2006","WINNIPEG",1,1,1,0
"462","2006","2680","R2J","December 31, 2006","WINNIPEG",1,3,0.333333333333333,0
"463","2006","2680","R2M","December 31, 2006","WINNIPEG",2,6,0.333333333333333,0
"464","2006","2680","R2N","December 31, 2006","WINNIPEG",18,28,0.642857142857143,0
"465","2006","2680","R2P","December 31, 2006","WINNIPEG",13,5,2.6,0.8
"466","2006","2680","R2R","December 31, 2006","WINNIPEG",1,3,0.333333333333333,0
"467","2006","2680","R2V","December 31, 2006","WINNIPEG",4,7,0.571428571428571,0
"468","2006","2680","R2W","December 31, 2006","WINNIPEG",5,8,0.625,0
"469","2006","2680","R2X","December 31, 2006","WINNIPEG",2,7,0.285714285714286,0
"470","2006","2680","R2Y","December 31, 2006","WINNIPEG",1,1,1,0
"471","2006","2680","R3A","December 31, 2006","WINNIPEG",0,3,0,0
"472","2006","2680","R3B","December 31, 2006","WINNIPEG",0,1,0,0
"473","2006","2680","R3E","December 31, 2006","WINNIPEG",1,2,0.5,0
"474","2006","2680","R3G","December 31, 2006","WINNIPEG",0,1,0,0
"475","2006","2680","R3J","December 31, 2006","WINNIPEG",3,4,0.75,0
"476","2006","2680","R3K","December 31, 2006","WINNIPEG",0,1,0,0
"477","2006","2680","R3M","December 31, 2006","WINNIPEG",1,1,1,0
"478","2006","2680","R3N","December 31, 2006","WINNIPEG",0,1,0,0
"479","2006","2680","R3P","December 31, 2006","WINNIPEG",4,4,1,0
"480","2006","2680","R3R","December 31, 2006","WINNIPEG",3,3,1,0
"481","2006","2680","R3T","December 31, 2006","WINNIPEG",7,10,0.7,0
"482","2006","2680","R3W","December 31, 2006","WINNIPEG",2,2,1,0
"483","2006","2680","R3Y","December 31, 2006","WINNIPEG",13,20,0.65,0
"484","2006","2680","R4A","December 31, 2006","WINNIPEG",11,14,0.785714285714286,0
"485","2006","2680","R4L","December 31, 2006","WINNIPEG",0,2,0,0
"486","2006","2680","R5A","December 31, 2006","WINNIPEG",3,4,0.75,0
"487","2006","2680","nan","December 31, 2006","WINNIPEG",103,129,0.798449612403101,0.0310077519379845
"488","2007","0140","T0M","December 31, 2007","CALGARY",0,1,0,0
"489","2007","0140","T2C","December 31, 2007","CALGARY",11,47,0.234042553191489,0
"490","2007","0140","T2E","December 31, 2007","CALGARY",13,13,1,0.230769230769231
"491","2007","0140","T2H","December 31, 2007","CALGARY",3,1,3,0
"492","2007","0140","T2K","December 31, 2007","CALGARY",0,2,0,0
"493","2007","0140","T2M","December 31, 2007","CALGARY",1,5,0.2,0
"494","2007","0140","T2N","December 31, 2007","CALGARY",8,14,0.571428571428571,0
"495","2007","0140","T2S","December 31, 2007","CALGARY",0,3,0,0
"496","2007","0140","T2T","December 31, 2007","CALGARY",2,10,0.2,0
"497","2007","0140","T2V","December 31, 2007","CALGARY",4,7,0.571428571428571,0
"498","2007","0140","T2Y","December 31, 2007","CALGARY",2,9,0.222222222222222,0
"499","2007","0140","T3B","December 31, 2007","CALGARY",1,1,1,0
"500","2007","0140","T3E","December 31, 2007","CALGARY",6,6,1,0
"501","2007","0140","T4C","December 31, 2007","CALGARY",2,19,0.105263157894737,0
"502","2007","0140","nan","December 31, 2007","CALGARY",507,1272,0.398584905660377,0
"503","2007","0340","T0B","December 31, 2007","EDMONTON",0,1,0,0
"504","2007","0340","T0C","December 31, 2007","EDMONTON",0,9,0,0
"505","2007","0340","T5A","December 31, 2007","EDMONTON",1,3,0.333333333333333,0
"506","2007","0340","T5B","December 31, 2007","EDMONTON",0,5,0,0
"507","2007","0340","T5E","December 31, 2007","EDMONTON",7,15,0.466666666666667,0
"508","2007","0340","T5G","December 31, 2007","EDMONTON",0,7,0,0
"509","2007","0340","T5H","December 31, 2007","EDMONTON",1,1,1,0
"510","2007","0340","T5K","December 31, 2007","EDMONTON",2,1,2,12
"511","2007","0340","T5L","December 31, 2007","EDMONTON",0,2,0,0
"512","2007","0340","T5M","December 31, 2007","EDMONTON",4,2,2,0
"513","2007","0340","T5N","December 31, 2007","EDMONTON",1,1,1,0
"514","2007","0340","T5P","December 31, 2007","EDMONTON",1,1,1,0
"515","2007","0340","T5T","December 31, 2007","EDMONTON",0,1,0,0
"516","2007","0340","T5Y","December 31, 2007","EDMONTON",15,24,0.625,0
"517","2007","0340","T6A","December 31, 2007","EDMONTON",0,1,0,0
"518","2007","0340","T6C","December 31, 2007","EDMONTON",5,7,0.714285714285714,0
"519","2007","0340","T6G","December 31, 2007","EDMONTON",0,3,0,0
"520","2007","0340","T6H","December 31, 2007","EDMONTON",0,2,0,0
"521","2007","0340","T6L","December 31, 2007","EDMONTON",1,1,1,0
"522","2007","0340","T6M","December 31, 2007","EDMONTON",3,5,0.6,0
"523","2007","0340","T6R","December 31, 2007","EDMONTON",2,4,0.5,0
"524","2007","0340","T7Y","December 31, 2007","EDMONTON",1,1,1,0
"525","2007","0340","T7Z","December 31, 2007","EDMONTON",1,1,1,0
"526","2007","0340","T8A","December 31, 2007","EDMONTON",11,26,0.423076923076923,0
"527","2007","0340","T8B","December 31, 2007","EDMONTON",6,9,0.666666666666667,0
"528","2007","0340","T8E","December 31, 2007","EDMONTON",4,4,1,0
"529","2007","0340","T8G","December 31, 2007","EDMONTON",0,3,0,0
"530","2007","0340","T8N","December 31, 2007","EDMONTON",15,17,0.882352941176471,0
"531","2007","0340","T8R","December 31, 2007","EDMONTON",35,46,0.760869565217391,0
"532","2007","0340","T8T","December 31, 2007","EDMONTON",0,10,0,0
"533","2007","0340","T9E","December 31, 2007","EDMONTON",19,84,0.226190476190476,0
"534","2007","0340","T9G","December 31, 2007","EDMONTON",6,6,1,0
"535","2007","0340","nan","December 31, 2007","EDMONTON",933,1376,0.678052325581395,0.00581395348837209
"536","2007","0580","B0J","December 31, 2007","HALIFAX",1,14,0.0714285714285714,0
"537","2007","0580","B2R","December 31, 2007","HALIFAX",1,5,0.2,0
"538","2007","0580","B2T","December 31, 2007","HALIFAX",3,8,0.375,0
"539","2007","0580","B2W","December 31, 2007","HALIFAX",1,5,0.2,0
"540","2007","0580","B2X","December 31, 2007","HALIFAX",0,10,0,0
"541","2007","0580","B2Y","December 31, 2007","HALIFAX",1,1,1,0
"542","2007","0580","B2Z","December 31, 2007","HALIFAX",2,7,0.285714285714286,0
"543","2007","0580","B3G","December 31, 2007","HALIFAX",0,3,0,0
"544","2007","0580","B3H","December 31, 2007","HALIFAX",0,1,0,0
"545","2007","0580","B3J","December 31, 2007","HALIFAX",13,1,13,0
"546","2007","0580","B3L","December 31, 2007","HALIFAX",139,1,139,0
"547","2007","0580","B3M","December 31, 2007","HALIFAX",4,8,0.5,0
"548","2007","0580","B3N","December 31, 2007","HALIFAX",3,7,0.428571428571429,0
"549","2007","0580","B3P","December 31, 2007","HALIFAX",4,7,0.571428571428571,0
"550","2007","0580","B3R","December 31, 2007","HALIFAX",1,3,0.333333333333333,0
"551","2007","0580","B3T","December 31, 2007","HALIFAX",1,4,0.25,0
"552","2007","0580","B3V","December 31, 2007","HALIFAX",1,8,0.125,0
"553","2007","0580","B3Z","December 31, 2007","HALIFAX",2,8,0.25,0
"554","2007","0580","B4A","December 31, 2007","HALIFAX",11,21,0.523809523809524,0
"555","2007","0580","B4C","December 31, 2007","HALIFAX",0,4,0,0
"556","2007","0580","B4E","December 31, 2007","HALIFAX",5,13,0.384615384615385,0
"557","2007","0580","nan","December 31, 2007","HALIFAX",11,39,0.282051282051282,0
"558","2007","0610","L0R","December 31, 2007","HAMILTON",0,1,0,0
"559","2007","0610","L3M","December 31, 2007","HAMILTON",22,33,0.666666666666667,0
"560","2007","0610","L7L","December 31, 2007","HAMILTON",6,6,1,0
"561","2007","0610","L7N","December 31, 2007","HAMILTON",0,1,0,0
"562","2007","0610","L7R","December 31, 2007","HAMILTON",3,1,3,0
"563","2007","0610","L7S","December 31, 2007","HAMILTON",0,1,0,0
"564","2007","0610","L7T","December 31, 2007","HAMILTON",2,7,0.285714285714286,0
"565","2007","0610","L8E","December 31, 2007","HAMILTON",30,43,0.697674418604651,0
"566","2007","0610","L8G","December 31, 2007","HAMILTON",3,4,0.75,0
"567","2007","0610","L8J","December 31, 2007","HAMILTON",2,2,1,0
"568","2007","0610","L8K","December 31, 2007","HAMILTON",0,1,0,0
"569","2007","0610","L8T","December 31, 2007","HAMILTON",0,1,0,0
"570","2007","0610","L8V","December 31, 2007","HAMILTON",0,2,0,0
"571","2007","0610","L8W","December 31, 2007","HAMILTON",0,3,0,0
"572","2007","0610","L9A","December 31, 2007","HAMILTON",1,8,0.125,0
"573","2007","0610","L9C","December 31, 2007","HAMILTON",1,8,0.125,0
"574","2007","0610","L9G","December 31, 2007","HAMILTON",0,3,0,0
"575","2007","0610","N1R","December 31, 2007","HAMILTON",0,1,0,0
"576","2007","0610","nan","December 31, 2007","HAMILTON",55,125,0.44,0.048
"577","2007","1060","H1A","December 31, 2007","MONTRÉAL",19,5,3.8,1.8
"578","2007","1060","H1B","December 31, 2007","MONTRÉAL",5,2,2.5,3
"579","2007","1060","H1C","December 31, 2007","MONTRÉAL",3,6,0.5,0
"580","2007","1060","H1E","December 31, 2007","MONTRÉAL",18,14,1.28571428571429,0.357142857142857
"581","2007","1060","H1G","December 31, 2007","MONTRÉAL",48,2,24,1.5
"582","2007","1060","H1H","December 31, 2007","MONTRÉAL",13,5,2.6,1.8
"583","2007","1060","H1L","December 31, 2007","MONTRÉAL",23,5,4.6,0.4
"584","2007","1060","H1N","December 31, 2007","MONTRÉAL",33,11,3,1.72727272727273
"585","2007","1060","H1R","December 31, 2007","MONTRÉAL",10,5,2,1.6
"586","2007","1060","H1S","December 31, 2007","MONTRÉAL",8,3,2.66666666666667,4.66666666666667
"587","2007","1060","H1V","December 31, 2007","MONTRÉAL",13,3,4.33333333333333,3
"588","2007","1060","H1W","December 31, 2007","MONTRÉAL",8,2,4,3
"589","2007","1060","H1X","December 31, 2007","MONTRÉAL",9,4,2.25,2.5
"590","2007","1060","H1Y","December 31, 2007","MONTRÉAL",3,2,1.5,1
"591","2007","1060","H2A","December 31, 2007","MONTRÉAL",11,5,2.2,0
"592","2007","1060","H2B","December 31, 2007","MONTRÉAL",2,1,2,3
"593","2007","1060","H2C","December 31, 2007","MONTRÉAL",2,2,1,0
"594","2007","1060","H2G","December 31, 2007","MONTRÉAL",4,1,4,0
"595","2007","1060","H2J","December 31, 2007","MONTRÉAL",38,2,19,4
"596","2007","1060","H2K","December 31, 2007","MONTRÉAL",10,3,3.33333333333333,1
"597","2007","1060","H2L","December 31, 2007","MONTRÉAL",4,2,2,2
"598","2007","1060","H2M","December 31, 2007","MONTRÉAL",14,2,7,5.5
"599","2007","1060","H2N","December 31, 2007","MONTRÉAL",1,1,1,2
"600","2007","1060","H2R","December 31, 2007","MONTRÉAL",2,2,1,0
"601","2007","1060","H2S","December 31, 2007","MONTRÉAL",13,4,3.25,2.5
"602","2007","1060","H2T","December 31, 2007","MONTRÉAL",10,2,5,0
"603","2007","1060","H2V","December 31, 2007","MONTRÉAL",16,5,3.2,2.8
"604","2007","1060","H2W","December 31, 2007","MONTRÉAL",3,1,3,3
"605","2007","1060","H2X","December 31, 2007","MONTRÉAL",49,6,8.16666666666667,2.33333333333333
"606","2007","1060","H2Y","December 31, 2007","MONTRÉAL",394,3,131.333333333333,7
"607","2007","1060","H3B","December 31, 2007","MONTRÉAL",126,3,42,18.3333333333333
"608","2007","1060","H3C","December 31, 2007","MONTRÉAL",5,1,5,0
"609","2007","1060","H3G","December 31, 2007","MONTRÉAL",19,1,19,22
"610","2007","1060","H3H","December 31, 2007","MONTRÉAL",3,1,3,20
"611","2007","1060","H3K","December 31, 2007","MONTRÉAL",11,3,3.66666666666667,1.66666666666667
"612","2007","1060","H3M","December 31, 2007","MONTRÉAL",6,1,6,0
"613","2007","1060","H3S","December 31, 2007","MONTRÉAL",2,1,2,0
"614","2007","1060","H4C","December 31, 2007","MONTRÉAL",50,1,50,0
"615","2007","1060","H4E","December 31, 2007","MONTRÉAL",9,2,4.5,2.5
"616","2007","1060","H4G","December 31, 2007","MONTRÉAL",15,6,2.5,1.5
