"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_yy","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"1988-2","4811031","June 30, 1988","0340",NA,NA,3,10,0.3,0,185,1988,2,"Edmonton",813030.016,835,0.0368990066905476
"1988-2","4811034","June 30, 1988","0340","EDMONTON","PARKLAND COUNTY MD",2,14,0.142857142857143,0,185,1988,2,"Edmonton",813030.016,835,0.0245993377936984
"1988-2","4811036","June 30, 1988","0340",NA,NA,1,1,1,0,185,1988,2,"Edmonton",813030.016,835,0.0122996688968492
"1988-2","4811046","June 30, 1988","0340","EDMONTON","SPRING LAKE VL",0,1,0,0,185,1988,2,"Edmonton",813030.016,835,0
"1988-2","4811048","June 30, 1988","0340","EDMONTON","STONY PLAIN T",1,11,0.0909090909090909,0,185,1988,2,"Edmonton",813030.016,835,0.0122996688968492
"1988-2","4811049","June 30, 1988","0340","EDMONTON","SPRUCE GROVE CY",3,6,0.5,0,185,1988,2,"Edmonton",813030.016,835,0.0368990066905476
"1988-2","4811052","June 30, 1988","0340","EDMONTON","STRATHCONA COUNTY SM",25,48,0.520833333333333,0,185,1988,2,"Edmonton",813030.016,835,0.30749172242123
"1988-2","4811056","June 30, 1988","0340","EDMONTON","FORT SASKATCHEWAN CY",1,1,1,0,185,1988,2,"Edmonton",813030.016,835,0.0122996688968492
"1988-2","4811059","June 30, 1988","0340","EDMONTON","STURGEON COUNTY MD",0,3,0,0,185,1988,2,"Edmonton",813030.016,835,0
"1988-2","4811061","June 30, 1988","0340","EDMONTON","EDMONTON CY",114,264,0.431818181818182,0.0151515151515152,185,1988,2,"Edmonton",813030.016,835,1.40216225424081
"1988-2","4811062","June 30, 1988","0340","EDMONTON","ST. ALBERT CY",26,49,0.530612244897959,0,185,1988,2,"Edmonton",813030.016,835,0.319791391318079
"1988-2","4811066","June 30, 1988","0340","EDMONTON","BON ACCORD T",0,1,0,0,185,1988,2,"Edmonton",813030.016,835,0
"1988-2","5911019","June 30, 1988","2410",NA,NA,39,97,0.402061855670103,0,1751,1988,2,"Vancouver",1535606.75,933,0.25397127226746
"1988-2","5911025","June 30, 1988","2410","VANCOUVER","BURNABY CY",39,14,2.78571428571429,0.428571428571429,1751,1988,2,"Vancouver",1535606.75,933,0.25397127226746
"1988-2","5913011","June 30, 1988","2410","VANCOUVER","DELTA CY",141,108,1.30555555555556,0.157407407407407,1751,1988,2,"Vancouver",1535606.75,933,0.918203830505434
"1988-2","5913018","June 30, 1988","2410",NA,NA,18,21,0.857142857142857,0,1751,1988,2,"Vancouver",1535606.75,933,0.117217510277289
"1988-2","5915004","June 30, 1988","2410","VANCOUVER","SURREY CY",302,351,0.86039886039886,0.205128205128205,1751,1988,2,"Vancouver",1535606.75,933,1.96664933909674
"1988-2","5915007","June 30, 1988","2410","VANCOUVER","WHITE ROCK CY",46,13,3.53846153846154,1.07692307692308,1751,1988,2,"Vancouver",1535606.75,933,0.299555859597517
"1988-2","5915011","June 30, 1988","2410","VANCOUVER","DELTA CY",120,110,1.09090909090909,0.218181818181818,1751,1988,2,"Vancouver",1535606.75,933,0.781450068515263
"1988-2","5915015","June 30, 1988","2410","VANCOUVER","RICHMOND CY",158,110,1.43636363636364,0.427272727272727,1751,1988,2,"Vancouver",1535606.75,933,1.02890925687843
"1988-2","5915022","June 30, 1988","2410","VANCOUVER","VANCOUVER CY",395,264,1.49621212121212,0.496212121212121,1751,1988,2,"Vancouver",1535606.75,933,2.57227314219607
"1988-2","5915025","June 30, 1988","2410","VANCOUVER","BURNABY CY",167,86,1.94186046511628,0.627906976744186,1751,1988,2,"Vancouver",1535606.75,933,1.08751801201707
"1988-2","5915029","June 30, 1988","2410","VANCOUVER","NEW WESTMINSTER CY",64,14,4.57142857142857,1.42857142857143,1751,1988,2,"Vancouver",1535606.75,933,0.416773369874807
"1988-2","5915034","June 30, 1988","2410","VANCOUVER","COQUITLAM CY",172,167,1.02994011976048,0.107784431137725,1751,1988,2,"Vancouver",1535606.75,933,1.12007843153854
"1988-2","5915039","June 30, 1988","2410","VANCOUVER","PORT COQUITLAM CY",61,52,1.17307692307692,0.192307692307692,1751,1988,2,"Vancouver",1535606.75,933,0.397237118161925
"1988-2","5915043","June 30, 1988","2410","VANCOUVER","PORT MOODY CY",14,17,0.823529411764706,0.117647058823529,1751,1988,2,"Vancouver",1535606.75,933,0.091169174660114
"1988-2","5915046","June 30, 1988","2410","VANCOUVER","NORTH VANCOUVER DM",27,60,0.45,0.05,1751,1988,2,"Vancouver",1535606.75,933,0.175826265415934
"1988-2","5915051","June 30, 1988","2410","VANCOUVER","NORTH VANCOUVER CY",70,48,1.45833333333333,0.0625,1751,1988,2,"Vancouver",1535606.75,933,0.45584587330057
"1988-2","5915055","June 30, 1988","2410","VANCOUVER","WEST VANCOUVER DM",63,70,0.9,0.0285714285714286,1751,1988,2,"Vancouver",1535606.75,933,0.410261285970513
"1988-2","5915063","June 30, 1988","2410",NA,NA,0,5,0,0,1751,1988,2,"Vancouver",1535606.75,933,0
"1988-2","5915065","June 30, 1988","2410","VANCOUVER","LIONS BAY VL",1,4,0.25,0,1751,1988,2,"Vancouver",1535606.75,933,0.00651208390429386
"1988-2","5917005","June 30, 1988","2440","VICTORIA","NORTH SAANICH DM",10,20,0.5,0,1925,1988,2,"Victoria",279357.102,935,0.357964767260508
"1988-2","5917010","June 30, 1988","2440","VICTORIA","SIDNEY T",10,12,0.833333333333333,0.0833333333333333,1925,1988,2,"Victoria",279357.102,935,0.357964767260508
"1988-2","5917015","June 30, 1988","2440","VICTORIA","CENTRAL SAANICH DM",11,11,1,0.272727272727273,1925,1988,2,"Victoria",279357.102,935,0.393761243986559
"1988-2","5917021","June 30, 1988","2440","VICTORIA","SAANICH DM",69,105,0.657142857142857,0.114285714285714,1925,1988,2,"Victoria",279357.102,935,2.46995689409751
"1988-2","5917030","June 30, 1988","2440","VICTORIA","OAK BAY DM",12,6,2,0,1925,1988,2,"Victoria",279357.102,935,0.42955772071261
"1988-2","5917040","June 30, 1988","2440","VICTORIA","ESQUIMALT DM",5,5,1,0,1925,1988,2,"Victoria",279357.102,935,0.178982383630254
"1988-2","5917041","June 30, 1988","2440","VICTORIA","COLWOOD CY",28,34,0.823529411764706,0.0588235294117647,1925,1988,2,"Victoria",279357.102,935,1.00230134832942
"1988-2","5917045","June 30, 1988","2440",NA,NA,8,14,0.571428571428571,0,1925,1988,2,"Victoria",279357.102,935,0.286371813808406
"1988-2","5917051","June 30, 1988","2440",NA,NA,3,7,0.428571428571429,0,1925,1988,2,"Victoria",279357.102,935,0.107389430178152
"1988-2","5917055","June 30, 1988","2440",NA,NA,26,12,2.16666666666667,1.58333333333333,1925,1988,2,"Victoria",279357.102,935,0.930708394877321
"1988-3","1209001","September 30, 1988","0580",NA,NA,16,32,0.5,0,360,1988,3,"Halifax",325561.151,205,0.491459129900914
"1988-3","1209008","September 30, 1988","0580","HALIFAX","EAST HANTS MD",36,44,0.818181818181818,0,360,1988,3,"Halifax",325561.151,205,1.10578304227706
"1988-3","1209012","September 30, 1988","0580",NA,NA,31,91,0.340659340659341,0,360,1988,3,"Halifax",325561.151,205,0.95220206418302
"1988-3","1209018","September 30, 1988","0580",NA,NA,61,76,0.802631578947368,0,360,1988,3,"Halifax",325561.151,205,1.87368793274723
"1988-3","1209021","September 30, 1988","0580",NA,NA,192,56,3.42857142857143,0,360,1988,3,"Halifax",325561.151,205,5.89750955881096
"1988-3","1209022","September 30, 1988","0580",NA,NA,91,67,1.35820895522388,0,360,1988,3,"Halifax",325561.151,205,2.79517380131145
"1988-3","1209024","September 30, 1988","0580",NA,NA,59,67,0.880597014925373,0,360,1988,3,"Halifax",325561.151,205,1.81225554150962
"1988-3","1209026","September 30, 1988","0580",NA,NA,17,42,0.404761904761905,0,360,1988,3,"Halifax",325561.151,205,0.522175325519721
"1988-3","2415780","September 30, 1988","1400",NA,NA,0,1,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2416300","September 30, 1988","1400",NA,NA,0,1,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2416400","September 30, 1988","1400",NA,NA,0,1,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2416500","September 30, 1988","1400",NA,NA,0,1,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2416700","September 30, 1988","1400",NA,NA,1,3,0.333333333333333,0,1578,1988,3,"Quebec",644355.468,421,0.0155193840925084
"1988-3","2417320","September 30, 1988","1400",NA,NA,0,1,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2417360","September 30, 1988","1400",NA,NA,0,2,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2417400","September 30, 1988","1400",NA,NA,2,8,0.25,0,1578,1988,3,"Quebec",644355.468,421,0.0310387681850168
"1988-3","2417460","September 30, 1988","1400",NA,NA,0,3,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2420110","September 30, 1988","1400",NA,NA,28,101,0.277227722772277,0,1578,1988,3,"Quebec",644355.468,421,0.434542754590235
"1988-3","2420140","September 30, 1988","1400",NA,NA,170,54,3.14814814814815,0,1578,1988,3,"Quebec",644355.468,421,2.63829529572643
"1988-3","2420150","September 30, 1988","1400",NA,NA,0,9,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2420170","September 30, 1988","1400",NA,NA,9,25,0.36,0,1578,1988,3,"Quebec",644355.468,421,0.139674456832576
"1988-3","2420200","September 30, 1988","1400",NA,NA,5,10,0.5,0,1578,1988,3,"Quebec",644355.468,421,0.0775969204625419
"1988-3","2420230","September 30, 1988","1400",NA,NA,303,119,2.54621848739496,0,1578,1988,3,"Quebec",644355.468,421,4.70237338003004
"1988-3","2420260","September 30, 1988","1400",NA,NA,1,1,1,0,1578,1988,3,"Quebec",644355.468,421,0.0155193840925084
"1988-3","2420290","September 30, 1988","1400",NA,NA,18,16,1.125,0,1578,1988,3,"Quebec",644355.468,421,0.279348913665151
"1988-3","2420320","September 30, 1988","1400",NA,NA,17,6,2.83333333333333,0,1578,1988,3,"Quebec",644355.468,421,0.263829529572643
"1988-3","2420350","September 30, 1988","1400",NA,NA,35,48,0.729166666666667,0,1578,1988,3,"Quebec",644355.468,421,0.543178443237794
"1988-3","2420400","September 30, 1988","1400",NA,NA,233,42,5.54761904761905,0,1578,1988,3,"Quebec",644355.468,421,3.61601649355446
"1988-3","2420430","September 30, 1988","1400",NA,NA,21,32,0.65625,0,1578,1988,3,"Quebec",644355.468,421,0.325907065942676
"1988-3","2420470","September 30, 1988","1400",NA,NA,0,4,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2420530","September 30, 1988","1400",NA,NA,0,4,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2420560","September 30, 1988","1400",NA,NA,12,15,0.8,0,1578,1988,3,"Quebec",644355.468,421,0.186232609110101
"1988-3","2421170","September 30, 1988","1400",NA,NA,3,3,1,0,1578,1988,3,"Quebec",644355.468,421,0.0465581522775252
"1988-3","2421220","September 30, 1988","1400",NA,NA,9,16,0.5625,0,1578,1988,3,"Quebec",644355.468,421,0.139674456832576
"1988-3","2421260","September 30, 1988","1400",NA,NA,11,14,0.785714285714286,0,1578,1988,3,"Quebec",644355.468,421,0.170713225017592
"1988-3","2421300","September 30, 1988","1400",NA,NA,24,31,0.774193548387097,0,1578,1988,3,"Quebec",644355.468,421,0.372465218220201
"1988-3","2421340","September 30, 1988","1400",NA,NA,7,9,0.777777777777778,0,1578,1988,3,"Quebec",644355.468,421,0.108635688647559
"1988-3","2421380","September 30, 1988","1400",NA,NA,0,2,0,0,1578,1988,3,"Quebec",644355.468,421,0
"1988-3","2421420","September 30, 1988","1400",NA,NA,14,27,0.518518518518518,0,1578,1988,3,"Quebec",644355.468,421,0.217271377295118
"1988-3","2421460","September 30, 1988","1400",NA,NA,22,13,1.69230769230769,0,1578,1988,3,"Quebec",644355.468,421,0.341426450035185
"1988-3","2421500","September 30, 1988","1400",NA,NA,12,14,0.857142857142857,0,1578,1988,3,"Quebec",644355.468,421,0.186232609110101
"1988-3","2421550","September 30, 1988","1400",NA,NA,7,11,0.636363636363636,0,1578,1988,3,"Quebec",644355.468,421,0.108635688647559
"1988-3","2421600","September 30, 1988","1400",NA,NA,17,9,1.88888888888889,0,1578,1988,3,"Quebec",644355.468,421,0.263829529572643
"1988-3","2421650","September 30, 1988","1400",NA,NA,9,13,0.692307692307692,0,1578,1988,3,"Quebec",644355.468,421,0.139674456832576
"1988-3","2421700","September 30, 1988","1400",NA,NA,4,7,0.571428571428571,0,1578,1988,3,"Quebec",644355.468,421,0.0620775363700336
"1988-3","2421780","September 30, 1988","1400",NA,NA,4,16,0.25,0,1578,1988,3,"Quebec",644355.468,421,0.0620775363700336
"1988-3","2429110","September 30, 1988","1400",NA,NA,13,18,0.722222222222222,0,1578,1988,3,"Quebec",644355.468,421,0.201751993202609
"1988-3","2429130","September 30, 1988","1400",NA,NA,3,14,0.214285714285714,0,1578,1988,3,"Quebec",644355.468,421,0.0465581522775252
"1988-3","2429140","September 30, 1988","1400",NA,NA,12,1,12,0,1578,1988,3,"Quebec",644355.468,421,0.186232609110101
"1988-3","2429160","September 30, 1988","1400",NA,NA,1,4,0.25,0,1578,1988,3,"Quebec",644355.468,421,0.0155193840925084
"1988-3","2452440","September 30, 1988","1060",NA,NA,3,4,0.75,0,708,1988,3,"Montreal",3338762.63,462,0.00898536473675578
"1988-3","2452480","September 30, 1988","1060",NA,NA,1,2,0.5,0,708,1988,3,"Montreal",3338762.63,462,0.00299512157891859
"1988-3","2452550","September 30, 1988","1060",NA,NA,1,6,0.166666666666667,0,708,1988,3,"Montreal",3338762.63,462,0.00299512157891859
"1988-3","2452700","September 30, 1988","1060",NA,NA,8,8,1,0,708,1988,3,"Montreal",3338762.63,462,0.0239609726313488
"1988-3","2452780","September 30, 1988","1060",NA,NA,4,5,0.8,0,708,1988,3,"Montreal",3338762.63,462,0.0119804863156744
"1988-3","2456120","September 30, 1988","1060",NA,NA,38,56,0.678571428571429,0,708,1988,3,"Montreal",3338762.63,462,0.113814619998907
"1988-3","2456200","September 30, 1988","1060",NA,NA,5,9,0.555555555555556,0,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2456280","September 30, 1988","1060",NA,NA,4,5,0.8,0,708,1988,3,"Montreal",3338762.63,462,0.0119804863156744
"1988-3","2456310","September 30, 1988","1060",NA,NA,34,24,1.41666666666667,0,708,1988,3,"Montreal",3338762.63,462,0.101834133683232
"1988-3","2456400","September 30, 1988","1060",NA,NA,72,100,0.72,0,708,1988,3,"Montreal",3338762.63,462,0.215648753682139
"1988-3","2456450","September 30, 1988","1060",NA,NA,14,2,7,0,708,1988,3,"Montreal",3338762.63,462,0.0419317021048603
"1988-3","2456580","September 30, 1988","1060",NA,NA,78,10,7.8,0,708,1988,3,"Montreal",3338762.63,462,0.23361948315565
"1988-3","2456650","September 30, 1988","1060",NA,NA,187,110,1.7,0,708,1988,3,"Montreal",3338762.63,462,0.560087735257777
"1988-3","2456750","September 30, 1988","1060",NA,NA,49,51,0.96078431372549,0,708,1988,3,"Montreal",3338762.63,462,0.146760957367011
"1988-3","2457150","September 30, 1988","1060",NA,NA,17,17,1,0,708,1988,3,"Montreal",3338762.63,462,0.0509170668416161
"1988-3","2457280","September 30, 1988","1060",NA,NA,22,58,0.379310344827586,0,708,1988,3,"Montreal",3338762.63,462,0.0658926747362091
"1988-3","2457320","September 30, 1988","1060",NA,NA,29,35,0.828571428571429,0,708,1988,3,"Montreal",3338762.63,462,0.0868585257886392
"1988-3","2457400","September 30, 1988","1060",NA,NA,5,19,0.263157894736842,0,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2462110","September 30, 1988","1060",NA,NA,6,11,0.545454545454545,0,708,1988,3,"Montreal",3338762.63,462,0.0179707294735116
"1988-3","2462200","September 30, 1988","1060",NA,NA,34,54,0.62962962962963,0.111111111111111,708,1988,3,"Montreal",3338762.63,462,0.101834133683232
"1988-3","2462240","September 30, 1988","1060",NA,NA,10,61,0.163934426229508,0,708,1988,3,"Montreal",3338762.63,462,0.0299512157891859
"1988-3","2462280","September 30, 1988","1060",NA,NA,39,79,0.493670886075949,0,708,1988,3,"Montreal",3338762.63,462,0.116809741577825
"1988-3","2462310","September 30, 1988","1060",NA,NA,51,81,0.62962962962963,0,708,1988,3,"Montreal",3338762.63,462,0.152751200524848
"1988-3","2462510","September 30, 1988","1060",NA,NA,20,57,0.350877192982456,0,708,1988,3,"Montreal",3338762.63,462,0.0599024315783719
"1988-3","2463110","September 30, 1988","1060",NA,NA,26,60,0.433333333333333,0,708,1988,3,"Montreal",3338762.63,462,0.0778731610518835
"1988-3","2463130","September 30, 1988","1060",NA,NA,41,59,0.694915254237288,0,708,1988,3,"Montreal",3338762.63,462,0.122799984735662
"1988-3","2463150","September 30, 1988","1060",NA,NA,74,66,1.12121212121212,0,708,1988,3,"Montreal",3338762.63,462,0.221638996839976
"1988-3","2463170","September 30, 1988","1060",NA,NA,24,32,0.75,0,708,1988,3,"Montreal",3338762.63,462,0.0718829178940463
"1988-3","2463190","September 30, 1988","1060",NA,NA,44,68,0.647058823529412,0,708,1988,3,"Montreal",3338762.63,462,0.131785349472418
"1988-3","2463200","September 30, 1988","1060",NA,NA,4,25,0.16,0,708,1988,3,"Montreal",3338762.63,462,0.0119804863156744
"1988-3","2463220","September 30, 1988","1060",NA,NA,29,58,0.5,0,708,1988,3,"Montreal",3338762.63,462,0.0868585257886392
"1988-3","2463250","September 30, 1988","1060",NA,NA,5,12,0.416666666666667,0,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2464500","September 30, 1988","1060",NA,NA,472,406,1.16256157635468,0.00492610837438424,708,1988,3,"Montreal",3338762.63,462,1.41369738524958
"1988-3","2465180","September 30, 1988","1060",NA,NA,64,11,5.81818181818182,3.09090909090909,708,1988,3,"Montreal",3338762.63,462,0.19168778105079
"1988-3","2465200","September 30, 1988","1060",NA,NA,3,2,1.5,0,708,1988,3,"Montreal",3338762.63,462,0.00898536473675578
"1988-3","2465220","September 30, 1988","1060",NA,NA,5,4,1.25,0,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2465260","September 30, 1988","1060",NA,NA,693,217,3.19354838709677,1.05069124423963,708,1988,3,"Montreal",3338762.63,462,2.07561925419059
"1988-3","2465280","September 30, 1988","1060",NA,NA,7,2,3.5,3,708,1988,3,"Montreal",3338762.63,462,0.0209658510524302
"1988-3","2465300","September 30, 1988","1060",NA,NA,2,1,2,0,708,1988,3,"Montreal",3338762.63,462,0.00599024315783719
"1988-3","2465320","September 30, 1988","1060",NA,NA,56,21,2.66666666666667,2.95238095238095,708,1988,3,"Montreal",3338762.63,462,0.167726808419441
"1988-3","2465340","September 30, 1988","1060",NA,NA,44,18,2.44444444444444,0.5,708,1988,3,"Montreal",3338762.63,462,0.131785349472418
"1988-3","2465420","September 30, 1988","1060",NA,NA,85,31,2.74193548387097,0.774193548387097,708,1988,3,"Montreal",3338762.63,462,0.254585334208081
"1988-3","2465440","September 30, 1988","1060",NA,NA,12,9,1.33333333333333,2.22222222222222,708,1988,3,"Montreal",3338762.63,462,0.0359414589470231
"1988-3","2465460","September 30, 1988","1060",NA,NA,5,1,5,0,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2465480","September 30, 1988","1060",NA,NA,171,12,14.25,4.75,708,1988,3,"Montreal",3338762.63,462,0.51216578999508
"1988-3","2465500","September 30, 1988","1060",NA,NA,58,16,3.625,0.5625,708,1988,3,"Montreal",3338762.63,462,0.173717051577278
"1988-3","2465540","September 30, 1988","1060",NA,NA,21,15,1.4,0,708,1988,3,"Montreal",3338762.63,462,0.0628975531572905
"1988-3","2465580","September 30, 1988","1060",NA,NA,55,50,1.1,0.18,708,1988,3,"Montreal",3338762.63,462,0.164731686840523
"1988-3","2465600","September 30, 1988","1060",NA,NA,35,53,0.660377358490566,0,708,1988,3,"Montreal",3338762.63,462,0.104829255262151
"1988-3","2465620","September 30, 1988","1060",NA,NA,23,7,3.28571428571429,0.142857142857143,708,1988,3,"Montreal",3338762.63,462,0.0688877963151277
"1988-3","2465640","September 30, 1988","1060",NA,NA,4,3,1.33333333333333,1,708,1988,3,"Montreal",3338762.63,462,0.0119804863156744
"1988-3","2465700","September 30, 1988","1060",NA,NA,215,111,1.93693693693694,0.486486486486487,708,1988,3,"Montreal",3338762.63,462,0.643951139467498
"1988-3","2465720","September 30, 1988","1060",NA,NA,7,14,0.5,0,708,1988,3,"Montreal",3338762.63,462,0.0209658510524302
"1988-3","2465740","September 30, 1988","1060",NA,NA,5,2,2.5,3,708,1988,3,"Montreal",3338762.63,462,0.014975607894593
"1988-3","2466300","September 30, 1988","1060",NA,NA,94,46,2.04347826086957,0,708,1988,3,"Montreal",3338762.63,462,0.281541428418348
"1988-3","2466380","September 30, 1988","1060",NA,NA,284,146,1.94520547945205,0.404109589041096,708,1988,3,"Montreal",3338762.63,462,0.850614528412881
"1988-3","2466420","September 30, 1988","1060",NA,NA,52,47,1.1063829787234,0,708,1988,3,"Montreal",3338762.63,462,0.155746322103767
"1988-3","2466500","September 30, 1988","1060",NA,NA,10,16,0.625,0,708,1988,3,"Montreal",3338762.63,462,0.0299512157891859
"1988-3","2466600","September 30, 1988","1060",NA,NA,3,9,0.333333333333333,0,708,1988,3,"Montreal",3338762.63,462,0.00898536473675578
"1988-3","2466700","September 30, 1988","1060",NA,NA,69,89,0.775280898876405,0,708,1988,3,"Montreal",3338762.63,462,0.206663388945383
"1988-3","2466780","September 30, 1988","1060",NA,NA,0,2,0,0,708,1988,3,"Montreal",3338762.63,462,0
"1988-3","2469480","September 30, 1988","1060",NA,NA,7,13,0.538461538461538,0,708,1988,3,"Montreal",3338762.63,462,0.0209658510524302
"1988-3","2469540","September 30, 1988","1060",NA,NA,2,2,1,0,708,1988,3,"Montreal",3338762.63,462,0.00599024315783719
"1988-3","2469600","September 30, 1988","1060",NA,NA,39,64,0.609375,0,708,1988,3,"Montreal",3338762.63,462,0.116809741577825
