"ref_yy","metcode","censustr","dweltype","mkttycd","date_pbi","metro","stcan_cmacode","inventory","num_structures","unitsperstructure","avgstorycount","full_ct"
"2006","0580","%07.2f143.01",1,1,"December 31, 2006","HALIFAX","205",2,3,0.666666666666667,0,"205%07.2f143.01"
"2006","0580","%07.2f143.01999999999998",1,1,"December 31, 2006","HALIFAX","205",2,2,1,0,"205%07.2f143.01999999999998"
"2006","0580","%07.2f150.01",1,1,"December 31, 2006","HALIFAX","205",0,15,0,0,"205%07.2f150.01"
"2006","0580","%07.2f150.01999999999998",1,1,"December 31, 2006","HALIFAX","205",0,13,0,0,"205%07.2f150.01999999999998"
"2006","0580","%07.2f150.01999999999998",2,1,"December 31, 2006","HALIFAX","205",0,1,0,0,"205%07.2f150.01999999999998"
"2006","0580","%07.2f151.0",1,1,"December 31, 2006","HALIFAX","205",0,3,0,0,"205%07.2f151.0"
"2006","0580","%07.2f152.0",1,1,"December 31, 2006","HALIFAX","205",0,4,0,0,"205%07.2f152.0"
"2006","0580","%07.2f153.0",1,1,"December 31, 2006","HALIFAX","205",0,5,0,0,"205%07.2f153.0"
"2006","0610","%07.2f0.0",2,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f0.0"
"2006","0610","%07.2f1.0299999999999998",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f1.0299999999999998"
"2006","0610","%07.2f1.0299999999999998",2,1,"December 31, 2006","HAMILTON","537",0,6,0,0,"537%07.2f1.0299999999999998"
"2006","0610","%07.2f1.0399999999999998",2,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f1.0399999999999998"
"2006","0610","%07.2f1.0499999999999998",1,1,"December 31, 2006","HAMILTON","537",0,4,0,0,"537%07.2f1.0499999999999998"
"2006","0610","%07.2f2.01",1,1,"December 31, 2006","HAMILTON","537",1,12,0.0833333333333333,0,"537%07.2f2.01"
"2006","0610","%07.2f2.0199999999999996",1,1,"December 31, 2006","HAMILTON","537",0,2,0,0,"537%07.2f2.0199999999999996"
"2006","0610","%07.2f3.0399999999999996",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f3.0399999999999996"
"2006","0610","%07.2f5.02",1,1,"December 31, 2006","HAMILTON","537",0,3,0,0,"537%07.2f5.02"
"2006","0610","%07.2f14.0",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f14.0"
"2006","0610","%07.2f26.02",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f26.02"
"2006","0610","%07.2f26.02",1,3,"December 31, 2006","HAMILTON","537",0,2,0,0,"537%07.2f26.02"
"2006","0610","%07.2f63.0",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f63.0"
"2006","0610","%07.2f70.0",1,1,"December 31, 2006","HAMILTON","537",0,2,0,0,"537%07.2f70.0"
"2006","0610","%07.2f80.02999999999999",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f80.02999999999999"
"2006","0610","%07.2f80.03999999999999",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f80.03999999999999"
"2006","0610","%07.2f80.03999999999999",4,1,"December 31, 2006","HAMILTON","537",8,4,2,0,"537%07.2f80.03999999999999"
"2006","0610","%07.2f80.05",1,1,"December 31, 2006","HAMILTON","537",3,3,1,0,"537%07.2f80.05"
"2006","0610","%07.2f84.00999999999999",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f84.00999999999999"
"2006","0610","%07.2f84.02999999999999",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f84.02999999999999"
"2006","0610","%07.2f85.00999999999999",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f85.00999999999999"
"2006","0610","%07.2f85.02999999999999",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f85.02999999999999"
"2006","0610","%07.2f85.02999999999999",4,1,"December 31, 2006","HAMILTON","537",4,4,1,0,"537%07.2f85.02999999999999"
"2006","0610","%07.2f86.0",1,1,"December 31, 2006","HAMILTON","537",25,30,0.833333333333333,0,"537%07.2f86.0"
"2006","0610","%07.2f86.0",4,1,"December 31, 2006","HAMILTON","537",3,3,1,0,"537%07.2f86.0"
"2006","0610","%07.2f86.0",4,3,"December 31, 2006","HAMILTON","537",4,3,1.33333333333333,0,"537%07.2f86.0"
"2006","0610","%07.2f100.0",1,1,"December 31, 2006","HAMILTON","537",0,24,0,0,"537%07.2f100.0"
"2006","0610","%07.2f101.0",1,1,"December 31, 2006","HAMILTON","537",2,2,1,0,"537%07.2f101.0"
"2006","0610","%07.2f101.0",4,3,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f101.0"
"2006","0610","%07.2f120.0",1,1,"December 31, 2006","HAMILTON","537",1,4,0.25,0,"537%07.2f120.0"
"2006","0610","%07.2f122.00999999999999",1,1,"December 31, 2006","HAMILTON","537",0,3,0,0,"537%07.2f122.00999999999999"
"2006","0610","%07.2f122.02",1,3,"December 31, 2006","HAMILTON","537",0,4,0,0,"537%07.2f122.02"
"2006","0610","%07.2f124.0",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f124.0"
"2006","0610","%07.2f130.02999999999997",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f130.02999999999997"
"2006","0610","%07.2f133.0",1,1,"December 31, 2006","HAMILTON","537",0,2,0,0,"537%07.2f133.0"
"2006","0610","%07.2f140.01",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f140.01"
"2006","0610","%07.2f140.01",2,1,"December 31, 2006","HAMILTON","537",2,2,1,0,"537%07.2f140.01"
"2006","0610","%07.2f141.0",1,1,"December 31, 2006","HAMILTON","537",1,2,0.5,0,"537%07.2f141.0"
"2006","0610","%07.2f142.01",1,1,"December 31, 2006","HAMILTON","537",0,4,0,0,"537%07.2f142.01"
"2006","0610","%07.2f142.01999999999998",1,1,"December 31, 2006","HAMILTON","537",0,2,0,0,"537%07.2f142.01999999999998"
"2006","0610","%07.2f143.0",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f143.0"
"2006","0610","%07.2f201.0",5,3,"December 31, 2006","HAMILTON","537",20,1,20,0,"537%07.2f201.0"
"2006","0610","%07.2f213.0",5,3,"December 31, 2006","HAMILTON","537",5,1,5,0,"537%07.2f213.0"
"2006","0610","%07.2f219.0",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f219.0"
"2006","0610","%07.2f220.0",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f220.0"
"2006","0610","%07.2f223.07999999999998",1,1,"December 31, 2006","HAMILTON","537",8,11,0.727272727272727,0,"537%07.2f223.07999999999998"
"2006","0610","%07.2f223.07999999999998",2,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f223.07999999999998"
"2006","0610","%07.2f223.07999999999998",4,3,"December 31, 2006","HAMILTON","537",3,1,3,0,"537%07.2f223.07999999999998"
"2006","0610","%07.2f224.0",1,1,"December 31, 2006","HAMILTON","537",0,33,0,0,"537%07.2f224.0"
"2006","0610","%07.2f224.0",2,1,"December 31, 2006","HAMILTON","537",2,3,0.666666666666667,0,"537%07.2f224.0"
"2006","0610","%07.2f301.0",1,1,"December 31, 2006","HAMILTON","537",1,1,1,0,"537%07.2f301.0"
"2006","0610","%07.2f303.01",1,1,"December 31, 2006","HAMILTON","537",0,1,0,0,"537%07.2f303.01"
"2006","0610","%07.2f303.02",1,1,"December 31, 2006","HAMILTON","537",9,17,0.529411764705882,0,"537%07.2f303.02"
"2006","1060","%07.2f1.0",5,3,"December 31, 2006","MONTRÃAL","462",23,4,5.75,1.25,"462%07.2f1.0"
"2006","1060","%07.2f2.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,2,"462%07.2f2.0"
"2006","1060","%07.2f4.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f4.0"
"2006","1060","%07.2f5.0",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f5.0"
"2006","1060","%07.2f11.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f11.0"
"2006","1060","%07.2f11.0",4,1,"December 31, 2006","MONTRÃAL","462",3,1,3,0,"462%07.2f11.0"
"2006","1060","%07.2f11.0",5,3,"December 31, 2006","MONTRÃAL","462",42,4,10.5,1,"462%07.2f11.0"
"2006","1060","%07.2f14.01",5,3,"December 31, 2006","MONTRÃAL","462",7,2,3.5,3,"462%07.2f14.01"
"2006","1060","%07.2f15.0",4,3,"December 31, 2006","MONTRÃAL","462",8,1,8,0,"462%07.2f15.0"
"2006","1060","%07.2f16.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f16.0"
"2006","1060","%07.2f23.0",5,3,"December 31, 2006","MONTRÃAL","462",10,2,5,1.5,"462%07.2f23.0"
"2006","1060","%07.2f24.0",5,3,"December 31, 2006","MONTRÃAL","462",16,2,8,3,"462%07.2f24.0"
"2006","1060","%07.2f26.0",5,3,"December 31, 2006","MONTRÃAL","462",6,2,3,1.5,"462%07.2f26.0"
"2006","1060","%07.2f31.0",5,3,"December 31, 2006","MONTRÃAL","462",8,1,8,3,"462%07.2f31.0"
"2006","1060","%07.2f34.0",5,3,"December 31, 2006","MONTRÃAL","462",31,4,7.75,3,"462%07.2f34.0"
"2006","1060","%07.2f42.0",5,3,"December 31, 2006","MONTRÃAL","462",23,4,5.75,0.75,"462%07.2f42.0"
"2006","1060","%07.2f53.0",5,3,"December 31, 2006","MONTRÃAL","462",6,2,3,3,"462%07.2f53.0"
"2006","1060","%07.2f54.0",5,3,"December 31, 2006","MONTRÃAL","462",16,1,16,8,"462%07.2f54.0"
"2006","1060","%07.2f56.0",5,3,"December 31, 2006","MONTRÃAL","462",6,2,3,0,"462%07.2f56.0"
"2006","1060","%07.2f57.0",5,3,"December 31, 2006","MONTRÃAL","462",125,1,125,11,"462%07.2f57.0"
"2006","1060","%07.2f62.0",5,3,"December 31, 2006","MONTRÃAL","462",8,1,8,9,"462%07.2f62.0"
"2006","1060","%07.2f64.0",5,3,"December 31, 2006","MONTRÃAL","462",19,1,19,22,"462%07.2f64.0"
"2006","1060","%07.2f66.00999999999999",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,4,"462%07.2f66.00999999999999"
"2006","1060","%07.2f69.0",5,3,"December 31, 2006","MONTRÃAL","462",643,4,160.75,17.5,"462%07.2f69.0"
"2006","1060","%07.2f76.0",5,3,"December 31, 2006","MONTRÃAL","462",18,2,9,3,"462%07.2f76.0"
"2006","1060","%07.2f79.0",5,3,"December 31, 2006","MONTRÃAL","462",27,5,5.4,4,"462%07.2f79.0"
"2006","1060","%07.2f90.0",5,3,"December 31, 2006","MONTRÃAL","462",4,1,4,2,"462%07.2f90.0"
"2006","1060","%07.2f94.00999999999999",5,3,"December 31, 2006","MONTRÃAL","462",11,3,3.66666666666667,3,"462%07.2f94.00999999999999"
"2006","1060","%07.2f98.0",5,3,"December 31, 2006","MONTRÃAL","462",8,3,2.66666666666667,2,"462%07.2f98.0"
"2006","1060","%07.2f100.0",5,3,"December 31, 2006","MONTRÃAL","462",35,1,35,4,"462%07.2f100.0"
"2006","1060","%07.2f103.0",5,1,"December 31, 2006","MONTRÃAL","462",2,1,2,2,"462%07.2f103.0"
"2006","1060","%07.2f111.0",5,1,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f111.0"
"2006","1060","%07.2f111.0",5,3,"December 31, 2006","MONTRÃAL","462",19,1,19,0,"462%07.2f111.0"
"2006","1060","%07.2f120.0",5,3,"December 31, 2006","MONTRÃAL","462",26,1,26,12,"462%07.2f120.0"
"2006","1060","%07.2f125.0",5,3,"December 31, 2006","MONTRÃAL","462",24,1,24,0,"462%07.2f125.0"
"2006","1060","%07.2f133.0",5,3,"December 31, 2006","MONTRÃAL","462",9,4,2.25,1.5,"462%07.2f133.0"
"2006","1060","%07.2f134.0",5,3,"December 31, 2006","MONTRÃAL","462",25,4,6.25,4.25,"462%07.2f134.0"
"2006","1060","%07.2f136.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,3,"462%07.2f136.0"
"2006","1060","%07.2f163.0",5,3,"December 31, 2006","MONTRÃAL","462",9,1,9,0,"462%07.2f163.0"
"2006","1060","%07.2f164.0",5,3,"December 31, 2006","MONTRÃAL","462",22,2,11,2,"462%07.2f164.0"
"2006","1060","%07.2f168.0",5,3,"December 31, 2006","MONTRÃAL","462",23,1,23,0,"462%07.2f168.0"
"2006","1060","%07.2f185.0",5,3,"December 31, 2006","MONTRÃAL","462",19,7,2.71428571428571,0.857142857142857,"462%07.2f185.0"
"2006","1060","%07.2f187.01999999999998",5,3,"December 31, 2006","MONTRÃAL","462",29,3,9.66666666666667,0,"462%07.2f187.01999999999998"
"2006","1060","%07.2f196.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f196.0"
"2006","1060","%07.2f210.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,4,"462%07.2f210.0"
"2006","1060","%07.2f214.0",5,3,"December 31, 2006","MONTRÃAL","462",2,2,1,1.5,"462%07.2f214.0"
"2006","1060","%07.2f216.0",5,3,"December 31, 2006","MONTRÃAL","462",12,2,6,3,"462%07.2f216.0"
"2006","1060","%07.2f218.0",5,3,"December 31, 2006","MONTRÃAL","462",66,1,66,0,"462%07.2f218.0"
"2006","1060","%07.2f228.0",5,3,"December 31, 2006","MONTRÃAL","462",3,2,1.5,0,"462%07.2f228.0"
"2006","1060","%07.2f233.0",5,3,"December 31, 2006","MONTRÃAL","462",8,2,4,0,"462%07.2f233.0"
"2006","1060","%07.2f238.0",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f238.0"
"2006","1060","%07.2f263.0",5,3,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f263.0"
"2006","1060","%07.2f264.02",5,3,"December 31, 2006","MONTRÃAL","462",80,1,80,0,"462%07.2f264.02"
"2006","1060","%07.2f268.01",1,1,"December 31, 2006","MONTRÃAL","462",3,3,1,0,"462%07.2f268.01"
"2006","1060","%07.2f268.01",2,1,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f268.01"
"2006","1060","%07.2f268.01",5,3,"December 31, 2006","MONTRÃAL","462",13,1,13,6,"462%07.2f268.01"
"2006","1060","%07.2f273.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,2,"462%07.2f273.0"
"2006","1060","%07.2f276.0",2,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f276.0"
"2006","1060","%07.2f282.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f282.0"
"2006","1060","%07.2f282.0",2,1,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f282.0"
"2006","1060","%07.2f285.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f285.0"
"2006","1060","%07.2f288.0",1,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f288.0"
"2006","1060","%07.2f290.02",2,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f290.02"
"2006","1060","%07.2f290.03999999999996",4,1,"December 31, 2006","MONTRÃAL","462",3,1,3,0,"462%07.2f290.03999999999996"
"2006","1060","%07.2f290.04999999999995",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f290.04999999999995"
"2006","1060","%07.2f290.07",2,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f290.07"
"2006","1060","%07.2f290.09",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f290.09"
"2006","1060","%07.2f291.01",1,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f291.01"
"2006","1060","%07.2f291.01",2,1,"December 31, 2006","MONTRÃAL","462",6,7,0.857142857142857,0,"462%07.2f291.01"
"2006","1060","%07.2f291.01",5,3,"December 31, 2006","MONTRÃAL","462",6,1,6,0,"462%07.2f291.01"
"2006","1060","%07.2f291.02",1,1,"December 31, 2006","MONTRÃAL","462",7,15,0.466666666666667,0,"462%07.2f291.02"
"2006","1060","%07.2f291.02",2,1,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f291.02"
"2006","1060","%07.2f291.02",5,3,"December 31, 2006","MONTRÃAL","462",21,3,7,3,"462%07.2f291.02"
"2006","1060","%07.2f301.0",5,3,"December 31, 2006","MONTRÃAL","462",5,2,2.5,3,"462%07.2f301.0"
"2006","1060","%07.2f302.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f302.0"
"2006","1060","%07.2f303.0",5,3,"December 31, 2006","MONTRÃAL","462",16,2,8,4.5,"462%07.2f303.0"
"2006","1060","%07.2f305.0",5,3,"December 31, 2006","MONTRÃAL","462",4,1,4,5,"462%07.2f305.0"
"2006","1060","%07.2f307.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,0,"462%07.2f307.0"
"2006","1060","%07.2f313.0",4,3,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f313.0"
"2006","1060","%07.2f313.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f313.0"
"2006","1060","%07.2f316.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f316.0"
"2006","1060","%07.2f316.0",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,3,"462%07.2f316.0"
"2006","1060","%07.2f317.01",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f317.01"
"2006","1060","%07.2f317.01",4,3,"December 31, 2006","MONTRÃAL","462",5,1,5,0,"462%07.2f317.01"
"2006","1060","%07.2f317.01",5,3,"December 31, 2006","MONTRÃAL","462",30,2,15,15.5,"462%07.2f317.01"
"2006","1060","%07.2f321.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,2,"462%07.2f321.0"
"2006","1060","%07.2f322.02",5,3,"December 31, 2006","MONTRÃAL","462",4,3,1.33333333333333,2.66666666666667,"462%07.2f322.02"
"2006","1060","%07.2f322.03999999999996",4,3,"December 31, 2006","MONTRÃAL","462",2,2,1,1,"462%07.2f322.03999999999996"
"2006","1060","%07.2f325.03999999999996",5,3,"December 31, 2006","MONTRÃAL","462",59,2,29.5,0,"462%07.2f325.03999999999996"
"2006","1060","%07.2f329.0",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f329.0"
"2006","1060","%07.2f355.0",1,1,"December 31, 2006","MONTRÉAL","462",1,1,1,0,"462%07.2f355.0"
"2006","1060","%07.2f367.0",5,3,"December 31, 2006","MONTRÃAL","462",9,1,9,4,"462%07.2f367.0"
"2006","1060","%07.2f370.0",1,1,"December 31, 2006","MONTRÉAL","462",2,3,0.666666666666667,0,"462%07.2f370.0"
"2006","1060","%07.2f380.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f380.0"
"2006","1060","%07.2f382.01",1,1,"December 31, 2006","MONTRÃAL","462",0,1,0,0,"462%07.2f382.01"
"2006","1060","%07.2f382.01",5,3,"December 31, 2006","MONTRÃAL","462",22,1,22,8,"462%07.2f382.01"
"2006","1060","%07.2f394.0",5,3,"December 31, 2006","MONTRÃAL","462",3,2,1.5,1.5,"462%07.2f394.0"
"2006","1060","%07.2f395.03",4,3,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f395.03"
"2006","1060","%07.2f395.03",5,3,"December 31, 2006","MONTRÃAL","462",1,1,1,3,"462%07.2f395.03"
"2006","1060","%07.2f400.0",4,3,"December 31, 2006","MONTRÉAL","462",5,3,1.66666666666667,2,"462%07.2f400.0"
"2006","1060","%07.2f410.02",5,3,"December 31, 2006","MONTRÃAL","462",59,5,11.8,6.4,"462%07.2f410.02"
"2006","1060","%07.2f412.0",5,3,"December 31, 2006","MONTRÃAL","462",6,1,6,4,"462%07.2f412.0"
"2006","1060","%07.2f415.01",1,1,"December 31, 2006","MONTRÃAL","462",11,23,0.478260869565217,0,"462%07.2f415.01"
"2006","1060","%07.2f415.01",2,1,"December 31, 2006","MONTRÃAL","462",6,5,1.2,0,"462%07.2f415.01"
"2006","1060","%07.2f415.01",4,3,"December 31, 2006","MONTRÃAL","462",54,13,4.15384615384615,2.23076923076923,"462%07.2f415.01"
"2006","1060","%07.2f415.01",5,3,"December 31, 2006","MONTRÃAL","462",158,7,22.5714285714286,2.71428571428571,"462%07.2f415.01"
"2006","1060","%07.2f415.03999999999996",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f415.03999999999996"
"2006","1060","%07.2f421.02",4,3,"December 31, 2006","MONTRÃAL","462",7,3,2.33333333333333,2,"462%07.2f421.02"
"2006","1060","%07.2f430.0",1,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f430.0"
"2006","1060","%07.2f452.0",4,1,"December 31, 2006","MONTRÃAL","462",18,2,9,0,"462%07.2f452.0"
"2006","1060","%07.2f452.0",4,3,"December 31, 2006","MONTRÃAL","462",6,2,3,2,"462%07.2f452.0"
"2006","1060","%07.2f452.0",5,3,"December 31, 2006","MONTRÃAL","462",57,3,19,5.33333333333333,"462%07.2f452.0"
"2006","1060","%07.2f460.0",1,1,"December 31, 2006","MONTRÉAL","462",2,3,0.666666666666667,0,"462%07.2f460.0"
"2006","1060","%07.2f462.01",1,1,"December 31, 2006","MONTRÉAL","462",2,2,1,0,"462%07.2f462.01"
"2006","1060","%07.2f462.01",4,3,"December 31, 2006","MONTRÉAL","462",1,1,1,2,"462%07.2f462.01"
"2006","1060","%07.2f462.02",1,1,"December 31, 2006","MONTRÉAL","462",4,6,0.666666666666667,0,"462%07.2f462.02"
"2006","1060","%07.2f470.01",1,1,"December 31, 2006","MONTRÃAL","462",3,3,1,0,"462%07.2f470.01"
"2006","1060","%07.2f470.01",4,3,"December 31, 2006","MONTRÃAL","462",5,2,2.5,1,"462%07.2f470.01"
"2006","1060","%07.2f470.01",5,3,"December 31, 2006","MONTRÃAL","462",10,3,3.33333333333333,1.33333333333333,"462%07.2f470.01"
"2006","1060","%07.2f480.0",1,1,"December 31, 2006","MONTRÃAL","462",2,4,0.5,0,"462%07.2f480.0"
"2006","1060","%07.2f490.0",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,3,"462%07.2f490.0"
"2006","1060","%07.2f491.0",1,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f491.0"
"2006","1060","%07.2f511.0",1,1,"December 31, 2006","MONTRÃAL","462",2,3,0.666666666666667,0,"462%07.2f511.0"
"2006","1060","%07.2f511.0",2,1,"December 31, 2006","MONTRÃAL","462",2,1,2,0,"462%07.2f511.0"
"2006","1060","%07.2f512.02",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f512.02"
"2006","1060","%07.2f512.04",1,1,"December 31, 2006","MONTRÃAL","462",3,3,1,0,"462%07.2f512.04"
"2006","1060","%07.2f513.01",2,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f513.01"
"2006","1060","%07.2f514.01",1,1,"December 31, 2006","MONTRÃAL","462",0,1,0,0,"462%07.2f514.01"
"2006","1060","%07.2f514.01",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,3,"462%07.2f514.01"
"2006","1060","%07.2f514.02",5,3,"December 31, 2006","MONTRÃAL","462",11,2,5.5,3,"462%07.2f514.02"
"2006","1060","%07.2f515.01",1,1,"December 31, 2006","MONTRÃAL","462",10,11,0.909090909090909,0,"462%07.2f515.01"
"2006","1060","%07.2f515.01",2,1,"December 31, 2006","MONTRÃAL","462",3,4,0.75,0,"462%07.2f515.01"
"2006","1060","%07.2f515.01",5,3,"December 31, 2006","MONTRÃAL","462",60,2,30,4,"462%07.2f515.01"
"2006","1060","%07.2f515.02",5,3,"December 31, 2006","MONTRÃAL","462",2,1,2,3,"462%07.2f515.02"
"2006","1060","%07.2f521.01",5,3,"December 31, 2006","MONTRÃAL","462",60,2,30,5.5,"462%07.2f521.01"
"2006","1060","%07.2f521.04",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f521.04"
"2006","1060","%07.2f521.04",5,3,"December 31, 2006","MONTRÃAL","462",31,5,6.2,0,"462%07.2f521.04"
"2006","1060","%07.2f521.05",1,1,"December 31, 2006","MONTRÃAL","462",3,4,0.75,0,"462%07.2f521.05"
"2006","1060","%07.2f521.06",1,1,"December 31, 2006","MONTRÃAL","462",2,2,1,0,"462%07.2f521.06"
"2006","1060","%07.2f521.06",4,3,"December 31, 2006","MONTRÃAL","462",3,2,1.5,2.5,"462%07.2f521.06"
"2006","1060","%07.2f522.01",5,3,"December 31, 2006","MONTRÃAL","462",18,1,18,5,"462%07.2f522.01"
"2006","1060","%07.2f530.0",1,1,"December 31, 2006","MONTRÃAL","462",1,1,1,0,"462%07.2f530.0"
"2006","1060","%07.2f550.02",1,1,"December 31, 2006","MONTRÃAL","462",1,3,0.333333333333333,0,"462%07.2f550.02"
"2006","1060","%07.2f550.03",1,1,"December 31, 2006","MONTRÃAL","462",8,12,0.666666666666667,0,"462%07.2f550.03"
"2006","1060","%07.2f580.02",1,1,"December 31, 2006","MONTRÃAL","462",0,1,0,0,"462%07.2f580.02"
"2006","1060","%07.2f580.02",5,3,"December 31, 2006","MONTRÃAL","462",3,3,1,3,"462%07.2f580.02"
"2006","1060","%07.2f582.02",5,3,"December 31, 2006","MONTRÃAL","462",4,3,1.33333333333333,3,"462%07.2f582.02"
"2006","1060","%07.2f585.01",5,3,"December 31, 2006","MONTRÃAL","462",12,3,4,3,"462%07.2f585.01"
"2006","1060","%07.2f593.0",5,3,"December 31, 2006","MONTRÃAL","462",3,1,3,14,"462%07.2f593.0"
"2006","1060","%07.2f594.02",1,1,"December 31, 2006","MONTRÃAL","462",0,1,0,0,"462%07.2f594.02"
"2006","1060","%07.2f603.01",5,3,"December 31, 2006","MONTRÃAL","462",7,2,3.5,5.5,"462%07.2f603.01"
"2006","1060","%07.2f604.05",1,1,"December 31, 2006","MONTRÃAL","462",3,3,1,0,"462%07.2f604.05"
