"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2014","0140","T2G",5,3,"December 31, 2014","CALGARY",657,NA,NA,6,109.5,12.3333333333333,4.66666666666667,NA,41,18,NA,NA,59,0,0,358663.79661017,248556,439400
"2014","0140","T2K",1,1,"September 30, 2014","CALGARY",8,NA,NA,8,1,0,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T5Y",1,2,"September 30, 2014","EDMONTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1T",5,1,"June 30, 2014","MONTRÉAL",2,NA,NA,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J0N",5,3,"September 30, 2014","MONTRÉAL",115,NA,NA,16,7.1875,1.9375,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J3Y",1,1,"December 31, 2014","MONTRÉAL",72,NA,NA,72,1,0,0.615384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J4L",5,3,"June 30, 2014","MONTRÉAL",22,NA,NA,3,7.33333333333333,1.33333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J4X",1,1,"December 31, 2014","MONTRÉAL",12,NA,NA,12,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J7C",5,3,"June 30, 2014","MONTRÉAL",143,NA,NA,5,28.6,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","nan",5,2,"March 31, 2014","MONTRÉAL",387,367,20,83,4.66265060240964,1.21686746987952,0.780487804878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G3K",5,2,"June 30, 2014","QUÉBEC",61,NA,NA,9,6.77777777777778,2.33333333333333,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1490","S4N",2,1,"September 30, 2014","REGINA",6,NA,NA,3,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1700","S7T",5,2,"June 30, 2014","SASKATOON",270,NA,NA,3,90,0,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M6G",5,2,"December 31, 2014","TORONTO",6,NA,NA,1,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V2Z",5,2,"December 31, 2014","VANCOUVER",7,4,3,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5C",5,3,"June 30, 2014","VANCOUVER",27,NA,NA,1,27,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V6R",1,1,"September 30, 2014","VANCOUVER",61,NA,NA,61,1,0,0.836065573770492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T9E",1,1,"March 31, 2014","EDMONTON",233,NA,NA,233,1,0,0.351931330472103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B3T",4,1,"December 31, 2014","HALIFAX",16,NA,NA,3,5.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1H",5,3,"June 30, 2014","MONTRÉAL",49,NA,NA,3,16.3333333333333,2,1,NA,3,5,7,NA,15,0,0,221466.666666667,174000,254000
"2014","1060","H1R",2,1,"June 30, 2014","MONTRÉAL",6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1X",5,3,"June 30, 2014","MONTRÉAL",12,NA,NA,2,6,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1Y",4,1,"December 31, 2014","MONTRÉAL",22,NA,NA,2,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H7T",1,1,"September 30, 2014","MONTRÉAL",2,NA,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G1B",5,3,"March 31, 2014","QUÉBEC",8,NA,NA,4,2,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G1Y",1,1,"September 30, 2014","QUÉBEC",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G3G",5,2,"March 31, 2014","QUÉBEC",10,NA,NA,1,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L1V",2,1,"December 31, 2014","TORONTO",38,NA,NA,19,2,0,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L6M",4,1,"June 30, 2014","TORONTO",254,NA,NA,33,7.6969696969697,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M1W",1,1,"December 31, 2014","TORONTO",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V6Y",5,3,"June 30, 2014","VANCOUVER",289,NA,NA,2,144.5,16,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2440","V8S",1,3,"September 30, 2014","VICTORIA",4,NA,NA,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R3C",2,1,"September 30, 2014","WINNIPEG",4,NA,NA,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B2Z",1,2,"December 31, 2014","HALIFAX",3,NA,NA,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H3X",1,1,"September 30, 2014","MONTRÉAL",3,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L0G",5,3,"December 31, 2014","TORONTO",6,NA,NA,1,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L9R",4,1,"March 31, 2014","TORONTO",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M9M",2,1,"September 30, 2014","TORONTO",16,NA,NA,8,2,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V4P",1,1,"June 30, 2014","VANCOUVER",11,NA,NA,11,1,0,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R2W",1,1,"December 31, 2014","WINNIPEG",41,NA,NA,41,1,0,0.585365853658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T2A",5,3,"June 30, 2014","CALGARY",271,NA,NA,5,54.2,4,3,NA,NA,99,15,NA,114,0,0,252094.736842105,194900,277900
"2014","0610","L8N",5,2,"December 31, 2014","HAMILTON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J7H",1,1,"September 30, 2014","MONTRÉAL",2,NA,NA,2,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G6V",5,4,"December 31, 2014","QUÉBEC",83,NA,NA,3,27.6666666666667,3.66666666666667,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L0H",4,1,"June 30, 2014","TORONTO",5,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3C",1,1,"December 31, 2014","VANCOUVER",11,NA,NA,11,1,0,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5T",2,1,"March 31, 2014","VANCOUVER",4,NA,NA,2,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T8H",4,3,"March 31, 2014","EDMONTON",18,NA,NA,6,3,0,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","nan",5,3,"March 31, 2014","EDMONTON",733,NA,NA,23,31.8695652173913,2,1.55555555555556,48,108,234,NA,NA,390,64.0820512820513,689.772791794872,175391.312820513,0,317753
"2014","1700","S7V",2,1,"December 31, 2014","SASKATOON",4,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L5H",1,1,"March 31, 2014","TORONTO",27,NA,NA,27,1,0,0.62962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M1B",1,1,"September 30, 2014","TORONTO",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M1P",5,3,"December 31, 2014","TORONTO",35,NA,NA,1,35,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3N",2,3,"March 31, 2014","VANCOUVER",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5A",4,3,"September 30, 2014","VANCOUVER",26,NA,NA,2,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2440","V9B",5,3,"December 31, 2014","VICTORIA",113,NA,NA,3,37.6666666666667,3.66666666666667,8,NA,2,42,NA,NA,44,80.2272727272727,863.558340909091,306259.090909091,199900,364900
"2014","0340","T6C",1,1,"September 30, 2014","EDMONTON",40,NA,NA,40,1,0,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L8L",5,3,"September 30, 2014","HAMILTON",6,NA,NA,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J3Y",5,3,"September 30, 2014","MONTRÉAL",272,NA,NA,27,10.0740740740741,2.85185185185185,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J7R",5,2,"March 31, 2014","MONTRÉAL",6,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K2B",2,2,"December 31, 2014","OTTAWA",6,NA,NA,3,2,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G3A",5,3,"June 30, 2014","QUÉBEC",145,NA,NA,3,48.3333333333333,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R0E",1,1,"March 31, 2014","WINNIPEG",95,NA,NA,95,1,0,1.1304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T2K",2,1,"September 30, 2014","CALGARY",28,NA,NA,14,2,0,0.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B3T",1,2,"September 30, 2014","HALIFAX",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1W",5,2,"December 31, 2014","MONTRÉAL",29,NA,NA,7,4.14285714285714,3,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H4W",1,1,"September 30, 2014","MONTRÉAL",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J5Z",5,3,"December 31, 2014","MONTRÉAL",72,NA,NA,7,10.2857142857143,1.71428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J7P",5,2,"September 30, 2014","MONTRÉAL",36,NA,NA,2,18,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K1M",1,1,"September 30, 2014","OTTAWA",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L0E",1,1,"December 31, 2014","TORONTO",89,NA,NA,89,1,0,2.02247191011236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M4N",1,1,"September 30, 2014","TORONTO",39,NA,NA,39,1,0,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V0N",5,2,"December 31, 2014","VANCOUVER",1,0,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V2X",1,2,"September 30, 2014","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5C",2,1,"September 30, 2014","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T2T",5,3,"September 30, 2014","CALGARY",218,NA,NA,4,54.5,6,2,NA,2,19,NA,NA,21,0,0,293266.666666667,199000,344000
"2014","1060","H7Y",1,1,"September 30, 2014","MONTRÉAL",3,NA,NA,3,1,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J3X",1,1,"September 30, 2014","MONTRÉAL",7,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K0A",5,3,"September 30, 2014","OTTAWA",72,NA,NA,6,12,3,2.33333333333333,NA,31,15,NA,NA,46,132.95652173913,1431.13070434783,284421.739130435,259900,322900
"2014","1265","K1Y",5,2,"December 31, 2014","OTTAWA",144,NA,NA,3,48,4.66666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G2M",5,1,"December 31, 2014","QUÉBEC",2,NA,NA,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L0G",4,3,"December 31, 2014","TORONTO",18,NA,NA,5,3.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L3P",4,1,"June 30, 2014","TORONTO",8,NA,NA,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L4E",4,1,"March 31, 2014","TORONTO",248,NA,NA,43,5.76744186046512,0,1.27906976744186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M2L",1,3,"June 30, 2014","TORONTO",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T5C",4,1,"June 30, 2014","EDMONTON",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B3G",1,1,"December 31, 2014","HALIFAX",6,NA,NA,6,1,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L8V",1,1,"December 31, 2014","HAMILTON",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J3G",1,1,"June 30, 2014","MONTRÉAL",38,NA,NA,38,1,0,0.269230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K2L",5,2,"December 31, 2014","OTTAWA",268,NA,NA,1,268,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G6Z",1,1,"March 31, 2014","QUÉBEC",42,NA,NA,42,1,0,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3N",1,1,"June 30, 2014","VANCOUVER",68,NA,NA,68,1,0,0.867647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5S",5,2,"March 31, 2014","VANCOUVER",31,15,16,31,1,0,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R3A",2,1,"September 30, 2014","WINNIPEG",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T5V",2,3,"December 31, 2014","EDMONTON",4,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L9C",1,1,"March 31, 2014","HAMILTON",48,NA,NA,48,1,0,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1N",5,3,"September 30, 2014","MONTRÉAL",26,NA,NA,8,3.25,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J4N",1,1,"December 31, 2014","MONTRÉAL",5,NA,NA,5,1,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J5W",1,1,"March 31, 2014","MONTRÉAL",60,NA,NA,60,1,0,0.658536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L4S",5,3,"September 30, 2014","TORONTO",30,NA,NA,3,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2440","nan",1,1,"June 30, 2014","VICTORIA",139,NA,NA,139,1,0,0.784172661870504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T3R",2,1,"September 30, 2014","CALGARY",32,NA,NA,16,2,0,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T6M",1,3,"June 30, 2014","EDMONTON",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B4E",1,2,"September 30, 2014","HALIFAX",3,NA,NA,3,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H1Z",1,1,"March 31, 2014","MONTRÉAL",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J3X",2,1,"June 30, 2014","MONTRÉAL",8,NA,NA,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1400","G1H",1,1,"September 30, 2014","QUÉBEC",4,NA,NA,4,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L4E",1,1,"June 30, 2014","TORONTO",139,NA,NA,139,1,0,2.72661870503597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M2R",4,1,"June 30, 2014","TORONTO",65,NA,NA,6,10.8333333333333,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3E",4,3,"September 30, 2014","VANCOUVER",125,NA,NA,22,5.68181818181818,0,4.09090909090909,NA,NA,NA,9,1,10,137.7,1482.18903,493400,479900,614900
"2014","2410","V5L",1,2,"March 31, 2014","VANCOUVER",3,NA,NA,3,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5P",1,2,"June 30, 2014","VANCOUVER",26,NA,NA,26,1,0,1.38461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V6N",1,1,"June 30, 2014","VANCOUVER",66,NA,NA,66,1,0,0.712121212121212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T3E",2,1,"June 30, 2014","CALGARY",128,NA,NA,64,2,0,0.693548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T8C",1,1,"September 30, 2014","EDMONTON",13,NA,NA,13,1,0,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L8G",5,3,"June 30, 2014","HAMILTON",10,NA,NA,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L9B",1,1,"June 30, 2014","HAMILTON",42,NA,NA,42,1,0,0.619047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H2R",2,1,"March 31, 2014","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H4R",5,3,"December 31, 2014","MONTRÉAL",89,NA,NA,1,89,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H7A",5,2,"December 31, 2014","MONTRÉAL",4,NA,NA,1,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","J4W",1,1,"December 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K1S",4,2,"June 30, 2014","OTTAWA",8,NA,NA,1,8,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L6Y",4,1,"March 31, 2014","TORONTO",7,NA,NA,1,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R3A",1,2,"December 31, 2014","WINNIPEG",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H4G",5,3,"March 31, 2014","MONTRÉAL",62,NA,NA,4,15.5,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1490","S4S",1,1,"December 31, 2014","REGINA",15,NA,NA,15,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L1T",4,3,"September 30, 2014","TORONTO",28,NA,NA,2,14,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M4E",1,1,"March 31, 2014","TORONTO",14,NA,NA,14,1,0,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M8V",1,1,"September 30, 2014","TORONTO",8,NA,NA,8,1,0,2.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5N",2,3,"September 30, 2014","VANCOUVER",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5Y",4,3,"December 31, 2014","VANCOUVER",10,NA,NA,1,10,3,1,NA,NA,1,9,NA,10,111.8,1203.40402,541000,0,945000
"2014","2410","V6A",1,1,"June 30, 2014","VANCOUVER",2,NA,NA,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V6J",5,3,"March 31, 2014","VANCOUVER",50,NA,NA,1,50,4,3,NA,7,12,NA,NA,19,0,0,50621.0526315789,0,555900
"2014","2440","V9B",4,3,"March 31, 2014","VICTORIA",30,NA,NA,8,3.75,0,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K1S",4,1,"March 31, 2014","OTTAWA",8,NA,NA,2,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1490","S4V",2,1,"December 31, 2014","REGINA",48,NA,NA,24,2,0,0.0952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V4A",5,2,"September 30, 2014","VANCOUVER",9,1,8,9,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V7P",5,3,"June 30, 2014","VANCOUVER",30,NA,NA,1,30,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T2Y",1,1,"March 31, 2014","CALGARY",2,NA,NA,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H7E",1,1,"September 30, 2014","MONTRÉAL",7,NA,NA,7,1,0,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M4B",4,1,"June 30, 2014","TORONTO",8,NA,NA,1,8,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","M4L",1,1,"June 30, 2014","TORONTO",10,NA,NA,10,1,0,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5V",2,1,"June 30, 2014","VANCOUVER",20,NA,NA,10,2,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2440","V8M",2,1,"June 30, 2014","VICTORIA",10,NA,NA,5,2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R3M",4,3,"June 30, 2014","WINNIPEG",3,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0140","T2R",5,3,"September 30, 2014","CALGARY",137,NA,NA,1,137,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0340","T8R",5,2,"September 30, 2014","EDMONTON",36,NA,NA,1,36,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0580","B4B",1,1,"December 31, 2014","HALIFAX",17,NA,NA,17,1,0,1.41176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L8S",1,1,"September 30, 2014","HAMILTON",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H8Z",1,1,"March 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K1T",1,1,"June 30, 2014","OTTAWA",96,NA,NA,96,1,0,1.57291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1265","K4A",5,3,"September 30, 2014","OTTAWA",16,NA,NA,2,8,3.5,1,NA,NA,16,NA,NA,16,98.75,1062.935125,220150,208900,231900
"2014","1400","G3A",1,1,"June 30, 2014","QUÉBEC",9,NA,NA,9,1,0,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L4S",5,1,"September 30, 2014","TORONTO",12,NA,NA,1,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2270","L6B",4,1,"December 31, 2014","TORONTO",62,NA,NA,10,6.2,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3A",4,3,"March 31, 2014","VANCOUVER",33,NA,NA,5,6.6,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V3M",2,1,"June 30, 2014","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V4B",1,2,"March 31, 2014","VANCOUVER",5,NA,NA,5,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2410","V5N",1,1,"March 31, 2014","VANCOUVER",13,NA,NA,13,1,0,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2680","R2W",4,3,"December 31, 2014","WINNIPEG",26,NA,NA,2,13,0,NA,NA,NA,NA,18,NA,18,0,0,304900,304900,304900
"2014","0340","T8B",1,1,"September 30, 2014","EDMONTON",20,NA,NA,20,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","0610","L9H",4,1,"December 31, 2014","HAMILTON",60,NA,NA,8,7.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H2V",5,3,"March 31, 2014","MONTRÉAL",27,NA,NA,2,13.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","1060","H2W",5,1,"September 30, 2014","MONTRÉAL",2,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
