"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2006","2680","R4L","December 31, 2006","WINNIPEG",6,NA,NA,6,1,0,1.16666666666667
"2006","2270","M6S","December 31, 2006","TORONTO",18,NA,NA,11,1.63636363636364,0,0.875
"2006","2410","V2X","September 30, 2006","VANCOUVER",126,NA,NA,27,4.66666666666667,0.148148148148148,0.185185185185185
"2006","2680","R1A","September 30, 2006","WINNIPEG",50,NA,NA,50,1,0,1.3
"2006","2680","R2M","March 31, 2006","WINNIPEG",130,NA,NA,16,8.125,0,0.6875
"2006","2270","L1V","September 30, 2006","TORONTO",96,NA,NA,92,1.04347826086957,0,0.0326086956521739
"2006","2410","V7W","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,0
"2006","2270","M6L","March 31, 2006","TORONTO",10,NA,NA,10,1,0,0.444444444444444
"2006","2270","M9B","December 31, 2006","TORONTO",31,NA,NA,19,1.63157894736842,0,0.428571428571429
"2006","2440","nan","March 31, 2006","VICTORIA",934,NA,NA,383,2.43864229765013,0.0652741514360313,0.436031331592689
"2006","1060","H7V","June 30, 2006","MONTRÉAL",396,NA,NA,3,132,8.33333333333333,0
"2006","0340","T5C","December 31, 2006","EDMONTON",6,NA,NA,3,2,0,0
"2006","0610","L8W","September 30, 2006","HAMILTON",2,NA,NA,2,1,0,0
"2006","2270","L5G","June 30, 2006","TORONTO",80,NA,NA,42,1.9047619047619,0,1.57142857142857
"2006","2270","M9N","December 31, 2006","TORONTO",427,NA,NA,10,42.7,0,1.3
"2006","2440","V8W","June 30, 2006","VICTORIA",70,NA,NA,3,23.3333333333333,2.33333333333333,0.333333333333333
"2006","1060","H9H","September 30, 2006","MONTRÉAL",281,NA,NA,6,46.8333333333333,0,0
"2006","1060","H9W","June 30, 2006","MONTRÉAL",31,NA,NA,23,1.34782608695652,0,0
"2006","1400","G2L","December 31, 2006","QUÉBEC",33,NA,NA,4,8.25,0.75,0
"2006","2410","V5C","June 30, 2006","VANCOUVER",75,NA,NA,34,2.20588235294118,0.117647058823529,0.147058823529412
"2006","0140","T2R","June 30, 2006","CALGARY",294,NA,NA,2,147,9.5,2.5
"2006","1060","J6K","March 31, 2006","MONTRÉAL",80,NA,NA,18,4.44444444444444,0,0
"2006","2270","L4A","June 30, 2006","TORONTO",191,NA,NA,191,1,0,0.885906040268456
"2006","2270","L4T","September 30, 2006","TORONTO",7,NA,NA,7,1,0,0.428571428571429
"2006","2270","M4R","December 31, 2006","TORONTO",2,NA,NA,2,1,0,0
"2006","2270","M9V","September 30, 2006","TORONTO",9,NA,NA,9,1,0,0.142857142857143
"2006","2410","V5L","March 31, 2006","VANCOUVER",73,NA,NA,17,4.29411764705882,0.647058823529412,1.35294117647059
"2006","1060","J6J","March 31, 2006","MONTRÉAL",50,NA,NA,48,1.04166666666667,0,0
"2006","1400","G2B","December 31, 2006","QUÉBEC",123,NA,NA,118,1.04237288135593,0.0169491525423729,0.076271186440678
"2006","2270","L3Y","March 31, 2006","TORONTO",28,NA,NA,20,1.4,0,1.65
"2006","0340","T8G","December 31, 2006","EDMONTON",25,NA,NA,25,1,0,1.52
"2006","1060","H1C","June 30, 2006","MONTRÉAL",97,NA,NA,37,2.62162162162162,0,0
"2006","1060","H8R","December 31, 2006","MONTRÉAL",83,NA,NA,1,83,0,NA
"2006","1060","H9X","September 30, 2006","MONTRÉAL",17,NA,NA,17,1,0,0
"2006","1265","nan","March 31, 2006","OTTAWA",3479,NA,NA,1955,1.77953964194373,0.0051150895140665,0.700255754475703
"2006","1060","H1L","September 30, 2006","MONTRÉAL",294,NA,NA,10,29.4,0,0
"2006","1060","H2B","December 31, 2006","MONTRÉAL",42,NA,NA,9,4.66666666666667,0,0
"2006","1060","J4Y","June 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"2006","1265","K1K","September 30, 2006","OTTAWA",32,NA,NA,6,5.33333333333333,0,0.833333333333333
"2006","1060","H3Y","December 31, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"2006","2270","L1Z","September 30, 2006","TORONTO",77,NA,NA,36,2.13888888888889,0,0.194444444444444
"2006","2270","M2L","September 30, 2006","TORONTO",10,NA,NA,10,1,0,1
"2006","1700","S7N","September 30, 2006","SASKATOON",25,NA,NA,21,1.19047619047619,0,0
"2006","2270","L3Z","June 30, 2006","TORONTO",77,NA,NA,77,1,0,1.1038961038961
"2006","2270","M4N","September 30, 2006","TORONTO",44,NA,NA,44,1,0,0.375
"2006","2410","V6M","September 30, 2006","VANCOUVER",46,NA,NA,19,2.42105263157895,1,1.68421052631579
"2006","1400","G2G","March 31, 2006","QUÉBEC",43,NA,NA,37,1.16216216216216,0,0.0810810810810811
"2006","2270","L4P","December 31, 2006","TORONTO",200,NA,NA,199,1.00502512562814,0,0.527638190954774
"2006","2410","V3R","June 30, 2006","VANCOUVER",255,NA,NA,62,4.11290322580645,0.129032258064516,1.06451612903226
"2006","2410","V3Y","September 30, 2006","VANCOUVER",296,NA,NA,30,9.86666666666667,0.333333333333333,0.5
"2006","1060","H1X","September 30, 2006","MONTRÉAL",72,NA,NA,14,5.14285714285714,0,0
"2006","2270","M3M","December 31, 2006","TORONTO",1,NA,NA,1,1,0,NA
"2006","0340","T0B","September 30, 2006","EDMONTON",9,NA,NA,9,1,0,1.11111111111111
"2006","1400","G1E","June 30, 2006","QUÉBEC",67,NA,NA,9,7.44444444444444,0.777777777777778,1.44444444444444
"2006","2270","M1T","September 30, 2006","TORONTO",2,NA,NA,2,1,0,3.5
"2006","0340","T5H","December 31, 2006","EDMONTON",102,NA,NA,15,6.8,0,0.866666666666667
"2006","0340","T5G","March 31, 2006","EDMONTON",51,NA,NA,16,3.1875,0,0.25
"2006","0340","T9E","December 31, 2006","EDMONTON",52,NA,NA,51,1.01960784313725,0,0.235294117647059
"2006","1060","J6Y","March 31, 2006","MONTRÉAL",145,NA,NA,121,1.19834710743802,0.0991735537190083,0
"2006","2410","V3J","June 30, 2006","VANCOUVER",112,NA,NA,32,3.5,0.9375,0.46875
"2006","2410","V5N","December 31, 2006","VANCOUVER",213,NA,NA,55,3.87272727272727,0.436363636363636,2.03636363636364
"2006","0340","T7Y","March 31, 2006","EDMONTON",26,NA,NA,25,1.04,0,1.8
"2006","2270","L6X","June 30, 2006","TORONTO",1,NA,NA,1,1,0,0
"2006","2440","V9E","December 31, 2006","VICTORIA",46,NA,NA,22,2.09090909090909,0,1.13636363636364
"2006","0610","L8J","March 31, 2006","HAMILTON",29,NA,NA,29,1,0,0.517241379310345
"2006","1060","J6W","June 30, 2006","MONTRÉAL",15,NA,NA,3,5,2,0
"2006","1265","K1H","June 30, 2006","OTTAWA",65,NA,NA,21,3.0952380952381,0,1.47619047619048
"2006","1400","G2J","June 30, 2006","QUÉBEC",17,NA,NA,7,2.42857142857143,0.857142857142857,0
"2006","2410","V4M","June 30, 2006","VANCOUVER",26,NA,NA,26,1,0,0.192307692307692
"2006","1060","J4Z","June 30, 2006","MONTRÉAL",17,NA,NA,3,5.66666666666667,0,0
"2006","1060","J5L","March 31, 2006","MONTRÉAL",263,NA,NA,200,1.315,0.075,0
"2006","1400","G0A","June 30, 2006","QUÉBEC",306,NA,NA,291,1.05154639175258,0,0.164948453608247
"2006","2410","V3X","September 30, 2006","VANCOUVER",28,NA,NA,28,1,0,0.428571428571429
"2006","0580","B3J","March 31, 2006","HALIFAX",52,NA,NA,2,26,0,0.5
"2006","1265","K1M","December 31, 2006","OTTAWA",38,NA,NA,7,5.42857142857143,0,1.28571428571429
"2006","2270","L5L","December 31, 2006","TORONTO",21,NA,NA,7,3,0,0
"2006","0340","T5Y","March 31, 2006","EDMONTON",10,NA,NA,10,1,0,0.1
"2006","1400","G1P","December 31, 2006","QUÉBEC",79,NA,NA,5,15.8,0.4,0.6
"2006","2270","M1N","September 30, 2006","TORONTO",14,NA,NA,14,1,0,4.21428571428571
"2006","2410","V7C","September 30, 2006","VANCOUVER",72,NA,NA,70,1.02857142857143,0,0.314285714285714
"2006","1060","H7E","March 31, 2006","MONTRÉAL",154,NA,NA,84,1.83333333333333,0.166666666666667,0
"2006","1265","K1J","June 30, 2006","OTTAWA",2,NA,NA,2,1,0,1.5
"2006","2270","L9P","June 30, 2006","TORONTO",198,NA,NA,187,1.05882352941176,0,0.122994652406417
"2006","2680","R3A","September 30, 2006","WINNIPEG",22,NA,NA,8,2.75,0,0
"2006","0140","T2X","December 31, 2006","CALGARY",2,NA,NA,2,1,0,3
"2006","1265","K1N","December 31, 2006","OTTAWA",359,NA,NA,3,119.666666666667,0,2
"2006","1700","S7H","June 30, 2006","SASKATOON",14,NA,NA,10,1.4,0,0
"2006","2270","L0P","June 30, 2006","TORONTO",42,NA,NA,18,2.33333333333333,0,0.666666666666667
"2006","2270","M4L","June 30, 2006","TORONTO",64,NA,NA,25,2.56,0,0.75
"2006","2270","M4V","September 30, 2006","TORONTO",12,NA,NA,9,1.33333333333333,0,0.333333333333333
"2006","2680","R3G","June 30, 2006","WINNIPEG",5,NA,NA,5,1,0,1.6
"2006","0340","T5L","December 31, 2006","EDMONTON",10,NA,NA,6,1.66666666666667,0,0.5
"2006","0340","T6B","June 30, 2006","EDMONTON",1,NA,NA,1,1,0,0
"2006","1060","H8P","December 31, 2006","MONTRÉAL",48,NA,NA,8,6,0,0
"2006","1400","G2C","December 31, 2006","QUÉBEC",313,NA,NA,103,3.03883495145631,0.436893203883495,0.188118811881188
"2006","2270","L4Z","March 31, 2006","TORONTO",243,NA,NA,3,81,0,1
"2006","2270","M4W","June 30, 2006","TORONTO",8,NA,NA,8,1,0,0.428571428571429
"2006","2410","V3N","September 30, 2006","VANCOUVER",166,NA,NA,46,3.60869565217391,0.282608695652174,0.108695652173913
"2006","0580","B3A","March 31, 2006","HALIFAX",9,NA,NA,2,4.5,0,0.5
"2006","1265","K4P","September 30, 2006","OTTAWA",63,NA,NA,63,1,0,0.53968253968254
"2006","2270","M8W","September 30, 2006","TORONTO",27,NA,NA,14,1.92857142857143,0,0.888888888888889
"2006","2410","V6R","March 31, 2006","VANCOUVER",128,NA,NA,32,4,0.5625,0.46875
"2006","2270","M1C","December 31, 2006","TORONTO",284,NA,NA,189,1.5026455026455,0,4.55555555555556
"2006","1060","J3X","June 30, 2006","MONTRÉAL",16,NA,NA,9,1.77777777777778,0,0
"2006","1060","J5T","March 31, 2006","MONTRÉAL",175,NA,NA,125,1.4,0.12,0.048
"2006","2270","L5E","June 30, 2006","TORONTO",8,NA,NA,8,1,0,2
"2006","2270","M6C","September 30, 2006","TORONTO",6,NA,NA,5,1.2,0,1
"2006","2680","R3M","September 30, 2006","WINNIPEG",7,NA,NA,6,1.16666666666667,0,1.33333333333333
"2006","1060","H7T","March 31, 2006","MONTRÉAL",215,NA,NA,72,2.98611111111111,0.555555555555556,0
"2006","1060","J5R","March 31, 2006","MONTRÉAL",260,NA,NA,195,1.33333333333333,0,0
"2006","1490","S4R","September 30, 2006","REGINA",31,NA,NA,31,1,0,0.129032258064516
"2006","2270","M6H","June 30, 2006","TORONTO",83,NA,NA,8,10.375,0,6.75
"2006","2680","nan","December 31, 2006","WINNIPEG",803,NA,NA,672,1.19494047619048,0,0.891729323308271
"2006","2270","M5T","March 31, 2006","TORONTO",9,NA,NA,2,4.5,0,0.5
"2006","2270","M6N","March 31, 2006","TORONTO",60,NA,NA,11,5.45454545454545,0,2
"2006","2410","V7E","June 30, 2006","VANCOUVER",55,NA,NA,55,1,0,0.381818181818182
"2006","2270","M3H","June 30, 2006","TORONTO",154,NA,NA,29,5.31034482758621,0,0.956521739130435
"2006","2410","V7G","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,0
"2006","1060","H4V","March 31, 2006","MONTRÉAL",26,NA,NA,10,2.6,0,0
"2006","2270","M9W","June 30, 2006","TORONTO",142,NA,NA,32,4.4375,0,0
"2006","2680","R2Y","June 30, 2006","WINNIPEG",3,NA,NA,3,1,0,0
"2006","2270","M4P","September 30, 2006","TORONTO",449,NA,NA,10,44.9,1.9,1.2
"2006","2410","V4R","June 30, 2006","VANCOUVER",1,NA,NA,1,1,0,0
"2006","0580","B2X","September 30, 2006","HALIFAX",73,NA,NA,71,1.02816901408451,0,0.0563380281690141
"2006","1060","J5B","September 30, 2006","MONTRÉAL",74,NA,NA,61,1.21311475409836,0,0
"2006","1400","G1C","June 30, 2006","QUÉBEC",292,NA,NA,180,1.62222222222222,0.188888888888889,0.333333333333333
"2006","0610","L9C","September 30, 2006","HAMILTON",74,NA,NA,74,1,0,0.0405405405405405
"2006","1400","G6K","June 30, 2006","QUÉBEC",83,NA,NA,65,1.27692307692308,0.123076923076923,0.0461538461538462
"2006","2410","V2Y","June 30, 2006","VANCOUVER",4,NA,NA,4,1,0,0
"2006","1060","J5A","December 31, 2006","MONTRÉAL",6,NA,NA,2,3,0,0
"2006","1400","G1K","June 30, 2006","QUÉBEC",69,NA,NA,8,8.625,0.375,3
"2006","1400","G3A","December 31, 2006","QUÉBEC",134,NA,NA,83,1.6144578313253,0.0602409638554217,0.103448275862069
"2006","2410","V1M","December 31, 2006","VANCOUVER",43,NA,NA,31,1.38709677419355,0,0.32258064516129
"2006","2410","V7S","September 30, 2006","VANCOUVER",71,NA,NA,71,1,0,0.732394366197183
"2006","2270","L7J","June 30, 2006","TORONTO",31,NA,NA,31,1,0,0.419354838709677
"2006","2270","M9L","September 30, 2006","TORONTO",1,NA,NA,1,1,0,1
"2006","2410","V3S","June 30, 2006","VANCOUVER",799,NA,NA,739,1.08119079837618,0.0054127198917456,0.890392422192152
"2006","2410","V5G","September 30, 2006","VANCOUVER",392,NA,NA,55,7.12727272727273,0.909090909090909,0.163636363636364
"2006","0610","L8E","September 30, 2006","HAMILTON",248,NA,NA,148,1.67567567567568,0,0.364864864864865
"2006","1060","H1B","December 31, 2006","MONTRÉAL",61,NA,NA,11,5.54545454545455,0,0
"2006","1060","H1P","September 30, 2006","MONTRÉAL",13,NA,NA,5,2.6,0,0
"2006","1265","K2C","June 30, 2006","OTTAWA",44,NA,NA,44,1,0,1.02272727272727
"2006","0610","L7T","September 30, 2006","HAMILTON",135,NA,NA,16,8.4375,0,0.214285714285714
"2006","2440","V9C","March 31, 2006","VICTORIA",254,NA,NA,233,1.09012875536481,0,0.351931330472103
"2006","2680","R0E","June 30, 2006","WINNIPEG",9,NA,NA,9,1,0,0
"2006","1060","J4X","June 30, 2006","MONTRÉAL",185,NA,NA,12,15.4166666666667,0,0
"2006","1490","S4X","March 31, 2006","REGINA",291,NA,NA,204,1.42647058823529,0,0.053921568627451
"2006","2410","V5E","December 31, 2006","VANCOUVER",241,NA,NA,25,9.64,1.16,0.48
"2006","1060","H2S","March 31, 2006","MONTRÉAL",83,NA,NA,9,9.22222222222222,0,0
"2006","1060","J4B","December 31, 2006","MONTRÉAL",6,NA,NA,5,1.2,0,0
"2006","2270","L5M","September 30, 2006","TORONTO",50,NA,NA,31,1.61290322580645,0,1.16129032258065
"2006","1060","H1E","June 30, 2006","MONTRÉAL",70,NA,NA,30,2.33333333333333,0,0
"2006","1060","H4A","March 31, 2006","MONTRÉAL",12,NA,NA,2,6,0,0
"2006","1060","J4L","June 30, 2006","MONTRÉAL",3,NA,NA,2,1.5,0,0
"2006","1265","K2H","March 31, 2006","OTTAWA",13,NA,NA,8,1.625,0,0.25
"2006","2270","M1L","June 30, 2006","TORONTO",9,NA,NA,9,1,0,5.55555555555556
"2006","1265","K1W","June 30, 2006","OTTAWA",6,NA,NA,6,1,0,2.66666666666667
"2006","1700","S7J","December 31, 2006","SASKATOON",57,NA,NA,22,2.59090909090909,0,0.0454545454545455
"2006","0340","T0C","September 30, 2006","EDMONTON",86,NA,NA,86,1,0,1.1046511627907
"2006","1060","H3X","June 30, 2006","MONTRÉAL",87,NA,NA,11,7.90909090909091,0,0
"2006","0140","T3E","September 30, 2006","CALGARY",218,NA,NA,127,1.71653543307087,0,0.755905511811024
"2006","1060","J3N","June 30, 2006","MONTRÉAL",71,NA,NA,63,1.12698412698413,0,0
"2006","2410","V6C","June 30, 2006","VANCOUVER",385,NA,NA,7,55,9.57142857142857,3.85714285714286
"2006","2680","R2C","September 30, 2006","WINNIPEG",183,NA,NA,183,1,0,0.459016393442623
"2006","0140","nan","March 31, 2006","CALGARY",13160,NA,NA,10181,1.29260386995384,0.000687555249975444,0.941164915037816
"2006","0580","B2Z","March 31, 2006","HALIFAX",94,NA,NA,93,1.01075268817204,0,0.021505376344086
"2006","1265","K1P","September 30, 2006","OTTAWA",3,NA,NA,1,3,0,2
"2006","2410","V5B","March 31, 2006","VANCOUVER",42,NA,NA,32,1.3125,0.1875,0.5
"2006","2410","V7H","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,0.4
"2006","2410","V7K","December 31, 2006","VANCOUVER",16,NA,NA,5,3.2,0,0.2
"2006","1060","H2Y","December 31, 2006","MONTRÉAL",603,NA,NA,3,201,7,0
"2006","2270","M6M","December 31, 2006","TORONTO",6,NA,NA,6,1,0,1.66666666666667
"2006","2410","V5Y","September 30, 2006","VANCOUVER",173,NA,NA,14,12.3571428571429,1.42857142857143,1.85714285714286
"2006","1060","H1Y","December 31, 2006","MONTRÉAL",130,NA,NA,9,14.4444444444444,0,0
"2006","1060","H3K","December 31, 2006","MONTRÉAL",73,NA,NA,10,7.3,0,0
"2006","2270","L9R","June 30, 2006","TORONTO",214,NA,NA,143,1.4965034965035,0,0.0839160839160839
"2006","2410","V6V","December 31, 2006","VANCOUVER",62,NA,NA,44,1.40909090909091,0.159090909090909,1.25
"2006","2680","R2L","December 31, 2006","WINNIPEG",7,NA,NA,6,1.16666666666667,0,1
"2006","0140","T2E","September 30, 2006","CALGARY",238,NA,NA,96,2.47916666666667,0.0208333333333333,0.979166666666667
"2006","2440","V8P","December 31, 2006","VICTORIA",157,NA,NA,19,8.26315789473684,0.578947368421053,0.578947368421053
"2006","2680","R2V","June 30, 2006","WINNIPEG",26,NA,NA,26,1,0,0.384615384615385
"2006","1060","H3M","December 31, 2006","MONTRÉAL",13,NA,NA,4,3.25,0,0
"2006","1060","J4K","June 30, 2006","MONTRÉAL",60,NA,NA,10,6,0.8,0
"2006","2270","L4G","March 31, 2006","TORONTO",13,NA,NA,13,1,0,0.692307692307692
"2006","2270","M6K","June 30, 2006","TORONTO",10,NA,NA,1,10,0,4
"2006","2270","L5A","September 30, 2006","TORONTO",386,NA,NA,4,96.5,0,0
"2006","2270","M5M","March 31, 2006","TORONTO",113,NA,NA,92,1.22826086956522,0.0652173913043478,1.1
"2006","2410","V5Z","March 31, 2006","VANCOUVER",22,NA,NA,21,1.04761904761905,0.0952380952380952,0.476190476190476
"2006","1400","G6V","March 31, 2006","QUÉBEC",172,NA,NA,54,3.18518518518519,0.0740740740740741,0.592592592592593
"2006","2410","V4K","March 31, 2006","VANCOUVER",74,NA,NA,51,1.45098039215686,0.0392156862745098,0.725490196078431
"2006","2270","L7B","September 30, 2006","TORONTO",3,NA,NA,3,1,0,0
"2006","2410","V4N","June 30, 2006","VANCOUVER",438,NA,NA,256,1.7109375,0.046875,0.56640625
"2006","2410","V6L","September 30, 2006","VANCOUVER",14,NA,NA,14,1,0,0.142857142857143
"2006","2410","V7T","September 30, 2006","VANCOUVER",27,NA,NA,27,1,0,0.0740740740740741
"2006","2680","R3P","June 30, 2006","WINNIPEG",4,NA,NA,4,1,0,0.25
"2006","0610","L8K","September 30, 2006","HAMILTON",1,NA,NA,1,1,0,0
"2006","1265","K0A","June 30, 2006","OTTAWA",393,NA,NA,387,1.01550387596899,0,0.981912144702842
"2006","1400","G1N","September 30, 2006","QUÉBEC",21,NA,NA,1,21,3,1
"2006","2270","L0H","September 30, 2006","TORONTO",6,NA,NA,6,1,0,0
"2006","2270","M6J","March 31, 2006","TORONTO",52,NA,NA,3,17.3333333333333,0,0
"2006","2680","R2G","March 31, 2006","WINNIPEG",59,NA,NA,36,1.63888888888889,0,0.314285714285714
"2006","0340","T5X","March 31, 2006","EDMONTON",10,NA,NA,5,2,0,41.4
"2006","2410","V6X","March 31, 2006","VANCOUVER",630,NA,NA,14,45,6.85714285714286,5
"2006","2440","V8Y","September 30, 2006","VICTORIA",68,NA,NA,36,1.88888888888889,0.25,0.111111111111111
"2006","1265","K2E","December 31, 2006","OTTAWA",41,NA,NA,24,1.70833333333333,0,0.333333333333333
"2006","1060","H8Z","March 31, 2006","MONTRÉAL",3,NA,NA,2,1.5,0,0
"2006","1265","K1C","September 30, 2006","OTTAWA",52,NA,NA,18,2.88888888888889,0,6.72222222222222
"2006","0340","T5K","September 30, 2006","EDMONTON",429,NA,NA,5,85.8,2,0
"2006","0340","T5P","September 30, 2006","EDMONTON",17,NA,NA,13,1.30769230769231,0,0
"2006","1060","H3C","March 31, 2006","MONTRÉAL",57,NA,NA,1,57,0,0
"2006","0340","T5M","June 30, 2006","EDMONTON",11,NA,NA,10,1.1,0,0.5
"2006","1060","H1T","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,0,0
"2006","1060","H3H","December 31, 2006","MONTRÉAL",225,NA,NA,1,225,0,NA
"2006","1060","J0L","June 30, 2006","MONTRÉAL",343,NA,NA,240,1.42916666666667,0.025,0
"2006","2440","V8S","June 30, 2006","VICTORIA",84,NA,NA,79,1.06329113924051,0,0.987341772151899
"2006","0580","B2R","June 30, 2006","HALIFAX",67,NA,NA,67,1,0,0.0597014925373134
"2006","0610","nan","March 31, 2006","HAMILTON",1933,NA,NA,1320,1.46439393939394,0,0.430855315747402
"2006","1060","H7C","March 31, 2006","MONTRÉAL",12,NA,NA,4,3,0.5,0
"2006","1060","J7G","December 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"2006","1265","K4R","December 31, 2006","OTTAWA",4,NA,NA,3,1.33333333333333,0,0
"2006","1060","H2T","June 30, 2006","MONTRÉAL",39,NA,NA,1,39,0,0
"2006","2270","L5C","June 30, 2006","TORONTO",7,NA,NA,7,1,0,4.85714285714286
"2006","0340","T6C","June 30, 2006","EDMONTON",283,NA,NA,21,13.4761904761905,0,0.315789473684211
"2006","1060","H8S","March 31, 2006","MONTRÉAL",24,NA,NA,4,6,0,0
"2006","1400","G2N","June 30, 2006","QUÉBEC",33,NA,NA,27,1.22222222222222,0.0740740740740741,0.444444444444444
"2006","2270","L1W","December 31, 2006","TORONTO",11,NA,NA,11,1,0,0
"2006","2270","M5V","September 30, 2006","TORONTO",1231,NA,NA,6,205.166666666667,7.83333333333333,3.75
"2006","2270","M6E","September 30, 2006","TORONTO",14,NA,NA,11,1.27272727272727,0,1.22222222222222
"2006","0610","L7S","December 31, 2006","HAMILTON",1,NA,NA,1,1,0,0
"2006","0610","L0R","September 30, 2006","HAMILTON",30,NA,NA,28,1.07142857142857,0,0.285714285714286
"2006","1060","H4R","June 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,0
"2006","1265","K4M","June 30, 2006","OTTAWA",7,NA,NA,7,1,0,4.28571428571429
"2006","1400","G1H","December 31, 2006","QUÉBEC",38,NA,NA,10,3.8,0.7,0.7
"2006","2270","M1V","September 30, 2006","TORONTO",11,NA,NA,1,11,0,4
"2006","2410","V3W","March 31, 2006","VANCOUVER",150,NA,NA,90,1.66666666666667,0,0.577777777777778
"2006","0340","T9G","September 30, 2006","EDMONTON",26,NA,NA,25,1.04,0,0.92
"2006","1060","J6A","December 31, 2006","MONTRÉAL",213,NA,NA,4,53.25,3.5,0
"2006","2270","nan","September 30, 2006","TORONTO",23220,NA,NA,12525,1.85389221556886,0.0363273453093812,1.17277907070059
"2006","2410","V0N","June 30, 2006","VANCOUVER",27,NA,NA,27,1,0,-0.0740740740740741
"2006","2410","V4E","September 30, 2006","VANCOUVER",2,NA,NA,2,1,0,3
"2006","2680","R2R","September 30, 2006","WINNIPEG",5,NA,NA,5,1,0,0
"2006","0140","T2C","June 30, 2006","CALGARY",618,NA,NA,368,1.67934782608696,0,0.614130434782609
"2006","1060","H2N","December 31, 2006","MONTRÉAL",4,NA,NA,2,2,0,0
"2006","1060","J4G","December 31, 2006","MONTRÉAL",7,NA,NA,5,1.4,0,0
"2006","1060","J5Y","September 30, 2006","MONTRÉAL",287,NA,NA,245,1.17142857142857,0.0326530612244898,0
"2006","1060","J7R","June 30, 2006","MONTRÉAL",24,NA,NA,22,1.09090909090909,0,0
"2006","2270","M4X","March 31, 2006","TORONTO",14,NA,NA,3,4.66666666666667,0,1
"2006","2270","M6B","December 31, 2006","TORONTO",46,NA,NA,46,1,0,1.11904761904762
"2006","0610","L9G","September 30, 2006","HAMILTON",155,NA,NA,79,1.9620253164557,0,1.92405063291139
"2006","1060","J5Z","June 30, 2006","MONTRÉAL",564,NA,NA,261,2.16091954022989,0.260536398467433,0
"2006","1400","G6C","June 30, 2006","QUÉBEC",94,NA,NA,45,2.08888888888889,0.0444444444444444,0.133333333333333
"2006","2270","L3S","March 31, 2006","TORONTO",6,NA,NA,6,1,0,2
"2006","0340","T8E","June 30, 2006","EDMONTON",33,NA,NA,33,1,0,0.333333333333333
