"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2432","2009","2410","V3N","March 31, 2009","VANCOUVER",40,NA,NA,33,1.21212121212121,0,0.393939393939394
"2433","2009","2410","V3R","June 30, 2009","VANCOUVER",21,NA,NA,21,1,0,0.952380952380952
"2434","2009","2410","V3S","March 31, 2009","VANCOUVER",396,NA,NA,324,1.22222222222222,0.0679012345679012,1.89197530864198
"2435","2009","2410","V3T","June 30, 2009","VANCOUVER",50,NA,NA,22,2.27272727272727,0,4.63636363636364
"2436","2009","2410","V3V","March 31, 2009","VANCOUVER",76,NA,NA,62,1.2258064516129,0,1.29032258064516
"2437","2009","2410","V3W","March 31, 2009","VANCOUVER",46,NA,NA,46,1,0,1.3695652173913
"2438","2009","2410","V3X","September 30, 2009","VANCOUVER",31,NA,NA,31,1,0.451612903225806,0.580645161290323
"2439","2009","2410","V3Y","September 30, 2009","VANCOUVER",4,NA,NA,4,1,0,0
"2440","2009","2410","V4A","June 30, 2009","VANCOUVER",39,NA,NA,39,1,0,1.23076923076923
"2441","2009","2410","V4B","March 31, 2009","VANCOUVER",35,NA,NA,22,1.59090909090909,1.18181818181818,2.59090909090909
"2442","2009","2410","V4C","March 31, 2009","VANCOUVER",204,NA,NA,92,2.21739130434783,0.0434782608695652,0.91304347826087
"2443","2009","2410","V4E","March 31, 2009","VANCOUVER",7,NA,NA,2,3.5,0,2
"2444","2009","2410","V4K","March 31, 2009","VANCOUVER",48,NA,NA,45,1.06666666666667,0.177777777777778,0.822222222222222
"2445","2009","2410","V4L","March 31, 2009","VANCOUVER",5,NA,NA,5,1,0,0
"2446","2009","2410","V4M","March 31, 2009","VANCOUVER",5,NA,NA,4,1.25,0,1.75
"2447","2009","2410","V4N","September 30, 2009","VANCOUVER",137,NA,NA,98,1.39795918367347,0,1.10204081632653
"2448","2009","2410","V4R","March 31, 2009","VANCOUVER",117,NA,NA,113,1.0353982300885,0,1.36283185840708
"2449","2009","2410","V4W","September 30, 2009","VANCOUVER",14,NA,NA,11,1.27272727272727,0.545454545454545,1.09090909090909
"2450","2009","2410","V5A","March 31, 2009","VANCOUVER",22,NA,NA,14,1.57142857142857,0.142857142857143,0.714285714285714
"2451","2009","2410","V5B","March 31, 2009","VANCOUVER",51,NA,NA,20,2.55,0.3,0.35
"2452","2009","2410","V5C","March 31, 2009","VANCOUVER",29,NA,NA,22,1.31818181818182,0,0.227272727272727
"2453","2009","2410","V5E","March 31, 2009","VANCOUVER",15,NA,NA,12,1.25,0.25,0.666666666666667
"2454","2009","2410","V5G","March 31, 2009","VANCOUVER",291,NA,NA,29,10.0344827586207,1.62068965517241,0.310344827586207
"2455","2009","2410","V5H","September 30, 2009","VANCOUVER",156,NA,NA,20,7.8,1.4,0.45
"2456","2009","2410","V5J","September 30, 2009","VANCOUVER",239,NA,NA,29,8.24137931034483,0,0.172413793103448
"2457","2009","2410","V5K","March 31, 2009","VANCOUVER",21,NA,NA,17,1.23529411764706,0.470588235294118,0.529411764705882
"2458","2009","2410","V5L","June 30, 2009","VANCOUVER",31,NA,NA,10,3.1,1.3,2.3
"2459","2009","2410","V5M","September 30, 2009","VANCOUVER",29,NA,NA,25,1.16,0.32,0.84
"2460","2009","2410","V5N","March 31, 2009","VANCOUVER",46,NA,NA,27,1.7037037037037,0.740740740740741,1.11111111111111
"2461","2009","2410","V5P","September 30, 2009","VANCOUVER",18,NA,NA,15,1.2,0.266666666666667,0.2
"2462","2009","2410","V5R","September 30, 2009","VANCOUVER",45,NA,NA,37,1.21621621621622,0.27027027027027,0.810810810810811
"2463","2009","2410","V5S","September 30, 2009","VANCOUVER",28,NA,NA,24,1.16666666666667,0.333333333333333,0.666666666666667
"2464","2009","2410","V5T","March 31, 2009","VANCOUVER",35,NA,NA,9,3.88888888888889,1.55555555555556,2
"2465","2009","2410","V5V","September 30, 2009","VANCOUVER",26,NA,NA,20,1.3,0.2,1.25
"2466","2009","2410","V5W","March 31, 2009","VANCOUVER",51,NA,NA,37,1.37837837837838,0.459459459459459,0.756756756756757
"2467","2009","2410","V5X","September 30, 2009","VANCOUVER",40,NA,NA,32,1.25,0.4375,0.96875
"2468","2009","2410","V5Y","September 30, 2009","VANCOUVER",20,NA,NA,9,2.22222222222222,0.666666666666667,4.11111111111111
"2469","2009","2410","V5Z","June 30, 2009","VANCOUVER",10,NA,NA,8,1.25,0,0.25
"2470","2009","2410","V6A","June 30, 2009","VANCOUVER",81,NA,NA,2,40.5,3,3.5
"2471","2009","2410","V6C","March 31, 2009","VANCOUVER",81,NA,NA,1,81,32,1
"2472","2009","2410","V6H","September 30, 2009","VANCOUVER",53,NA,NA,5,10.6,2.4,0.4
"2473","2009","2410","V6J","March 31, 2009","VANCOUVER",48,NA,NA,16,3,0.375,0.625
"2474","2009","2410","V6K","March 31, 2009","VANCOUVER",29,NA,NA,12,2.41666666666667,0.333333333333333,0.333333333333333
"2475","2009","2410","V6L","June 30, 2009","VANCOUVER",8,NA,NA,8,1,0,0.125
"2476","2009","2410","V6M","March 31, 2009","VANCOUVER",19,NA,NA,18,1.05555555555556,0.111111111111111,0.611111111111111
"2477","2009","2410","V6N","March 31, 2009","VANCOUVER",49,NA,NA,36,1.36111111111111,0.166666666666667,0.25
"2478","2009","2410","V6P","March 31, 2009","VANCOUVER",46,NA,NA,42,1.0952380952381,0,0.380952380952381
"2479","2009","2410","V6R","March 31, 2009","VANCOUVER",31,NA,NA,31,1,0,0.193548387096774
"2480","2009","2410","V6S","June 30, 2009","VANCOUVER",12,NA,NA,12,1,0,0.0833333333333333
"2481","2009","2410","V6V","September 30, 2009","VANCOUVER",91,NA,NA,33,2.75757575757576,0.787878787878788,1.75757575757576
"2482","2009","2410","V6W","March 31, 2009","VANCOUVER",12,NA,NA,9,1.33333333333333,0.666666666666667,3
"2483","2009","2410","V6X","September 30, 2009","VANCOUVER",10,NA,NA,5,2,2,0
"2484","2009","2410","V6Y","September 30, 2009","VANCOUVER",97,NA,NA,35,2.77142857142857,0.0857142857142857,3.71428571428571
"2485","2009","2410","V7A","September 30, 2009","VANCOUVER",140,NA,NA,78,1.79487179487179,0.871794871794872,0.769230769230769
"2486","2009","2410","V7B","December 31, 2009","VANCOUVER",2,NA,NA,1,2,2,0
"2487","2009","2410","V7C","September 30, 2009","VANCOUVER",70,NA,NA,49,1.42857142857143,0.530612244897959,1.14285714285714
"2488","2009","2410","V7E","September 30, 2009","VANCOUVER",34,NA,NA,26,1.30769230769231,0.615384615384615,0.538461538461538
"2489","2009","2410","V7G","March 31, 2009","VANCOUVER",53,NA,NA,31,1.70967741935484,0,2.83870967741935
"2490","2009","2410","V7H","June 30, 2009","VANCOUVER",96,NA,NA,22,4.36363636363636,0.181818181818182,1.13636363636364
"2491","2009","2410","V7J","March 31, 2009","VANCOUVER",3,NA,NA,3,1,0,0.666666666666667
"2492","2009","2410","V7K","March 31, 2009","VANCOUVER",2,NA,NA,2,1,0,0
"2493","2009","2410","V7L","September 30, 2009","VANCOUVER",41,NA,NA,24,1.70833333333333,0.333333333333333,0.458333333333333
"2494","2009","2410","V7M","December 31, 2009","VANCOUVER",4,NA,NA,3,1.33333333333333,0.666666666666667,0
"2495","2009","2410","V7N","June 30, 2009","VANCOUVER",6,NA,NA,6,1,0,0.666666666666667
"2496","2009","2410","V7P","June 30, 2009","VANCOUVER",3,NA,NA,3,1,0,0.333333333333333
"2497","2009","2410","V7R","March 31, 2009","VANCOUVER",44,NA,NA,21,2.0952380952381,0.19047619047619,0.761904761904762
"2498","2009","2410","V7S","March 31, 2009","VANCOUVER",31,NA,NA,31,1,0,0.838709677419355
"2499","2009","2410","V7T","March 31, 2009","VANCOUVER",13,NA,NA,13,1,0,0.538461538461538
"2500","2009","2410","V7V","March 31, 2009","VANCOUVER",6,NA,NA,6,1,0,1.66666666666667
"2501","2009","2410","V7W","September 30, 2009","VANCOUVER",6,NA,NA,6,1,0,0.5
"2502","2009","2410","nan","March 31, 2009","VANCOUVER",3276,NA,NA,1499,2.18545697131421,0.480987324883256,1.82109479305741
"2503","2009","0340","T0B","December 31, 2009","EDMONTON",3,NA,NA,3,1,0,2.66666666666667
"2504","2009","0340","T0C","December 31, 2009","EDMONTON",51,NA,NA,49,1.04081632653061,0,1.06122448979592
"2505","2009","0340","T5A","December 31, 2009","EDMONTON",33,NA,NA,14,2.35714285714286,0,1
"2506","2009","0340","T5B","December 31, 2009","EDMONTON",52,NA,NA,16,3.25,0,0.25
"2507","2009","0340","T5C","September 30, 2009","EDMONTON",1,NA,NA,1,1,0,1
"2508","2009","0340","T5E","December 31, 2009","EDMONTON",66,NA,NA,33,2,0,1.36363636363636
"2509","2009","0340","T5G","December 31, 2009","EDMONTON",60,NA,NA,18,3.33333333333333,0,0.944444444444444
"2510","2009","0340","T5H","December 31, 2009","EDMONTON",4,NA,NA,3,1.33333333333333,0,6.66666666666667
"2511","2009","0340","T5K","March 31, 2009","EDMONTON",39,NA,NA,2,19.5,0,0
"2512","2009","0340","T5L","September 30, 2009","EDMONTON",3,NA,NA,2,1.5,0,1
"2513","2009","0340","T5M","December 31, 2009","EDMONTON",56,NA,NA,10,5.6,0,0.2
"2514","2009","0340","T5N","December 31, 2009","EDMONTON",10,NA,NA,10,1,0,0.2
"2515","2009","0340","T5P","December 31, 2009","EDMONTON",29,NA,NA,9,3.22222222222222,0,1
"2516","2009","0340","T5R","December 31, 2009","EDMONTON",21,NA,NA,16,1.3125,0,0.1875
"2517","2009","0340","T5T","March 31, 2009","EDMONTON",2,NA,NA,2,1,0,0
"2518","2009","0340","T5W","December 31, 2009","EDMONTON",13,NA,NA,6,2.16666666666667,0,0
"2519","2009","0340","T5X","June 30, 2009","EDMONTON",8,NA,NA,4,2,0,0
"2520","2009","0340","T5Y","December 31, 2009","EDMONTON",114,NA,NA,58,1.96551724137931,0.0344827586206897,2.56896551724138
"2521","2009","0340","T5Z","December 31, 2009","EDMONTON",34,NA,NA,25,1.36,0,0.4
"2522","2009","0340","T6A","September 30, 2009","EDMONTON",2,NA,NA,2,1,0,0.5
"2523","2009","0340","T6B","December 31, 2009","EDMONTON",8,NA,NA,4,2,0,3.5
"2524","2009","0340","T6C","December 31, 2009","EDMONTON",101,NA,NA,17,5.94117647058824,0,0.625
"2525","2009","0340","T6E","December 31, 2009","EDMONTON",48,NA,NA,25,1.92,0,0.76
"2526","2009","0340","T6G","December 31, 2009","EDMONTON",16,NA,NA,12,1.33333333333333,0,0.0833333333333333
"2527","2009","0340","T6H","December 31, 2009","EDMONTON",5,NA,NA,5,1,0,0.4
"2528","2009","0340","T6J","March 31, 2009","EDMONTON",12,NA,NA,1,12,0,NA
"2529","2009","0340","T6L","December 31, 2009","EDMONTON",52,NA,NA,13,4,0,5.33333333333333
"2530","2009","0340","T6M","December 31, 2009","EDMONTON",14,NA,NA,13,1.07692307692308,0,4.69230769230769
"2531","2009","0340","T6P","September 30, 2009","EDMONTON",9,NA,NA,9,1,0,1
"2532","2009","0340","T7Y","December 31, 2009","EDMONTON",12,NA,NA,12,1,0,0.166666666666667
"2533","2009","0340","T8A","December 31, 2009","EDMONTON",45,NA,NA,45,1,0,0.933333333333333
"2534","2009","0340","T8B","December 31, 2009","EDMONTON",29,NA,NA,29,1,0,0.379310344827586
"2535","2009","0340","T8E","December 31, 2009","EDMONTON",2,NA,NA,2,1,0,1
"2536","2009","0340","T8G","December 31, 2009","EDMONTON",18,NA,NA,18,1,0,1.55555555555556
"2537","2009","0340","T8N","December 31, 2009","EDMONTON",94,NA,NA,12,7.83333333333333,0,0.666666666666667
"2538","2009","0340","T8R","December 31, 2009","EDMONTON",64,NA,NA,55,1.16363636363636,0,1.05555555555556
"2539","2009","0340","T8T","December 31, 2009","EDMONTON",43,NA,NA,43,1,0,0.813953488372093
"2540","2009","0340","T9E","December 31, 2009","EDMONTON",161,NA,NA,145,1.11034482758621,0,1.17931034482759
"2541","2009","0340","T9G","December 31, 2009","EDMONTON",17,NA,NA,13,1.30769230769231,0,0.769230769230769
"2542","2009","0340","nan","December 31, 2009","EDMONTON",4966,NA,NA,3818,1.3006809848088,0.000785751702462022,0.804406964091404
"2543","2009","2680","R0A","December 31, 2009","WINNIPEG",74,NA,NA,69,1.07246376811594,0,0.666666666666667
"2544","2009","2680","R0E","December 31, 2009","WINNIPEG",10,NA,NA,10,1,0,0.7
"2545","2009","2680","R0G","December 31, 2009","WINNIPEG",37,NA,NA,37,1,0,1.27027027027027
"2546","2009","2680","R1A","December 31, 2009","WINNIPEG",52,NA,NA,52,1,0,3.42307692307692
"2547","2009","2680","R2C","December 31, 2009","WINNIPEG",132,NA,NA,97,1.36082474226804,0,0.731958762886598
"2548","2009","2680","R2G","December 31, 2009","WINNIPEG",101,NA,NA,45,2.24444444444444,0,1.24444444444444
"2549","2009","2680","R2H","December 31, 2009","WINNIPEG",7,NA,NA,5,1.4,0,0.6
"2550","2009","2680","R2J","March 31, 2009","WINNIPEG",2,NA,NA,2,1,0,0.5
"2551","2009","2680","R2K","September 30, 2009","WINNIPEG",264,NA,NA,5,52.8,2.4,2
"2552","2009","2680","R2L","December 31, 2009","WINNIPEG",28,NA,NA,19,1.47368421052632,0,0.473684210526316
"2553","2009","2680","R2M","December 31, 2009","WINNIPEG",19,NA,NA,19,1,0,1.52631578947368
"2554","2009","2680","R2N","December 31, 2009","WINNIPEG",124,NA,NA,124,1,0,1.20967741935484
"2555","2009","2680","R2P","December 31, 2009","WINNIPEG",144,NA,NA,142,1.01408450704225,0,1.19718309859155
"2556","2009","2680","R2R","December 31, 2009","WINNIPEG",7,NA,NA,7,1,0,1
"2557","2009","2680","R2V","December 31, 2009","WINNIPEG",57,NA,NA,37,1.54054054054054,0,0.891891891891892
"2558","2009","2680","R2W","December 31, 2009","WINNIPEG",37,NA,NA,37,1,0,0.648648648648649
"2559","2009","2680","R2X","September 30, 2009","WINNIPEG",5,NA,NA,5,1,0,1.2
"2560","2009","2680","R2Y","December 31, 2009","WINNIPEG",40,NA,NA,40,1,0,0.675
"2561","2009","2680","R3A","December 31, 2009","WINNIPEG",10,NA,NA,9,1.11111111111111,0,0.666666666666667
"2562","2009","2680","R3C","December 31, 2009","WINNIPEG",11,NA,NA,11,1,0,0.272727272727273
"2563","2009","2680","R3E","September 30, 2009","WINNIPEG",6,NA,NA,6,1,0,1.5
"2564","2009","2680","R3G","September 30, 2009","WINNIPEG",7,NA,NA,7,1,0,0.571428571428571
"2565","2009","2680","R3J","December 31, 2009","WINNIPEG",11,NA,NA,11,1,0,0.181818181818182
"2566","2009","2680","R3K","December 31, 2009","WINNIPEG",1,NA,NA,1,1,0,0
"2567","2009","2680","R3L","December 31, 2009","WINNIPEG",11,NA,NA,10,1.1,0,0.8
"2568","2009","2680","R3M","December 31, 2009","WINNIPEG",5,NA,NA,5,1,0,1
"2569","2009","2680","R3N","March 31, 2009","WINNIPEG",20,NA,NA,3,6.66666666666667,0,0.333333333333333
"2570","2009","2680","R3P","March 31, 2009","WINNIPEG",2,NA,NA,2,1,0,1
"2571","2009","2680","R3R","December 31, 2009","WINNIPEG",8,NA,NA,8,1,0,1.625
"2572","2009","2680","R3S","December 31, 2009","WINNIPEG",23,NA,NA,23,1,0,0.956521739130435
"2573","2009","2680","R3T","December 31, 2009","WINNIPEG",6,NA,NA,6,1,0,0.666666666666667
"2574","2009","2680","R3V","December 31, 2009","WINNIPEG",2,NA,NA,2,1,0,2
"2575","2009","2680","R3W","December 31, 2009","WINNIPEG",147,NA,NA,145,1.01379310344828,0,1.03448275862069
"2576","2009","2680","R3Y","December 31, 2009","WINNIPEG",252,NA,NA,237,1.06329113924051,0,0.817796610169492
"2577","2009","2680","R4A","December 31, 2009","WINNIPEG",27,NA,NA,27,1,0,1.62962962962963
"2578","2009","2680","R4L","December 31, 2009","WINNIPEG",9,NA,NA,9,1,0,0.666666666666667
"2579","2009","2680","R5A","December 31, 2009","WINNIPEG",14,NA,NA,13,1.07692307692308,0,1.84615384615385
"2580","2009","2680","nan","December 31, 2009","WINNIPEG",321,NA,NA,265,1.21132075471698,0,0.526515151515151
"2581","2010","0140","T0L","December 31, 2010","CALGARY",17,NA,NA,17,1,0,0.176470588235294
"2582","2010","0140","T0M","September 30, 2010","CALGARY",11,NA,NA,11,1,0,0.0909090909090909
"2583","2010","0140","T2A","December 31, 2010","CALGARY",12,NA,NA,6,2,0,0.666666666666667
"2584","2010","0140","T2B","December 31, 2010","CALGARY",20,NA,NA,20,1,0,0.45
"2585","2010","0140","T2C","December 31, 2010","CALGARY",368,NA,NA,207,1.77777777777778,0,0.723300970873786
"2586","2010","0140","T2E","December 31, 2010","CALGARY",106,NA,NA,59,1.79661016949153,0,0.711864406779661
"2587","2010","0140","T2G","December 31, 2010","CALGARY",21,NA,NA,20,1.05,0,0.3
"2588","2010","0140","T2H","December 31, 2010","CALGARY",323,NA,NA,7,46.1428571428571,2,1.16666666666667
"2589","2010","0140","T2J","December 31, 2010","CALGARY",1,NA,NA,1,1,0,0
"2590","2010","0140","T2K","December 31, 2010","CALGARY",8,NA,NA,6,1.33333333333333,0,0.666666666666667
"2591","2010","0140","T2L","December 31, 2010","CALGARY",5,NA,NA,5,1,0,1.2
"2592","2010","0140","T2M","December 31, 2010","CALGARY",92,NA,NA,71,1.29577464788732,0,0.914285714285714
"2593","2010","0140","T2N","December 31, 2010","CALGARY",132,NA,NA,103,1.28155339805825,0,0.58252427184466
"2594","2010","0140","T2R","September 30, 2010","CALGARY",214,NA,NA,1,214,28,26
"2595","2010","0140","T2S","December 31, 2010","CALGARY",12,NA,NA,12,1,0,0.416666666666667
"2596","2010","0140","T2T","December 31, 2010","CALGARY",217,NA,NA,124,1.75,0.0403225806451613,0.838709677419355
"2597","2010","0140","T2V","December 31, 2010","CALGARY",37,NA,NA,31,1.19354838709677,0,0.483870967741935
"2598","2010","0140","T2W","December 31, 2010","CALGARY",1,NA,NA,1,1,0,0
"2599","2010","0140","T2Y","December 31, 2010","CALGARY",14,NA,NA,14,1,0,0.0714285714285714
"2600","2010","0140","T3A","December 31, 2010","CALGARY",15,NA,NA,15,1,0,0
"2601","2010","0140","T3B","December 31, 2010","CALGARY",56,NA,NA,30,1.86666666666667,0,0.466666666666667
"2602","2010","0140","T3C","December 31, 2010","CALGARY",32,NA,NA,23,1.39130434782609,0,0.173913043478261
"2603","2010","0140","T3E","December 31, 2010","CALGARY",170,NA,NA,77,2.20779220779221,0,2.13333333333333
"2604","2010","0140","T3J","December 31, 2010","CALGARY",31,NA,NA,31,1,0,0.838709677419355
"2605","2010","0140","T4B","December 31, 2010","CALGARY",10,NA,NA,10,1,0,1.3
"2606","2010","0140","T4C","December 31, 2010","CALGARY",503,NA,NA,388,1.29639175257732,0,0.657894736842105
"2607","2010","0140","nan","December 31, 2010","CALGARY",6834,NA,NA,5206,1.31271609681137,0.000768344218209758,0.597095837366893
"2608","2010","0610","L0R","December 31, 2010","HAMILTON",364,NA,NA,177,2.05649717514124,0,0.361581920903955
"2609","2010","0610","L3M","December 31, 2010","HAMILTON",189,NA,NA,145,1.30344827586207,0,0.248275862068966
"2610","2010","0610","L7L","December 31, 2010","HAMILTON",56,NA,NA,20,2.8,0,2.33333333333333
"2611","2010","0610","L7N","December 31, 2010","HAMILTON",12,NA,NA,12,1,0,0.166666666666667
"2612","2010","0610","L7P","September 30, 2010","HAMILTON",25,NA,NA,6,4.16666666666667,0,3.33333333333333
"2613","2010","0610","L7R","December 31, 2010","HAMILTON",6,NA,NA,6,1,0,0
"2614","2010","0610","L7S","September 30, 2010","HAMILTON",187,NA,NA,2,93.5,10.5,3.5
"2615","2010","0610","L7T","December 31, 2010","HAMILTON",254,NA,NA,9,28.2222222222222,0,0.75
"2616","2010","0610","L8E","December 31, 2010","HAMILTON",141,NA,NA,112,1.25892857142857,0,2.58928571428571
"2617","2010","0610","L8G","December 31, 2010","HAMILTON",24,NA,NA,13,1.84615384615385,0,0.0769230769230769
"2618","2010","0610","L8H","December 31, 2010","HAMILTON",6,NA,NA,6,1,0,0
"2619","2010","0610","L8J","December 31, 2010","HAMILTON",172,NA,NA,99,1.73737373737374,0,0.791208791208791
"2620","2010","0610","L8K","September 30, 2010","HAMILTON",1,NA,NA,1,1,0,0
"2621","2010","0610","L8L","December 31, 2010","HAMILTON",11,NA,NA,6,1.83333333333333,0,2.83333333333333
"2622","2010","0610","L8P","September 30, 2010","HAMILTON",2,NA,NA,2,1,0,0
"2623","2010","0610","L8R","March 31, 2010","HAMILTON",132,NA,NA,2,66,0,NA
"2624","2010","0610","L8T","December 31, 2010","HAMILTON",6,NA,NA,6,1,0,0.166666666666667
"2625","2010","0610","L8V","June 30, 2010","HAMILTON",6,NA,NA,6,1,0,0
"2626","2010","0610","L8W","December 31, 2010","HAMILTON",94,NA,NA,22,4.27272727272727,0.363636363636364,3.22727272727273
"2627","2010","0610","L9A","December 31, 2010","HAMILTON",86,NA,NA,57,1.50877192982456,0,0.157894736842105
"2628","2010","0610","L9B","December 31, 2010","HAMILTON",51,NA,NA,34,1.5,0,0.529411764705882
"2629","2010","0610","L9C","December 31, 2010","HAMILTON",48,NA,NA,43,1.11627906976744,0,6.02325581395349
"2630","2010","0610","L9G","December 31, 2010","HAMILTON",112,NA,NA,112,1,0,0.303571428571429
"2631","2010","0610","L9H","December 31, 2010","HAMILTON",51,NA,NA,48,1.0625,0,0.375
"2632","2010","0610","N1R","December 31, 2010","HAMILTON",24,NA,NA,24,1,0,0.25
"2633","2010","0610","nan","December 31, 2010","HAMILTON",1502,NA,NA,1076,1.39591078066915,0,1.46710526315789
"2634","2010","1265","K0A","December 31, 2010","OTTAWA",507,NA,NA,392,1.29336734693878,0,0.844387755102041
"2635","2010","1265","K1B","December 31, 2010","OTTAWA",111,NA,NA,8,13.875,0,9.375
"2636","2010","1265","K1C","December 31, 2010","OTTAWA",3,NA,NA,3,1,0,1.66666666666667
"2637","2010","1265","K1E","December 31, 2010","OTTAWA",16,NA,NA,4,4,0,3.5
"2638","2010","1265","K1G","December 31, 2010","OTTAWA",3,NA,NA,3,1,0,1
"2639","2010","1265","K1H","December 31, 2010","OTTAWA",12,NA,NA,12,1,0,1.83333333333333
"2640","2010","1265","K1J","June 30, 2010","OTTAWA",4,NA,NA,4,1,0,2.25
"2641","2010","1265","K1K","December 31, 2010","OTTAWA",2,NA,NA,1,2,0,2
"2642","2010","1265","K1L","June 30, 2010","OTTAWA",1,NA,NA,1,1,0,1
"2643","2010","1265","K1M","December 31, 2010","OTTAWA",42,NA,NA,7,6,0,6.42857142857143
"2644","2010","1265","K1N","December 31, 2010","OTTAWA",38,NA,NA,3,12.6666666666667,1.33333333333333,1.66666666666667
"2645","2010","1265","K1R","December 31, 2010","OTTAWA",224,NA,NA,6,37.3333333333333,0,9.16666666666667
"2646","2010","1265","K1S","December 31, 2010","OTTAWA",100,NA,NA,13,7.69230769230769,0,5.38461538461539
"2647","2010","1265","K1T","December 31, 2010","OTTAWA",356,NA,NA,209,1.70334928229665,0.0287081339712919,0.956937799043062
"2648","2010","1265","K1V","December 31, 2010","OTTAWA",25,NA,NA,7,3.57142857142857,0,4.42857142857143
"2649","2010","1265","K1W","December 31, 2010","OTTAWA",150,NA,NA,68,2.20588235294118,0,2.5
"2650","2010","1265","K1Y","December 31, 2010","OTTAWA",247,NA,NA,35,7.05714285714286,0.428571428571429,0.971428571428571
"2651","2010","1265","K1Z","December 31, 2010","OTTAWA",131,NA,NA,17,7.70588235294118,0,1.35294117647059
"2652","2010","1265","K2A","December 31, 2010","OTTAWA",18,NA,NA,12,1.5,0,1.5
