"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","starts_per_10kpop"
"2003","1060",5,3,"March 31, 2003","MONTRÉAL",7402,NA,NA,832,8.89663461538461,0.229567307692308,0.0141732283464567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",3726893.89,19.8610430521273
"2003","1400",4,1,"March 31, 2003","QUÉBEC",50,NA,NA,14,3.57142857142857,0,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",718954.01,0.695454776029415
"2003","1490",4,3,"June 30, 2003","REGINA",144,NA,NA,30,4.8,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",200026.833,7.19903414158439
"2003","0140",5,1,"March 31, 2003","CALGARY",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",1049550.64,0.00952788709651971
"2003","0340",5,3,"September 30, 2003","EDMONTON",3120,NA,NA,52,60,0,2.56818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",1014137.09,30.7650714165281
"2003","1490",2,3,"December 31, 2003","REGINA",24,NA,NA,12,2,0,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",200026.833,1.1998390235974
"2003","2270",1,3,"December 31, 2003","TORONTO",41,NA,NA,41,1,0,0.829268292682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",5156167.9,0.0795164176092869
"2003","2410",4,3,"June 30, 2003","VANCOUVER",2305,NA,NA,456,5.05482456140351,0.594298245614035,1.44736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",2130166.64,10.8207496855739
"2003","1490",5,1,"December 31, 2003","REGINA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",200026.833,0.0499932926498916
"2003","2680",1,1,"June 30, 2003","WINNIPEG",1613,NA,NA,1613,1,0,0.46712158808933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",709960.273,22.719581099716
"2003","0340",5,2,"September 30, 2003","EDMONTON",1160,NA,NA,22,52.7272727272727,0,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-4","4",1014137.09,11.4382957830681
"2004","1490",5,2,"December 31, 2004","REGINA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,0.0998473448921046
"2004","0340",4,3,"December 31, 2004","EDMONTON",369,NA,NA,80,4.6125,0,7.27118644067797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,3.55458256109465
"2004","1700",4,3,"December 31, 2004","SASKATOON",328,NA,NA,62,5.29032258064516,0,0.451612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,13.7005106384987
"2004","2270",2,1,"June 30, 2004","TORONTO",3514,NA,NA,1757,2,0,1.52178899082569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,6.70959509140229
"2004","0580",2,1,"March 31, 2004","HALIFAX",142,NA,NA,71,2,0,0.112676056338028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,3.72147412118607
"2004","1060",5,3,"June 30, 2004","MONTRÉAL",9345,NA,NA,925,10.1027027027027,0.242162162162162,0.00226244343891403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,24.8945272558577
"2004","0610",2,2,"June 30, 2004","HAMILTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,0.0559896074442226
"2004","1700",5,3,"December 31, 2004","SASKATOON",387,NA,NA,8,48.375,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,16.1649317594482
"2004","0140",5,2,"March 31, 2004","CALGARY",463,NA,NA,4,115.75,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,4.27215474862826
"2004","2410",4,3,"June 30, 2004","VANCOUVER",3300,NA,NA,617,5.3484602917342,0.860615883306321,1.57235772357724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,15.3109907190899
"2004","2410",5,2,"June 30, 2004","VANCOUVER",674,NA,NA,16,42.125,3.6875,1.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,3.12715386202017
"2004","1060",5,2,"December 31, 2004","MONTRÉAL",5949,NA,NA,294,20.234693877551,0.275510204081633,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,15.8477841246761
"2004","1490",4,2,"September 30, 2004","REGINA",35,NA,NA,10,3.5,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,1.74732853561183
"2004","0610",5,2,"September 30, 2004","HAMILTON",187,NA,NA,5,37.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,2.6175141480174
"2004","0610",1,1,"June 30, 2004","HAMILTON",1989,NA,NA,1989,1,0,0.612182741116751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,27.8408323016397
"2004","2440",2,3,"December 31, 2004","VICTORIA",48,NA,NA,24,2,0,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,1.42661679796876
"2004","1265",2,3,"September 30, 2004","OTTAWA",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,0.0461183350358685
"2004","2270",5,1,"March 31, 2004","TORONTO",3,NA,NA,2,1.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,0.00572816883158989
"2004","1700",1,3,"September 30, 2004","SASKATOON",22,NA,NA,22,1,0,0.0454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,0.918936689167597
"2004","1265",2,1,"June 30, 2004","OTTAWA",330,NA,NA,165,2,0,0.527272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,3.80476264045915
"2004","1490",2,1,"September 30, 2004","REGINA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,0.0998473448921046
"2004","1400",1,1,"March 31, 2004","QUÉBEC",2704,NA,NA,2704,1,0,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,37.4238094524668
"2004","0140",4,1,"September 30, 2004","CALGARY",17,NA,NA,6,2.83333333333333,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,0.15686097349175
"2004","1700",1,1,"March 31, 2004","SASKATOON",731,NA,NA,731,1,0,0.0820793433652531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,30.5337599900688
"2004","1400",2,1,"June 30, 2004","QUÉBEC",302,NA,NA,151,2,0,0.342281879194631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,4.17973019772373
"2004","0580",5,2,"March 31, 2004","HALIFAX",415,NA,NA,7,59.2857142857143,0,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,10.8761391569875
"2004","2270",1,1,"June 30, 2004","TORONTO",18979,NA,NA,18979,1,0,1.07355376315368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,36.2383054182482
"2004","1265",4,1,"September 30, 2004","OTTAWA",1888,NA,NA,368,5.1304347826087,0,0.703804347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,21.7678541369299
"2004","0610",4,2,"June 30, 2004","HAMILTON",26,NA,NA,4,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,0.363932448387447
"2004","1265",2,2,"December 31, 2004","OTTAWA",14,NA,NA,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,0.16141417262554
"2004","1265",4,2,"September 30, 2004","OTTAWA",162,NA,NA,24,6.75,0,3.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,1.86779256895268
"2004","2410",1,1,"March 31, 2004","VANCOUVER",5297,NA,NA,5297,1,0,0.444780064187276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,24.5764599512179
"2004","1700",4,2,"September 30, 2004","SASKATOON",10,NA,NA,2,5,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,0.417698495076181
"2004","2440",4,2,"June 30, 2004","VICTORIA",3,NA,NA,1,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,0.0891635498730476
"2004","1490",2,3,"December 31, 2004","REGINA",44,NA,NA,22,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,2.1966415876263
"2004","2410",2,1,"March 31, 2004","VANCOUVER",444,NA,NA,222,2,0,0.441441441441441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,2.06002420584118
"2004","0140",5,1,"March 31, 2004","CALGARY",1,NA,NA,1,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,0.00922711608775002
"2004","0340",2,1,"December 31, 2004","EDMONTON",656,NA,NA,328,2,0,0.421383647798742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,6.31925788639049
"2004","2270",2,3,"December 31, 2004","TORONTO",12,NA,NA,6,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,0.0229126753263596
"2004","0340",1,2,"September 30, 2004","EDMONTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,0.00963301507071722
"2004","1265",1,2,"September 30, 2004","OTTAWA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,0.0115295837589671
"2004","2680",2,3,"June 30, 2004","WINNIPEG",44,NA,NA,22,2,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,0.617264643777731
"2004","2410",1,2,"June 30, 2004","VANCOUVER",38,NA,NA,38,1,0,0.131578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,0.176308377977398
"2004","1700",2,2,"September 30, 2004","SASKATOON",4,NA,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,0.167079398030472
"2004","0340",1,3,"June 30, 2004","EDMONTON",39,NA,NA,39,1,0,7.84210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,0.375687587757971
"2004","2440",5,2,"December 31, 2004","VICTORIA",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,0.0297211832910159
"2004","1490",5,3,"September 30, 2004","REGINA",274,NA,NA,19,14.4210526315789,0,1.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,13.6790862502183
"2004","2680",5,2,"September 30, 2004","WINNIPEG",397,NA,NA,8,49.625,1.125,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,5.56941053590362
"2004","0140",1,1,"March 31, 2004","CALGARY",8223,NA,NA,8223,1,0,0.260488872674207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,75.8745755895684
"2004","1060",2,3,"March 31, 2004","MONTRÉAL",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,0.00532788170269829
"2004","0610",4,3,"December 31, 2004","HAMILTON",641,NA,NA,118,5.43220338983051,0,2.39830508474576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,8.97233459293667
"2004","1700",2,1,"June 30, 2004","SASKATOON",86,NA,NA,43,2,0,0.0697674418604651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,3.59220705765515
"2004","0580",5,1,"December 31, 2004","HALIFAX",13,NA,NA,3,4.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,0.340698335038162
"2004","1400",4,3,"December 31, 2004","QUÉBEC",13,NA,NA,3,4.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,0.179922160829167
"2004","0140",2,2,"March 31, 2004","CALGARY",12,NA,NA,6,2,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,0.110725393053
"2004","1060",2,1,"June 30, 2004","MONTRÉAL",1206,NA,NA,603,2,0,0.00517241379310345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,3.21271266672707
"2004","1060",5,4,"September 30, 2004","MONTRÉAL",489,NA,NA,20,24.45,0.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,1.30266707630973
"2004","2440",1,3,"March 31, 2004","VICTORIA",24,NA,NA,24,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,0.713308398984381
"2004","2680",2,1,"December 31, 2004","WINNIPEG",6,NA,NA,3,2,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,0.0841724514242361
"2004","0340",5,2,"September 30, 2004","EDMONTON",827,NA,NA,17,48.6470588235294,0.294117647058824,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,7.96650346348314
"2004","0580",1,2,"March 31, 2004","HALIFAX",7,NA,NA,7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,0.183452949635933
"2004","2680",5,3,"December 31, 2004","WINNIPEG",128,NA,NA,4,32,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,1.79567896371704
"2004","0140",5,3,"December 31, 2004","CALGARY",3451,NA,NA,63,54.7777777777778,0,3.6984126984127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,31.8427776188253
"2004","0580",4,1,"March 31, 2004","HALIFAX",146,NA,NA,30,4.86666666666667,0,0.275862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,3.82630437812089
"2004","2440",5,3,"December 31, 2004","VICTORIA",1058,NA,NA,25,42.32,1.08,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,31.4450119218948
"2004","2410",2,3,"March 31, 2004","VANCOUVER",526,NA,NA,263,2,0,1.66539923954373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,2.44047912673978
"2004","1265",1,1,"March 31, 2004","OTTAWA",3244,NA,NA,3244,1,0,0.44173859432799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,37.4019697140894
"2004","0340",4,2,"September 30, 2004","EDMONTON",101,NA,NA,13,7.76923076923077,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,0.972934522142439
"2004","1265",4,3,"September 30, 2004","OTTAWA",400,NA,NA,55,7.27272727272727,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,4.61183350358685
"2004","2410",4,1,"September 30, 2004","VANCOUVER",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,0.0185587766291998
"2004","2410",1,3,"March 31, 2004","VANCOUVER",279,NA,NA,279,1,0,1.18637992831541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,1.29447466988669
"2004","1400",5,3,"December 31, 2004","QUÉBEC",1187,NA,NA,98,12.1122448979592,0.275510204081633,0.620689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,16.4282773003247
"2004","0340",4,1,"December 31, 2004","EDMONTON",8,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,0.0770641205657377
"2004","0610",1,3,"March 31, 2004","HAMILTON",6,NA,NA,6,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,0.0839844111663338
"2004","1700",2,3,"December 31, 2004","SASKATOON",10,NA,NA,5,2,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",239407.135,0.417698495076181
"2004","1400",4,2,"June 30, 2004","QUÉBEC",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,0.0415204986528847
"2004","2410",2,2,"March 31, 2004","VANCOUVER",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,0.0185587766291998
"2004","0140",1,3,"September 30, 2004","CALGARY",10,NA,NA,10,1,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,0.0922711608775002
"2004","0340",1,1,"March 31, 2004","EDMONTON",6574,NA,NA,6574,1,0,0.278065104958929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,63.327441074895
"2004","2440",2,2,"September 30, 2004","VICTORIA",28,NA,NA,24,1.16666666666667,0,2.70833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,0.832193132148444
"2004","0580",1,1,"March 31, 2004","HALIFAX",1503,NA,NA,1503,1,0,0.213806970509383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,39.3899690432582
"2004","1060",4,1,"September 30, 2004","MONTRÉAL",48,NA,NA,13,3.69230769230769,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,0.127869160864759
"2004","0340",2,2,"September 30, 2004","EDMONTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,0.0385320602828689
"2004","0610",2,1,"March 31, 2004","HAMILTON",154,NA,NA,77,2,0,1.67123287671233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,2.15559988660257
"2004","1490",1,1,"September 30, 2004","REGINA",593,NA,NA,593,1,0,0.0843170320404722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,29.604737760509
"2004","0340",5,3,"March 31, 2004","EDMONTON",2407,NA,NA,49,49.1224489795918,1.06122448979592,3.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,23.1866672752163
"2004","0580",5,3,"September 30, 2004","HALIFAX",381,NA,NA,10,38.1,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,9.9850819730415
"2004","1400",4,1,"December 31, 2004","QUÉBEC",95,NA,NA,25,3.8,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,1.31481579067468
"2004","1060",4,3,"September 30, 2004","MONTRÉAL",706,NA,NA,146,4.83561643835616,0,0.0218978102189781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,1.8807422410525
"2004","0140",2,3,"June 30, 2004","CALGARY",172,NA,NA,86,2,0,1.48837209302326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,1.587063967093
"2004","1265",5,2,"December 31, 2004","OTTAWA",146,NA,NA,10,14.6,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,1.6833192288092
"2004","2680",1,1,"March 31, 2004","WINNIPEG",1855,NA,NA,1855,1,0,0.635675675675676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,26.023316231993
"2004","2680",1,3,"June 30, 2004","WINNIPEG",27,NA,NA,27,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,0.378776031409062
"2004","1060",5,1,"September 30, 2004","MONTRÉAL",347,NA,NA,174,1.99425287356322,0.0114942528735632,0.00657894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,0.924387475418153
"2004","2270",1,3,"September 30, 2004","TORONTO",97,NA,NA,97,1,0,0.804123711340206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,0.185210792221406
"2004","2410",4,2,"September 30, 2004","VANCOUVER",30,NA,NA,5,6,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,0.139190824718999
"2004","2410",5,3,"September 30, 2004","VANCOUVER",8542,NA,NA,121,70.595041322314,9.23140495867769,2.39166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,39.6322674916563
"2004","1490",1,3,"December 31, 2004","REGINA",12,NA,NA,12,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,0.599084069352628
"2004","2270",4,1,"June 30, 2004","TORONTO",4359,NA,NA,657,6.63470319634703,0.0365296803652968,1.44326241134752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,8.32302931230011
"2004","1060",1,1,"March 31, 2004","MONTRÉAL",10576,NA,NA,10576,1,0,0.0131026717166547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,28.1738384438685
"2004","2270",4,3,"June 30, 2004","TORONTO",1463,NA,NA,229,6.38864628820961,0,1.5962441314554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,2.79343700020534
"2004","0140",2,1,"March 31, 2004","CALGARY",734,NA,NA,367,2,0,0.643051771117166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,6.77270320840852
"2004","1400",5,2,"June 30, 2004","QUÉBEC",1672,NA,NA,122,13.7049180327869,0.19672131147541,0.752066115702479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,23.1407579158744
"2004","1490",4,3,"March 31, 2004","REGINA",272,NA,NA,60,4.53333333333333,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,13.5792389053262
"2004","0580",4,3,"March 31, 2004","HALIFAX",20,NA,NA,4,5,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",381569.226,0.524151284674095
"2004","2270",5,3,"December 31, 2004","TORONTO",12450,NA,NA,89,139.887640449438,3.1685393258427,2.75862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,23.771900651098
"2004","0610",5,3,"September 30, 2004","HAMILTON",557,NA,NA,9,61.8888888888889,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,7.79655283660799
"2004","1265",5,1,"December 31, 2004","OTTAWA",5,NA,NA,2,2.5,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",867334,0.0576479187948357
"2004","2440",4,3,"September 30, 2004","VICTORIA",122,NA,NA,34,3.58823529411765,0,0.411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,3.62598436150394
"2004","2440",1,2,"December 31, 2004",NA,52,NA,NA,52,1,0,2.96153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,1.54550153113283
"2004","1060",4,2,"June 30, 2004","MONTRÉAL",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",3753837.1,0.00799182255404743
"2004","2270",4,2,"December 31, 2004","TORONTO",51,NA,NA,4,12.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",5237275.8,0.0973788701370281
"2004","2440",2,1,"March 31, 2004","VICTORIA",65,NA,NA,35,1.85714285714286,0,0.171428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,1.93187691391603
"2004","0610",4,1,"September 30, 2004","HAMILTON",529,NA,NA,89,5.9438202247191,0,0.791666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",714418.297,7.40462558449843
"2004","2410",5,1,"March 31, 2004","VANCOUVER",292,NA,NA,146,2,1.95890410958904,0.767123287671233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",2155314.48,1.35479069393159
"2004","2440",1,1,"March 31, 2004","VICTORIA",962,NA,NA,962,1,0,0.432432432432432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",336460.359,28.5917783259573
"2004","1490",2,2,"September 30, 2004","REGINA",8,NA,NA,4,2,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",200305.777,0.399389379568419
"2004","0140",4,3,"December 31, 2004","CALGARY",925,NA,NA,175,5.28571428571429,0,3.74285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1083762.24,8.53508238116877
"2004","2680",4,3,"December 31, 2004","WINNIPEG",32,NA,NA,8,4,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",712822.295,0.448919740929259
"2004","1400",5,1,"September 30, 2004","QUÉBEC",210,NA,NA,105,2,0,0.276190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",722534.675,2.90643490570193
"2004","0340",2,3,"March 31, 2004","EDMONTON",502,NA,NA,251,2,0,6.49230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-4","4",1038096.58,4.83577356550004
