"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2012","1400","G0R",5,2,"December 31, 2012","QUÉBEC",15,NA,NA,4,3.75,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1700","nan",1,1,"June 30, 2012","SASKATOON",419,NA,NA,419,1,0,7.84390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L7B",1,1,"December 31, 2012","TORONTO",37,NA,NA,37,1,0,7.97297297297297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L7K",1,1,"March 31, 2012","TORONTO",82,NA,NA,82,1,0,7.97530864197531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M5R",5,3,"December 31, 2012","TORONTO",101,NA,NA,1,101,25,52,NA,NA,27,73,1,101,0,0,4484064.34653465,2714500,9999999
"2012","2410","V2Z",2,3,"June 30, 2012","VANCOUVER",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V6M",1,1,"September 30, 2012","VANCOUVER",17,NA,NA,17,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0580","B3T",1,1,"September 30, 2012","HALIFAX",16,NA,NA,16,1,0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H3Y",1,1,"March 31, 2012","MONTRÉAL",5,NA,NA,5,1,0,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1265","K2C",1,1,"March 31, 2012","OTTAWA",12,NA,NA,12,1,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G1P",4,1,"December 31, 2012","QUÉBEC",6,NA,NA,1,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5P",1,1,"June 30, 2012","VANCOUVER",17,NA,NA,17,1,0,12.4705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V7A",5,2,"September 30, 2012","VANCOUVER",3,NA,NA,3,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2440","V8T",2,1,"March 31, 2012","VICTORIA",4,NA,NA,2,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0140","T2T",5,3,"March 31, 2012","CALGARY",6,NA,NA,1,6,0,17,NA,NA,6,NA,NA,6,94,1011.8066,430000,425000,435000
"2012","0340","T8H",2,3,"September 30, 2012","EDMONTON",14,NA,NA,7,2,0,6.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0610","L8W",4,1,"September 30, 2012","HAMILTON",31,NA,NA,5,6.2,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H8N",4,1,"March 31, 2012","MONTRÉAL",3,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G2K",4,1,"September 30, 2012","QUÉBEC",37,NA,NA,7,5.28571428571429,0.285714285714286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M4V",2,1,"December 31, 2012","TORONTO",4,NA,NA,2,2,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M6B",4,1,"June 30, 2012","TORONTO",7,NA,NA,1,7,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5K",4,3,"June 30, 2012","VANCOUVER",47,NA,NA,5,9.4,0,13,NA,NA,26,13,NA,39,133.205128205128,1433.80667948718,703864.128205128,545900,818900
"2012","2410","V7M",5,3,"December 31, 2012","VANCOUVER",234,NA,NA,3,78,5,13.3333333333333,NA,37,146,10,NA,193,74.3367875647668,800.153747668395,430773.056994819,319900,649900
"2012","2440","V9B",5,3,"December 31, 2012","VICTORIA",138,NA,NA,3,46,2.66666666666667,10.3333333333333,NA,26,112,NA,NA,138,82.036231884058,883.029796376812,311706.52173913,229000,559900
"2012","1060","H7B",5,3,"June 30, 2012","MONTRÉAL",27,NA,NA,5,5.4,0.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7X",5,1,"September 30, 2012","MONTRÉAL",6,NA,NA,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1265","K1C",5,3,"December 31, 2012","OTTAWA",69,NA,NA,1,69,6,15,NA,32,37,NA,NA,69,0,0,367189.855072464,229900,635900
"2012","1265","K4K",5,2,"March 31, 2012","OTTAWA",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","S4T",1,1,"December 31, 2012","REGINA",256,NA,NA,256,1,0,9.44921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V7V",2,1,"June 30, 2012","VANCOUVER",2,NA,NA,1,2,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0340","T5Z",1,1,"September 30, 2012","EDMONTON",27,NA,NA,27,1,0,6.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0580","B3R",1,1,"September 30, 2012","HALIFAX",21,NA,NA,21,1,0,5.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H1L",5,3,"September 30, 2012","MONTRÉAL",106,NA,NA,4,26.5,3.25,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J6Y",4,1,"June 30, 2012","MONTRÉAL",12,NA,NA,3,4,1.33333333333333,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G1C",5,3,"June 30, 2012","QUÉBEC",91,NA,NA,12,7.58333333333333,2.41666666666667,6.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L7C",1,1,"March 31, 2012","TORONTO",284,NA,NA,284,1,0,8.40425531914894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M4M",5,3,"December 31, 2012","TORONTO",222,NA,NA,1,222,9,18,NA,151,37,13,NA,201,0,0,364514.900497512,231495,500995
"2012","2270","M4P",1,1,"September 30, 2012","TORONTO",4,NA,NA,4,1,0,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V3T",1,1,"December 31, 2012","VANCOUVER",18,NA,NA,18,1,0,7.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5Y",1,2,"September 30, 2012","VANCOUVER",4,NA,NA,4,1,0,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","R4H",5,2,"December 31, 2012","WINNIPEG",36,NA,NA,1,36,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0610","L3M",4,3,"September 30, 2012","HAMILTON",12,NA,NA,2,6,0,20,NA,2,10,NA,NA,12,196.583333333333,2116.00334166667,642645.833333333,508820,833270
"2012","1060","J0N",4,1,"June 30, 2012","MONTRÉAL",9,NA,NA,3,3,0.666666666666667,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7L",5,1,"June 30, 2012","MONTRÉAL",8,NA,NA,4,2,0.5,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","nan",5,1,"June 30, 2012","QUÉBEC",4,NA,NA,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L4C",5,3,"June 30, 2012","TORONTO",20,NA,NA,1,20,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V3R",5,1,"June 30, 2012","VANCOUVER",28,NA,NA,14,2,2,7.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V4A",5,3,"June 30, 2012","VANCOUVER",102,NA,NA,2,51,4,14.5,NA,20,73,9,NA,102,34.6274509803922,372.726419607843,398916.666666667,272000,6e+05
"2012","2410","V6M",5,1,"March 31, 2012","VANCOUVER",12,NA,NA,6,2,1.16666666666667,10.5,NA,NA,2,1,2,5,0,0,2503560,2088000,3178000
"2012","1060","H9W",4,1,"September 30, 2012","MONTRÉAL",6,NA,NA,1,6,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1700","S7V",2,1,"December 31, 2012","SASKATOON",6,NA,NA,3,2,0,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L1S",1,1,"December 31, 2012","TORONTO",23,NA,NA,23,1,0,6.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","R2V",5,3,"September 30, 2012","WINNIPEG",24,NA,NA,1,24,4,14,NA,3,21,NA,NA,24,0,0,242980.416666667,185687,281632
"2012","1700","S7N",1,1,"March 31, 2012","SASKATOON",30,NA,NA,30,1,0,7.43333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L5W",1,1,"December 31, 2012","TORONTO",23,NA,NA,23,1,0,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M1L",1,1,"September 30, 2012","TORONTO",3,NA,NA,3,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M2R",1,1,"September 30, 2012","TORONTO",15,NA,NA,15,1,0,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V3R",4,3,"December 31, 2012","VANCOUVER",33,NA,NA,5,6.6,0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0340","T5L",2,2,"March 31, 2012","EDMONTON",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G0A",5,3,"December 31, 2012","QUÉBEC",132,NA,NA,6,22,2.33333333333333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L6B",2,1,"December 31, 2012","TORONTO",16,NA,NA,8,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L6L",4,3,"September 30, 2012","TORONTO",9,NA,NA,1,9,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M8V",1,1,"September 30, 2012","TORONTO",8,NA,NA,8,1,0,12.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V3K",4,1,"December 31, 2012","VANCOUVER",7,NA,NA,2,3.5,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V4B",1,1,"September 30, 2012","VANCOUVER",19,NA,NA,19,1,0,11.1578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V4C",5,3,"December 31, 2012","VANCOUVER",73,NA,NA,1,73,4,17,NA,49,24,NA,NA,73,72.8219178082192,783.847841095891,249402.739726027,201400,306495
"2012","2410","V4K",1,1,"June 30, 2012","VANCOUVER",16,NA,NA,16,1,0,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5P",5,1,"June 30, 2012","VANCOUVER",22,NA,NA,11,2,2,10.3636363636364,NA,NA,NA,NA,1,1,230,2475.697,1150000,1150000,1150000
"2012","2410","V6H",2,1,"September 30, 2012","VANCOUVER",2,NA,NA,1,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V6L",1,2,"June 30, 2012","VANCOUVER",6,NA,NA,6,1,0,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2440","V8R",5,2,"September 30, 2012","VICTORIA",3,NA,NA,2,1.5,2,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2440","V8T",5,2,"June 30, 2012","VICTORIA",55,NA,NA,3,18.3333333333333,1.33333333333333,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H7E",1,1,"March 31, 2012","MONTRÉAL",8,NA,NA,8,1,0,10.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J6N",5,1,"June 30, 2012","MONTRÉAL",10,NA,NA,5,2,1.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7V",5,3,"December 31, 2012","MONTRÉAL",326,NA,NA,19,17.1578947368421,2.94736842105263,7.94444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","nan",4,3,"June 30, 2012","MONTRÉAL",3,NA,NA,1,3,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G2A",5,1,"September 30, 2012","QUÉBEC",6,NA,NA,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","S4V",4,2,"June 30, 2012","REGINA",6,NA,NA,1,6,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","nan",1,1,"March 31, 2012","REGINA",142,NA,NA,142,1,0,13.4397163120567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M5A",5,2,"December 31, 2012","TORONTO",119,NA,NA,2,59.5,2.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M9B",1,1,"March 31, 2012","TORONTO",13,NA,NA,13,1,0,16.4615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5A",2,1,"June 30, 2012","VANCOUVER",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","R3H",1,1,"March 31, 2012","WINNIPEG",5,NA,NA,5,1,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H1L",5,1,"December 31, 2012","MONTRÉAL",2,NA,NA,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J0L",4,3,"September 30, 2012","MONTRÉAL",10,NA,NA,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J0N",5,1,"September 30, 2012","MONTRÉAL",6,NA,NA,3,2,1,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J4G",5,3,"September 30, 2012","MONTRÉAL",3,NA,NA,1,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7X",1,1,"December 31, 2012","MONTRÉAL",10,NA,NA,10,1,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7Z",5,1,"September 30, 2012","MONTRÉAL",2,NA,NA,1,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G6W",2,1,"June 30, 2012","QUÉBEC",48,NA,NA,24,2,0,4.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","S4N",1,2,"December 31, 2012","REGINA",7,NA,NA,7,1,0,9.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L5V",2,1,"March 31, 2012","TORONTO",108,NA,NA,54,2,0,5.54347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L6A",1,1,"December 31, 2012","TORONTO",110,NA,NA,110,1,0,6.39622641509434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M5G",5,2,"March 31, 2012","TORONTO",300,NA,NA,1,300,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V7A",4,1,"December 31, 2012","VANCOUVER",30,NA,NA,6,5,0,8.66666666666667,NA,NA,NA,18,12,30,147.133333333333,1583.72848666667,664900,588000,764000
"2012","2410","nan",4,1,"December 31, 2012","VANCOUVER",6,NA,NA,1,6,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","R0A",4,2,"June 30, 2012","WINNIPEG",14,NA,NA,2,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0140","T3H",4,3,"December 31, 2012","CALGARY",48,NA,NA,7,6.85714285714286,0,9,NA,NA,31,17,NA,48,139.104166666667,1497.30333958333,482157.333333333,327000,910349
"2012","0340","T5H",5,3,"June 30, 2012","EDMONTON",24,NA,NA,2,12,2.5,14,NA,7,7,NA,NA,14,93,1001.0427,267500,235000,3e+05
"2012","1060","H4J",5,3,"December 31, 2012","MONTRÉAL",24,NA,NA,1,24,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V3E",5,1,"September 30, 2012","VANCOUVER",244,NA,NA,122,2,1.91803278688525,9.18032786885246,NA,NA,NA,NA,29,29,335.51724137931,3611.47403448276,861484.862068966,660665,969000
"2012","2410","V5S",5,2,"September 30, 2012","VANCOUVER",1,NA,NA,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5X",5,2,"March 31, 2012","VANCOUVER",8,NA,NA,8,1,0.875,9.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H7G",5,2,"September 30, 2012","MONTRÉAL",12,NA,NA,1,12,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J5Y",5,3,"September 30, 2012","MONTRÉAL",21,NA,NA,5,4.2,1.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G1S",1,1,"March 31, 2012","QUÉBEC",2,NA,NA,2,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G6Z",2,1,"March 31, 2012","QUÉBEC",8,NA,NA,4,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","S4P",1,2,"March 31, 2012","REGINA",8,NA,NA,8,1,0,12.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L5A",5,3,"June 30, 2012","TORONTO",859,NA,NA,2,429.5,53,38,NA,269,590,NA,NA,859,0,0,325142.607683353,241000,391500
"2012","2270","M1B",4,1,"June 30, 2012","TORONTO",13,NA,NA,3,4.33333333333333,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V0N",5,1,"December 31, 2012","VANCOUVER",4,NA,NA,2,2,2,12.5,NA,NA,NA,NA,1,1,285,3067.7115,1149000,1149000,1149000
"2012","2410","V5R",5,2,"September 30, 2012","VANCOUVER",2,NA,NA,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5V",1,2,"September 30, 2012","VANCOUVER",5,NA,NA,5,1,0,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V5Y",1,1,"December 31, 2012","VANCOUVER",10,NA,NA,10,1,0,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V6K",4,3,"March 31, 2012","VANCOUVER",24,NA,NA,5,4.8,3.6,17.4,NA,1,1,6,NA,8,0,0,1358875,595000,1790000
"2012","2680","R5A",5,3,"December 31, 2012","WINNIPEG",12,NA,NA,1,12,3,3,NA,NA,NA,12,NA,12,95,1022.5705,174900,174900,174900
"2012","1060","J5Y",5,2,"June 30, 2012","MONTRÉAL",9,NA,NA,3,3,0.666666666666667,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G0R",2,1,"December 31, 2012","QUÉBEC",16,NA,NA,8,2,0,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G2M",5,2,"December 31, 2012","QUÉBEC",4,NA,NA,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M1E",2,1,"December 31, 2012","TORONTO",32,NA,NA,16,2,0,7.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M4E",2,1,"December 31, 2012","TORONTO",4,NA,NA,2,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V7C",5,1,"September 30, 2012","VANCOUVER",72,NA,NA,36,2,2,14.8055555555556,NA,NA,NA,NA,1,1,411,4423.9629,2450000,2450000,2450000
"2012","2680","R3E",1,1,"June 30, 2012","WINNIPEG",10,NA,NA,10,1,0,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","nan",5,3,"June 30, 2012","WINNIPEG",60,NA,NA,1,60,4,19,NA,3,10,NA,NA,13,126.769230769231,1364.53132307692,317177.538461538,279600,354520
"2012","0610","L7S",1,1,"March 31, 2012","HAMILTON",3,NA,NA,3,1,0,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H1G",5,3,"September 30, 2012","MONTRÉAL",87,NA,NA,1,87,6,11,NA,26,39,22,NA,87,0,0,227974.712643678,165800,289000
"2012","1060","H4G",5,3,"September 30, 2012","MONTRÉAL",83,NA,NA,7,11.8571428571429,3.14285714285714,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J4Z",1,1,"December 31, 2012","MONTRÉAL",18,NA,NA,18,1,0,5.05882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7Z",5,3,"December 31, 2012","MONTRÉAL",37,NA,NA,3,12.3333333333333,1.66666666666667,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G3G",5,2,"December 31, 2012","QUÉBEC",3,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M5M",1,1,"March 31, 2012","TORONTO",64,NA,NA,64,1,0,14.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M9M",5,1,"March 31, 2012","TORONTO",11,NA,NA,1,11,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2410","V6R",5,3,"June 30, 2012","VANCOUVER",32,NA,NA,1,32,5,16,NA,27,5,NA,NA,32,0,0,435462.5,375900,649900
"2012","2410","V7A",4,3,"December 31, 2012","VANCOUVER",35,NA,NA,8,4.375,0,11.5,NA,NA,NA,35,NA,35,125.685714285714,1352.86846,577445.714285714,415000,658800
"2012","2680","R5A",2,3,"December 31, 2012","WINNIPEG",6,NA,NA,3,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0580","B3G",5,2,"December 31, 2012","HALIFAX",8,NA,NA,1,8,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0610","L8R",5,2,"June 30, 2012","HAMILTON",156,NA,NA,2,78,8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0610","nan",1,1,"June 30, 2012","HAMILTON",779,NA,NA,779,1,0,7.19436997319035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H1X",5,3,"September 30, 2012","MONTRÉAL",66,NA,NA,6,11,2.83333333333333,8.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J0L",1,1,"June 30, 2012","MONTRÉAL",97,NA,NA,97,1,0,4.24242424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J7V",4,3,"December 31, 2012","MONTRÉAL",4,NA,NA,1,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1400","G1W",2,1,"September 30, 2012","QUÉBEC",12,NA,NA,6,2,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1700","S7K",1,1,"March 31, 2012","SASKATOON",5,NA,NA,5,1,0,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1700","S7T",4,1,"March 31, 2012","SASKATOON",7,NA,NA,2,3.5,0,11,NA,NA,NA,7,NA,7,0,0,414185.714285714,409900,419900
"2012","2270","L1T",2,1,"March 31, 2012","TORONTO",54,NA,NA,27,2,0,5.88461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L6L",1,1,"December 31, 2012","TORONTO",30,NA,NA,30,1,0,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M1P",4,1,"September 30, 2012","TORONTO",3,NA,NA,1,3,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M1R",1,1,"December 31, 2012","TORONTO",2,NA,NA,2,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","M2R",5,2,"December 31, 2012","TORONTO",237,NA,NA,1,237,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2440","V8T",1,1,"December 31, 2012","VICTORIA",2,NA,NA,2,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2440","V9B",1,1,"March 31, 2012","VICTORIA",159,NA,NA,159,1,0,7.19354838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0580","B2Z",1,1,"June 30, 2012","HALIFAX",27,NA,NA,27,1,0,16.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","0580","nan",2,1,"December 31, 2012","HALIFAX",6,NA,NA,3,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H2K",5,3,"September 30, 2012","MONTRÉAL",59,NA,NA,7,8.42857142857143,3,10.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","J3H",5,1,"March 31, 2012","MONTRÉAL",6,NA,NA,3,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1490","S4X",5,2,"September 30, 2012","REGINA",87,NA,NA,2,43.5,3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1700","S7V",4,3,"March 31, 2012","SASKATOON",68,NA,NA,17,4,0,11.0588235294118,NA,NA,NA,64,NA,64,0,0,292565.625,274900,324900
"2012","2270","L5H",2,1,"June 30, 2012","TORONTO",8,NA,NA,4,2,0,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2270","L5J",4,1,"September 30, 2012","TORONTO",10,NA,NA,2,5,0,25,NA,NA,NA,5,NA,5,0,0,461500,459900,465900
"2012","2410","V3T",5,3,"September 30, 2012","VANCOUVER",164,NA,NA,1,164,6,18,NA,143,21,NA,NA,164,58.7378048780488,632.247857926828,225157.317073171,139900,399900
"2012","2680","R3J",1,1,"March 31, 2012","WINNIPEG",23,NA,NA,23,1,0,6.31578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2680","R3Y",1,1,"September 30, 2012","WINNIPEG",524,NA,NA,524,1,0,6.64636542239686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","1060","H7N",5,2,"September 30, 2012","MONTRÉAL",95,NA,NA,1,95,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
