"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"153","2006","2410","V6Y",1,1,"June 30, 2006","VANCOUVER",23,NA,NA,23,1,0,8.30434782608696,0.739130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2006","2410","V7A",1,1,"December 31, 2006","VANCOUVER",65,NA,NA,65,1,0,6.40625,0.876923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2006","2410","V7E",1,2,"March 31, 2006","VANCOUVER",2,NA,NA,2,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2006","2410","V7J",5,1,"December 31, 2006","VANCOUVER",2,NA,NA,1,2,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2006","2410","V7L",2,1,"June 30, 2006","VANCOUVER",18,NA,NA,9,2,0,6.55555555555556,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2006","2410","V7T",1,1,"June 30, 2006","VANCOUVER",21,NA,NA,21,1,0,10.8,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2006","2410","nan",2,3,"June 30, 2006","VANCOUVER",132,NA,NA,66,2,0,8.06153846153846,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2006","2440","V8L",1,3,"March 31, 2006","VICTORIA",3,NA,NA,3,1,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2006","2440","V8L",2,1,"March 31, 2006","VICTORIA",6,NA,NA,3,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2006","2440","V8L",2,2,"December 31, 2006","VICTORIA",8,NA,NA,8,1,0,4.75,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2006","2440","V8L",4,3,"December 31, 2006","VICTORIA",5,NA,NA,1,5,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2006","2440","V8N",1,1,"June 30, 2006","VICTORIA",19,NA,NA,19,1,0,13.3684210526316,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2006","2440","V8V",1,1,"June 30, 2006","VICTORIA",9,NA,NA,9,1,0,8.88888888888889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2006","2440","V8V",2,1,"September 30, 2006","VICTORIA",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2006","2440","V9C",1,2,"June 30, 2006","VICTORIA",1,NA,NA,1,1,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2006","2440","V9Z",1,1,"June 30, 2006","VICTORIA",8,NA,NA,8,1,0,7.625,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2006","2440","nan",1,1,"March 31, 2006","VICTORIA",357,NA,NA,357,1,0,6.64285714285714,0.299719887955182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2006","2680","R0A",4,2,"March 31, 2006","WINNIPEG",4,NA,NA,1,4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2006","2680","R0H",1,1,"September 30, 2006","WINNIPEG",4,NA,NA,4,1,0,7.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2006","2680","R2H",1,1,"September 30, 2006","WINNIPEG",3,NA,NA,3,1,0,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2006","2680","R2W",2,1,"September 30, 2006","WINNIPEG",2,NA,NA,1,2,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2006","2680","R3B",5,3,"June 30, 2006","WINNIPEG",7,NA,NA,1,7,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2006","2680","R3V",1,1,"March 31, 2006","WINNIPEG",2,NA,NA,2,1,0,19.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2006","2680","R4L",1,1,"December 31, 2006","WINNIPEG",8,NA,NA,8,1,0,6.375,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2006","2680","R5A",2,1,"December 31, 2006","WINNIPEG",2,NA,NA,1,2,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2006","2680","nan",4,3,"June 30, 2006","WINNIPEG",55,NA,NA,9,6.11111111111111,0,8.375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2006","0140","T2B",4,3,"September 30, 2006","CALGARY",16,NA,NA,4,4,0,16.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2006","0140","T2E",2,3,"June 30, 2006","CALGARY",4,NA,NA,2,2,0,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2006","0140","T2E",4,3,"September 30, 2006","CALGARY",24,NA,NA,5,4.8,0,13.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2006","0140","T2M",1,1,"March 31, 2006","CALGARY",21,NA,NA,21,1,0,8.71428571428571,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2006","0140","T2Y",2,3,"March 31, 2006","CALGARY",18,NA,NA,9,2,0,12.1111111111111,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2006","0140","T3C",1,1,"March 31, 2006","CALGARY",10,NA,NA,10,1,0,11,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2006","0340","T5A",1,3,"December 31, 2006","EDMONTON",14,NA,NA,14,1,0,9.35714285714286,-1.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2006","0340","T5A",2,3,"September 30, 2006","EDMONTON",42,NA,NA,21,2,0,7.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2006","0340","T5H",5,3,"June 30, 2006","EDMONTON",148,NA,NA,2,74,12,22,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2006","0340","T5L",1,1,"December 31, 2006","EDMONTON",1,NA,NA,1,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2006","0340","T5N",1,1,"June 30, 2006","EDMONTON",17,NA,NA,17,1,0,6.64705882352941,0.294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2006","0340","T5P",1,1,"March 31, 2006","EDMONTON",4,NA,NA,4,1,0,6.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2006","0340","T5P",5,3,"June 30, 2006","EDMONTON",80,NA,NA,1,80,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2006","0340","T5T",5,3,"March 31, 2006","EDMONTON",154,NA,NA,1,154,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2006","0340","T5X",4,2,"December 31, 2006","EDMONTON",9,NA,NA,1,9,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2006","0340","T6J",2,3,"December 31, 2006","EDMONTON",16,NA,NA,8,2,0,7.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2006","0340","T6R",1,1,"March 31, 2006","EDMONTON",74,NA,NA,74,1,0,6.78378378378378,0.351351351351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2006","0340","T7X",5,2,"March 31, 2006","EDMONTON",4,NA,NA,1,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2006","0340","T8E",1,1,"December 31, 2006","EDMONTON",10,NA,NA,10,1,0,6.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2006","0340","nan",1,1,"March 31, 2006","EDMONTON",6396,NA,NA,6396,1,0,5.96667195683225,0.363266583229036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2006","0340","nan",1,2,"March 31, 2006","EDMONTON",2,NA,NA,2,1,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2006","0580","B2Y",1,1,"June 30, 2006","HALIFAX",2,NA,NA,2,1,0,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2006","0580","B2Z",1,1,"March 31, 2006","HALIFAX",81,NA,NA,81,1,0,6.44871794871795,0.0493827160493827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2006","0580","B3A",4,1,"September 30, 2006","HALIFAX",4,NA,NA,1,4,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2006","0580","B3L",4,2,"December 31, 2006","HALIFAX",4,NA,NA,1,4,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2006","0580","B3M",5,2,"December 31, 2006","HALIFAX",161,NA,NA,3,53.6666666666667,0,12.6666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2006","0580","B3N",4,2,"September 30, 2006","HALIFAX",12,NA,NA,3,4,1.33333333333333,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2006","0580","B4A",1,1,"March 31, 2006","HALIFAX",93,NA,NA,93,1,0,4.53012048192771,0.193548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2006","0580","B4A",5,3,"September 30, 2006","HALIFAX",134,NA,NA,2,67,0,20.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2006","0610","L8H",4,1,"September 30, 2006","HAMILTON",6,NA,NA,1,6,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2006","0610","L8M",5,2,"December 31, 2006","HAMILTON",18,NA,NA,1,18,0,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2006","0610","L8R",2,1,"June 30, 2006","HAMILTON",2,NA,NA,1,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2006","0610","L8T",1,1,"June 30, 2006","HAMILTON",45,NA,NA,45,1,0,6.21875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2006","0610","L8V",2,1,"December 31, 2006","HAMILTON",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2006","0610","L9H",1,1,"March 31, 2006","HAMILTON",17,NA,NA,17,1,0,9.82352941176471,0.117647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2006","0610","nan",4,2,"December 31, 2006","HAMILTON",19,NA,NA,3,6.33333333333333,0,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2006","1060","H1L",5,3,"December 31, 2006","MONTRÉAL",38,NA,NA,6,6.33333333333333,1.16666666666667,6.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2006","1060","H1N",4,1,"December 31, 2006","MONTRÉAL",4,NA,NA,1,4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2006","1060","H1P",1,1,"December 31, 2006","MONTRÉAL",3,NA,NA,3,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2006","1060","H1R",2,1,"June 30, 2006","MONTRÉAL",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2006","1060","H2C",1,1,"March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2006","1060","H2G",5,3,"March 31, 2006","MONTRÉAL",7,NA,NA,1,7,3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2006","1060","H2J",5,3,"December 31, 2006","MONTRÉAL",72,NA,NA,6,12,3.33333333333333,13.1666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2006","1060","H2K",5,3,"September 30, 2006","MONTRÉAL",37,NA,NA,5,7.4,3,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2006","1060","H2M",5,3,"December 31, 2006","MONTRÉAL",80,NA,NA,1,80,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2006","1060","H2P",5,3,"December 31, 2006","MONTRÉAL",12,NA,NA,3,4,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2006","1060","H2R",5,3,"December 31, 2006","MONTRÉAL",60,NA,NA,6,10,0.666666666666667,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2006","1060","H2Y",5,3,"September 30, 2006","MONTRÉAL",88,NA,NA,3,29.3333333333333,4.33333333333333,16.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2006","1060","H3B",5,2,"December 31, 2006","MONTRÉAL",338,NA,NA,1,338,26,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2006","1060","H3B",5,3,"June 30, 2006","MONTRÉAL",89,NA,NA,1,89,9,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2006","1060","H3K",5,4,"June 30, 2006","MONTRÉAL",24,NA,NA,3,8,3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2006","1060","H3M",5,2,"June 30, 2006","MONTRÉAL",4,NA,NA,1,4,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2006","1060","H3S",5,4,"December 31, 2006","MONTRÉAL",24,NA,NA,1,24,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2006","1060","H3X",1,1,"September 30, 2006","MONTRÉAL",7,NA,NA,7,1,0,12.5714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2006","1060","H4A",5,1,"June 30, 2006","MONTRÉAL",4,NA,NA,2,2,2,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2006","1060","H4C",5,2,"September 30, 2006","MONTRÉAL",20,NA,NA,3,6.66666666666667,2.66666666666667,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2006","1060","H7E",5,2,"March 31, 2006","MONTRÉAL",5,NA,NA,1,5,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2006","1060","H7P",5,2,"December 31, 2006","MONTRÉAL",10,NA,NA,1,10,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2006","1060","H7R",4,3,"September 30, 2006","MONTRÉAL",22,NA,NA,4,5.5,1.5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2006","1060","H7R",5,3,"March 31, 2006","MONTRÉAL",33,NA,NA,5,6.6,1.6,6.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2006","1060","H8T",5,3,"September 30, 2006","MONTRÉAL",23,NA,NA,4,5.75,2.25,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2006","1060","H9B",4,3,"September 30, 2006","MONTRÉAL",19,NA,NA,4,4.75,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2006","1060","H9E",1,1,"March 31, 2006","MONTRÉAL",6,NA,NA,6,1,0,11.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2006","1060","H9G",5,2,"March 31, 2006","MONTRÉAL",110,NA,NA,1,110,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2006","1060","H9G",5,3,"June 30, 2006","MONTRÉAL",82,NA,NA,2,41,3,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2006","1060","H9K",2,1,"December 31, 2006","MONTRÉAL",12,NA,NA,6,2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2006","1060","J0L",5,1,"December 31, 2006","MONTRÉAL",14,NA,NA,7,2,0.285714285714286,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2006","1060","J3G",1,1,"March 31, 2006","MONTRÉAL",126,NA,NA,126,1,0,4.58730158730159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2006","1060","J3G",2,1,"September 30, 2006","MONTRÉAL",14,NA,NA,7,2,0,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2006","1060","J3L",5,2,"September 30, 2006","MONTRÉAL",9,NA,NA,3,3,0.666666666666667,4.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2006","1060","J3N",5,2,"September 30, 2006","MONTRÉAL",12,NA,NA,2,6,2.5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2006","1060","J4J",5,2,"June 30, 2006","MONTRÉAL",30,NA,NA,3,10,1.66666666666667,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2006","1060","J4M",5,3,"September 30, 2006","MONTRÉAL",42,NA,NA,10,4.2,2.4,6.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2006","1060","J4R",1,1,"March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2006","1060","J4Z",2,1,"March 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2006","1060","J4Z",5,2,"September 30, 2006","MONTRÉAL",32,NA,NA,3,10.6666666666667,1.33333333333333,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2006","1060","J5B",2,1,"June 30, 2006","MONTRÉAL",18,NA,NA,9,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2006","1060","J5C",5,2,"September 30, 2006","MONTRÉAL",10,NA,NA,3,3.33333333333333,0.666666666666667,3.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2006","1060","J5R",1,1,"June 30, 2006","MONTRÉAL",191,NA,NA,191,1,0,4.38345864661654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2006","1060","J5R",2,1,"March 31, 2006","MONTRÉAL",30,NA,NA,15,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2006","1060","J5T",5,2,"March 31, 2006","MONTRÉAL",22,NA,NA,5,4.4,2.2,5.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2006","1060","J6W",5,2,"March 31, 2006","MONTRÉAL",6,NA,NA,2,3,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2006","1060","J7A",1,1,"June 30, 2006","MONTRÉAL",21,NA,NA,21,1,0,6.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2006","1060","J7C",5,3,"September 30, 2006","MONTRÉAL",28,NA,NA,2,14,2,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2006","1060","J7J",5,1,"December 31, 2006","MONTRÉAL",46,NA,NA,23,2,0.739130434782609,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2006","1060","J7R",2,1,"September 30, 2006","MONTRÉAL",2,NA,NA,1,2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2006","1060","J7V",5,2,"March 31, 2006","MONTRÉAL",32,NA,NA,4,8,3,5.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2006","1060","J7V",5,3,"December 31, 2006","MONTRÉAL",101,NA,NA,13,7.76923076923077,2.69230769230769,7.38461538461539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2006","1060","J7Z",2,1,"June 30, 2006","MONTRÉAL",14,NA,NA,7,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2006","1060","J7Z",5,2,"June 30, 2006","MONTRÉAL",193,NA,NA,2,96.5,5,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2006","1060","nan",5,3,"March 31, 2006","MONTRÉAL",2424,NA,NA,215,11.2744186046512,2.44186046511628,7.39795918367347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2006","1265","K1C",2,1,"December 31, 2006","OTTAWA",6,NA,NA,3,2,0,5.66666666666667,11.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2006","1265","K1C",4,1,"March 31, 2006","OTTAWA",103,NA,NA,22,4.68181818181818,0,6.59090909090909,8.04545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2006","1265","K1E",1,1,"March 31, 2006","OTTAWA",1,NA,NA,1,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2006","1265","K1H",2,1,"December 31, 2006","OTTAWA",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2006","1265","K1L",1,1,"March 31, 2006","OTTAWA",1,NA,NA,1,1,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2006","1265","K1R",5,1,"December 31, 2006","OTTAWA",3,NA,NA,1,3,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2006","1265","K1S",4,1,"June 30, 2006","OTTAWA",16,NA,NA,3,5.33333333333333,0,4.33333333333333,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2006","1265","K1Y",4,1,"June 30, 2006","OTTAWA",14,NA,NA,2,7,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2006","1265","K2B",4,1,"September 30, 2006","OTTAWA",16,NA,NA,3,5.33333333333333,0,9.66666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2006","1265","K2G",5,2,"December 31, 2006","OTTAWA",2,NA,NA,1,2,0,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2006","1265","K2K",1,1,"September 30, 2006","OTTAWA",40,NA,NA,40,1,0,7.82051282051282,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2006","1265","nan",5,3,"December 31, 2006","OTTAWA",148,NA,NA,11,13.4545454545455,0,6,1.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2006","1400","G0A",2,1,"December 31, 2006","QUÉBEC",6,NA,NA,3,2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2006","1400","G1G",5,1,"March 31, 2006","QUÉBEC",2,NA,NA,1,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2006","1400","G1H",5,2,"September 30, 2006","QUÉBEC",24,NA,NA,1,24,3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2006","1400","G1P",5,1,"March 31, 2006","QUÉBEC",2,NA,NA,1,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2006","1400","G1P",5,2,"June 30, 2006","QUÉBEC",94,NA,NA,2,47,4,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2006","1400","G1W",2,1,"September 30, 2006","QUÉBEC",12,NA,NA,6,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2006","1400","G2B",5,1,"September 30, 2006","QUÉBEC",10,NA,NA,5,2,1.2,3.66666666666667,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2006","1400","G2C",5,2,"June 30, 2006","QUÉBEC",71,NA,NA,2,35.5,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2006","1400","G2E",5,3,"September 30, 2006","QUÉBEC",24,NA,NA,2,12,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2006","1400","G2J",1,1,"March 31, 2006","QUÉBEC",5,NA,NA,5,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2006","1400","G2K",1,1,"March 31, 2006","QUÉBEC",33,NA,NA,33,1,0,4,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2006","1400","G3A",2,1,"March 31, 2006","QUÉBEC",14,NA,NA,7,2,0,4.57142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2006","1400","G3B",5,1,"December 31, 2006","QUÉBEC",2,NA,NA,1,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2006","1400","G3J",1,1,"December 31, 2006","QUÉBEC",24,NA,NA,24,1,0,4.9,0.0416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2006","1400","G3K",5,1,"December 31, 2006","QUÉBEC",2,NA,NA,1,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2006","1490","S4R",1,1,"September 30, 2006","REGINA",31,NA,NA,31,1,0,5.90322580645161,0.032258064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2006","1490","S4X",2,3,"June 30, 2006","REGINA",6,NA,NA,3,2,0,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2006","1490","nan",2,1,"December 31, 2006","REGINA",4,NA,NA,2,2,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2006","1700","S7J",1,1,"June 30, 2006","SASKATOON",10,NA,NA,10,1,0,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2006","1700","S7J",2,3,"March 31, 2006","SASKATOON",12,NA,NA,6,2,0,7.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2006","1700","S7K",2,1,"September 30, 2006","SASKATOON",4,NA,NA,2,2,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2006","1700","S7L",2,1,"September 30, 2006","SASKATOON",10,NA,NA,5,2,0,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2006","2270","L3T",5,3,"December 31, 2006","TORONTO",162,NA,NA,4,40.5,0,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2006","2270","L4J",1,1,"March 31, 2006","TORONTO",38,NA,NA,38,1,0,13.4210526315789,1.97368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2006","2270","L4L",1,1,"June 30, 2006","TORONTO",71,NA,NA,71,1,0,7.1830985915493,0.605633802816901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
