"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"11415","2012","0580","B3N",5,2,"December 31, 2012","HALIFAX",181,NA,NA,4,45.25,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11416","2012","0580","B4C",1,1,"March 31, 2012","HALIFAX",64,NA,NA,64,1,0,0.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11417","2012","0580","B4E",4,1,"September 30, 2012","HALIFAX",24,NA,NA,5,4.8,0,0.2,NA,NA,NA,5,NA,5,0,0,0,0,0
"11418","2012","0580","nan",1,1,"June 30, 2012","HALIFAX",103,NA,NA,103,1,0,0.611650485436893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11419","2012","0610","L0R",4,1,"September 30, 2012","HAMILTON",121,NA,NA,24,5.04166666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11420","2012","0610","L3M",1,1,"December 31, 2012","HAMILTON",41,NA,NA,41,1,0,0.268292682926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11421","2012","0610","L7M",4,1,"March 31, 2012","HAMILTON",12,NA,NA,1,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422","2012","0610","L7P",4,1,"June 30, 2012","HAMILTON",72,NA,NA,8,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11423","2012","0610","L7R",1,1,"June 30, 2012","HAMILTON",10,NA,NA,10,1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424","2012","0610","L8E",1,1,"June 30, 2012","HAMILTON",65,NA,NA,65,1,0,0.138461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11425","2012","0610","L8G",1,1,"December 31, 2012","HAMILTON",7,NA,NA,7,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11426","2012","0610","L8J",1,1,"September 30, 2012","HAMILTON",113,NA,NA,113,1,0,0.876106194690266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11427","2012","0610","L8K",2,1,"September 30, 2012","HAMILTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428","2012","0610","L9A",4,2,"June 30, 2012","HAMILTON",78,NA,NA,5,15.6,0,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11429","2012","0610","L9B",1,1,"March 31, 2012","HAMILTON",165,NA,NA,165,1,0,0.672727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11430","2012","0610","L9B",4,1,"December 31, 2012","HAMILTON",52,NA,NA,7,7.42857142857143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11431","2012","0610","nan",2,1,"June 30, 2012","HAMILTON",22,NA,NA,11,2,0,4.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11432","2012","1060","H1A",5,2,"December 31, 2012","MONTRÉAL",3,NA,NA,1,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11433","2012","1060","H1C",2,1,"March 31, 2012","MONTRÉAL",16,NA,NA,8,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434","2012","1060","H1E",2,1,"September 30, 2012","MONTRÉAL",22,NA,NA,11,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11435","2012","1060","H1E",5,2,"December 31, 2012","MONTRÉAL",42,NA,NA,2,21,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11436","2012","1060","H1H",2,1,"September 30, 2012","MONTRÉAL",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11437","2012","1060","H1H",5,3,"September 30, 2012","MONTRÉAL",108,NA,NA,1,108,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11438","2012","1060","H1K",1,1,"December 31, 2012","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11439","2012","1060","H1K",4,1,"December 31, 2012","MONTRÉAL",100,NA,NA,14,7.14285714285714,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11440","2012","1060","H1M",1,1,"September 30, 2012","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11441","2012","1060","H1W",5,3,"March 31, 2012","MONTRÉAL",47,NA,NA,2,23.5,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11442","2012","1060","H1X",1,1,"June 30, 2012","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11443","2012","1060","H2C",1,1,"June 30, 2012","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11444","2012","1060","H2G",5,1,"December 31, 2012","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11445","2012","1060","H2G",5,3,"March 31, 2012","MONTRÉAL",51,NA,NA,8,6.375,2.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11446","2012","1060","H2M",5,3,"March 31, 2012","MONTRÉAL",16,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11447","2012","1060","H2T",5,3,"June 30, 2012","MONTRÉAL",16,NA,NA,3,5.33333333333333,3.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11448","2012","1060","H3K",1,1,"December 31, 2012","MONTRÉAL",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11449","2012","1060","H3K",5,2,"September 30, 2012","MONTRÉAL",4,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11450","2012","1060","H3N",5,3,"March 31, 2012","MONTRÉAL",20,NA,NA,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11451","2012","1060","H3P",5,3,"June 30, 2012","MONTRÉAL",55,NA,NA,1,55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11452","2012","1060","H4E",1,1,"September 30, 2012","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11453","2012","1060","H4J",1,1,"December 31, 2012","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11454","2012","1060","H4M",5,3,"September 30, 2012","MONTRÉAL",6,NA,NA,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11455","2012","1060","H4R",1,1,"June 30, 2012","MONTRÉAL",3,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11456","2012","1060","H4T",1,1,"December 31, 2012","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11457","2012","1060","H4W",5,3,"June 30, 2012","MONTRÉAL",308,NA,NA,5,61.6,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11458","2012","1060","H7A",5,2,"June 30, 2012","MONTRÉAL",9,NA,NA,2,4.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11459","2012","1060","H7E",5,2,"December 31, 2012","MONTRÉAL",42,NA,NA,8,5.25,1.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11460","2012","1060","H7K",5,3,"June 30, 2012","MONTRÉAL",46,NA,NA,3,15.3333333333333,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11461","2012","1060","H7L",2,1,"March 31, 2012","MONTRÉAL",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11462","2012","1060","H7P",5,3,"June 30, 2012","MONTRÉAL",6,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11463","2012","1060","H8R",1,1,"December 31, 2012","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11464","2012","1060","H8R",4,1,"June 30, 2012","MONTRÉAL",39,NA,NA,13,3,1.69230769230769,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11465","2012","1060","H8R",5,3,"June 30, 2012","MONTRÉAL",18,NA,NA,6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11466","2012","1060","H8Z",1,1,"September 30, 2012","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11467","2012","1060","H9E",2,1,"March 31, 2012","MONTRÉAL",12,NA,NA,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11468","2012","1060","H9G",1,1,"March 31, 2012","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11469","2012","1060","H9K",4,1,"March 31, 2012","MONTRÉAL",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11470","2012","1060","H9S",1,1,"March 31, 2012","MONTRÉAL",5,NA,NA,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11471","2012","1060","J0L",2,1,"June 30, 2012","MONTRÉAL",54,NA,NA,27,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11472","2012","1060","J0L",4,1,"September 30, 2012","MONTRÉAL",9,NA,NA,3,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11473","2012","1060","J0P",2,1,"March 31, 2012","MONTRÉAL",44,NA,NA,22,2,0,0.0454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11474","2012","1060","J0P",4,1,"September 30, 2012","MONTRÉAL",8,NA,NA,2,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11475","2012","1060","J3H",5,3,"June 30, 2012","MONTRÉAL",58,NA,NA,7,8.28571428571429,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11476","2012","1060","J3L",5,3,"March 31, 2012","MONTRÉAL",142,NA,NA,16,8.875,2.3125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11477","2012","1060","J3Y",5,3,"June 30, 2012","MONTRÉAL",375,NA,NA,30,12.5,2.26666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11478","2012","1060","J4B",1,1,"March 31, 2012","MONTRÉAL",26,NA,NA,26,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11479","2012","1060","J4B",5,3,"December 31, 2012","MONTRÉAL",34,NA,NA,7,4.85714285714286,2.42857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11480","2012","1060","J4K",5,3,"June 30, 2012","MONTRÉAL",66,NA,NA,7,9.42857142857143,1.71428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11481","2012","1060","J4M",2,1,"December 31, 2012","MONTRÉAL",2,NA,NA,1,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11482","2012","1060","J4V",4,3,"June 30, 2012","MONTRÉAL",8,NA,NA,2,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11483","2012","1060","J4X",1,1,"March 31, 2012","MONTRÉAL",9,NA,NA,9,1,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11484","2012","1060","J5L",1,1,"March 31, 2012","MONTRÉAL",156,NA,NA,156,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11485","2012","1060","J5L",5,3,"September 30, 2012","MONTRÉAL",38,NA,NA,6,6.33333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11486","2012","1060","J5R",2,1,"March 31, 2012","MONTRÉAL",14,NA,NA,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11487","2012","1060","J5T",1,1,"June 30, 2012","MONTRÉAL",36,NA,NA,36,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11488","2012","1060","J5T",2,1,"June 30, 2012","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11489","2012","1060","J5W",5,1,"June 30, 2012","MONTRÉAL",4,NA,NA,2,2,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11490","2012","1060","J5X",1,1,"March 31, 2012","MONTRÉAL",16,NA,NA,16,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11491","2012","1060","J5X",2,1,"June 30, 2012","MONTRÉAL",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11492","2012","1060","J5Z",5,2,"December 31, 2012","MONTRÉAL",8,NA,NA,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11493","2012","1060","J6J",1,1,"June 30, 2012","MONTRÉAL",60,NA,NA,60,1,0,0.0277777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11494","2012","1060","J6J",5,1,"March 31, 2012","MONTRÉAL",2,NA,NA,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11495","2012","1060","J6N",1,1,"December 31, 2012","MONTRÉAL",21,NA,NA,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11496","2012","1060","J6R",1,1,"June 30, 2012","MONTRÉAL",83,NA,NA,83,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11497","2012","1060","J6W",1,1,"June 30, 2012","MONTRÉAL",13,NA,NA,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11498","2012","1060","J6Z",5,1,"September 30, 2012","MONTRÉAL",2,NA,NA,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11499","2012","1060","J7B",1,1,"December 31, 2012","MONTRÉAL",10,NA,NA,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11500","2012","1060","J7E",5,2,"March 31, 2012","MONTRÉAL",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11501","2012","1060","J7J",1,1,"March 31, 2012","MONTRÉAL",167,NA,NA,167,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11502","2012","1060","J7J",5,1,"March 31, 2012","MONTRÉAL",116,NA,NA,58,2,0.482758620689655,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11503","2012","1060","J7K",5,1,"December 31, 2012","MONTRÉAL",8,NA,NA,4,2,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11504","2012","1060","J7K",5,3,"March 31, 2012","MONTRÉAL",12,NA,NA,1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11505","2012","1060","J7M",2,1,"March 31, 2012","MONTRÉAL",30,NA,NA,15,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11506","2012","1060","J7M",4,1,"September 30, 2012","MONTRÉAL",6,NA,NA,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11507","2012","1060","J7R",1,1,"March 31, 2012","MONTRÉAL",18,NA,NA,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11508","2012","1060","J7X",4,1,"March 31, 2012","MONTRÉAL",60,NA,NA,15,4,0.133333333333333,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11509","2012","1060","J7X",5,3,"September 30, 2012","MONTRÉAL",8,NA,NA,2,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11510","2012","1060","J7Z",4,1,"December 31, 2012","MONTRÉAL",26,NA,NA,5,5.2,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11511","2012","1060","nan",2,1,"September 30, 2012","MONTRÉAL",54,NA,NA,27,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11512","2012","1265","K0A",1,1,"March 31, 2012","OTTAWA",252,NA,NA,252,1,0,0.650793650793651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11513","2012","1265","K0A",5,2,"September 30, 2012","OTTAWA",2,NA,NA,1,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11514","2012","1265","K0A",5,3,"September 30, 2012","OTTAWA",35,NA,NA,1,35,3,14,NA,6,29,NA,NA,35,76,818.056399999999,250028.571428571,210000,295000
"11515","2012","1265","K1H",1,1,"December 31, 2012","OTTAWA",8,NA,NA,8,1,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11516","2012","1265","K1J",5,2,"September 30, 2012","OTTAWA",28,NA,NA,1,28,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11517","2012","1265","K1M",2,1,"December 31, 2012","OTTAWA",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11518","2012","1265","K1S",2,1,"June 30, 2012","OTTAWA",10,NA,NA,5,2,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11519","2012","1265","K1S",5,3,"December 31, 2012","OTTAWA",122,NA,NA,2,61,7.5,0.5,8,54,59,1,NA,122,76.7622950819672,826.261668032787,359992.62295082,228400,1e+06
"11520","2012","1265","K1W",4,1,"December 31, 2012","OTTAWA",31,NA,NA,6,5.16666666666667,0,3.5,NA,NA,6,14,7,27,185.555555555556,1997.30144444444,336696.296296296,276900,386900
"11521","2012","1265","K2A",1,1,"June 30, 2012","OTTAWA",14,NA,NA,14,1,0,2.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11522","2012","1265","K2B",2,1,"September 30, 2012","OTTAWA",6,NA,NA,3,2,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11523","2012","1265","K2L",4,1,"June 30, 2012","OTTAWA",134,NA,NA,28,4.78571428571429,0.142857142857143,0,NA,NA,NA,42,NA,42,0,0,313682.857142857,266490,344900
"11524","2012","1265","K2P",5,2,"June 30, 2012","OTTAWA",6,NA,NA,1,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11525","2012","1265","K2R",1,1,"December 31, 2012","OTTAWA",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11526","2012","1265","K4K",5,1,"December 31, 2012","OTTAWA",28,NA,NA,2,14,0,0,NA,NA,NA,28,NA,28,0,0,197900,188900,206900
"11527","2012","1265","K4K",5,3,"March 31, 2012","OTTAWA",26,NA,NA,2,13,2,1,NA,NA,16,NA,NA,16,0,0,281500,254000,304000
"11528","2012","1265","nan",2,1,"June 30, 2012","OTTAWA",8,NA,NA,4,2,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11529","2012","1400","G0R",4,1,"June 30, 2012","QUÉBEC",20,NA,NA,4,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11530","2012","1400","G0R",5,3,"June 30, 2012","QUÉBEC",6,NA,NA,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11531","2012","1400","G1B",5,2,"March 31, 2012","QUÉBEC",9,NA,NA,3,3,1.33333333333333,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11532","2012","1400","G1C",2,1,"June 30, 2012","QUÉBEC",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11533","2012","1400","G1E",4,1,"September 30, 2012","QUÉBEC",6,NA,NA,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11534","2012","1400","G1K",5,3,"June 30, 2012","QUÉBEC",24,NA,NA,4,6,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11535","2012","1400","G1M",4,1,"June 30, 2012","QUÉBEC",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11536","2012","1400","G1M",5,3,"June 30, 2012","QUÉBEC",8,NA,NA,1,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11537","2012","1400","G1N",1,1,"December 31, 2012","QUÉBEC",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11538","2012","1400","G1P",2,1,"December 31, 2012","QUÉBEC",16,NA,NA,8,2,0,7.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11539","2012","1400","G1P",5,2,"September 30, 2012","QUÉBEC",65,NA,NA,1,65,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11540","2012","1400","G1P",5,3,"June 30, 2012","QUÉBEC",6,NA,NA,2,3,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11541","2012","1400","G1S",5,2,"June 30, 2012","QUÉBEC",224,NA,NA,1,224,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11542","2012","1400","G2A",5,2,"September 30, 2012","QUÉBEC",6,NA,NA,2,3,2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11543","2012","1400","G2A",5,3,"September 30, 2012","QUÉBEC",71,NA,NA,12,5.91666666666667,2.58333333333333,3.41666666666667,NA,8,8,NA,NA,16,0,0,149000,129000,169000
"11544","2012","1400","G2C",4,1,"June 30, 2012","QUÉBEC",7,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11545","2012","1400","G2E",5,3,"June 30, 2012","QUÉBEC",6,NA,NA,1,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11546","2012","1400","G2G",5,3,"March 31, 2012","QUÉBEC",94,NA,NA,17,5.52941176470588,2.47058823529412,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11547","2012","1400","G2L",2,1,"March 31, 2012","QUÉBEC",6,NA,NA,3,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11548","2012","1400","G2L",5,1,"June 30, 2012","QUÉBEC",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11549","2012","1400","G2L",5,3,"December 31, 2012","QUÉBEC",12,NA,NA,2,6,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11550","2012","1400","G3A",1,1,"December 31, 2012","QUÉBEC",18,NA,NA,18,1,0,1.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11551","2012","1400","G3A",2,2,"September 30, 2012","QUÉBEC",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11552","2012","1400","G3C",1,1,"March 31, 2012","QUÉBEC",55,NA,NA,55,1,0,0.807692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11553","2012","1400","G3J",5,2,"March 31, 2012","QUÉBEC",21,NA,NA,1,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11554","2012","1400","G3N",2,1,"December 31, 2012","QUÉBEC",24,NA,NA,12,2,0,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11555","2012","1400","G6J",5,1,"June 30, 2012","QUÉBEC",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11556","2012","1400","G6V",2,1,"December 31, 2012","QUÉBEC",50,NA,NA,25,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11557","2012","1400","G6W",1,1,"September 30, 2012","QUÉBEC",5,NA,NA,5,1,0,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11558","2012","1400","G6W",5,1,"December 31, 2012","QUÉBEC",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11559","2012","1400","G6W",5,3,"March 31, 2012","QUÉBEC",142,NA,NA,17,8.35294117647059,1.58823529411765,1.86666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11560","2012","1400","G6X",1,1,"March 31, 2012","QUÉBEC",3,NA,NA,3,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11561","2012","1400","G7A",1,1,"March 31, 2012","QUÉBEC",73,NA,NA,73,1,0,0.47887323943662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11562","2012","1490","S4N",1,1,"March 31, 2012","REGINA",13,NA,NA,13,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11563","2012","1490","S4R",2,1,"June 30, 2012","REGINA",6,NA,NA,3,2,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11564","2012","1490","S4R",2,2,"December 31, 2012","REGINA",26,NA,NA,13,2,0,0.538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11565","2012","1490","S4R",5,3,"March 31, 2012","REGINA",64,NA,NA,1,64,8,0,NA,8,56,NA,NA,64,84.765625,912.4087109375,515453.125,0,650000
"11566","2012","1490","S4T",2,1,"March 31, 2012","REGINA",116,NA,NA,58,2,0,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11567","2012","1490","S4T",5,2,"December 31, 2012","REGINA",8,NA,NA,1,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11568","2012","1700","S7H",2,1,"September 30, 2012","SASKATOON",20,NA,NA,10,2,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11569","2012","1700","S7L",2,3,"September 30, 2012","SASKATOON",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11570","2012","1700","S7M",1,1,"September 30, 2012","SASKATOON",10,NA,NA,10,1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11571","2012","1700","S7M",2,1,"September 30, 2012","SASKATOON",6,NA,NA,3,2,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11572","2012","1700","S7T",2,1,"September 30, 2012","SASKATOON",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
