"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2006","2270","5350441.04","0441.04","March 31, 2006","TORONTO","535",2,NA,NA,2,1,0,6
"2006","2270","5350474.00","0474.00","December 31, 2006","TORONTO","535",35,NA,NA,35,1,0,6.12903225806452
"2006","2410","9330121.00","0121.00","September 30, 2006","VANCOUVER","933",6,NA,NA,6,1,0,10.8333333333333
"2006","2410","9330188.05","0188.05","September 30, 2006","VANCOUVER","933",27,NA,NA,27,1,0,7.59259259259259
"2006","2410","9330221.03","0221.03","June 30, 2006","VANCOUVER","933",2,NA,NA,2,1,0,5.5
"2006","2440","9350150.02","0150.02","June 30, 2006","VICTORIA","935",52,NA,NA,42,1.23809523809524,0,7.21951219512195
"2006","0610","5370122.01","0122.01","June 30, 2006","HAMILTON","537",64,NA,NA,50,1.28,0,11.4222222222222
"2006","1060","4620316.00","0316.00","June 30, 2006","MONTRÉAL","462",23,NA,NA,4,5.75,0,7.5
"2006","1060","4620616.00","0616.00","December 31, 2006","MONTRÉAL","462",6,NA,NA,1,6,0,8
"2006","1060","4620650.02","0650.02","March 31, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,11
"2006","1060","4620876.03","0876.03","March 31, 2006","MONTRÉAL","462",2,NA,NA,2,1,0,5
"2006","1060","4620878.00","0878.00","June 30, 2006","MONTRÉAL","462",4,NA,NA,2,2,0,4
"2006","1400","4210360.01","0360.01","September 30, 2006","QUÉBEC","421",41,NA,NA,28,1.46428571428571,0,3
"2006","1490","7050014.00","0014.00","December 31, 2006","REGINA","705",1,NA,NA,1,1,0,8
"2006","2270","5350279.01","0279.01","September 30, 2006","TORONTO","535",3,NA,NA,3,1,0,8
"2006","2410","9330184.05","0184.05","December 31, 2006","VANCOUVER","933",34,NA,NA,33,1.03030303030303,0,5.23333333333333
"2006","2410","9330285.02","0285.02","December 31, 2006","VANCOUVER","933",5,NA,NA,3,1.66666666666667,0.666666666666667,9
"2006","2680","6020104.00","0104.00","December 31, 2006","WINNIPEG","602",5,NA,NA,5,1,0,3.33333333333333
"2006","1060","4620391.00","0391.00","September 30, 2006","MONTRÉAL","462",5,NA,NA,1,5,0,16
"2006","1060","4620654.00","0654.00","December 31, 2006","MONTRÉAL","462",2,NA,NA,2,1,0,7
"2006","1400","4210039.01","0039.01","June 30, 2006","QUÉBEC","421",32,NA,NA,2,16,0,4
"2006","1400","4210700.00","0700.00","March 31, 2006","QUÉBEC","421",3,NA,NA,3,1,0,3
"2006","1700","7250012.05","0012.05","June 30, 2006","SASKATOON","725",243,NA,NA,116,2.0948275862069,0,6.90265486725664
"2006","2270","5350267.00","0267.00","December 31, 2006","TORONTO","535",17,NA,NA,17,1,0,12.5882352941176
"2006","2270","5350400.03","0400.03","December 31, 2006","TORONTO","535",1,NA,NA,1,1,0,6
"2006","2440","9350132.04","0132.04","June 30, 2006","VICTORIA","935",6,NA,NA,6,1,0,12.1666666666667
"2006","0340","8350005.05","0005.05","June 30, 2006","EDMONTON","835",220,NA,NA,76,2.89473684210526,0,7.14473684210526
"2006","1060","4620685.02","0685.02","December 31, 2006","MONTRÉAL","462",3,NA,NA,3,1,0,3.5
"2006","1400","4210830.02","0830.02","December 31, 2006","QUÉBEC","421",118,NA,NA,31,3.80645161290323,1.09677419354839,5.92307692307692
"2006","2270","5350378.06","0378.06","December 31, 2006","TORONTO","535",16,NA,NA,3,5.33333333333333,0,13.6666666666667
"2006","2410","9330022.00","0022.00","June 30, 2006","VANCOUVER","933",3,NA,NA,3,1,0,12
"2006","2410","9330209.00","0209.00","June 30, 2006","VANCOUVER","933",11,NA,NA,11,1,0,8.18181818181818
"2006","0610","5370303.01","0303.01","June 30, 2006","HAMILTON","537",5,NA,NA,5,1,0,8.6
"2006","1060","4620889.02","0889.02","June 30, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,11
"2006","1060","4620930.02","0930.02","March 31, 2006","MONTRÉAL","462",144,NA,NA,100,1.44,0.12,5.17391304347826
"2006","1265","5050015.00","0015.00","September 30, 2006","OTTAWA","505",5,NA,NA,3,1.66666666666667,0,8
"2006","2270","5350345.00","0345.00","June 30, 2006","TORONTO","535",3,NA,NA,3,1,0,3
"2006","2270","5350516.14","0516.14","June 30, 2006","TORONTO","535",208,NA,NA,2,104,0,11.5
"2006","1060","4620651.02","0651.02","December 31, 2006","MONTRÉAL","462",61,NA,NA,7,8.71428571428571,1.42857142857143,6.28571428571429
"2006","1060","4620785.00","0785.00","June 30, 2006","MONTRÉAL","462",43,NA,NA,16,2.6875,0.75,5.66666666666667
"2006","1060","4620825.01","0825.01","December 31, 2006","MONTRÉAL","462",137,NA,NA,53,2.58490566037736,0.566037735849057,5.85106382978723
"2006","1400","4210811.00","0811.00","June 30, 2006","QUÉBEC","421",8,NA,NA,8,1,0,11.6666666666667
"2006","2270","5350211.00","0211.00","June 30, 2006","TORONTO","535",5,NA,NA,3,1.66666666666667,0,8
"2006","2270","5350377.02","0377.02","March 31, 2006","TORONTO","535",1,NA,NA,1,1,0,6
"2006","2680","6020044.00","0044.00","June 30, 2006","WINNIPEG","602",2,NA,NA,2,1,0,5
"2006","0340","8350057.00","0057.00","March 31, 2006","EDMONTON","835",3,NA,NA,2,1.5,0,6.5
"2006","1060","4620072.00","0072.00","September 30, 2006","MONTRÉAL","462",32,NA,NA,1,32,4,6
"2006","1060","4620470.01","0470.01","December 31, 2006","MONTRÉAL","462",49,NA,NA,19,2.57894736842105,0.368421052631579,7.35294117647059
"2006","1265","5050020.01","0020.01","June 30, 2006","OTTAWA","505",6,NA,NA,4,1.5,0,14.5
"2006","2270","5350106.00","0106.00","September 30, 2006","TORONTO","535",135,NA,NA,12,11.25,0.5,10.1666666666667
"2006","2270","5350176.00","0176.00","June 30, 2006","TORONTO","535",1,NA,NA,1,1,0,8
"2006","2270","5350243.02","0243.02","December 31, 2006","TORONTO","535",3,NA,NA,3,1,0,8
"2006","2270","5350450.02","0450.02","March 31, 2006","TORONTO","535",2,NA,NA,2,1,0,6
"2006","2410","9330110.02","0110.02","December 31, 2006","VANCOUVER","933",1,NA,NA,1,1,0,16
"2006","1060","4620777.00","0777.00","September 30, 2006","MONTRÉAL","462",23,NA,NA,23,1,0,4.57142857142857
"2006","1060","4620858.03","0858.03","December 31, 2006","MONTRÉAL","462",27,NA,NA,27,1,0,5.58333333333333
"2006","2270","5350507.00","0507.00","September 30, 2006","TORONTO","535",6,NA,NA,6,1,0,13
"2006","2410","9330151.01","0151.01","March 31, 2006","VANCOUVER","933",119,NA,NA,5,23.8,1.6,10.8
"2006","2410","9330250.01","0250.01","March 31, 2006","VANCOUVER","933",37,NA,NA,37,1,0,15.1515151515152
"2006","0140","8250034.00","0034.00","March 31, 2006","CALGARY","825",9,NA,NA,9,1,0,9.77777777777778
"2006","0340","8350048.00","0048.00","December 31, 2006","EDMONTON","835",7,NA,NA,5,1.4,0,7
"2006","0580","2050003.00","0003.00","September 30, 2006","HALIFAX","205",4,NA,NA,3,1.33333333333333,0,3.66666666666667
"2006","1060","4620074.00","0074.00","June 30, 2006","MONTRÉAL","462",26,NA,NA,4,6.5,2.75,9
"2006","1060","4620758.01","0758.01","December 31, 2006","MONTRÉAL","462",133,NA,NA,133,1,0,5.77922077922078
"2006","2270","5350001.00","0001.00","March 31, 2006","TORONTO","535",15,NA,NA,2,7.5,0,8.5
"2006","2270","5350228.00","0228.00","June 30, 2006","TORONTO","535",2,NA,NA,2,1,0,7.5
"2006","2410","9330185.06","0185.06","December 31, 2006","VANCOUVER","933",65,NA,NA,24,2.70833333333333,0,6.875
"2006","2410","9330501.01","0501.01","September 30, 2006","VANCOUVER","933",1,NA,NA,1,1,0,NA
"2006","2680","6020585.00","0585.00","September 30, 2006","WINNIPEG","602",4,NA,NA,4,1,0,7.5
"2006","0140","8250005.00","0005.00","December 31, 2006","CALGARY","825",1,NA,NA,1,1,0,9
"2006","0340","8350160.01","0160.01","June 30, 2006","EDMONTON","835",13,NA,NA,13,1,0,9.18181818181818
"2006","1060","4620111.00","0111.00","December 31, 2006","MONTRÉAL","462",69,NA,NA,4,17.25,0.5,8.5
"2006","1060","4620322.02","0322.02","March 31, 2006","MONTRÉAL","462",14,NA,NA,4,3.5,1.25,11.75
"2006","2270","5350034.00","0034.00","March 31, 2006","TORONTO","535",388,NA,NA,1,388,28,17
"2006","2410","9330103.00","0103.00","September 30, 2006","VANCOUVER","933",9,NA,NA,5,1.8,1.6,11.4
"2006","2410","9330160.01","0160.01","December 31, 2006","VANCOUVER","933",7,NA,NA,7,1,0,6.71428571428571
"2006","2410","9330182.03","0182.03","June 30, 2006","VANCOUVER","933",29,NA,NA,26,1.11538461538462,0,7.80769230769231
"2006","2410","9330238.02","0238.02","September 30, 2006","VANCOUVER","933",29,NA,NA,19,1.52631578947368,0.315789473684211,8.42105263157895
"2006","2680","6020102.01","0102.01","December 31, 2006","WINNIPEG","602",1,NA,NA,1,1,0,NA
"2006","0140","8250016.00","0016.00","September 30, 2006","CALGARY","825",1,NA,NA,1,1,0,9
"2006","1060","4620751.01","0751.01","March 31, 2006","MONTRÉAL","462",183,NA,NA,95,1.92631578947368,0.442105263157895,5.52307692307692
"2006","1400","4210034.00","0034.00","September 30, 2006","QUÉBEC","421",31,NA,NA,1,31,4,5
"2006","2440","9350125.02","0125.02","June 30, 2006","VICTORIA","935",1,NA,NA,1,1,0,8
"2006","0340","8350015.02","0015.02","June 30, 2006","EDMONTON","835",3,NA,NA,2,1.5,0,5.5
"2006","0580","2050002.00","0002.00","September 30, 2006","HALIFAX","205",15,NA,NA,14,1.07142857142857,0,3.66666666666667
"2006","1060","4620223.02","0223.02","September 30, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,7
"2006","1060","4620263.00","0263.00","December 31, 2006","MONTRÉAL","462",32,NA,NA,4,8,0.75,10
"2006","1060","4620280.00","0280.00","June 30, 2006","MONTRÉAL","462",18,NA,NA,1,18,3,7
"2006","1060","4620618.00","0618.00","June 30, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,11
"2006","2270","5350401.09","0401.09","June 30, 2006","TORONTO","535",469,NA,NA,14,33.5,0,8.35714285714286
"2006","2270","5350803.04","0803.04","September 30, 2006","TORONTO","535",5,NA,NA,5,1,0,12.6666666666667
"2006","2410","9330041.01","0041.01","September 30, 2006","VANCOUVER","933",23,NA,NA,1,23,12,28
"2006","2410","9330225.00","0225.00","March 31, 2006","VANCOUVER","933",23,NA,NA,16,1.4375,0.1875,6.5625
"2006","2410","9330243.02","0243.02","June 30, 2006","VANCOUVER","933",365,NA,NA,27,13.5185185185185,3.37037037037037,9.40740740740741
"2006","0340","8350160.02","0160.02","December 31, 2006","EDMONTON","835",5,NA,NA,5,1,0,7.8
"2006","1060","4620635.00","0635.00","December 31, 2006","MONTRÉAL","462",19,NA,NA,3,6.33333333333333,1.66666666666667,5
"2006","1060","4620703.04","0703.04","March 31, 2006","MONTRÉAL","462",18,NA,NA,18,1,0,5.76923076923077
"2006","1265","5050032.02","0032.02","December 31, 2006","OTTAWA","505",2,NA,NA,2,1,0,7.5
"2006","2270","5350575.06","0575.06","June 30, 2006","TORONTO","535",438,NA,NA,374,1.17112299465241,0,8.00279329608938
"2006","2270","5350804.09","0804.09","June 30, 2006","TORONTO","535",110,NA,NA,19,5.78947368421053,0,5.21052631578947
"2006","2270","5350832.00","0832.00","March 31, 2006","TORONTO","535",3,NA,NA,3,1,0,4.66666666666667
"2006","1060","4620240.00","0240.00","September 30, 2006","MONTRÉAL","462",18,NA,NA,1,18,3,11
"2006","1060","4620684.03","0684.03","September 30, 2006","MONTRÉAL","462",127,NA,NA,78,1.62820512820513,0.102564102564103,4.6031746031746
"2006","1060","4620853.02","0853.02","December 31, 2006","MONTRÉAL","462",11,NA,NA,11,1,0,5.42857142857143
"2006","2270","5350334.00","0334.00","June 30, 2006","TORONTO","535",2,NA,NA,2,1,0,4.5
"2006","2410","9330050.02","0050.02","December 31, 2006","VANCOUVER","933",4,NA,NA,2,2,0,5.5
"2006","2410","9330117.00","0117.00","December 31, 2006","VANCOUVER","933",3,NA,NA,3,1,0,6.33333333333333
"2006","2410","9330201.00","0201.00","March 31, 2006","VANCOUVER","933",60,NA,NA,17,3.52941176470588,1.58823529411765,12.9411764705882
"2006","2410","9330224.02","0224.02","March 31, 2006","VANCOUVER","933",4,NA,NA,3,1.33333333333333,0,6
"2006","2440","9350152.00","0152.00","September 30, 2006","VICTORIA","935",32,NA,NA,2,16,2,6.5
"2006","0140","8250056.00","0056.00","September 30, 2006","CALGARY","825",39,NA,NA,28,1.39285714285714,0,9.96428571428571
"2006","1060","4620412.00","0412.00","December 31, 2006","MONTRÉAL","462",231,NA,NA,1,231,6,17
"2006","1060","4620876.05","0876.05","June 30, 2006","MONTRÉAL","462",27,NA,NA,7,3.85714285714286,1.71428571428571,6.85714285714286
"2006","1400","4210320.04","0320.04","September 30, 2006","QUÉBEC","421",12,NA,NA,4,3,1.5,3.66666666666667
"2006","1490","7050004.00","0004.00","March 31, 2006","REGINA","705",1,NA,NA,1,1,0,5
"2006","2270","5350472.00","0472.00","September 30, 2006","TORONTO","535",16,NA,NA,15,1.06666666666667,0,7.15384615384615
"2006","2270","5350501.02","0501.02","December 31, 2006","TORONTO","535",13,NA,NA,13,1,0,8.15384615384615
"2006","2410","9330189.03","0189.03","March 31, 2006","VANCOUVER","933",1,NA,NA,1,1,0,8
"2006","2410","9330260.04","0260.04","September 30, 2006","VANCOUVER","933",42,NA,NA,1,42,4,21
"2006","2680","6020510.01","0510.01","June 30, 2006","WINNIPEG","602",130,NA,NA,40,3.25,0.1,8.61764705882353
"2006","0140","8250023.00","0023.00","December 31, 2006","CALGARY","825",64,NA,NA,52,1.23076923076923,0,10.0961538461538
"2006","0140","8250027.00","0027.00","September 30, 2006","CALGARY","825",42,NA,NA,7,6,1.14285714285714,14
"2006","1060","4620511.00","0511.00","June 30, 2006","MONTRÉAL","462",31,NA,NA,22,1.40909090909091,0,10.9
"2006","1060","4620685.05","0685.05","March 31, 2006","MONTRÉAL","462",90,NA,NA,82,1.09756097560976,0.0487804878048781,4.45
"2006","1265","5050135.02","0135.02","March 31, 2006","OTTAWA","505",1,NA,NA,1,1,0,10
"2006","1400","4210160.03","0160.03","September 30, 2006","QUÉBEC","421",19,NA,NA,4,4.75,0,3.33333333333333
"2006","1400","4210540.00","0540.00","March 31, 2006","QUÉBEC","421",39,NA,NA,39,1,0,7.71428571428571
"2006","2270","5350214.00","0214.00","March 31, 2006","TORONTO","535",43,NA,NA,10,4.3,0,12
"2006","2270","5350621.00","0621.00","March 31, 2006","TORONTO","535",136,NA,NA,54,2.51851851851852,0,7.77777777777778
"2006","2270","5350634.00","0634.00","June 30, 2006","TORONTO","535",176,NA,NA,176,1,0,7.14772727272727
"2006","0340","8350039.00","0039.00","June 30, 2006","EDMONTON","835",21,NA,NA,8,2.625,0,19.875
"2006","1060","4620056.00","0056.00","December 31, 2006","MONTRÉAL","462",200,NA,NA,1,200,0,14
"2006","1060","4620659.04","0659.04","September 30, 2006","MONTRÉAL","462",94,NA,NA,91,1.03296703296703,0.021978021978022,5.16438356164384
"2006","1265","5050016.00","0016.00","June 30, 2006","OTTAWA","505",20,NA,NA,6,3.33333333333333,0,5.5
"2006","1265","5050031.00","0031.00","December 31, 2006","OTTAWA","505",10,NA,NA,3,3.33333333333333,0,6
"2006","1400","4210140.02","0140.02","December 31, 2006","QUÉBEC","421",116,NA,NA,7,16.5714285714286,2,4.5
"2006","1400","4210845.01","0845.01","September 30, 2006","QUÉBEC","421",114,NA,NA,72,1.58333333333333,0.222222222222222,5.40909090909091
"2006","2270","5350231.00","0231.00","December 31, 2006","TORONTO","535",20,NA,NA,20,1,0,10.45
"2006","2270","5350421.07","0421.07","June 30, 2006","TORONTO","535",4,NA,NA,4,1,0,8
"2006","2410","9330241.00","0241.00","September 30, 2006","VANCOUVER","933",82,NA,NA,18,4.55555555555556,0.333333333333333,10.2777777777778
"2006","0340","8350161.00","0161.00","December 31, 2006","EDMONTON","835",174,NA,NA,161,1.08074534161491,0,6.975
"2006","1060","4620605.05","0605.05","December 31, 2006","MONTRÉAL","462",6,NA,NA,2,3,0,5
"2006","1060","4620784.00","0784.00","December 31, 2006","MONTRÉAL","462",193,NA,NA,2,96.5,5,9.5
"2006","1060","4620859.00","0859.00","March 31, 2006","MONTRÉAL","462",44,NA,NA,8,5.5,1,7
"2006","1700","7250021.02","0021.02","September 30, 2006","SASKATOON","725",1,NA,NA,1,1,0,6
"2006","2270","5350400.07","0400.07","December 31, 2006","TORONTO","535",1,NA,NA,1,1,0,6
"2006","2410","9330223.02","0223.02","September 30, 2006","VANCOUVER","933",13,NA,NA,11,1.18181818181818,0,5.36363636363636
"2006","2410","9330285.01","0285.01","June 30, 2006","VANCOUVER","933",6,NA,NA,3,2,1.33333333333333,9
"2006","0340","8350154.00","0154.00","June 30, 2006","EDMONTON","835",70,NA,NA,36,1.94444444444444,0.0833333333333333,6.17142857142857
"2006","1060","4620273.00","0273.00","December 31, 2006","MONTRÉAL","462",8,NA,NA,3,2.66666666666667,1.33333333333333,6.33333333333333
"2006","1060","4620462.02","0462.02","September 30, 2006","MONTRÉAL","462",19,NA,NA,19,1,0,6.5
"2006","1060","4620930.03","0930.03","December 31, 2006","MONTRÉAL","462",14,NA,NA,14,1,0,3.55555555555556
"2006","1265","5050133.00","0133.00","December 31, 2006","OTTAWA","505",6,NA,NA,6,1,0,4.5
"2006","1400","4210140.01","0140.01","September 30, 2006","QUÉBEC","421",52,NA,NA,52,1,0,4.3
"2006","1400","4210800.01","0800.01","September 30, 2006","QUÉBEC","421",48,NA,NA,13,3.69230769230769,0.538461538461538,5.85714285714286
"2006","2270","5350287.02","0287.02","September 30, 2006","TORONTO","535",1,NA,NA,1,1,0,9
"2006","2270","5350401.01","0401.01","December 31, 2006","TORONTO","535",67,NA,NA,62,1.08064516129032,0,5.95161290322581
"2006","2270","5350521.05","0521.05","September 30, 2006","TORONTO","535",44,NA,NA,4,11,0,9
"2006","2410","9330100.02","0100.02","June 30, 2006","VANCOUVER","933",67,NA,NA,16,4.1875,0.625,7.5
"2006","2410","9330185.07","0185.07","June 30, 2006","VANCOUVER","933",48,NA,NA,48,1,0,12
"2006","2440","9350010.00","0010.00","December 31, 2006","VICTORIA","935",397,NA,NA,7,56.7142857142857,8,11.2857142857143
"2006","2440","9350111.02","0111.02","March 31, 2006","VICTORIA","935",78,NA,NA,9,8.66666666666667,1.33333333333333,6.55555555555556
"2006","1060","4620807.01","0807.01","June 30, 2006","MONTRÉAL","462",96,NA,NA,79,1.21518987341772,0.0379746835443038,4.29268292682927
"2006","1060","4620828.02","0828.02","December 31, 2006","MONTRÉAL","462",281,NA,NA,195,1.44102564102564,0.143589743589744,5.5448275862069
"2006","1060","4620853.04","0853.04","December 31, 2006","MONTRÉAL","462",21,NA,NA,21,1,0,6.61538461538461
"2006","1060","4620881.01","0881.01","September 30, 2006","MONTRÉAL","462",4,NA,NA,2,2,1,3
"2006","1265","5050139.00","0139.00","December 31, 2006","OTTAWA","505",2,NA,NA,2,1,0,7
"2006","1400","4210320.05","0320.05","March 31, 2006","QUÉBEC","421",1,NA,NA,1,1,0,NA
"2006","1400","4210600.01","0600.01","March 31, 2006","QUÉBEC","421",12,NA,NA,5,2.4,0,4.75
"2006","2270","5350022.00","0022.00","December 31, 2006","TORONTO","535",2,NA,NA,2,1,0,15.5
"2006","2270","5350137.00","0137.00","December 31, 2006","TORONTO","535",4,NA,NA,4,1,0,9.5
"2006","2270","5350240.01","0240.01","March 31, 2006","TORONTO","535",3,NA,NA,3,1,0,8.33333333333333
"2006","2270","5350506.00","0506.00","June 30, 2006","TORONTO","535",5,NA,NA,5,1,0,7.4
"2006","2410","9330036.02","0036.02","March 31, 2006","VANCOUVER","933",30,NA,NA,29,1.03448275862069,0.0689655172413793,6.65384615384615
"2006","2410","9330047.02","0047.02","September 30, 2006","VANCOUVER","933",1,NA,NA,1,1,0,11
"2006","0340","8350106.00","0106.00","June 30, 2006","EDMONTON","835",285,NA,NA,191,1.49214659685864,0,6.89528795811518
"2006","0580","2050121.03","0121.03","December 31, 2006","HALIFAX","205",3,NA,NA,3,1,0,6.66666666666667
"2006","0580","2050123.02","0123.02","December 31, 2006","HALIFAX","205",7,NA,NA,6,1.16666666666667,0,3.25
"2006","1060","4620290.07","0290.07","March 31, 2006","MONTRÉAL","462",145,NA,NA,14,10.3571428571429,0.285714285714286,6.33333333333333
"2006","1265","5050190.01","0190.01","June 30, 2006","OTTAWA","505",28,NA,NA,28,1,0,6
"2006","1400","4210320.07","0320.07","September 30, 2006","QUÉBEC","421",2,NA,NA,2,1,0,NA
"2006","1490","7050018.00","0018.00","December 31, 2006","REGINA","705",24,NA,NA,24,1,0,6.83333333333333
"2006","2270","5350288.00","0288.00","June 30, 2006","TORONTO","535",115,NA,NA,11,10.4545454545455,0.727272727272727,10.9090909090909
"2006","2410","9330410.04","0410.04","June 30, 2006","VANCOUVER","933",2,NA,NA,2,1,0,7
"2006","2410","9330502.04","0502.04","September 30, 2006","VANCOUVER","933",8,NA,NA,8,1,0,7.75
"2006","0340","8350200.00","0200.00","December 31, 2006","EDMONTON","835",4,NA,NA,4,1,0,6.33333333333333
"2006","0580","2050014.00","0014.00","September 30, 2006","HALIFAX","205",16,NA,NA,10,1.6,0,3.71428571428571
"2006","0610","5370047.00","0047.00","June 30, 2006","HAMILTON","537",2,NA,NA,1,2,0,4
"2006","1060","4620652.02","0652.02","September 30, 2006","MONTRÉAL","462",73,NA,NA,51,1.43137254901961,0,5.92307692307692
"2006","1060","4620730.02","0730.02","March 31, 2006","MONTRÉAL","462",27,NA,NA,25,1.08,0.08,6.09090909090909
"2006","1060","4620834.00","0834.00","September 30, 2006","MONTRÉAL","462",4,NA,NA,4,1,0,5
"2006","2270","5350480.01","0480.01","March 31, 2006","TORONTO","535",31,NA,NA,31,1,0,7.11111111111111
"2006","2270","5350600.01","0600.01","June 30, 2006","TORONTO","535",3,NA,NA,3,1,0,11
