"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2012","1400","4210113.01","0113.01","March 31, 2012","QUÉBEC","421",3,NA,NA,1,3,0,NA
"2012","1400","4210280.02","0280.02","December 31, 2012","QUÉBEC","421",7,NA,NA,4,1.75,0,2.75
"2012","1700","7250013.02","0013.02","June 30, 2012","SASKATOON","725",2,NA,NA,1,2,0,1
"2012","1700","7259002.00","9002.00","December 31, 2012","SASKATOON","725",8,NA,NA,8,1,0,0
"2012","2410","9330184.06","0184.06","March 31, 2012","VANCOUVER","933",19,NA,NA,16,1.1875,0.25,1.3125
"2012","2410","9330189.07","0189.07","June 30, 2012","VANCOUVER","933",33,NA,NA,5,6.6,0,1.8
"2012","2410","9330287.01","0287.01","March 31, 2012","VANCOUVER","933",299,NA,NA,3,99.6666666666667,10,2
"2012","2410","9339014.00","9014.00","June 30, 2012","VANCOUVER","933",1,NA,NA,1,1,0,16
"2012","0140","8250024.00","0024.00","September 30, 2012","CALGARY","825",74,NA,NA,46,1.60869565217391,0,0.391304347826087
"2012","1060","4620276.00","0276.00","June 30, 2012","MONTRÉAL","462",43,NA,NA,1,43,4,0
"2012","1060","4620688.04","0688.04","December 31, 2012","MONTRÉAL","462",5,NA,NA,3,1.66666666666667,0.666666666666667,0
"2012","1060","4620751.02","0751.02","March 31, 2012","MONTRÉAL","462",122,NA,NA,16,7.625,0.125,0
"2012","2270","5350226.00","0226.00","March 31, 2012","TORONTO","535",3,NA,NA,3,1,0,0
"2012","2270","5350363.04","0363.04","March 31, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2270","5350441.02","0441.02","September 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2270","5350612.03","0612.03","March 31, 2012","TORONTO","535",1,NA,NA,1,1,0,1
"2012","2410","9330163.05","0163.05","December 31, 2012","VANCOUVER","933",9,NA,NA,5,1.8,0.8,0
"2012","2410","9330185.10","0185.10","March 31, 2012","VANCOUVER","933",5,NA,NA,5,1,0,0.4
"2012","2410","9339006.00","9006.00","December 31, 2012","VANCOUVER","933",3,NA,NA,3,1,0,1
"2012","2440","9350154.02","0154.02","March 31, 2012","VICTORIA","935",9,NA,NA,9,1,0.222222222222222,0.333333333333333
"2012","2680","6020045.00","0045.00","September 30, 2012","WINNIPEG","602",7,NA,NA,6,1.16666666666667,0,1
"2012","0140","8250042.00","0042.00","March 31, 2012","CALGARY","825",104,NA,NA,1,104,0,NA
"2012","0140","8250076.23","0076.23","March 31, 2012","CALGARY","825",39,NA,NA,9,4.33333333333333,0,0
"2012","0140","8250077.27","0077.27","December 31, 2012","CALGARY","825",2,NA,NA,1,2,0,30
"2012","0340","8350079.03","0079.03","March 31, 2012","EDMONTON","835",14,NA,NA,14,1,0,0
"2012","0340","8359031.00","9031.00","June 30, 2012","EDMONTON","835",1,NA,NA,1,1,0,3
"2012","1060","4620143.00","0143.00","March 31, 2012","MONTRÉAL","462",2,NA,NA,1,2,0,NA
"2012","1265","5050301.00","0301.00","September 30, 2012","OTTAWA","505",14,NA,NA,14,1,0,0.142857142857143
"2012","1400","4210290.03","0290.03","March 31, 2012","QUÉBEC","421",2,NA,NA,1,2,0,2
"2012","1700","7250012.03","0012.03","December 31, 2012","SASKATOON","725",69,NA,NA,1,69,0,NA
"2012","1700","7250013.04","0013.04","March 31, 2012","SASKATOON","725",514,NA,NA,426,1.20657276995305,0,0.77122641509434
"2012","2270","5350037.00","0037.00","December 31, 2012","TORONTO","535",2,NA,NA,2,1,0,2
"2012","2270","5350361.01","0361.01","December 31, 2012","TORONTO","535",5,NA,NA,5,1,0,1.4
"2012","2410","9330029.00","0029.00","September 30, 2012","VANCOUVER","933",17,NA,NA,14,1.21428571428571,0.285714285714286,1.14285714285714
"2012","2410","9330032.00","0032.00","December 31, 2012","VANCOUVER","933",293,NA,NA,19,15.4210526315789,1.10526315789474,4.15789473684211
"2012","2410","9330140.02","0140.02","June 30, 2012","VANCOUVER","933",2,NA,NA,1,2,2,0
"2012","0140","8259009.00","9009.00","March 31, 2012","CALGARY","825",39,NA,NA,39,1,0,0.405405405405405
"2012","0340","8350006.18","0006.18","December 31, 2012","EDMONTON","835",17,NA,NA,17,1,0,0
"2012","0610","5370085.01","0085.01","June 30, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620470.05","0470.05","March 31, 2012","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2012","1060","4620662.00","0662.00","March 31, 2012","MONTRÉAL","462",13,NA,NA,8,1.625,0,0
"2012","1060","4620903.10","0903.10","September 30, 2012","MONTRÉAL","462",24,NA,NA,20,1.2,0,0
"2012","1700","7250008.00","0008.00","September 30, 2012","SASKATOON","725",21,NA,NA,1,21,0,0
"2012","2270","5350012.01","0012.01","June 30, 2012","TORONTO","535",1549,NA,NA,4,387.25,28.25,NA
"2012","2270","5350040.00","0040.00","March 31, 2012","TORONTO","535",4,NA,NA,1,4,2,NA
"2012","2270","5350222.02","0222.02","March 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330185.05","0185.05","March 31, 2012","VANCOUVER","933",7,NA,NA,3,2.33333333333333,0.666666666666667,16.3333333333333
"2012","2440","9350111.02","0111.02","June 30, 2012","VICTORIA","935",11,NA,NA,8,1.375,0,0.75
"2012","0140","8250014.00","0014.00","September 30, 2012","CALGARY","825",4,NA,NA,4,1,0,0
"2012","0140","8250023.00","0023.00","September 30, 2012","CALGARY","825",98,NA,NA,69,1.42028985507246,0,0.338235294117647
"2012","0140","8259001.00","9001.00","December 31, 2012","CALGARY","825",2,NA,NA,2,1,0,0
"2012","0580","2050109.00","0109.00","December 31, 2012","HALIFAX","205",2,NA,NA,2,1,0,9
"2012","1060","4620858.05","0858.05","March 31, 2012","MONTRÉAL","462",6,NA,NA,4,1.5,0.5,0
"2012","2270","5350206.02","0206.02","March 31, 2012","TORONTO","535",76,NA,NA,5,15.2,1.2,0
"2012","2270","5350522.00","0522.00","June 30, 2012","TORONTO","535",12,NA,NA,1,12,2,1
"2012","2270","5350626.00","0626.00","June 30, 2012","TORONTO","535",4,NA,NA,4,1,0,0.75
"2012","2270","5350831.01","0831.01","June 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2410","9330143.01","0143.01","June 30, 2012","VANCOUVER","933",6,NA,NA,5,1.2,0.4,0
"2012","2410","9330186.08","0186.08","June 30, 2012","VANCOUVER","933",14,NA,NA,10,1.4,0.8,0.2
"2012","2410","9330402.03","0402.03","March 31, 2012","VANCOUVER","933",77,NA,NA,1,77,4,1
"2012","2680","6020100.01","0100.01","June 30, 2012","WINNIPEG","602",60,NA,NA,1,60,3,0
"2012","2680","6020590.02","0590.02","June 30, 2012","WINNIPEG","602",51,NA,NA,51,1,0,0.522727272727273
"2012","1060","4620073.00","0073.00","December 31, 2012","MONTRÉAL","462",11,NA,NA,1,11,0,NA
"2012","1400","4210140.03","0140.03","June 30, 2012","QUÉBEC","421",7,NA,NA,6,1.16666666666667,0,3
"2012","1400","4210210.02","0210.02","December 31, 2012","QUÉBEC","421",4,NA,NA,3,1.33333333333333,0,2
"2012","2270","5350184.01","0184.01","September 30, 2012","TORONTO","535",106,NA,NA,2,53,6,0
"2012","2270","5350411.17","0411.17","September 30, 2012","TORONTO","535",3,NA,NA,3,1,0,0
"2012","2270","5350540.02","0540.02","December 31, 2012","TORONTO","535",11,NA,NA,10,1.1,0,0.5
"2012","2410","9330221.04","0221.04","June 30, 2012","VANCOUVER","933",19,NA,NA,14,1.35714285714286,0,0.785714285714286
"2012","1060","4620190.01","0190.01","September 30, 2012","MONTRÉAL","462",5,NA,NA,2,2.5,1,0
"2012","1060","4620287.01","0287.01","September 30, 2012","MONTRÉAL","462",23,NA,NA,2,11.5,2.5,0
"2012","1060","4620301.00","0301.00","December 31, 2012","MONTRÉAL","462",12,NA,NA,2,6,3,0
"2012","1060","4620521.05","0521.05","June 30, 2012","MONTRÉAL","462",46,NA,NA,2,23,0,0
"2012","1060","4620604.01","0604.01","September 30, 2012","MONTRÉAL","462",7,NA,NA,7,1,0,0
"2012","1060","4620710.07","0710.07","June 30, 2012","MONTRÉAL","462",12,NA,NA,1,12,3,0
"2012","1400","4210280.03","0280.03","December 31, 2012","QUÉBEC","421",40,NA,NA,1,40,6,0
"2012","1400","4219012.00","9012.00","June 30, 2012","QUÉBEC","421",146,NA,NA,113,1.29203539823009,0.0973451327433628,0.715909090909091
"2012","1490","7059002.00","9002.00","December 31, 2012","REGINA","705",31,NA,NA,31,1,0,0
"2012","2270","5350049.00","0049.00","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,2
"2012","2270","5350279.02","0279.02","September 30, 2012","TORONTO","535",7,NA,NA,7,1,0,4
"2012","2270","5350304.03","0304.03","December 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330403.04","0403.04","June 30, 2012","VANCOUVER","933",2,NA,NA,2,1,0,0
"2012","2440","9350123.02","0123.02","June 30, 2012","VICTORIA","935",2,NA,NA,2,1,0,0
"2012","0140","8250019.00","0019.00","September 30, 2012","CALGARY","825",7,NA,NA,4,1.75,0,0.25
"2012","0140","8259000.02","9000.02","March 31, 2012","CALGARY","825",1,NA,NA,1,1,0,3
"2012","0580","2050131.04","0131.04","September 30, 2012","HALIFAX","205",2,NA,NA,2,1,0,1
"2012","1060","4620009.00","0009.00","December 31, 2012","MONTRÉAL","462",6,NA,NA,2,3,2,0
"2012","2410","9330054.02","0054.02","December 31, 2012","VANCOUVER","933",5,NA,NA,3,1.66666666666667,1.33333333333333,1.66666666666667
"2012","2410","9330149.02","0149.02","December 31, 2012","VANCOUVER","933",25,NA,NA,21,1.19047619047619,0.380952380952381,0.0476190476190476
"2012","2410","9330228.02","0228.02","March 31, 2012","VANCOUVER","933",2,NA,NA,2,1,0,1
"2012","2410","9339013.00","9013.00","December 31, 2012","VANCOUVER","933",11,NA,NA,11,1,0,2.27272727272727
"2012","2680","6020051.02","0051.02","December 31, 2012","WINNIPEG","602",1,NA,NA,1,1,0,0
"2012","0340","8350006.03","0006.03","September 30, 2012","EDMONTON","835",1,NA,NA,1,1,0,0
"2012","0580","2050123.05","0123.05","March 31, 2012","HALIFAX","205",5,NA,NA,5,1,0,0.2
"2012","1060","4620323.00","0323.00","June 30, 2012","MONTRÉAL","462",5,NA,NA,3,1.66666666666667,0,0
"2012","1060","4620857.07","0857.07","December 31, 2012","MONTRÉAL","462",53,NA,NA,34,1.55882352941176,0.0882352941176471,0.583333333333333
"2012","1400","4210117.01","0117.01","March 31, 2012","QUÉBEC","421",30,NA,NA,1,30,0,0
"2012","1400","4210900.00","0900.00","December 31, 2012","QUÉBEC","421",61,NA,NA,42,1.45238095238095,0,0.131578947368421
"2012","1700","7250012.06","0012.06","December 31, 2012","SASKATOON","725",6,NA,NA,6,1,0,1.33333333333333
"2012","1700","7259000.00","9000.00","June 30, 2012","SASKATOON","725",17,NA,NA,17,1,0,0.235294117647059
"2012","2270","5350005.00","0005.00","December 31, 2012","TORONTO","535",70,NA,NA,1,70,8,NA
"2012","2270","5350171.00","0171.00","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,3
"2012","2270","5350305.01","0305.01","September 30, 2012","TORONTO","535",5,NA,NA,5,1,0,2.8
"2012","2270","5350612.24","0612.24","December 31, 2012","TORONTO","535",254,NA,NA,1,254,0,6
"2012","2270","5350803.04","0803.04","September 30, 2012","TORONTO","535",16,NA,NA,16,1,0,0
"2012","2410","9330059.07","0059.07","March 31, 2012","VANCOUVER","933",187,NA,NA,1,187,23,8
"2012","2410","9330130.03","0130.03","December 31, 2012","VANCOUVER","933",17,NA,NA,6,2.83333333333333,1,0.166666666666667
"2012","2410","9330160.02","0160.02","September 30, 2012","VANCOUVER","933",3,NA,NA,3,1,0,0
"2012","2410","9330223.01","0223.01","September 30, 2012","VANCOUVER","933",20,NA,NA,5,4,0.6,1.4
"2012","2410","9330502.02","0502.02","June 30, 2012","VANCOUVER","933",14,NA,NA,10,1.4,0.8,0.2
"2012","2410","9330504.09","0504.09","March 31, 2012","VANCOUVER","933",24,NA,NA,15,1.6,1.06666666666667,1.86666666666667
"2012","2680","6020150.01","0150.01","December 31, 2012","WINNIPEG","602",14,NA,NA,14,1,0,0.571428571428571
"2012","0140","8250002.17","0002.17","December 31, 2012","CALGARY","825",66,NA,NA,8,8.25,0,0
"2012","0140","8259000.02","9000.02","December 31, 2012","CALGARY","825",7,NA,NA,7,1,0,1
"2012","0140","8259006.01","9006.01","June 30, 2012","CALGARY","825",89,NA,NA,73,1.21917808219178,0,0.0757575757575758
"2012","0610","5370085.01","0085.01","December 31, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620161.00","0161.00","June 30, 2012","MONTRÉAL","462",11,NA,NA,3,3.66666666666667,2.33333333333333,0
"2012","1060","4620828.04","0828.04","June 30, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2012","1060","4620863.02","0863.02","December 31, 2012","MONTRÉAL","462",4,NA,NA,1,4,1,0
"2012","1490","7050012.00","0012.00","December 31, 2012","REGINA","705",37,NA,NA,6,6.16666666666667,1,0.333333333333333
"2012","1490","7050100.05","0100.05","June 30, 2012","REGINA","705",4,NA,NA,4,1,0,0.666666666666667
"2012","2270","5350138.00","0138.00","September 30, 2012","TORONTO","535",8,NA,NA,8,1,0,2.125
"2012","2270","5350528.37","0528.37","June 30, 2012","TORONTO","535",177,NA,NA,95,1.86315789473684,0,2.15957446808511
"2012","2270","5350576.51","0576.51","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,11
"2012","2270","5350585.08","0585.08","December 31, 2012","TORONTO","535",12,NA,NA,12,1,0,15.25
"2012","2270","5350587.02","0587.02","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350631.04","0631.04","September 30, 2012","TORONTO","535",35,NA,NA,35,1,0,0.885714285714286
"2012","2410","9330024.00","0024.00","September 30, 2012","VANCOUVER","933",53,NA,NA,46,1.15217391304348,0.260869565217391,1.06521739130435
"2012","2410","9330054.02","0054.02","December 31, 2012","VANCOUVER","933",14,NA,NA,11,1.27272727272727,0.363636363636364,0.727272727272727
"2012","2410","9330130.03","0130.03","September 30, 2012","VANCOUVER","933",4,NA,NA,4,1,0,0.5
"2012","2410","9330238.02","0238.02","December 31, 2012","VANCOUVER","933",17,NA,NA,17,1,0,0.470588235294118
"2012","2410","9330410.04","0410.04","September 30, 2012","VANCOUVER","933",1,NA,NA,1,1,0,0
"2012","2680","6020560.07","0560.07","June 30, 2012","WINNIPEG","602",1,NA,NA,1,1,0,1
"2012","0140","8250052.09","0052.09","March 31, 2012","CALGARY","825",1,NA,NA,1,1,0,0
"2012","0610","5370026.03","0026.03","December 31, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620451.00","0451.00","March 31, 2012","MONTRÉAL","462",5,NA,NA,5,1,0,0
"2012","1400","4210811.00","0811.00","March 31, 2012","QUÉBEC","421",55,NA,NA,40,1.375,0.075,0.45
"2012","1700","7250001.00","0001.00","September 30, 2012","SASKATOON","725",373,NA,NA,321,1.16199376947041,0,1.08852459016393
"2012","2270","5350087.00","0087.00","March 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350121.00","0121.00","March 31, 2012","TORONTO","535",1,NA,NA,1,1,0,1
"2012","2270","5350424.13","0424.13","March 31, 2012","TORONTO","535",4,NA,NA,4,1,0,0
"2012","2270","5350614.02","0614.02","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,1
"2012","2410","9330007.01","0007.01","September 30, 2012","VANCOUVER","933",218,NA,NA,19,11.4736842105263,2.26315789473684,1.31578947368421
"2012","2410","9330009.00","0009.00","March 31, 2012","VANCOUVER","933",30,NA,NA,26,1.15384615384615,0.307692307692308,0.923076923076923
"2012","2410","9330051.01","0051.01","June 30, 2012","VANCOUVER","933",18,NA,NA,13,1.38461538461538,0.307692307692308,1.07692307692308
"2012","2410","9330142.03","0142.03","September 30, 2012","VANCOUVER","933",24,NA,NA,20,1.2,0.4,0.1
"2012","2410","9330503.03","0503.03","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,2
"2012","0140","8250001.02","0001.02","March 31, 2012","CALGARY","825",1,NA,NA,1,1,0,1
"2012","0140","8250029.00","0029.00","September 30, 2012","CALGARY","825",39,NA,NA,33,1.18181818181818,0,0.454545454545455
"2012","0140","8250201.02","0201.02","June 30, 2012","CALGARY","825",29,NA,NA,29,1,0,0.103448275862069
"2012","0610","5370223.12","0223.12","June 30, 2012","HAMILTON","537",206,NA,NA,2,103,0,8
"2012","1060","4620003.00","0003.00","December 31, 2012","MONTRÉAL","462",12,NA,NA,4,3,1,0
"2012","1060","4620728.01","0728.01","December 31, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2012","1060","4620869.00","0869.00","March 31, 2012","MONTRÉAL","462",53,NA,NA,3,17.6666666666667,2,0
"2012","1060","4620904.03","0904.03","June 30, 2012","MONTRÉAL","462",4,NA,NA,4,1,0,0
"2012","1265","5050151.03","0151.03","September 30, 2012","OTTAWA","505",88,NA,NA,54,1.62962962962963,0.0555555555555556,0.333333333333333
"2012","1265","5050190.02","0190.02","March 31, 2012","OTTAWA","505",1,NA,NA,1,1,0,0
"2012","1400","4210041.07","0041.07","December 31, 2012","QUÉBEC","421",3,NA,NA,2,1.5,1,0
"2012","1400","4210230.02","0230.02","March 31, 2012","QUÉBEC","421",47,NA,NA,27,1.74074074074074,0.111111111111111,0.777777777777778
"2012","1490","7059005.01","9005.01","June 30, 2012","REGINA","705",18,NA,NA,18,1,0,0
"2012","2270","5350056.00","0056.00","June 30, 2012","TORONTO","535",27,NA,NA,4,6.75,0,1.25
"2012","2270","5350305.03","0305.03","September 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2270","5350413.00","0413.00","June 30, 2012","TORONTO","535",331,NA,NA,291,1.13745704467354,0,0.797250859106529
"2012","2270","5350423.02","0423.02","December 31, 2012","TORONTO","535",40,NA,NA,39,1.02564102564103,0,0.487179487179487
"2012","2270","5350516.20","0516.20","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330027.01","0027.01","December 31, 2012","VANCOUVER","933",2,NA,NA,2,1,0,1.5
"2012","2410","9330131.00","0131.00","June 30, 2012","VANCOUVER","933",170,NA,NA,31,5.48387096774194,0.354838709677419,0.258064516129032
"2012","2410","9330287.06","0287.06","December 31, 2012","VANCOUVER","933",2,NA,NA,2,1,0,0
"2012","2680","6020015.00","0015.00","September 30, 2012","WINNIPEG","602",42,NA,NA,3,14,1.33333333333333,2.66666666666667
"2012","0580","2050143.01","0143.01","September 30, 2012","HALIFAX","205",38,NA,NA,38,1,0,0.131578947368421
"2012","0610","5370084.05","0084.05","September 30, 2012","HAMILTON","537",7,NA,NA,1,7,0,0
"2012","1060","4620072.00","0072.00","December 31, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,NA
"2012","1060","4620709.02","0709.02","March 31, 2012","MONTRÉAL","462",16,NA,NA,14,1.14285714285714,0,0
"2012","1060","4620831.09","0831.09","June 30, 2012","MONTRÉAL","462",9,NA,NA,9,1,0,0
"2012","1060","4620926.02","0926.02","June 30, 2012","MONTRÉAL","462",15,NA,NA,13,1.15384615384615,0.307692307692308,0
"2012","1400","4210041.02","0041.02","September 30, 2012","QUÉBEC","421",298,NA,NA,10,29.8,2,1
"2012","1490","7050022.01","0022.01","December 31, 2012","REGINA","705",37,NA,NA,3,12.3333333333333,0,0
"2012","2270","5350215.00","0215.00","September 30, 2012","TORONTO","535",3,NA,NA,3,1,0,4.66666666666667
"2012","2270","5350222.02","0222.02","September 30, 2012","TORONTO","535",11,NA,NA,11,1,0,0.0909090909090909
"2012","2440","9350009.00","0009.00","June 30, 2012","VICTORIA","935",6,NA,NA,4,1.5,0,2
"2012","2680","6020133.00","0133.00","December 31, 2012","WINNIPEG","602",3,NA,NA,2,1.5,0,0
"2012","0140","8250053.00","0053.00","September 30, 2012","CALGARY","825",53,NA,NA,28,1.89285714285714,0,0.148148148148148
"2012","0140","8250077.29","0077.29","June 30, 2012","CALGARY","825",407,NA,NA,373,1.0911528150134,0,0.192411924119241
"2012","0610","5370080.07","0080.07","June 30, 2012","HAMILTON","537",2,NA,NA,2,1,0,0.5
"2012","1060","4620450.00","0450.00","March 31, 2012","MONTRÉAL","462",9,NA,NA,2,4.5,2,0
"2012","1060","4620632.04","0632.04","March 31, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,4
"2012","1060","4620643.02","0643.02","December 31, 2012","MONTRÉAL","462",435,NA,NA,5,87,8.6,0
"2012","1060","4620652.06","0652.06","March 31, 2012","MONTRÉAL","462",4,NA,NA,1,4,0,NA
"2012","1060","4620704.06","0704.06","June 30, 2012","MONTRÉAL","462",4,NA,NA,4,1,0,0
"2012","1060","4620854.01","0854.01","June 30, 2012","MONTRÉAL","462",3,NA,NA,3,1,0,0
"2012","1060","4620876.04","0876.04","December 31, 2012","MONTRÉAL","462",36,NA,NA,8,4.5,2.25,0.5
"2012","1265","5050013.00","0013.00","September 30, 2012","OTTAWA","505",3,NA,NA,2,1.5,0,0.5
"2012","2270","5350268.00","0268.00","September 30, 2012","TORONTO","535",9,NA,NA,9,1,0,0.777777777777778
"2012","2270","5350804.12","0804.12","June 30, 2012","TORONTO","535",156,NA,NA,135,1.15555555555556,0,0.0888888888888889
"2012","2410","9330185.15","0185.15","June 30, 2012","VANCOUVER","933",7,NA,NA,5,1.4,0.4,0.2
"2012","2410","9330190.03","0190.03","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,1
"2012","2410","9330502.03","0502.03","December 31, 2012","VANCOUVER","933",9,NA,NA,5,1.8,1.2,0.2
"2012","2440","9359005.00","9005.00","September 30, 2012","VICTORIA","935",9,NA,NA,9,1,0.222222222222222,1.88888888888889
"2012","2680","6020110.06","0110.06","March 31, 2012","WINNIPEG","602",24,NA,NA,9,2.66666666666667,0,6
"2012","0140","8250038.29","0038.29","December 31, 2012","CALGARY","825",1,NA,NA,1,1,0,1
"2012","0140","8250200.03","0200.03","December 31, 2012","CALGARY","825",46,NA,NA,46,1,0,0.15
