year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
2022,3539,190331.712189927,190211.782665352,1402603.2539184003,51160.721217080994,25046.093001467998,14871.132431016,32401.513283712,519547.50982489204,4878.375174957001,316172.35209391004,47776.699873980004
2022,4044,183068.74009813197,181662.617961058,1390358.1904096082,48954.85485756001,25868.600829230007,16202.859522449,31964.683336364997,502235.28640593,5341.26687712,346268.2552497601,44952.535168268005
2022,4549,166454.609973624,176529.16717252502,1345263.998764446,46137.09516822001,27481.430923692,17962.544723100003,32522.91934292501,505845.03640688804,5629.356726229001,324499.131363297,38887.986316283
2022,5054,155580.95404238,192915.30577707503,1388097.204309693,45839.490698400004,29180.059609798005,21497.806483571996,36069.75342808401,541005.9508764311,5990.334617600001,316707.46782320796,37199.781688578005
2022,5559,158140.785152544,207955.03446182405,1529303.2663214721,49511.484661288,33823.008833649,23093.740180844,42815.69744034799,593444.1080834501,6361.1514384,366315.783929713,41429.134526672
2022,6064,157099.457612768,212059.065643234,1542805.143631029,50370.18213385,35545.038280056004,23824.318235410003,45522.24462695,574244.101888904,6992.7800741460005,387069.878754936,44698.820379139004
2022,6569,134435.483240247,193357.46160045004,1373143.4096260678,45105.776743104005,34132.484053722,24053.292178932003,42585.041679552,498046.66590373195,6443.0065840769985,350036.079717126,40759.38797540001
2022,7074,102296.06148481999,165875.79728437297,1138172.265165245,37166.24873,30778.308146883,20951.773669808004,36746.213124536,412723.60031479504,5926.449491829001,290727.12687418493,31582.10812064
2022,7500,148284.631010333,259685.84334378396,1812873.498540577,60111.338683704,46755.624933081,30439.495251371995,60021.76113873,704558.555208088,8751.698679744,436684.149903068,54398.618953875
2023,1519,4618.384862607,6893.709475618,43728.31560948201,1645.518130397,928.509580725,538.443149853,1106.7641777640001,14474.680298334,149.491870758,11231.829155838,1881.2595721200003
2023,2024,55387.818980586,61292.344465309994,438200.473268331,17714.89755989,9707.435868375,5076.524004461,14233.161605331003,142398.97130995203,2239.369780896,106134.83307278999,17720.089240960002
2023,2529,126137.87713197002,131803.521768324,1020540.7240324001,38788.567660218,19190.943305667002,10797.895899252002,26978.919389236,371287.101979206,4882.218027552001,245642.78391330002,33054.448297124
2023,3034,173015.42910753598,181353.75437256,1357463.850559152,49855.828193925,23404.292385920002,14540.000455295998,32753.99536245,512313.13464162,5104.76937383,312723.413838907,42353.585196942004
2023,3539,192351.965540301,194081.02858061402,1423278.7032432,52176.042784305995,25134.543216287995,14767.291741018,32904.971201504995,532470.31356087,4974.978281820001,314918.66791320004,48462.737217884
2023,4044,189811.47689125998,188324.480688614,1423313.5813219864,50333.412772439995,26155.510240144005,16141.739133276,32636.508079656,516252.20146130404,5421.00891492,346793.4361315501,46889.405089800006
2023,4549,170943.508087191,177280.12062352503,1360436.824320849,46812.57131880001,27151.28629857,17560.836316230005,32026.88490838001,507199.69196948904,5667.080119689,332690.940160293,40109.737893576
