reference_period,ref_qq,metro,metcode,FSA,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount
2005-12-01,4,Calgary,0140,T3C,2.0,1.0,8.0,4,2.0,0.0
2005-12-01,4,Calgary,0140,T3E,4.0,1.0,3.0,1,3.0,0.0
2005-12-01,4,Calgary,0140,T4C,1.0,1.0,1.0,1,1.0,0.0
2005-12-01,4,Calgary,0140,T3A,1.0,1.0,2.0,2,1.0,0.0
2005-12-01,4,Calgary,0140,T2C,1.0,1.0,52.0,52,1.0,0.0
2005-12-01,4,Calgary,0140,T2E,5.0,3.0,237.0,8,29.63,0.0
2005-12-01,4,Calgary,0140,T2V,5.0,3.0,4.0,1,4.0,0.0
2006-12-01,4,Calgary,0140,T2V,5.0,3.0,22.0,4,5.5,0.0
2006-12-01,4,Calgary,0140,T3E,5.0,3.0,51.0,5,10.2,1.2
2006-12-01,4,Calgary,0140,T2B,4.0,3.0,16.0,4,4.0,0.0
2006-12-01,4,Calgary,0140,T2T,5.0,3.0,151.0,8,18.88,0.38
2006-12-01,4,Calgary,0140,T2V,1.0,1.0,32.0,32,1.0,0.0
2006-12-01,4,Calgary,0140,T2B,1.0,1.0,5.0,5,1.0,0.0
2006-12-01,4,Calgary,0140,T2N,5.0,3.0,107.0,5,21.4,0.0
2006-12-01,4,Calgary,0140,T2Y,2.0,1.0,12.0,6,2.0,0.0
2006-12-01,4,Calgary,0140,T3C,4.0,3.0,3.0,1,3.0,0.0
2006-12-01,4,Calgary,0140,T2X,1.0,1.0,2.0,2,1.0,0.0
2006-12-01,4,Calgary,0140,T4C,1.0,1.0,1.0,1,1.0,0.0
2006-12-01,4,Calgary,0140,T2C,4.0,3.0,11.0,1,11.0,0.0
2006-12-01,4,Calgary,0140,T2K,5.0,3.0,37.0,1,37.0,3.0
2006-12-01,4,Calgary,0140,T2T,4.0,3.0,25.0,3,8.33,0.0
2006-12-01,4,Calgary,0140,T3C,5.0,3.0,438.0,5,87.6,4.4
2006-12-01,4,Calgary,0140,nan,5.0,2.0,87.0,1,87.0,0.0
2006-12-01,4,Calgary,0140,T2G,2.0,1.0,4.0,2,2.0,0.0
2006-12-01,4,Calgary,0140,T3B,2.0,1.0,8.0,4,2.0,0.0
2006-12-01,4,Calgary,0140,T3H,1.0,1.0,5.0,5,1.0,0.0
2006-12-01,4,Calgary,0140,T2B,5.0,3.0,6.0,1,6.0,0.0
2006-12-01,4,Calgary,0140,T3A,1.0,1.0,5.0,5,1.0,0.0
2006-12-01,4,Calgary,0140,T3E,4.0,3.0,40.0,3,13.33,0.0
2006-12-01,4,Calgary,0140,T2G,5.0,3.0,726.0,4,181.5,17.5
2006-12-01,4,Calgary,0140,T2M,4.0,1.0,12.0,3,4.0,0.0
2006-12-01,4,Calgary,0140,T2Y,1.0,1.0,56.0,56,1.0,0.0
2006-12-01,4,Calgary,0140,nan,5.0,3.0,2245.0,32,70.16,0.81
2006-12-01,4,Calgary,0140,T3C,2.0,1.0,10.0,5,2.0,0.0
2006-12-01,4,Calgary,0140,T2C,1.0,1.0,245.0,245,1.0,0.0
2006-12-01,4,Calgary,0140,T3C,1.0,1.0,16.0,16,1.0,0.0
2006-12-01,4,Calgary,0140,T2E,4.0,3.0,4.0,1,4.0,0.0
2006-12-01,4,Calgary,0140,T2M,1.0,1.0,24.0,24,1.0,0.0
2006-12-01,4,Calgary,0140,T2N,2.0,1.0,66.0,33,2.0,0.0
2006-12-01,4,Calgary,0140,T3C,2.0,3.0,2.0,1,2.0,0.0
2006-12-01,4,Calgary,0140,T2C,5.0,3.0,188.0,2,94.0,0.0
2006-12-01,4,Calgary,0140,T2K,5.0,2.0,41.0,1,41.0,0.0
2006-12-01,4,Calgary,0140,T2T,1.0,1.0,88.0,88,1.0,0.0
2006-12-01,4,Calgary,0140,T2H,1.0,1.0,3.0,3,1.0,0.0
2006-12-01,4,Calgary,0140,T2H,5.0,3.0,369.0,4,92.25,5.25
2006-12-01,4,Calgary,0140,T3E,2.0,1.0,54.0,27,2.0,0.0
2006-12-01,4,Calgary,0140,nan,1.0,1.0,5702.0,5702,1.0,0.0
2006-12-01,4,Calgary,0140,nan,1.0,3.0,7.0,7,1.0,0.0
2006-12-01,4,Calgary,0140,T2E,2.0,1.0,64.0,32,2.0,0.0
2006-12-01,4,Calgary,0140,T2N,1.0,1.0,94.0,94,1.0,0.0
2006-12-01,4,Calgary,0140,T2M,2.0,1.0,46.0,23,2.0,0.0
2006-12-01,4,Calgary,0140,T2S,1.0,1.0,31.0,31,1.0,0.0
2006-12-01,4,Calgary,0140,T2V,2.0,1.0,18.0,9,2.0,0.0
2006-12-01,4,Calgary,0140,nan,4.0,3.0,1055.0,189,5.58,0.0
2006-12-01,4,Calgary,0140,T2G,1.0,1.0,13.0,13,1.0,0.0
2006-12-01,4,Calgary,0140,T2T,2.0,1.0,72.0,36,2.0,0.0
2006-12-01,4,Calgary,0140,,1.0,1.0,1.0,1,1.0,0.0
2006-12-01,4,Calgary,0140,T2K,2.0,1.0,14.0,7,2.0,0.0
2006-12-01,4,Calgary,0140,T2L,1.0,1.0,9.0,9,1.0,0.0
2006-12-01,4,Calgary,0140,T2M,5.0,1.0,1.0,1,1.0,0.0
2006-12-01,4,Calgary,0140,T3E,1.0,1.0,81.0,81,1.0,0.0
2006-12-01,4,Calgary,0140,nan,2.0,1.0,396.0,198,2.0,0.0
2006-12-01,4,Calgary,0140,T2E,1.0,1.0,57.0,57,1.0,0.0
2006-12-01,4,Calgary,0140,T2J,1.0,1.0,3.0,3,1.0,0.0
2006-12-01,4,Calgary,0140,T2R,4.0,3.0,7.0,1,7.0,0.0
2006-12-01,4,Calgary,0140,T3B,1.0,1.0,8.0,8,1.0,0.0
2006-12-01,4,Calgary,0140,T2H,2.0,1.0,8.0,4,2.0,0.0
2006-12-01,4,Calgary,0140,T2E,5.0,3.0,103.0,10,10.3,0.5
2006-12-01,4,Calgary,0140,T2R,5.0,3.0,294.0,2,147.0,9.5
2006-12-01,4,Calgary,0140,T2X,5.0,3.0,7.0,1,7.0,0.0
2006-12-01,4,Calgary,0140,nan,2.0,3.0,146.0,73,2.0,0.0
2006-12-01,4,Calgary,0140,T2C,5.0,2.0,60.0,1,60.0,0.0
2006-12-01,4,Calgary,0140,T2J,5.0,3.0,500.0,3,166.67,1.33
2006-12-01,4,Calgary,0140,T2K,1.0,1.0,4.0,4,1.0,0.0
2006-12-01,4,Calgary,0140,T2M,5.0,3.0,4.0,1,4.0,0.0
2006-12-01,4,Calgary,0140,T2P,5.0,3.0,302.0,4,75.5,12.75
2007-12-01,4,Calgary,0140,T2E,1.0,1.0,42.0,42,1.0,0.0
2007-12-01,4,Calgary,0140,T2H,2.0,1.0,10.0,5,2.0,0.0
2007-12-01,4,Calgary,0140,T2L,5.0,3.0,5.0,1,5.0,0.0
2007-12-01,4,Calgary,0140,T2T,5.0,3.0,106.0,9,11.78,0.67
2007-12-01,4,Calgary,0140,T2Y,1.0,1.0,26.0,26,1.0,0.0
2007-12-01,4,Calgary,0140,T2A,5.0,3.0,63.0,1,63.0,0.0
2007-12-01,4,Calgary,0140,T2H,5.0,3.0,735.0,4,183.75,5.25
2007-12-01,4,Calgary,0140,T2M,2.0,1.0,52.0,26,2.0,0.0
2007-12-01,4,Calgary,0140,T2N,1.0,1.0,102.0,102,1.0,0.0
2007-12-01,4,Calgary,0140,T3C,5.0,3.0,322.0,3,107.33,0.0
2007-12-01,4,Calgary,0140,T4C,2.0,1.0,12.0,6,2.0,0.0
2007-12-01,4,Calgary,0140,T2M,1.0,1.0,26.0,26,1.0,0.0
2007-12-01,4,Calgary,0140,T2R,5.0,3.0,435.0,3,145.0,6.33
2007-12-01,4,Calgary,0140,T3J,1.0,1.0,15.0,15,1.0,0.0
2007-12-01,4,Calgary,0140,T2G,2.0,1.0,6.0,3,2.0,0.0
2007-12-01,4,Calgary,0140,T2K,1.0,1.0,4.0,4,1.0,0.0
2007-12-01,4,Calgary,0140,T3C,4.0,3.0,3.0,1,3.0,0.0
2007-12-01,4,Calgary,0140,T2A,2.0,1.0,12.0,6,2.0,0.0
2007-12-01,4,Calgary,0140,T2X,1.0,1.0,3.0,3,1.0,0.0
2007-12-01,4,Calgary,0140,T3E,2.0,1.0,110.0,55,2.0,0.0
2007-12-01,4,Calgary,0140,T4C,1.0,1.0,111.0,111,1.0,0.0
2007-12-01,4,Calgary,0140,T0M,1.0,1.0,2.0,2,1.0,0.0
2007-12-01,4,Calgary,0140,T2C,5.0,2.0,60.0,1,60.0,0.0
2007-12-01,4,Calgary,0140,T2K,2.0,1.0,10.0,5,2.0,0.0
2007-12-01,4,Calgary,0140,T2Y,5.0,3.0,159.0,1,159.0,0.0
2007-12-01,4,Calgary,0140,T3C,2.0,3.0,2.0,1,2.0,0.0
2007-12-01,4,Calgary,0140,T3B,1.0,1.0,33.0,33,1.0,0.0
2007-12-01,4,Calgary,0140,nan,1.0,1.0,4225.0,4225,1.0,0.0
2007-12-01,4,Calgary,0140,T2N,2.0,1.0,58.0,29,2.0,0.0
2007-12-01,4,Calgary,0140,T2T,1.0,1.0,92.0,92,1.0,0.0
2007-12-01,4,Calgary,0140,T2C,1.0,1.0,165.0,165,1.0,0.0
2007-12-01,4,Calgary,0140,T2E,5.0,3.0,127.0,10,12.7,0.0
2007-12-01,4,Calgary,0140,T2K,5.0,2.0,41.0,1,41.0,0.0
2007-12-01,4,Calgary,0140,T3C,2.0,1.0,24.0,12,2.0,0.0
2007-12-01,4,Calgary,0140,T3E,1.0,1.0,92.0,92,1.0,0.0
2007-12-01,4,Calgary,0140,T2V,1.0,1.0,35.0,35,1.0,0.0
2007-12-01,4,Calgary,0140,T3A,1.0,1.0,1.0,1,1.0,0.0
2007-12-01,4,Calgary,0140,T3H,4.0,3.0,3.0,1,3.0,0.0
2007-12-01,4,Calgary,0140,T2B,1.0,1.0,36.0,36,1.0,0.0
2007-12-01,4,Calgary,0140,nan,2.0,1.0,356.0,178,2.0,0.0
2007-12-01,4,Calgary,0140,T2M,4.0,1.0,4.0,1,4.0,0.0
2007-12-01,4,Calgary,0140,T2T,4.0,3.0,8.0,2,4.0,0.0
2007-12-01,4,Calgary,0140,T3E,5.0,2.0,16.0,1,16.0,0.0
2007-12-01,4,Calgary,0140,T2G,1.0,1.0,18.0,18,1.0,0.0
2007-12-01,4,Calgary,0140,T3B,2.0,1.0,32.0,16,2.0,0.0
2007-12-01,4,Calgary,0140,T3C,1.0,1.0,19.0,19,1.0,0.0
2007-12-01,4,Calgary,0140,T3E,2.0,3.0,4.0,2,2.0,0.0
2007-12-01,4,Calgary,0140,nan,4.0,1.0,51.0,6,8.5,0.0
2007-12-01,4,Calgary,0140,nan,5.0,3.0,2616.0,44,59.45,0.32
2007-12-01,4,Calgary,0140,T3E,5.0,3.0,38.0,2,19.0,2.0
2007-12-01,4,Calgary,0140,nan,4.0,3.0,1405.0,231,6.08,0.0
2007-12-01,4,Calgary,0140,T2C,4.0,3.0,11.0,1,11.0,0.0
2007-12-01,4,Calgary,0140,T2V,2.0,1.0,4.0,2,2.0,0.0
2007-12-01,4,Calgary,0140,T2V,5.0,3.0,10.0,1,10.0,0.0
2007-12-01,4,Calgary,0140,T3H,2.0,3.0,2.0,1,2.0,0.0
2007-12-01,4,Calgary,0140,T0L,1.0,1.0,3.0,3,1.0,0.0
2007-12-01,4,Calgary,0140,T1Y,5.0,3.0,60.0,1,60.0,0.0
2007-12-01,4,Calgary,0140,T2J,1.0,1.0,6.0,6,1.0,0.0
2007-12-01,4,Calgary,0140,T2J,5.0,3.0,380.0,2,190.0,0.0
2007-12-01,4,Calgary,0140,T2N,5.0,3.0,97.0,6,16.17,0.0
2007-12-01,4,Calgary,0140,T2X,5.0,3.0,64.0,1,64.0,0.0
2007-12-01,4,Calgary,0140,T3B,5.0,3.0,6.0,1,6.0,0.0
2007-12-01,4,Calgary,0140,nan,1.0,3.0,1.0,1,1.0,0.0
2007-12-01,4,Calgary,0140,nan,2.0,3.0,68.0,34,2.0,0.0
2007-12-01,4,Calgary,0140,T2T,2.0,1.0,132.0,66,2.0,0.0
2007-12-01,4,Calgary,0140,T4C,2.0,3.0,2.0,1,2.0,0.0
2007-12-01,4,Calgary,0140,T2E,2.0,1.0,80.0,40,2.0,0.0
2007-12-01,4,Calgary,0140,T2E,4.0,3.0,4.0,1,4.0,0.0
2007-12-01,4,Calgary,0140,T2S,1.0,1.0,33.0,33,1.0,0.0
2007-12-01,4,Calgary,0140,T2H,1.0,1.0,1.0,1,1.0,0.0
2007-12-01,4,Calgary,0140,T2P,5.0,3.0,255.0,3,85.0,9.33
2007-12-01,4,Calgary,0140,T2T,5.0,2.0,4.0,1,4.0,0.0
2007-12-01,4,Calgary,0140,T3E,4.0,3.0,45.0,6,7.5,0.0
2007-12-01,4,Calgary,0140,T2A,1.0,1.0,3.0,3,1.0,0.0
2007-12-01,4,Calgary,0140,T2C,5.0,3.0,56.0,1,56.0,0.0
2007-12-01,4,Calgary,0140,T2G,5.0,3.0,1426.0,9,158.44,10.67
2007-12-01,4,Calgary,0140,T2L,1.0,1.0,16.0,16,1.0,0.0
2007-12-01,4,Calgary,0140,T3E,5.0,1.0,10.0,2,5.0,1.0
2007-12-01,4,Calgary,0140,T4C,4.0,3.0,9.0,2,4.5,0.0
2008-12-01,4,Calgary,0140,T2E,1.0,1.0,31.0,31,1.0,0.0
2008-12-01,4,Calgary,0140,T2V,2.0,1.0,4.0,2,2.0,0.0
2008-12-01,4,Calgary,0140,T2R,5.0,3.0,189.0,1,189.0,27.0
2008-12-01,4,Calgary,0140,T2C,4.0,3.0,13.0,2,6.5,0.0
2008-12-01,4,Calgary,0140,T2H,2.0,1.0,4.0,2,2.0,0.0
2008-12-01,4,Calgary,0140,T2P,5.0,3.0,1145.0,7,163.57,16.14
2008-12-01,4,Calgary,0140,T2Y,5.0,3.0,316.0,3,105.33,0.0
2008-12-01,4,Calgary,0140,T3G,5.0,3.0,56.0,1,56.0,0.0
2008-12-01,4,Calgary,0140,T2G,5.0,3.0,2215.0,15,147.67,7.6
2008-12-01,4,Calgary,0140,T2H,1.0,1.0,2.0,2,1.0,0.0
2008-12-01,4,Calgary,0140,T2T,5.0,3.0,139.0,11,12.64,1.0
2008-12-01,4,Calgary,0140,T3E,2.0,1.0,72.0,36,2.0,0.0
2008-12-01,4,Calgary,0140,T4C,1.0,1.0,130.0,130,1.0,0.0
2008-12-01,4,Calgary,0140,nan,4.0,3.0,677.0,120,5.64,0.07
2008-12-01,4,Calgary,0140,T2E,2.0,1.0,48.0,24,2.0,0.0
2008-12-01,4,Calgary,0140,T2N,4.0,3.0,10.0,1,10.0,0.0
2008-12-01,4,Calgary,0140,nan,1.0,2.0,1.0,1,1.0,0.0
2008-12-01,4,Calgary,0140,T2C,2.0,1.0,50.0,25,2.0,0.0
2008-12-01,4,Calgary,0140,T2E,4.0,3.0,12.0,3,4.0,0.0
2008-12-01,4,Calgary,0140,T2M,5.0,3.0,17.0,2,8.5,0.0
2008-12-01,4,Calgary,0140,T3C,4.0,3.0,16.0,1,16.0,0.0
2008-12-01,4,Calgary,0140,T0L,1.0,1.0,1.0,1,1.0,0.0
2008-12-01,4,Calgary,0140,T2B,1.0,1.0,6.0,6,1.0,0.0
2008-12-01,4,Calgary,0140,T2S,2.0,1.0,2.0,1,2.0,0.0
2008-12-01,4,Calgary,0140,T3B,1.0,1.0,12.0,12,1.0,0.0
2008-12-01,4,Calgary,0140,T3E,5.0,3.0,42.0,5,8.4,0.0
2008-12-01,4,Calgary,0140,T4C,2.0,1.0,14.0,7,2.0,0.0
2008-12-01,4,Calgary,0140,T4C,4.0,1.0,12.0,3,4.0,0.0
2008-12-01,4,Calgary,0140,T2B,2.0,1.0,8.0,4,2.0,0.0
2008-12-01,4,Calgary,0140,T2E,5.0,3.0,30.0,2,15.0,0.0
2008-12-01,4,Calgary,0140,T2N,5.0,3.0,38.0,4,9.5,0.0
2008-12-01,4,Calgary,0140,T2T,1.0,1.0,54.0,54,1.0,0.0
2008-12-01,4,Calgary,0140,T2T,2.0,1.0,78.0,39,2.0,0.0
2008-12-01,4,Calgary,0140,T3H,2.0,3.0,2.0,1,2.0,0.0
2008-12-01,4,Calgary,0140,T2M,2.0,1.0,56.0,28,2.0,0.0
2008-12-01,4,Calgary,0140,T2V,1.0,1.0,38.0,38,1.0,0.0
2008-12-01,4,Calgary,0140,T2E,5.0,2.0,150.0,1,150.0,0.0
2008-12-01,4,Calgary,0140,T2K,1.0,1.0,4.0,4,1.0,0.0
2008-12-01,4,Calgary,0140,T2M,1.0,1.0,18.0,18,1.0,0.0
2008-12-01,4,Calgary,0140,T3E,4.0,3.0,20.0,5,4.0,0.0
2008-12-01,4,Calgary,0140,nan,1.0,1.0,2033.0,2033,1.0,0.0
2008-12-01,4,Calgary,0140,T0M,1.0,1.0,2.0,2,1.0,0.0
2008-12-01,4,Calgary,0140,T2S,1.0,1.0,18.0,18,1.0,0.0
2008-12-01,4,Calgary,0140,T3H,4.0,3.0,3.0,1,3.0,0.0
2008-12-01,4,Calgary,0140,T2G,5.0,2.0,104.0,1,104.0,0.0
2008-12-01,4,Calgary,0140,T2N,2.0,1.0,32.0,16,2.0,0.0
2008-12-01,4,Calgary,0140,T2N,5.0,2.0,94.0,1,94.0,0.0
2008-12-01,4,Calgary,0140,T3A,1.0,1.0,1.0,1,1.0,0.0
2008-12-01,4,Calgary,0140,T3C,1.0,1.0,14.0,14,1.0,0.0
2008-12-01,4,Calgary,0140,T2Y,1.0,1.0,12.0,12,1.0,0.0
2008-12-01,4,Calgary,0140,T3A,4.0,3.0,6.0,1,6.0,0.0
2008-12-01,4,Calgary,0140,T4C,5.0,3.0,242.0,4,60.5,0.0
2008-12-01,4,Calgary,0140,nan,2.0,1.0,182.0,91,2.0,0.0
2008-12-01,4,Calgary,0140,T2A,2.0,1.0,4.0,2,2.0,0.0
2008-12-01,4,Calgary,0140,T2B,5.0,3.0,142.0,1,142.0,3.0
2008-12-01,4,Calgary,0140,T2G,2.0,1.0,6.0,3,2.0,0.0
2008-12-01,4,Calgary,0140,T2K,2.0,1.0,16.0,8,2.0,0.0
2008-12-01,4,Calgary,0140,T2V,5.0,3.0,10.0,1,10.0,0.0
2008-12-01,4,Calgary,0140,T3B,2.0,1.0,22.0,11,2.0,0.0
2008-12-01,4,Calgary,0140,T3B,5.0,3.0,68.0,3,22.67,1.0
2008-12-01,4,Calgary,0140,T3E,1.0,1.0,54.0,54,1.0,0.0
2008-12-01,4,Calgary,0140,T3J,1.0,1.0,38.0,38,1.0,0.0
2008-12-01,4,Calgary,0140,nan,2.0,3.0,14.0,7,2.0,0.0
2008-12-01,4,Calgary,0140,T2L,1.0,1.0,8.0,8,1.0,0.0
2008-12-01,4,Calgary,0140,T2N,1.0,1.0,78.0,78,1.0,0.0
2008-12-01,4,Calgary,0140,T2T,4.0,3.0,13.0,3,4.33,0.0
2008-12-01,4,Calgary,0140,nan,5.0,3.0,1409.0,16,88.06,1.38
2008-12-01,4,Calgary,0140,T2C,1.0,1.0,23.0,23,1.0,0.0
2008-12-01,4,Calgary,0140,T2H,5.0,3.0,369.0,1,369.0,0.0
2008-12-01,4,Calgary,0140,T2W,1.0,1.0,1.0,1,1.0,0.0
2008-12-01,4,Calgary,0140,T3K,5.0,2.0,20.0,1,20.0,0.0
2008-12-01,4,Calgary,0140,T2G,1.0,1.0,8.0,8,1.0,0.0
2008-12-01,4,Calgary,0140,T2J,1.0,1.0,2.0,2,1.0,0.0
2008-12-01,4,Calgary,0140,T4C,4.0,3.0,67.0,12,5.58,0.0
2008-12-01,4,Calgary,0140,T2A,5.0,3.0,92.0,1,92.0,0.0
2008-12-01,4,Calgary,0140,T3C,5.0,3.0,263.0,2,131.5,16.0
2008-12-01,4,Calgary,0140,T3C,2.0,1.0,14.0,7,2.0,0.0
2009-12-01,4,Calgary,0140,T2N,4.0,3.0,10.0,1,10.0,0.0
2009-12-01,4,Calgary,0140,T2P,5.0,3.0,1134.0,6,189.0,21.0
2009-12-01,4,Calgary,0140,T2T,4.0,3.0,11.0,3,3.67,0.0
2009-12-01,4,Calgary,0140,T3B,5.0,3.0,58.0,2,29.0,1.5
2009-12-01,4,Calgary,0140,T4C,1.0,1.0,158.0,158,1.0,0.0
2009-12-01,4,Calgary,0140,T2M,2.0,1.0,20.0,10,2.0,0.0
2009-12-01,4,Calgary,0140,T4C,5.0,3.0,175.0,4,43.75,0.0
2009-12-01,4,Calgary,0140,nan,2.0,3.0,10.0,5,2.0,0.0
2009-12-01,4,Calgary,0140,nan,5.0,3.0,573.0,8,71.63,2.0
2009-12-01,4,Calgary,0140,T2B,5.0,3.0,142.0,1,142.0,3.0
2009-12-01,4,Calgary,0140,T2H,1.0,1.0,7.0,7,1.0,0.0
2009-12-01,4,Calgary,0140,T3E,4.0,3.0,4.0,1,4.0,0.0
2009-12-01,4,Calgary,0140,T2E,1.0,1.0,27.0,27,1.0,0.0
2009-12-01,4,Calgary,0140,T2E,2.0,1.0,20.0,10,2.0,0.0
2009-12-01,4,Calgary,0140,T3E,1.0,1.0,23.0,23,1.0,0.0
2009-12-01,4,Calgary,0140,T2G,1.0,1.0,9.0,9,1.0,0.0
2009-12-01,4,Calgary,0140,T0M,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,Calgary,0140,T2A,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,Calgary,0140,T2J,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,Calgary,0140,T2M,1.0,1.0,17.0,17,1.0,0.0
2009-12-01,4,Calgary,0140,T2T,5.0,3.0,45.0,4,11.25,1.25
2009-12-01,4,Calgary,0140,T2C,1.0,1.0,80.0,80,1.0,0.0
2009-12-01,4,Calgary,0140,T2C,2.0,1.0,40.0,20,2.0,0.0
2009-12-01,4,Calgary,0140,T2G,5.0,3.0,1696.0,11,154.18,9.27
2009-12-01,4,Calgary,0140,T2N,1.0,1.0,50.0,50,1.0,0.0
2009-12-01,4,Calgary,0140,T3J,1.0,1.0,29.0,29,1.0,0.0
2009-12-01,4,Calgary,0140,nan,4.0,3.0,288.0,55,5.24,0.0
2009-12-01,4,Calgary,0140,T2K,1.0,1.0,4.0,4,1.0,0.0
2009-12-01,4,Calgary,0140,T2N,5.0,2.0,94.0,1,94.0,0.0
2009-12-01,4,Calgary,0140,T2T,2.0,1.0,56.0,28,2.0,0.0
2009-12-01,4,Calgary,0140,T3B,2.0,1.0,12.0,6,2.0,0.0
2009-12-01,4,Calgary,0140,T2E,4.0,3.0,8.0,2,4.0,0.0
2009-12-01,4,Calgary,0140,T2E,5.0,1.0,15.0,1,15.0,0.0
2009-12-01,4,Calgary,0140,T2E,5.0,2.0,150.0,1,150.0,0.0
2009-12-01,4,Calgary,0140,T2L,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,Calgary,0140,T2S,1.0,1.0,17.0,17,1.0,0.0
2009-12-01,4,Calgary,0140,T3A,4.0,3.0,6.0,1,6.0,0.0
2009-12-01,4,Calgary,0140,T4C,2.0,1.0,30.0,15,2.0,0.0
2009-12-01,4,Calgary,0140,T2P,5.0,2.0,88.0,1,88.0,13.0
2009-12-01,4,Calgary,0140,T2R,5.0,3.0,189.0,1,189.0,27.0
2009-12-01,4,Calgary,0140,T2V,1.0,1.0,29.0,29,1.0,0.0
2009-12-01,4,Calgary,0140,T3C,5.0,3.0,159.0,1,159.0,32.0
2009-12-01,4,Calgary,0140,T3E,2.0,1.0,30.0,15,2.0,0.0
2009-12-01,4,Calgary,0140,nan,2.0,1.0,224.0,112,2.0,0.0
2009-12-01,4,Calgary,0140,T2E,5.0,3.0,29.0,2,14.5,0.0
2009-12-01,4,Calgary,0140,T2K,5.0,2.0,5.0,1,5.0,0.0
2009-12-01,4,Calgary,0140,T2W,1.0,1.0,6.0,6,1.0,0.0
2009-12-01,4,Calgary,0140,T4C,4.0,1.0,12.0,3,4.0,0.0
2009-12-01,4,Calgary,0140,T2N,2.0,1.0,18.0,9,2.0,0.0
2009-12-01,4,Calgary,0140,T2T,1.0,1.0,41.0,41,1.0,0.0
2009-12-01,4,Calgary,0140,T2V,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Calgary,0140,T3E,5.0,3.0,56.0,1,56.0,0.0
2009-12-01,4,Calgary,0140,T2C,4.0,3.0,34.0,4,8.5,0.0
2009-12-01,4,Calgary,0140,T2G,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Calgary,0140,T3C,1.0,1.0,9.0,9,1.0,0.0
2009-12-01,4,Calgary,0140,T2H,5.0,3.0,369.0,1,369.0,0.0
2009-12-01,4,Calgary,0140,T2N,5.0,3.0,8.0,2,4.0,0.0
2009-12-01,4,Calgary,0140,T2Y,1.0,1.0,12.0,12,1.0,0.0
2009-12-01,4,Calgary,0140,T3C,2.0,1.0,4.0,2,2.0,0.0
2009-12-01,4,Calgary,0140,nan,4.0,1.0,52.0,9,5.78,0.0
2009-12-01,4,Calgary,0140,T2A,2.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,Calgary,0140,T2K,2.0,1.0,6.0,3,2.0,0.0
2009-12-01,4,Calgary,0140,nan,1.0,1.0,2484.0,2484,1.0,0.0
2009-12-01,4,Calgary,0140,T0L,1.0,1.0,7.0,7,1.0,0.0
2009-12-01,4,Calgary,0140,T2B,1.0,1.0,8.0,8,1.0,0.0
2009-12-01,4,Calgary,0140,T3B,1.0,1.0,8.0,8,1.0,0.0
2009-12-01,4,Calgary,0140,T2M,5.0,3.0,14.0,1,14.0,0.0
2009-12-01,4,Calgary,0140,T2Y,5.0,3.0,157.0,2,78.5,0.0
2009-12-01,4,Calgary,0140,T3C,4.0,3.0,16.0,1,16.0,0.0
2009-12-01,4,Calgary,0140,T4B,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,Calgary,0140,T3R,5.0,3.0,54.0,1,54.0,0.0
2009-12-01,4,Calgary,0140,T4C,4.0,3.0,30.0,7,4.29,0.0
2010-12-01,4,Calgary,0140,nan,1.0,1.0,1786.0,1786,1.0,0.0
2010-12-01,4,Calgary,0140,T2W,1.0,1.0,1.0,1,1.0,0.0
2010-12-01,4,Calgary,0140,T3B,5.0,3.0,7.0,2,3.5,0.0
2010-12-01,4,Calgary,0140,T2T,1.0,1.0,66.0,66,1.0,0.0
2010-12-01,4,Calgary,0140,T2V,1.0,1.0,29.0,29,1.0,0.0
2010-12-01,4,Calgary,0140,T3B,2.0,1.0,10.0,5,2.0,0.0
2010-12-01,4,Calgary,0140,T4C,2.0,1.0,22.0,11,2.0,0.0
2010-12-01,4,Calgary,0140,T0L,1.0,1.0,14.0,14,1.0,0.0
2010-12-01,4,Calgary,0140,T2L,1.0,1.0,5.0,5,1.0,0.0
2010-12-01,4,Calgary,0140,nan,5.0,3.0,571.0,14,40.79,1.86
2010-12-01,4,Calgary,0140,T0M,1.0,1.0,5.0,5,1.0,0.0
2010-12-01,4,Calgary,0140,T2E,1.0,1.0,38.0,38,1.0,0.0
2010-12-01,4,Calgary,0140,T2E,5.0,1.0,15.0,1,15.0,0.0
2010-12-01,4,Calgary,0140,T2N,1.0,1.0,83.0,83,1.0,0.0
2010-12-01,4,Calgary,0140,T2Y,1.0,1.0,11.0,11,1.0,0.0
2010-12-01,4,Calgary,0140,T3B,4.0,3.0,13.0,3,4.33,0.0
2010-12-01,4,Calgary,0140,T2G,5.0,3.0,596.0,4,149.0,19.5
2010-12-01,4,Calgary,0140,nan,4.0,1.0,6.0,2,3.0,0.0
2010-12-01,4,Calgary,0140,T2B,1.0,1.0,10.0,10,1.0,0.0
2010-12-01,4,Calgary,0140,T2E,5.0,3.0,53.0,3,17.67,0.0
