reference_period,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
2022,Vancouver,2410,5.0,3.0,27505.0,252,109.15,12.69,93.73
2022,Vancouver,2410,2.0,1.0,940.0,470,2.0,0.0,3.2
2022,Vancouver,2410,2.0,3.0,188.0,94,2.0,0.0,0.64
2022,Vancouver,2410,1.0,2.0,460.0,460,1.0,0.0,1.57
2022,Vancouver,2410,5.0,1.0,2.0,1,2.0,2.0,0.01
2022,Vancouver,2410,4.0,1.0,4.0,1,4.0,0.0,0.01
2022,Vancouver,2410,1.0,3.0,30.0,30,1.0,0.0,0.1
2022,Vancouver,2410,4.0,3.0,3026.0,579,5.23,0.0,10.31
2023,Vancouver,2410,5.0,2.0,19323.0,2413,8.01,1.03,63.68
2023,Vancouver,2410,5.0,3.0,34800.0,321,108.41,11.86,114.68
2023,Vancouver,2410,1.0,1.0,3185.0,3185,1.0,0.0,10.5
2023,Vancouver,2410,2.0,3.0,118.0,59,2.0,0.0,0.39
2023,Vancouver,2410,4.0,1.0,4.0,1,4.0,0.0,0.01
2023,Vancouver,2410,1.0,3.0,42.0,42,1.0,0.0,0.14
2023,Vancouver,2410,2.0,1.0,942.0,471,2.0,0.0,3.1
2023,Vancouver,2410,4.0,2.0,18.0,4,4.5,0.0,0.06
2023,Vancouver,2410,1.0,2.0,465.0,465,1.0,0.0,1.53
2023,Vancouver,2410,4.0,3.0,2540.0,494,5.14,0.0,8.37
1988,Victoria,2440,1.0,1.0,496.0,496,1.0,0.0,17.51
1988,Victoria,2440,2.0,1.0,22.0,11,2.0,0.0,0.78
1988,Victoria,2440,4.0,3.0,123.0,19,6.47,0.21,4.34
1988,Victoria,2440,4.0,2.0,52.0,7,7.43,0.43,1.84
1988,Victoria,2440,5.0,2.0,262.0,3,87.33,1.67,9.25
1988,Victoria,2440,5.0,3.0,262.0,12,21.83,1.0,9.25
1988,Victoria,2440,2.0,3.0,6.0,3,2.0,0.0,0.21
1989,Victoria,2440,4.0,2.0,10.0,2,5.0,0.0,0.34
1989,Victoria,2440,4.0,3.0,220.0,52,4.23,0.0,7.59
1989,Victoria,2440,1.0,3.0,3.0,3,1.0,0.0,0.1
1989,Victoria,2440,5.0,1.0,1.0,1,1.0,0.0,0.03
1989,Victoria,2440,1.0,1.0,527.0,527,1.0,0.0,18.17
1989,Victoria,2440,2.0,1.0,20.0,11,1.82,0.0,0.69
1989,Victoria,2440,2.0,3.0,30.0,15,2.0,0.0,1.03
1989,Victoria,2440,5.0,2.0,263.0,3,87.67,0.0,9.07
1989,Victoria,2440,2.0,2.0,4.0,2,2.0,0.0,0.14
1989,Victoria,2440,5.0,3.0,652.0,18,36.22,0.22,22.48
1990,Victoria,2440,1.0,0.0,1.0,1,1.0,0.0,0.03
1990,Victoria,2440,4.0,1.0,19.0,5,3.8,0.0,0.64
1990,Victoria,2440,5.0,2.0,128.0,5,25.6,1.4,4.33
1990,Victoria,2440,5.0,3.0,720.0,15,48.0,2.33,24.38
1990,Victoria,2440,2.0,2.0,6.0,5,1.2,0.0,0.2
1990,Victoria,2440,2.0,3.0,8.0,4,2.0,0.0,0.27
1990,Victoria,2440,1.0,2.0,9.0,9,1.0,0.0,0.3
1990,Victoria,2440,2.0,0.0,1.0,1,1.0,0.0,0.03
1990,Victoria,2440,4.0,2.0,17.0,3,5.67,0.0,0.58
1990,Victoria,2440,1.0,1.0,445.0,445,1.0,0.0,15.07
1990,Victoria,2440,4.0,3.0,155.0,24,6.46,0.04,5.25
1990,Victoria,2440,2.0,1.0,16.0,9,1.78,0.0,0.54
1990,Victoria,2440,4.0,4.0,17.0,3,5.67,0.0,0.58
1990,Victoria,2440,4.0,0.0,15.0,3,5.0,0.0,0.51
1991,Victoria,2440,2.0,2.0,1.0,1,1.0,0.0,0.03
1991,Victoria,2440,2.0,0.0,7.0,4,1.75,0.0,0.23
1991,Victoria,2440,4.0,2.0,24.0,5,4.8,0.0,0.8
1991,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.03
1991,Victoria,2440,2.0,3.0,15.0,8,1.88,0.0,0.5
1991,Victoria,2440,2.0,1.0,35.0,23,1.52,0.0,1.17
1991,Victoria,2440,4.0,0.0,9.0,1,9.0,0.0,0.3
1991,Victoria,2440,1.0,1.0,392.0,392,1.0,0.0,13.05
1991,Victoria,2440,5.0,2.0,250.0,8,31.25,0.0,8.32
1991,Victoria,2440,4.0,3.0,131.0,33,3.97,0.12,4.36
1991,Victoria,2440,5.0,0.0,34.0,1,34.0,0.0,1.13
1991,Victoria,2440,5.0,3.0,226.0,8,28.25,2.63,7.52
1992,Victoria,2440,1.0,1.0,349.0,349,1.0,0.0,11.46
1992,Victoria,2440,2.0,1.0,57.0,37,1.54,0.0,1.87
1992,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.07
1992,Victoria,2440,4.0,3.0,57.0,13,4.38,1.31,1.87
1992,Victoria,2440,2.0,0.0,1.0,1,1.0,0.0,0.03
1992,Victoria,2440,2.0,3.0,15.0,8,1.88,0.0,0.49
1992,Victoria,2440,5.0,1.0,1.0,1,1.0,1.0,0.03
1992,Victoria,2440,1.0,3.0,3.0,3,1.0,0.0,0.1
1992,Victoria,2440,5.0,3.0,439.0,13,33.77,1.31,14.41
1992,Victoria,2440,5.0,2.0,282.0,11,25.64,1.18,9.26
1992,Victoria,2440,4.0,2.0,21.0,2,10.5,0.0,0.69
1993,Victoria,2440,1.0,1.0,296.0,296,1.0,0.0,9.57
1993,Victoria,2440,1.0,3.0,2.0,2,1.0,0.0,0.06
1993,Victoria,2440,4.0,2.0,71.0,16,4.44,0.0,2.3
1993,Victoria,2440,2.0,3.0,14.0,7,2.0,0.0,0.45
1993,Victoria,2440,2.0,2.0,10.0,8,1.25,0.0,0.32
1993,Victoria,2440,2.0,0.0,1.0,1,1.0,0.0,0.03
1993,Victoria,2440,4.0,3.0,174.0,43,4.05,1.58,5.63
1993,Victoria,2440,2.0,1.0,67.0,40,1.68,0.0,2.17
1993,Victoria,2440,5.0,3.0,576.0,24,24.0,0.46,18.63
1993,Victoria,2440,5.0,2.0,207.0,23,9.0,1.09,6.69
1994,Victoria,2440,1.0,3.0,2.0,2,1.0,0.0,0.06
1994,Victoria,2440,5.0,2.0,52.0,3,17.33,2.33,1.66
1994,Victoria,2440,2.0,0.0,1.0,1,1.0,0.0,0.03
1994,Victoria,2440,4.0,2.0,33.0,5,6.6,0.8,1.05
1994,Victoria,2440,4.0,3.0,108.0,25,4.32,0.44,3.45
1994,Victoria,2440,1.0,2.0,15.0,15,1.0,0.0,0.48
1994,Victoria,2440,5.0,3.0,597.0,23,25.96,0.65,19.07
1994,Victoria,2440,2.0,3.0,22.0,11,2.0,0.0,0.7
1994,Victoria,2440,2.0,2.0,2.0,1,2.0,0.0,0.06
1994,Victoria,2440,2.0,1.0,50.0,32,1.56,0.0,1.6
1994,Victoria,2440,1.0,1.0,283.0,283,1.0,0.0,9.04
1995,Victoria,2440,4.0,3.0,52.0,10,5.2,0.4,1.64
1995,Victoria,2440,5.0,2.0,43.0,1,43.0,0.0,1.36
1995,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.06
1995,Victoria,2440,5.0,3.0,216.0,6,36.0,0.0,6.82
1995,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.03
1995,Victoria,2440,2.0,1.0,33.0,24,1.38,0.0,1.04
1995,Victoria,2440,2.0,3.0,4.0,2,2.0,0.0,0.13
1995,Victoria,2440,1.0,1.0,201.0,201,1.0,0.0,6.35
1996,Victoria,2440,2.0,1.0,43.0,30,1.43,0.0,1.35
1996,Victoria,2440,5.0,3.0,192.0,5,38.4,1.6,6.03
1996,Victoria,2440,1.0,2.0,5.0,5,1.0,0.0,0.16
1996,Victoria,2440,5.0,2.0,35.0,1,35.0,0.0,1.1
1996,Victoria,2440,1.0,1.0,264.0,264,1.0,0.0,8.29
1996,Victoria,2440,1.0,3.0,3.0,3,1.0,0.0,0.09
1996,Victoria,2440,2.0,3.0,4.0,2,2.0,0.0,0.13
1996,Victoria,2440,4.0,3.0,41.0,11,3.73,0.0,1.29
1997,Victoria,2440,2.0,3.0,24.0,12,2.0,0.0,0.75
1997,Victoria,2440,5.0,3.0,192.0,7,27.43,0.57,6.02
1997,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.06
1997,Victoria,2440,4.0,2.0,70.0,11,6.36,0.0,2.19
1997,Victoria,2440,2.0,2.0,3.0,2,1.5,0.0,0.09
1997,Victoria,2440,4.0,3.0,55.0,14,3.93,0.0,1.72
1997,Victoria,2440,1.0,1.0,267.0,267,1.0,0.0,8.37
1997,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.03
1997,Victoria,2440,2.0,1.0,34.0,19,1.79,0.0,1.07
1998,Victoria,2440,5.0,3.0,127.0,6,21.17,0.5,3.96
1998,Victoria,2440,1.0,1.0,184.0,184,1.0,0.0,5.74
1998,Victoria,2440,4.0,3.0,59.0,9,6.56,0.0,1.84
1998,Victoria,2440,2.0,1.0,16.0,10,1.6,0.0,0.5
1998,Victoria,2440,2.0,3.0,8.0,4,2.0,0.0,0.25
1998,Victoria,2440,5.0,1.0,5.0,1,5.0,0.0,0.16
1998,Victoria,2440,5.0,2.0,45.0,1,45.0,0.0,1.4
1998,Victoria,2440,4.0,2.0,22.0,2,11.0,0.0,0.69
1999,Victoria,2440,2.0,1.0,26.0,15,1.73,0.0,0.81
1999,Victoria,2440,2.0,2.0,2.0,2,1.0,0.0,0.06
1999,Victoria,2440,5.0,3.0,522.0,14,37.29,0.93,16.24
1999,Victoria,2440,2.0,3.0,4.0,2,2.0,0.0,0.12
1999,Victoria,2440,4.0,1.0,3.0,1,3.0,0.0,0.09
1999,Victoria,2440,5.0,1.0,2.0,1,2.0,0.0,0.06
1999,Victoria,2440,5.0,2.0,45.0,1,45.0,0.0,1.4
1999,Victoria,2440,1.0,1.0,211.0,211,1.0,0.0,6.56
1999,Victoria,2440,4.0,3.0,79.0,18,4.39,0.0,2.46
2000,Victoria,2440,4.0,2.0,9.0,1,9.0,0.0,0.28
2000,Victoria,2440,5.0,2.0,8.0,1,8.0,2.0,0.25
2000,Victoria,2440,1.0,1.0,239.0,239,1.0,0.0,7.35
2000,Victoria,2440,2.0,1.0,25.0,15,1.67,0.0,0.77
2000,Victoria,2440,2.0,2.0,1.0,1,1.0,0.0,0.03
2000,Victoria,2440,5.0,3.0,309.0,13,23.77,1.62,9.5
2000,Victoria,2440,4.0,3.0,41.0,10,4.1,0.3,1.26
2000,Victoria,2440,2.0,3.0,2.0,1,2.0,0.0,0.06
2000,Victoria,2440,1.0,2.0,6.0,6,1.0,0.0,0.18
2001,Victoria,2440,4.0,3.0,29.0,7,4.14,0.0,0.88
2001,Victoria,2440,5.0,2.0,262.0,9,29.11,0.22,7.99
2001,Victoria,2440,1.0,1.0,322.0,322,1.0,0.0,9.82
2001,Victoria,2440,2.0,1.0,16.0,8,2.0,0.0,0.49
2001,Victoria,2440,2.0,2.0,16.0,10,1.6,0.0,0.49
2001,Victoria,2440,2.0,3.0,4.0,2,2.0,0.0,0.12
2001,Victoria,2440,1.0,2.0,7.0,7,1.0,0.0,0.21
2001,Victoria,2440,5.0,3.0,214.0,8,26.75,1.88,6.53
2002,Victoria,2440,1.0,1.0,369.0,369,1.0,0.0,11.16
2002,Victoria,2440,2.0,2.0,3.0,3,1.0,0.0,0.09
2002,Victoria,2440,5.0,2.0,186.0,4,46.5,0.0,5.63
2002,Victoria,2440,5.0,3.0,153.0,9,17.0,0.33,4.63
2002,Victoria,2440,4.0,1.0,3.0,1,3.0,0.0,0.09
2002,Victoria,2440,4.0,3.0,101.0,23,4.39,0.0,3.06
2002,Victoria,2440,4.0,2.0,27.0,4,6.75,0.0,0.82
2002,Victoria,2440,1.0,3.0,11.0,11,1.0,0.0,0.33
2002,Victoria,2440,5.0,1.0,2.0,1,2.0,0.0,0.06
2002,Victoria,2440,1.0,2.0,8.0,8,1.0,0.0,0.24
2002,Victoria,2440,2.0,1.0,38.0,20,1.9,0.0,1.15
2002,Victoria,2440,2.0,3.0,6.0,3,2.0,0.0,0.18
2003,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.03
2003,Victoria,2440,2.0,1.0,33.0,19,1.74,0.0,0.99
2003,Victoria,2440,2.0,2.0,15.0,11,1.36,0.0,0.45
2003,Victoria,2440,5.0,3.0,519.0,16,32.44,1.88,15.59
2003,Victoria,2440,4.0,3.0,122.0,25,4.88,0.36,3.66
2003,Victoria,2440,5.0,2.0,191.0,5,38.2,3.0,5.74
2003,Victoria,2440,1.0,2.0,19.0,19,1.0,0.0,0.57
2003,Victoria,2440,2.0,3.0,16.0,8,2.0,0.0,0.48
2003,Victoria,2440,1.0,1.0,540.0,540,1.0,0.0,16.22
2004,Victoria,2440,1.0,3.0,20.0,20,1.0,0.0,0.59
2004,Victoria,2440,2.0,1.0,27.0,15,1.8,0.0,0.8
2004,Victoria,2440,5.0,2.0,1.0,1,1.0,0.0,0.03
2004,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.12
2004,Victoria,2440,5.0,3.0,1141.0,27,42.26,3.11,33.91
2004,Victoria,2440,1.0,1.0,581.0,581,1.0,0.0,17.27
2004,Victoria,2440,2.0,3.0,26.0,13,2.0,0.0,0.77
2004,Victoria,2440,4.0,3.0,115.0,30,3.83,0.0,3.42
2004,Victoria,2440,1.0,2.0,21.0,21,1.0,0.0,0.62
2004,Victoria,2440,2.0,2.0,15.0,12,1.25,0.0,0.45
2005,Victoria,2440,2.0,1.0,30.0,18,1.67,0.0,0.88
2005,Victoria,2440,2.0,3.0,32.0,16,2.0,0.0,0.94
2005,Victoria,2440,5.0,2.0,20.0,1,20.0,3.0,0.59
2005,Victoria,2440,1.0,3.0,21.0,21,1.0,0.0,0.62
2005,Victoria,2440,2.0,2.0,15.0,13,1.15,0.0,0.44
2005,Victoria,2440,5.0,3.0,1306.0,28,46.64,5.79,38.48
2005,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.12
2005,Victoria,2440,1.0,2.0,10.0,10,1.0,0.0,0.29
2005,Victoria,2440,4.0,3.0,69.0,17,4.06,0.41,2.03
2005,Victoria,2440,1.0,1.0,628.0,628,1.0,0.0,18.5
2006,Victoria,2440,1.0,1.0,643.0,643,1.0,0.0,18.81
2006,Victoria,2440,2.0,3.0,56.0,28,2.0,0.0,1.64
2006,Victoria,2440,4.0,3.0,158.0,38,4.16,0.0,4.62
2006,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.06
2006,Victoria,2440,5.0,3.0,1827.0,41,44.56,4.56,53.46
2006,Victoria,2440,1.0,3.0,39.0,39,1.0,0.0,1.14
2006,Victoria,2440,2.0,1.0,48.0,26,1.85,0.0,1.4
2006,Victoria,2440,5.0,2.0,28.0,3,9.33,1.0,0.82
2006,Victoria,2440,2.0,2.0,18.0,15,1.2,0.0,0.53
2007,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.06
2007,Victoria,2440,5.0,3.0,2291.0,49,46.76,4.45,66.6
2007,Victoria,2440,2.0,3.0,78.0,39,2.0,0.0,2.27
2007,Victoria,2440,1.0,3.0,29.0,29,1.0,0.0,0.84
2007,Victoria,2440,2.0,1.0,76.0,41,1.85,0.0,2.21
2007,Victoria,2440,2.0,2.0,21.0,21,1.0,0.0,0.61
2007,Victoria,2440,4.0,3.0,130.0,29,4.48,0.0,3.78
2007,Victoria,2440,1.0,1.0,631.0,631,1.0,0.0,18.34
2008,Victoria,2440,2.0,3.0,49.0,25,1.96,0.0,1.41
2008,Victoria,2440,1.0,1.0,558.0,558,1.0,0.0,16.05
2008,Victoria,2440,1.0,3.0,9.0,9,1.0,0.0,0.26
2008,Victoria,2440,2.0,2.0,29.0,29,1.0,0.0,0.83
2008,Victoria,2440,1.0,2.0,5.0,5,1.0,0.0,0.14
2008,Victoria,2440,5.0,3.0,2125.0,41,51.83,5.44,61.12
2008,Victoria,2440,2.0,1.0,63.0,35,1.8,0.0,1.81
2008,Victoria,2440,4.0,2.0,8.0,1,8.0,0.0,0.23
2008,Victoria,2440,4.0,3.0,89.0,21,4.24,0.0,2.56
2009,Victoria,2440,1.0,3.0,4.0,4,1.0,0.0,0.11
2009,Victoria,2440,5.0,3.0,716.0,20,35.8,3.45,20.4
2009,Victoria,2440,5.0,2.0,51.0,1,51.0,4.0,1.45
2009,Victoria,2440,2.0,2.0,47.0,47,1.0,0.0,1.34
2009,Victoria,2440,1.0,2.0,2.0,2,1.0,0.0,0.06
2009,Victoria,2440,1.0,1.0,578.0,578,1.0,0.0,16.47
2009,Victoria,2440,2.0,3.0,38.0,19,2.0,0.0,1.08
2009,Victoria,2440,4.0,2.0,8.0,1,8.0,0.0,0.23
2009,Victoria,2440,2.0,1.0,62.0,34,1.82,0.0,1.77
2009,Victoria,2440,4.0,3.0,54.0,15,3.6,0.0,1.54
2010,Victoria,2440,5.0,2.0,85.0,4,21.25,1.75,2.42
2010,Victoria,2440,1.0,1.0,547.0,547,1.0,0.0,15.57
2010,Victoria,2440,4.0,3.0,134.0,34,3.94,0.0,3.81
2010,Victoria,2440,1.0,3.0,9.0,9,1.0,0.0,0.26
2010,Victoria,2440,5.0,3.0,965.0,28,34.46,1.79,27.46
2010,Victoria,2440,1.0,2.0,3.0,3,1.0,0.0,0.09
2010,Victoria,2440,2.0,3.0,22.0,11,2.0,0.0,0.63
2010,Victoria,2440,2.0,2.0,46.0,45,1.02,0.0,1.31
2010,Victoria,2440,2.0,1.0,76.0,40,1.9,0.0,2.16
2011,Victoria,2440,1.0,1.0,431.0,431,1.0,0.0,12.05
2011,Victoria,2440,5.0,2.0,208.0,37,5.62,0.0,5.82
2011,Victoria,2440,2.0,2.0,10.0,9,1.11,0.0,0.28
2011,Victoria,2440,5.0,3.0,943.0,32,29.47,1.38,26.37
2011,Victoria,2440,1.0,2.0,7.0,7,1.0,0.0,0.2
2011,Victoria,2440,2.0,3.0,22.0,11,2.0,0.0,0.62
2011,Victoria,2440,4.0,3.0,167.0,36,4.64,0.0,4.67
2011,Victoria,2440,2.0,1.0,58.0,29,2.0,0.0,1.62
2011,Victoria,2440,4.0,2.0,22.0,3,7.33,0.0,0.62
2011,Victoria,2440,1.0,3.0,12.0,12,1.0,0.0,0.34
2012,Victoria,2440,4.0,1.0,4.0,1,4.0,0.0,0.11
2012,Victoria,2440,5.0,3.0,837.0,24,34.88,0.88,22.99
2012,Victoria,2440,1.0,1.0,416.0,416,1.0,0.0,11.42
2012,Victoria,2440,4.0,3.0,141.0,31,4.55,0.0,3.87
2012,Victoria,2440,2.0,1.0,72.0,36,2.0,0.0,1.98
2012,Victoria,2440,1.0,2.0,5.0,5,1.0,0.0,0.14
2012,Victoria,2440,2.0,3.0,20.0,10,2.0,0.0,0.55
2012,Victoria,2440,5.0,2.0,296.0,78,3.79,0.74,8.13
2012,Victoria,2440,1.0,3.0,7.0,7,1.0,0.0,0.19
2012,Victoria,2440,2.0,2.0,5.0,5,1.0,0.0,0.14
2012,Victoria,2440,4.0,2.0,7.0,2,3.5,0.0,0.19
2013,Victoria,2440,4.0,2.0,5.0,1,5.0,0.0,0.14
2013,Victoria,2440,1.0,2.0,7.0,7,1.0,0.0,0.19
2013,Victoria,2440,4.0,3.0,105.0,25,4.2,0.0,2.84
2013,Victoria,2440,1.0,1.0,383.0,383,1.0,0.0,10.36
2013,Victoria,2440,2.0,3.0,20.0,10,2.0,0.0,0.54
2013,Victoria,2440,5.0,2.0,430.0,72,5.97,2.1,11.64
2013,Victoria,2440,5.0,3.0,1023.0,22,46.5,5.0,27.68
2013,Victoria,2440,1.0,3.0,8.0,8,1.0,0.0,0.22
2013,Victoria,2440,2.0,1.0,50.0,25,2.0,0.0,1.35
2014,Victoria,2440,2.0,3.0,16.0,8,2.0,0.0,0.43
2014,Victoria,2440,1.0,3.0,14.0,14,1.0,0.0,0.37
2014,Victoria,2440,5.0,3.0,586.0,17,34.47,4.35,15.62
2014,Victoria,2440,1.0,1.0,361.0,361,1.0,0.0,9.63
2014,Victoria,2440,1.0,2.0,10.0,10,1.0,0.0,0.27
2014,Victoria,2440,5.0,2.0,322.0,68,4.74,0.43,8.59
2014,Victoria,2440,2.0,1.0,44.0,22,2.0,0.0,1.17
2014,Victoria,2440,4.0,3.0,97.0,24,4.04,0.0,2.59
2015,Victoria,2440,5.0,3.0,436.0,16,27.25,4.25,11.36
2015,Victoria,2440,1.0,2.0,8.0,8,1.0,0.0,0.21
2015,Victoria,2440,5.0,2.0,603.0,125,4.82,0.38,15.71
2015,Victoria,2440,2.0,1.0,37.0,19,1.95,0.0,0.96
2015,Victoria,2440,1.0,3.0,7.0,7,1.0,0.0,0.18
2015,Victoria,2440,4.0,3.0,112.0,26,4.31,0.0,2.92
2015,Victoria,2440,1.0,1.0,481.0,481,1.0,0.0,12.53
2015,Victoria,2440,2.0,3.0,8.0,4,2.0,0.0,0.21
2016,Victoria,2440,2.0,1.0,70.0,35,2.0,0.0,1.8
2016,Victoria,2440,5.0,1.0,1.0,1,1.0,0.0,0.03
2016,Victoria,2440,5.0,3.0,776.0,23,33.74,5.61,19.9
2016,Victoria,2440,1.0,2.0,15.0,15,1.0,0.0,0.38
2016,Victoria,2440,4.0,3.0,125.0,30,4.17,0.0,3.21
2016,Victoria,2440,1.0,1.0,635.0,635,1.0,0.0,16.29
2016,Victoria,2440,4.0,2.0,22.0,6,3.67,0.0,0.56
2016,Victoria,2440,1.0,3.0,10.0,10,1.0,0.0,0.26
2016,Victoria,2440,2.0,2.0,4.0,2,2.0,0.0,0.1
2016,Victoria,2440,2.0,3.0,24.0,12,2.0,0.0,0.62
2016,Victoria,2440,5.0,2.0,1152.0,221,5.21,0.43,29.55
2017,Victoria,2440,2.0,3.0,66.0,33,2.0,0.0,1.67
2017,Victoria,2440,4.0,2.0,54.0,15,3.6,0.0,1.36
2017,Victoria,2440,1.0,2.0,12.0,12,1.0,0.0,0.3
2017,Victoria,2440,2.0,1.0,76.0,38,2.0,0.0,1.92
2017,Victoria,2440,4.0,3.0,190.0,48,3.96,0.0,4.8
2017,Victoria,2440,5.0,2.0,1803.0,204,8.84,0.64,45.53
2017,Victoria,2440,5.0,3.0,1336.0,30,44.53,5.8,33.74
2017,Victoria,2440,1.0,1.0,627.0,627,1.0,0.0,15.83
2017,Victoria,2440,1.0,3.0,12.0,12,1.0,0.0,0.3
2018,Victoria,2440,2.0,3.0,50.0,25,2.0,0.0,1.24
2018,Victoria,2440,1.0,3.0,32.0,32,1.0,0.0,0.79
2018,Victoria,2440,5.0,2.0,2618.0,298,8.79,0.58,65.01
2018,Victoria,2440,1.0,1.0,708.0,708,1.0,0.0,17.58
2018,Victoria,2440,2.0,1.0,48.0,24,2.0,0.0,1.19
2018,Victoria,2440,1.0,2.0,30.0,30,1.0,0.0,0.74
2018,Victoria,2440,4.0,3.0,263.0,69,3.81,0.0,6.53
2018,Victoria,2440,4.0,2.0,9.0,1,9.0,0.0,0.22
2018,Victoria,2440,5.0,3.0,2018.0,37,54.54,6.89,50.11
2019,Victoria,2440,5.0,2.0,2522.0,219,11.52,0.86,61.69
2019,Victoria,2440,1.0,2.0,37.0,37,1.0,0.0,0.91
2019,Victoria,2440,1.0,3.0,17.0,17,1.0,0.0,0.42
2019,Victoria,2440,2.0,1.0,58.0,29,2.0,0.0,1.42
2019,Victoria,2440,5.0,1.0,3.0,1,3.0,2.0,0.07
2019,Victoria,2440,1.0,1.0,592.0,592,1.0,0.0,14.48
2019,Victoria,2440,2.0,3.0,20.0,10,2.0,0.0,0.49
2019,Victoria,2440,5.0,3.0,2153.0,40,53.83,6.68,52.67
2019,Victoria,2440,4.0,3.0,238.0,58,4.1,0.0,5.82
2019,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2019,Victoria,2440,4.0,2.0,4.0,1,4.0,0.0,0.1
2020,Victoria,2440,2.0,1.0,70.0,35,2.0,0.0,1.7
2020,Victoria,2440,5.0,2.0,2335.0,244,9.57,0.75,56.59
2020,Victoria,2440,1.0,3.0,24.0,24,1.0,0.0,0.58
2020,Victoria,2440,4.0,2.0,21.0,6,3.5,0.0,0.51
2020,Victoria,2440,2.0,2.0,6.0,3,2.0,0.0,0.15
2020,Victoria,2440,5.0,3.0,1302.0,33,39.45,5.82,31.55
2020,Victoria,2440,1.0,1.0,610.0,610,1.0,0.0,14.78
2020,Victoria,2440,1.0,2.0,44.0,44,1.0,0.0,1.07
2020,Victoria,2440,4.0,3.0,276.0,64,4.31,0.0,6.69
2020,Victoria,2440,2.0,3.0,42.0,21,2.0,0.0,1.02
2021,Victoria,2440,1.0,2.0,77.0,77,1.0,0.0,1.83
2021,Victoria,2440,2.0,1.0,68.0,34,2.0,0.0,1.61
2021,Victoria,2440,2.0,3.0,62.0,31,2.0,0.0,1.47
2021,Victoria,2440,4.0,3.0,388.0,91,4.26,0.0,9.21
2021,Victoria,2440,1.0,3.0,1.0,1,1.0,0.0,0.02
2021,Victoria,2440,4.0,2.0,6.0,2,3.0,0.0,0.14
2021,Victoria,2440,5.0,2.0,2827.0,242,11.68,0.93,67.08
2021,Victoria,2440,2.0,2.0,2.0,1,2.0,0.0,0.05
2021,Victoria,2440,1.0,1.0,667.0,667,1.0,0.0,15.83
2021,Victoria,2440,4.0,1.0,6.0,2,3.0,0.0,0.14
2021,Victoria,2440,5.0,3.0,1413.0,32,44.16,5.56,33.53
2022,Victoria,2440,2.0,3.0,66.0,33,2.0,0.0,1.53
2022,Victoria,2440,1.0,1.0,615.0,615,1.0,0.0,14.29
2022,Victoria,2440,1.0,2.0,63.0,63,1.0,0.0,1.46
2022,Victoria,2440,2.0,1.0,72.0,36,2.0,0.0,1.67
2022,Victoria,2440,4.0,3.0,362.0,79,4.58,0.0,8.41
2022,Victoria,2440,1.0,3.0,6.0,6,1.0,0.0,0.14
2022,Victoria,2440,5.0,3.0,2443.0,36,67.86,6.83,56.78
2022,Victoria,2440,5.0,2.0,4106.0,301,13.64,1.0,95.44
2023,Victoria,2440,5.0,2.0,5206.0,261,19.95,1.31,119.04
2023,Victoria,2440,1.0,1.0,411.0,411,1.0,0.0,9.4
2023,Victoria,2440,4.0,2.0,67.0,4,16.75,0.0,1.53
2023,Victoria,2440,1.0,2.0,37.0,37,1.0,0.0,0.85
2023,Victoria,2440,4.0,1.0,33.0,9,3.67,0.0,0.75
2023,Victoria,2440,5.0,3.0,2275.0,38,59.87,6.05,52.02
2023,Victoria,2440,4.0,3.0,284.0,58,4.9,0.0,6.49
2023,Victoria,2440,2.0,1.0,32.0,16,2.0,0.0,0.73
2023,Victoria,2440,2.0,3.0,48.0,24,2.0,0.0,1.1
1988,Winnipeg,2680,5.0,0.0,6.0,1,6.0,0.0,0.09
1988,Winnipeg,2680,4.0,3.0,126.0,9,14.0,0.33,1.89
1988,Winnipeg,2680,5.0,1.0,4.0,1,4.0,0.0,0.06
1988,Winnipeg,2680,5.0,2.0,2008.0,15,133.87,3.33,30.15
1988,Winnipeg,2680,1.0,1.0,1060.0,1060,1.0,0.0,15.92
1988,Winnipeg,2680,4.0,2.0,88.0,8,11.0,1.75,1.32
1988,Winnipeg,2680,1.0,3.0,4.0,4,1.0,0.0,0.06
1988,Winnipeg,2680,2.0,1.0,20.0,10,2.0,0.0,0.3
1988,Winnipeg,2680,2.0,3.0,38.0,19,2.0,0.0,0.57
1988,Winnipeg,2680,5.0,3.0,343.0,9,38.11,1.67,5.15
1989,Winnipeg,2680,1.0,1.0,886.0,886,1.0,0.0,13.21
1989,Winnipeg,2680,4.0,3.0,49.0,2,24.5,0.0,0.73
