reference_period,metro,metcode,stcan_cmacode,censustr,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
1990,Winnipeg,2680,602,0038.00,71.0,,,2,35.5,3.0,6.5,1.0
1990,Winnipeg,2680,602,0110.00,1.0,,,1,1.0,0.0,,0.0
1990,Winnipeg,2680,602,0552.01,2.0,,,2,1.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0600.00,12.0,,,12,1.0,0.0,6.111111111111111,0.0
1990,Winnipeg,2680,602,0101.01,8.0,,,8,1.0,0.0,4.571428571428571,0.0
1990,Winnipeg,2680,602,0110.02,27.0,,,27,1.0,0.0,3.736842105263158,1.0
1990,Winnipeg,2680,602,0122.00,14.0,,,14,1.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0503.00,1.0,,,1,1.0,0.0,7.0,0.0
1990,Winnipeg,2680,602,0560.01,6.0,,,6,1.0,0.0,5.4,0.0
1990,Winnipeg,2680,602,0036.00,3.0,,,3,1.0,0.0,3.0,1.0
1990,Winnipeg,2680,602,0120.03,2.0,,,2,1.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0150.00,44.0,,,44,1.0,0.0,5.67741935483871,0.0
1990,Winnipeg,2680,602,0534.00,2.0,,,2,1.0,0.0,7.0,1.0
1990,Winnipeg,2680,602,0570.00,16.0,,,16,1.0,0.0,5.1875,0.0
1990,Winnipeg,2680,602,0111.00,3.0,,,3,1.0,0.0,,1.0
1990,Winnipeg,2680,602,0100.02,5.0,,,5,1.0,0.0,4.75,1.0
1990,Winnipeg,2680,602,0117.00,6.0,,,6,1.0,0.0,5.0,1.0
1990,Winnipeg,2680,602,0032.00,16.0,,,6,2.67,0.33,6.8,0.0
1990,Winnipeg,2680,602,0120.00,1.0,,,1,1.0,0.0,7.0,0.0
1990,Winnipeg,2680,602,0101.02,19.0,,,19,1.0,0.0,4.2727272727272725,1.0
1990,Winnipeg,2680,602,0130.02,75.0,,,1,75.0,0.0,3.0,0.0
1990,Winnipeg,2680,602,0560.02,10.0,,,10,1.0,0.0,6.1,1.0
1990,Winnipeg,2680,602,0533.00,1.0,,,1,1.0,0.0,3.0,1.0
1990,Winnipeg,2680,602,0027.00,1.0,,,1,1.0,0.0,6.0,2.0
1990,Winnipeg,2680,602,0141.01,1.0,,,1,1.0,0.0,7.0,0.0
1990,Winnipeg,2680,602,0142.02,5.0,,,5,1.0,0.0,8.6,0.0
1990,Winnipeg,2680,602,0113.00,9.0,,,9,1.0,0.0,3.75,1.0
1990,Winnipeg,2680,602,0142.01,1.0,,,1,1.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0018.00,12.0,,,1,12.0,3.0,6.0,0.0
1990,Winnipeg,2680,602,0051.02,50.0,,,50,1.0,0.0,4.838709677419355,2.0
1990,Winnipeg,2680,602,0140.02,15.0,,,15,1.0,0.0,6.636363636363637,1.0
1990,Winnipeg,2680,602,0531.00,1.0,,,1,1.0,0.0,,2.0
1990,Winnipeg,2680,602,0043.00,6.0,,,3,2.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0045.00,4.0,,,2,2.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0130.01,2.0,,,2,1.0,0.0,6.5,0.0
1990,Winnipeg,2680,602,0025.00,60.0,,,2,30.0,4.0,6.0,0.0
1990,Winnipeg,2680,602,0142.04,12.0,,,12,1.0,0.0,4.4,1.0
1990,Winnipeg,2680,602,0500.03,100.0,,,100,1.0,0.0,4.21875,1.0
1990,Winnipeg,2680,602,0560.03,30.0,,,30,1.0,0.0,5.523809523809524,1.0
1990,Winnipeg,2680,602,0115.00,1.0,,,1,1.0,0.0,3.0,0.0
1990,Winnipeg,2680,602,0522.01,10.0,,,10,1.0,0.0,7.142857142857143,1.0
1990,Winnipeg,2680,602,0114.00,1.0,,,1,1.0,0.0,,0.0
1990,Winnipeg,2680,602,0039.00,1.0,,,1,1.0,0.0,5.0,0.0
1990,Winnipeg,2680,602,0536.00,59.0,,,1,59.0,3.0,24.0,1.0
1990,Winnipeg,2680,602,0102.01,9.0,,,9,1.0,0.0,4.0,1.0
1990,Winnipeg,2680,602,0500.04,1.0,,,1,1.0,0.0,8.0,0.0
1990,Winnipeg,2680,602,0012.00,27.0,,,1,27.0,3.0,7.0,0.0
1990,Winnipeg,2680,602,0042.00,2.0,,,1,2.0,0.0,4.0,2.0
1990,Winnipeg,2680,602,0522.02,10.0,,,10,1.0,0.0,3.375,1.0
1991,Winnipeg,2680,602,0101.02,44.0,,,44,1.0,0.0,4.6,0.0
1991,Winnipeg,2680,602,0142.04,7.0,,,7,1.0,0.0,5.333333333333333,1.0
1991,Winnipeg,2680,602,0500.03,79.0,,,79,1.0,0.0,4.9375,2.0
1991,Winnipeg,2680,602,0050.02,1.0,,,1,1.0,0.0,6.0,1.0
1991,Winnipeg,2680,602,0115.00,6.0,,,1,6.0,3.0,35.0,0.0
1991,Winnipeg,2680,602,0560.04,6.0,,,6,1.0,0.0,4.2,1.0
1991,Winnipeg,2680,602,0522.01,8.0,,,8,1.0,0.0,7.875,1.0
1991,Winnipeg,2680,602,0536.00,36.0,,,1,36.0,3.0,40.0,0.0
1991,Winnipeg,2680,602,0539.02,1.0,,,1,1.0,0.0,3.0,0.0
1991,Winnipeg,2680,602,0016.00,35.0,,,1,35.0,5.0,6.0,2.0
1991,Winnipeg,2680,602,0102.02,4.0,,,4,1.0,0.0,9.0,1.0
1991,Winnipeg,2680,602,0111.00,2.0,,,2,1.0,0.0,3.0,1.0
1991,Winnipeg,2680,602,0130.01,5.0,,,5,1.0,0.0,7.8,1.0
1991,Winnipeg,2680,602,0134.00,1.0,,,1,1.0,0.0,6.0,0.0
1991,Winnipeg,2680,602,0540.03,3.0,,,3,1.0,0.0,5.0,2.0
1991,Winnipeg,2680,602,0121.00,6.0,,,6,1.0,0.0,4.166666666666667,1.0
1991,Winnipeg,2680,602,0534.00,2.0,,,2,1.0,0.0,5.5,1.0
1991,Winnipeg,2680,602,0553.00,10.0,,,10,1.0,0.0,4.714285714285714,1.0
1991,Winnipeg,2680,602,0590.00,52.0,,,52,1.0,0.0,7.382352941176471,1.0
1991,Winnipeg,2680,602,0101.01,25.0,,,25,1.0,0.0,6.25,0.0
1991,Winnipeg,2680,602,0120.01,6.0,,,6,1.0,0.0,5.666666666666667,1.0
1991,Winnipeg,2680,602,0117.00,5.0,,,5,1.0,0.0,8.0,0.0
1991,Winnipeg,2680,602,0140.01,2.0,,,2,1.0,0.0,3.0,1.0
1991,Winnipeg,2680,602,0042.00,2.0,,,1,2.0,0.0,7.0,2.0
1991,Winnipeg,2680,602,0122.00,24.0,,,24,1.0,0.0,5.363636363636363,1.0
1991,Winnipeg,2680,602,0000.00,268.0,,,265,1.01,0.0,8.729166666666666,1.0
1991,Winnipeg,2680,602,0113.00,35.0,,,3,11.67,0.0,16.333333333333332,0.0
1991,Winnipeg,2680,602,0552.01,2.0,,,2,1.0,0.0,6.5,1.0
1991,Winnipeg,2680,602,0051.02,41.0,,,40,1.03,0.0,4.882352941176471,2.0
1991,Winnipeg,2680,602,0520.01,2.0,,,2,1.0,0.0,5.5,2.0
1991,Winnipeg,2680,602,0560.01,9.0,,,9,1.0,0.0,6.125,1.0
1991,Winnipeg,2680,602,0028.00,1.0,,,1,1.0,0.0,4.0,5.0
1991,Winnipeg,2680,602,0540.04,1.0,,,1,1.0,0.0,6.0,0.0
1991,Winnipeg,2680,602,0034.00,1.0,,,1,1.0,0.0,,1.0
1991,Winnipeg,2680,602,0100.02,3.0,,,3,1.0,0.0,8.0,0.0
1991,Winnipeg,2680,602,0001.00,1.0,,,1,1.0,0.0,14.0,1.0
1991,Winnipeg,2680,602,0103.00,1.0,,,1,1.0,0.0,5.0,0.0
1991,Winnipeg,2680,602,0595.00,10.0,,,10,1.0,0.0,10.8,1.0
1991,Winnipeg,2680,602,0522.00,3.0,,,3,1.0,0.0,5.333333333333333,0.0
1991,Winnipeg,2680,602,0039.00,3.0,,,3,1.0,0.0,4.0,1.0
1991,Winnipeg,2680,602,0502.00,1.0,,,1,1.0,0.0,6.0,0.0
1991,Winnipeg,2680,602,0510.00,46.0,,,46,1.0,0.0,6.097560975609756,1.0
1991,Winnipeg,2680,602,0029.00,1.0,,,1,1.0,0.0,5.0,0.0
1991,Winnipeg,2680,602,0120.02,33.0,,,33,1.0,0.0,4.925925925925926,1.0
1991,Winnipeg,2680,602,0500.01,9.0,,,9,1.0,0.0,7.666666666666667,1.0
1991,Winnipeg,2680,602,0500.04,1.0,,,1,1.0,0.0,6.0,4.0
1991,Winnipeg,2680,602,0522.02,8.0,,,8,1.0,0.0,4.714285714285714,1.0
1991,Winnipeg,2680,602,0041.00,62.0,,,2,31.0,0.0,4.0,1.0
1991,Winnipeg,2680,602,0142.03,69.0,,,2,34.5,0.0,6.0,0.0
1991,Winnipeg,2680,602,0521.00,4.0,,,4,1.0,0.0,6.75,1.0
1991,Winnipeg,2680,602,0025.00,67.0,,,1,67.0,5.0,8.0,0.0
1991,Winnipeg,2680,602,0550.00,1.0,,,1,1.0,0.0,,0.0
1991,Winnipeg,2680,602,0142.01,1.0,,,1,1.0,0.0,6.0,1.0
1991,Winnipeg,2680,602,0150.00,33.0,,,33,1.0,0.0,6.724137931034483,1.0
1991,Winnipeg,2680,602,0140.03,25.0,,,25,1.0,0.0,6.0,1.0
1991,Winnipeg,2680,602,0580.00,2.0,,,2,1.0,0.0,4.0,0.0
1991,Winnipeg,2680,602,0600.00,14.0,,,14,1.0,0.0,7.0,1.0
1991,Winnipeg,2680,602,0140.02,13.0,,,13,1.0,0.0,6.384615384615385,1.0
1991,Winnipeg,2680,602,0141.01,1.0,,,1,1.0,0.0,7.0,1.0
1991,Winnipeg,2680,602,0500.02,3.0,,,3,1.0,0.0,4.5,1.0
1991,Winnipeg,2680,602,0142.02,6.0,,,6,1.0,0.0,7.166666666666667,1.0
1991,Winnipeg,2680,602,0560.03,57.0,,,57,1.0,0.0,6.083333333333333,2.0
1991,Winnipeg,2680,602,0531.00,2.0,,,2,1.0,0.0,9.0,1.0
1991,Winnipeg,2680,602,0036.00,9.0,,,9,1.0,0.0,4.75,1.0
1991,Winnipeg,2680,602,0110.02,55.0,,,55,1.0,0.0,6.037037037037037,1.0
1991,Winnipeg,2680,602,0116.00,1.0,,,1,1.0,0.0,,1.0
1991,Winnipeg,2680,602,0533.00,1.0,,,1,1.0,0.0,6.0,1.0
1991,Winnipeg,2680,602,0102.04,2.0,,,2,1.0,0.0,6.5,0.0
1991,Winnipeg,2680,602,0141.02,2.0,,,2,1.0,0.0,6.0,1.0
1991,Winnipeg,2680,602,0032.00,2.0,,,2,1.0,0.0,9.0,1.0
1991,Winnipeg,2680,602,0043.00,4.0,,,3,1.33,0.0,7.333333333333333,1.0
1991,Winnipeg,2680,602,0051.01,6.0,,,6,1.0,0.0,8.0,4.0
1991,Winnipeg,2680,602,0530.00,2.0,,,2,1.0,0.0,5.5,1.0
1991,Winnipeg,2680,602,0570.00,3.0,,,3,1.0,0.0,11.0,0.0
1991,Winnipeg,2680,602,0102.01,12.0,,,12,1.0,0.0,6.2,3.0
1991,Winnipeg,2680,602,0100.01,68.0,,,68,1.0,0.0,4.666666666666667,2.0
1991,Winnipeg,2680,602,0105.00,1.0,,,1,1.0,0.0,,5.0
1991,Winnipeg,2680,602,0542.00,4.0,,,4,1.0,0.0,5.5,1.0
1991,Winnipeg,2680,602,0123.00,4.0,,,4,1.0,0.0,5.666666666666667,2.0
1991,Winnipeg,2680,602,0110.03,37.0,,,37,1.0,0.0,6.36,1.0
1991,Winnipeg,2680,602,0560.02,11.0,,,11,1.0,0.0,5.8,0.0
1992,Winnipeg,2680,602,0531.00,1.0,,,1,1.0,0.0,3.0,0.0
1992,Winnipeg,2680,602,0536.00,2.0,,,2,1.0,0.0,4.0,1.0
1992,Winnipeg,2680,602,0034.00,30.0,,,1,30.0,0.0,6.0,0.0
1992,Winnipeg,2680,602,0500.01,3.0,,,3,1.0,0.0,8.0,1.0
1992,Winnipeg,2680,602,0100.02,1.0,,,1,1.0,0.0,5.0,12.0
1992,Winnipeg,2680,602,0140.02,23.0,,,23,1.0,0.0,5.473684210526316,1.0
1992,Winnipeg,2680,602,0141.02,2.0,,,2,1.0,0.0,7.5,4.0
1992,Winnipeg,2680,602,0041.00,1.0,,,1,1.0,0.0,7.0,3.0
1992,Winnipeg,2680,602,0140.03,17.0,,,17,1.0,0.0,6.866666666666666,0.0
1992,Winnipeg,2680,602,0142.02,6.0,,,6,1.0,0.0,4.833333333333333,0.0
1992,Winnipeg,2680,602,0103.00,56.0,,,3,18.67,0.0,3.0,1.0
1992,Winnipeg,2680,602,0122.00,21.0,,,21,1.0,0.0,4.75,0.0
1992,Winnipeg,2680,602,0585.00,2.0,,,2,1.0,0.0,17.0,0.0
1992,Winnipeg,2680,602,0595.00,1.0,,,1,1.0,0.0,22.0,0.0
1992,Winnipeg,2680,602,0110.03,41.0,,,41,1.0,0.0,4.428571428571429,0.0
1992,Winnipeg,2680,602,0130.01,8.0,,,8,1.0,0.0,5.25,1.0
1992,Winnipeg,2680,602,0522.00,4.0,,,4,1.0,0.0,7.0,0.0
1992,Winnipeg,2680,602,0540.03,1.0,,,1,1.0,0.0,12.0,0.0
1992,Winnipeg,2680,602,0015.00,2.0,,,2,1.0,0.0,8.0,0.0
1992,Winnipeg,2680,602,0522.02,13.0,,,13,1.0,0.0,6.833333333333333,1.0
1992,Winnipeg,2680,602,0000.00,377.0,,,377,1.0,0.0,7.96067415730337,1.0
1992,Winnipeg,2680,602,0036.00,2.0,,,2,1.0,0.0,5.0,1.0
1992,Winnipeg,2680,602,0501.02,14.0,,,14,1.0,0.0,3.6,1.0
1992,Winnipeg,2680,602,0590.00,41.0,,,41,1.0,0.0,10.464285714285714,2.0
1992,Winnipeg,2680,602,0038.00,1.0,,,1,1.0,0.0,5.0,1.0
1992,Winnipeg,2680,602,0111.00,3.0,,,3,1.0,0.0,9.5,4.0
1992,Winnipeg,2680,602,0500.03,147.0,,,147,1.0,0.0,5.392,1.0
1992,Winnipeg,2680,602,0552.00,1.0,,,1,1.0,0.0,17.0,1.0
1992,Winnipeg,2680,602,0552.02,1.0,,,1,1.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0553.00,65.0,,,25,2.6,0.0,5.0476190476190474,0.0
1992,Winnipeg,2680,602,0560.02,29.0,,,5,5.8,0.0,7.0,0.0
1992,Winnipeg,2680,602,0102.01,6.0,,,6,1.0,0.0,5.0,3.0
1992,Winnipeg,2680,602,0500.02,29.0,,,29,1.0,0.0,5.190476190476191,0.0
1992,Winnipeg,2680,602,0500.04,2.0,,,2,1.0,0.0,9.0,1.0
1992,Winnipeg,2680,602,0522.01,8.0,,,8,1.0,0.0,9.75,0.0
1992,Winnipeg,2680,602,0580.00,5.0,,,5,1.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0100.00,1.0,,,1,1.0,0.0,,0.0
1992,Winnipeg,2680,602,0120.02,8.0,,,8,1.0,0.0,4.875,2.0
1992,Winnipeg,2680,602,0102.02,2.0,,,2,1.0,0.0,,0.0
1992,Winnipeg,2680,602,0112.02,4.0,,,4,1.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0134.00,1.0,,,1,1.0,0.0,3.0,0.0
1992,Winnipeg,2680,602,0150.00,27.0,,,27,1.0,0.0,7.92,1.0
1992,Winnipeg,2680,602,0542.00,1.0,,,1,1.0,0.0,,0.0
1992,Winnipeg,2680,602,0570.00,18.0,,,18,1.0,0.0,14.0,1.0
1992,Winnipeg,2680,602,0104.00,1.0,,,1,1.0,0.0,,2.0
1992,Winnipeg,2680,602,0142.03,35.0,,,1,35.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0142.01,2.0,,,2,1.0,0.0,5.0,1.0
1992,Winnipeg,2680,602,0503.00,2.0,,,2,1.0,0.0,4.0,1.0
1992,Winnipeg,2680,602,0051.02,7.0,,,7,1.0,0.0,4.571428571428571,0.0
1992,Winnipeg,2680,602,0009.00,1.0,,,1,1.0,0.0,3.0,1.0
1992,Winnipeg,2680,602,0510.00,67.0,,,67,1.0,0.0,6.677966101694915,1.0
1992,Winnipeg,2680,602,0037.00,2.0,,,2,1.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0532.00,1.0,,,1,1.0,0.0,26.0,2.0
1992,Winnipeg,2680,602,0560.03,21.0,,,21,1.0,0.0,5.052631578947368,3.0
1992,Winnipeg,2680,602,0039.00,2.0,,,2,1.0,0.0,4.5,2.0
1992,Winnipeg,2680,602,0520.01,6.0,,,6,1.0,0.0,11.666666666666666,1.0
1992,Winnipeg,2680,602,0600.00,13.0,,,13,1.0,0.0,4.857142857142857,1.0
1992,Winnipeg,2680,602,0131.00,2.0,,,2,1.0,0.0,4.5,0.0
1992,Winnipeg,2680,602,0140.01,2.0,,,2,1.0,0.0,4.0,0.0
1992,Winnipeg,2680,602,0530.00,4.0,,,4,1.0,0.0,3.5,1.0
1992,Winnipeg,2680,602,0051.01,8.0,,,8,1.0,0.0,4.166666666666667,1.0
1992,Winnipeg,2680,602,0123.00,1.0,,,1,1.0,0.0,6.0,0.0
1992,Winnipeg,2680,602,0560.04,10.0,,,10,1.0,0.0,4.375,0.0
1992,Winnipeg,2680,602,0043.00,13.0,,,4,3.25,0.0,4.666666666666667,1.0
1992,Winnipeg,2680,602,0100.01,103.0,,,56,1.84,0.0,4.125,2.0
1992,Winnipeg,2680,602,0132.00,4.0,,,4,1.0,0.0,8.5,3.0
1992,Winnipeg,2680,602,0035.00,45.0,,,2,22.5,0.0,9.0,0.0
1992,Winnipeg,2680,602,0110.02,50.0,,,50,1.0,0.0,3.4,1.0
1992,Winnipeg,2680,602,0121.00,3.0,,,3,1.0,0.0,5.0,0.0
1992,Winnipeg,2680,602,0133.00,1.0,,,1,1.0,0.0,4.0,1.0
1992,Winnipeg,2680,602,0120.01,14.0,,,14,1.0,0.0,7.0,1.0
1992,Winnipeg,2680,602,0142.04,4.0,,,4,1.0,0.0,4.333333333333333,1.0
1992,Winnipeg,2680,602,0101.01,18.0,,,18,1.0,0.0,5.2,0.0
1992,Winnipeg,2680,602,0102.04,1.0,,,1,1.0,0.0,14.0,1.0
1992,Winnipeg,2680,602,0521.00,7.0,,,7,1.0,0.0,10.166666666666666,0.0
1992,Winnipeg,2680,602,0004.01,1.0,,,1,1.0,0.0,6.0,1.0
1992,Winnipeg,2680,602,0101.02,20.0,,,20,1.0,0.0,3.75,0.0
1992,Winnipeg,2680,602,0117.00,15.0,,,2,7.5,0.0,21.0,0.0
1992,Winnipeg,2680,602,0520.03,1.0,,,1,1.0,0.0,4.0,1.0
1992,Winnipeg,2680,602,0560.01,5.0,,,5,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0036.00,3.0,,,3,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0120.01,6.0,,,6,1.0,0.0,6.0,1.0
1993,Winnipeg,2680,602,0051.02,7.0,,,7,1.0,0.0,4.857142857142857,0.0
1993,Winnipeg,2680,602,0560.04,2.0,,,2,1.0,0.0,7.5,0.0
1993,Winnipeg,2680,602,0100.02,1.0,,,1,1.0,0.0,,0.0
1993,Winnipeg,2680,602,0101.02,41.0,,,41,1.0,0.0,7.142857142857143,0.0
1993,Winnipeg,2680,602,0121.00,6.0,,,6,1.0,0.0,4.6,2.0
1993,Winnipeg,2680,602,0051.00,4.0,,,4,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0533.00,1.0,,,1,1.0,0.0,14.0,1.0
1993,Winnipeg,2680,602,0010.00,1.0,,,1,1.0,0.0,24.0,7.0
1993,Winnipeg,2680,602,0017.00,9.0,,,1,9.0,2.0,,2.0
1993,Winnipeg,2680,602,0114.00,5.0,,,1,5.0,0.0,,0.0
1993,Winnipeg,2680,602,0531.00,2.0,,,2,1.0,0.0,8.0,1.0
1993,Winnipeg,2680,602,0580.00,5.0,,,5,1.0,0.0,7.6,1.0
1993,Winnipeg,2680,602,0022.00,18.0,,,1,18.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0500.04,3.0,,,3,1.0,0.0,7.0,1.0
1993,Winnipeg,2680,602,0520.01,3.0,,,3,1.0,0.0,12.0,1.0
1993,Winnipeg,2680,602,0015.00,12.0,,,1,12.0,0.0,9.0,0.0
1993,Winnipeg,2680,602,0522.02,9.0,,,9,1.0,0.0,9.11111111111111,1.0
1993,Winnipeg,2680,602,0500.03,43.0,,,43,1.0,0.0,5.023809523809524,0.0
1993,Winnipeg,2680,602,0101.01,43.0,,,43,1.0,0.0,3.1538461538461537,0.0
1993,Winnipeg,2680,602,0142.02,8.0,,,8,1.0,0.0,5.875,0.0
1993,Winnipeg,2680,602,0500.02,24.0,,,24,1.0,0.0,4.9375,0.0
1993,Winnipeg,2680,602,0522.01,50.0,,,7,7.14,0.0,7.857142857142857,0.0
1993,Winnipeg,2680,602,0130.02,1.0,,,1,1.0,0.0,4.0,0.0
1993,Winnipeg,2680,602,0120.02,4.0,,,4,1.0,0.0,6.0,9.0
1993,Winnipeg,2680,602,0043.00,1.0,,,1,1.0,0.0,4.0,0.0
1993,Winnipeg,2680,602,0030.00,42.0,,,1,42.0,0.0,9.0,0.0
1993,Winnipeg,2680,602,0130.01,5.0,,,5,1.0,0.0,7.2,0.0
1993,Winnipeg,2680,602,0140.03,14.0,,,14,1.0,0.0,6.142857142857143,1.0
1993,Winnipeg,2680,602,0520.03,2.0,,,2,1.0,0.0,7.5,1.0
1993,Winnipeg,2680,602,0000.00,681.0,,,681,1.0,0.0,5.548707753479126,0.0
1993,Winnipeg,2680,602,0100.01,71.0,,,24,2.96,0.0,3.111111111111111,0.0
1993,Winnipeg,2680,602,0051.01,5.0,,,5,1.0,0.0,5.333333333333333,0.0
1993,Winnipeg,2680,602,0560.01,25.0,,,25,1.0,0.0,5.291666666666667,0.0
1993,Winnipeg,2680,602,0142.03,1.0,,,1,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0532.00,2.0,,,2,1.0,0.0,9.0,1.0
1993,Winnipeg,2680,602,0122.00,5.0,,,5,1.0,0.0,7.0,1.0
1993,Winnipeg,2680,602,0102.01,4.0,,,4,1.0,0.0,4.0,0.0
1993,Winnipeg,2680,602,0131.00,1.0,,,1,1.0,0.0,7.0,0.0
1993,Winnipeg,2680,602,0140.02,7.0,,,7,1.0,0.0,5.285714285714286,0.0
1993,Winnipeg,2680,602,0539.02,1.0,,,1,1.0,0.0,11.0,0.0
1993,Winnipeg,2680,602,0049.00,1.0,,,1,1.0,0.0,9.0,0.0
1993,Winnipeg,2680,602,0510.00,56.0,,,38,1.47,0.0,8.25925925925926,1.0
1993,Winnipeg,2680,602,0007.00,1.0,,,1,1.0,0.0,6.0,1.0
1993,Winnipeg,2680,602,0542.00,20.0,,,1,20.0,2.0,40.0,0.0
1993,Winnipeg,2680,602,0012.00,28.0,,,1,28.0,6.0,7.0,0.0
1993,Winnipeg,2680,602,0553.00,4.0,,,4,1.0,0.0,6.333333333333333,0.0
1993,Winnipeg,2680,602,0600.00,12.0,,,12,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0011.00,36.0,,,1,36.0,0.0,5.0,2.0
1993,Winnipeg,2680,602,0590.00,57.0,,,57,1.0,0.0,6.7272727272727275,0.0
1993,Winnipeg,2680,602,0110.03,53.0,,,53,1.0,0.0,3.0,0.0
1993,Winnipeg,2680,602,0522.00,1.0,,,1,1.0,0.0,,0.0
1993,Winnipeg,2680,602,0560.02,3.0,,,3,1.0,0.0,6.333333333333333,10.0
1993,Winnipeg,2680,602,0110.02,30.0,,,30,1.0,0.0,4.0,1.0
1993,Winnipeg,2680,602,0521.00,3.0,,,3,1.0,0.0,10.0,0.0
1993,Winnipeg,2680,602,0570.00,21.0,,,21,1.0,0.0,8.476190476190476,1.0
1993,Winnipeg,2680,602,0585.00,2.0,,,2,1.0,0.0,12.5,0.0
1993,Winnipeg,2680,602,0123.00,2.0,,,2,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0150.00,7.0,,,7,1.0,0.0,9.166666666666666,2.0
1993,Winnipeg,2680,602,0501.02,64.0,,,11,5.82,0.0,7.3,0.0
1993,Winnipeg,2680,602,0142.04,7.0,,,7,1.0,0.0,4.571428571428571,3.0
1993,Winnipeg,2680,602,0500.00,1.0,,,1,1.0,0.0,9.0,0.0
1993,Winnipeg,2680,602,0142.01,1.0,,,1,1.0,0.0,5.0,0.0
1993,Winnipeg,2680,602,0560.03,39.0,,,39,1.0,0.0,5.055555555555555,1.0
1994,Winnipeg,2680,602,0000.00,852.0,,,848,1.0,0.0,4.83963963963964,0.0
1994,Winnipeg,2680,602,0570.00,10.0,,,10,1.0,0.0,14.0,0.0
1994,Winnipeg,2680,602,0101.02,25.0,,,25,1.0,0.0,3.0,0.0
1994,Winnipeg,2680,602,0522.02,67.0,,,8,8.38,0.0,8.0,0.0
1994,Winnipeg,2680,602,0539.02,1.0,,,1,1.0,0.0,4.0,0.0
1994,Winnipeg,2680,602,0140.03,7.0,,,7,1.0,0.0,6.428571428571429,0.0
1994,Winnipeg,2680,602,0114.00,86.0,,,1,86.0,6.0,6.0,0.0
1994,Winnipeg,2680,602,0113.00,1.0,,,1,1.0,0.0,4.0,0.0
1994,Winnipeg,2680,602,0123.00,47.0,,,9,5.22,0.0,5.125,1.0
1994,Winnipeg,2680,602,0500.03,40.0,,,40,1.0,0.0,5.25,0.0
1994,Winnipeg,2680,602,0552.01,2.0,,,2,1.0,0.0,12.0,1.0
1994,Winnipeg,2680,602,0100.01,8.0,,,8,1.0,0.0,4.0,0.0
1994,Winnipeg,2680,602,0110.03,29.0,,,29,1.0,0.0,3.0833333333333335,1.0
1994,Winnipeg,2680,602,0130.01,3.0,,,3,1.0,0.0,3.3333333333333335,0.0
1994,Winnipeg,2680,602,0140.02,2.0,,,2,1.0,0.0,6.5,0.0
1994,Winnipeg,2680,602,0500.04,2.0,,,2,1.0,0.0,22.0,0.0
1994,Winnipeg,2680,602,0590.00,71.0,,,71,1.0,0.0,4.0,0.0
1994,Winnipeg,2680,602,0037.00,1.0,,,1,1.0,0.0,8.0,2.0
1994,Winnipeg,2680,602,0142.02,1.0,,,1,1.0,0.0,12.0,2.0
1994,Winnipeg,2680,602,0600.00,8.0,,,8,1.0,0.0,3.5,0.0
1994,Winnipeg,2680,602,0101.01,6.0,,,6,1.0,0.0,3.5,0.0
1994,Winnipeg,2680,602,0050.02,26.0,,,2,13.0,0.0,6.0,1.0
1994,Winnipeg,2680,602,0120.01,6.0,,,6,1.0,0.0,6.6,0.0
1994,Winnipeg,2680,602,0142.01,6.0,,,6,1.0,0.0,6.0,0.0
1994,Winnipeg,2680,602,0142.04,4.0,,,4,1.0,0.0,4.25,5.0
1994,Winnipeg,2680,602,0501.02,16.0,,,16,1.0,0.0,4.583333333333333,0.0
1994,Winnipeg,2680,602,0553.00,1.0,,,1,1.0,0.0,6.0,0.0
1994,Winnipeg,2680,602,0521.00,1.0,,,1,1.0,0.0,6.0,0.0
1994,Winnipeg,2680,602,0522.01,1.0,,,1,1.0,0.0,5.0,0.0
1994,Winnipeg,2680,602,0001.00,5.0,,,1,5.0,0.0,5.0,0.0
1994,Winnipeg,2680,602,0033.00,6.0,,,5,1.2,0.0,5.0,0.0
1994,Winnipeg,2680,602,0560.04,1.0,,,1,1.0,0.0,3.0,2.0
1994,Winnipeg,2680,602,0560.01,20.0,,,20,1.0,0.0,4.882352941176471,0.0
1994,Winnipeg,2680,602,0051.02,5.0,,,3,1.67,0.0,5.666666666666667,0.0
1994,Winnipeg,2680,602,0110.02,3.0,,,3,1.0,0.0,,0.0
