reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,avgpermit_to_start_time,population,comp_per_10kpop
2020-11-01,4,Vancouver,2410,5.0,3.0,10188.0,,10188.0,140,72.77,9.37,22.742857142857144,20,2752,5932,1244,116,10064,81.06,872.47,766504.13,299900.0,1.8899E7,4.63,2756901.97,36.95
2020-12-01,4,Vancouver,2410,2.0,3.0,264.0,,264.0,132,2.0,0.0,11.454545454545455,,,,,,,,,,,,9.0,2756901.97,0.96
2020-12-01,4,Vancouver,2410,1.0,2.0,756.0,,756.0,756,1.0,0.0,11.920454545454545,,,,,,,,,,,,3.29,2756901.97,2.74
2021-01-01,1,Vancouver,2410,1.0,1.0,2708.0,,2708.0,2708,1.0,0.0,13.428129829984544,,,,,,,,,,,,2.43,2827421.09,9.58
2021-01-01,1,Vancouver,2410,2.0,3.0,200.0,,200.0,100,2.0,0.0,11.28,,,,,,,,,,,,6.88,2827421.09,0.71
2021-01-01,1,Vancouver,2410,4.0,3.0,2664.0,,2664.0,496,5.37,0.0,13.53225806451613,,,200,1716,704,2620,149.07,1604.57,802899.87,539900.0,5399000.0,5.2,2827421.09,9.42
2021-01-01,1,Vancouver,2410,2.0,1.0,344.0,,344.0,172,2.0,0.0,11.395348837209303,,,,,,,,,,,,1.16,2827421.09,1.22
2021-01-01,1,Vancouver,2410,5.0,2.0,5336.0,1736.0,3600.0,1720,3.1,0.17,12.64047619047619,,4,12,20,,36,94.87,1021.12,804855.56,436000.0,899900.0,1.83,2827421.09,18.87
2021-02-01,1,Vancouver,2410,5.0,3.0,5944.0,,5944.0,80,74.3,7.2,26.736842105263158,52,1660,3564,488,36,5800,85.14,916.47,788433.79,176356.0,5599900.0,6.6,2827421.09,21.02
2021-03-01,1,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,8.0,,,,,,,,,,,,2.0,2827421.09,0.03
2021-03-01,1,Vancouver,2410,1.0,2.0,484.0,,484.0,484,1.0,0.0,10.881818181818181,,,,,,,,,,,,3.12,2827421.09,1.71
2021-04-01,2,Vancouver,2410,2.0,3.0,200.0,,200.0,100,2.0,0.0,14.2,,,,,,,,,,,,6.28,2827421.09,0.71
2021-04-01,2,Vancouver,2410,5.0,3.0,14492.0,,14492.0,156,92.9,10.46,24.05128205128205,184,4744,7600,1796,32,14356,72.96,785.3,823185.17,289900.0,6999900.0,5.05,2827421.09,51.26
2021-04-01,2,Vancouver,2410,1.0,1.0,2632.0,,2632.0,2632,1.0,0.0,13.319634703196346,,,,,,,,,,,,1.55,2827421.09,9.31
2021-04-01,2,Vancouver,2410,1.0,3.0,120.0,,120.0,120,1.0,0.0,6.666666666666667,,,,,,,,,,,,2.37,2827421.09,0.42
2021-06-01,2,Vancouver,2410,4.0,2.0,96.0,,96.0,16,6.0,0.0,21.0,,,,,,,,,,,,2.5,2827421.09,0.34
2021-06-01,2,Vancouver,2410,4.0,3.0,2548.0,,2548.0,468,5.44,0.0,12.897435897435898,,,84,1820,568,2472,142.79,1536.99,805785.23,544000.0,2795000.0,8.09,2827421.09,9.01
2021-06-01,2,Vancouver,2410,5.0,1.0,12.0,,12.0,4,3.0,3.0,18.0,,,,,,,,,,,,0.0,2827421.09,0.04
2021-06-01,2,Vancouver,2410,2.0,1.0,440.0,,440.0,220,2.0,0.0,12.290909090909091,,,,,,,,,,,,2.84,2827421.09,1.56
2021-06-01,2,Vancouver,2410,1.0,2.0,468.0,,468.0,468,1.0,0.0,10.95959595959596,,,,,,,,,,,,2.88,2827421.09,1.66
2021-06-01,2,Vancouver,2410,5.0,2.0,5136.0,1916.0,3220.0,1844,2.79,0.28,11.928104575163399,,,340,32,64,436,116.41,1253.01,2158156.83,1414550.0,5488900.0,1.47,2827421.09,18.16
2021-07-01,3,Vancouver,2410,1.0,1.0,2588.0,,2588.0,2588,1.0,0.0,13.3640625,,,,,,,,,,,,1.7,2827421.09,9.15
2021-07-01,3,Vancouver,2410,1.0,3.0,28.0,,28.0,28,1.0,0.0,9.571428571428571,,,,,,,,,,,,2.29,2827421.09,0.1
2021-08-01,3,Vancouver,2410,5.0,4.0,108.0,,108.0,4,27.0,5.0,17.0,,,,,,,,,,,,5.0,2827421.09,0.38
2021-08-01,3,Vancouver,2410,4.0,3.0,3484.0,,3484.0,624,5.58,0.0,11.258064516129032,,,92,2056,1192,3340,141.58,1524.0,811981.02,480000.0,2662900.0,6.28,2827421.09,12.32
2021-08-01,3,Vancouver,2410,5.0,2.0,8460.0,1800.0,6660.0,1800,4.7,0.42,12.658482142857142,,,8,64,32,104,132.02,1421.06,1466307.69,998000.0,1699000.0,1.6,2827421.09,29.92
2021-08-01,3,Vancouver,2410,5.0,3.0,16500.0,,16500.0,180,91.67,11.78,25.772727272727273,8,5888,9000,1284,68,16248,72.35,778.74,820646.71,256900.0,1.1E7,4.33,2827421.09,58.36
2021-08-01,3,Vancouver,2410,2.0,1.0,400.0,,400.0,200,2.0,0.0,12.92,,,,,,,,,,,,2.06,2827421.09,1.41
2021-09-01,3,Vancouver,2410,4.0,2.0,72.0,,72.0,16,4.5,0.0,9.0,,,,,,,,,,,,3.0,2827421.09,0.25
2021-09-01,3,Vancouver,2410,1.0,2.0,440.0,,440.0,440,1.0,0.0,10.762376237623762,,,,,,,,,,,,3.04,2827421.09,1.56
2021-09-01,3,Vancouver,2410,2.0,3.0,264.0,,264.0,132,2.0,0.0,10.310344827586206,,,,,,,,,,,,6.55,2827421.09,0.93
2021-10-01,4,Vancouver,2410,2.0,3.0,168.0,,168.0,84,2.0,0.0,14.238095238095237,,,,,,,,,,,,7.19,2827421.09,0.59
2021-10-01,4,Vancouver,2410,1.0,1.0,3076.0,,3076.0,3076,1.0,0.0,14.662698412698413,,,,,,,,,,,,1.79,2827421.09,10.88
2021-11-01,4,Vancouver,2410,5.0,3.0,9776.0,,9776.0,92,106.26,12.17,25.08695652173913,144,3120,5472,920,64,9720,71.89,773.81,847419.36,295900.0,3588800.0,4.26,2827421.09,34.58
2021-11-01,4,Vancouver,2410,5.0,2.0,7784.0,2052.0,5732.0,2040,3.82,0.29,13.334661354581673,,8,12,16,,36,93.3,1004.22,891822.22,599900.0,1159900.0,1.5,2827421.09,27.53
2021-12-01,4,Vancouver,2410,1.0,3.0,88.0,,88.0,88,1.0,0.0,9.681818181818182,,,,,,,,,,,,3.45,2827421.09,0.31
2021-12-01,4,Vancouver,2410,4.0,3.0,2920.0,,2920.0,516,5.66,0.0,13.689922480620154,,,416,1492,804,2712,138.86,1494.64,837436.17,539000.0,1800000.0,5.05,2827421.09,10.33
2021-12-01,4,Vancouver,2410,1.0,2.0,552.0,,552.0,552,1.0,0.0,12.040983606557377,,,,,,,,,,,,3.32,2827421.09,1.95
2021-12-01,4,Vancouver,2410,2.0,1.0,376.0,,376.0,188,2.0,0.0,12.347826086956522,,,,,,,,,,,,2.04,2827421.09,1.33
2022-01-01,1,Vancouver,2410,2.0,3.0,152.0,,152.0,76,2.0,0.0,13.052631578947368,,,,,,,,,,,,6.74,2934407.48,0.52
2022-01-01,1,Vancouver,2410,1.0,3.0,48.0,,48.0,48,1.0,0.0,10.583333333333334,,,,,,,,,,,,3.42,2934407.48,0.16
2022-02-01,1,Vancouver,2410,5.0,3.0,12188.0,,12188.0,148,82.35,10.11,23.945945945945947,336,3192,6528,1912,4,11972,73.91,795.53,937281.75,269900.0,8888900.0,6.89,2934407.48,41.53
2022-02-01,1,Vancouver,2410,5.0,2.0,4996.0,1564.0,3432.0,1516,3.3,0.29,11.606382978723405,,,,36,,36,104.63,1126.24,933444.44,859000.0,1289000.0,1.13,2934407.48,17.03
2022-02-01,1,Vancouver,2410,4.0,3.0,2188.0,,2188.0,412,5.31,0.0,14.05940594059406,,,192,1304,656,2152,140.03,1507.26,894760.75,569000.0,2204790.0,6.11,2934407.48,7.46
2022-03-01,1,Vancouver,2410,1.0,1.0,2172.0,,2172.0,2172,1.0,0.0,12.829588014981274,,,,,,,,,,,,1.25,2934407.48,7.4
2022-03-01,1,Vancouver,2410,2.0,1.0,376.0,,376.0,188,2.0,0.0,12.063829787234043,,,,,,,,,,,,0.98,2934407.48,1.28
2022-03-01,1,Vancouver,2410,1.0,2.0,344.0,,344.0,344,1.0,0.0,11.055555555555555,,,,,,,,,,,,2.3,2934407.48,1.17
2022-04-01,2,Vancouver,2410,2.0,1.0,368.0,,368.0,184,2.0,0.0,12.717391304347826,,,,,,,,,,,,1.54,2934407.48,1.25
2022-04-01,2,Vancouver,2410,1.0,1.0,2288.0,,2288.0,2288,1.0,0.0,13.195767195767196,,,,,,,,,,,,1.61,2934407.48,7.8
2022-04-01,2,Vancouver,2410,4.0,3.0,2296.0,,2296.0,432,5.31,0.0,12.58095238095238,,,116,1624,536,2276,139.07,1496.97,854240.77,589900.0,1700000.0,5.91,2934407.48,7.82
2022-04-01,2,Vancouver,2410,5.0,3.0,14948.0,,14948.0,132,113.24,11.97,27.363636363636363,216,5720,7764,1200,8,14908,70.29,756.61,753969.66,259900.0,6998900.0,4.85,2934407.48,50.94
2022-05-01,2,Vancouver,2410,5.0,2.0,6164.0,1652.0,4512.0,1620,3.8,0.43,11.985111662531017,,,,32,16,48,137.06,1475.33,1139766.67,1009900.0,1248000.0,1.36,2934407.48,21.01
2022-05-01,2,Vancouver,2410,1.0,3.0,16.0,,16.0,16,1.0,0.0,11.25,,,,,,,,,,,,2.0,2934407.48,0.05
2022-05-01,2,Vancouver,2410,2.0,3.0,160.0,,160.0,80,2.0,0.0,11.55,,,,,,,,,,,,5.3,2934407.48,0.55
2022-06-01,2,Vancouver,2410,1.0,2.0,324.0,,324.0,324,1.0,0.0,11.871428571428572,,,,,,,,,,,,2.32,2934407.48,1.1
2022-07-01,3,Vancouver,2410,1.0,3.0,44.0,,44.0,44,1.0,0.0,21.454545454545453,,,,,,,,,,,,1.45,2934407.48,0.15
2022-07-01,3,Vancouver,2410,1.0,1.0,2164.0,,2164.0,2164,1.0,0.0,13.6,,,,,,,,,,,,1.51,2934407.48,7.37
2022-07-01,3,Vancouver,2410,5.0,2.0,6104.0,1632.0,4472.0,1624,3.76,0.33,13.605911330049262,,,16,52,12,80,120.68,1299.0,1318450.0,884000.0,2298000.0,1.43,2934407.48,20.8
2022-07-01,3,Vancouver,2410,5.0,3.0,5904.0,,5904.0,108,54.67,6.48,19.296296296296298,132,1536,3384,844,8,5904,58.6,630.81,706290.7,299900.0,7000000.0,6.37,2934407.48,20.12
2022-07-01,3,Vancouver,2410,2.0,1.0,552.0,,552.0,276,2.0,0.0,11.797101449275363,,,,,,,,,,,,1.41,2934407.48,1.88
2022-08-01,3,Vancouver,2410,4.0,3.0,2804.0,,2804.0,552,5.08,0.0,12.55072463768116,,,44,1700,1036,2780,140.12,1508.28,923464.24,559000.0,2298000.0,5.23,2934407.48,9.56
2022-08-01,3,Vancouver,2410,1.0,2.0,400.0,,400.0,400,1.0,0.0,13.233333333333333,,,,,,,,,,,,3.17,2934407.48,1.36
2022-08-01,3,Vancouver,2410,2.0,3.0,80.0,,80.0,40,2.0,0.0,12.2,,,,,,,,,,,,3.5,2934407.48,0.27
2022-11-01,4,Vancouver,2410,5.0,3.0,8264.0,,8264.0,104,79.46,8.42,23.03846153846154,372,2640,4160,1040,40,8252,75.03,807.62,732591.58,240900.0,6000000.0,6.31,2934407.48,28.16
2022-11-01,4,Vancouver,2410,2.0,1.0,520.0,,520.0,260,2.0,0.0,12.692307692307692,,,,,,,,,,,,1.09,2934407.48,1.77
2022-11-01,4,Vancouver,2410,4.0,3.0,1384.0,,1384.0,284,4.87,0.0,14.23943661971831,,,84,740,560,1384,135.49,1458.43,1002376.05,650000.0,1725000.0,3.59,2934407.48,4.72
2022-11-01,4,Vancouver,2410,1.0,3.0,16.0,,16.0,16,1.0,0.0,12.0,,,,,,,,,,,,2.75,2934407.48,0.05
2022-11-01,4,Vancouver,2410,1.0,2.0,424.0,,424.0,424,1.0,0.0,11.659574468085106,,,,,,,,,,,,3.11,2934407.48,1.44
2022-12-01,4,Vancouver,2410,4.0,2.0,72.0,,72.0,12,6.0,0.0,15.0,,,,,,,,,,,,4.33,2934407.48,0.25
2022-12-01,4,Vancouver,2410,2.0,3.0,72.0,,72.0,36,2.0,0.0,9.444444444444445,,,,,,,,,,,,2.0,2934407.48,0.25
2022-12-01,4,Vancouver,2410,1.0,1.0,2428.0,,2428.0,2428,1.0,0.0,14.368333333333334,,,,,,,,,,,,1.59,2934407.48,8.27
2022-12-01,4,Vancouver,2410,5.0,2.0,5500.0,1768.0,3732.0,1756,3.13,0.32,13.275229357798166,,,,,,,,,,,,1.26,2934407.48,18.74
2023-01-01,1,Vancouver,2410,5.0,1.0,8.0,,8.0,4,2.0,2.0,10.0,,,,,,,,,,,,3.0,3034528.0,0.03
2023-01-01,1,Vancouver,2410,4.0,3.0,2208.0,,2208.0,460,4.8,0.0,13.504347826086956,,,,1292,884,2176,142.71,1536.12,1069501.47,525000.0,2398000.0,8.46,3034528.0,7.28
2023-02-01,1,Vancouver,2410,2.0,1.0,560.0,,560.0,280,2.0,0.0,12.528571428571428,,,,,,,,,,,,1.71,3034528.0,1.85
2023-02-01,1,Vancouver,2410,5.0,2.0,5332.0,1652.0,3680.0,1596,3.34,0.54,13.681122448979592,,512,396,144,,1052,78.36,843.44,809695.49,499900.0,2614900.0,1.76,3034528.0,17.57
2023-02-01,1,Vancouver,2410,2.0,3.0,248.0,,248.0,124,2.0,0.0,12.32258064516129,,,,,,,,,,,,17.87,3034528.0,0.82
2023-02-01,1,Vancouver,2410,1.0,1.0,2200.0,,2200.0,2200,1.0,0.0,13.73469387755102,,,,,,,,,,,,1.72,3034528.0,7.25
2023-03-01,1,Vancouver,2410,1.0,3.0,32.0,,32.0,32,1.0,0.0,16.125,,,,,,,,,,,,3.13,3034528.0,0.11
2023-03-01,1,Vancouver,2410,5.0,3.0,9760.0,,9760.0,96,101.67,11.46,26.5,,4144,4624,968,4,9740,64.95,699.14,749634.46,112900.0,6000000.0,6.96,3034528.0,32.16
2023-03-01,1,Vancouver,2410,1.0,2.0,292.0,,292.0,292,1.0,0.0,12.115942028985508,,,,,,,,,,,,3.38,3034528.0,0.96
2023-03-01,1,Vancouver,2410,4.0,2.0,40.0,,40.0,8,5.0,0.0,18.5,,,,,,,,,,,,6.5,3034528.0,0.13
2023-04-01,2,Vancouver,2410,1.0,1.0,2456.0,,2456.0,2456,1.0,0.0,13.786535303776683,,,,,,,,,,,,1.57,3034528.0,8.09
2023-04-01,2,Vancouver,2410,2.0,3.0,160.0,,160.0,80,2.0,0.0,14.5,,,,,,,,,,,,2.35,3034528.0,0.53
2023-04-01,2,Vancouver,2410,5.0,2.0,4128.0,1876.0,2252.0,1780,2.32,0.2,13.207207207207206,,,,36,,36,132.56,1426.9,1095455.56,1039900.0,1119900.0,1.41,3034528.0,13.6
2023-05-01,2,Vancouver,2410,2.0,1.0,1000.0,,1000.0,500,2.0,0.0,12.416,,,,,,,,,,,,1.67,3034528.0,3.3
2023-05-01,2,Vancouver,2410,5.0,3.0,7620.0,,7620.0,84,90.71,9.38,24.095238095238095,116,2796,3480,1076,136,7604,78.9,849.3,1123273.17,284900.0,2.4E7,6.52,3034528.0,25.11
2023-05-01,2,Vancouver,2410,1.0,2.0,480.0,,480.0,480,1.0,0.0,11.692982456140351,,,,,,,,,,,,3.34,3034528.0,1.58
2023-05-01,2,Vancouver,2410,1.0,3.0,24.0,,24.0,24,1.0,0.0,16.166666666666668,,,,,,,,,,,,3.33,3034528.0,0.08
2023-06-01,2,Vancouver,2410,4.0,3.0,2804.0,,2804.0,536,5.23,0.0,14.407692307692308,,,112,1736,924,2772,137.87,1484.07,1049467.16,689000.0,2100900.0,3.85,3034528.0,9.24
2023-08-01,3,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,12.5,,,,,,,,,,,,1.5,3034528.0,0.03
2023-08-01,3,Vancouver,2410,4.0,3.0,1900.0,,1900.0,348,5.46,0.0,14.310344827586206,,,136,1008,756,1900,130.06,1399.95,1067989.36,672900.0,1800000.0,4.54,3034528.0,6.26
2023-08-01,3,Vancouver,2410,1.0,2.0,440.0,,440.0,440,1.0,0.0,12.858490566037736,,,,,,,,,,,,3.84,3034528.0,1.45
2023-08-01,3,Vancouver,2410,5.0,3.0,12476.0,,12476.0,144,86.64,10.08,23.62857142857143,356,4324,5652,2004,124,12460,68.74,739.92,772466.65,299000.0,3849900.0,6.14,3034528.0,41.11
2023-09-01,3,Vancouver,2410,5.0,2.0,5428.0,2032.0,3396.0,1968,2.76,0.28,14.022633744855968,4,8,20,16,,48,74.93,806.59,1210233.33,739900.0,1646900.0,1.75,3034528.0,17.89
2023-09-01,3,Vancouver,2410,4.0,1.0,16.0,,16.0,4,4.0,0.0,11.0,,,,16,,16,195.91,2108.73,1498250.0,1498000.0,1499000.0,0.0,3034528.0,0.05
2023-09-01,3,Vancouver,2410,2.0,1.0,864.0,,864.0,432,2.0,0.0,13.121495327102803,,,,,,,,,,,,2.11,3034528.0,2.85
2023-09-01,3,Vancouver,2410,2.0,3.0,72.0,,72.0,36,2.0,0.0,14.0,,,,,,,,,,,,4.44,3034528.0,0.24
2023-09-01,3,Vancouver,2410,1.0,1.0,2512.0,,2512.0,2512,1.0,0.0,14.816855753646678,,,,,,,,,,,,1.77,3034528.0,8.28
2023-10-01,4,Vancouver,2410,1.0,3.0,28.0,,28.0,28,1.0,0.0,10.142857142857142,,,,,,,,,,,,8.14,3034528.0,0.09
2023-10-01,4,Vancouver,2410,5.0,2.0,5800.0,2684.0,3116.0,2560,2.27,0.18,13.710485133020343,,,,136,20,156,132.1,1421.9,1233061.54,969900.0,2399900.0,1.75,3034528.0,19.11
2023-10-01,4,Vancouver,2410,5.0,3.0,6964.0,,6964.0,120,58.03,6.77,24.8,160,2680,3112,840,152,6944,73.62,792.45,795781.71,315900.0,3369000.0,6.0,3034528.0,22.95
2023-10-01,4,Vancouver,2410,1.0,2.0,512.0,,512.0,512,1.0,0.0,11.879032258064516,,,,,,,,,,,,3.81,3034528.0,1.69
2023-10-01,4,Vancouver,2410,2.0,3.0,128.0,,128.0,64,2.0,0.0,20.0,,,,,,,,,,,,4.25,3034528.0,0.42
2023-11-01,4,Vancouver,2410,2.0,1.0,888.0,,888.0,444,2.0,0.0,12.405405405405405,,,,,,,,,,,,2.51,3034528.0,2.93
2023-12-01,4,Vancouver,2410,1.0,1.0,3268.0,,3268.0,3268,1.0,0.0,14.229064039408867,,,,,,,,,,,,1.88,3034528.0,10.77
2023-12-01,4,Vancouver,2410,4.0,3.0,2532.0,,2532.0,472,5.36,0.0,17.31896551724138,,32,292,1484,692,2500,136.71,1471.54,1047459.53,430899.0,2988800.0,5.15,3034528.0,8.34
1988-06-01,2,Victoria,2440,1.0,1.0,252.0,,,252,1.0,0.0,5.088888888888889,,,,,,,,,,,,1.25,283268.49,8.9
1988-06-01,2,Victoria,2440,4.0,3.0,32.0,,,4,8.0,2.0,16.0,,,,,,,,,,,,2.0,283268.49,1.13
1988-06-01,2,Victoria,2440,5.0,2.0,40.0,,,4,10.0,2.0,3.0,,,,,,,,,,,,3.0,283268.49,1.41
1988-08-01,3,Victoria,2440,2.0,4.0,8.0,,,4,2.0,0.0,4.0,,,,,,,,,,,,1.0,283268.49,0.28
1988-08-01,3,Victoria,2440,1.0,1.0,1916.0,,,1916,1.0,0.0,4.573002754820936,,,,,,,,,,,,0.61,283268.49,67.64
1988-08-01,3,Victoria,2440,4.0,4.0,224.0,,,28,8.0,2.57,4.285714285714286,,,,,,,,,,,,0.71,283268.49,7.91
1988-08-01,3,Victoria,2440,4.0,2.0,40.0,,,4,10.0,2.0,5.0,,,,,,,,,,,,1.0,283268.49,1.41
1988-08-01,3,Victoria,2440,2.0,1.0,16.0,,,8,2.0,0.0,4.0,,,,,,,,,,,,1.0,283268.49,0.56
1988-09-01,3,Victoria,2440,5.0,2.0,720.0,,,16,45.0,3.0,5.75,,,,,,,,,,,,0.25,283268.49,25.42
1988-09-01,3,Victoria,2440,2.0,2.0,8.0,,,8,1.0,0.0,6.0,,,,,,,,,,,,1.5,283268.49,0.28
1988-09-01,3,Victoria,2440,4.0,3.0,112.0,,,4,28.0,2.0,9.0,,,,,,,,,,,,0.0,283268.49,3.95
1988-10-01,4,Victoria,2440,2.0,1.0,36.0,,,20,1.8,0.0,5.333333333333333,,,,,,,,,,,,0.4,283268.49,1.27
1988-11-01,4,Victoria,2440,4.0,3.0,280.0,,,40,7.0,2.0,4.3,,,,,,,,,,,,0.1,283268.49,9.88
1988-11-01,4,Victoria,2440,5.0,3.0,196.0,,,12,16.33,2.33,8.666666666666666,,,,,,,,,,,,0.67,283268.49,6.92
1988-11-01,4,Victoria,2440,5.0,2.0,348.0,,,8,43.5,4.5,5.0,,,,,,,,,,,,0.5,283268.49,12.29
1988-11-01,4,Victoria,2440,1.0,1.0,1612.0,,,1612,1.0,0.0,4.67965367965368,,,,,,,,,,,,0.21,283268.49,56.91
1989-01-01,1,Victoria,2440,2.0,3.0,8.0,,,4,2.0,0.0,5.0,,,,,,,,,,,,0.0,289992.01,0.28
1989-01-01,1,Victoria,2440,5.0,3.0,212.0,,,12,17.67,3.33,5.666666666666667,,,,,,,,,,,,0.33,289992.01,7.31
1989-01-01,1,Victoria,2440,4.0,3.0,68.0,,,16,4.25,2.0,3.0,,,,,,,,,,,,0.5,289992.01,2.34
1989-02-01,1,Victoria,2440,4.0,2.0,248.0,,,36,6.89,2.0,7.444444444444445,,,,,,,,,,,,0.33,289992.01,8.55
1989-02-01,1,Victoria,2440,5.0,2.0,572.0,,,4,143.0,7.0,17.0,,,,,,,,,,,,4.0,289992.01,19.72
1989-02-01,1,Victoria,2440,1.0,1.0,1228.0,,,1228,1.0,0.0,4.66390041493776,,,,,,,,,,,,0.25,289992.01,42.35
1989-03-01,1,Victoria,2440,2.0,1.0,48.0,,,24,2.0,0.0,4.4,,,,,,,,,,,,0.0,289992.01,1.66
1989-04-01,2,Victoria,2440,4.0,2.0,156.0,,,24,6.5,0.5,7.0,,,,,,,,,,,,1.67,289992.01,5.38
1989-05-01,2,Victoria,2440,2.0,2.0,12.0,,,8,1.5,0.0,3.0,,,,,,,,,,,,1.0,289992.01,0.41
1989-05-01,2,Victoria,2440,1.0,1.0,1052.0,,,1052,1.0,0.0,4.3264248704663215,,,,,,,,,,,,0.21,289992.01,36.28
1989-05-01,2,Victoria,2440,4.0,1.0,32.0,,,4,8.0,1.0,8.0,,,,,,,,,,,,0.0,289992.01,1.1
1989-06-01,2,Victoria,2440,4.0,3.0,232.0,,,40,5.8,2.0,4.111111111111111,,,,,,,,,,,,0.3,289992.01,8.0
1989-06-01,2,Victoria,2440,5.0,3.0,468.0,,,24,19.5,3.33,6.833333333333333,,,,,,,,,,,,0.17,289992.01,16.14
1989-06-01,2,Victoria,2440,2.0,1.0,64.0,,,32,2.0,0.0,3.5,,,,,,,,,,,,0.0,289992.01,2.21
1989-07-01,3,Victoria,2440,2.0,2.0,108.0,,,60,1.8,0.0,4.2,,,,,,,,,,,,0.0,289992.01,3.72
1989-07-01,3,Victoria,2440,4.0,3.0,528.0,,,104,5.08,1.27,5.384615384615385,,,,,,,,,,,,1.15,289992.01,18.21
1989-07-01,3,Victoria,2440,2.0,1.0,56.0,,,32,1.75,0.0,6.5,,,,,,,,,,,,1.0,289992.01,1.93
1989-07-01,3,Victoria,2440,5.0,3.0,672.0,,,32,21.0,3.25,3.875,,,,,,,,,,,,0.38,289992.01,23.17
1989-07-01,3,Victoria,2440,2.0,3.0,8.0,,,4,2.0,0.0,,,,,,,,,,,,,7.0,289992.01,0.28
1989-07-01,3,Victoria,2440,5.0,2.0,552.0,,,4,138.0,4.0,10.0,,,,,,,,,,,,0.0,289992.01,19.04
1989-08-01,3,Victoria,2440,4.0,2.0,448.0,,,48,9.33,1.83,5.0,,,,,,,,,,,,0.67,289992.01,15.45
1989-09-01,3,Victoria,2440,5.0,1.0,8.0,,,4,2.0,2.0,3.0,,,,,,,,,,,,0.0,289992.01,0.28
1989-09-01,3,Victoria,2440,1.0,1.0,1444.0,,,1444,1.0,0.0,4.342205323193916,,,,,,,,,,,,0.16,289992.01,49.79
1989-10-01,4,Victoria,2440,4.0,3.0,328.0,,,64,5.13,1.81,6.5,,,,,,,,,,,,0.19,289992.01,11.31
1989-10-01,4,Victoria,2440,1.0,1.0,1428.0,,,1428,1.0,0.0,4.5772357723577235,,,,,,,,,,,,0.26,289992.01,49.24
1989-11-01,4,Victoria,2440,2.0,2.0,8.0,,,4,2.0,0.0,7.0,,,,,,,,,,,,1.0,289992.01,0.28
1989-11-01,4,Victoria,2440,5.0,3.0,336.0,,,16,21.0,1.75,8.75,,,,,,,,,,,,1.0,289992.01,11.59
1989-11-01,4,Victoria,2440,2.0,1.0,72.0,,,36,2.0,0.0,6.666666666666667,,,,,,,,,,,,0.0,289992.01,2.48
1989-11-01,4,Victoria,2440,4.0,2.0,96.0,,,24,4.0,1.67,4.666666666666667,,,,,,,,,,,,0.0,289992.01,3.31
1989-12-01,4,Victoria,2440,5.0,2.0,148.0,,,20,7.4,2.0,5.0,,,,,,,,,,,,0.0,289992.01,5.1
1990-01-01,1,Victoria,2440,5.0,2.0,620.0,,,16,38.75,3.0,6.5,,,,,,,,,,,,0.0,295354.94,20.99
1990-02-01,1,Victoria,2440,4.0,3.0,392.0,,,104,3.77,1.73,4.84,,,,,,,,,,,,1.23,295354.94,13.27
1990-02-01,1,Victoria,2440,1.0,1.0,976.0,,,976,1.0,0.0,4.625,,,,,,,,,,,,0.21,295354.94,33.04
1990-02-01,1,Victoria,2440,2.0,1.0,28.0,,,16,1.75,0.0,4.5,,,,,,,,,,,,0.5,295354.94,0.95
1990-02-01,1,Victoria,2440,2.0,3.0,64.0,,,32,2.0,0.0,6.25,,,,,,,,,,,,0.0,295354.94,2.17
1990-03-01,1,Victoria,2440,2.0,2.0,8.0,,,4,2.0,0.0,3.0,,,,,,,,,,,,0.0,295354.94,0.27
1990-03-01,1,Victoria,2440,5.0,3.0,136.0,,,8,17.0,3.0,8.5,,,,,,,,,,,,0.5,295354.94,4.6
1990-03-01,1,Victoria,2440,1.0,3.0,4.0,,,4,1.0,0.0,3.0,,,,,,,,,,,,0.0,295354.94,0.14
1990-04-01,2,Victoria,2440,5.0,3.0,180.0,,,12,15.0,4.33,7.0,,,,,,,,,,,,0.33,295354.94,6.09
1990-04-01,2,Victoria,2440,4.0,2.0,180.0,,,36,5.0,1.78,4.555555555555555,,,,,,,,,,,,0.0,295354.94,6.09
1990-04-01,2,Victoria,2440,4.0,3.0,164.0,,,44,3.73,1.27,6.7272727272727275,,,,,,,,,,,,0.0,295354.94,5.55
1990-04-01,2,Victoria,2440,1.0,1.0,1680.0,,,1680,1.0,0.0,4.664233576642336,,,,,,,,,,,,0.23,295354.94,56.88
1990-04-01,2,Victoria,2440,1.0,3.0,12.0,,,12,1.0,0.0,5.0,,,,,,,,,,,,0.0,295354.94,0.41
1990-05-01,2,Victoria,2440,2.0,2.0,12.0,,,8,1.5,0.0,3.5,,,,,,,,,,,,1.0,295354.94,0.41
1990-05-01,2,Victoria,2440,2.0,3.0,8.0,,,4,2.0,0.0,5.0,,,,,,,,,,,,0.0,295354.94,0.27
1990-05-01,2,Victoria,2440,5.0,2.0,116.0,,,8,14.5,2.5,4.5,,,,,,,,,,,,0.0,295354.94,3.93
