reference_period,ref_qq,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2017-10-01,4,462,Montreal,1060,H4S,69.0,,69.0,10,6.9,1.2,8.1,7.0
2017-10-01,4,462,Montreal,1060,H1Y,11.0,,11.0,2,5.5,3.0,4.5,3.0
2017-10-01,4,462,Montreal,1060,H3X,1.0,,1.0,1,1.0,0.0,23.0,0.0
2017-10-01,4,462,Montreal,1060,J5K,23.0,1.0,22.0,23,1.0,0.0,4.055555555555555,1.0
2017-10-01,4,462,Montreal,1060,H9K,38.0,,38.0,1,38.0,7.0,12.0,3.0
2017-10-01,4,462,Montreal,1060,J3B,43.0,,43.0,18,2.39,0.72,4.928571428571429,1.0
2017-10-01,4,462,Montreal,1060,J6A,6.0,,6.0,1,6.0,0.0,9.0,7.0
2017-10-01,4,462,Montreal,1060,H1R,133.0,,133.0,3,44.33,3.33,7.333333333333333,1.0
2017-10-01,4,462,Montreal,1060,H8N,14.0,,14.0,2,7.0,0.0,14.0,5.0
2017-10-01,4,462,Montreal,1060,H7V,49.0,,49.0,1,49.0,6.0,12.0,4.0
2017-10-01,4,462,Montreal,1060,H1A,4.0,,4.0,1,4.0,2.0,5.0,0.0
2017-10-01,4,462,Montreal,1060,H9R,104.0,,104.0,8,13.0,1.5,9.0,11.0
2017-10-01,4,462,Montreal,1060,H1M,3.0,,3.0,1,3.0,2.0,7.0,0.0
2017-10-01,4,462,Montreal,1060,J3X,20.0,,20.0,11,1.82,0.18,12.7,1.0
2017-10-01,4,462,Montreal,1060,J0L,64.0,1.0,63.0,29,2.21,0.21,5.523809523809524,1.0
2017-10-01,4,462,Montreal,1060,H3C,245.0,,245.0,1,245.0,40.0,25.0,
2017-10-01,4,462,Montreal,1060,H1N,30.0,,30.0,1,30.0,3.0,10.0,22.0
2017-10-01,4,462,Montreal,1060,J5Z,125.0,,125.0,9,13.89,2.11,6.25,1.0
2017-10-01,4,462,Montreal,1060,H2J,19.0,,19.0,1,19.0,3.0,5.0,0.0
2017-10-01,4,462,Montreal,1060,J7J,102.0,5.0,97.0,51,2.0,0.31,4.482758620689655,2.0
2017-10-01,4,462,Montreal,1060,H2G,23.0,,23.0,1,23.0,4.0,17.0,
2017-10-01,4,462,Montreal,1060,H7A,13.0,,13.0,5,2.6,0.0,7.6,1.0
2017-10-01,4,462,Montreal,1060,J7M,3.0,,3.0,3,1.0,0.0,4.0,1.0
2017-10-01,4,462,Montreal,1060,H1L,3.0,,3.0,1,3.0,2.0,10.0,0.0
2017-10-01,4,462,Montreal,1060,H1V,79.0,,79.0,3,26.33,3.33,8.666666666666666,5.0
2017-10-01,4,462,Montreal,1060,J7N,92.0,4.0,88.0,45,2.04,0.98,4.578947368421052,3.0
2017-10-01,4,462,Montreal,1060,H4N,189.0,,189.0,1,189.0,16.0,16.0,0.0
2017-10-01,4,462,Montreal,1060,H8Y,2.0,,2.0,1,2.0,0.0,24.0,0.0
2017-10-01,4,462,Montreal,1060,H1K,348.0,,348.0,8,43.5,1.0,7.857142857142857,4.0
2017-10-01,4,462,Montreal,1060,J5R,453.0,,453.0,37,12.24,1.27,6.4324324324324325,3.0
2017-10-01,4,462,Montreal,1060,J5A,29.0,,29.0,13,2.23,0.23,4.111111111111111,3.0
2017-10-01,4,462,Montreal,1060,H3H,412.0,,412.0,2,206.0,18.0,22.0,
2017-10-01,4,462,Montreal,1060,H7G,3.0,1.0,2.0,3,1.0,0.0,5.666666666666667,2.0
2017-10-01,4,462,Montreal,1060,J4J,6.0,,6.0,2,3.0,1.0,4.5,1.0
2017-11-01,4,462,Montreal,1060,J4X,6.0,,6.0,6,1.0,0.0,8.0,2.0
2017-11-01,4,462,Montreal,1060,H1G,1.0,,1.0,1,1.0,0.0,,3.0
2017-11-01,4,462,Montreal,1060,H4C,44.0,,44.0,2,22.0,3.5,8.0,4.0
2017-11-01,4,462,Montreal,1060,J4Z,30.0,,30.0,23,1.3,0.0,6.428571428571429,1.0
2017-11-01,4,462,Montreal,1060,J6X,34.0,,34.0,7,4.86,0.86,8.666666666666666,11.0
2017-11-01,4,462,Montreal,1060,J6R,24.0,,24.0,18,1.33,0.0,4.117647058823529,1.0
2017-11-01,4,462,Montreal,1060,J3Y,292.0,7.0,285.0,35,8.34,0.77,6.129032258064516,0.0
2017-11-01,4,462,Montreal,1060,J6Y,116.0,1.0,115.0,19,6.11,0.68,5.636363636363637,0.0
2017-11-01,4,462,Montreal,1060,H4H,3.0,,3.0,1,3.0,2.0,8.0,
2017-11-01,4,462,Montreal,1060,J5B,195.0,,195.0,3,65.0,2.67,7.5,4.0
2017-11-01,4,462,Montreal,1060,H8P,13.0,,13.0,2,6.5,1.5,7.0,-1.0
2017-11-01,4,462,Montreal,1060,H8S,24.0,,24.0,2,12.0,3.5,23.0,-1.0
2017-11-01,4,462,Montreal,1060,J7Z,10.0,,10.0,6,1.67,0.33,3.25,1.0
2017-11-01,4,462,Montreal,1060,J4K,19.0,,19.0,7,2.71,1.71,3.857142857142857,1.0
2017-11-01,4,462,Montreal,1060,J7L,3.0,,3.0,3,1.0,0.0,4.0,2.0
2017-11-01,4,462,Montreal,1060,J7R,21.0,,21.0,11,1.91,0.36,4.625,1.0
2017-11-01,4,462,Montreal,1060,J5Y,1.0,,1.0,1,1.0,0.0,3.0,0.0
2017-11-01,4,462,Montreal,1060,J6K,41.0,,41.0,3,13.67,1.0,5.333333333333333,6.0
2017-11-01,4,462,Montreal,1060,J7C,23.0,,23.0,20,1.15,0.0,4.857142857142857,1.0
2017-11-01,4,462,Montreal,1060,H1E,87.0,,87.0,7,12.43,3.14,5.285714285714286,2.0
2017-11-01,4,462,Montreal,1060,H2R,95.0,,95.0,1,95.0,6.0,18.0,0.0
2017-11-01,4,462,Montreal,1060,J5M,39.0,3.0,36.0,18,2.17,0.28,3.7,0.0
2017-11-01,4,462,Montreal,1060,J7B,2.0,,2.0,2,1.0,0.0,8.5,0.0
2017-11-01,4,462,Montreal,1060,J5C,50.0,,50.0,3,16.67,1.67,5.0,5.0
2017-11-01,4,462,Montreal,1060,J2W,15.0,,15.0,15,1.0,0.0,4.363636363636363,1.0
2017-11-01,4,462,Montreal,1060,J5L,36.0,5.0,31.0,24,1.5,0.25,4.153846153846154,0.0
2017-11-01,4,462,Montreal,1060,J7H,117.0,,117.0,2,58.5,3.0,8.5,0.0
2017-11-01,4,462,Montreal,1060,J4Y,3.0,,3.0,3,1.0,0.0,5.0,2.0
2017-11-01,4,462,Montreal,1060,J7X,6.0,,6.0,1,6.0,2.0,7.0,11.0
2017-11-01,4,462,Montreal,1060,H9C,4.0,,4.0,4,1.0,0.0,10.75,0.0
2017-11-01,4,462,Montreal,1060,H9W,5.0,,5.0,2,2.5,0.0,4.0,1.0
2017-11-01,4,462,Montreal,1060,J3V,14.0,,14.0,3,4.67,1.0,7.0,5.0
2017-11-01,4,462,Montreal,1060,J4T,32.0,,32.0,10,3.2,2.0,4.2,1.0
2017-11-01,4,462,Montreal,1060,J5T,16.0,2.0,14.0,16,1.0,0.0,3.933333333333333,2.0
2017-11-01,4,462,Montreal,1060,J7K,91.0,,91.0,35,2.6,0.43,4.565217391304348,2.0
2017-11-01,4,462,Montreal,1060,J2Y,4.0,,4.0,4,1.0,0.0,3.75,1.0
2017-11-01,4,462,Montreal,1060,H2E,1.0,,1.0,1,1.0,0.0,4.0,4.0
2017-11-01,4,462,Montreal,1060,H2L,8.0,,8.0,1,8.0,3.0,6.0,2.0
2017-11-01,4,462,Montreal,1060,H7H,3.0,,3.0,3,1.0,0.0,3.6666666666666665,0.0
2017-11-01,4,462,Montreal,1060,J6W,15.0,,15.0,11,1.36,0.18,6.166666666666667,1.0
2017-11-01,4,462,Montreal,1060,H3K,6.0,,6.0,2,3.0,1.0,13.5,0.0
2017-11-01,4,462,Montreal,1060,H7P,1.0,,1.0,1,1.0,0.0,5.0,0.0
2017-11-01,4,462,Montreal,1060,J6Z,2.0,,2.0,2,1.0,0.0,6.0,2.0
2017-11-01,4,462,Montreal,1060,H1W,12.0,,12.0,2,6.0,3.0,7.5,2.0
2017-11-01,4,462,Montreal,1060,H7E,2.0,,2.0,2,1.0,0.0,6.5,1.0
2017-11-01,4,462,Montreal,1060,H3R,2.0,,2.0,2,1.0,0.0,11.0,2.0
2017-11-01,4,462,Montreal,1060,H7X,9.0,,9.0,9,1.0,0.0,6.25,5.0
2017-11-01,4,462,Montreal,1060,H9B,36.0,,36.0,1,36.0,4.0,15.0,
2017-11-01,4,462,Montreal,1060,J4M,20.0,,20.0,8,2.5,0.75,7.375,-1.0
2017-11-01,4,462,Montreal,1060,J4W,5.0,,5.0,4,1.25,0.0,4.5,1.0
2017-12-01,4,462,Montreal,1060,H2C,2.0,,2.0,1,2.0,0.0,6.0,-4.0
2017-12-01,4,462,Montreal,1060,H4G,6.0,,6.0,1,6.0,3.0,5.0,0.0
2017-12-01,4,462,Montreal,1060,H4K,1.0,,1.0,1,1.0,0.0,17.0,0.0
2017-12-01,4,462,Montreal,1060,H7K,7.0,,7.0,5,1.4,0.0,4.333333333333333,1.0
2017-12-01,4,462,Montreal,1060,J7V,156.0,,156.0,47,3.32,0.4,6.266666666666667,2.0
2017-12-01,4,462,Montreal,1060,J3N,10.0,,10.0,2,5.0,1.0,11.0,4.0
2017-12-01,4,462,Montreal,1060,J2X,7.0,,7.0,7,1.0,0.0,3.0,1.0
2017-12-01,4,462,Montreal,1060,J5W,15.0,,15.0,12,1.25,0.17,4.333333333333333,3.0
2017-12-01,4,462,Montreal,1060,H4W,92.0,,92.0,3,30.67,2.33,9.333333333333334,3.0
2017-12-01,4,462,Montreal,1060,H9S,75.0,,75.0,5,15.0,0.8,5.8,1.0
2017-12-01,4,462,Montreal,1060,H9P,2.0,,2.0,2,1.0,0.0,,0.0
2017-12-01,4,462,Montreal,1060,H4E,1.0,,1.0,1,1.0,0.0,,0.0
2017-12-01,4,462,Montreal,1060,J7P,2.0,,2.0,2,1.0,0.0,3.0,5.0
2017-12-01,4,462,Montreal,1060,H9E,2.0,,2.0,1,2.0,0.0,,0.0
2017-12-01,4,462,Montreal,1060,J3H,13.0,,13.0,8,1.63,0.38,9.428571428571429,1.0
2017-12-01,4,462,Montreal,1060,H2B,2.0,,2.0,1,2.0,2.0,5.0,4.0
2017-12-01,4,462,Montreal,1060,J0N,108.0,3.0,105.0,60,1.8,0.25,4.6571428571428575,2.0
2017-12-01,4,462,Montreal,1060,J3G,52.0,13.0,39.0,37,1.41,0.16,4.59375,3.0
2017-12-01,4,462,Montreal,1060,H7T,174.0,,174.0,5,34.8,3.0,11.333333333333334,5.0
2017-12-01,4,462,Montreal,1060,J4L,87.0,,87.0,2,43.5,2.0,7.0,0.0
2017-12-01,4,462,Montreal,1060,J4R,71.0,,71.0,2,35.5,5.0,20.5,-12.0
2017-12-01,4,462,Montreal,1060,J7T,85.0,,85.0,53,1.6,0.06,4.512820512820513,2.0
2017-12-01,4,462,Montreal,1060,nan,188.0,,188.0,10,18.8,2.4,14.1,0.0
2017-12-01,4,462,Montreal,1060,H1C,13.0,,13.0,9,1.44,0.22,9.666666666666666,1.0
2017-12-01,4,462,Montreal,1060,J7Y,40.0,3.0,37.0,18,2.22,0.44,4.0,1.0
2017-12-01,4,462,Montreal,1060,J7A,5.0,1.0,4.0,5,1.0,0.0,7.75,1.0
2017-12-01,4,462,Montreal,1060,H4T,7.0,,7.0,2,3.5,0.0,10.0,1.0
2017-12-01,4,462,Montreal,1060,J7E,3.0,,3.0,1,3.0,2.0,,1.0
2017-12-01,4,462,Montreal,1060,H7M,1.0,,1.0,1,1.0,0.0,,1.0
2017-12-01,4,462,Montreal,1060,J6J,16.0,,16.0,11,1.45,0.27,4.4,2.0
2017-12-01,4,462,Montreal,1060,H9X,4.0,,4.0,4,1.0,0.0,7.666666666666667,0.0
2017-12-01,4,462,Montreal,1060,J3L,115.0,2.0,113.0,72,1.6,0.29,6.014925373134329,1.0
2017-12-01,4,462,Montreal,1060,J5X,13.0,,13.0,3,4.33,2.0,5.0,0.0
2017-12-01,4,462,Montreal,1060,J7G,27.0,,27.0,5,5.4,1.2,8.8,0.0
2017-12-01,4,462,Montreal,1060,J4B,7.0,,7.0,7,1.0,0.0,6.571428571428571,1.0
2017-12-01,4,462,Montreal,1060,H7R,25.0,,25.0,19,1.32,0.32,5.066666666666666,1.0
2017-12-01,4,462,Montreal,1060,H7Y,2.0,,2.0,2,1.0,0.0,6.5,0.0
2017-12-01,4,462,Montreal,1060,H1B,4.0,,4.0,4,1.0,0.0,6.0,0.0
2017-12-01,4,462,Montreal,1060,H7L,51.0,,51.0,9,5.67,0.44,6.0,0.0
2017-12-01,4,462,Montreal,1060,H9J,2.0,,2.0,2,1.0,0.0,,3.0
2017-12-01,4,462,Montreal,1060,J0P,60.0,1.0,59.0,34,1.76,0.15,5.416666666666667,1.0
2017-12-01,4,462,Montreal,1060,J6N,12.0,,12.0,9,1.33,0.0,4.166666666666667,0.0
2017-12-01,4,462,Montreal,1060,J0V,10.0,,10.0,10,1.0,0.0,8.125,0.0
2018-01-01,1,462,Montreal,1060,J3L,86.0,,86.0,51,1.69,0.2,7.857142857142857,2.0
2018-01-01,1,462,Montreal,1060,J4Z,99.0,,99.0,19,5.21,0.53,6.684210526315789,1.0
2018-01-01,1,462,Montreal,1060,J5L,29.0,2.0,27.0,16,1.81,0.75,4.466666666666667,1.0
2018-01-01,1,462,Montreal,1060,J5W,15.0,1.0,14.0,11,1.36,0.0,4.666666666666667,5.0
2018-01-01,1,462,Montreal,1060,J6A,15.0,,15.0,5,3.0,1.2,3.6666666666666665,5.0
2018-01-01,1,462,Montreal,1060,J3V,18.0,,18.0,4,4.5,1.5,7.0,6.0
2018-01-01,1,462,Montreal,1060,H2A,27.0,,27.0,4,6.75,3.0,8.75,2.0
2018-01-01,1,462,Montreal,1060,J0P,43.0,1.0,42.0,26,1.65,0.23,4.833333333333333,3.0
2018-01-01,1,462,Montreal,1060,H7W,108.0,,108.0,3,36.0,6.0,17.0,6.0
2018-01-01,1,462,Montreal,1060,H4G,85.0,,85.0,6,14.17,3.33,9.333333333333334,-1.0
2018-01-01,1,462,Montreal,1060,H4T,12.0,,12.0,2,6.0,0.0,6.5,1.0
2018-01-01,1,462,Montreal,1060,H3C,125.0,,125.0,1,125.0,6.0,5.0,-2.0
2018-01-01,1,462,Montreal,1060,J5R,362.0,,362.0,27,13.41,0.7,7.111111111111111,2.0
2018-01-01,1,462,Montreal,1060,H4V,59.0,,59.0,1,59.0,4.0,10.0,3.0
2018-01-01,1,462,Montreal,1060,H4A,1.0,,1.0,1,1.0,0.0,4.0,2.0
2018-01-01,1,462,Montreal,1060,H7B,2.0,,2.0,1,2.0,0.0,3.0,2.0
2018-01-01,1,462,Montreal,1060,J3E,13.0,1.0,12.0,5,2.6,0.0,7.4,0.0
2018-01-01,1,462,Montreal,1060,nan,393.0,,393.0,4,98.25,13.75,19.5,-1.0
2018-01-01,1,462,Montreal,1060,H1A,3.0,,3.0,1,3.0,2.0,6.0,5.0
2018-01-01,1,462,Montreal,1060,H8Y,2.0,,2.0,2,1.0,0.0,5.0,4.0
2018-01-01,1,462,Montreal,1060,J5Y,3.0,,3.0,3,1.0,0.0,,0.0
2018-01-01,1,462,Montreal,1060,J4X,8.0,,8.0,8,1.0,0.0,5.5,0.0
2018-01-01,1,462,Montreal,1060,J7B,1.0,,1.0,1,1.0,0.0,7.0,2.0
2018-01-01,1,462,Montreal,1060,J7C,33.0,2.0,31.0,26,1.27,0.0,4.857142857142857,1.0
2018-01-01,1,462,Montreal,1060,J2W,22.0,,22.0,15,1.47,0.27,4.2,0.0
2018-01-01,1,462,Montreal,1060,J3X,8.0,,8.0,4,2.0,0.5,5.5,1.0
2018-01-01,1,462,Montreal,1060,J4T,12.0,,12.0,4,3.0,1.5,6.0,1.0
2018-01-01,1,462,Montreal,1060,J7A,16.0,,16.0,6,2.67,1.0,8.333333333333334,0.0
2018-01-01,1,462,Montreal,1060,H7R,5.0,,5.0,5,1.0,0.0,6.0,0.0
2018-01-01,1,462,Montreal,1060,J6V,2.0,,2.0,2,1.0,0.0,9.0,0.0
2018-01-01,1,462,Montreal,1060,J3B,34.0,,34.0,7,4.86,1.57,4.714285714285714,1.0
2018-01-01,1,462,Montreal,1060,H3P,41.0,,41.0,1,41.0,7.0,10.0,
2018-01-01,1,462,Montreal,1060,J5M,47.0,6.0,41.0,37,1.27,0.14,3.689655172413793,0.0
2018-01-01,1,462,Montreal,1060,J7M,3.0,,3.0,3,1.0,0.0,10.0,1.0
2018-01-01,1,462,Montreal,1060,J2Y,1.0,,1.0,1,1.0,0.0,3.0,0.0
2018-01-01,1,462,Montreal,1060,J7L,4.0,,4.0,4,1.0,0.0,5.75,1.0
2018-01-01,1,462,Montreal,1060,H7H,3.0,,3.0,3,1.0,0.0,6.333333333333333,1.0
2018-01-01,1,462,Montreal,1060,H2J,49.0,,49.0,3,16.33,3.0,10.333333333333334,5.0
2018-01-01,1,462,Montreal,1060,J4V,1.0,,1.0,1,1.0,0.0,7.0,6.0
2018-01-01,1,462,Montreal,1060,J6J,12.0,,12.0,7,1.71,0.57,6.0,0.0
2018-01-01,1,462,Montreal,1060,J3G,27.0,6.0,21.0,22,1.23,0.09,4.85,2.0
2018-01-01,1,462,Montreal,1060,J6N,16.0,1.0,15.0,9,1.78,0.44,14.11111111111111,0.0
2018-01-01,1,462,Montreal,1060,J4N,4.0,,4.0,2,2.0,1.0,19.5,1.0
2018-01-01,1,462,Montreal,1060,J4Y,85.0,,85.0,3,28.33,2.33,9.0,-3.0
2018-01-01,1,462,Montreal,1060,H7T,5.0,,5.0,1,5.0,0.0,8.0,
2018-01-01,1,462,Montreal,1060,H1K,6.0,,6.0,4,1.5,0.0,5.25,3.0
2018-01-01,1,462,Montreal,1060,H2R,4.0,,4.0,1,4.0,2.0,5.0,1.0
2018-01-01,1,462,Montreal,1060,J7E,2.0,,2.0,2,1.0,0.0,6.5,1.0
2018-01-01,1,462,Montreal,1060,H9C,5.0,,5.0,5,1.0,0.0,3.6,7.0
2018-01-01,1,462,Montreal,1060,J0L,43.0,,43.0,21,2.05,0.29,6.3,1.0
2018-01-01,1,462,Montreal,1060,J5A,31.0,,31.0,9,3.44,0.33,5.444444444444445,3.0
2018-01-01,1,462,Montreal,1060,J7K,17.0,,17.0,11,1.55,0.18,6.222222222222222,4.0
2018-01-01,1,462,Montreal,1060,H3E,5.0,,5.0,1,5.0,0.0,5.0,17.0
2018-02-01,1,462,Montreal,1060,H2P,4.0,,4.0,1,4.0,3.0,5.0,1.0
2018-02-01,1,462,Montreal,1060,J4B,2.0,,2.0,2,1.0,0.0,4.5,1.0
2018-02-01,1,462,Montreal,1060,H7A,4.0,,4.0,4,1.0,0.0,5.0,1.0
2018-02-01,1,462,Montreal,1060,J4J,6.0,,6.0,4,1.5,0.0,3.75,2.0
2018-02-01,1,462,Montreal,1060,H1P,1.0,,1.0,1,1.0,0.0,3.0,1.0
2018-02-01,1,462,Montreal,1060,H4W,2.0,,2.0,1,2.0,0.0,7.0,0.0
2018-02-01,1,462,Montreal,1060,H9W,1.0,,1.0,1,1.0,0.0,4.0,0.0
2018-02-01,1,462,Montreal,1060,H2G,54.0,,54.0,1,54.0,3.0,8.0,0.0
2018-02-01,1,462,Montreal,1060,H4K,51.0,,51.0,2,25.5,3.0,17.0,2.0
2018-02-01,1,462,Montreal,1060,H8T,6.0,,6.0,1,6.0,3.0,16.0,3.0
2018-02-01,1,462,Montreal,1060,H4E,6.0,,6.0,2,3.0,0.0,5.0,0.0
2018-02-01,1,462,Montreal,1060,J6Y,33.0,,33.0,16,2.06,0.19,4.076923076923077,2.0
2018-02-01,1,462,Montreal,1060,J3Y,64.0,4.0,60.0,22,2.91,0.5,6.095238095238095,1.0
2018-02-01,1,462,Montreal,1060,J5Z,20.0,,20.0,3,6.67,1.0,5.5,3.0
2018-02-01,1,462,Montreal,1060,J7T,32.0,,32.0,25,1.28,0.0,3.9583333333333335,3.0
2018-02-01,1,462,Montreal,1060,H7X,7.0,,7.0,6,1.17,0.0,9.5,1.0
2018-02-01,1,462,Montreal,1060,J7R,32.0,,32.0,16,2.0,0.56,4.5,4.0
2018-02-01,1,462,Montreal,1060,H1E,2.0,,2.0,1,2.0,0.0,8.0,5.0
2018-02-01,1,462,Montreal,1060,H7Y,1.0,,1.0,1,1.0,0.0,4.0,2.0
2018-02-01,1,462,Montreal,1060,H2L,11.0,,11.0,1,11.0,3.0,15.0,
2018-02-01,1,462,Montreal,1060,H7J,1.0,,1.0,1,1.0,0.0,9.0,0.0
2018-02-01,1,462,Montreal,1060,H9K,1.0,,1.0,1,1.0,0.0,,2.0
2018-02-01,1,462,Montreal,1060,H1Z,4.0,,4.0,1,4.0,2.0,6.0,0.0
2018-02-01,1,462,Montreal,1060,J7J,123.0,3.0,120.0,27,4.56,0.52,4.2727272727272725,3.0
2018-02-01,1,462,Montreal,1060,H2B,2.0,1.0,1.0,2,1.0,0.0,15.0,0.0
2018-02-01,1,462,Montreal,1060,J7G,13.0,,13.0,5,2.6,0.6,4.666666666666667,3.0
2018-02-01,1,462,Montreal,1060,J7N,76.0,7.0,69.0,40,1.9,0.53,5.125,5.0
2018-02-01,1,462,Montreal,1060,J7V,87.0,,87.0,31,2.81,0.42,6.9,5.0
2018-02-01,1,462,Montreal,1060,H7L,25.0,,25.0,6,4.17,2.0,4.833333333333333,6.0
2018-02-01,1,462,Montreal,1060,J3H,8.0,,8.0,8,1.0,0.0,4.428571428571429,1.0
2018-02-01,1,462,Montreal,1060,J6Z,11.0,,11.0,5,2.2,0.6,3.8,2.0
2018-02-01,1,462,Montreal,1060,J5K,22.0,1.0,21.0,22,1.0,0.0,3.6470588235294117,2.0
2018-02-01,1,462,Montreal,1060,J6X,2.0,,2.0,2,1.0,0.0,3.0,0.0
2018-02-01,1,462,Montreal,1060,H2H,32.0,,32.0,1,32.0,3.0,10.0,
2018-03-01,1,462,Montreal,1060,H8R,22.0,,22.0,3,7.33,0.0,7.5,8.0
2018-03-01,1,462,Montreal,1060,H1L,6.0,,6.0,2,3.0,2.0,41.0,0.0
2018-03-01,1,462,Montreal,1060,H2W,10.0,,10.0,1,10.0,3.0,8.0,3.0
2018-03-01,1,462,Montreal,1060,H7G,6.0,,6.0,1,6.0,3.0,7.0,2.0
2018-03-01,1,462,Montreal,1060,H4J,10.0,,10.0,2,5.0,1.0,6.0,3.0
2018-03-01,1,462,Montreal,1060,J4K,6.0,,6.0,2,3.0,1.0,4.5,0.0
2018-03-01,1,462,Montreal,1060,J0V,8.0,1.0,7.0,8,1.0,0.0,7.25,0.0
2018-03-01,1,462,Montreal,1060,J6R,26.0,,26.0,9,2.89,0.33,8.333333333333334,-2.0
2018-03-01,1,462,Montreal,1060,J4H,66.0,,66.0,1,66.0,6.0,11.0,1.0
2018-03-01,1,462,Montreal,1060,J4R,13.0,,13.0,3,4.33,1.33,7.0,1.0
2018-03-01,1,462,Montreal,1060,J4M,11.0,,11.0,7,1.57,0.0,5.142857142857143,1.0
2018-03-01,1,462,Montreal,1060,H4L,27.0,,27.0,1,27.0,4.0,15.0,3.0
2018-03-01,1,462,Montreal,1060,H9S,1.0,,1.0,1,1.0,0.0,7.0,21.0
2018-03-01,1,462,Montreal,1060,J5X,3.0,,3.0,2,1.5,1.0,6.0,0.0
2018-03-01,1,462,Montreal,1060,J6W,17.0,,17.0,6,2.83,1.67,3.3333333333333335,1.0
2018-03-01,1,462,Montreal,1060,H1X,5.0,,5.0,1,5.0,0.0,6.0,
2018-03-01,1,462,Montreal,1060,H1Y,6.0,,6.0,1,6.0,3.0,8.0,0.0
2018-03-01,1,462,Montreal,1060,H1R,1.0,,1.0,1,1.0,0.0,3.0,1.0
2018-03-01,1,462,Montreal,1060,J5C,1.0,,1.0,1,1.0,0.0,5.0,0.0
2018-03-01,1,462,Montreal,1060,H1S,5.0,,5.0,1,5.0,0.0,9.0,0.0
2018-03-01,1,462,Montreal,1060,H2E,4.0,,4.0,1,4.0,2.0,7.0,0.0
2018-03-01,1,462,Montreal,1060,H3K,8.0,,8.0,1,8.0,3.0,9.0,-3.0
2018-03-01,1,462,Montreal,1060,J7P,2.0,,2.0,2,1.0,0.0,5.0,0.0
2018-03-01,1,462,Montreal,1060,J4P,1.0,,1.0,1,1.0,0.0,7.0,0.0
2018-03-01,1,462,Montreal,1060,H1C,9.0,,9.0,3,3.0,0.67,4.0,7.0
2018-03-01,1,462,Montreal,1060,H9P,1.0,,1.0,1,1.0,0.0,15.0,2.0
2018-03-01,1,462,Montreal,1060,H4S,10.0,,10.0,7,1.43,0.0,11.0,1.0
2018-03-01,1,462,Montreal,1060,H7P,35.0,,35.0,3,11.67,3.0,10.333333333333334,11.0
2018-03-01,1,462,Montreal,1060,J3N,7.0,,7.0,3,2.33,1.33,8.666666666666666,0.0
2018-03-01,1,462,Montreal,1060,H7V,190.0,,190.0,3,63.33,7.67,21.666666666666668,4.0
2018-03-01,1,462,Montreal,1060,H1W,65.0,,65.0,6,10.83,3.0,8.5,3.0
2018-03-01,1,462,Montreal,1060,H7E,6.0,,6.0,6,1.0,0.0,5.0,1.0
2018-03-01,1,462,Montreal,1060,J7Y,39.0,,39.0,7,5.57,1.14,4.4,3.0
2018-03-01,1,462,Montreal,1060,J7Z,35.0,1.0,34.0,8,4.38,0.88,5.714285714285714,2.0
2018-03-01,1,462,Montreal,1060,H3X,1.0,,1.0,1,1.0,0.0,,2.0
2018-03-01,1,462,Montreal,1060,H7N,6.0,,6.0,1,6.0,3.0,17.0,0.0
2018-03-01,1,462,Montreal,1060,J5T,5.0,1.0,4.0,5,1.0,0.0,3.2,2.0
2018-03-01,1,462,Montreal,1060,J0N,49.0,,49.0,31,1.58,0.19,4.083333333333333,2.0
2018-03-01,1,462,Montreal,1060,H1H,1.0,,1.0,1,1.0,0.0,4.0,3.0
2018-03-01,1,462,Montreal,1060,H9R,1.0,,1.0,1,1.0,0.0,,0.0
2018-03-01,1,462,Montreal,1060,J2X,20.0,,20.0,11,1.82,0.64,3.6666666666666665,1.0
2018-04-01,2,462,Montreal,1060,H3W,1.0,,1.0,1,1.0,0.0,9.0,4.0
2018-04-01,2,462,Montreal,1060,J6X,31.0,,31.0,4,7.75,1.5,8.0,6.0
2018-04-01,2,462,Montreal,1060,J4Y,1.0,,1.0,1,1.0,0.0,4.0,0.0
2018-04-01,2,462,Montreal,1060,H1C,12.0,,12.0,5,2.4,0.4,5.75,6.0
2018-04-01,2,462,Montreal,1060,J4J,10.0,,10.0,4,2.5,1.0,4.75,3.0
2018-04-01,2,462,Montreal,1060,H1W,18.0,,18.0,1,18.0,3.0,11.0,2.0
2018-04-01,2,462,Montreal,1060,H1K,3.0,,3.0,3,1.0,0.0,4.666666666666667,6.0
2018-04-01,2,462,Montreal,1060,J6N,19.0,1.0,18.0,10,1.9,0.6,6.111111111111111,1.0
2018-04-01,2,462,Montreal,1060,J3G,65.0,9.0,56.0,38,1.71,0.29,5.25,2.0
2018-04-01,2,462,Montreal,1060,H2Z,218.0,,218.0,1,218.0,40.0,25.0,
2018-04-01,2,462,Montreal,1060,J6Y,99.0,,99.0,16,6.19,1.13,6.461538461538462,4.0
2018-04-01,2,462,Montreal,1060,H7L,19.0,,19.0,8,2.38,0.0,6.5,1.0
2018-04-01,2,462,Montreal,1060,J6J,3.0,,3.0,3,1.0,0.0,3.5,2.0
2018-04-01,2,462,Montreal,1060,J7M,2.0,,2.0,2,1.0,0.0,7.0,0.0
2018-04-01,2,462,Montreal,1060,J5M,15.0,1.0,14.0,14,1.07,0.07,3.3333333333333335,0.0
