reference_period,stcan_cmacode,metro,metcode,FSA,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price
2014,537,Hamilton,0610,L8T,1.0,1.0,2.0,,2.0,2,1.0,0.0,8.5,0.0,,,,,,,,,,,
2014,537,Hamilton,0610,L9C,4.0,3.0,45.0,,45.0,7,6.43,0.0,7.428571428571429,0.0,,,,,,,,,,,
2014,537,Hamilton,0610,L9G,1.0,1.0,116.0,,116.0,116,1.0,0.0,5.935779816513762,1.0,,,,,,,,,,,
2014,537,Hamilton,0610,L0R,2.0,1.0,6.0,,6.0,3,2.0,0.0,6.333333333333333,0.0,,,,,,,,,,,
2014,537,Hamilton,0610,L7T,5.0,2.0,37.0,,37.0,1,37.0,4.0,11.0,12.0,,,,,,,,,,,
2014,537,Hamilton,0610,L0R,1.0,1.0,106.0,,106.0,106,1.0,0.0,7.330188679245283,1.0,,,,,,,,,,,
2014,537,Hamilton,0610,L8E,2.0,1.0,34.0,,34.0,17,2.0,0.0,6.235294117647059,1.0,,,,,,,,,,,
2014,537,Hamilton,0610,L8G,1.0,1.0,4.0,,4.0,4,1.0,0.0,7.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7P,5.0,3.0,78.0,,78.0,1,78.0,4.0,15.0,4.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9A,1.0,1.0,60.0,,60.0,60,1.0,0.0,5.762711864406779,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L0R,4.0,3.0,34.0,,34.0,5,6.8,0.0,14.0,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8H,2.0,1.0,2.0,,2.0,1,2.0,0.0,5.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8V,2.0,2.0,2.0,,2.0,1,2.0,0.0,,11.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8K,2.0,1.0,6.0,,6.0,3,2.0,0.0,7.333333333333333,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8L,4.0,1.0,3.0,,3.0,1,3.0,0.0,15.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9G,5.0,3.0,39.0,,39.0,1,39.0,3.0,28.0,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7S,1.0,1.0,4.0,,4.0,4,1.0,0.0,10.25,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8T,1.0,1.0,2.0,,2.0,2,1.0,0.0,6.5,2.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7N,1.0,1.0,22.0,,22.0,22,1.0,0.0,13.5,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,nan,1.0,1.0,256.0,,256.0,256,1.0,0.0,6.869047619047619,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L3M,1.0,1.0,85.0,,85.0,85,1.0,0.0,6.142857142857143,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8J,4.0,1.0,235.0,,235.0,34,6.91,0.0,7.264705882352941,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9G,1.0,1.0,78.0,,78.0,78,1.0,0.0,6.907894736842105,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,N1R,1.0,1.0,32.0,,32.0,32,1.0,0.0,5.25,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8P,5.0,3.0,99.0,,99.0,1,99.0,11.0,25.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,nan,4.0,1.0,144.0,,144.0,24,6.0,0.0,7.75,1.0,,,,6,,6,0.0,0.0,359900.0,359900.0,359900.0
2015,537,Hamilton,0610,L8N,5.0,2.0,2.0,,2.0,1,2.0,2.0,6.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7R,1.0,1.0,10.0,,10.0,10,1.0,0.0,12.8,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8M,1.0,1.0,1.0,,1.0,1,1.0,0.0,6.0,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8N,4.0,3.0,14.0,,14.0,2,7.0,0.0,17.0,-8.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8E,5.0,3.0,55.0,,55.0,1,55.0,7.0,14.0,0.0,,6,7,,,13,94.08,1012.63,350961.54,257900.0,574900.0
2015,537,Hamilton,0610,L8W,1.0,1.0,40.0,,40.0,40,1.0,0.0,6.205128205128205,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9B,1.0,1.0,50.0,,50.0,50,1.0,0.0,5.854166666666667,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9C,1.0,1.0,25.0,,25.0,25,1.0,0.0,5.96,2.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7T,1.0,1.0,9.0,,9.0,9,1.0,0.0,12.444444444444445,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8H,1.0,1.0,10.0,,10.0,10,1.0,0.0,5.4,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8J,2.0,1.0,40.0,,40.0,20,2.0,0.0,6.8,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8P,1.0,1.0,2.0,,2.0,2,1.0,0.0,5.5,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,nan,5.0,3.0,20.0,,20.0,1,20.0,11.0,,0.0,,,,20,,20,0.0,0.0,929250.0,500000.0,1025000.0
2015,537,Hamilton,0610,L9B,4.0,2.0,24.0,,24.0,2,12.0,0.0,42.5,4.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7N,2.0,1.0,2.0,,2.0,1,2.0,0.0,21.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8J,1.0,1.0,236.0,,236.0,236,1.0,0.0,5.907079646017699,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7R,4.0,1.0,34.0,,34.0,7,4.86,0.0,6.428571428571429,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8G,2.0,1.0,2.0,,2.0,1,2.0,0.0,4.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8K,1.0,1.0,8.0,,8.0,8,1.0,0.0,7.75,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8L,1.0,1.0,2.0,,2.0,2,1.0,0.0,23.5,2.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8G,4.0,1.0,6.0,,6.0,1,6.0,0.0,6.0,3.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8G,5.0,2.0,10.0,,10.0,2,5.0,2.0,11.0,3.0,,,,,,,,,,,
2015,537,Hamilton,0610,L3M,4.0,1.0,137.0,,137.0,21,6.52,0.0,10.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L3M,1.0,3.0,6.0,,6.0,6,1.0,0.0,6.333333333333333,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L3M,4.0,3.0,19.0,,19.0,4,4.75,0.0,9.25,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8E,2.0,1.0,2.0,,2.0,1,2.0,0.0,4.0,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L0R,1.0,1.0,144.0,,144.0,144,1.0,0.0,6.02112676056338,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7R,4.0,3.0,40.0,,40.0,4,10.0,0.0,6.5,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7S,5.0,2.0,115.0,,115.0,1,115.0,14.0,22.0,5.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8V,1.0,1.0,2.0,,2.0,2,1.0,0.0,7.5,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7L,5.0,3.0,12.0,,12.0,2,6.0,2.5,8.5,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8N,1.0,1.0,3.0,,3.0,3,1.0,0.0,10.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9H,4.0,1.0,58.0,,58.0,7,8.29,0.0,8.428571428571429,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7L,4.0,1.0,4.0,,4.0,1,4.0,0.0,5.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9B,2.0,1.0,44.0,,44.0,22,2.0,0.0,8.636363636363637,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,nan,4.0,3.0,33.0,,33.0,6,5.5,0.0,7.333333333333333,7.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8E,1.0,1.0,71.0,,71.0,71,1.0,0.0,6.264705882352941,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L0R,4.0,1.0,64.0,,64.0,12,5.33,0.0,6.083333333333333,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9B,4.0,1.0,16.0,,16.0,2,8.0,0.0,5.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8N,2.0,1.0,2.0,,2.0,1,2.0,0.0,11.0,4.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8S,1.0,1.0,1.0,,1.0,1,1.0,0.0,7.0,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L3M,5.0,2.0,37.0,,37.0,2,18.5,2.5,13.5,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9A,4.0,2.0,12.0,,12.0,1,12.0,0.0,33.0,13.0,,,,,,,,,,,
2015,537,Hamilton,0610,L0R,2.0,1.0,4.0,,4.0,2,2.0,0.0,4.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L9H,1.0,1.0,11.0,,11.0,11,1.0,0.0,7.444444444444445,1.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8E,4.0,3.0,67.0,,67.0,12,5.58,0.0,9.0,2.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8H,4.0,1.0,6.0,,6.0,1,6.0,0.0,39.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8G,1.0,1.0,9.0,,9.0,9,1.0,0.0,7.666666666666667,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L8W,4.0,1.0,7.0,,7.0,1,7.0,0.0,10.0,0.0,,,,,,,,,,,
2015,537,Hamilton,0610,L7L,1.0,1.0,13.0,,13.0,13,1.0,0.0,14.083333333333334,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8R,1.0,1.0,3.0,,3.0,3,1.0,0.0,4.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L3M,2.0,1.0,2.0,,2.0,1,2.0,0.0,11.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8J,1.0,1.0,92.0,,92.0,92,1.0,0.0,6.388888888888889,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8L,1.0,1.0,2.0,,2.0,2,1.0,0.0,6.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9A,1.0,1.0,23.0,,23.0,23,1.0,0.0,6.130434782608695,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7S,1.0,3.0,1.0,,1.0,1,1.0,0.0,9.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7N,1.0,1.0,10.0,,10.0,10,1.0,0.0,13.1,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7R,1.0,1.0,8.0,,8.0,8,1.0,0.0,11.875,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7R,4.0,3.0,6.0,,6.0,1,6.0,0.0,31.0,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7T,1.0,1.0,13.0,,13.0,13,1.0,0.0,12.923076923076923,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8H,5.0,2.0,47.0,,47.0,1,47.0,6.0,28.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7R,4.0,1.0,8.0,,8.0,1,8.0,0.0,42.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8J,4.0,1.0,100.0,,100.0,14,7.14,0.0,8.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9A,5.0,2.0,42.0,,42.0,3,14.0,3.0,52.666666666666664,12.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9G,1.0,1.0,61.0,,61.0,61,1.0,0.0,6.316666666666666,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9H,2.0,1.0,2.0,,2.0,1,2.0,0.0,13.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7L,4.0,3.0,4.0,,4.0,1,4.0,0.0,10.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8L,5.0,2.0,6.0,,6.0,1,6.0,2.0,19.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8R,4.0,1.0,6.0,,6.0,1,6.0,0.0,4.0,0.0,,,6,,,6,83.0,893.4,249900.0,249900.0,249900.0
2016,537,Hamilton,0610,L8W,1.0,1.0,8.0,,8.0,8,1.0,0.0,7.142857142857143,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,nan,1.0,1.0,323.0,,323.0,323,1.0,0.0,7.059748427672956,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8P,5.0,2.0,215.0,,215.0,2,107.5,9.5,25.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L0R,1.0,1.0,83.0,,83.0,83,1.0,0.0,6.487804878048781,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L3M,1.0,1.0,35.0,,35.0,35,1.0,0.0,8.285714285714286,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7L,5.0,3.0,4.0,,4.0,1,4.0,2.0,31.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8E,1.0,1.0,30.0,,30.0,30,1.0,0.0,6.892857142857143,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9B,1.0,1.0,26.0,,26.0,26,1.0,0.0,7.730769230769231,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8J,2.0,1.0,72.0,,72.0,36,2.0,0.0,5.827586206896552,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7L,1.0,1.0,7.0,,7.0,7,1.0,0.0,11.4,3.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7T,1.0,3.0,1.0,,1.0,1,1.0,0.0,12.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9C,1.0,1.0,10.0,,10.0,10,1.0,0.0,6.285714285714286,4.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7L,1.0,3.0,1.0,,1.0,1,1.0,0.0,13.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7R,2.0,1.0,4.0,,4.0,2,2.0,0.0,12.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7T,5.0,2.0,155.0,,155.0,1,155.0,10.0,41.0,8.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8E,4.0,1.0,33.0,,33.0,6,5.5,0.0,7.0,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,nan,4.0,1.0,270.0,,270.0,43,6.28,0.0,7.558139534883721,1.0,,,,14,,14,0.0,0.0,289900.0,289900.0,289900.0
2016,537,Hamilton,0610,L7T,5.0,3.0,29.0,,29.0,3,9.67,2.67,10.333333333333334,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8H,1.0,1.0,18.0,,18.0,18,1.0,0.0,6.611111111111111,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8G,1.0,1.0,21.0,,21.0,21,1.0,0.0,4.904761904761905,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8N,1.0,1.0,1.0,,1.0,1,1.0,0.0,5.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8L,2.0,1.0,2.0,,2.0,1,2.0,0.0,6.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8S,1.0,1.0,3.0,,3.0,3,1.0,0.0,5.333333333333333,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9C,2.0,1.0,2.0,,2.0,1,2.0,0.0,7.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9G,4.0,1.0,43.0,,43.0,9,4.78,0.0,5.444444444444445,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,N1R,1.0,1.0,2.0,,2.0,2,1.0,0.0,7.5,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8K,1.0,1.0,2.0,,2.0,2,1.0,0.0,7.5,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8V,2.0,1.0,8.0,,8.0,4,2.0,0.0,9.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8E,2.0,1.0,4.0,,4.0,2,2.0,0.0,8.5,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9H,1.0,1.0,13.0,,13.0,13,1.0,0.0,6.615384615384615,3.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7S,1.0,1.0,2.0,,2.0,2,1.0,0.0,28.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8T,1.0,1.0,1.0,,1.0,1,1.0,0.0,7.0,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8J,4.0,2.0,14.0,,14.0,3,4.67,0.0,37.0,6.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8N,4.0,3.0,6.0,,6.0,1,6.0,0.0,11.0,0.0,,,,6,,6,111.0,1194.79,329000.0,329000.0,329000.0
2016,537,Hamilton,0610,L8P,1.0,1.0,4.0,,4.0,4,1.0,0.0,8.0,1.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8W,4.0,1.0,14.0,,14.0,2,7.0,0.0,10.5,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7L,4.0,1.0,4.0,,4.0,1,4.0,0.0,16.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L7N,1.0,3.0,1.0,,1.0,1,1.0,0.0,12.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L8V,1.0,1.0,1.0,,1.0,1,1.0,0.0,5.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,nan,2.0,1.0,2.0,,2.0,1,2.0,0.0,5.0,0.0,,,,,,,,,,,
2016,537,Hamilton,0610,L0R,4.0,1.0,110.0,,110.0,21,5.24,0.0,5.15,2.0,,,,,,,,,,,
2016,537,Hamilton,0610,L9B,4.0,1.0,55.0,,55.0,9,6.11,0.0,7.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8M,1.0,1.0,1.0,,1.0,1,1.0,0.0,6.0,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8P,5.0,3.0,30.0,,30.0,2,15.0,3.5,18.5,1.0,,,19,,,19,91.97,989.96,504444.74,494900.0,509900.0
2017,537,Hamilton,0610,L8R,5.0,2.0,100.0,,100.0,1,100.0,12.0,15.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8S,1.0,1.0,1.0,,1.0,1,1.0,0.0,6.0,3.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9B,1.0,1.0,22.0,,22.0,22,1.0,0.0,9.227272727272727,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7R,1.0,1.0,10.0,,10.0,10,1.0,0.0,9.1,4.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8E,4.0,3.0,6.0,,6.0,1,6.0,0.0,60.0,0.0,,,,6,,6,0.0,0.0,309900.0,309900.0,309900.0
2017,537,Hamilton,0610,L9G,1.0,1.0,62.0,,62.0,62,1.0,0.0,6.616666666666666,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9K,4.0,1.0,32.0,,32.0,6,5.33,0.0,7.166666666666667,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8R,4.0,2.0,32.0,,32.0,4,8.0,0.0,15.0,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9H,4.0,1.0,22.0,,22.0,4,5.5,0.0,6.75,0.0,,,6,,,6,120.77,1299.96,319990.0,319990.0,319990.0
2017,537,Hamilton,0610,L9H,1.0,1.0,15.0,,15.0,15,1.0,0.0,6.285714285714286,3.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8L,2.0,1.0,2.0,,2.0,1,2.0,0.0,6.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L0R,4.0,1.0,294.0,,294.0,45,6.53,0.0,7.5777777777777775,1.0,,,18,12,,30,165.0,1776.04,303900.0,289900.0,319900.0
2017,537,Hamilton,0610,N1R,1.0,1.0,6.0,,6.0,6,1.0,0.0,5.166666666666667,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,nan,1.0,1.0,89.0,,89.0,89,1.0,0.0,8.561797752808989,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7N,1.0,1.0,9.0,,9.0,9,1.0,0.0,10.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8E,5.0,3.0,128.0,,128.0,1,128.0,4.0,12.0,4.0,,107,20,1,,128,59.42,639.55,260827.45,197759.0,403899.0
2017,537,Hamilton,0610,L8T,1.0,1.0,1.0,,1.0,1,1.0,0.0,6.0,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8E,1.0,1.0,24.0,,24.0,24,1.0,0.0,16.952380952380953,5.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9B,4.0,1.0,55.0,,55.0,9,6.11,0.0,8.222222222222221,0.0,,,14,,,14,0.0,0.0,340814.29,329900.0,349000.0
2017,537,Hamilton,0610,L7R,5.0,3.0,150.0,,150.0,1,150.0,20.0,26.0,7.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8J,1.0,1.0,42.0,,42.0,42,1.0,0.0,10.210526315789474,5.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8N,1.0,1.0,9.0,,9.0,9,1.0,0.0,6.555555555555555,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8P,4.0,1.0,3.0,,3.0,1,3.0,0.0,6.0,0.0,,,,3,,3,0.0,0.0,379000.0,379000.0,379000.0
2017,537,Hamilton,0610,L7L,5.0,3.0,206.0,,206.0,2,103.0,6.5,13.5,8.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9C,2.0,1.0,4.0,,4.0,2,2.0,0.0,6.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8R,4.0,1.0,34.0,,34.0,3,11.33,0.0,11.0,0.0,,,22,12,,34,0.0,0.0,300520.0,289900.0,319990.0
2017,537,Hamilton,0610,L8G,1.0,1.0,45.0,,45.0,45,1.0,0.0,5.431818181818182,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9K,1.0,1.0,1.0,,1.0,1,1.0,0.0,5.0,5.0,,,,,,,,,,,
2017,537,Hamilton,0610,L3M,1.0,1.0,15.0,,15.0,15,1.0,0.0,6.636363636363637,4.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8E,4.0,1.0,57.0,,57.0,10,5.7,0.0,11.7,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8V,1.0,1.0,2.0,,2.0,2,1.0,0.0,6.0,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9A,1.0,1.0,12.0,,12.0,12,1.0,0.0,9.666666666666666,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L0R,1.0,1.0,360.0,,360.0,360,1.0,0.0,7.417366946778712,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7P,1.0,1.0,3.0,,3.0,3,1.0,0.0,9.5,18.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8J,2.0,1.0,26.0,,26.0,13,2.0,0.0,11.692307692307692,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8P,2.0,1.0,2.0,,2.0,1,2.0,0.0,6.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8W,1.0,1.0,9.0,,9.0,9,1.0,0.0,6.111111111111111,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7P,4.0,3.0,13.0,,13.0,1,13.0,0.0,20.0,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9A,5.0,2.0,90.0,,90.0,6,15.0,1.0,58.0,15.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9G,4.0,1.0,64.0,,64.0,7,9.14,0.0,7.428571428571429,1.0,,,20,12,,32,0.0,0.0,309837.5,289900.0,318900.0
2017,537,Hamilton,0610,L7T,1.0,1.0,12.0,,12.0,12,1.0,0.0,15.416666666666666,5.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7T,5.0,3.0,159.0,,159.0,4,39.75,4.25,18.25,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7S,1.0,1.0,4.0,,4.0,4,1.0,0.0,11.5,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8H,1.0,1.0,7.0,,7.0,7,1.0,0.0,15.571428571428571,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8P,1.0,1.0,1.0,,1.0,1,1.0,0.0,5.0,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9C,1.0,1.0,14.0,,14.0,14,1.0,0.0,5.071428571428571,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9G,2.0,1.0,60.0,,60.0,30,2.0,0.0,4.464285714285714,0.0,,,,,,,,,,,
2017,537,Hamilton,0610,L7L,1.0,1.0,19.0,,19.0,19,1.0,0.0,13.526315789473685,1.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8L,1.0,1.0,5.0,,5.0,5,1.0,0.0,5.5,4.0,,,,,,,,,,,
2017,537,Hamilton,0610,L9C,4.0,1.0,8.0,,8.0,1,8.0,0.0,7.0,0.0,,,8,,,8,101.26,1089.95,319900.0,319900.0,319900.0
2017,537,Hamilton,0610,nan,4.0,1.0,128.0,,128.0,20,6.4,0.0,8.7,2.0,,,,,,,,,,,
2017,537,Hamilton,0610,L8K,1.0,1.0,3.0,,3.0,3,1.0,0.0,7.0,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L0R,4.0,1.0,233.0,,233.0,37,6.3,0.0,8.444444444444445,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L8S,1.0,1.0,2.0,,2.0,2,1.0,0.0,7.0,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L9A,1.0,1.0,3.0,,3.0,3,1.0,0.0,5.0,1.0,,,,,,,,,,,
2018,537,Hamilton,0610,L9G,1.0,1.0,68.0,,68.0,68,1.0,0.0,5.940298507462686,1.0,,,,,,,,,,,
2018,537,Hamilton,0610,L8G,1.0,1.0,9.0,,9.0,9,1.0,0.0,11.333333333333334,1.0,,,,,,,,,,,
2018,537,Hamilton,0610,L8J,1.0,1.0,119.0,,119.0,119,1.0,0.0,9.61864406779661,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L8P,1.0,1.0,2.0,,2.0,2,1.0,0.0,6.0,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L0R,4.0,3.0,63.0,,63.0,9,7.0,0.0,7.111111111111111,3.0,,,,,,,,,,,
2018,537,Hamilton,0610,L8L,2.0,1.0,4.0,,4.0,2,2.0,0.0,6.0,0.0,,,,,,,,,,,
2018,537,Hamilton,0610,L9B,4.0,1.0,85.0,,85.0,16,5.31,0.0,8.875,1.0,,,,,,,,,,,
2018,537,Hamilton,0610,L0R,1.0,1.0,44.0,,44.0,44,1.0,0.0,7.135135135135135,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,L7M,5.0,3.0,154.0,,154.0,1,154.0,6.0,23.0,,5,53,,,,58,51.61,555.53,262934.48,176900.0,292900.0
2018,537,Hamilton,0610,L9H,1.0,1.0,27.0,,27.0,27,1.0,0.0,5.333333333333333,2.0,,,,,,,,,,,
2018,537,Hamilton,0610,nan,1.0,1.0,1.0,,1.0,1,1.0,0.0,27.0,5.0,,,,,,,,,,,
