reference_period,ref_qq,metcode,metro,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,population,comp_per_10kpop
1998-10-01,4,1700,Saskatoon,2060.0,,,1076,1.91,0.03,6.0,0.1,232227.48,88.71
1998-06-01,2,1700,Saskatoon,1092.0,,,652,1.67,0.04,5.515873015873016,0.2,232227.48,47.02
1998-02-01,1,1700,Saskatoon,604.0,,,468,1.29,0.0,5.5,-0.07,232227.48,26.01
1998-08-01,3,1700,Saskatoon,1504.0,,,1024,1.47,0.02,5.164835164835165,-0.22,232227.48,64.76
1999-04-01,2,1700,Saskatoon,724.0,,,620,1.17,0.0,4.621621621621622,-0.19,232317.51,31.21
1999-07-01,3,1700,Saskatoon,1336.0,,,1056,1.27,0.0,4.4512820512820515,-0.07,232317.51,57.59
1999-11-01,4,1700,Saskatoon,1068.0,,,872,1.22,0.0,4.840490797546012,0.13,232317.51,46.03
1999-01-01,1,1700,Saskatoon,796.0,,,448,1.78,0.03,4.561797752808989,-0.21,232317.51,34.31
2000-06-01,2,1700,Saskatoon,1220.0,,,608,2.01,0.0,5.712,0.52,232228.6,52.53
2000-09-01,3,1700,Saskatoon,932.0,,,868,1.07,0.0,4.613333333333333,0.36,232228.6,40.13
2000-01-01,1,1700,Saskatoon,888.0,,,672,1.32,0.01,4.870503597122302,0.13,232228.6,38.24
2000-11-01,4,1700,Saskatoon,1964.0,,,804,2.44,0.05,5.299401197604791,0.21,232228.6,84.57
2001-09-01,3,1700,Saskatoon,1000.0,,,728,1.37,0.0,4.548148148148148,0.05,233960.19,42.74
2001-04-01,2,1700,Saskatoon,888.0,,,552,1.61,0.0,6.136363636363637,0.0,233960.19,37.96
2001-10-01,4,1700,Saskatoon,1016.0,,,704,1.44,0.0,5.296,0.14,233960.19,43.43
2001-01-01,1,1700,Saskatoon,824.0,,,488,1.69,0.0,4.886956521739131,0.01,233960.19,35.22
2002-10-01,4,1700,Saskatoon,1036.0,,,776,1.34,0.0,5.177914110429448,0.23,235521.96,43.99
2002-06-01,2,1700,Saskatoon,820.0,,,504,1.63,0.03,4.991228070175438,0.13,235521.96,34.82
2002-03-01,1,1700,Saskatoon,716.0,,,440,1.63,0.0,4.627659574468085,0.16,235521.96,30.4
2002-07-01,3,1700,Saskatoon,1468.0,,,896,1.64,0.0,4.9267015706806285,0.08,235521.96,62.33
2003-01-01,1,1700,Saskatoon,888.0,,,656,1.35,0.02,5.7290322580645165,0.1,237924.91,37.32
2003-05-01,2,1700,Saskatoon,1968.0,,,756,2.6,0.0,6.3023255813953485,0.07,237924.91,82.72
2003-08-01,3,1700,Saskatoon,1500.0,,,1024,1.46,0.0,5.584070796460177,0.21,237924.91,63.05
2003-10-01,4,1700,Saskatoon,2344.0,,,896,2.62,0.01,6.3979591836734695,0.29,237924.91,98.52
2004-04-01,2,1700,Saskatoon,1184.0,,,728,1.63,0.0,6.626506024096385,0.24,239407.14,49.46
2004-07-01,3,1700,Saskatoon,1492.0,,,892,1.67,0.0,5.71957671957672,0.06,239407.14,62.32
2004-10-01,4,1700,Saskatoon,1764.0,,,880,2.0,0.0,5.457286432160804,0.24,239407.14,73.68
2004-03-01,1,1700,Saskatoon,848.0,,,620,1.37,0.0,6.162162162162162,0.15,239407.14,35.42
2005-11-01,4,1700,Saskatoon,1776.0,,,1000,1.78,0.0,6.36936936936937,0.09,241473.91,73.55
2005-03-01,1,1700,Saskatoon,728.0,,,644,1.13,0.0,5.955974842767295,0.12,241473.91,30.15
2005-06-01,2,1700,Saskatoon,1176.0,,,780,1.51,0.0,6.387096774193548,0.04,241473.91,48.7
2005-07-01,3,1700,Saskatoon,1636.0,,,960,1.7,0.0,6.10091743119266,0.02,241473.91,67.75
2006-12-01,4,1700,Saskatoon,1120.0,,,848,1.32,0.0,6.112820512820512,0.06,245414.25,45.64
2006-03-01,1,1700,Saskatoon,848.0,,,616,1.38,0.0,6.469387755102041,0.06,245414.25,34.55
2006-04-01,2,1700,Saskatoon,932.0,,,844,1.1,0.0,6.48019801980198,0.0,245414.25,37.98
2006-08-01,3,1700,Saskatoon,1256.0,,,960,1.31,0.0,5.9495412844036695,0.03,245414.25,51.18
2007-02-01,1,1700,Saskatoon,756.0,,,736,1.03,0.0,6.596685082872928,0.03,250703.94,30.16
2007-06-01,2,1700,Saskatoon,1680.0,,,1060,1.58,0.0,6.78740157480315,0.11,250703.94,67.01
2007-08-01,3,1700,Saskatoon,1564.0,,,1164,1.34,0.0,6.721014492753623,0.1,250703.94,62.38
2007-12-01,4,1700,Saskatoon,1900.0,,,1408,1.35,0.0,6.931137724550898,0.27,250703.94,75.79
2008-02-01,1,1700,Saskatoon,2288.0,,,1244,1.84,0.04,8.407284768211921,0.22,257128.94,88.98
2008-07-01,3,1700,Saskatoon,2764.0,,,2312,1.2,0.01,9.415492957746478,0.33,257128.94,107.49
2008-06-01,2,1700,Saskatoon,1568.0,,,1248,1.26,0.03,9.54071661237785,0.18,257128.94,60.98
2008-11-01,4,1700,Saskatoon,2856.0,,,2012,1.42,0.0,7.89816700610998,0.35,257128.94,111.07
2009-06-01,2,1700,Saskatoon,2320.0,,,1164,1.99,0.0,9.735714285714286,0.18,263793.31,87.95
2009-12-01,4,1700,Saskatoon,2248.0,,,1396,1.61,0.01,7.48936170212766,0.95,263793.31,85.22
2009-02-01,1,1700,Saskatoon,1264.0,,,980,1.29,0.0,8.794117647058824,0.15,263793.31,47.92
2009-07-01,3,1700,Saskatoon,1656.0,,,1116,1.48,0.02,10.235294117647058,0.62,263793.31,62.78
2010-10-01,4,1700,Saskatoon,2528.0,,2528.0,2056,1.23,0.01,6.912175648702595,0.81,270660.06,93.4
2010-04-01,2,1700,Saskatoon,1760.0,,1760.0,1500,1.17,0.0,6.295698924731183,0.91,270660.06,65.03
2010-02-01,1,1700,Saskatoon,1624.0,,1624.0,1184,1.37,0.0,6.838487972508591,0.97,270660.06,60.0
2010-07-01,3,1700,Saskatoon,2088.0,,2088.0,1436,1.45,0.02,6.72934472934473,1.03,270660.06,77.14
2011-02-01,1,1700,Saskatoon,2368.0,,2368.0,1784,1.33,0.01,7.036117381489842,1.14,279808.06,84.63
2011-04-01,2,1700,Saskatoon,2372.0,,2372.0,1544,1.54,0.0,6.863157894736842,0.71,279808.06,84.77
2011-07-01,3,1700,Saskatoon,2628.0,,2628.0,1620,1.62,0.01,7.0,0.94,279808.06,93.92
2011-12-01,4,1700,Saskatoon,2712.0,,2712.0,2104,1.29,0.0,6.7151051625239,1.1,279808.06,96.92
2012-02-01,1,1700,Saskatoon,2952.0,,2952.0,1672,1.77,0.01,7.183132530120482,1.11,287148.66,102.8
2012-04-01,2,1700,Saskatoon,3620.0,,3620.0,1772,2.04,0.1,7.233644859813084,1.11,287148.66,126.07
2012-08-01,3,1700,Saskatoon,2720.0,,2720.0,1640,1.66,0.04,7.626237623762377,1.13,287148.66,94.72
2012-11-01,4,1700,Saskatoon,3196.0,,3196.0,2436,1.31,0.03,7.102479338842975,1.13,287148.66,111.3
2013-07-01,3,1700,Saskatoon,4120.0,,4120.0,1976,2.09,0.1,7.558762886597938,1.22,293539.28,140.36
2013-06-01,2,1700,Saskatoon,3220.0,,3220.0,2032,1.58,0.08,7.031683168316832,1.27,293539.28,109.7
2013-11-01,4,1700,Saskatoon,2712.0,,2712.0,1916,1.42,0.01,7.2817204301075265,0.94,293539.28,92.39
2013-03-01,1,1700,Saskatoon,2960.0,,2960.0,2108,1.4,0.06,6.79696394686907,1.58,293539.28,100.84
2014-07-01,3,1700,Saskatoon,2732.0,,2732.0,1464,1.87,0.11,8.228650137741047,1.54,298436.91,91.54
2014-02-01,1,1700,Saskatoon,2776.0,,2776.0,1960,1.42,0.04,6.673511293634497,0.84,298436.91,93.02
2014-12-01,4,1700,Saskatoon,3388.0,,3388.0,2300,1.47,0.03,7.807760141093475,1.09,298436.91,113.52
2014-06-01,2,1700,Saskatoon,2744.0,,2744.0,1828,1.5,0.02,7.244292237442922,1.04,298436.91,91.95
2015-10-01,4,1700,Saskatoon,2608.0,,2608.0,1456,1.79,0.03,7.961111111111111,0.53,306335.03,85.14
2015-01-01,1,1700,Saskatoon,2900.0,,2900.0,1864,1.56,0.02,7.556034482758621,1.31,306335.03,94.67
2015-07-01,3,1700,Saskatoon,2020.0,4.0,2016.0,1272,1.59,0.05,8.037974683544304,1.02,306335.03,65.94
2015-05-01,2,1700,Saskatoon,3124.0,,3124.0,1588,1.97,0.05,7.195431472081219,0.94,306335.03,101.98
2016-05-01,2,1700,Saskatoon,3616.0,,3616.0,1168,3.1,0.11,8.64179104477612,0.78,314743.47,114.89
2016-07-01,3,1700,Saskatoon,2924.0,,2924.0,844,3.46,0.15,8.41826923076923,0.64,314743.47,92.9
2016-11-01,4,1700,Saskatoon,2952.0,,2952.0,1312,2.25,0.06,8.263975155279503,0.96,314743.47,93.79
2016-02-01,1,1700,Saskatoon,2324.0,,2324.0,1276,1.82,0.04,8.115755627009646,0.76,314743.47,73.84
2017-09-01,3,1700,Saskatoon,1724.0,,1724.0,1268,1.36,0.01,8.395569620253164,1.62,322234.22,53.5
2017-05-01,2,1700,Saskatoon,1736.0,,1736.0,872,1.99,0.1,7.0,1.77,322234.22,53.87
2017-10-01,4,1700,Saskatoon,1752.0,,1752.0,1416,1.24,0.0,7.9601139601139606,1.37,322234.22,54.37
2017-03-01,1,1700,Saskatoon,3000.0,,3000.0,1288,2.33,0.07,7.212903225806452,1.74,322234.22,93.1
2018-09-01,3,1700,Saskatoon,1464.0,72.0,1392.0,1040,1.41,0.02,8.521400778210117,0.88,329582.5,44.42
2018-02-01,1,1700,Saskatoon,1440.0,20.0,1420.0,1104,1.3,0.01,7.7644927536231885,1.97,329582.5,43.69
2018-05-01,2,1700,Saskatoon,1804.0,20.0,1784.0,1080,1.67,0.03,8.104868913857677,1.22,329582.5,54.74
2018-10-01,4,1700,Saskatoon,1564.0,188.0,1376.0,1288,1.21,0.02,8.01592356687898,0.96,329582.5,47.45
2019-08-01,3,1700,Saskatoon,1308.0,128.0,1180.0,876,1.49,0.04,8.018604651162791,1.16,336365.72,38.89
2019-01-01,1,1700,Saskatoon,1388.0,104.0,1284.0,864,1.61,0.06,6.901869158878505,1.68,336365.72,41.26
2019-05-01,2,1700,Saskatoon,2172.0,100.0,2072.0,844,2.57,0.18,6.76555023923445,0.95,336365.72,64.57
2019-12-01,4,1700,Saskatoon,1384.0,100.0,1284.0,828,1.67,0.05,7.286407766990291,0.55,336365.72,41.15
2020-05-01,2,1700,Saskatoon,2368.0,120.0,2248.0,912,2.6,0.12,7.90625,1.0,339056.94,69.84
2020-08-01,3,1700,Saskatoon,1304.0,136.0,1168.0,956,1.36,0.02,7.817021276595745,1.58,339056.94,38.46
2020-01-01,1,1700,Saskatoon,872.0,92.0,780.0,764,1.14,0.0,7.5473684210526315,1.77,339056.94,25.72
2020-11-01,4,1700,Saskatoon,1260.0,128.0,1132.0,952,1.32,0.03,7.084388185654008,1.52,339056.94,37.16
2021-08-01,3,1700,Saskatoon,2456.0,148.0,2308.0,1296,1.9,0.04,7.826498422712934,1.52,346142.19,70.95
2021-04-01,2,1700,Saskatoon,3292.0,144.0,3148.0,1164,2.83,0.12,7.361111111111111,1.71,346142.19,95.11
2021-11-01,4,1700,Saskatoon,1828.0,248.0,1580.0,1480,1.24,0.01,7.4103260869565215,1.15,346142.19,52.81
2021-02-01,1,1700,Saskatoon,1184.0,96.0,1088.0,800,1.48,0.03,8.21105527638191,2.18,346142.19,34.21
2022-07-01,3,1700,Saskatoon,1628.0,148.0,1480.0,1176,1.38,0.04,7.4523809523809526,0.82,358698.11,45.39
2022-01-01,1,1700,Saskatoon,1440.0,104.0,1336.0,1008,1.43,0.01,7.657370517928287,1.24,358698.11,40.15
2022-12-01,4,1700,Saskatoon,1672.0,148.0,1524.0,1088,1.54,0.03,7.849264705882353,1.7,358698.11,46.61
2022-04-01,2,1700,Saskatoon,4004.0,156.0,3848.0,1180,3.39,0.11,8.56701030927835,1.29,358698.11,111.63
2023-06-01,2,1700,Saskatoon,4212.0,116.0,4096.0,1068,3.94,0.13,9.018939393939394,1.82,371401.2,113.41
2023-10-01,4,1700,Saskatoon,1876.0,184.0,1692.0,1016,1.85,0.07,8.191235059760956,1.98,371401.2,50.51
2023-08-01,3,1700,Saskatoon,1752.0,256.0,1496.0,1356,1.29,0.02,8.892857142857142,2.84,371401.2,47.17
2023-01-01,1,1700,Saskatoon,1300.0,96.0,1204.0,988,1.32,0.02,8.63265306122449,2.46,371401.2,35.0
1988-06-01,2,2270,Toronto,15276.0,,,7880,1.94,0.06,7.835844155844156,1.27,3917164.25,39.0
1988-12-01,4,2270,Toronto,34552.0,,,23544,1.47,0.0,7.554703572096503,0.94,3917164.25,88.21
1988-09-01,3,2270,Toronto,31384.0,,,20580,1.52,0.01,7.471916849890066,1.42,3917164.25,80.12
1989-08-01,3,2270,Toronto,39380.0,,,19088,2.06,0.04,7.038368778776584,0.54,3983955.18,98.85
1989-01-01,1,2270,Toronto,47768.0,,,19924,2.4,0.02,6.931943853679285,0.83,3983955.18,119.9
1989-11-01,4,2270,Toronto,31300.0,,,17272,1.81,0.04,7.708551483420593,0.56,3983955.18,78.57
1989-04-01,2,2270,Toronto,39140.0,,,17736,2.21,0.05,6.856,0.5,3983955.18,98.24
1990-08-01,3,2270,Toronto,21672.0,,,11656,1.86,0.08,9.403128332740845,0.47,4024230.39,53.85
1990-10-01,4,2270,Toronto,26204.0,,,10292,2.55,0.08,10.791542076035881,0.97,4024230.39,65.12
1990-02-01,1,2270,Toronto,33036.0,,,13364,2.47,0.06,8.063610851262862,0.67,4024230.39,82.09
1990-04-01,2,2270,Toronto,30832.0,,,12320,2.5,0.07,8.68489496498833,0.85,4024230.39,76.62
1991-07-01,3,2270,Toronto,23972.0,,,9836,2.44,0.08,8.118485742379548,2.17,4088768.17,58.63
1991-01-01,1,2270,Toronto,29972.0,,,10168,2.95,0.13,9.15407597097738,1.28,4088768.17,73.3
1991-06-01,2,2270,Toronto,22704.0,,,6912,3.28,0.16,10.331909701037217,1.45,4088768.17,55.53
1991-12-01,4,2270,Toronto,27380.0,,,14608,1.87,0.06,6.401515151515151,1.97,4088768.17,66.96
1992-06-01,2,2270,Toronto,17880.0,,,9340,1.91,0.03,13.691990846681922,1.59,4140645.05,43.18
1992-11-01,4,2270,Toronto,21688.0,,,11284,1.92,0.06,6.174757281553398,1.66,4140645.05,52.38
1992-09-01,3,2270,Toronto,23552.0,,,12172,1.93,0.05,7.005753739930955,1.53,4140645.05,56.88
1992-03-01,1,2270,Toronto,26488.0,,,10616,2.5,0.07,7.1010570824524315,1.5,4140645.05,63.97
1993-08-01,3,2270,Toronto,32720.0,,,11548,2.83,0.11,6.5548158011540165,2.09,4218289.04,77.57
1993-03-01,1,2270,Toronto,16936.0,,,9448,1.79,0.06,6.24247311827957,2.23,4218289.04,40.15
1993-06-01,2,2270,Toronto,13100.0,,,8436,1.55,0.03,5.957632037144515,2.18,4218289.04,31.06
1993-11-01,4,2270,Toronto,16552.0,,,9072,1.82,0.01,6.58275462962963,2.0,4218289.04,39.24
1994-01-01,1,2270,Toronto,13408.0,,,7484,1.79,0.05,6.4719025050778605,2.08,4300396.52,31.18
1994-04-01,2,2270,Toronto,13084.0,,,7568,1.73,0.04,7.535467671060891,2.78,4300396.52,30.43
1994-07-01,3,2270,Toronto,19712.0,,,11524,1.71,0.02,6.0,1.92,4300396.52,45.84
1994-10-01,4,2270,Toronto,23296.0,,,14716,1.58,0.05,5.587758112094395,1.52,4300396.52,54.17
1995-11-01,4,2270,Toronto,12628.0,,,8128,1.55,0.04,6.980359147025814,1.21,4382926.91,28.81
1995-05-01,2,2270,Toronto,15792.0,,,8736,1.81,0.05,6.4584819154355575,0.92,4382926.91,36.03
1995-08-01,3,2270,Toronto,19040.0,,,10740,1.77,0.08,7.216376750106067,1.62,4382926.91,43.44
1995-03-01,1,2270,Toronto,15880.0,,,9344,1.7,0.07,6.6923076923076925,1.3,4382926.91,36.23
1996-06-01,2,2270,Toronto,14952.0,,,6772,2.21,0.07,7.951822916666667,2.43,4475011.36,33.41
1996-10-01,4,2270,Toronto,25888.0,,,12856,2.01,0.06,6.372918175235337,2.15,4475011.36,57.85
1996-08-01,3,2270,Toronto,17164.0,,,12024,1.43,0.02,6.677899686520377,1.96,4475011.36,38.36
1996-02-01,1,2270,Toronto,15684.0,,,7496,2.09,0.08,7.0588235294117645,1.65,4475011.36,35.05
1997-06-01,2,2270,Toronto,24044.0,,,12008,2.0,0.04,6.148920327624721,2.04,4562392.82,52.7
1997-02-01,1,2270,Toronto,17788.0,,,10940,1.63,0.03,6.22356252513068,1.91,4562392.82,38.99
1997-10-01,4,2270,Toronto,27312.0,,,16432,1.66,0.05,5.798532731376975,0.78,4562392.82,59.86
1997-07-01,3,2270,Toronto,24224.0,,,17556,1.38,0.02,5.9975786924939465,1.27,4562392.82,53.09
1998-09-01,3,2270,Toronto,16508.0,,,11336,1.46,0.04,7.029981024667932,0.71,4642956.2,35.55
1998-03-01,1,2270,Toronto,25100.0,,,15384,1.63,0.05,5.694500431903253,0.59,4642956.2,54.06
1998-04-01,2,2270,Toronto,23608.0,,,14396,1.64,0.04,5.938077634011091,0.57,4642956.2,50.85
1998-11-01,4,2270,Toronto,20712.0,,,14604,1.42,0.01,7.0147412755716,0.66,4642956.2,44.61
1999-07-01,3,2270,Toronto,28156.0,,,19668,1.43,0.01,6.312618595825427,0.64,4742345.3,59.37
1999-06-01,2,2270,Toronto,27904.0,,,17824,1.57,0.03,6.599833147942158,1.11,4742345.3,58.84
1999-01-01,1,2270,Toronto,30704.0,,,17584,1.75,0.02,6.963739516526887,0.99,4742345.3,64.74
1999-12-01,4,2270,Toronto,32624.0,,,18196,1.79,0.03,6.4575529068353195,0.58,4742345.3,68.79
2000-04-01,2,2270,Toronto,30644.0,,,16864,1.82,0.02,6.64608834486429,0.77,4867120.12,62.96
2000-01-01,1,2270,Toronto,30844.0,,,18256,1.69,0.03,6.688820318063138,0.62,4867120.12,63.37
2000-07-01,3,2270,Toronto,43648.0,,,22680,1.92,0.05,6.720952749806352,0.76,4867120.12,89.68
2000-11-01,4,2270,Toronto,29824.0,,,18228,1.64,0.03,6.638551227983131,0.68,4867120.12,61.28
2001-10-01,4,2270,Toronto,38564.0,,,25212,1.53,0.03,6.19327538883806,1.28,4992213.18,77.25
2001-01-01,1,2270,Toronto,33628.0,,,21788,1.54,0.04,6.751062537947784,0.98,4992213.18,67.36
2001-04-01,2,2270,Toronto,30036.0,,,18508,1.62,0.03,6.370956481265999,0.72,4992213.18,60.17
2001-09-01,3,2270,Toronto,46324.0,,,28072,1.65,0.03,6.851200753413907,0.77,4992213.18,92.79
2002-01-01,1,2270,Toronto,40532.0,,,19140,2.12,0.06,5.852697095435684,0.98,5073780.26,79.89
2002-09-01,3,2270,Toronto,48664.0,,,28804,1.69,0.03,5.42336568394067,0.71,5073780.26,95.91
2002-12-01,4,2270,Toronto,54328.0,,,27004,2.01,0.05,6.20995670995671,0.83,5073780.26,107.08
2002-04-01,2,2270,Toronto,37156.0,,,20968,1.77,0.03,6.452151755379388,0.63,5073780.26,73.23
2003-11-01,4,2270,Toronto,41812.0,,,24944,1.68,0.03,6.461054421768708,1.11,5156167.9,81.09
2003-05-01,2,2270,Toronto,40712.0,,,19552,2.08,0.04,6.210350211911666,0.88,5156167.9,78.96
2003-07-01,3,2270,Toronto,37532.0,,,21544,1.74,0.03,6.687564446277583,1.37,5156167.9,72.79
2003-01-01,1,2270,Toronto,34520.0,,,18464,1.87,0.05,6.204848161960576,0.93,5156167.9,66.95
2004-01-01,1,2270,Toronto,35028.0,,,21164,1.66,0.02,6.411449016100179,1.5,5237275.8,66.88
2004-12-01,4,2270,Toronto,43516.0,,,24244,1.79,0.02,6.735724233983287,0.97,5237275.8,83.09
2004-08-01,3,2270,Toronto,38556.0,,,24544,1.57,0.02,7.284686536485098,0.76,5237275.8,73.62
2004-04-01,2,2270,Toronto,41380.0,,,19504,2.12,0.02,7.1866289198606275,1.18,5237275.8,79.01
2005-10-01,4,2270,Toronto,39768.0,,,19620,2.03,0.03,7.087775636908585,1.62,5324050.69,74.7
2005-09-01,3,2270,Toronto,39732.0,,,20332,1.95,0.01,7.343884010618746,0.79,5324050.69,74.63
2005-05-01,2,2270,Toronto,32176.0,,,17964,1.79,0.02,6.967099165894346,0.86,5324050.69,60.44
2005-01-01,1,2270,Toronto,45508.0,,,20948,2.17,0.03,6.902220490845345,1.12,5324050.69,85.48
2006-01-01,1,2270,Toronto,41952.0,,,16112,2.6,0.05,7.483722122532684,1.32,5405200.53,77.61
2006-06-01,2,2270,Toronto,34896.0,,,17884,1.95,0.03,7.102913533834586,1.4,5405200.53,64.56
2006-08-01,3,2270,Toronto,45168.0,,,19736,2.29,0.02,7.999145846679479,1.5,5405200.53,83.56
2006-11-01,4,2270,Toronto,30468.0,,,15832,1.92,0.03,7.347860749402073,1.37,5405200.53,56.37
2007-05-01,2,2270,Toronto,23656.0,,,15228,1.55,0.02,6.827959977765425,1.01,5490496.22,43.09
2007-07-01,3,2270,Toronto,31272.0,,,16816,1.86,0.04,7.7470865360773615,1.22,5490496.22,56.96
2007-02-01,1,2270,Toronto,33456.0,,,15676,2.13,0.04,7.308095362850406,1.11,5490496.22,60.93
2007-11-01,4,2270,Toronto,33044.0,,,18052,1.83,0.01,7.548875631023405,1.19,5490496.22,60.18
2008-03-01,1,2270,Toronto,32900.0,,,12964,2.54,0.08,7.888465204957102,1.33,5576892.34,58.99
2008-07-01,3,2270,Toronto,34048.0,,,18032,1.89,0.02,8.25538670900431,1.21,5576892.34,61.05
2008-10-01,4,2270,Toronto,38664.0,,,16844,2.3,0.07,8.296150049358342,1.82,5576892.34,69.33
2008-05-01,2,2270,Toronto,39420.0,,,15888,2.48,0.05,8.188655030800822,1.14,5576892.34,70.68
2009-01-01,1,2270,Toronto,28880.0,,,11396,2.53,0.08,8.105338588319599,1.96,5670081.03,50.93
2009-07-01,3,2270,Toronto,19748.0,,,10356,1.91,0.03,9.298380566801619,1.73,5670081.03,34.83
2009-11-01,4,2270,Toronto,28424.0,,,9824,2.89,0.1,9.213033707865169,1.93,5670081.03,50.13
2009-06-01,2,2270,Toronto,36372.0,,,11616,3.13,0.09,9.329841040462428,1.21,5670081.03,64.15
2010-11-01,4,2270,Toronto,29172.0,,29172.0,10840,2.69,0.15,8.676425269645609,1.56,5757332.41,50.67
2010-02-01,1,2270,Toronto,20920.0,,20920.0,9016,2.32,0.07,8.166825095057034,1.82,5757332.41,36.34
2010-09-01,3,2270,Toronto,42048.0,,42048.0,12776,3.29,0.14,8.302432610124917,1.99,5757332.41,73.03
2010-05-01,2,2270,Toronto,33432.0,,33432.0,12864,2.6,0.08,7.518434670116429,1.85,5757332.41,58.07
2011-09-01,3,2270,Toronto,36040.0,,36040.0,11128,3.24,0.1,8.907973174366617,1.74,5842797.0,61.68
2011-01-01,1,2270,Toronto,29784.0,,29784.0,9104,3.27,0.13,8.847627737226277,1.37,5842797.0,50.98
2011-11-01,4,2270,Toronto,28256.0,,28256.0,12104,2.33,0.06,8.999269539810081,2.18,5842797.0,48.36
2011-05-01,2,2270,Toronto,41244.0,,41244.0,10528,3.92,0.21,8.073546856465006,1.74,5842797.0,70.59
2012-01-01,1,2270,Toronto,34696.0,,34696.0,12344,2.81,0.08,9.53126067646054,2.13,5922947.75,58.58
2012-05-01,2,2270,Toronto,31104.0,,31104.0,13708,2.27,0.06,8.884800965018094,1.56,5922947.75,52.51
2012-11-01,4,2270,Toronto,33808.0,,33808.0,12808,2.64,0.14,8.937917860553963,1.74,5922947.75,57.08
2012-07-01,3,2270,Toronto,28020.0,,28020.0,12380,2.26,0.08,9.48902925531915,1.75,5922947.75,47.31
2013-09-01,3,2270,Toronto,26424.0,,26424.0,12412,2.13,0.06,9.675033025099076,1.76,5992282.34,44.1
2013-03-01,1,2270,Toronto,29688.0,,29688.0,11216,2.65,0.1,9.536078717201166,1.69,5992282.34,49.54
2013-11-01,4,2270,Toronto,35324.0,,35324.0,12524,2.82,0.11,9.636245954692557,2.07,5992282.34,58.95
2013-04-01,2,2270,Toronto,43396.0,,43396.0,11488,3.78,0.19,9.067808708065668,1.49,5992282.34,72.42
2014-03-01,1,2270,Toronto,23776.0,,23776.0,9952,2.39,0.07,9.673053403995109,2.25,6036308.06,39.39
2014-10-01,4,2270,Toronto,25388.0,8.0,25380.0,11628,2.18,0.05,9.560168895144265,1.91,6036308.06,42.06
2014-05-01,2,2270,Toronto,38836.0,4.0,38832.0,12016,3.23,0.13,9.37982905982906,2.08,6036308.06,64.34
2014-08-01,3,2270,Toronto,28852.0,4.0,28848.0,11480,2.51,0.1,11.019812680115274,1.92,6036308.06,47.8
2015-06-01,2,2270,Toronto,42032.0,12.0,42020.0,7980,5.27,0.35,9.180927835051547,1.72,6113865.56,68.75
2015-01-01,1,2270,Toronto,86880.0,4.0,86876.0,11196,7.76,0.53,9.584598698481562,1.92,6113865.56,142.1
2015-07-01,3,2270,Toronto,28628.0,,28628.0,8116,3.53,0.19,9.2145,1.9,6113865.56,46.82
2015-12-01,4,2270,Toronto,27996.0,,27996.0,9336,3.0,0.18,9.357997341603898,1.72,6113865.56,45.79
2016-07-01,3,2270,Toronto,35036.0,,35036.0,9048,3.87,0.18,11.968974820143885,1.7,6203150.78,56.48
2016-12-01,4,2270,Toronto,37552.0,,37552.0,11504,3.26,0.18,11.571479374110954,1.83,6203150.78,60.54
2016-01-01,1,2270,Toronto,38420.0,,38420.0,11648,3.3,0.16,10.03042876901798,2.03,6203150.78,61.94
2016-04-01,2,2270,Toronto,27444.0,,27444.0,11360,2.42,0.08,9.96277556920853,1.76,6203150.78,44.24
2017-07-01,3,2270,Toronto,37440.0,,37440.0,14836,2.52,0.1,10.9073756432247,4.34,6322286.06,59.22
2017-02-01,1,2270,Toronto,46564.0,,46564.0,14276,3.26,0.17,10.348824029470105,3.36,6322286.06,73.65
2017-10-01,4,2270,Toronto,32504.0,,32504.0,12996,2.5,0.1,10.983432322600812,3.33,6322286.06,51.41
2017-04-01,2,2270,Toronto,32020.0,,32020.0,13568,2.36,0.11,10.32680320569902,3.88,6322286.06,50.65
2018-05-01,2,2270,Toronto,40872.0,4.0,40868.0,12644,3.23,0.13,10.952396373056995,3.15,6451395.44,63.35
2018-07-01,3,2270,Toronto,32892.0,,32892.0,10188,3.23,0.14,11.171210906174819,2.6,6451395.44,50.98
2018-10-01,4,2270,Toronto,38764.0,,38764.0,10400,3.73,0.21,11.725157728706625,2.38,6451395.44,60.09
2018-02-01,1,2270,Toronto,38472.0,,38472.0,10928,3.52,0.17,10.680945347119646,3.61,6451395.44,59.63
2019-01-01,1,2270,Toronto,27484.0,4.0,27480.0,8656,3.18,0.14,12.481775700934579,2.2,6541027.47,42.02
2019-08-01,3,2270,Toronto,31632.0,4.0,31628.0,6396,4.95,0.31,12.549647661755285,1.77,6541027.47,48.36
2019-04-01,2,2270,Toronto,27968.0,,27968.0,9120,3.07,0.14,10.974067333939946,2.04,6541027.47,42.76
2019-10-01,4,2270,Toronto,22556.0,,22556.0,5176,4.36,0.24,12.1296875,2.17,6541027.47,34.48
2020-09-01,3,2270,Toronto,35804.0,,35804.0,5332,6.71,0.45,13.156802459646427,2.25,6557304.91,54.79
2020-11-01,4,2270,Toronto,29480.0,,29480.0,7308,4.03,0.23,11.93788472299944,2.45,6557304.91,45.12
2020-04-01,2,2270,Toronto,27940.0,,27940.0,5576,5.01,0.26,13.022137404580153,3.85,6557304.91,42.76
