"ref_yy","CSDuid","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"2012","5915015","2410","VANCOUVER","RICHMOND CY",14,0,28.571428571429,14.285714285714,28.571428571429,28.571428571429,73.9285714285714
"2012","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",1,0,0,0,100,0,95
"2012","5915022","2410","VANCOUVER","VANCOUVER CY",54,20.37037037037,18.518518518519,20.37037037037,12.962962962963,27.777777777778,69.1851851851852
"2012","5915025","2410","VANCOUVER","BURNABY CY",10,0,40,10,10,40,109.3
"2012","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",8,0,0,12.5,50,37.5,91.75
"2012","5915034","2410","VANCOUVER","COQUITLAM CY",16,0,12.5,43.75,31.25,12.5,63.875
"2012","5915039","2410","VANCOUVER","PORT COQUITLAM CY",5,0,20,80,0,0,40.6
"2012","5915043","2410","VANCOUVER","PORT MOODY CY",2,0,0,0,0,100,145.5
"2012","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",2,0,0,50,50,0,52.5
"2012","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",5,0,20,20,40,20,71.8
"2012","5915055","2410","VANCOUVER","WEST VANCOUVER DM",8,0,62.5,0,25,12.5,38.75
"2012","5915062","2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2012","5915070","2410","VANCOUVER","PITT MEADOWS CY",1,0,0,0,100,0,68
"2012","5915075","2410","VANCOUVER","MAPLE RIDGE CY",5,0,0,40,60,0,61.6
"2013","2452007","1060","MONTRÉAL","LAVALTRIE V",4,50,50,0,0,0,5
"2013","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2013","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",15,53.333333333333,46.666666666667,0,0,0,5.26666666666667
"2013","2457010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,0,75,25,0,0,15.75
"2013","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",6,0,100,0,0,0,6
"2013","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,4
"2013","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",5,0,60,40,0,0,16.8
"2013","2457040","1060","MONTRÉAL","BELOEIL V",6,50,33.333333333333,16.666666666667,0,0,8
"2013","2458007","1060","MONTRÉAL","LAVALTRIE V",42,85.714285714286,11.904761904762,2.380952380952,0,0,5.40476190476191
"2013","2458012","1060","MONTRÉAL","SAINT-LAMBERT V",3,0,33.333333333333,33.333333333333,33.333333333333,0,46.3333333333333
"2013","2458033","1060","MONTRÉAL","BOUCHERVILLE V",13,46.153846153846,46.153846153846,7.692307692308,0,0,10.4615384615385
"2013","2458037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",2,50,50,0,0,0,5
"2013","2458227","1060","MONTRÉAL","LONGUEUIL V",100,61,30,9,0,0,8.03
"2013","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,0,75,25,0,0,22.25
"2013","2459015","1060","MONTRÉAL","BLAINVILLE V",4,0,100,0,0,0,11
"2013","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2013","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,5
"2013","2460013","1060","MONTRÉAL","REPENTIGNY V",16,56.25,37.5,6.25,0,0,6.4375
"2013","2460020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2013","2460028","1060","MONTRÉAL","L'ASSOMPTION V",4,0,100,0,0,0,8.75
"2013","2460035","1060","MONTRÉAL","SAINT-CONSTANT V",4,100,0,0,0,0,3.25
"2013","2464008","1060","MONTRÉAL","TERREBONNE V",19,26.315789473684,57.894736842105,15.789473684211,0,0,12.6315789473684
"2013","2464015","1060","MONTRÉAL","BLAINVILLE V",25,40,44,16,0,0,10.84
"2013","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",61,42.622950819672,36.065573770492,11.475409836066,6.55737704918,3.27868852459,19.4918032786885
"2013","2466007","1060","MONTRÉAL","LAVALTRIE V",1,0,100,0,0,0,6
"2013","2466023","1060","MONTRÉAL","MONTRÉAL V",206,39.805825242718,33.980582524272,12.621359223301,7.281553398058,6.31067961165,24.3932038834951
"2013","2466072","1060","MONTRÉAL","MONT-ROYAL V",1,0,0,100,0,0,33
"2013","2466087","1060","MONTRÉAL","DORVAL V",1,0,0,0,100,0,87
"2013","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",1,0,0,100,0,0,32
"2013","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,25,75,0,0,0,9.5
"2013","2467015","1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,3
"2013","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2013","2467030","1060","MONTRÉAL","OTTERBURN PARK V",1,0,0,0,0,100,127
"2013","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",8,25,50,25,0,0,17
"2013","2467045","1060","MONTRÉAL","MERCIER V",2,100,0,0,0,0,3
"2013","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",11,27.272727272727,72.727272727273,0,0,0,9.81818181818182
"2013","2470022","1060","MONTRÉAL","BEAUHARNOIS V",11,36.363636363636,36.363636363636,27.272727272727,0,0,10.6363636363636
"2013","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",7,85.714285714286,14.285714285714,0,0,0,3.42857142857143
"2013","2471033","1060","MONTRÉAL","BOUCHERVILLE V",10,70,30,0,0,0,5
"2013","2471040","1060","MONTRÉAL","BELOEIL V",1,0,100,0,0,0,6
"2013","2471050","1060","MONTRÉAL","CHÂTEAUGUAY V",1,100,0,0,0,0,4
"2013","2471055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,100,0,0,0,0,4
"2013","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2013","2471070","1060","MONTRÉAL","PINCOURT V",3,0,100,0,0,0,9.33333333333333
"2013","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",13,0,76.923076923077,23.076923076923,0,0,17
"2013","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",4,0,75,25,0,0,18
"2013","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",3,33.333333333333,66.666666666667,0,0,0,5.66666666666667
"2013","2472015","1060","MONTRÉAL","BLAINVILLE V",11,0,100,0,0,0,7.45454545454545
"2013","2472020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"2013","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",4,0,100,0,0,0,7.5
"2013","2472032","1060","MONTRÉAL","OKA MÉ",2,100,0,0,0,0,3
"2013","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",4,0,100,0,0,0,9
"2013","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",1,0,100,0,0,0,8
"2013","2473015","1060","MONTRÉAL","BLAINVILLE V",6,16.666666666667,16.666666666667,66.666666666667,0,0,31
"2013","2473030","1060","MONTRÉAL","OTTERBURN PARK V",7,14.285714285714,85.714285714286,0,0,0,9.14285714285714
"2013","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",6,16.666666666667,50,33.333333333333,0,0,16.8333333333333
"2013","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",80,76.25,21.25,2.5,0,0,5.125
"2013","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,3
"2013","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",52,51.923076923077,42.307692307692,5.769230769231,0,0,7.03846153846154
"2013","3506008","1265","OTTAWA","OTTAWA CV",80,13.75,60,8.75,6.25,11.25,34.475
"2013","3518001","2270","TORONTO","PICKERING CY",1,0,0,100,0,0,24
"2013","3519028","2270","TORONTO","VAUGHAN CY",19,15.789473684211,52.631578947368,0,5.263157894737,26.315789473684,72.2631578947368
"2013","3519036","2270","TORONTO","MARKHAM CY",6,16.666666666667,0,0,0,83.333333333333,213
"2013","3519038","2270","TORONTO","RICHMOND HILL T",2,0,50,0,0,50,68
"2013","3519046","2270","TORONTO","AURORA T",3,0,100,0,0,0,12.3333333333333
"2013","3520005","2270","TORONTO","AJAX T",73,5.479452054795,17.808219178082,17.808219178082,2.739726027397,56.164383561644,186.13698630137
"2013","3521005","2270","TORONTO","AJAX T",5,20,0,20,0,60,175.8
"2013","3521010","2270","TORONTO","BRAMPTON CY",5,0,0,60,0,40,74
"2013","3524001","2270","TORONTO","PICKERING CY",12,8.333333333333,58.333333333333,16.666666666667,8.333333333333,8.333333333333,29.3333333333333
"2013","3524009","2270","TORONTO","MILTON T",2,0,0,100,0,0,48
"2013","4806016","0140","CALGARY","CALGARY CY",81,45.679012345679,19.753086419753,23.456790123457,6.172839506173,4.938271604938,28.5185185185185
"2013","4806017","0140","CALGARY","CHESTERMERE CY",5,0,100,0,0,0,11.2
"2013","4806019","0140","CALGARY","COCHRANE T",3,33.333333333333,33.333333333333,0,33.333333333333,0,29.6666666666667
"2013","4806021","0140","CALGARY","AIRDRIE CY",16,0,56.25,12.5,31.25,0,32.5
"2013","4810066","0340","EDMONTON","BRUDERHEIM T",1,0,0,100,0,0,31
"2013","4811013","0340","EDMONTON","BEAUMONT CY",1,0,0,0,0,100,104
"2013","4811048","0340","EDMONTON","STONY PLAIN T",2,50,0,50,0,0,19
"2013","4811049","0340","EDMONTON","SPRUCE GROVE CY",1,0,0,0,0,100,143
"2013","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,100,0,0,58
"2013","4811056","0340","EDMONTON","FORT SASKATCHEWAN CY",2,0,0,0,100,0,71
"2013","4811061","0340","EDMONTON","EDMONTON CY",69,4.347826086957,23.188405797101,24.63768115942,37.68115942029,10.144927536232,58.2753623188406
"2013","4811062","0340","EDMONTON","ST. ALBERT CY",9,0,0,33.333333333333,66.666666666667,0,64.2222222222222
"2013","4811068","0340","EDMONTON","MORINVILLE T",1,0,0,100,0,0,37
"2013","5915001","2410","VANCOUVER","LANGLEY DM",4,0,0,50,25,25,72.25
"2013","5915004","2410","VANCOUVER","SURREY CY",15,0,6.666666666667,60,20,13.333333333333,64.1333333333333
"2013","5915007","2410","VANCOUVER","WHITE ROCK CY",1,0,0,0,100,0,87
"2013","5915011","2410","VANCOUVER","DELTA DM",1,0,100,0,0,0,13
"2013","5915015","2410","VANCOUVER","RICHMOND CY",10,0,0,30,50,20,81
"2013","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",4,0,0,0,25,75,128.25
"2013","5915022","2410","VANCOUVER","VANCOUVER CY",55,18.181818181818,23.636363636364,18.181818181818,10.909090909091,29.090909090909,75.8
"2013","5915025","2410","VANCOUVER","BURNABY CY",10,0,0,10,30,60,182.7
"2013","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",1,0,0,0,0,100,196
"2013","5915034","2410","VANCOUVER","COQUITLAM CY",10,0,0,70,10,20,71.7
"2013","5915039","2410","VANCOUVER","PORT COQUITLAM CY",4,0,25,50,25,0,41
"2013","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,0,0,100,201
"2013","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",8,12.5,12.5,37.5,12.5,25,56.25
"2013","5915055","2410","VANCOUVER","WEST VANCOUVER DM",4,0,50,50,0,0,23.25
"2013","5915062","2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2013","5915070","2410","VANCOUVER","PITT MEADOWS CY",2,0,0,50,50,0,63
"2013","5915075","2410","VANCOUVER","MAPLE RIDGE CY",2,0,0,50,50,0,48.5
"2014","2452007","1060","MONTRÉAL","LAVALTRIE V",1,100,0,0,0,0,4
"2014","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2014","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",36,58.333333333333,41.666666666667,0,0,0,5.16666666666667
"2014","2457010","1060","MONTRÉAL","DEUX-MONTAGNES V",6,16.666666666667,83.333333333333,0,0,0,11.3333333333333
"2014","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",2,0,100,0,0,0,6
"2014","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",2,100,0,0,0,0,3
"2014","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",2,0,50,50,0,0,15
"2014","2457040","1060","MONTRÉAL","BELOEIL V",6,100,0,0,0,0,4
"2014","2458007","1060","MONTRÉAL","LAVALTRIE V",38,28.947368421053,68.421052631579,2.631578947368,0,0,7.86842105263158
"2014","2458033","1060","MONTRÉAL","BOUCHERVILLE V",12,25,75,0,0,0,8.33333333333333
"2014","2458037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",3,33.333333333333,0,66.666666666667,0,0,24.3333333333333
"2014","2458227","1060","MONTRÉAL","LONGUEUIL V",84,69.047619047619,23.809523809524,3.571428571429,1.190476190476,2.380952380952,11
"2014","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",8,0,100,0,0,0,15.75
"2014","2459015","1060","MONTRÉAL","BLAINVILLE V",7,0,100,0,0,0,9.42857142857143
"2014","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",2,50,0,50,0,0,30.5
"2014","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",3,66.666666666667,0,33.333333333333,0,0,13.6666666666667
"2014","2460013","1060","MONTRÉAL","REPENTIGNY V",4,25,25,25,25,0,27.75
"2014","2460020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,3
"2014","2460028","1060","MONTRÉAL","L'ASSOMPTION V",7,14.285714285714,71.428571428571,14.285714285714,0,0,11
"2014","2460035","1060","MONTRÉAL","SAINT-CONSTANT V",1,100,0,0,0,0,3
"2014","2464008","1060","MONTRÉAL","TERREBONNE V",19,31.578947368421,68.421052631579,0,0,0,8.10526315789474
"2014","2464015","1060","MONTRÉAL","BLAINVILLE V",25,48,40,12,0,0,10.08
"2014","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",55,54.545454545455,34.545454545455,5.454545454545,5.454545454545,0,11.3272727272727
"2014","2466007","1060","MONTRÉAL","LAVALTRIE V",1,0,100,0,0,0,6
"2014","2466023","1060","MONTRÉAL","MONTRÉAL V",257,39.299610894942,36.964980544747,12.062256809339,3.501945525292,8.171206225681,29.6342412451362
"2014","2466032","1060","MONTRÉAL","OKA MÉ",1,0,0,100,0,0,48
"2014","2466047","1060","MONTRÉAL","MONTRÉAL-OUEST V",1,100,0,0,0,0,3
"2014","2466072","1060","MONTRÉAL","MONT-ROYAL V",2,0,0,50,0,50,88
"2014","2466087","1060","MONTRÉAL","DORVAL V",1,0,0,100,0,0,24
"2014","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",3,0,0,66.666666666667,33.333333333333,0,55.3333333333333
"2014","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,50,50,0,0,0,7.25
"2014","2467015","1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,3
"2014","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2014","2467030","1060","MONTRÉAL","OTTERBURN PARK V",1,100,0,0,0,0,3
"2014","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",8,12.5,62.5,25,0,0,17.5
"2014","2467045","1060","MONTRÉAL","MERCIER V",1,0,0,100,0,0,24
"2014","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",12,0,100,0,0,0,12.3333333333333
"2014","2470022","1060","MONTRÉAL","BEAUHARNOIS V",11,36.363636363636,63.636363636364,0,0,0,6.09090909090909
"2014","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",3,66.666666666667,33.333333333333,0,0,0,4
"2014","2471033","1060","MONTRÉAL","BOUCHERVILLE V",9,22.222222222222,77.777777777778,0,0,0,6.77777777777778
"2014","2471040","1060","MONTRÉAL","BELOEIL V",3,0,100,0,0,0,6
"2014","2471055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,100,0,0,0,0,4
"2014","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",2,100,0,0,0,0,3.5
"2014","2471070","1060","MONTRÉAL","PINCOURT V",1,0,100,0,0,0,16
"2014","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",10,0,40,60,0,0,26.7
"2014","2471090","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",1,0,100,0,0,0,16
"2014","2471105","1060","MONTRÉAL","SAINT-LAZARE V",2,50,50,0,0,0,5
"2014","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",6,50,16.666666666667,16.666666666667,16.666666666667,0,23.5
"2014","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,50,50,0,0,0,7.5
"2014","2472015","1060","MONTRÉAL","BLAINVILLE V",8,0,100,0,0,0,8.25
"2014","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",3,33.333333333333,66.666666666667,0,0,0,7
"2014","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",3,0,66.666666666667,33.333333333333,0,0,23.3333333333333
"2014","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,0,50,50,0,0,29
"2014","2473015","1060","MONTRÉAL","BLAINVILLE V",8,0,62.5,12.5,25,0,31.75
"2014","2473025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,0,0,0,100,0,98
"2014","2473030","1060","MONTRÉAL","OTTERBURN PARK V",3,33.333333333333,66.666666666667,0,0,0,5
"2014","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",8,50,37.5,12.5,0,0,7.5
"2014","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",76,72.368421052632,23.684210526316,3.947368421053,0,0,6.18421052631579
"2014","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"2014","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",76,39.473684210526,55.263157894737,2.631578947368,0,2.631578947368,10.4210526315789
"2014","3502036","1265","OTTAWA","CLARENCE-ROCKLAND C",1,0,100,0,0,0,12
"2014","3502048","1265","OTTAWA","RUSSELL TP",3,0,100,0,0,0,6.33333333333333
"2014","3506008","1265","OTTAWA","OTTAWA CV",70,22.857142857143,58.571428571429,5.714285714286,2.857142857143,10,28.1428571428571
"2014","3519028","2270","TORONTO","VAUGHAN CY",3,0,33.333333333333,33.333333333333,33.333333333333,0,44
"2014","3519036","2270","TORONTO","MARKHAM CY",7,0,0,0,28.571428571429,71.428571428571,145.857142857143
"2014","3519038","2270","TORONTO","RICHMOND HILL T",11,0,36.363636363636,9.090909090909,0,54.545454545455,150.272727272727
"2014","3519044","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",3,0,100,0,0,0,8.66666666666667
"2014","3519049","2270","TORONTO","KING TP",1,0,100,0,0,0,6
"2014","3520005","2270","TORONTO","AJAX T",70,4.285714285714,22.857142857143,21.428571428571,14.285714285714,37.142857142857,143.8
"2014","3521005","2270","TORONTO","AJAX T",6,0,50,16.666666666667,16.666666666667,16.666666666667,50.6666666666667
"2014","3521010","2270","TORONTO","BRAMPTON CY",2,0,0,0,0,100,154
"2014","3524001","2270","TORONTO","PICKERING CY",12,0,33.333333333333,41.666666666667,0,25,74.8333333333333
"2014","3524009","2270","TORONTO","MILTON T",3,0,0,0,66.666666666667,33.333333333333,92
"2014","4806016","0140","CALGARY","CALGARY CY",119,17.647058823529,19.327731092437,31.932773109244,18.487394957983,12.605042016807,52.6554621848739
"2014","4806019","0140","CALGARY","COCHRANE T",1,0,0,100,0,0,32
"2014","4806021","0140","CALGARY","AIRDRIE CY",7,0,14.285714285714,28.571428571429,57.142857142857,0,62.2857142857143
"2014","4810066","0340","EDMONTON","BRUDERHEIM T",1,0,0,100,0,0,36
"2014","4811016","0340","EDMONTON","LEDUC CY",1,0,0,0,100,0,90
"2014","4811049","0340","EDMONTON","SPRUCE GROVE CY",2,0,0,0,50,50,86
"2014","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",4,0,0,75,25,0,52
"2014","4811061","0340","EDMONTON","EDMONTON CY",54,18.518518518519,31.481481481481,16.666666666667,27.777777777778,5.555555555556,44.1666666666667
"2014","4811062","0340","EDMONTON","ST. ALBERT CY",2,0,0,0,0,100,115.5
"2014","4811068","0340","EDMONTON","MORINVILLE T",1,0,0,100,0,0,36
"2014","5915001","2410","VANCOUVER","LANGLEY DM",5,20,0,0,60,20,72.8
"2014","5915002","2410","VANCOUVER","LANGLEY CY",1,0,0,0,100,0,67
"2014","5915004","2410","VANCOUVER","SURREY CY",10,0,0,60,30,10,63
"2014","5915007","2410","VANCOUVER","WHITE ROCK CY",2,50,50,0,0,0,6.5
"2014","5915011","2410","VANCOUVER","DELTA DM",2,0,0,50,50,0,61
"2014","5915015","2410","VANCOUVER","RICHMOND CY",19,0,0,10.526315789474,10.526315789474,78.947368421053,126.263157894737
"2014","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",2,0,0,0,50,50,99.5
"2014","5915022","2410","VANCOUVER","VANCOUVER CY",55,21.818181818182,14.545454545455,29.090909090909,21.818181818182,12.727272727273,54.1090909090909
"2014","5915025","2410","VANCOUVER","BURNABY CY",12,0,33.333333333333,33.333333333333,0,33.333333333333,73.4166666666667
"2014","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",4,0,0,25,50,25,101
"2014","5915034","2410","VANCOUVER","COQUITLAM CY",6,0,0,16.666666666667,33.333333333333,50,155.166666666667
"2014","5915039","2410","VANCOUVER","PORT COQUITLAM CY",4,0,0,75,0,25,48.25
"2014","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",4,25,0,25,25,25,55.25
"2014","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",5,0,0,40,40,20,78.4
"2014","5915055","2410","VANCOUVER","WEST VANCOUVER DM",1,0,100,0,0,0,12
"2014","5915062","2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2014","5915070","2410","VANCOUVER","PITT MEADOWS CY",1,0,0,0,100,0,64
"2014","5915075","2410","VANCOUVER","MAPLE RIDGE CY",3,0,0,66.666666666667,33.333333333333,0,48
"2015","2452007","1060","MONTRÉAL","LAVALTRIE V",NA,NA,NA,NA,NA,NA,NA
"2015","2455057","1060","MONTRÉAL","RICHELIEU V",1,0,100,0,0,0,8
"2015","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2015","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",47,78.723404255319,19.148936170213,0,2.127659574468,0,5.57446808510638
"2015","2457010","1060","MONTRÉAL","DEUX-MONTAGNES V",5,0,80,20,0,0,17.2
"2015","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",3,0,100,0,0,0,8
"2015","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",3,100,0,0,0,0,3.33333333333333
"2015","2457030","1060","MONTRÉAL","OTTERBURN PARK V",2,0,100,0,0,0,6
"2015","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",1,0,100,0,0,0,18
"2015","2457040","1060","MONTRÉAL","BELOEIL V",3,33.333333333333,66.666666666667,0,0,0,5
"2015","2457045","1060","MONTRÉAL","MERCIER V",2,0,100,0,0,0,9
"2015","2458007","1060","MONTRÉAL","LAVALTRIE V",14,0,71.428571428571,7.142857142857,7.142857142857,14.285714285714,51.4285714285714
"2015","2458012","1060","MONTRÉAL","SAINT-LAMBERT V",3,33.333333333333,33.333333333333,0,0,33.333333333333,77.6666666666667
"2015","2458033","1060","MONTRÉAL","BOUCHERVILLE V",14,42.857142857143,57.142857142857,0,0,0,7.21428571428571
"2015","2458037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",3,33.333333333333,66.666666666667,0,0,0,6.33333333333333
"2015","2458227","1060","MONTRÉAL","LONGUEUIL V",67,70.149253731343,20.89552238806,4.477611940299,2.985074626866,1.492537313433,9.1044776119403
"2015","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",6,0,100,0,0,0,16
"2015","2459015","1060","MONTRÉAL","BLAINVILLE V",12,8.333333333333,91.666666666667,0,0,0,8.41666666666667
"2015","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",2,50,0,50,0,0,26.5
"2015","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",4,0,100,0,0,0,6
"2015","2460013","1060","MONTRÉAL","REPENTIGNY V",3,33.333333333333,33.333333333333,0,33.333333333333,0,39.6666666666667
"2015","2460028","1060","MONTRÉAL","L'ASSOMPTION V",5,60,40,0,0,0,4.2
"2015","2460035","1060","MONTRÉAL","SAINT-CONSTANT V",1,100,0,0,0,0,5
"2015","2460040","1060","MONTRÉAL","BELOEIL V",2,100,0,0,0,0,4
"2015","2464008","1060","MONTRÉAL","TERREBONNE V",13,23.076923076923,23.076923076923,30.769230769231,7.692307692308,15.384615384615,70.7692307692308
"2015","2464015","1060","MONTRÉAL","BLAINVILLE V",12,66.666666666667,33.333333333333,0,0,0,5
"2015","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",56,44.642857142857,26.785714285714,12.5,3.571428571429,12.5,29.0178571428571
"2015","2466007","1060","MONTRÉAL","LAVALTRIE V",1,100,0,0,0,0,4
"2015","2466023","1060","MONTRÉAL","MONTRÉAL V",186,34.94623655914,39.784946236559,13.440860215054,3.763440860215,8.064516129032,28.6505376344086
"2015","2466047","1060","MONTRÉAL","MONTRÉAL-OUEST V",2,50,0,50,0,0,16.5
"2015","2466062","1060","MONTRÉAL","HAMPSTEAD V",1,100,0,0,0,0,4
"2015","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",2,0,100,0,0,0,7
"2015","2466142","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",1,0,0,100,0,0,38
"2015","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,50,50,0,0,0,6.25
"2015","2467015","1060","MONTRÉAL","BLAINVILLE V",14,35.714285714286,64.285714285714,0,0,0,8.71428571428571
"2015","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2015","2467030","1060","MONTRÉAL","OTTERBURN PARK V",4,75,0,25,0,0,12.25
