"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"4073","1997-3","1060",5,3,"September 30, 1997","MONTRÉAL",592,108,5.48148148148148,0.138888888888889,1997,3,"3527222.79",1.67837427700449
"4074","1997-4","1060",1,1,"December 31, 1997","MONTRÉAL",885,885,1,0,1997,4,"3532106.29",2.50558711244219
"4075","1997-4","1060",2,1,"December 31, 1997","MONTRÉAL",170,85,2,0,1997,4,"3532106.29",0.481299219339178
"4076","1997-4","1060",2,3,"December 31, 1997","MONTRÉAL",14,7,2,0,1997,4,"3532106.29",0.0396364062985205
"4077","1997-4","1060",4,1,"December 31, 1997","MONTRÉAL",118,28,4.21428571428571,0.392857142857143,1997,4,"3532106.29",0.334078281658959
"4078","1997-4","1060",4,2,"December 31, 1997","MONTRÉAL",9,2,4.5,0,1997,4,"3532106.29",0.0254805469061918
"4079","1997-4","1060",4,3,"December 31, 1997","MONTRÉAL",260,58,4.48275862068965,0,1997,4,"3532106.29",0.736104688401096
"4080","1997-4","1060",5,1,"December 31, 1997","MONTRÉAL",16,8,2,0.25,1997,4,"3532106.29",0.045298750055452
"4081","1997-4","1060",5,2,"December 31, 1997","MONTRÉAL",519,58,8.94827586206897,0.0344827586206897,1997,4,"3532106.29",1.46937820492373
"4082","1997-4","1060",5,3,"December 31, 1997","MONTRÉAL",813,123,6.60975609756098,0.113821138211382,1997,4,"3532106.29",2.30174273719266
"4083","1998-1","1060",1,1,"March 31, 1998","MONTRÉAL",1124,1124,1,0,1998,1,"3537644.21",3.1772556347604
"4084","1998-1","1060",2,1,"March 31, 1998","MONTRÉAL",242,121,2,0,1998,1,"3537644.21",0.684071053035602
"4085","1998-1","1060",2,3,"March 31, 1998","MONTRÉAL",12,6,2,0,1998,1,"3537644.21",0.0339208786629224
"4086","1998-1","1060",4,1,"March 31, 1998","MONTRÉAL",94,23,4.08695652173913,0.391304347826087,1998,1,"3537644.21",0.265713549526226
"4087","1998-1","1060",4,2,"March 31, 1998","MONTRÉAL",9,2,4.5,0,1998,1,"3537644.21",0.0254406589971918
"4088","1998-1","1060",4,3,"March 31, 1998","MONTRÉAL",259,57,4.54385964912281,0,1998,1,"3537644.21",0.732125631141409
"4089","1998-1","1060",5,1,"March 31, 1998","MONTRÉAL",12,6,2,0,1998,1,"3537644.21",0.0339208786629224
"4090","1998-1","1060",5,2,"March 31, 1998","MONTRÉAL",570,56,10.1785714285714,0.5,1998,1,"3537644.21",1.61124173648881
"4091","1998-1","1060",5,3,"March 31, 1998","MONTRÉAL",971,144,6.74305555555556,0.3125,1998,1,"3537644.21",2.74476443180814
"4092","1998-2","1060",1,1,"June 30, 1998","MONTRÉAL",2300,2300,1,0,1998,2,"3543836.55",6.49014131309188
"4093","1998-2","1060",2,1,"June 30, 1998",NA,416,208,2,0,1998,2,"3543836.55",1.17386903749836
"4094","1998-2","1060",2,3,"June 30, 1998","MONTRÉAL",14,7,2,0,1998,2,"3543836.55",0.0395052079927332
"4095","1998-2","1060",4,1,"June 30, 1998","MONTRÉAL",138,36,3.83333333333333,0.305555555555556,1998,2,"3543836.55",0.389408478785513
"4096","1998-2","1060",4,2,"June 30, 1998","MONTRÉAL",10,2,5,0,1998,2,"3543836.55",0.0282180057090951
"4097","1998-2","1060",4,3,"June 30, 1998","MONTRÉAL",473,105,4.5047619047619,0.019047619047619,1998,2,"3543836.55",1.3347116700402
"4098","1998-2","1060",5,1,"June 30, 1998","MONTRÉAL",6,3,2,0,1998,2,"3543836.55",0.0169308034254571
"4099","1998-2","1060",5,2,"June 30, 1998","MONTRÉAL",631,84,7.51190476190476,0.345238095238095,1998,2,"3543836.55",1.7805561602439
"4100","1998-2","1060",5,3,"June 30, 1998","MONTRÉAL",1441,202,7.13366336633663,0.183168316831683,1998,2,"3543836.55",4.06621462268061
"4101","1998-3","1060",1,1,"September 30, 1998","MONTRÉAL",1218,1218,1,0,1998,3,"3551212.73",3.42981424264043
"4102","1998-3","1060",2,1,"September 30, 1998","MONTRÉAL",162,81,2,0,1998,3,"3551212.73",0.45618218990784
"4103","1998-3","1060",2,3,"September 30, 1998","MONTRÉAL",6,3,2,0,1998,3,"3551212.73",0.0168956366632533
"4104","1998-3","1060",4,1,"September 30, 1998","MONTRÉAL",90,24,3.75,0.166666666666667,1998,3,"3551212.73",0.2534345499488
"4105","1998-3","1060",4,2,"September 30, 1998","MONTRÉAL",4,1,4,0,1998,3,"3551212.73",0.0112637577755022
"4106","1998-3","1060",4,3,"September 30, 1998","MONTRÉAL",243,53,4.58490566037736,0.0377358490566038,1998,3,"3551212.73",0.68427328486176
"4107","1998-3","1060",5,1,"September 30, 1998","MONTRÉAL",6,3,2,0,1998,3,"3551212.73",0.0168956366632533
"4108","1998-3","1060",5,2,"September 30, 1998","MONTRÉAL",217,41,5.29268292682927,0.0975609756097561,1998,3,"3551212.73",0.611058859320996
"4109","1998-3","1060",5,3,"September 30, 1998","MONTRÉAL",845,115,7.34782608695652,0.104347826086957,1998,3,"3551212.73",2.37946883007485
"4110","1998-4","1060",1,1,"December 31, 1998","MONTRÉAL",1303,1303,1,0,1998,4,"3558502.1700000004",3.66165295889085
"4111","1998-4","1060",2,1,"December 31, 1998","MONTRÉAL",240,120,2,0,1998,4,"3558502.1700000004",0.674441066871683
"4112","1998-4","1060",4,1,"December 31, 1998","MONTRÉAL",114,30,3.8,0.133333333333333,1998,4,"3558502.1700000004",0.32035950676405
"4113","1998-4","1060",4,3,"December 31, 1998","MONTRÉAL",203,41,4.95121951219512,0,1998,4,"3558502.1700000004",0.570464735728965
"4114","1998-4","1060",5,1,"December 31, 1998","MONTRÉAL",2,1,2,0,1998,4,"3558502.1700000004",0.00562034222393069
"4115","1998-4","1060",5,2,"December 31, 1998","MONTRÉAL",331,60,5.51666666666667,0.1,1998,4,"3558502.1700000004",0.93016663806053
"4116","1998-4","1060",5,3,"December 31, 1998","MONTRÉAL",1196,159,7.52201257861635,0.113207547169811,1998,4,"3558502.1700000004",3.36096464991055
"4117","1999-1","1060",1,1,"March 31, 1999",NA,1337,1337,1,0,1999,1,"3566234.27",3.74905263865349
"4118","1999-1","1060",2,1,"March 31, 1999","MONTRÉAL",276,138,2,0,1999,1,"3566234.27",0.773925600799075
"4119","1999-1","1060",2,3,"March 31, 1999","MONTRÉAL",2,1,2,0,1999,1,"3566234.27",0.00560815652752953
"4120","1999-1","1060",4,1,"March 31, 1999","MONTRÉAL",148,38,3.89473684210526,0.157894736842105,1999,1,"3566234.27",0.415003583037185
"4121","1999-1","1060",4,2,"March 31, 1999","MONTRÉAL",7,2,3.5,0,1999,1,"3566234.27",0.0196285478463533
"4122","1999-1","1060",4,3,"March 31, 1999","MONTRÉAL",382,72,5.30555555555556,0.0833333333333333,1999,1,"3566234.27",1.07115789675814
"4123","1999-1","1060",5,1,"March 31, 1999","MONTRÉAL",5,2,2.5,0,1999,1,"3566234.27",0.0140203913188238
"4124","1999-1","1060",5,2,"March 31, 1999","MONTRÉAL",612,67,9.13432835820896,0.253731343283582,1999,1,"3566234.27",1.71609589742404
"4125","1999-1","1060",5,3,"March 31, 1999","MONTRÉAL",1367,200,6.835,0.335,1999,1,"3566234.27",3.83317498656643
"4126","1999-2","1060",1,1,"June 30, 1999","MONTRÉAL",2491,2491,1,0,1999,2,"3574409.03",6.96898418477865
"4127","1999-2","1060",2,1,"June 30, 1999","MONTRÉAL",336,168,2,0,1999,2,"3574409.03",0.940015530343487
"4128","1999-2","1060",2,3,"June 30, 1999","MONTRÉAL",16,8,2,0,1999,2,"3574409.03",0.0447626443020708
"4129","1999-2","1060",4,1,"June 30, 1999","MONTRÉAL",121,30,4.03333333333333,0.0666666666666667,1999,2,"3574409.03",0.338517497534411
"4130","1999-2","1060",4,3,"June 30, 1999","MONTRÉAL",426,83,5.13253012048193,0.0481927710843374,1999,2,"3574409.03",1.19180540454264
"4131","1999-2","1060",5,1,"June 30, 1999","MONTRÉAL",19,7,2.71428571428571,0.285714285714286,1999,2,"3574409.03",0.0531556401087091
"4132","1999-2","1060",5,2,"June 30, 1999","MONTRÉAL",688,66,10.4242424242424,0.166666666666667,1999,2,"3574409.03",1.92479370498905
"4133","1999-2","1060",5,3,"June 30, 1999","MONTRÉAL",1640,224,7.32142857142857,0.21875,1999,2,"3574409.03",4.58817104096226
"4134","1999-3","1060",1,1,"September 30, 1999","MONTRÉAL",1449,1449,1,0,1999,3,"3584085.27",4.04287256257159
"4135","1999-3","1060",2,1,"September 30, 1999","MONTRÉAL",170,85,2,0,1999,3,"3584085.27",0.474319072213368
"4136","1999-3","1060",2,3,"September 30, 1999","MONTRÉAL",6,3,2,0,1999,3,"3584085.27",0.0167406731369424
"4137","1999-3","1060",4,1,"September 30, 1999","MONTRÉAL",85,21,4.04761904761905,0.0952380952380952,1999,3,"3584085.27",0.237159536106684
"4138","1999-3","1060",4,3,"September 30, 1999","MONTRÉAL",195,35,5.57142857142857,0.114285714285714,1999,3,"3584085.27",0.544071876950628
"4139","1999-3","1060",5,1,"September 30, 1999","MONTRÉAL",13,4,3.25,0.5,1999,3,"3584085.27",0.0362714584633752
"4140","1999-3","1060",5,2,"September 30, 1999","MONTRÉAL",380,34,11.1764705882353,0.676470588235294,1999,3,"3584085.27",1.06024263200635
"4141","1999-3","1060",5,3,"September 30, 1999","MONTRÉAL",1335,133,10.0375939849624,0.849624060150376,1999,3,"3584085.27",3.72479977296969
"4142","1999-4","1060",1,1,"December 31, 1999","MONTRÉAL",1431,1431,1,0,1999,4,"3592721.83",3.98305259274693
"4143","1999-4","1060",2,1,"December 31, 1999","MONTRÉAL",182,91,2,0,1999,4,"3592721.83",0.506579714800798
"4144","1999-4","1060",2,3,"December 31, 1999","MONTRÉAL",12,6,2,0,1999,4,"3592721.83",0.0334008603165361
"4145","1999-4","1060",4,1,"December 31, 1999","MONTRÉAL",59,14,4.21428571428571,0,1999,4,"3592721.83",0.164220896556303
"4146","1999-4","1060",4,3,"December 31, 1999","MONTRÉAL",296,57,5.19298245614035,0.105263157894737,1999,4,"3592721.83",0.823887887807891
"4147","1999-4","1060",5,1,"December 31, 1999","MONTRÉAL",11,3,3.66666666666667,0,1999,4,"3592721.83",0.0306174552901581
"4148","1999-4","1060",5,2,"December 31, 1999","MONTRÉAL",1056,47,22.468085106383,0.340425531914894,1999,4,"3592721.83",2.93927570785518
"4149","1999-4","1060",5,3,"December 31, 1999","MONTRÉAL",1415,150,9.43333333333333,0.633333333333333,1999,4,"3592721.83",3.93851811232488
"4150","2000-1","1060",1,1,"March 31, 2000","MONTRÉAL",1889,1889,1,0,2000,1,"3601377.54",5.24521514064865
"4151","2000-1","1060",2,1,"March 31, 2000","MONTRÉAL",228,114,2,0,2000,1,"3601377.54",0.633091081031177
"4152","2000-1","1060",2,2,"March 31, 2000","MONTRÉAL",2,1,2,0,2000,1,"3601377.54",0.0055534305353612
"4153","2000-1","1060",2,3,"March 31, 2000","MONTRÉAL",14,7,2,0,2000,1,"3601377.54",0.0388740137475284
"4154","2000-1","1060",4,1,"March 31, 2000","MONTRÉAL",105,26,4.03846153846154,0,2000,1,"3601377.54",0.291555103106463
"4155","2000-1","1060",4,3,"March 31, 2000","MONTRÉAL",351,69,5.08695652173913,0.0869565217391304,2000,1,"3601377.54",0.974627058955891
"4156","2000-1","1060",5,1,"March 31, 2000","MONTRÉAL",11,3,3.66666666666667,0,2000,1,"3601377.54",0.0305438679444866
"4157","2000-1","1060",5,2,"March 31, 2000","MONTRÉAL",1012,47,21.531914893617,0.106382978723404,2000,1,"3601377.54",2.81003585089277
"4158","2000-1","1060",5,3,"March 31, 2000","MONTRÉAL",1869,205,9.11707317073171,0.375609756097561,2000,1,"3601377.54",5.18968083529504
"4159","2000-2","1060",1,1,"June 30, 2000","MONTRÉAL",2777,2777,1,0,2000,2,"3610052.3899999997",7.69240913980199
"4160","2000-2","1060",2,1,"June 30, 2000","MONTRÉAL",317,159,1.9937106918239,0,2000,2,"3610052.3899999997",0.878103600042214
"4161","2000-2","1060",2,3,"June 30, 2000","MONTRÉAL",12,6,2,0,2000,2,"3610052.3899999997",0.0332405148280964
"4162","2000-2","1060",4,1,"June 30, 2000","MONTRÉAL",74,18,4.11111111111111,0,2000,2,"3610052.3899999997",0.204983174773261
"4163","2000-2","1060",4,2,"June 30, 2000","MONTRÉAL",4,1,4,0,2000,2,"3610052.3899999997",0.0110801716093655
"4164","2000-2","1060",4,3,"June 30, 2000","MONTRÉAL",530,112,4.73214285714286,0.0357142857142857,2000,2,"3610052.3899999997",1.46812273824093
"4165","2000-2","1060",5,1,"June 30, 2000","MONTRÉAL",23,5,4.6,0.4,2000,2,"3610052.3899999997",0.0637109867538515
"4166","2000-2","1060",5,2,"June 30, 2000","MONTRÉAL",1148,45,25.5111111111111,0.0444444444444444,2000,2,"3610052.3899999997",3.18000925188789
"4167","2000-2","1060",5,3,"June 30, 2000","MONTRÉAL",2018,231,8.73593073593074,0.207792207792208,2000,2,"3610052.3899999997",5.58994657692489
"4168","2000-3","1060",1,1,"September 30, 2000","MONTRÉAL",1670,1670,1,0,2000,3,"3618154.56",4.61561266194223
"4169","2000-3","1060",2,1,"September 30, 2000","MONTRÉAL",177,89,1.98876404494382,0,2000,3,"3618154.56",0.489199665367529
"4170","2000-3","1060",2,3,"September 30, 2000","MONTRÉAL",6,3,2,0,2000,3,"3618154.56",0.016583039503984
"4171","2000-3","1060",4,1,"September 30, 2000","MONTRÉAL",42,10,4.2,0,2000,3,"3618154.56",0.116081276527888
"4172","2000-3","1060",4,3,"September 30, 2000","MONTRÉAL",362,77,4.7012987012987,0.025974025974026,2000,3,"3618154.56",1.0005100500737
"4173","2000-3","1060",5,1,"September 30, 2000","MONTRÉAL",16,2,8,0,2000,3,"3618154.56",0.0442214386772908
"4174","2000-3","1060",5,2,"September 30, 2000","MONTRÉAL",912,44,20.7272727272727,0.0454545454545455,2000,3,"3618154.56",2.52062200460557
"4175","2000-3","1060",5,3,"September 30, 2000","MONTRÉAL",1770,141,12.5531914893617,0.0425531914893617,2000,3,"3618154.56",4.89199665367529
"4176","2000-4","1060",1,1,"December 31, 2000","MONTRÉAL",1842,1842,1,0,2000,4,"3627104.42",5.07843113047184
"4177","2000-4","1060",2,1,"December 31, 2000","MONTRÉAL",225,113,1.99115044247788,0,2000,4,"3627104.42",0.620329535481088
"4178","2000-4","1060",2,3,"December 31, 2000","MONTRÉAL",6,3,2,0,2000,4,"3627104.42",0.0165421209461623
"4179","2000-4","1060",4,1,"December 31, 2000","MONTRÉAL",51,14,3.64285714285714,0,2000,4,"3627104.42",0.14060802804238
"4180","2000-4","1060",4,3,"December 31, 2000","MONTRÉAL",325,63,5.15873015873016,0.0317460317460317,2000,4,"3627104.42",0.89603155125046
"4181","2000-4","1060",5,1,"December 31, 2000","MONTRÉAL",4,1,4,0,2000,4,"3627104.42",0.0110280806307749
"4182","2000-4","1060",5,2,"December 31, 2000","MONTRÉAL",1163,56,20.7678571428571,0.0357142857142857,2000,4,"3627104.42",3.2064144433978
"4183","2000-4","1060",5,3,"December 31, 2000","MONTRÉAL",2185,188,11.6223404255319,0.0319148936170213,2000,4,"3627104.42",6.02408904456079
"4184","2001-1","1060",1,1,"March 31, 2001",NA,2292,2292,1,0,2001,1,"3636310.13",6.30309274528243
"4185","2001-1","1060",2,1,"March 31, 2001","MONTRÉAL",287,144,1.99305555555556,0,2001,1,"3636310.13",0.789261613392695
"4186","2001-1","1060",2,3,"March 31, 2001","MONTRÉAL",6,3,2,0,2001,1,"3636310.13",0.0165002427886975
"4187","2001-1","1060",4,1,"March 31, 2001","MONTRÉAL",44,12,3.66666666666667,0,2001,1,"3636310.13",0.121001780450448
"4188","2001-1","1060",4,3,"March 31, 2001","MONTRÉAL",374,58,6.44827586206897,0.0344827586206897,2001,1,"3636310.13",1.02851513382881
"4189","2001-1","1060",5,1,"March 31, 2001","MONTRÉAL",3,1,3,0,2001,1,"3636310.13",0.00825012139434873
"4190","2001-1","1060",5,2,"March 31, 2001","MONTRÉAL",1212,50,24.24,0,2001,1,"3636310.13",3.33304904331689
"4191","2001-1","1060",5,3,"March 31, 2001","MONTRÉAL",2521,213,11.8356807511737,0.173708920187793,2001,1,"3636310.13",6.93285201171771
"4192","2001-2","1060",1,1,"June 30, 2001",NA,2884,2884,1,0,2001,2,"3645771.72",7.9105336853071
"4193","2001-2","1060",2,1,"June 30, 2001","MONTRÉAL",346,173,2,0,2001,2,"3645771.72",0.949044609957093
"4194","2001-2","1060",2,3,"June 30, 2001","MONTRÉAL",4,2,2,0,2001,2,"3645771.72",0.0109716139879433
"4195","2001-2","1060",4,1,"June 30, 2001","MONTRÉAL",85,19,4.47368421052632,0,2001,2,"3645771.72",0.233146797243795
"4196","2001-2","1060",4,3,"June 30, 2001","MONTRÉAL",416,61,6.81967213114754,0.0327868852459016,2001,2,"3645771.72",1.1410478547461
"4197","2001-2","1060",5,1,"June 30, 2001","MONTRÉAL",8,3,2.66666666666667,0,2001,2,"3645771.72",0.0219432279758865
"4198","2001-2","1060",5,2,"June 30, 2001","MONTRÉAL",1477,41,36.0243902439024,0.146341463414634,2001,2,"3645771.72",4.05126846504805
"4199","2001-2","1060",5,3,"June 30, 2001","MONTRÉAL",2708,231,11.7229437229437,0.0303030303030303,2001,2,"3645771.72",7.42778266983759
"4200","2001-3","1060",1,1,"September 30, 2001",NA,1912,1912,1,0,2001,3,"3657427.55",5.22771804461308
"4201","2001-3","1060",2,1,"September 30, 2001","MONTRÉAL",162,81,2,0,2001,3,"3657427.55",0.442934269470355
"4202","2001-3","1060",2,3,"September 30, 2001","MONTRÉAL",4,2,2,0,2001,3,"3657427.55",0.0109366486288977
"4203","2001-3","1060",4,1,"September 30, 2001","MONTRÉAL",55,11,5,0,2001,3,"3657427.55",0.150378918647343
"4204","2001-3","1060",4,3,"September 30, 2001","MONTRÉAL",262,46,5.69565217391304,0,2001,3,"3657427.55",0.716350485192796
"4205","2001-3","1060",5,1,"September 30, 2001","MONTRÉAL",6,2,3,0,2001,3,"3657427.55",0.0164049729433465
"4206","2001-3","1060",5,2,"September 30, 2001","MONTRÉAL",924,32,28.875,0,2001,3,"3657427.55",2.52636583327536
"4207","2001-3","1060",5,3,"September 30, 2001","MONTRÉAL",1991,170,11.7117647058824,0.0176470588235294,2001,3,"3657427.55",5.44371685503381
"4208","2001-4","1060",1,1,"December 31, 2001",NA,2051,2051,1,0,2001,4,"3666625.51",5.59369915036674
"4209","2001-4","1060",2,1,"December 31, 2001","MONTRÉAL",217,110,1.97272727272727,0,2001,4,"3666625.51",0.591824824782829
"4210","2001-4","1060",4,1,"December 31, 2001","MONTRÉAL",50,10,5,0,2001,4,"3666625.51",0.136365167000652
"4211","2001-4","1060",4,3,"December 31, 2001","MONTRÉAL",289,54,5.35185185185185,0,2001,4,"3666625.51",0.788190665263767
"4212","2001-4","1060",5,1,"December 31, 2001","MONTRÉAL",2,1,2,0,2001,4,"3666625.51",0.00545460668002607
"4213","2001-4","1060",5,2,"December 31, 2001","MONTRÉAL",1038,63,16.4761904761905,0,2001,4,"3666625.51",2.83094086693353
"4214","2001-4","1060",5,3,"December 31, 2001","MONTRÉAL",1965,184,10.679347826087,0.016304347826087,2001,4,"3666625.51",5.35915106312561
"4215","2002-1","1060",1,1,"March 31, 2002","MONTRÉAL",3095,3095,1,0,2002,1,"3675303.98",8.42107215305766
"4216","2002-1","1060",2,1,"March 31, 2002","MONTRÉAL",287,144,1.99305555555556,0,2002,1,"3675303.98",0.780887789314232
"4217","2002-1","1060",4,1,"March 31, 2002","MONTRÉAL",101,23,4.39130434782609,0,2002,1,"3675303.98",0.274807201117552
"4218","2002-1","1060",4,3,"March 31, 2002","MONTRÉAL",330,57,5.78947368421053,0,2002,1,"3675303.98",0.897884914542497
"4219","2002-1","1060",5,1,"March 31, 2002","MONTRÉAL",24,12,2,0,2002,1,"3675303.98",0.0653007210576362
"4220","2002-1","1060",5,2,"March 31, 2002","MONTRÉAL",1219,89,13.6966292134831,0,2002,1,"3675303.98",3.31673245705244
"4221","2002-1","1060",5,3,"March 31, 2002","MONTRÉAL",2466,236,10.4491525423729,0.0127118644067797,2002,1,"3675303.98",6.70964908867212
"4222","2002-1","1060",5,4,"March 31, 2002","MONTRÉAL",54,3,18,0,2002,1,"3675303.98",0.146926622379681
"4223","2002-2","1060",1,1,"June 30, 2002","MONTRÉAL",4337,4337,1,0,2002,2,"3683462.96",11.774246265259
"4224","2002-2","1060",2,1,"June 30, 2002","MONTRÉAL",404,202,2,0,2002,2,"3683462.96",1.09679397997802
"4225","2002-2","1060",2,3,"June 30, 2002","MONTRÉAL",8,4,2,0,2002,2,"3683462.96",0.021718692672832
"4226","2002-2","1060",4,1,"June 30, 2002","MONTRÉAL",83,19,4.36842105263158,0,2002,2,"3683462.96",0.225331436480632
"4227","2002-2","1060",4,3,"June 30, 2002","MONTRÉAL",479,78,6.14102564102564,0.0897435897435897,2002,2,"3683462.96",1.30040672378582
"4228","2002-2","1060",5,1,"June 30, 2002","MONTRÉAL",50,25,2,0.64,2002,2,"3683462.96",0.1357418292052
"4229","2002-2","1060",5,2,"June 30, 2002","MONTRÉAL",1637,110,14.8818181818182,1.20909090909091,2002,2,"3683462.96",4.44418748817824
"4230","2002-2","1060",5,3,"June 30, 2002","MONTRÉAL",3003,288,10.4270833333333,1.65972222222222,2002,2,"3683462.96",8.1526542620643
"4231","2002-2","1060",5,4,"June 30, 2002","MONTRÉAL",54,3,18,0,2002,2,"3683462.96",0.146601175541616
"4232","2002-3","1060",1,1,"September 30, 2002","MONTRÉAL",3192,3192,1,0,2002,3,"3690033.91",8.65032701013851
"4233","2002-3","1060",2,1,"September 30, 2002","MONTRÉAL",284,142,2,0,2002,3,"3690033.91",0.769640623709065
"4234","2002-3","1060",2,3,"September 30, 2002","MONTRÉAL",6,3,2,0,2002,3,"3690033.91",0.0162600131769521
"4235","2002-3","1060",4,1,"September 30, 2002","MONTRÉAL",59,14,4.21428571428571,0,2002,3,"3690033.91",0.159890129573362
"4236","2002-3","1060",4,2,"September 30, 2002","MONTRÉAL",7,2,3.5,1,2002,3,"3690033.91",0.0189700153731108
"4237","2002-3","1060",4,3,"September 30, 2002","MONTRÉAL",307,49,6.26530612244898,0.122448979591837,2002,3,"3690033.91",0.831970674220715
"4238","2002-3","1060",5,1,"September 30, 2002","MONTRÉAL",42,21,2,0.333333333333333,2002,3,"3690033.91",0.113820092238665
"4239","2002-3","1060",5,2,"September 30, 2002","MONTRÉAL",1992,131,15.206106870229,0.908396946564885,2002,3,"3690033.91",5.39832437474809
"4240","2002-3","1060",5,3,"September 30, 2002","MONTRÉAL",2817,270,10.4333333333333,1.66296296296296,2002,3,"3690033.91",7.634076186579
"4241","2002-4","1060",1,1,"December 31, 2002","MONTRÉAL",3260,3260,1,0,2002,4,"3697581.32",8.81657418152469
"4242","2002-4","1060",2,1,"December 31, 2002","MONTRÉAL",318,159,2,0,2002,4,"3697581.32",0.860021653289832
