"","reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"1078","2017-1","2410","March 31, 2017","VANCOUVER",38058,8078,4.71131468185194,0.387843525625155,2017,1,"2621459.75",145.178654755237
"1079","2017-2","1700","June 30, 2017","SASKATOON",1283,843,1.52194543297746,0.0249110320284698,2017,2,"318633.15599999996",40.2657405809959
"1080","2017-2","2410","June 30, 2017","VANCOUVER",38710,8472,4.56916902738432,0.372167138810198,2017,2,"2631443.25",147.105585499516
"1081","2017-3","1700","September 30, 2017","SASKATOON",1390,867,1.60322952710496,0.0334486735870819,2017,3,"320384.031",43.3854332771036
"1082","2017-3","2410","September 30, 2017","VANCOUVER",39702,8657,4.5861152824304,0.369412036502253,2017,3,"2641543.84",150.298470912374
"1083","2017-4","1700","December 31, 2017","SASKATOON",1553,791,1.96333754740834,0.0695322376738306,2017,4,"322234.219",48.1947573668456
"1084","2017-4","2410","December 31, 2017","VANCOUVER",42211,8592,4.91282588454376,0.397579143389199,2017,4,"2652526.91",159.135049076656
"1085","2018-1","1700","March 31, 2018","SASKATOON",1391,660,2.10757575757576,0.0909090909090909,2018,1,"324073.09400000004",42.9224155214811
"1086","2018-1","2410","March 31, 2018","VANCOUVER",42590,8139,5.23282958594422,0.430519719867306,2018,1,"2664073.5300000003",159.867959800644
"1087","2018-2","1700","June 30, 2018","SASKATOON",1440,651,2.21198156682028,0.0921658986175115,2018,2,"325900.656",44.1852439842895
"1088","2018-2","2410","June 30, 2018","VANCOUVER",42871,8316,5.1552429052429,0.431938431938432,2018,2,"2676183.72",160.194532533813
"1089","2018-3","1700","September 30, 2018","SASKATOON",1539,694,2.21757925072046,0.10806916426513,2018,3,"327818",46.9467814458022
"1090","2018-3","2410","September 30, 2018","VANCOUVER",41944,8332,5.03408545367259,0.425228036485838,2018,3,"2692798.7199999997",155.763591569146
"1091","2018-4","1700","December 31, 2018","SASKATOON",1692,628,2.69426751592357,0.133757961783439,2018,4,"329582.5",51.3376772128375
"1092","2018-4","2410","December 31, 2018","VANCOUVER",40579,8184,4.95833333333333,0.425708699902248,2018,4,"2704459.5300000003",150.044766985291
"1093","2019-1","1700","March 31, 2019","SASKATOON",1496,552,2.71014492753623,0.123188405797101,2019,1,"331295.25",45.1560956578762
"1094","2019-1","2410","March 31, 2019","VANCOUVER",41717,7738,5.39118635306281,0.492116826053244,2019,1,"2715107.41",153.647696759076
"1095","2019-2","1700","June 30, 2019","SASKATOON",1291,577,2.23743500866551,0.0745233968804159,2019,2,"332956.25",38.7738629324423
"1096","2019-2","2410","June 30, 2019","VANCOUVER",44789,7745,5.78295674628793,0.538411878631375,2019,2,"2724742.34",164.378845450759
"1097","2019-3","1700","September 30, 2019","SASKATOON",1415,560,2.52678571428571,0.0982142857142857,2019,3,"334970.031",42.2425849791918
"1098","2019-3","2410","September 30, 2019","VANCOUVER",44863,7741,5.79550445678853,0.522800671747836,2019,3,"2732913.41",164.158146525396
"1099","2019-4","1700","December 31, 2019","SASKATOON",1421,588,2.41666666666667,0.0952380952380952,2019,4,"336365.71900000004",42.2456843766531
"1100","2019-4","2410","December 31, 2019","VANCOUVER",46065,7295,6.31459904043866,0.586017820424949,2019,4,"2740702.84",168.077324282263
"1101","2020-1","1700","March 31, 2020","SASKATOON",1523,540,2.82037037037037,0.114814814814815,2020,1,"337547.844",45.1195297813841
"1102","2020-1","2410","March 31, 2020","VANCOUVER",44409,6977,6.3650566145908,0.596388132435144,2020,1,"2747659.72",161.624817209898
"1103","2020-2","1700","June 30, 2020","SASKATOON",1270,535,2.37383177570093,0.11588785046729,2020,2,"338516.406",37.5166455004842
"1104","2020-2","2410","June 30, 2020","VANCOUVER",43321,6991,6.19668144757545,0.587755685881848,2020,2,"2753784.03",157.314442701594
"1105","2020-3","1700","September 30, 2020","SASKATOON",1518,569,2.66783831282953,0.142355008787346,2020,3,"339276.789",44.7422296253812
"1106","2020-3","2410","September 30, 2020","VANCOUVER",43746,7003,6.24675139226046,0.590746822790233,2020,3,"2757566.89",158.639850799775
"1107","2020-4","1700","December 31, 2020","SASKATOON",1855,684,2.71198830409357,0.12280701754386,2020,4,"339949.594",54.5669132347898
"1108","2020-4","2410","December 31, 2020","VANCOUVER",44372,6560,6.7640243902439,0.683384146341463,2020,4,"2761560.16",160.677289029257
"1109","2021-1","1700","March 31, 2021","SASKATOON",2257,730,3.09178082191781,0.131506849315068,2021,1,"340910.805",66.205000454591
"1110","2021-1","2410","March 31, 2021","VANCOUVER",47232,6438,7.33643988816403,0.756446101273687,2021,1,"2767456.86",170.669327073088
"1111","2021-2","1700","June 30, 2021","SASKATOON",2351,882,2.66553287981859,0.0850340136054422,2021,2,"341536.406",68.8359998728803
"1112","2021-2","2410","June 30, 2021","VANCOUVER",48616,6512,7.46560196560197,0.76504914004914,2021,2,"2774950.03",175.195947582523
"1113","2021-3","1700","September 30, 2021","SASKATOON",2418,856,2.82476635514019,0.10981308411215,2021,3,"342480.38300000003",70.6025839734009
"1114","2021-3","2410","September 30, 2021","VANCOUVER",45724,6610,6.91739788199697,0.701059001512859,2021,3,"2793307.6999999997",163.691239600993
"1115","2021-4","1700","December 31, 2021","SASKATOON",2340,759,3.08300395256917,0.117259552042161,2021,4,"344065.719",68.0102628881781
"1116","2021-4","2410","December 31, 2021","VANCOUVER",45042,6308,7.14045656309448,0.7285986049461,2021,4,"2809072.9099999997",160.34471672008
"1117","2022-1","1700","March 31, 2022","SASKATOON",2330,710,3.28169014084507,0.123943661971831,2022,1,"346290.398",67.2845684852053
"1118","2022-1","2410","March 31, 2022","VANCOUVER",43756,6409,6.82727414573256,0.68762677484787,2022,1,"2828213.67",154.71249737648
"1119","2022-2","1700","June 30, 2022","SASKATOON",2464,825,2.98666666666667,0.132121212121212,2022,2,"349202.406",70.5607967661025
"1120","2022-2","2410","June 30, 2022","VANCOUVER",44459,6963,6.38503518598305,0.673703863277323,2022,2,"2852748.0300000003",155.846221020789
"1121","2022-3","1700","September 30, 2022","SASKATOON",2704,872,3.10091743119266,0.147935779816514,2022,3,"351027.478",77.0310066723608
"1122","2022-3","2410","September 30, 2022","VANCOUVER",46427,7439,6.24102701976072,0.654254604113456,2022,3,"2868081.42",161.874762955649
"1123","2022-4","1700","December 31, 2022","SASKATOON",2803,837,3.34886499402628,0.16726403823178,2022,4,"352854.453",79.4378525244231
"1124","2022-4","2410","December 31, 2022","VANCOUVER",49221,7822,6.29263615443621,0.64177959601125,2022,4,"2884163.23",170.659550361163
"1125","2023-1","1700","March 31, 2023","SASKATOON",2923,742,3.93935309973046,0.227762803234501,2023,1,"354747.1",82.3967271332169
"1126","2023-1","2410","March 31, 2023","VANCOUVER",51153,7805,6.55387572069186,0.650352338244715,2023,1,"2901925",176.272646605271
"1127","2023-2","1700","June 30, 2023","SASKATOON",2540,742,3.42318059299191,0.169811320754717,2023,2,"356569.8",71.2342997079394
"1128","2023-2","2410","June 30, 2023","VANCOUVER",56819,8156,6.9665277096616,0.694580676802354,2023,2,"2919165",194.641275844291
"1129","1988-2","1400","June 30, 1988",NA,3750,1528,2.45418848167539,0,1988,2,"641710.984",58.4375223971544
"1130","1988-3","1400","September 30, 1988",NA,1686,665,2.53533834586466,0,1988,3,"644355.468",26.1656815799691
"1131","1988-4","1400","December 31, 1988",NA,1782,635,2.80629921259843,0,1988,4,"646773.4430000001",27.5521516736116
"1132","1989-1","1400","March 31, 1989",NA,1872,745,2.51275167785235,0,1989,1,"649245.201",28.8334822824513
"1133","1989-2","1400","June 30, 1989",NA,1991,977,2.03787103377687,0,1989,2,"651770.743",30.5475509814346
"1134","1989-3","1400","September 30, 1989",NA,1733,621,2.79066022544283,0,1989,3,"654547.726",26.4762970087837
"1135","1989-4","1400","December 31, 1989",NA,2771,828,3.34661835748792,0,1989,4,"657101.771",42.170027875332
"1136","1990-1","1400","March 31, 1990",NA,3012,973,3.09558067831449,0,1990,1,"659630.535",45.6619249744101
"1137","1990-2","1400","June 30, 1990",NA,3129,1467,2.13292433537832,0,1990,2,"662134.02",47.2562941260744
"1138","1990-3","1400","September 30, 1990",NA,1550,646,2.39938080495356,0,1990,3,"665108.8200000001",23.3044571563492
"1139","1990-4","1400","December 31, 1990",NA,1952,615,3.1739837398374,0,1990,4,"667363.106",29.249444304762
"1140","1991-1","1400","March 31, 1991",NA,2242,640,3.503125,0,1991,1,"669393.475",33.4930064862075
"1141","1991-2","1400","June 30, 1991",NA,2457,1179,2.08396946564885,0,1991,2,"671199.925",36.6060827554473
"1142","1991-3","1400","September 30, 1991",NA,1241,674,1.84124629080119,0,1991,3,"672026.583",18.4665314050531
"1143","1991-4","1400","December 31, 1991",NA,2553,1035,2.46666666666667,0,1991,4,"673687.546",37.895906123816
"1144","1992-1","1400","March 31, 1992",NA,2925,882,3.31632653061224,0,1992,1,"675426.9410000001",43.3059421004055
"1145","1992-2","1400","June 30, 1992",NA,2830,1201,2.3563696919234,0,1992,2,"677244.767",41.786960016481
"1146","1992-3","1400","September 30, 1992",NA,1326,532,2.49248120300752,0,1992,3,"679788.826",19.5060576061896
"1147","1992-4","1400","December 31, 1992","QUÉBEC",1797,604,2.97516556291391,0,1992,4,"681504.3940000001",26.3681351994335
"1148","1993-1","1400","March 31, 1993",NA,1917,590,3.24915254237288,0,1993,1,"683039.2729999999",28.0657361264204
"1149","1993-2","1400","June 30, 1993",NA,2393,1004,2.38346613545817,0,1993,2,"684393.463",34.965266756208
"1150","1993-3","1400","September 30, 1993",NA,1046,481,2.17463617463617,0,1993,3,"685597.458",15.2567660191062
"1151","1993-4","1400","December 31, 1993",NA,1300,473,2.74841437632135,0,1993,4,"686578.071",18.9344818151059
"1152","1994-1","1400","March 31, 1994","QUÉBEC",1665,510,3.26470588235294,0,1994,1,"687365.7980000001",24.2229102007196
"1153","1994-2","1400","June 30, 1994","QUÉBEC",2372,1050,2.25904761904762,0,1994,2,"687960.638",34.478716789608
"1154","1994-3","1400","September 30, 1994","QUÉBEC",1002,451,2.22172949002217,0,1994,3,"687631.523",14.5717577872008
"1155","1994-4","1400","December 31, 1994","QUÉBEC",1385,441,3.140589569161,0,1994,4,"688133.017",20.1269226411788
"1156","1995-1","1400","March 31, 1995","QUÉBEC",1503,399,3.76691729323308,0,1995,1,"688734.05",21.822646927359
"1157","1995-2","1400","June 30, 1995","QUÉBEC",1438,623,2.30818619582665,0,1995,2,"689434.624",20.8576701828076
"1158","1995-3","1400","September 30, 1995","QUÉBEC",829,337,2.45994065281899,0,1995,3,"690663.547",12.0029499689231
"1159","1995-4","1400","December 31, 1995","QUÉBEC",966,354,2.72881355932203,0,1995,4,"691391.6769999999",13.9718199124344
"1160","1996-1","1400","March 31, 1996","QUÉBEC",970,304,3.19078947368421,0,1996,1,"692047.825",14.016372351145
"1161","1996-2","1400","June 30, 1996","QUÉBEC",1357,696,1.94971264367816,0,1996,2,"692631.989",19.5919336899122
"1162","1996-3","1400","September 30, 1996",NA,693,314,2.20700636942675,0,1996,3,"693014.184",9.99979532886444
"1163","1996-4","1400","December 31, 1996",NA,854,281,3.03914590747331,0,1996,4,"693506.376",12.3142342962395
"1164","1997-1","1400","March 31, 1997","QUÉBEC",917,283,3.24028268551237,0,1997,1,"693978.578",13.2136643560776
"1165","1997-2","1400","June 30, 1997",NA,1271,745,1.70604026845638,0,1997,2,"694430.79",18.3027598761858
"1166","1997-3","1400","September 30, 1997",NA,506,287,1.76306620209059,0,1997,3,"694694.8640000001",7.28377344099668
"1167","1997-4","1400","December 31, 1997",NA,586,275,2.13090909090909,0,1997,4,"695174.357",8.42953992907423
"1168","1998-1","1400","March 31, 1998",NA,557,236,2.36016949152542,0,1998,1,"695701.1209999999",8.00631166440222
"1169","1998-2","1400","June 30, 1998",NA,1079,632,1.70727848101266,0,1998,2,"696275.1560000001",15.4967470934723
"1170","1998-3","1400","September 30, 1998",NA,481,268,1.79477611940298,0,1998,3,"696919.876",6.90179770393003
"1171","1998-4","1400","December 31, 1998",NA,592,266,2.22556390977444,0,1998,4,"697579.086",8.486492956585
"1172","1999-1","1400","March 31, 1999",NA,646,275,2.34909090909091,0,1999,1,"698276.2000000001",9.2513535474931
"1173","1999-2","1400","June 30, 1999",NA,1111,651,1.70660522273425,0,1999,2,"699011.218",15.8938794026622
"1174","1999-3","1400","September 30, 1999",NA,616,309,1.99352750809061,0,1999,3,"699695.508",8.80382956524569
"1175","1999-4","1400","December 31, 1999",NA,636,336,1.89285714285714,0,1999,4,"700541.788",9.07868753719514
"1176","2000-1","1400","March 31, 2000",NA,681,356,1.91292134831461,0,2000,1,"701461.4249999999",9.70830291915197
"1177","2000-2","1400","June 30, 2000",NA,1033,611,1.69067103109656,0,2000,2,"702454.419",14.7055804911948
"1178","2000-3","1400","September 30, 2000",NA,804,388,2.07216494845361,0,2000,3,"703623.273",11.4265691720518
"1179","2000-4","1400","December 31, 2000",NA,923,393,2.34860050890585,0,2000,4,"704721.981",13.0973635686837
"1180","2001-1","1400","March 31, 2001","QUÉBEC",1040,376,2.76595744680851,0,2001,1,"705853.046",14.73394505972
"1181","2001-2","1400","June 30, 2001","QUÉBEC",1283,711,1.80450070323488,0,2001,2,"707016.4670000001",18.1466777633059
"1182","2001-3","1400","September 30, 2001","QUÉBEC",982,577,1.70190641247834,0,2001,3,"708439.8230000001",13.8614455048781
"1183","2001-4","1400","December 31, 2001","QUÉBEC",1007,462,2.17965367965368,0,2001,4,"709576.926",14.1915550393757
"1184","2002-1","1400","March 31, 2002","QUÉBEC",1017,542,1.87638376383764,0,2002,1,"710655.356",14.3107343301301
"1185","2002-2","1400","June 30, 2002","QUÉBEC",1808,915,1.97595628415301,0.00327868852459016,2002,2,"711675.111",25.4048507816933
"1186","2002-3","1400","September 30, 2002","QUÉBEC",1121,465,2.41075268817204,0,2002,3,"712223.061",15.7394510425716
"1187","2002-4","1400","December 31, 2002","QUÉBEC",1553,541,2.87060998151571,0,2002,4,"713290.72",21.7723286796722
"1188","2003-1","1400","March 31, 2003","QUÉBEC",2144,686,3.12536443148688,0,2003,1,"714464.957",30.00846968062
"1189","2003-2","1400","June 30, 2003","QUÉBEC",1587,698,2.27363896848138,0,2003,2,"715745.7729999999",22.1726772251577
"1190","2003-3","1400","September 30, 2003","QUÉBEC",1576,476,3.3109243697479,0,2003,3,"717677.954",21.9597103577742
"1191","2003-4","1400","December 31, 2003","QUÉBEC",1749,556,3.14568345323741,0,2003,4,"718954.01",24.3270080655089
"1192","2004-1","1400","March 31, 2004","QUÉBEC",1687,571,2.95446584938704,0,2004,1,"720118.729",23.4266924614316
"1193","2004-2","1400","June 30, 2004",NA,2221,879,2.52673492605233,0.00227531285551763,2004,2,"721172.11",30.7970867037551
"1194","2004-3","1400","September 30, 2004","QUÉBEC",1933,670,2.88507462686567,0.0119402985074627,2004,3,"721430.5090000001",26.7939874441878
"1195","2004-4","1400","December 31, 2004","QUÉBEC",2675,817,3.27417380660955,0.0330477356181151,2004,4,"722534.675",37.0224446321555
"1196","2005-1","1400","March 31, 2005","QUÉBEC",2986,880,3.39318181818182,0.00909090909090909,2005,1,"723800.962",41.2544353595374
"1197","2005-2","1400","June 30, 2005","QUÉBEC",3051,1101,2.77111716621253,0,2005,2,"725229.371",42.0694489495517
"1198","2005-3","1400","September 30, 2005","QUÉBEC",2309,789,2.92648922686945,0.0202788339670469,2005,3,"726832.411",31.7679834450861
"1199","2005-4","1400","December 31, 2005","QUÉBEC",2361,779,3.03080872913992,0.0166880616174583,2005,4,"728580.059",32.4054984875725
"1200","2006-1","1400","March 31, 2006","QUÉBEC",2498,708,3.52824858757062,0.0141242937853107,2006,1,"730484.824",34.1964667564401
"1201","2006-2","1400","June 30, 2006","QUÉBEC",2664,1044,2.55172413793103,0.113026819923372,2006,2,"732546.706",36.366281879097
"1202","2006-3","1400","September 30, 2006","QUÉBEC",1154,536,2.15298507462687,0.207089552238806,2006,3,"734995.375",15.7007790695282
"1203","2006-4","1400","December 31, 2006","QUÉBEC",1613,636,2.53616352201258,0.238993710691824,2006,4,"737279.625",21.8777238011969
"1204","2007-1","1400","March 31, 2007","QUÉBEC",1697,648,2.61882716049383,0.302469135802469,2007,1,"739629.125",22.9439315278451
"1205","2007-2","1400","June 30, 2007","QUÉBEC",2630,1073,2.45107176141659,0.242311276794035,2007,2,"742043.875",35.4426481857289
"1206","2007-3","1400","September 30, 2007","QUÉBEC",2278,765,2.97777777777778,0.21437908496732,2007,3,"744684.188",30.5901486389557
"1207","2007-4","1400","December 31, 2007","QUÉBEC",2489,675,3.68740740740741,0.253333333333333,2007,4,"747165.313",33.3125742950543
"1208","2008-1","1400","March 31, 2008","QUÉBEC",2871,674,4.25964391691395,0.256676557863501,2008,1,"749647.563",38.2979968414838
"1209","2008-2","1400","June 30, 2008","QUÉBEC",3728,1083,3.44228993536473,0.261311172668513,2008,2,"752130.938",49.5658376972654
"1210","2008-3","1400","September 30, 2008","QUÉBEC",2773,846,3.27777777777778,0.238770685579196,2008,3,"754604.031",36.7477496287056
"1211","2008-4","1400","December 31, 2008","QUÉBEC",2458,739,3.32611637347767,0.186738836265223,2008,4,"757094.2189999999",32.4662365438033
"1212","2009-1","1400","March 31, 2009","QUÉBEC",2241,635,3.52913385826772,0.214173228346457,2009,1,"759590.094",29.5027544158573
"1213","2009-2","1400","June 30, 2009","QUÉBEC",2674,970,2.75670103092784,0.24020618556701,2009,2,"762091.656",35.0876430537904
"1214","2009-3","1400","September 30, 2009","QUÉBEC",2585,827,3.12575574365175,0.221281741233374,2009,3,"764685.7810000001",33.8047347581058
"1215","2009-4","1400","December 31, 2009","QUÉBEC",2830,779,3.63286264441592,0.374839537869063,2009,4,"767163.9689999999",36.8891151612466
"1216","2010-1","1400","March 31, 2010","QUÉBEC",3172,813,3.90159901599016,0.447724477244772,2010,1,"769613.094",41.2155149740735
"1217","2010-2","1400","June 30, 2010","QUÉBEC",3444,1154,2.9844020797227,0.296360485268631,2010,2,"772033.156",44.6094830673308
