"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"12986","2012-1","1400","G0R","March 31, 2012","QUÉBEC",18,NA,NA,14,1.28571428571429,0,0.0833333333333333
"12987","2012-1","1400","G1B","March 31, 2012","QUÉBEC",37,NA,NA,30,1.23333333333333,0,0.310344827586207
"12988","2012-1","1400","G1C","March 31, 2012","QUÉBEC",19,NA,NA,6,3.16666666666667,0,1.16666666666667
"12989","2012-1","1400","G1E","March 31, 2012","QUÉBEC",44,NA,NA,9,4.88888888888889,0,0.111111111111111
"12990","2012-1","1400","G1H","March 31, 2012","QUÉBEC",32,NA,NA,2,16,0,0
"12991","2012-1","1400","G1J","March 31, 2012","QUÉBEC",24,NA,NA,2,12,0,0
"12992","2012-1","1400","G1K","March 31, 2012","QUÉBEC",6,NA,NA,1,6,0,1
"12993","2012-1","1400","G1T","March 31, 2012","QUÉBEC",1,NA,NA,1,1,0,NA
"12994","2012-1","1400","G1V","March 31, 2012","QUÉBEC",64,NA,NA,2,32,0,5.5
"12995","2012-1","1400","G1W","March 31, 2012","QUÉBEC",3,NA,NA,3,1,0,0
"12996","2012-1","1400","G1X","March 31, 2012","QUÉBEC",3,NA,NA,1,3,0,NA
"12997","2012-1","1400","G1Y","March 31, 2012","QUÉBEC",1,NA,NA,1,1,0,0
"12998","2012-1","1400","G2A","March 31, 2012","QUÉBEC",6,NA,NA,6,1,0,0.5
"12999","2012-1","1400","G2B","March 31, 2012","QUÉBEC",18,NA,NA,7,2.57142857142857,0.571428571428571,2.5
"13000","2012-1","1400","G2E","March 31, 2012","QUÉBEC",2,NA,NA,2,1,0,1.5
"13001","2012-1","1400","G2G","March 31, 2012","QUÉBEC",55,NA,NA,15,3.66666666666667,0.133333333333333,1
"13002","2012-1","1400","G2K","March 31, 2012","QUÉBEC",72,NA,NA,25,2.88,0,0.28
"13003","2012-1","1400","G2L","March 31, 2012","QUÉBEC",10,NA,NA,6,1.66666666666667,0,1
"13004","2012-1","1400","G2M","March 31, 2012","QUÉBEC",44,NA,NA,25,1.76,0,1
"13005","2012-1","1400","G3B","March 31, 2012","QUÉBEC",6,NA,NA,6,1,0,0.5
"13006","2012-1","1400","G3C","March 31, 2012","QUÉBEC",7,NA,NA,7,1,0,0.714285714285714
"13007","2012-1","1400","G3E","March 31, 2012","QUÉBEC",16,NA,NA,10,1.6,0,0.3
"13008","2012-1","1400","G3G","March 31, 2012","QUÉBEC",4,NA,NA,2,2,0,0.5
