reference_period,ref_qq,metcode,metro,FSA,inventory,num_structures,unitsperstructure,avgstorycnt
2015-09-01,3,1400,Quebec,G3K,51.0,32,1.59,0.31
2015-09-01,3,1400,Quebec,G0R,8.0,6,1.33,0.33
2015-09-01,3,1400,Quebec,G1P,6.0,2,3.0,1.0
2015-09-01,3,1400,Quebec,G1X,1.0,1,1.0,0.0
2015-09-01,3,1400,Quebec,G1Y,2.0,1,2.0,0.0
2015-09-01,3,1400,Quebec,G2N,8.0,6,1.33,0.0
2015-09-01,3,1400,Quebec,G2L,33.0,15,2.2,0.67
2015-09-01,3,1400,Quebec,G3B,14.0,4,3.5,0.5
2015-09-01,3,1400,Quebec,G0A,64.0,47,1.36,0.36
2015-09-01,3,1400,Quebec,G2B,8.0,3,2.67,3.0
2015-09-01,3,1400,Quebec,G1K,11.0,2,5.5,4.0
2015-09-01,3,1400,Quebec,G6V,51.0,30,1.7,0.53
2015-09-01,3,1400,Quebec,G1E,19.0,6,3.17,1.33
2015-09-01,3,1400,Quebec,G1R,6.0,1,6.0,7.0
2015-09-01,3,1400,Quebec,G1G,23.0,2,11.5,6.0
2015-09-01,3,1400,Quebec,G6X,1.0,1,1.0,2.0
2015-09-01,3,1400,Quebec,G3J,9.0,5,1.8,3.0
2015-09-01,3,1400,Quebec,G3N,10.0,7,1.43,0.86
2015-09-01,3,1400,Quebec,G1S,14.0,6,2.33,2.5
2015-09-01,3,1400,Quebec,G7A,38.0,17,2.24,0.94
2015-09-01,3,1400,Quebec,G2M,18.0,14,1.29,0.29
2015-09-01,3,1400,Quebec,G2A,9.0,5,1.8,2.2
2015-09-01,3,1400,Quebec,G3G,23.0,8,2.88,1.25
2015-09-01,3,1400,Quebec,nan,13.0,6,2.17,1.33
2015-09-01,3,1400,Quebec,G1B,9.0,7,1.29,0.0
2015-09-01,3,1400,Quebec,G1W,21.0,14,1.5,1.07
2015-09-01,3,1400,Quebec,G1L,1.0,1,1.0,3.0
2015-09-01,3,1400,Quebec,G6W,4.0,4,1.0,1.75
2015-09-01,3,1400,Quebec,G2J,27.0,1,27.0,6.0
2015-09-01,3,1400,Quebec,G1J,19.0,3,6.33,4.67
2015-09-01,3,1400,Quebec,G2E,13.0,7,1.86,1.71
2015-09-01,3,1400,Quebec,G1C,26.0,15,1.73,1.8
2015-09-01,3,1400,Quebec,G2C,3.0,1,3.0,0.0
2015-09-01,3,1400,Quebec,G6Z,21.0,18,1.17,0.83
2015-09-01,3,1400,Quebec,G1V,55.0,3,18.33,14.0
2015-09-01,3,1400,Quebec,G2K,33.0,10,3.3,3.4
2015-09-01,3,1400,Quebec,G3A,25.0,3,8.33,3.33
2015-09-01,3,1400,Quebec,G6J,5.0,4,1.25,0.0
2015-09-01,3,1400,Quebec,G1H,10.0,3,3.33,2.0
2015-09-01,3,1400,Quebec,G3C,9.0,6,1.5,0.0
2015-12-01,4,1400,Quebec,G1V,50.0,4,12.5,10.5
2015-12-01,4,1400,Quebec,G7A,44.0,18,2.44,1.06
2015-12-01,4,1400,Quebec,G1E,19.0,6,3.17,1.33
2015-12-01,4,1400,Quebec,G6C,11.0,5,2.2,1.6
2015-12-01,4,1400,Quebec,G0A,71.0,56,1.27,0.36
2015-12-01,4,1400,Quebec,G3N,10.0,7,1.43,0.86
2015-12-01,4,1400,Quebec,G6W,9.0,4,2.25,0.75
2015-12-01,4,1400,Quebec,G1H,7.0,3,2.33,2.0
2015-12-01,4,1400,Quebec,G0R,6.0,5,1.2,0.0
2015-12-01,4,1400,Quebec,G1G,10.0,3,3.33,4.0
2015-12-01,4,1400,Quebec,G1T,1.0,1,1.0,0.0
2015-12-01,4,1400,Quebec,G1W,18.0,12,1.5,1.08
2015-12-01,4,1400,Quebec,G3C,10.0,8,1.25,0.0
2015-12-01,4,1400,Quebec,G1L,1.0,1,1.0,3.0
2015-12-01,4,1400,Quebec,G1R,6.0,1,6.0,7.0
2015-12-01,4,1400,Quebec,G2A,3.0,3,1.0,3.0
2015-12-01,4,1400,Quebec,G1P,4.0,1,4.0,2.0
2015-12-01,4,1400,Quebec,G6V,40.0,25,1.6,0.52
2015-12-01,4,1400,Quebec,G2C,3.0,1,3.0,0.0
2015-12-01,4,1400,Quebec,G2M,16.0,12,1.33,0.17
2015-12-01,4,1400,Quebec,nan,16.0,9,1.78,1.11
2015-12-01,4,1400,Quebec,G1B,11.0,9,1.22,0.22
2015-12-01,4,1400,Quebec,G2N,5.0,5,1.0,0.0
2015-12-01,4,1400,Quebec,G6Z,37.0,20,1.85,1.0
2015-12-01,4,1400,Quebec,G1J,15.0,2,7.5,5.5
2015-12-01,4,1400,Quebec,G1S,18.0,7,2.57,2.86
2015-12-01,4,1400,Quebec,G2L,36.0,16,2.25,0.88
2015-12-01,4,1400,Quebec,G3A,26.0,4,6.5,2.5
2015-12-01,4,1400,Quebec,G3B,31.0,5,6.2,1.2
2015-12-01,4,1400,Quebec,G3E,16.0,13,1.23,0.31
2015-12-01,4,1400,Quebec,G1Y,2.0,1,2.0,0.0
2015-12-01,4,1400,Quebec,G1K,15.0,3,5.0,3.33
2015-12-01,4,1400,Quebec,G3K,50.0,23,2.17,0.57
2015-12-01,4,1400,Quebec,G6J,9.0,8,1.13,0.0
2015-12-01,4,1400,Quebec,G1C,31.0,16,1.94,2.0
2015-12-01,4,1400,Quebec,G2G,9.0,6,1.5,3.0
2015-12-01,4,1400,Quebec,G2B,19.0,3,6.33,3.0
2015-12-01,4,1400,Quebec,G2E,7.0,5,1.4,2.0
2015-12-01,4,1400,Quebec,G2K,39.0,11,3.55,3.18
2015-12-01,4,1400,Quebec,G3J,25.0,6,4.17,2.5
2015-12-01,4,1400,Quebec,G2J,28.0,2,14.0,3.0
2015-12-01,4,1400,Quebec,G3G,24.0,9,2.67,1.33
2016-03-01,1,1400,Quebec,G1K,13.0,3,4.33,3.33
2016-03-01,1,1400,Quebec,G1P,4.0,1,4.0,2.0
2016-03-01,1,1400,Quebec,G1R,6.0,1,6.0,7.0
2016-03-01,1,1400,Quebec,G6W,8.0,5,1.6,1.0
2016-03-01,1,1400,Quebec,G6Z,29.0,13,2.23,1.38
2016-03-01,1,1400,Quebec,G1J,15.0,2,7.5,5.5
2016-03-01,1,1400,Quebec,G2N,4.0,4,1.0,0.0
2016-03-01,1,1400,Quebec,G6J,7.0,7,1.0,0.0
2016-03-01,1,1400,Quebec,nan,12.0,5,2.4,1.6
2016-03-01,1,1400,Quebec,G2K,52.0,11,4.73,3.18
2016-03-01,1,1400,Quebec,G0A,72.0,58,1.24,0.28
2016-03-01,1,1400,Quebec,G1W,21.0,15,1.4,0.87
2016-03-01,1,1400,Quebec,G1X,1.0,1,1.0,0.0
2016-03-01,1,1400,Quebec,G2L,33.0,14,2.36,0.71
2016-03-01,1,1400,Quebec,G3E,18.0,14,1.29,0.29
2016-03-01,1,1400,Quebec,G3B,19.0,4,4.75,1.5
2016-03-01,1,1400,Quebec,G0R,5.0,5,1.0,0.0
2016-03-01,1,1400,Quebec,G1G,9.0,3,3.0,4.0
2016-03-01,1,1400,Quebec,G2A,3.0,3,1.0,3.0
2016-03-01,1,1400,Quebec,G1S,26.0,7,3.71,3.14
2016-03-01,1,1400,Quebec,G1Y,3.0,2,1.5,0.0
2016-03-01,1,1400,Quebec,G3A,24.0,3,8.0,2.33
2016-03-01,1,1400,Quebec,G3K,45.0,23,1.96,0.57
2016-03-01,1,1400,Quebec,G2J,19.0,2,9.5,3.0
2016-03-01,1,1400,Quebec,G1C,16.0,13,1.23,2.0
2016-03-01,1,1400,Quebec,G1H,1.0,1,1.0,0.0
2016-03-01,1,1400,Quebec,G3N,8.0,5,1.6,1.2
2016-03-01,1,1400,Quebec,G7A,34.0,15,2.27,0.87
2016-03-01,1,1400,Quebec,G2E,7.0,5,1.4,2.0
2016-03-01,1,1400,Quebec,G2B,10.0,2,5.0,3.0
2016-03-01,1,1400,Quebec,G6C,11.0,5,2.2,1.6
2016-03-01,1,1400,Quebec,G2C,1.0,1,1.0,0.0
2016-03-01,1,1400,Quebec,G2G,7.0,6,1.17,3.0
2016-03-01,1,1400,Quebec,G1V,44.0,5,8.8,9.0
2016-03-01,1,1400,Quebec,G3J,22.0,8,2.75,1.88
2016-03-01,1,1400,Quebec,G6V,34.0,19,1.79,0.79
2016-03-01,1,1400,Quebec,G1E,16.0,5,3.2,1.6
2016-03-01,1,1400,Quebec,G2M,12.0,9,1.33,0.22
2016-03-01,1,1400,Quebec,G1B,9.0,8,1.13,0.25
2016-03-01,1,1400,Quebec,G3C,6.0,6,1.0,0.0
2016-03-01,1,1400,Quebec,G3G,24.0,12,2.0,1.17
2016-06-01,2,1400,Quebec,G0A,61.0,45,1.36,0.22
2016-06-01,2,1400,Quebec,G2A,5.0,4,1.25,1.5
2016-06-01,2,1400,Quebec,nan,10.0,3,3.33,2.67
2016-06-01,2,1400,Quebec,G2L,52.0,13,4.0,1.0
2016-06-01,2,1400,Quebec,G1G,7.0,2,3.5,6.0
2016-06-01,2,1400,Quebec,G2E,7.0,5,1.4,2.0
2016-06-01,2,1400,Quebec,G2J,14.0,1,14.0,6.0
2016-06-01,2,1400,Quebec,G2K,24.0,9,2.67,2.78
2016-06-01,2,1400,Quebec,G3C,6.0,6,1.0,0.0
2016-06-01,2,1400,Quebec,G3K,35.0,18,1.94,0.56
2016-06-01,2,1400,Quebec,G3N,6.0,3,2.0,2.0
2016-06-01,2,1400,Quebec,G1J,12.0,2,6.0,5.5
2016-06-01,2,1400,Quebec,G1W,17.0,12,1.42,0.83
2016-06-01,2,1400,Quebec,G1P,2.0,1,2.0,2.0
2016-06-01,2,1400,Quebec,G3G,12.0,4,3.0,3.0
2016-06-01,2,1400,Quebec,G6V,29.0,18,1.61,0.78
2016-06-01,2,1400,Quebec,G1B,8.0,7,1.14,0.57
2016-06-01,2,1400,Quebec,G6J,2.0,2,1.0,0.0
2016-06-01,2,1400,Quebec,G6W,16.0,8,2.0,0.63
2016-06-01,2,1400,Quebec,G1C,8.0,6,1.33,1.5
2016-06-01,2,1400,Quebec,G1K,9.0,3,3.0,3.33
2016-06-01,2,1400,Quebec,G1E,13.0,4,3.25,2.0
2016-06-01,2,1400,Quebec,G2M,8.0,5,1.6,0.4
2016-06-01,2,1400,Quebec,G1S,14.0,6,2.33,3.67
2016-06-01,2,1400,Quebec,G3B,8.0,4,2.0,1.0
2016-06-01,2,1400,Quebec,G6Z,16.0,7,2.29,1.86
2016-06-01,2,1400,Quebec,G2G,8.0,4,2.0,2.75
2016-06-01,2,1400,Quebec,G3A,23.0,2,11.5,3.5
2016-06-01,2,1400,Quebec,G1V,39.0,4,9.75,10.5
2016-06-01,2,1400,Quebec,G7A,28.0,8,3.5,1.25
2016-06-01,2,1400,Quebec,G0R,3.0,3,1.0,0.0
2016-06-01,2,1400,Quebec,G1X,8.0,2,4.0,3.0
2016-06-01,2,1400,Quebec,G2N,1.0,1,1.0,0.0
2016-06-01,2,1400,Quebec,G3E,18.0,11,1.64,0.36
2016-06-01,2,1400,Quebec,G1Y,4.0,3,1.33,0.0
2016-06-01,2,1400,Quebec,G2B,7.0,1,7.0,3.0
2016-06-01,2,1400,Quebec,G3J,10.0,4,2.5,3.0
2016-06-01,2,1400,Quebec,G6C,11.0,6,1.83,1.0
2016-06-01,2,1400,Quebec,G1R,6.0,1,6.0,7.0
2016-09-01,3,1400,Quebec,G1C,4.0,4,1.0,1.5
2016-09-01,3,1400,Quebec,G2A,5.0,4,1.25,1.5
2016-09-01,3,1400,Quebec,G2G,5.0,4,1.25,2.0
2016-09-01,3,1400,Quebec,G3A,20.0,1,20.0,7.0
2016-09-01,3,1400,Quebec,G3K,28.0,18,1.56,0.39
2016-09-01,3,1400,Quebec,G6K,5.0,2,2.5,1.0
2016-09-01,3,1400,Quebec,G1B,11.0,10,1.1,0.2
2016-09-01,3,1400,Quebec,G1Y,4.0,3,1.33,0.0
2016-09-01,3,1400,Quebec,G0R,3.0,3,1.0,0.0
2016-09-01,3,1400,Quebec,G2B,6.0,2,3.0,1.5
2016-09-01,3,1400,Quebec,G3J,8.0,3,2.67,2.0
2016-09-01,3,1400,Quebec,G3C,10.0,9,1.11,0.0
2016-09-01,3,1400,Quebec,G1R,78.0,2,39.0,6.5
2016-09-01,3,1400,Quebec,G3E,14.0,9,1.56,0.22
2016-09-01,3,1400,Quebec,G3N,10.0,7,1.43,0.86
2016-09-01,3,1400,Quebec,G6V,25.0,15,1.67,0.33
2016-09-01,3,1400,Quebec,G1W,12.0,10,1.2,0.8
2016-09-01,3,1400,Quebec,G1G,7.0,2,3.5,6.0
2016-09-01,3,1400,Quebec,G0A,55.0,40,1.38,0.25
2016-09-01,3,1400,Quebec,G1J,11.0,2,5.5,5.5
2016-09-01,3,1400,Quebec,G6W,15.0,7,2.14,0.71
2016-09-01,3,1400,Quebec,G1V,38.0,4,9.5,9.5
2016-09-01,3,1400,Quebec,G3G,14.0,6,2.33,2.0
2016-09-01,3,1400,Quebec,G2M,6.0,5,1.2,0.0
2016-09-01,3,1400,Quebec,G6C,13.0,7,1.86,0.86
2016-09-01,3,1400,Quebec,G6J,5.0,4,1.25,0.0
2016-09-01,3,1400,Quebec,G2K,23.0,6,3.83,2.83
2016-09-01,3,1400,Quebec,G2N,5.0,3,1.67,0.67
2016-09-01,3,1400,Quebec,G1X,8.0,2,4.0,3.0
2016-09-01,3,1400,Quebec,G2E,9.0,5,1.8,1.4
2016-09-01,3,1400,Quebec,G1S,34.0,3,11.33,4.33
2016-09-01,3,1400,Quebec,G2L,33.0,17,1.94,0.88
2016-09-01,3,1400,Quebec,G6Z,13.0,5,2.6,2.2
2016-09-01,3,1400,Quebec,G7A,31.0,11,2.82,1.18
2016-09-01,3,1400,Quebec,G1E,21.0,6,3.5,0.67
2016-09-01,3,1400,Quebec,G1K,13.0,4,3.25,3.25
2016-09-01,3,1400,Quebec,nan,10.0,3,3.33,2.67
2016-09-01,3,1400,Quebec,G3B,7.0,4,1.75,1.0
2016-12-01,4,1400,Quebec,G1B,28.0,22,1.27,0.18
2016-12-01,4,1400,Quebec,G2A,6.0,4,1.5,0.75
2016-12-01,4,1400,Quebec,G3E,15.0,9,1.67,0.22
2016-12-01,4,1400,Quebec,nan,11.0,4,2.75,2.5
2016-12-01,4,1400,Quebec,G1S,20.0,5,4.0,3.4
2016-12-01,4,1400,Quebec,G1Y,4.0,3,1.33,0.0
2016-12-01,4,1400,Quebec,G6Z,17.0,7,2.43,1.57
2016-12-01,4,1400,Quebec,G7A,34.0,14,2.43,1.14
2016-12-01,4,1400,Quebec,G6C,14.0,8,1.75,0.75
2016-12-01,4,1400,Quebec,G3N,7.0,5,1.4,1.2
2016-12-01,4,1400,Quebec,G1E,15.0,4,3.75,1.0
2016-12-01,4,1400,Quebec,G3B,7.0,4,1.75,1.0
2016-12-01,4,1400,Quebec,G6V,17.0,11,1.55,0.45
2016-12-01,4,1400,Quebec,G1W,9.0,7,1.29,1.14
2016-12-01,4,1400,Quebec,G1X,8.0,2,4.0,3.0
2016-12-01,4,1400,Quebec,G6J,6.0,5,1.2,0.0
2016-12-01,4,1400,Quebec,G3J,5.0,2,2.5,1.5
2016-12-01,4,1400,Quebec,G0A,44.0,33,1.33,0.21
2016-12-01,4,1400,Quebec,G2K,14.0,3,4.67,2.33
2016-12-01,4,1400,Quebec,G3G,15.0,8,1.88,1.5
2016-12-01,4,1400,Quebec,G6K,3.0,2,1.5,1.0
2016-12-01,4,1400,Quebec,G6W,10.0,5,2.0,0.6
2016-12-01,4,1400,Quebec,G0R,5.0,4,1.25,0.5
2016-12-01,4,1400,Quebec,G1G,32.0,5,6.4,3.6
2016-12-01,4,1400,Quebec,G1R,13.0,2,6.5,6.5
2016-12-01,4,1400,Quebec,G1J,10.0,2,5.0,5.5
2016-12-01,4,1400,Quebec,G2M,5.0,4,1.25,0.0
2016-12-01,4,1400,Quebec,G2E,6.0,2,3.0,1.5
2016-12-01,4,1400,Quebec,G3C,14.0,11,1.27,0.0
2016-12-01,4,1400,Quebec,G2B,5.0,1,5.0,3.0
2016-12-01,4,1400,Quebec,G2L,35.0,18,1.94,0.78
2016-12-01,4,1400,Quebec,G3A,27.0,3,9.0,6.67
2016-12-01,4,1400,Quebec,G1K,10.0,4,2.5,3.25
2016-12-01,4,1400,Quebec,G1V,32.0,3,10.67,9.67
2016-12-01,4,1400,Quebec,G2N,3.0,2,1.5,0.0
2016-12-01,4,1400,Quebec,G1C,3.0,3,1.0,2.0
2016-12-01,4,1400,Quebec,G2G,5.0,4,1.25,1.25
2016-12-01,4,1400,Quebec,G3K,32.0,20,1.6,0.35
2017-03-01,1,1400,Quebec,G2M,5.0,4,1.25,0.0
2017-03-01,1,1400,Quebec,G2G,6.0,5,1.2,1.0
2017-03-01,1,1400,Quebec,G1E,15.0,4,3.75,1.0
2017-03-01,1,1400,Quebec,G2B,4.0,1,4.0,3.0
2017-03-01,1,1400,Quebec,G3A,25.0,3,8.33,6.67
2017-03-01,1,1400,Quebec,G2A,6.0,5,1.2,0.6
2017-03-01,1,1400,Quebec,G1C,9.0,4,2.25,1.5
2017-03-01,1,1400,Quebec,G1V,27.0,2,13.5,14.5
2017-03-01,1,1400,Quebec,G1X,7.0,3,2.33,2.0
2017-03-01,1,1400,Quebec,G3B,7.0,4,1.75,1.0
2017-03-01,1,1400,Quebec,G1K,10.0,4,2.5,3.25
2017-03-01,1,1400,Quebec,G3C,14.0,11,1.27,0.0
2017-03-01,1,1400,Quebec,G3E,12.0,6,2.0,0.0
2017-03-01,1,1400,Quebec,G1G,28.0,4,7.0,3.0
2017-03-01,1,1400,Quebec,G6C,12.0,6,2.0,1.0
2017-03-01,1,1400,Quebec,nan,10.0,3,3.33,3.33
2017-03-01,1,1400,Quebec,G1J,9.0,2,4.5,5.5
2017-03-01,1,1400,Quebec,G2E,9.0,3,3.0,1.0
2017-03-01,1,1400,Quebec,G3J,4.0,2,2.0,1.5
2017-03-01,1,1400,Quebec,G3K,31.0,20,1.55,0.35
2017-03-01,1,1400,Quebec,G1R,12.0,2,6.0,6.5
2017-03-01,1,1400,Quebec,G3G,17.0,9,1.89,1.33
2017-03-01,1,1400,Quebec,G2K,13.0,3,4.33,2.33
2017-03-01,1,1400,Quebec,G7A,27.0,12,2.25,1.33
2017-03-01,1,1400,Quebec,G2N,4.0,2,2.0,0.0
2017-03-01,1,1400,Quebec,G0R,5.0,4,1.25,0.0
2017-03-01,1,1400,Quebec,G6W,7.0,5,1.4,0.6
2017-03-01,1,1400,Quebec,G1Y,3.0,2,1.5,0.0
2017-03-01,1,1400,Quebec,G6Z,14.0,6,2.33,1.5
2017-03-01,1,1400,Quebec,G1W,44.0,7,6.29,2.29
2017-03-01,1,1400,Quebec,G1S,23.0,7,3.29,2.71
2017-03-01,1,1400,Quebec,G6K,2.0,1,2.0,2.0
2017-03-01,1,1400,Quebec,G0A,41.0,31,1.32,0.23
2017-03-01,1,1400,Quebec,G1B,20.0,17,1.18,0.24
2017-03-01,1,1400,Quebec,G2L,38.0,20,1.9,0.9
2017-03-01,1,1400,Quebec,G3N,8.0,5,1.6,1.2
2017-03-01,1,1400,Quebec,G6J,4.0,4,1.0,0.0
2017-03-01,1,1400,Quebec,G6V,15.0,10,1.5,0.5
2017-06-01,2,1400,Quebec,G1S,22.0,7,3.14,2.71
2017-06-01,2,1400,Quebec,G6W,7.0,5,1.4,0.6
2017-06-01,2,1400,Quebec,G1J,9.0,2,4.5,5.5
2017-06-01,2,1400,Quebec,G1E,23.0,4,5.75,1.0
2017-06-01,2,1400,Quebec,G1W,39.0,6,6.5,2.67
2017-06-01,2,1400,Quebec,G3J,3.0,2,1.5,1.5
2017-06-01,2,1400,Quebec,nan,7.0,2,3.5,5.0
2017-06-01,2,1400,Quebec,G1Y,3.0,2,1.5,0.0
2017-06-01,2,1400,Quebec,G2A,5.0,4,1.25,0.0
2017-06-01,2,1400,Quebec,G2K,19.0,4,4.75,2.75
2017-06-01,2,1400,Quebec,G3A,19.0,3,6.33,6.67
2017-06-01,2,1400,Quebec,G1K,3.0,2,1.5,2.5
2017-06-01,2,1400,Quebec,G1X,5.0,3,1.67,2.0
2017-06-01,2,1400,Quebec,G2C,9.0,1,9.0,3.0
2017-06-01,2,1400,Quebec,G2E,9.0,3,3.0,1.0
2017-06-01,2,1400,Quebec,G2L,23.0,10,2.3,1.2
2017-06-01,2,1400,Quebec,G6K,2.0,1,2.0,2.0
2017-06-01,2,1400,Quebec,G0R,2.0,2,1.0,0.0
2017-06-01,2,1400,Quebec,G1C,11.0,4,2.75,1.75
2017-06-01,2,1400,Quebec,G3G,16.0,9,1.78,1.11
2017-06-01,2,1400,Quebec,G3N,6.0,4,1.5,1.5
2017-06-01,2,1400,Quebec,G6J,3.0,3,1.0,0.0
2017-06-01,2,1400,Quebec,G1V,25.0,2,12.5,14.5
2017-06-01,2,1400,Quebec,G3C,17.0,14,1.21,0.0
2017-06-01,2,1400,Quebec,G3E,7.0,5,1.4,0.0
2017-06-01,2,1400,Quebec,G7A,28.0,13,2.15,1.23
2017-06-01,2,1400,Quebec,G6C,13.0,7,1.86,0.57
2017-06-01,2,1400,Quebec,G0A,36.0,28,1.29,0.25
2017-06-01,2,1400,Quebec,G2M,8.0,7,1.14,0.0
2017-06-01,2,1400,Quebec,G2N,2.0,1,2.0,0.0
2017-06-01,2,1400,Quebec,G3B,5.0,3,1.67,1.33
2017-06-01,2,1400,Quebec,G2B,3.0,1,3.0,3.0
2017-06-01,2,1400,Quebec,G6V,13.0,8,1.63,0.38
2017-06-01,2,1400,Quebec,G2G,8.0,5,1.6,1.4
2017-06-01,2,1400,Quebec,G6Z,21.0,14,1.5,0.64
2017-06-01,2,1400,Quebec,G1B,16.0,12,1.33,0.67
2017-06-01,2,1400,Quebec,G1G,27.0,3,9.0,4.0
2017-06-01,2,1400,Quebec,G1R,11.0,2,5.5,6.5
2017-06-01,2,1400,Quebec,G3K,39.0,19,2.05,0.37
2017-09-01,3,1400,Quebec,G2K,4.0,3,1.33,2.33
2017-09-01,3,1400,Quebec,G6J,1.0,1,1.0,0.0
2017-09-01,3,1400,Quebec,G6K,1.0,1,1.0,2.0
2017-09-01,3,1400,Quebec,G2C,3.0,1,3.0,3.0
2017-09-01,3,1400,Quebec,G7A,32.0,22,1.45,0.73
2017-09-01,3,1400,Quebec,G1P,3.0,1,3.0,0.0
2017-09-01,3,1400,Quebec,G1B,10.0,8,1.25,0.25
2017-09-01,3,1400,Quebec,G2B,6.0,5,1.2,1.4
2017-09-01,3,1400,Quebec,G2L,15.0,10,1.5,1.2
2017-09-01,3,1400,Quebec,G1C,15.0,7,2.14,1.14
2017-09-01,3,1400,Quebec,G3G,10.0,5,2.0,1.6
2017-09-01,3,1400,Quebec,G2G,10.0,9,1.11,0.78
2017-09-01,3,1400,Quebec,G1R,5.0,1,5.0,6.0
2017-09-01,3,1400,Quebec,G2M,10.0,8,1.25,0.0
2017-09-01,3,1400,Quebec,G3A,17.0,2,8.5,4.0
2017-09-01,3,1400,Quebec,G3K,30.0,17,1.76,0.41
2017-09-01,3,1400,Quebec,G3N,2.0,2,1.0,0.0
2017-09-01,3,1400,Quebec,G6W,13.0,9,1.44,0.33
2017-09-01,3,1400,Quebec,G6Z,20.0,14,1.43,0.43
2017-09-01,3,1400,Quebec,nan,4.0,1,4.0,8.0
2017-09-01,3,1400,Quebec,G0R,2.0,2,1.0,0.0
2017-09-01,3,1400,Quebec,G1E,14.0,4,3.5,1.0
2017-09-01,3,1400,Quebec,G2E,3.0,3,1.0,1.0
2017-09-01,3,1400,Quebec,G6V,17.0,8,2.13,0.0
2017-09-01,3,1400,Quebec,G1X,3.0,2,1.5,3.0
2017-09-01,3,1400,Quebec,G6C,15.0,10,1.5,0.7
2017-09-01,3,1400,Quebec,G1V,22.0,2,11.0,14.5
2017-09-01,3,1400,Quebec,G3E,10.0,6,1.67,0.0
2017-09-01,3,1400,Quebec,G2N,1.0,1,1.0,0.0
2017-09-01,3,1400,Quebec,G1G,25.0,2,12.5,6.0
2017-09-01,3,1400,Quebec,G2A,4.0,3,1.33,0.0
2017-09-01,3,1400,Quebec,G0A,37.0,30,1.23,0.3
2017-09-01,3,1400,Quebec,G1J,4.0,1,4.0,4.0
2017-09-01,3,1400,Quebec,G1S,16.0,6,2.67,2.83
2017-09-01,3,1400,Quebec,G3C,13.0,11,1.18,0.0
2017-09-01,3,1400,Quebec,G1K,32.0,5,6.4,3.0
2017-09-01,3,1400,Quebec,G3B,5.0,3,1.67,1.33
2017-09-01,3,1400,Quebec,G1W,11.0,7,1.57,2.29
2017-09-01,3,1400,Quebec,G1Y,3.0,2,1.5,0.0
2017-09-01,3,1400,Quebec,G3J,18.0,5,3.6,1.8
2017-12-01,4,1400,Quebec,G2K,18.0,4,4.5,1.75
2017-12-01,4,1400,Quebec,G1W,9.0,5,1.8,2.2
2017-12-01,4,1400,Quebec,G2E,6.0,2,3.0,1.5
2017-12-01,4,1400,Quebec,G6K,2.0,1,2.0,2.0
2017-12-01,4,1400,Quebec,G1C,14.0,6,2.33,0.67
2017-12-01,4,1400,Quebec,G1J,4.0,1,4.0,4.0
2017-12-01,4,1400,Quebec,G2M,10.0,8,1.25,0.0
2017-12-01,4,1400,Quebec,G6J,1.0,1,1.0,0.0
2017-12-01,4,1400,Quebec,G1R,5.0,1,5.0,6.0
2017-12-01,4,1400,Quebec,G2B,6.0,5,1.2,0.6
2017-12-01,4,1400,Quebec,G3A,19.0,6,3.17,1.33
2017-12-01,4,1400,Quebec,G2J,2.0,1,2.0,0.0
2017-12-01,4,1400,Quebec,G3E,7.0,5,1.4,0.0
2017-12-01,4,1400,Quebec,G1G,21.0,2,10.5,6.0
2017-12-01,4,1400,Quebec,G3J,15.0,5,3.0,1.8
2017-12-01,4,1400,Quebec,G6Z,16.0,12,1.33,0.25
2017-12-01,4,1400,Quebec,G2G,9.0,9,1.0,0.78
2017-12-01,4,1400,Quebec,G0A,33.0,28,1.18,0.32
2017-12-01,4,1400,Quebec,G1E,13.0,4,3.25,1.0
2017-12-01,4,1400,Quebec,G1V,21.0,2,10.5,14.5
2017-12-01,4,1400,Quebec,G1P,3.0,2,1.5,0.0
2017-12-01,4,1400,Quebec,G1X,3.0,2,1.5,3.0
2017-12-01,4,1400,Quebec,G2A,3.0,2,1.5,0.0
2017-12-01,4,1400,Quebec,G3K,26.0,16,1.63,0.63
2017-12-01,4,1400,Quebec,G6V,15.0,7,2.14,0.86
2017-12-01,4,1400,Quebec,G0R,4.0,4,1.0,0.0
2017-12-01,4,1400,Quebec,G3C,13.0,10,1.3,0.4
2017-12-01,4,1400,Quebec,G3N,1.0,1,1.0,0.0
2017-12-01,4,1400,Quebec,G3B,2.0,1,2.0,4.0
2017-12-01,4,1400,Quebec,G3G,10.0,7,1.43,1.14
2017-12-01,4,1400,Quebec,G1B,17.0,13,1.31,0.62
2017-12-01,4,1400,Quebec,G2C,3.0,1,3.0,3.0
2017-12-01,4,1400,Quebec,G6C,15.0,11,1.36,0.27
2017-12-01,4,1400,Quebec,G1S,15.0,5,3.0,2.4
2017-12-01,4,1400,Quebec,G2N,1.0,1,1.0,0.0
2017-12-01,4,1400,Quebec,G1K,65.0,6,10.83,4.67
2017-12-01,4,1400,Quebec,G6W,13.0,7,1.86,0.43
2017-12-01,4,1400,Quebec,G1Y,3.0,2,1.5,0.0
2017-12-01,4,1400,Quebec,G2L,11.0,7,1.57,0.29
2017-12-01,4,1400,Quebec,G7A,48.0,26,1.85,0.73
2017-12-01,4,1400,Quebec,nan,1.0,1,1.0,8.0
2018-03-01,1,1400,Quebec,G1G,23.0,3,7.67,4.67
2018-03-01,1,1400,Quebec,G1X,3.0,2,1.5,3.0
