reference_period,ref_qq,metcode,metro,FSA,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt
2001-06-01,2,0140,Calgary,nan,1.0,1.0,835.0,1379,0.61,0.0
2001-06-01,2,0140,Calgary,nan,1.0,3.0,4.0,6,0.67,0.0
2001-06-01,2,0140,Calgary,nan,5.0,3.0,419.0,46,9.11,3.91
2001-09-01,3,0140,Calgary,nan,2.0,1.0,70.0,70,1.0,0.0
2001-09-01,3,0140,Calgary,nan,4.0,3.0,64.0,37,1.73,0.0
2001-09-01,3,0140,Calgary,nan,2.0,3.0,77.0,82,0.94,0.0
2001-09-01,3,0140,Calgary,nan,1.0,3.0,3.0,5,0.6,0.0
2001-09-01,3,0140,Calgary,nan,1.0,1.0,715.0,1438,0.5,0.0
2001-09-01,3,0140,Calgary,nan,5.0,3.0,389.0,39,9.97,4.1
2001-12-01,4,0140,Calgary,nan,5.0,3.0,258.0,39,6.62,3.95
2001-12-01,4,0140,Calgary,nan,2.0,3.0,74.0,67,1.1,0.0
2001-12-01,4,0140,Calgary,nan,4.0,3.0,50.0,28,1.79,0.0
2001-12-01,4,0140,Calgary,nan,2.0,1.0,73.0,74,0.99,0.0
2001-12-01,4,0140,Calgary,nan,1.0,1.0,667.0,1354,0.49,0.0
2001-12-01,4,0140,Calgary,nan,1.0,3.0,1.0,3,0.33,0.0
2002-03-01,1,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2002-03-01,1,0140,Calgary,nan,1.0,1.0,589.0,1259,0.47,0.0
2002-03-01,1,0140,Calgary,nan,2.0,3.0,61.0,60,1.02,0.0
2002-03-01,1,0140,Calgary,nan,4.0,3.0,52.0,33,1.58,0.0
2002-03-01,1,0140,Calgary,nan,2.0,1.0,70.0,64,1.09,0.0
2002-03-01,1,0140,Calgary,nan,5.0,3.0,249.0,29,8.59,5.07
2002-06-01,2,0140,Calgary,nan,1.0,1.0,564.0,1343,0.42,0.0
2002-06-01,2,0140,Calgary,nan,5.0,3.0,214.0,26,8.23,5.15
2002-06-01,2,0140,Calgary,nan,2.0,3.0,60.0,67,0.9,0.0
2002-06-01,2,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2002-06-01,2,0140,Calgary,,1.0,1.0,0.0,2,0.0,0.0
2002-06-01,2,0140,Calgary,nan,4.0,3.0,50.0,35,1.43,0.0
2002-06-01,2,0140,Calgary,nan,2.0,1.0,63.0,52,1.21,0.0
2002-09-01,3,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2002-09-01,3,0140,Calgary,nan,2.0,1.0,55.0,67,0.82,0.0
2002-09-01,3,0140,Calgary,nan,4.0,1.0,1.0,1,1.0,0.0
2002-09-01,3,0140,Calgary,nan,1.0,1.0,553.0,1412,0.39,0.0
2002-09-01,3,0140,Calgary,nan,4.0,3.0,43.0,30,1.43,0.0
2002-09-01,3,0140,Calgary,nan,5.0,3.0,174.0,20,8.7,5.45
2002-09-01,3,0140,Calgary,nan,2.0,3.0,51.0,61,0.84,0.0
2002-12-01,4,0140,Calgary,nan,2.0,1.0,58.0,49,1.18,0.0
2002-12-01,4,0140,Calgary,nan,1.0,1.0,566.0,1270,0.45,0.0
2002-12-01,4,0140,Calgary,nan,4.0,1.0,3.0,3,1.0,0.0
2002-12-01,4,0140,Calgary,nan,1.0,3.0,0.0,4,0.0,0.0
2002-12-01,4,0140,Calgary,nan,2.0,3.0,46.0,50,0.92,0.0
2002-12-01,4,0140,Calgary,nan,4.0,3.0,36.0,22,1.64,0.0
2002-12-01,4,0140,Calgary,nan,5.0,3.0,157.0,19,8.26,5.84
2003-03-01,1,0140,Calgary,nan,2.0,3.0,48.0,47,1.02,0.0
2003-03-01,1,0140,Calgary,nan,1.0,3.0,1.0,5,0.2,0.0
2003-03-01,1,0140,Calgary,nan,4.0,1.0,12.0,4,3.0,0.0
2003-03-01,1,0140,Calgary,nan,2.0,1.0,47.0,50,0.94,0.0
2003-03-01,1,0140,Calgary,nan,4.0,3.0,36.0,21,1.71,0.0
2003-03-01,1,0140,Calgary,nan,5.0,3.0,200.0,23,8.7,4.3
2003-03-01,1,0140,Calgary,nan,1.0,1.0,604.0,1312,0.46,0.0
2003-06-01,2,0140,Calgary,nan,4.0,3.0,46.0,24,1.92,0.0
2003-06-01,2,0140,Calgary,nan,2.0,3.0,39.0,57,0.68,0.0
2003-06-01,2,0140,Calgary,nan,1.0,3.0,4.0,5,0.8,0.0
2003-06-01,2,0140,Calgary,nan,1.0,1.0,676.0,1445,0.47,0.0
2003-06-01,2,0140,Calgary,nan,2.0,1.0,72.0,57,1.26,0.0
2003-06-01,2,0140,Calgary,nan,5.0,3.0,137.0,22,6.23,4.5
2003-09-01,3,0140,Calgary,nan,4.0,3.0,61.0,32,1.91,0.0
2003-09-01,3,0140,Calgary,nan,2.0,3.0,31.0,32,0.97,0.0
2003-09-01,3,0140,Calgary,nan,1.0,3.0,3.0,3,1.0,0.0
2003-09-01,3,0140,Calgary,nan,2.0,1.0,71.0,72,0.99,0.0
2003-09-01,3,0140,Calgary,nan,5.0,3.0,135.0,23,5.87,3.0
2003-09-01,3,0140,Calgary,nan,1.0,1.0,681.0,1499,0.45,0.0
2003-12-01,4,0140,Calgary,nan,4.0,1.0,1.0,1,1.0,0.0
2003-12-01,4,0140,Calgary,nan,4.0,3.0,106.0,47,2.26,0.0
2003-12-01,4,0140,Calgary,nan,1.0,1.0,717.0,1482,0.48,0.0
2003-12-01,4,0140,Calgary,nan,2.0,1.0,81.0,86,0.94,0.0
2003-12-01,4,0140,Calgary,nan,2.0,3.0,39.0,41,0.95,0.0
2003-12-01,4,0140,Calgary,nan,1.0,3.0,2.0,3,0.67,0.0
2003-12-01,4,0140,Calgary,nan,5.0,3.0,203.0,27,7.52,2.3
2004-03-01,1,0140,Calgary,nan,4.0,3.0,107.0,50,2.14,0.0
2004-03-01,1,0140,Calgary,nan,2.0,1.0,78.0,63,1.24,0.0
2004-03-01,1,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2004-03-01,1,0140,Calgary,nan,2.0,3.0,36.0,35,1.03,0.0
2004-03-01,1,0140,Calgary,nan,1.0,1.0,762.0,1288,0.59,0.0
2004-03-01,1,0140,Calgary,nan,5.0,3.0,172.0,29,5.93,1.62
2004-03-01,1,0140,Calgary,nan,4.0,1.0,1.0,1,1.0,0.0
2004-06-01,2,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2004-06-01,2,0140,Calgary,nan,2.0,3.0,55.0,49,1.12,0.0
2004-06-01,2,0140,Calgary,nan,5.0,3.0,128.0,16,8.0,1.25
2004-06-01,2,0140,Calgary,nan,2.0,1.0,81.0,73,1.11,0.0
2004-06-01,2,0140,Calgary,nan,4.0,1.0,3.0,1,3.0,0.0
2004-06-01,2,0140,Calgary,nan,1.0,1.0,736.0,1445,0.51,0.0
2004-06-01,2,0140,Calgary,nan,4.0,3.0,132.0,62,2.13,0.0
2004-09-01,3,0140,Calgary,nan,4.0,1.0,3.0,1,3.0,0.0
2004-09-01,3,0140,Calgary,nan,5.0,3.0,130.0,16,8.13,0.88
2004-09-01,3,0140,Calgary,nan,4.0,3.0,109.0,55,1.98,0.0
2004-09-01,3,0140,Calgary,nan,1.0,1.0,714.0,1549,0.46,0.0
2004-09-01,3,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2004-09-01,3,0140,Calgary,nan,2.0,1.0,101.0,99,1.02,0.0
2004-09-01,3,0140,Calgary,nan,2.0,3.0,62.0,49,1.27,0.0
2004-12-01,4,0140,Calgary,nan,2.0,3.0,48.0,52,0.92,0.0
2004-12-01,4,0140,Calgary,nan,5.0,3.0,178.0,25,7.12,0.56
2004-12-01,4,0140,Calgary,nan,4.0,3.0,112.0,58,1.93,0.0
2004-12-01,4,0140,Calgary,nan,1.0,1.0,705.0,1450,0.49,0.0
2004-12-01,4,0140,Calgary,nan,2.0,1.0,142.0,111,1.28,0.0
2004-12-01,4,0140,Calgary,nan,1.0,3.0,1.0,3,0.33,0.0
2005-03-01,1,0140,Calgary,nan,2.0,3.0,56.0,55,1.02,0.0
2005-03-01,1,0140,Calgary,nan,5.0,3.0,237.0,27,8.78,0.19
2005-03-01,1,0140,Calgary,nan,1.0,3.0,1.0,1,1.0,0.0
2005-03-01,1,0140,Calgary,nan,1.0,1.0,727.0,1144,0.64,0.0
2005-03-01,1,0140,Calgary,nan,4.0,3.0,94.0,45,2.09,0.0
2005-03-01,1,0140,Calgary,nan,2.0,1.0,174.0,132,1.32,0.0
2005-06-01,2,0140,Calgary,nan,4.0,1.0,5.0,2,2.5,0.0
2005-06-01,2,0140,Calgary,nan,1.0,1.0,720.0,1451,0.5,0.0
2005-06-01,2,0140,Calgary,nan,1.0,3.0,1.0,3,0.33,0.0
2005-06-01,2,0140,Calgary,nan,4.0,3.0,84.0,40,2.1,0.0
2005-06-01,2,0140,Calgary,nan,2.0,3.0,42.0,43,0.98,0.0
2005-06-01,2,0140,Calgary,nan,5.0,3.0,313.0,35,8.94,0.14
2005-06-01,2,0140,Calgary,nan,2.0,1.0,142.0,135,1.05,0.0
2005-09-01,3,0140,Calgary,nan,1.0,1.0,647.0,1404,0.46,0.0
2005-09-01,3,0140,Calgary,nan,2.0,3.0,30.0,28,1.07,0.0
2005-09-01,3,0140,Calgary,nan,1.0,3.0,1.0,2,0.5,0.0
2005-09-01,3,0140,Calgary,nan,5.0,3.0,152.0,29,5.24,0.0
2005-09-01,3,0140,Calgary,nan,2.0,1.0,98.0,115,0.85,0.0
2005-09-01,3,0140,Calgary,nan,4.0,1.0,3.0,2,1.5,0.0
2005-09-01,3,0140,Calgary,nan,4.0,3.0,65.0,25,2.6,0.0
2005-12-01,4,0140,Calgary,nan,2.0,1.0,114.0,116,0.98,0.0
2005-12-01,4,0140,Calgary,nan,1.0,1.0,563.0,1185,0.48,0.0
2005-12-01,4,0140,Calgary,nan,4.0,3.0,34.0,17,2.0,0.0
2005-12-01,4,0140,Calgary,nan,2.0,3.0,16.0,15,1.07,0.0
2005-12-01,4,0140,Calgary,nan,5.0,3.0,66.0,15,4.4,0.0
2005-12-01,4,0140,Calgary,nan,1.0,3.0,1.0,2,0.5,0.0
2006-03-01,1,0140,Calgary,T2T,1.0,1.0,0.0,8,0.0,0.0
2006-03-01,1,0140,Calgary,T2K,2.0,1.0,2.0,1,2.0,0.0
2006-03-01,1,0140,Calgary,nan,2.0,1.0,77.0,83,0.93,0.0
2006-03-01,1,0140,Calgary,T3C,2.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,0140,Calgary,nan,1.0,1.0,530.0,1117,0.47,0.0
2006-03-01,1,0140,Calgary,T2V,1.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,0140,Calgary,T3E,1.0,1.0,0.0,6,0.0,0.0
2006-03-01,1,0140,Calgary,T2E,1.0,1.0,2.0,4,0.5,0.0
2006-03-01,1,0140,Calgary,T2N,2.0,1.0,0.0,2,0.0,0.0
2006-03-01,1,0140,Calgary,T2T,2.0,1.0,5.0,7,0.71,0.0
2006-03-01,1,0140,Calgary,T3E,2.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,0140,Calgary,T2M,2.0,1.0,3.0,3,1.0,0.0
2006-03-01,1,0140,Calgary,T2C,1.0,1.0,0.0,13,0.0,0.0
2006-03-01,1,0140,Calgary,T2V,2.0,1.0,1.0,1,1.0,0.0
2006-03-01,1,0140,Calgary,T2S,1.0,1.0,0.0,1,0.0,0.0
2006-03-01,1,0140,Calgary,T2N,1.0,1.0,2.0,6,0.33,0.0
2006-03-01,1,0140,Calgary,T2Y,1.0,1.0,2.0,10,0.2,0.0
2006-03-01,1,0140,Calgary,T2M,1.0,1.0,1.0,4,0.25,0.0
2006-03-01,1,0140,Calgary,T2Y,2.0,3.0,0.0,5,0.0,0.0
2006-03-01,1,0140,Calgary,nan,2.0,3.0,26.0,20,1.3,0.0
2006-03-01,1,0140,Calgary,T2E,2.0,1.0,4.0,2,2.0,0.0
2006-03-01,1,0140,Calgary,nan,5.0,3.0,4.0,2,2.0,0.0
2006-03-01,1,0140,Calgary,nan,4.0,3.0,13.0,8,1.63,0.0
2006-06-01,2,0140,Calgary,T3C,2.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,0140,Calgary,T2C,1.0,1.0,0.0,5,0.0,0.0
2006-06-01,2,0140,Calgary,T2M,2.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,0140,Calgary,T2S,1.0,1.0,0.0,2,0.0,0.0
2006-06-01,2,0140,Calgary,nan,1.0,3.0,0.0,1,0.0,0.0
2006-06-01,2,0140,Calgary,T2M,1.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,0140,Calgary,T2N,1.0,1.0,2.0,6,0.33,0.0
2006-06-01,2,0140,Calgary,T2Y,1.0,1.0,2.0,5,0.4,0.0
2006-06-01,2,0140,Calgary,T2E,2.0,1.0,1.0,2,0.5,0.0
2006-06-01,2,0140,Calgary,T3E,1.0,1.0,0.0,10,0.0,0.0
2006-06-01,2,0140,Calgary,T2T,2.0,1.0,4.0,9,0.44,0.0
2006-06-01,2,0140,Calgary,T2N,2.0,1.0,1.0,1,1.0,0.0
2006-06-01,2,0140,Calgary,T2V,1.0,1.0,0.0,4,0.0,0.0
2006-06-01,2,0140,Calgary,T3C,1.0,1.0,0.0,1,0.0,0.0
2006-06-01,2,0140,Calgary,nan,1.0,1.0,465.0,1183,0.39,0.0
2006-06-01,2,0140,Calgary,nan,2.0,3.0,9.0,21,0.43,0.0
2006-06-01,2,0140,Calgary,T3E,2.0,1.0,3.0,2,1.5,0.0
2006-06-01,2,0140,Calgary,nan,4.0,3.0,6.0,4,1.5,0.0
2006-06-01,2,0140,Calgary,nan,2.0,1.0,57.0,82,0.7,0.0
2006-06-01,2,0140,Calgary,T2T,1.0,1.0,2.0,7,0.29,0.0
2006-06-01,2,0140,Calgary,T2E,1.0,1.0,2.0,2,1.0,0.0
2006-06-01,2,0140,Calgary,T2Y,2.0,1.0,0.0,2,0.0,0.0
2006-09-01,3,0140,Calgary,T3B,2.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T3B,1.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T2V,1.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T2C,1.0,1.0,0.0,11,0.0,0.0
2006-09-01,3,0140,Calgary,nan,1.0,3.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,nan,2.0,1.0,58.0,60,0.97,0.0
2006-09-01,3,0140,Calgary,T2K,1.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T2S,1.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T2E,5.0,3.0,7.0,1,7.0,3.0
2006-09-01,3,0140,Calgary,T2T,1.0,1.0,1.0,8,0.13,0.0
2006-09-01,3,0140,Calgary,T2G,1.0,1.0,0.0,1,0.0,0.0
2006-09-01,3,0140,Calgary,T2Y,1.0,1.0,1.0,6,0.17,0.0
2006-09-01,3,0140,Calgary,T3E,1.0,1.0,2.0,9,0.22,0.0
2006-09-01,3,0140,Calgary,T2E,1.0,1.0,0.0,8,0.0,0.0
2006-09-01,3,0140,Calgary,T2M,2.0,1.0,1.0,3,0.33,0.0
2006-09-01,3,0140,Calgary,nan,1.0,1.0,479.0,1036,0.46,0.0
2006-09-01,3,0140,Calgary,T3E,2.0,1.0,1.0,1,1.0,0.0
2006-09-01,3,0140,Calgary,nan,2.0,3.0,6.0,17,0.35,0.0
2006-09-01,3,0140,Calgary,T2T,2.0,1.0,0.0,9,0.0,0.0
2006-09-01,3,0140,Calgary,nan,4.0,3.0,6.0,4,1.5,0.0
2006-09-01,3,0140,Calgary,T2N,2.0,1.0,1.0,2,0.5,0.0
2006-09-01,3,0140,Calgary,T2E,2.0,1.0,1.0,6,0.17,0.0
2006-09-01,3,0140,Calgary,T2N,1.0,1.0,0.0,11,0.0,0.0
2006-09-01,3,0140,Calgary,T3C,1.0,1.0,0.0,2,0.0,0.0
2006-09-01,3,0140,Calgary,T2L,1.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T2T,2.0,1.0,1.0,5,0.2,0.0
2006-12-01,4,0140,Calgary,T2H,2.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T2N,5.0,3.0,1.0,1,1.0,0.0
2006-12-01,4,0140,Calgary,T2Y,2.0,1.0,2.0,2,1.0,0.0
2006-12-01,4,0140,Calgary,nan,2.0,3.0,4.0,7,0.57,0.0
2006-12-01,4,0140,Calgary,T2M,2.0,1.0,1.0,1,1.0,0.0
2006-12-01,4,0140,Calgary,T2S,1.0,1.0,0.0,5,0.0,0.0
2006-12-01,4,0140,Calgary,nan,4.0,3.0,7.0,5,1.4,0.0
2006-12-01,4,0140,Calgary,T2E,2.0,1.0,2.0,3,0.67,0.0
2006-12-01,4,0140,Calgary,T2N,1.0,1.0,0.0,10,0.0,0.0
2006-12-01,4,0140,Calgary,T2L,1.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T3E,1.0,1.0,2.0,4,0.5,0.0
2006-12-01,4,0140,Calgary,nan,1.0,1.0,444.0,966,0.46,0.0
2006-12-01,4,0140,Calgary,nan,2.0,1.0,70.0,75,0.93,0.0
2006-12-01,4,0140,Calgary,T2G,1.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T3B,2.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T2Y,1.0,1.0,1.0,4,0.25,0.0
2006-12-01,4,0140,Calgary,T2C,1.0,1.0,0.0,32,0.0,0.0
2006-12-01,4,0140,Calgary,T2V,1.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T2T,1.0,1.0,0.0,4,0.0,0.0
2006-12-01,4,0140,Calgary,T2E,5.0,3.0,7.0,1,7.0,3.0
2006-12-01,4,0140,Calgary,T2M,1.0,1.0,0.0,1,0.0,0.0
2006-12-01,4,0140,Calgary,T2N,2.0,1.0,0.0,3,0.0,0.0
2006-12-01,4,0140,Calgary,T2V,2.0,1.0,1.0,1,1.0,0.0
2006-12-01,4,0140,Calgary,nan,1.0,3.0,0.0,1,0.0,0.0
2007-03-01,1,0140,Calgary,T2H,2.0,1.0,1.0,1,1.0,0.0
2007-03-01,1,0140,Calgary,T2K,2.0,1.0,1.0,2,0.5,0.0
2007-03-01,1,0140,Calgary,nan,1.0,1.0,418.0,913,0.46,0.0
2007-03-01,1,0140,Calgary,T2E,1.0,1.0,0.0,2,0.0,0.0
2007-03-01,1,0140,Calgary,T2T,2.0,1.0,0.0,1,0.0,0.0
2007-03-01,1,0140,Calgary,T2G,1.0,1.0,0.0,2,0.0,0.0
2007-03-01,1,0140,Calgary,T2Y,2.0,1.0,3.0,3,1.0,0.0
2007-03-01,1,0140,Calgary,nan,2.0,1.0,64.0,64,1.0,0.0
2007-03-01,1,0140,Calgary,T2N,2.0,1.0,2.0,4,0.5,0.0
2007-03-01,1,0140,Calgary,T2Y,1.0,1.0,1.0,1,1.0,0.0
2007-03-01,1,0140,Calgary,T2N,1.0,1.0,0.0,5,0.0,0.0
2007-03-01,1,0140,Calgary,nan,2.0,3.0,3.0,16,0.19,0.0
2007-03-01,1,0140,Calgary,T2S,1.0,1.0,0.0,1,0.0,0.0
2007-03-01,1,0140,Calgary,nan,4.0,3.0,6.0,5,1.2,0.0
2007-03-01,1,0140,Calgary,T2C,1.0,1.0,0.0,16,0.0,0.0
2007-03-01,1,0140,Calgary,T2E,2.0,1.0,2.0,5,0.4,0.0
2007-03-01,1,0140,Calgary,T3E,1.0,1.0,2.0,4,0.5,0.0
2007-03-01,1,0140,Calgary,T2T,1.0,1.0,0.0,4,0.0,0.0
2007-03-01,1,0140,Calgary,T2V,1.0,1.0,0.0,2,0.0,0.0
2007-03-01,1,0140,Calgary,T2M,2.0,1.0,3.0,4,0.75,0.0
2007-03-01,1,0140,Calgary,nan,1.0,3.0,0.0,1,0.0,0.0
2007-03-01,1,0140,Calgary,T2M,1.0,1.0,0.0,5,0.0,0.0
2007-03-01,1,0140,Calgary,T3B,1.0,1.0,0.0,3,0.0,0.0
2007-06-01,2,0140,Calgary,T2Y,2.0,1.0,2.0,2,1.0,0.0
2007-06-01,2,0140,Calgary,T2S,1.0,1.0,0.0,3,0.0,0.0
2007-06-01,2,0140,Calgary,nan,4.0,3.0,5.0,4,1.25,0.0
2007-06-01,2,0140,Calgary,T2C,1.0,1.0,0.0,63,0.0,0.0
2007-06-01,2,0140,Calgary,nan,2.0,1.0,80.0,88,0.91,0.0
2007-06-01,2,0140,Calgary,T2H,2.0,1.0,1.0,1,1.0,0.0
2007-06-01,2,0140,Calgary,T2Y,1.0,1.0,0.0,2,0.0,0.0
2007-06-01,2,0140,Calgary,T3C,2.0,1.0,1.0,1,1.0,0.0
2007-06-01,2,0140,Calgary,T2M,2.0,1.0,1.0,1,1.0,0.0
2007-06-01,2,0140,Calgary,nan,2.0,3.0,5.0,5,1.0,0.0
2007-06-01,2,0140,Calgary,T3C,1.0,1.0,0.0,1,0.0,0.0
2007-06-01,2,0140,Calgary,nan,5.0,3.0,2.0,1,2.0,0.0
2007-06-01,2,0140,Calgary,T2N,1.0,1.0,0.0,3,0.0,0.0
2007-06-01,2,0140,Calgary,T2N,2.0,1.0,1.0,3,0.33,0.0
2007-06-01,2,0140,Calgary,T2E,2.0,1.0,1.0,1,1.0,0.0
2007-06-01,2,0140,Calgary,T2H,5.0,3.0,3.0,1,3.0,0.0
2007-06-01,2,0140,Calgary,T2M,1.0,1.0,0.0,1,0.0,0.0
2007-06-01,2,0140,Calgary,T2T,2.0,1.0,0.0,2,0.0,0.0
2007-06-01,2,0140,Calgary,T2T,1.0,1.0,0.0,10,0.0,0.0
2007-06-01,2,0140,Calgary,T3E,1.0,1.0,4.0,10,0.4,0.0
2007-06-01,2,0140,Calgary,T2E,1.0,1.0,0.0,2,0.0,0.0
2007-06-01,2,0140,Calgary,T2V,2.0,1.0,1.0,2,0.5,0.0
2007-06-01,2,0140,Calgary,nan,1.0,1.0,396.0,1187,0.33,0.0
2007-09-01,3,0140,Calgary,T2C,1.0,1.0,5.0,20,0.25,0.0
2007-09-01,3,0140,Calgary,T2E,2.0,1.0,2.0,4,0.5,0.0
2007-09-01,3,0140,Calgary,T3G,1.0,1.0,0.0,1,0.0,0.0
2007-09-01,3,0140,Calgary,nan,2.0,1.0,73.0,76,0.96,0.0
2007-09-01,3,0140,Calgary,T2N,1.0,1.0,0.0,3,0.0,0.0
2007-09-01,3,0140,Calgary,nan,4.0,3.0,5.0,4,1.25,0.0
2007-09-01,3,0140,Calgary,T4C,1.0,1.0,1.0,20,0.05,0.0
2007-09-01,3,0140,Calgary,T2T,1.0,1.0,0.0,8,0.0,0.0
2007-09-01,3,0140,Calgary,T3E,1.0,1.0,3.0,13,0.23,0.0
2007-09-01,3,0140,Calgary,nan,1.0,1.0,401.0,964,0.42,0.0
2007-09-01,3,0140,Calgary,T2N,2.0,1.0,3.0,4,0.75,0.0
2007-09-01,3,0140,Calgary,nan,2.0,3.0,7.0,5,1.4,0.0
2007-09-01,3,0140,Calgary,T2G,1.0,1.0,0.0,1,0.0,0.0
2007-09-01,3,0140,Calgary,T2M,2.0,1.0,3.0,4,0.75,0.0
2007-09-01,3,0140,Calgary,T3E,2.0,1.0,3.0,8,0.38,0.0
2007-09-01,3,0140,Calgary,T2S,1.0,1.0,0.0,1,0.0,0.0
2007-09-01,3,0140,Calgary,T2E,1.0,1.0,0.0,2,0.0,0.0
2007-09-01,3,0140,Calgary,T2H,5.0,3.0,3.0,1,3.0,0.0
2007-09-01,3,0140,Calgary,T3H,1.0,1.0,0.0,3,0.0,0.0
2007-09-01,3,0140,Calgary,T2Y,2.0,1.0,2.0,2,1.0,0.0
2007-09-01,3,0140,Calgary,T2V,1.0,1.0,0.0,2,0.0,0.0
2007-09-01,3,0140,Calgary,T2V,2.0,1.0,2.0,3,0.67,0.0
2007-09-01,3,0140,Calgary,T2T,2.0,1.0,0.0,4,0.0,0.0
2007-09-01,3,0140,Calgary,T3C,1.0,1.0,0.0,1,0.0,0.0
2007-09-01,3,0140,Calgary,T2T,5.0,3.0,2.0,1,2.0,0.0
2007-12-01,4,0140,Calgary,T2V,2.0,1.0,4.0,4,1.0,0.0
2007-12-01,4,0140,Calgary,T0M,1.0,1.0,0.0,1,0.0,0.0
2007-12-01,4,0140,Calgary,T2T,2.0,1.0,2.0,4,0.5,0.0
2007-12-01,4,0140,Calgary,nan,1.0,1.0,406.0,1183,0.34,0.0
2007-12-01,4,0140,Calgary,T2H,5.0,3.0,3.0,1,3.0,0.0
2007-12-01,4,0140,Calgary,T2E,2.0,1.0,3.0,5,0.6,0.0
2007-12-01,4,0140,Calgary,T2T,1.0,1.0,0.0,6,0.0,0.0
2007-12-01,4,0140,Calgary,T2M,1.0,1.0,0.0,1,0.0,0.0
2007-12-01,4,0140,Calgary,nan,4.0,3.0,11.0,6,1.83,0.0
2007-12-01,4,0140,Calgary,T3B,2.0,1.0,1.0,1,1.0,0.0
2007-12-01,4,0140,Calgary,nan,2.0,3.0,9.0,11,0.82,0.0
2007-12-01,4,0140,Calgary,T2K,1.0,1.0,0.0,2,0.0,0.0
2007-12-01,4,0140,Calgary,T3E,2.0,1.0,3.0,3,1.0,0.0
2007-12-01,4,0140,Calgary,T4C,1.0,1.0,2.0,19,0.11,0.0
2007-12-01,4,0140,Calgary,T2E,1.0,1.0,0.0,6,0.0,0.0
2007-12-01,4,0140,Calgary,T2Y,1.0,1.0,0.0,7,0.0,0.0
2007-12-01,4,0140,Calgary,T2C,1.0,1.0,11.0,47,0.23,0.0
2007-12-01,4,0140,Calgary,T2E,5.0,3.0,10.0,2,5.0,1.5
2007-12-01,4,0140,Calgary,T3E,1.0,1.0,3.0,3,1.0,0.0
2007-12-01,4,0140,Calgary,T2M,2.0,1.0,1.0,4,0.25,0.0
2007-12-01,4,0140,Calgary,T2N,1.0,1.0,0.0,5,0.0,0.0
2007-12-01,4,0140,Calgary,T2S,1.0,1.0,0.0,3,0.0,0.0
2007-12-01,4,0140,Calgary,T2N,2.0,1.0,8.0,9,0.89,0.0
2007-12-01,4,0140,Calgary,T2Y,2.0,1.0,2.0,2,1.0,0.0
2007-12-01,4,0140,Calgary,nan,2.0,1.0,64.0,71,0.9,0.0
2007-12-01,4,0140,Calgary,T2V,1.0,1.0,0.0,3,0.0,0.0
2007-12-01,4,0140,Calgary,nan,5.0,3.0,17.0,1,17.0,0.0
2008-03-01,1,0140,Calgary,T2A,2.0,1.0,0.0,1,0.0,0.0
2008-03-01,1,0140,Calgary,T3B,2.0,1.0,3.0,2,1.5,0.0
2008-03-01,1,0140,Calgary,T3C,2.0,1.0,5.0,3,1.67,0.0
2008-03-01,1,0140,Calgary,T2M,1.0,1.0,3.0,3,1.0,0.0
2008-03-01,1,0140,Calgary,nan,4.0,3.0,16.0,7,2.29,0.0
2008-03-01,1,0140,Calgary,T2M,2.0,1.0,6.0,4,1.5,0.0
2008-03-01,1,0140,Calgary,T2P,5.0,3.0,13.0,1,13.0,28.0
2008-03-01,1,0140,Calgary,T2E,5.0,3.0,3.0,1,3.0,3.0
2008-03-01,1,0140,Calgary,T2T,5.0,3.0,6.0,2,3.0,1.5
2008-03-01,1,0140,Calgary,T2C,1.0,1.0,20.0,42,0.48,0.0
2008-03-01,1,0140,Calgary,T2N,1.0,1.0,15.0,17,0.88,0.0
2008-03-01,1,0140,Calgary,T2B,1.0,1.0,2.0,2,1.0,0.0
2008-03-01,1,0140,Calgary,T2G,5.0,3.0,6.0,1,6.0,0.0
