reference_period,metcode,metro,FSA,inventory,num_structures,unitsperstructure,avgstorycnt
2010,1060,Montreal,nan,496.0,300,1.65,0.52
2010,1060,Montreal,H1C,7.0,4,1.75,1.0
2010,1060,Montreal,H2X,23.0,5,4.6,2.4
2010,1060,Montreal,H4L,3.0,2,1.5,0.0
2010,1060,Montreal,H7L,15.0,14,1.07,0.14
2010,1060,Montreal,H7P,1.0,1,1.0,3.0
2010,1060,Montreal,H8S,13.0,3,4.33,1.33
2010,1060,Montreal,J0L,22.0,20,1.1,0.2
2010,1060,Montreal,J4W,4.0,2,2.0,2.0
2010,1060,Montreal,J6R,15.0,10,1.5,0.4
2010,1060,Montreal,H2L,9.0,2,4.5,0.0
2010,1060,Montreal,H2R,4.0,2,2.0,0.0
2010,1060,Montreal,H3K,12.0,6,2.0,1.0
2010,1060,Montreal,H7V,8.0,1,8.0,0.0
2010,1060,Montreal,J3H,31.0,18,1.72,0.78
2010,1060,Montreal,J3V,4.0,3,1.33,1.67
2010,1060,Montreal,J4J,1.0,1,1.0,2.0
2010,1060,Montreal,J6X,3.0,3,1.0,0.0
2010,1060,Montreal,J7L,1.0,1,1.0,0.0
2010,1060,Montreal,J7M,23.0,16,1.44,0.5
2010,1060,Montreal,H1E,10.0,10,1.0,0.2
2010,1060,Montreal,H1H,4.0,2,2.0,0.0
2010,1060,Montreal,H2G,3.0,1,3.0,0.0
2010,1060,Montreal,H2J,2.0,1,2.0,3.0
2010,1060,Montreal,H4E,2.0,2,1.0,2.0
2010,1060,Montreal,H7N,84.0,3,28.0,0.0
2010,1060,Montreal,H9E,12.0,10,1.2,0.0
2010,1060,Montreal,J4M,13.0,9,1.44,1.33
2010,1060,Montreal,J5L,47.0,30,1.57,0.07
2010,1060,Montreal,J7J,17.0,11,1.55,0.09
2010,1060,Montreal,J7Z,21.0,12,1.75,0.25
2010,1060,Montreal,H1G,19.0,1,19.0,0.0
2010,1060,Montreal,H1K,4.0,3,1.33,1.0
2010,1060,Montreal,H4J,1.0,1,1.0,0.0
2010,1060,Montreal,H7A,36.0,21,1.71,0.33
2010,1060,Montreal,H7T,5.0,3,1.67,0.67
2010,1060,Montreal,H8R,6.0,3,2.0,0.0
2010,1060,Montreal,H8Z,1.0,1,1.0,0.0
2010,1060,Montreal,J0P,5.0,5,1.0,0.0
2010,1060,Montreal,J3X,8.0,8,1.0,0.0
2010,1060,Montreal,J4Y,1.0,1,1.0,0.0
2010,1060,Montreal,J5X,2.0,2,1.0,0.0
2010,1060,Montreal,J7A,1.0,1,1.0,0.0
2010,1060,Montreal,H1A,8.0,6,1.33,0.5
2010,1060,Montreal,H1L,11.0,6,1.83,1.67
2010,1060,Montreal,H2A,1.0,1,1.0,3.0
2010,1060,Montreal,H2P,1.0,1,1.0,0.0
2010,1060,Montreal,H4M,3.0,1,3.0,0.0
2010,1060,Montreal,H4W,3.0,1,3.0,0.0
2010,1060,Montreal,H8Y,1.0,1,1.0,0.0
2010,1060,Montreal,H9H,1.0,1,1.0,0.0
2010,1060,Montreal,J3N,16.0,8,2.0,1.5
2010,1060,Montreal,J3Y,41.0,28,1.46,0.96
2010,1060,Montreal,J4L,3.0,2,1.5,1.0
2010,1060,Montreal,J5C,23.0,7,3.29,0.86
2010,1060,Montreal,J5R,29.0,22,1.32,0.82
2010,1060,Montreal,J5Z,35.0,11,3.18,2.18
2010,1060,Montreal,J6J,4.0,4,1.0,0.0
2010,1060,Montreal,J6K,6.0,6,1.0,0.5
2010,1060,Montreal,J6W,3.0,2,1.5,0.0
2010,1060,Montreal,J6Z,3.0,3,1.0,0.0
2010,1060,Montreal,J7C,32.0,23,1.39,0.0
2010,1060,Montreal,J7H,10.0,4,2.5,2.25
2010,1060,Montreal,J7K,3.0,1,3.0,3.0
2011,1060,Montreal,H1E,11.0,10,1.1,0.3
2011,1060,Montreal,H2A,22.0,12,1.83,1.75
2011,1060,Montreal,H2B,1.0,1,1.0,2.0
2011,1060,Montreal,H4J,5.0,1,5.0,0.0
2011,1060,Montreal,H9C,3.0,3,1.0,0.0
2011,1060,Montreal,J3H,20.0,10,2.0,1.1
2011,1060,Montreal,J3V,25.0,4,6.25,1.0
2011,1060,Montreal,J4B,4.0,2,2.0,3.0
2011,1060,Montreal,J5R,32.0,16,2.0,0.94
2011,1060,Montreal,J5W,54.0,37,1.46,0.08
2011,1060,Montreal,J5X,2.0,2,1.0,0.0
2011,1060,Montreal,J7J,17.0,11,1.55,0.0
2011,1060,Montreal,J7Y,30.0,16,1.88,0.19
2011,1060,Montreal,H2M,3.0,3,1.0,2.0
2011,1060,Montreal,H8R,30.0,5,6.0,0.8
2011,1060,Montreal,J3G,24.0,18,1.33,0.39
2011,1060,Montreal,J4J,4.0,3,1.33,0.67
2011,1060,Montreal,J4P,3.0,1,3.0,0.0
2011,1060,Montreal,J5L,49.0,40,1.23,0.05
2011,1060,Montreal,J5T,6.0,5,1.2,0.0
2011,1060,Montreal,J6Y,1.0,1,1.0,0.0
2011,1060,Montreal,J6Z,3.0,3,1.0,0.0
2011,1060,Montreal,J7H,33.0,5,6.6,1.2
2011,1060,Montreal,J7P,8.0,2,4.0,0.0
2011,1060,Montreal,J7T,6.0,6,1.0,0.33
2011,1060,Montreal,H1K,1.0,1,1.0,0.0
2011,1060,Montreal,H1N,5.0,1,5.0,0.0
2011,1060,Montreal,H2K,2.0,1,2.0,3.0
2011,1060,Montreal,H2S,2.0,1,2.0,0.0
2011,1060,Montreal,H3X,1.0,1,1.0,0.0
2011,1060,Montreal,H4K,3.0,2,1.5,0.0
2011,1060,Montreal,H4L,8.0,2,4.0,2.0
2011,1060,Montreal,H7A,34.0,21,1.62,0.24
2011,1060,Montreal,H7K,7.0,2,3.5,0.0
2011,1060,Montreal,H8Y,1.0,1,1.0,0.0
2011,1060,Montreal,J4K,60.0,7,8.57,5.14
2011,1060,Montreal,J4L,1.0,1,1.0,0.0
2011,1060,Montreal,J4T,6.0,3,2.0,1.33
2011,1060,Montreal,J6K,16.0,11,1.45,2.0
2011,1060,Montreal,J7M,51.0,35,1.46,0.23
2011,1060,Montreal,H2L,4.0,2,2.0,3.0
2011,1060,Montreal,H4B,7.0,3,2.33,1.33
2011,1060,Montreal,H4C,82.0,4,20.5,3.5
2011,1060,Montreal,J0L,44.0,37,1.19,0.05
2011,1060,Montreal,J0P,18.0,7,2.57,0.0
2011,1060,Montreal,J4M,30.0,15,2.0,0.93
2011,1060,Montreal,J4Y,3.0,2,1.5,0.0
2011,1060,Montreal,J5B,13.0,1,13.0,3.0
2011,1060,Montreal,J5Z,54.0,12,4.5,1.0
2011,1060,Montreal,J6N,4.0,2,2.0,1.0
2011,1060,Montreal,J7R,17.0,6,2.83,0.5
2011,1060,Montreal,J7X,5.0,2,2.5,0.0
2011,1060,Montreal,H2H,4.0,3,1.33,1.0
2011,1060,Montreal,H3K,19.0,10,1.9,2.4
2011,1060,Montreal,H3Y,1.0,1,1.0,0.0
2011,1060,Montreal,H4A,32.0,3,10.67,3.0
2011,1060,Montreal,H7E,3.0,3,1.0,1.0
2011,1060,Montreal,H7G,3.0,1,3.0,0.0
2011,1060,Montreal,H7Y,11.0,3,3.67,1.67
2011,1060,Montreal,H9E,1.0,1,1.0,0.0
2011,1060,Montreal,H9H,3.0,1,3.0,0.0
2011,1060,Montreal,H9K,7.0,5,1.4,0.6
2011,1060,Montreal,J0N,81.0,47,1.72,0.11
2011,1060,Montreal,J4H,3.0,1,3.0,4.0
2011,1060,Montreal,J4W,5.0,3,1.67,0.67
2011,1060,Montreal,J4Z,4.0,3,1.33,0.67
2011,1060,Montreal,J5A,19.0,7,2.71,1.71
2011,1060,Montreal,J5C,18.0,8,2.25,1.13
2011,1060,Montreal,H1L,17.0,2,8.5,0.0
2011,1060,Montreal,H1V,6.0,4,1.5,3.0
2011,1060,Montreal,H2T,2.0,1,2.0,3.0
2011,1060,Montreal,H4E,5.0,3,1.67,3.0
2011,1060,Montreal,H7N,21.0,6,3.5,1.5
2011,1060,Montreal,H7P,4.0,4,1.0,1.5
2011,1060,Montreal,J3L,42.0,36,1.17,0.31
2011,1060,Montreal,J3N,6.0,4,1.5,0.0
2011,1060,Montreal,J5Y,30.0,28,1.07,0.0
2011,1060,Montreal,J6A,106.0,8,13.25,2.25
2011,1060,Montreal,J6J,6.0,6,1.0,0.0
2011,1060,Montreal,J7E,18.0,6,3.0,0.0
2011,1060,Montreal,J7K,10.0,2,5.0,0.0
2011,1060,Montreal,J7L,1.0,1,1.0,0.0
2011,1060,Montreal,J7Z,28.0,19,1.47,0.16
2011,1060,Montreal,nan,667.0,379,1.76,0.38
2011,1060,Montreal,H1G,22.0,4,5.5,0.0
2011,1060,Montreal,H2J,2.0,1,2.0,4.0
2011,1060,Montreal,H2R,6.0,2,3.0,1.5
2011,1060,Montreal,H4G,1.0,1,1.0,0.0
2011,1060,Montreal,H7L,15.0,8,1.88,0.38
2011,1060,Montreal,H7X,83.0,18,4.61,0.44
2011,1060,Montreal,H9G,3.0,1,3.0,0.0
2011,1060,Montreal,H9J,12.0,1,12.0,0.0
2011,1060,Montreal,H9S,5.0,2,2.5,0.0
2011,1060,Montreal,H9X,1.0,1,1.0,0.0
2011,1060,Montreal,J3X,2.0,2,1.0,0.0
2011,1060,Montreal,J6R,18.0,9,2.0,0.56
2011,1060,Montreal,J7C,46.0,32,1.44,0.19
2011,1060,Montreal,J7V,45.0,29,1.55,0.0
2011,1060,Montreal,H1A,7.0,3,2.33,0.0
2011,1060,Montreal,H1H,2.0,1,2.0,0.0
2011,1060,Montreal,H1W,22.0,10,2.2,2.9
2011,1060,Montreal,H3N,2.0,1,2.0,0.0
2011,1060,Montreal,H4N,48.0,2,24.0,6.0
2011,1060,Montreal,H7H,9.0,7,1.29,0.0
2011,1060,Montreal,H7T,4.0,3,1.33,0.67
2011,1060,Montreal,H7V,8.0,1,8.0,7.0
2011,1060,Montreal,H7W,91.0,2,45.5,4.5
2011,1060,Montreal,H8P,5.0,2,2.5,1.0
2011,1060,Montreal,H9B,6.0,1,6.0,0.0
2011,1060,Montreal,J3Y,112.0,54,2.07,0.94
2011,1060,Montreal,J6X,2.0,2,1.0,0.0
2012,1060,Montreal,H1H,2.0,2,1.0,1.5
2012,1060,Montreal,H1K,2.0,2,1.0,2.5
2012,1060,Montreal,H1R,1.0,1,1.0,0.0
2012,1060,Montreal,H1Y,2.0,2,1.0,2.5
2012,1060,Montreal,H2K,8.0,4,2.0,3.0
2012,1060,Montreal,H2L,17.0,6,2.83,3.33
2012,1060,Montreal,H2M,4.0,2,2.0,3.0
2012,1060,Montreal,H2X,2.0,1,2.0,4.0
2012,1060,Montreal,H4J,5.0,2,2.5,4.0
2012,1060,Montreal,H7K,2.0,2,1.0,2.0
2012,1060,Montreal,H7R,2.0,1,2.0,0.0
2012,1060,Montreal,H7X,65.0,18,3.61,0.83
2012,1060,Montreal,H8T,2.0,2,1.0,2.0
2012,1060,Montreal,H8Z,5.0,2,2.5,3.5
2012,1060,Montreal,H9R,5.0,1,5.0,4.0
2012,1060,Montreal,H9S,3.0,1,3.0,4.0
2012,1060,Montreal,H9X,1.0,1,1.0,0.0
2012,1060,Montreal,J0N,27.0,18,1.5,0.83
2012,1060,Montreal,J0P,43.0,28,1.54,0.07
2012,1060,Montreal,J3L,56.0,47,1.19,0.6
2012,1060,Montreal,J3N,14.0,6,2.33,2.17
2012,1060,Montreal,J6X,3.0,3,1.0,0.0
2012,1060,Montreal,J7L,1.0,1,1.0,0.0
2012,1060,Montreal,J7T,3.0,3,1.0,0.67
2012,1060,Montreal,H1N,4.0,3,1.33,2.33
2012,1060,Montreal,H2C,3.0,2,1.5,2.5
2012,1060,Montreal,H2R,2.0,1,2.0,3.0
2012,1060,Montreal,H3L,21.0,1,21.0,7.0
2012,1060,Montreal,H9J,2.0,1,2.0,2.0
2012,1060,Montreal,J4R,1.0,1,1.0,2.0
2012,1060,Montreal,J5Y,11.0,11,1.0,0.0
2012,1060,Montreal,J6J,14.0,12,1.17,0.58
2012,1060,Montreal,J6R,6.0,6,1.0,0.0
2012,1060,Montreal,H1B,6.0,3,2.0,2.33
2012,1060,Montreal,H2G,2.0,1,2.0,3.0
2012,1060,Montreal,H2J,9.0,2,4.5,3.0
2012,1060,Montreal,H7B,12.0,5,2.4,2.0
2012,1060,Montreal,H8R,3.0,3,1.0,2.0
2012,1060,Montreal,H9K,12.0,8,1.5,1.5
2012,1060,Montreal,J3G,27.0,19,1.42,0.63
2012,1060,Montreal,J5L,18.0,18,1.0,0.28
2012,1060,Montreal,J5W,18.0,18,1.0,0.0
2012,1060,Montreal,J6Y,3.0,1,3.0,3.0
2012,1060,Montreal,J6Z,2.0,2,1.0,0.0
2012,1060,Montreal,H1T,4.0,1,4.0,3.0
2012,1060,Montreal,H3K,8.0,3,2.67,3.0
2012,1060,Montreal,H3Z,10.0,1,10.0,3.0
2012,1060,Montreal,H4C,8.0,4,2.0,3.25
2012,1060,Montreal,H4E,4.0,2,2.0,2.0
2012,1060,Montreal,H4G,2.0,2,1.0,3.0
2012,1060,Montreal,H4S,1.0,1,1.0,0.0
2012,1060,Montreal,H7G,27.0,1,27.0,5.0
2012,1060,Montreal,H7P,1.0,1,1.0,0.0
2012,1060,Montreal,H7W,47.0,1,47.0,9.0
2012,1060,Montreal,H8S,20.0,1,20.0,6.0
2012,1060,Montreal,H8Y,3.0,2,1.5,0.0
2012,1060,Montreal,J4Z,7.0,5,1.4,0.4
2012,1060,Montreal,J5Z,29.0,12,2.42,2.67
2012,1060,Montreal,J6N,8.0,5,1.6,1.2
2012,1060,Montreal,J7C,51.0,16,3.19,1.38
2012,1060,Montreal,J7E,23.0,2,11.5,5.0
2012,1060,Montreal,H1C,13.0,8,1.63,1.5
2012,1060,Montreal,H1G,41.0,2,20.5,5.5
2012,1060,Montreal,H1V,6.0,2,3.0,3.0
2012,1060,Montreal,H1W,14.0,4,3.5,3.25
2012,1060,Montreal,H1Z,5.0,1,5.0,4.0
2012,1060,Montreal,H2E,7.0,2,3.5,2.5
2012,1060,Montreal,H2P,47.0,2,23.5,5.0
2012,1060,Montreal,H3N,8.0,2,4.0,3.0
2012,1060,Montreal,H4A,3.0,3,1.0,2.67
2012,1060,Montreal,H4N,49.0,2,24.5,13.0
2012,1060,Montreal,H7E,12.0,5,2.4,2.8
2012,1060,Montreal,H7L,14.0,10,1.4,0.8
2012,1060,Montreal,H7T,4.0,3,1.33,0.67
2012,1060,Montreal,H9W,4.0,1,4.0,2.0
2012,1060,Montreal,J3E,24.0,2,12.0,4.0
2012,1060,Montreal,J3H,23.0,13,1.77,1.31
2012,1060,Montreal,J4T,12.0,3,4.0,1.67
2012,1060,Montreal,J5X,7.0,2,3.5,1.5
2012,1060,Montreal,J6A,35.0,4,8.75,6.75
2012,1060,Montreal,J7V,64.0,22,2.91,1.5
2012,1060,Montreal,J7Y,27.0,14,1.93,1.29
2012,1060,Montreal,J7Z,16.0,14,1.14,0.36
2012,1060,Montreal,H2H,24.0,2,12.0,3.5
2012,1060,Montreal,H3J,9.0,2,4.5,4.0
2012,1060,Montreal,H3P,10.0,2,5.0,5.5
2012,1060,Montreal,H3S,4.0,1,4.0,3.0
2012,1060,Montreal,H4L,1.0,1,1.0,3.0
2012,1060,Montreal,H7N,2.0,1,2.0,9.0
2012,1060,Montreal,H7V,2.0,1,2.0,2.0
2012,1060,Montreal,H7Y,30.0,3,10.0,4.0
2012,1060,Montreal,H9A,82.0,2,41.0,3.5
2012,1060,Montreal,J0V,2.0,2,1.0,0.0
2012,1060,Montreal,J3Y,77.0,39,1.97,1.44
2012,1060,Montreal,J4G,2.0,1,2.0,2.0
2012,1060,Montreal,J4J,6.0,3,2.0,2.33
2012,1060,Montreal,J5T,4.0,4,1.0,0.0
2012,1060,Montreal,H1E,20.0,8,2.5,1.38
2012,1060,Montreal,H1X,11.0,2,5.5,3.0
2012,1060,Montreal,H2A,10.0,4,2.5,3.0
2012,1060,Montreal,H2T,4.0,1,4.0,7.0
2012,1060,Montreal,H3X,2.0,1,2.0,2.0
2012,1060,Montreal,H4B,1.0,1,1.0,3.0
2012,1060,Montreal,H9H,20.0,1,20.0,10.0
2012,1060,Montreal,J3V,3.0,3,1.0,0.0
2012,1060,Montreal,J3X,16.0,11,1.45,0.73
2012,1060,Montreal,J4K,32.0,6,5.33,1.83
2012,1060,Montreal,J4P,4.0,1,4.0,5.0
2012,1060,Montreal,J4V,8.0,4,2.0,2.0
2012,1060,Montreal,J5R,27.0,22,1.23,0.64
2012,1060,Montreal,J6K,26.0,13,2.0,1.54
2012,1060,Montreal,J7H,4.0,1,4.0,4.0
2012,1060,Montreal,J7J,18.0,11,1.64,0.55
2012,1060,Montreal,nan,494.0,227,2.18,1.27
2012,1060,Montreal,H1A,4.0,1,4.0,2.0
2012,1060,Montreal,H1L,18.0,4,4.5,3.25
2012,1060,Montreal,H2S,9.0,2,4.5,5.0
2012,1060,Montreal,H2W,10.0,4,2.5,3.0
2012,1060,Montreal,H4M,2.0,1,2.0,2.0
2012,1060,Montreal,H7A,59.0,16,3.69,2.19
2012,1060,Montreal,H7H,11.0,10,1.1,0.5
2012,1060,Montreal,H7M,19.0,1,19.0,7.0
2012,1060,Montreal,H9B,6.0,1,6.0,5.0
2012,1060,Montreal,H9C,1.0,1,1.0,0.0
2012,1060,Montreal,J0L,41.0,31,1.32,0.71
2012,1060,Montreal,J4M,21.0,15,1.4,1.6
2012,1060,Montreal,J4N,16.0,2,8.0,4.0
2012,1060,Montreal,J4W,4.0,4,1.0,0.5
2012,1060,Montreal,J4Y,10.0,3,3.33,3.67
2012,1060,Montreal,J5A,60.0,20,3.0,1.75
2012,1060,Montreal,J5B,9.0,2,4.5,2.5
2012,1060,Montreal,J5C,14.0,8,1.75,0.63
2012,1060,Montreal,J6W,11.0,2,5.5,2.0
2012,1060,Montreal,J7M,20.0,17,1.18,0.53
2012,1060,Montreal,J7R,9.0,3,3.0,0.33
2012,1060,Montreal,J7X,11.0,5,2.2,0.8
2013,1060,Montreal,H1N,16.0,3,5.33,2.67
2013,1060,Montreal,H2L,9.0,3,3.0,4.33
2013,1060,Montreal,H3W,6.0,2,3.0,4.0
2013,1060,Montreal,H3Z,8.0,2,4.0,4.5
2013,1060,Montreal,H4K,1.0,1,1.0,2.0
2013,1060,Montreal,H4N,2.0,1,2.0,10.0
2013,1060,Montreal,H7X,74.0,10,7.4,1.9
2013,1060,Montreal,H8Z,17.0,2,8.5,3.0
2013,1060,Montreal,J0N,48.0,27,1.78,1.07
2013,1060,Montreal,J3V,12.0,5,2.4,0.6
2013,1060,Montreal,J3X,12.0,10,1.2,0.6
2013,1060,Montreal,J4B,21.0,9,2.33,2.0
2013,1060,Montreal,J4T,6.0,3,2.0,2.67
2013,1060,Montreal,J5A,18.0,12,1.5,0.5
2013,1060,Montreal,J6J,13.0,9,1.44,0.22
2013,1060,Montreal,J6N,15.0,11,1.36,0.27
2013,1060,Montreal,J6Z,3.0,2,1.5,1.0
2013,1060,Montreal,J7M,26.0,16,1.63,0.88
2013,1060,Montreal,J7R,13.0,5,2.6,0.8
2013,1060,Montreal,J7X,10.0,6,1.67,0.33
2013,1060,Montreal,J7Y,44.0,21,2.1,1.33
2013,1060,Montreal,H1A,27.0,4,6.75,2.25
2013,1060,Montreal,H1H,7.0,2,3.5,1.0
2013,1060,Montreal,H1Y,2.0,1,2.0,3.0
2013,1060,Montreal,H2C,1.0,1,1.0,3.0
2013,1060,Montreal,H3P,9.0,3,3.0,5.0
2013,1060,Montreal,H4E,2.0,2,1.0,3.0
2013,1060,Montreal,H4V,2.0,2,1.0,0.0
2013,1060,Montreal,H4W,27.0,5,5.4,2.8
2013,1060,Montreal,H7H,10.0,5,2.0,0.8
2013,1060,Montreal,H9K,10.0,7,1.43,1.71
2013,1060,Montreal,H9X,2.0,2,1.0,0.0
2013,1060,Montreal,J4G,1.0,1,1.0,0.0
2013,1060,Montreal,J4Z,3.0,3,1.0,0.0
2013,1060,Montreal,J5T,8.0,6,1.33,0.33
2013,1060,Montreal,J7Z,25.0,10,2.5,1.3
2013,1060,Montreal,H2H,7.0,3,2.33,3.33
2013,1060,Montreal,H2K,28.0,7,4.0,3.57
2013,1060,Montreal,H3L,43.0,8,5.38,3.38
2013,1060,Montreal,H4J,22.0,6,3.67,2.67
2013,1060,Montreal,H8R,4.0,4,1.0,2.0
2013,1060,Montreal,J0L,27.0,23,1.17,0.48
2013,1060,Montreal,J3E,10.0,1,10.0,4.0
2013,1060,Montreal,J3H,42.0,15,2.8,1.47
2013,1060,Montreal,J3N,12.0,7,1.71,2.0
2013,1060,Montreal,J4H,3.0,1,3.0,2.0
2013,1060,Montreal,J4K,26.0,8,3.25,2.25
2013,1060,Montreal,J4L,6.0,1,6.0,4.0
2013,1060,Montreal,J4N,12.0,1,12.0,5.0
2013,1060,Montreal,J5X,5.0,4,1.25,1.0
2013,1060,Montreal,J7T,10.0,8,1.25,0.5
2013,1060,Montreal,H1C,7.0,6,1.17,1.33
2013,1060,Montreal,H1E,13.0,5,2.6,1.0
2013,1060,Montreal,H1R,7.0,5,1.4,1.2
2013,1060,Montreal,H1W,6.0,3,2.0,3.0
2013,1060,Montreal,H2A,22.0,10,2.2,2.9
2013,1060,Montreal,H2J,15.0,5,3.0,3.0
2013,1060,Montreal,H8S,7.0,3,2.33,3.0
2013,1060,Montreal,H9A,52.0,2,26.0,3.5
2013,1060,Montreal,H9G,5.0,1,5.0,6.0
2013,1060,Montreal,H9S,12.0,4,3.0,3.75
2013,1060,Montreal,J4J,5.0,3,1.67,2.33
2013,1060,Montreal,J4X,1.0,1,1.0,0.0
2013,1060,Montreal,J5B,6.0,2,3.0,2.5
2013,1060,Montreal,J5C,2.0,2,1.0,0.0
2013,1060,Montreal,J5W,31.0,23,1.35,0.48
2013,1060,Montreal,J6W,1.0,1,1.0,0.0
2013,1060,Montreal,J6X,6.0,6,1.0,0.0
2013,1060,Montreal,J7C,44.0,21,2.1,0.86
2013,1060,Montreal,nan,371.0,169,2.2,1.44
2013,1060,Montreal,H1T,21.0,3,7.0,6.67
2013,1060,Montreal,H2B,15.0,3,5.0,2.0
2013,1060,Montreal,H2Y,10.0,1,10.0,4.0
2013,1060,Montreal,H3E,51.0,4,12.75,11.5
2013,1060,Montreal,H4C,2.0,1,2.0,3.0
2013,1060,Montreal,H8N,13.0,3,4.33,5.33
2013,1060,Montreal,H9W,1.0,1,1.0,2.0
2013,1060,Montreal,J5Y,11.0,8,1.38,1.0
2013,1060,Montreal,J5Z,49.0,16,3.06,2.81
2013,1060,Montreal,J6A,12.0,3,4.0,8.33
2013,1060,Montreal,J7H,4.0,1,4.0,4.0
2013,1060,Montreal,J7J,54.0,38,1.42,0.63
2013,1060,Montreal,J7N,6.0,6,1.0,0.0
2013,1060,Montreal,H1G,50.0,3,16.67,5.67
2013,1060,Montreal,H1L,15.0,10,1.5,2.2
2013,1060,Montreal,H1V,8.0,5,1.6,3.2
2013,1060,Montreal,H1X,5.0,3,1.67,3.0
2013,1060,Montreal,H2P,30.0,1,30.0,7.0
2013,1060,Montreal,H4A,16.0,2,8.0,3.0
2013,1060,Montreal,H4L,34.0,3,11.33,2.67
2013,1060,Montreal,H4T,5.0,1,5.0,6.0
2013,1060,Montreal,H7G,23.0,2,11.5,3.5
2013,1060,Montreal,H7R,19.0,12,1.58,0.58
2013,1060,Montreal,H9H,19.0,3,6.33,5.33
2013,1060,Montreal,J3G,30.0,16,1.88,0.81
2013,1060,Montreal,J5R,19.0,13,1.46,0.62
2013,1060,Montreal,J7E,23.0,2,11.5,6.0
2013,1060,Montreal,H1Z,3.0,1,3.0,2.0
2013,1060,Montreal,H2E,8.0,2,4.0,2.5
2013,1060,Montreal,H2G,2.0,1,2.0,2.0
2013,1060,Montreal,H3B,5.0,1,5.0,32.0
2013,1060,Montreal,H4M,2.0,1,2.0,2.0
2013,1060,Montreal,H7K,2.0,2,1.0,2.0
2013,1060,Montreal,H7T,13.0,8,1.63,1.5
2013,1060,Montreal,H7W,30.0,1,30.0,9.0
2013,1060,Montreal,H8Y,19.0,2,9.5,2.5
2013,1060,Montreal,H9E,1.0,1,1.0,0.0
2013,1060,Montreal,H9J,2.0,2,1.0,1.0
2013,1060,Montreal,J0P,89.0,40,2.23,0.63
2013,1060,Montreal,J4Y,11.0,9,1.22,2.33
2013,1060,Montreal,J6K,24.0,16,1.5,1.56
2013,1060,Montreal,J6Y,6.0,3,2.0,1.0
2013,1060,Montreal,J7L,1.0,1,1.0,0.0
2013,1060,Montreal,H1K,7.0,6,1.17,1.0
2013,1060,Montreal,H1S,10.0,1,10.0,12.0
2013,1060,Montreal,H2R,6.0,1,6.0,3.0
2013,1060,Montreal,H2S,4.0,3,1.33,2.67
2013,1060,Montreal,H2T,1.0,1,1.0,4.0
2013,1060,Montreal,H2X,99.0,1,99.0,6.0
2013,1060,Montreal,H4G,11.0,2,5.5,3.5
2013,1060,Montreal,H4R,6.0,4,1.5,1.5
2013,1060,Montreal,H4S,18.0,6,3.0,1.0
2013,1060,Montreal,H7A,42.0,20,2.1,2.1
2013,1060,Montreal,H7B,1.0,1,1.0,2.0
2013,1060,Montreal,H7E,9.0,7,1.29,2.57
2013,1060,Montreal,H7L,22.0,12,1.83,1.17
2013,1060,Montreal,H7N,16.0,4,4.0,6.0
2013,1060,Montreal,H7P,4.0,2,2.0,1.0
2013,1060,Montreal,H7V,24.0,1,24.0,17.0
2013,1060,Montreal,H7Y,23.0,2,11.5,5.0
2013,1060,Montreal,H8P,3.0,2,1.5,2.0
2013,1060,Montreal,H9C,1.0,1,1.0,0.0
2013,1060,Montreal,H9R,8.0,3,2.67,2.67
2013,1060,Montreal,J0V,6.0,6,1.0,0.0
2013,1060,Montreal,J3L,58.0,47,1.23,0.89
2013,1060,Montreal,J3Y,90.0,38,2.37,1.58
2013,1060,Montreal,J4M,24.0,16,1.5,1.94
2013,1060,Montreal,J4P,8.0,1,8.0,5.0
2013,1060,Montreal,J5L,42.0,30,1.4,0.43
2013,1060,Montreal,J6R,12.0,12,1.0,0.0
2013,1060,Montreal,J7G,4.0,3,1.33,2.0
2013,1060,Montreal,J7V,54.0,31,1.74,1.52
2014,1060,Montreal,H1C,9.0,5,1.8,0.4
2014,1060,Montreal,H2A,25.0,8,3.13,3.25
2014,1060,Montreal,H2B,5.0,2,2.5,1.0
2014,1060,Montreal,H2H,4.0,2,2.0,3.5
2014,1060,Montreal,H2S,15.0,5,3.0,2.4
2014,1060,Montreal,H2Y,15.0,2,7.5,4.0
2014,1060,Montreal,H4T,41.0,6,6.83,4.0
2014,1060,Montreal,H7N,12.0,2,6.0,4.0
2014,1060,Montreal,H9R,13.0,5,2.6,2.4
2014,1060,Montreal,J3V,7.0,6,1.17,1.5
2014,1060,Montreal,J4M,61.0,24,2.54,1.88
2014,1060,Montreal,J4N,10.0,2,5.0,5.0
2014,1060,Montreal,J6J,5.0,3,1.67,0.67
2014,1060,Montreal,J7C,73.0,38,1.92,1.11
2014,1060,Montreal,J7E,36.0,4,9.0,3.25
2014,1060,Montreal,J7T,12.0,11,1.09,0.27
2014,1060,Montreal,H2G,26.0,4,6.5,3.5
2014,1060,Montreal,H4B,4.0,2,2.0,1.5
2014,1060,Montreal,H4E,11.0,4,2.75,2.5
2014,1060,Montreal,H4P,3.0,1,3.0,7.0
2014,1060,Montreal,H7A,32.0,18,1.78,1.28
2014,1060,Montreal,H7L,25.0,15,1.67,1.07
2014,1060,Montreal,H9K,2.0,2,1.0,0.0
2014,1060,Montreal,J3E,1.0,1,1.0,4.0
2014,1060,Montreal,J3L,95.0,57,1.67,0.96
2014,1060,Montreal,J4P,4.0,1,4.0,5.0
