reference_period,ref_qq,metcode,metro,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt,inventory_per_10kpop
1994-03-01,1,1700,Saskatoon,5.0,3.0,5.0,2,2.5,1.5,0.22
1994-03-01,1,1700,Saskatoon,2.0,3.0,9.0,9,1.0,0.0,0.4
1994-03-01,1,1700,Saskatoon,1.0,1.0,19.0,33,0.58,0.0,0.85
1994-06-01,2,1700,Saskatoon,1.0,1.0,22.0,41,0.54,0.0,0.98
1994-06-01,2,1700,Saskatoon,5.0,3.0,2.0,1,2.0,0.0,0.09
1994-06-01,2,1700,Saskatoon,2.0,3.0,4.0,6,0.67,0.0,0.18
1994-06-01,2,1700,Saskatoon,2.0,1.0,0.0,1,0.0,0.0,0.0
1994-09-01,3,1700,Saskatoon,2.0,3.0,3.0,10,0.3,0.0,0.13
1994-09-01,3,1700,Saskatoon,1.0,1.0,25.0,64,0.39,0.0,1.11
1994-09-01,3,1700,Saskatoon,2.0,1.0,2.0,2,1.0,0.0,0.09
1994-12-01,4,1700,Saskatoon,1.0,1.0,43.0,68,0.63,0.0,1.9
1994-12-01,4,1700,Saskatoon,2.0,1.0,2.0,1,2.0,0.0,0.09
1994-12-01,4,1700,Saskatoon,5.0,3.0,2.0,2,1.0,2.0,0.09
1994-12-01,4,1700,Saskatoon,2.0,3.0,2.0,2,1.0,0.0,0.09
1995-03-01,1,1700,Saskatoon,1.0,1.0,34.0,58,0.59,0.0,1.5
1995-03-01,1,1700,Saskatoon,5.0,3.0,17.0,2,8.5,3.0,0.75
1995-03-01,1,1700,Saskatoon,2.0,1.0,2.0,1,2.0,0.0,0.09
1995-06-01,2,1700,Saskatoon,5.0,3.0,4.0,1,4.0,4.0,0.18
1995-06-01,2,1700,Saskatoon,1.0,1.0,27.0,53,0.51,0.0,1.19
1995-06-01,2,1700,Saskatoon,4.0,3.0,2.0,1,2.0,0.0,0.09
1995-09-01,3,1700,Saskatoon,1.0,3.0,0.0,3,0.0,0.0,0.0
1995-09-01,3,1700,Saskatoon,2.0,3.0,1.0,4,0.25,0.0,0.04
1995-09-01,3,1700,Saskatoon,2.0,1.0,0.0,2,0.0,0.0,0.0
1995-09-01,3,1700,Saskatoon,4.0,3.0,2.0,1,2.0,0.0,0.09
1995-09-01,3,1700,Saskatoon,1.0,1.0,20.0,79,0.25,0.0,0.88
1995-09-01,3,1700,Saskatoon,5.0,3.0,41.0,5,8.2,2.8,1.8
1995-12-01,4,1700,Saskatoon,4.0,3.0,2.0,2,1.0,0.0,0.09
1995-12-01,4,1700,Saskatoon,1.0,1.0,26.0,76,0.34,0.0,1.14
1995-12-01,4,1700,Saskatoon,1.0,3.0,0.0,2,0.0,0.0,0.0
1995-12-01,4,1700,Saskatoon,2.0,3.0,1.0,5,0.2,0.0,0.04
1995-12-01,4,1700,Saskatoon,5.0,3.0,32.0,3,10.67,2.67,1.4
1996-03-01,1,1700,Saskatoon,1.0,3.0,0.0,2,0.0,0.0,0.0
1996-03-01,1,1700,Saskatoon,2.0,3.0,1.0,1,1.0,0.0,0.04
1996-03-01,1,1700,Saskatoon,5.0,3.0,27.0,3,9.0,2.67,1.18
1996-03-01,1,1700,Saskatoon,4.0,3.0,3.0,2,1.5,0.5,0.13
1996-03-01,1,1700,Saskatoon,1.0,1.0,22.0,46,0.48,0.0,0.96
1996-06-01,2,1700,Saskatoon,5.0,3.0,11.0,2,5.5,2.5,0.48
1996-06-01,2,1700,Saskatoon,2.0,3.0,4.0,4,1.0,0.0,0.17
1996-06-01,2,1700,Saskatoon,4.0,3.0,2.0,1,2.0,1.0,0.09
1996-06-01,2,1700,Saskatoon,1.0,3.0,1.0,1,1.0,0.0,0.04
1996-06-01,2,1700,Saskatoon,1.0,1.0,14.0,66,0.21,0.0,0.61
1996-09-01,3,1700,Saskatoon,5.0,3.0,26.0,3,8.67,3.67,1.13
1996-09-01,3,1700,Saskatoon,2.0,3.0,1.0,2,0.5,0.0,0.04
1996-09-01,3,1700,Saskatoon,1.0,1.0,20.0,82,0.24,0.0,0.87
1996-09-01,3,1700,Saskatoon,2.0,1.0,0.0,5,0.0,0.0,0.0
1996-09-01,3,1700,Saskatoon,4.0,3.0,1.0,1,1.0,1.0,0.04
1996-09-01,3,1700,Saskatoon,1.0,3.0,0.0,1,0.0,0.0,0.0
1996-12-01,4,1700,Saskatoon,1.0,3.0,0.0,3,0.0,0.0,0.0
1996-12-01,4,1700,Saskatoon,2.0,1.0,2.0,4,0.5,0.0,0.09
1996-12-01,4,1700,Saskatoon,2.0,3.0,1.0,3,0.33,0.0,0.04
1996-12-01,4,1700,Saskatoon,4.0,3.0,1.0,1,1.0,2.0,0.04
1996-12-01,4,1700,Saskatoon,5.0,3.0,23.0,2,11.5,4.5,1.0
1996-12-01,4,1700,Saskatoon,1.0,1.0,19.0,65,0.29,0.0,0.83
1997-03-01,1,1700,Saskatoon,2.0,1.0,2.0,1,2.0,0.0,0.09
1997-03-01,1,1700,Saskatoon,5.0,3.0,20.0,2,10.0,4.5,0.87
1997-03-01,1,1700,Saskatoon,1.0,1.0,18.0,29,0.62,0.0,0.78
1997-03-01,1,1700,Saskatoon,2.0,3.0,2.0,4,0.5,0.0,0.09
1997-06-01,2,1700,Saskatoon,2.0,1.0,0.0,1,0.0,0.0,0.0
1997-06-01,2,1700,Saskatoon,5.0,3.0,12.0,2,6.0,4.5,0.52
1997-06-01,2,1700,Saskatoon,2.0,3.0,2.0,7,0.29,0.0,0.09
1997-06-01,2,1700,Saskatoon,1.0,1.0,23.0,65,0.35,0.0,1.0
1997-06-01,2,1700,Saskatoon,1.0,3.0,0.0,1,0.0,0.0,0.0
1997-09-01,3,1700,Saskatoon,1.0,3.0,1.0,5,0.2,0.0,0.04
1997-09-01,3,1700,Saskatoon,1.0,1.0,23.0,103,0.22,0.0,1.0
1997-09-01,3,1700,Saskatoon,2.0,1.0,1.0,3,0.33,0.0,0.04
1997-09-01,3,1700,Saskatoon,5.0,3.0,8.0,1,8.0,6.0,0.35
1997-09-01,3,1700,Saskatoon,4.0,3.0,1.0,1,1.0,0.0,0.04
1997-09-01,3,1700,Saskatoon,2.0,3.0,1.0,6,0.17,0.0,0.04
1997-12-01,4,1700,Saskatoon,2.0,3.0,1.0,5,0.2,0.0,0.04
1997-12-01,4,1700,Saskatoon,4.0,3.0,1.0,1,1.0,0.0,0.04
1997-12-01,4,1700,Saskatoon,2.0,1.0,1.0,2,0.5,0.0,0.04
1997-12-01,4,1700,Saskatoon,1.0,3.0,1.0,2,0.5,0.0,0.04
1997-12-01,4,1700,Saskatoon,1.0,1.0,14.0,90,0.16,0.0,0.61
1997-12-01,4,1700,Saskatoon,5.0,3.0,15.0,2,7.5,4.5,0.65
1998-03-01,1,1700,Saskatoon,5.0,3.0,11.0,2,5.5,4.5,0.47
1998-03-01,1,1700,Saskatoon,2.0,1.0,1.0,2,0.5,0.0,0.04
1998-03-01,1,1700,Saskatoon,2.0,3.0,1.0,1,1.0,0.0,0.04
1998-03-01,1,1700,Saskatoon,1.0,3.0,0.0,3,0.0,0.0,0.0
1998-03-01,1,1700,Saskatoon,1.0,1.0,29.0,58,0.5,0.0,1.25
1998-06-01,2,1700,Saskatoon,1.0,1.0,21.0,90,0.23,0.0,0.91
1998-06-01,2,1700,Saskatoon,1.0,3.0,0.0,1,0.0,0.0,0.0
1998-06-01,2,1700,Saskatoon,2.0,1.0,0.0,1,0.0,0.0,0.0
1998-06-01,2,1700,Saskatoon,5.0,3.0,6.0,2,3.0,4.5,0.26
1998-06-01,2,1700,Saskatoon,2.0,3.0,2.0,6,0.33,0.0,0.09
1998-09-01,3,1700,Saskatoon,5.0,3.0,20.0,2,10.0,3.0,0.86
1998-09-01,3,1700,Saskatoon,2.0,3.0,2.0,5,0.4,0.0,0.09
1998-09-01,3,1700,Saskatoon,4.0,3.0,9.0,5,1.8,0.0,0.39
1998-09-01,3,1700,Saskatoon,1.0,1.0,31.0,106,0.29,0.0,1.34
1998-09-01,3,1700,Saskatoon,1.0,3.0,1.0,3,0.33,0.0,0.04
1998-12-01,4,1700,Saskatoon,4.0,3.0,39.0,17,2.29,0.0,1.68
1998-12-01,4,1700,Saskatoon,1.0,3.0,1.0,2,0.5,0.0,0.04
1998-12-01,4,1700,Saskatoon,2.0,1.0,1.0,1,1.0,0.0,0.04
1998-12-01,4,1700,Saskatoon,2.0,3.0,13.0,11,1.18,0.0,0.56
1998-12-01,4,1700,Saskatoon,1.0,1.0,49.0,104,0.47,0.0,2.11
1998-12-01,4,1700,Saskatoon,5.0,3.0,69.0,7,9.86,1.71,2.97
1999-03-01,1,1700,Saskatoon,5.0,3.0,90.0,8,11.25,2.25,3.87
1999-03-01,1,1700,Saskatoon,1.0,1.0,38.0,83,0.46,0.0,1.64
1999-03-01,1,1700,Saskatoon,2.0,1.0,1.0,1,1.0,0.0,0.04
1999-03-01,1,1700,Saskatoon,4.0,3.0,31.0,14,2.21,0.0,1.33
1999-03-01,1,1700,Saskatoon,2.0,3.0,7.0,7,1.0,0.0,0.3
1999-03-01,1,1700,Saskatoon,1.0,3.0,1.0,2,0.5,0.0,0.04
1999-06-01,2,1700,Saskatoon,2.0,3.0,3.0,5,0.6,0.0,0.13
1999-06-01,2,1700,Saskatoon,5.0,3.0,59.0,7,8.43,2.14,2.54
1999-06-01,2,1700,Saskatoon,1.0,3.0,1.0,2,0.5,0.0,0.04
1999-06-01,2,1700,Saskatoon,4.0,3.0,17.0,9,1.89,0.0,0.73
1999-06-01,2,1700,Saskatoon,1.0,1.0,40.0,89,0.45,0.0,1.72
1999-09-01,3,1700,Saskatoon,1.0,3.0,4.0,5,0.8,0.0,0.17
1999-09-01,3,1700,Saskatoon,5.0,3.0,59.0,8,7.38,1.88,2.54
1999-09-01,3,1700,Saskatoon,2.0,3.0,5.0,5,1.0,0.0,0.22
1999-09-01,3,1700,Saskatoon,1.0,1.0,47.0,129,0.36,0.0,2.03
1999-09-01,3,1700,Saskatoon,2.0,1.0,0.0,2,0.0,0.0,0.0
1999-09-01,3,1700,Saskatoon,4.0,3.0,12.0,9,1.33,0.0,0.52
1999-12-01,4,1700,Saskatoon,4.0,3.0,5.0,4,1.25,0.0,0.22
1999-12-01,4,1700,Saskatoon,5.0,3.0,47.0,6,7.83,2.0,2.03
1999-12-01,4,1700,Saskatoon,2.0,1.0,2.0,3,0.67,0.0,0.09
1999-12-01,4,1700,Saskatoon,2.0,3.0,10.0,12,0.83,0.0,0.43
1999-12-01,4,1700,Saskatoon,1.0,1.0,49.0,113,0.43,0.0,2.11
1999-12-01,4,1700,Saskatoon,1.0,3.0,4.0,4,1.0,0.0,0.17
2000-03-01,1,1700,Saskatoon,4.0,3.0,15.0,10,1.5,0.0,0.65
2000-03-01,1,1700,Saskatoon,1.0,3.0,9.0,11,0.82,0.0,0.39
2000-03-01,1,1700,Saskatoon,5.0,3.0,38.0,6,6.33,2.0,1.64
2000-03-01,1,1700,Saskatoon,2.0,3.0,10.0,10,1.0,0.0,0.43
2000-03-01,1,1700,Saskatoon,1.0,1.0,50.0,86,0.58,0.0,2.15
2000-06-01,2,1700,Saskatoon,1.0,3.0,6.0,9,0.67,0.0,0.26
2000-06-01,2,1700,Saskatoon,1.0,1.0,44.0,84,0.52,0.0,1.9
2000-06-01,2,1700,Saskatoon,4.0,3.0,16.0,12,1.33,0.0,0.69
2000-06-01,2,1700,Saskatoon,2.0,3.0,14.0,15,0.93,0.0,0.6
2000-06-01,2,1700,Saskatoon,5.0,3.0,43.0,5,8.6,1.8,1.85
2000-09-01,3,1700,Saskatoon,5.0,3.0,32.0,5,6.4,1.8,1.38
2000-09-01,3,1700,Saskatoon,1.0,1.0,56.0,117,0.48,0.0,2.41
2000-09-01,3,1700,Saskatoon,4.0,3.0,16.0,11,1.45,0.0,0.69
2000-09-01,3,1700,Saskatoon,2.0,3.0,11.0,10,1.1,0.0,0.47
2000-09-01,3,1700,Saskatoon,1.0,3.0,5.0,8,0.63,0.0,0.22
2000-09-01,3,1700,Saskatoon,2.0,1.0,3.0,3,1.0,0.0,0.13
2000-12-01,4,1700,Saskatoon,4.0,3.0,12.0,9,1.33,0.0,0.52
2000-12-01,4,1700,Saskatoon,1.0,1.0,50.0,89,0.56,0.0,2.15
2000-12-01,4,1700,Saskatoon,2.0,1.0,8.0,6,1.33,0.0,0.34
2000-12-01,4,1700,Saskatoon,5.0,3.0,70.0,7,10.0,1.29,3.01
2000-12-01,4,1700,Saskatoon,2.0,3.0,14.0,11,1.27,0.0,0.6
2000-12-01,4,1700,Saskatoon,1.0,3.0,11.0,22,0.5,0.0,0.47
2001-03-01,1,1700,Saskatoon,1.0,3.0,16.0,16,1.0,0.0,0.69
2001-03-01,1,1700,Saskatoon,1.0,1.0,38.0,69,0.55,0.0,1.63
2001-03-01,1,1700,Saskatoon,2.0,3.0,15.0,13,1.15,0.0,0.65
2001-03-01,1,1700,Saskatoon,4.0,3.0,11.0,8,1.38,0.0,0.47
2001-03-01,1,1700,Saskatoon,2.0,1.0,12.0,10,1.2,0.0,0.52
2001-03-01,1,1700,Saskatoon,5.0,3.0,86.0,8,10.75,1.13,3.7
2001-06-01,2,1700,Saskatoon,5.0,3.0,68.0,9,7.56,0.67,2.92
2001-06-01,2,1700,Saskatoon,1.0,1.0,31.0,73,0.42,0.0,1.33
2001-06-01,2,1700,Saskatoon,2.0,3.0,14.0,14,1.0,0.0,0.6
2001-06-01,2,1700,Saskatoon,1.0,3.0,14.0,17,0.82,0.0,0.6
2001-06-01,2,1700,Saskatoon,4.0,3.0,25.0,16,1.56,0.0,1.07
2001-06-01,2,1700,Saskatoon,2.0,1.0,7.0,8,0.88,0.0,0.3
2001-09-01,3,1700,Saskatoon,1.0,3.0,13.0,16,0.81,0.0,0.56
2001-09-01,3,1700,Saskatoon,1.0,1.0,46.0,92,0.5,0.0,1.97
2001-09-01,3,1700,Saskatoon,5.0,3.0,60.0,10,6.0,0.6,2.57
2001-09-01,3,1700,Saskatoon,2.0,1.0,2.0,3,0.67,0.0,0.09
2001-09-01,3,1700,Saskatoon,2.0,3.0,10.0,12,0.83,0.0,0.43
2001-09-01,3,1700,Saskatoon,4.0,3.0,21.0,14,1.5,0.0,0.9
2001-12-01,4,1700,Saskatoon,1.0,3.0,19.0,20,0.95,0.0,0.81
2001-12-01,4,1700,Saskatoon,4.0,3.0,28.0,16,1.75,0.0,1.2
2001-12-01,4,1700,Saskatoon,2.0,1.0,3.0,8,0.38,0.0,0.13
2001-12-01,4,1700,Saskatoon,2.0,3.0,8.0,7,1.14,0.0,0.34
2001-12-01,4,1700,Saskatoon,5.0,3.0,58.0,11,5.27,0.55,2.48
2001-12-01,4,1700,Saskatoon,1.0,1.0,28.0,82,0.34,0.0,1.2
2002-03-01,1,1700,Saskatoon,2.0,3.0,8.0,7,1.14,0.0,0.34
2002-03-01,1,1700,Saskatoon,1.0,3.0,16.0,16,1.0,0.0,0.68
2002-03-01,1,1700,Saskatoon,2.0,1.0,4.0,3,1.33,0.0,0.17
2002-03-01,1,1700,Saskatoon,4.0,3.0,28.0,12,2.33,0.0,1.19
2002-03-01,1,1700,Saskatoon,5.0,3.0,60.0,12,5.0,0.5,2.56
2002-03-01,1,1700,Saskatoon,1.0,1.0,28.0,63,0.44,0.0,1.19
2002-06-01,2,1700,Saskatoon,1.0,3.0,14.0,15,0.93,0.0,0.6
2002-06-01,2,1700,Saskatoon,2.0,3.0,6.0,9,0.67,0.0,0.26
2002-06-01,2,1700,Saskatoon,4.0,3.0,10.0,7,1.43,0.0,0.43
2002-06-01,2,1700,Saskatoon,1.0,1.0,26.0,73,0.36,0.0,1.11
2002-06-01,2,1700,Saskatoon,5.0,3.0,66.0,8,8.25,1.38,2.81
2002-06-01,2,1700,Saskatoon,2.0,1.0,4.0,3,1.33,0.0,0.17
2002-09-01,3,1700,Saskatoon,4.0,3.0,7.0,5,1.4,0.0,0.3
2002-09-01,3,1700,Saskatoon,5.0,3.0,55.0,5,11.0,2.2,2.34
2002-09-01,3,1700,Saskatoon,1.0,3.0,13.0,14,0.93,0.0,0.55
2002-09-01,3,1700,Saskatoon,2.0,1.0,1.0,1,1.0,0.0,0.04
2002-09-01,3,1700,Saskatoon,1.0,1.0,17.0,91,0.19,0.0,0.72
2002-09-01,3,1700,Saskatoon,2.0,3.0,7.0,7,1.0,0.0,0.3
2002-12-01,4,1700,Saskatoon,1.0,3.0,9.0,9,1.0,0.0,0.38
2002-12-01,4,1700,Saskatoon,2.0,3.0,2.0,2,1.0,0.0,0.08
2002-12-01,4,1700,Saskatoon,4.0,3.0,4.0,3,1.33,0.0,0.17
2002-12-01,4,1700,Saskatoon,2.0,1.0,1.0,3,0.33,0.0,0.04
2002-12-01,4,1700,Saskatoon,1.0,1.0,13.0,79,0.16,0.0,0.55
2002-12-01,4,1700,Saskatoon,5.0,3.0,38.0,4,9.5,1.75,1.61
2003-03-01,1,1700,Saskatoon,1.0,3.0,9.0,9,1.0,0.0,0.38
2003-03-01,1,1700,Saskatoon,2.0,3.0,1.0,2,0.5,0.0,0.04
2003-03-01,1,1700,Saskatoon,4.0,3.0,12.0,8,1.5,0.0,0.51
2003-03-01,1,1700,Saskatoon,5.0,3.0,33.0,3,11.0,0.0,1.4
2003-03-01,1,1700,Saskatoon,2.0,1.0,1.0,1,1.0,0.0,0.04
2003-03-01,1,1700,Saskatoon,1.0,1.0,33.0,77,0.43,0.0,1.4
2003-06-01,2,1700,Saskatoon,2.0,3.0,4.0,4,1.0,0.0,0.17
2003-06-01,2,1700,Saskatoon,4.0,3.0,18.0,11,1.64,0.0,0.76
2003-06-01,2,1700,Saskatoon,2.0,1.0,2.0,3,0.67,0.0,0.08
2003-06-01,2,1700,Saskatoon,1.0,3.0,9.0,9,1.0,0.0,0.38
2003-06-01,2,1700,Saskatoon,5.0,3.0,37.0,4,9.25,0.0,1.56
2003-06-01,2,1700,Saskatoon,1.0,1.0,23.0,71,0.32,0.0,0.97
2003-09-01,3,1700,Saskatoon,2.0,1.0,2.0,5,0.4,0.0,0.08
2003-09-01,3,1700,Saskatoon,2.0,3.0,3.0,9,0.33,0.0,0.13
2003-09-01,3,1700,Saskatoon,5.0,3.0,22.0,4,5.5,0.0,0.93
2003-09-01,3,1700,Saskatoon,1.0,1.0,28.0,103,0.27,0.0,1.18
2003-09-01,3,1700,Saskatoon,4.0,3.0,24.0,13,1.85,0.0,1.01
2003-09-01,3,1700,Saskatoon,1.0,3.0,7.0,7,1.0,0.0,0.29
2003-12-01,4,1700,Saskatoon,1.0,1.0,22.0,89,0.25,0.0,0.92
2003-12-01,4,1700,Saskatoon,2.0,3.0,4.0,5,0.8,0.0,0.17
2003-12-01,4,1700,Saskatoon,5.0,3.0,25.0,4,6.25,0.0,1.05
2003-12-01,4,1700,Saskatoon,1.0,3.0,5.0,5,1.0,0.0,0.21
2003-12-01,4,1700,Saskatoon,2.0,1.0,2.0,2,1.0,0.0,0.08
2003-12-01,4,1700,Saskatoon,4.0,3.0,20.0,11,1.82,0.0,0.84
2004-03-01,1,1700,Saskatoon,5.0,3.0,20.0,5,4.0,0.0,0.84
2004-03-01,1,1700,Saskatoon,2.0,3.0,1.0,3,0.33,0.0,0.04
2004-03-01,1,1700,Saskatoon,2.0,1.0,4.0,3,1.33,0.0,0.17
2004-03-01,1,1700,Saskatoon,1.0,3.0,4.0,5,0.8,0.0,0.17
2004-03-01,1,1700,Saskatoon,4.0,3.0,6.0,6,1.0,0.0,0.25
2004-03-01,1,1700,Saskatoon,1.0,1.0,27.0,74,0.36,0.0,1.13
2004-06-01,2,1700,Saskatoon,5.0,3.0,33.0,3,11.0,0.0,1.38
2004-06-01,2,1700,Saskatoon,1.0,1.0,33.0,96,0.34,0.0,1.38
2004-06-01,2,1700,Saskatoon,1.0,3.0,4.0,4,1.0,0.0,0.17
2004-06-01,2,1700,Saskatoon,2.0,1.0,6.0,8,0.75,0.0,0.25
2004-06-01,2,1700,Saskatoon,4.0,3.0,19.0,12,1.58,0.0,0.8
2004-06-01,2,1700,Saskatoon,2.0,3.0,1.0,2,0.5,0.0,0.04
2004-09-01,3,1700,Saskatoon,2.0,1.0,4.0,8,0.5,0.0,0.17
2004-09-01,3,1700,Saskatoon,2.0,3.0,0.0,1,0.0,0.0,0.0
2004-09-01,3,1700,Saskatoon,1.0,1.0,17.0,91,0.19,0.0,0.71
2004-09-01,3,1700,Saskatoon,4.0,3.0,16.0,4,4.0,0.0,0.67
2004-09-01,3,1700,Saskatoon,5.0,3.0,2.0,1,2.0,0.0,0.08
2004-12-01,4,1700,Saskatoon,2.0,1.0,1.0,5,0.2,0.0,0.04
2004-12-01,4,1700,Saskatoon,2.0,3.0,0.0,1,0.0,0.0,0.0
2004-12-01,4,1700,Saskatoon,4.0,3.0,19.0,9,2.11,0.0,0.79
2004-12-01,4,1700,Saskatoon,1.0,1.0,18.0,80,0.23,0.0,0.75
2004-12-01,4,1700,Saskatoon,5.0,3.0,40.0,5,8.0,0.0,1.67
2005-03-01,1,1700,Saskatoon,4.0,3.0,11.0,5,2.2,0.0,0.46
2005-03-01,1,1700,Saskatoon,1.0,1.0,16.0,44,0.36,0.0,0.67
2005-03-01,1,1700,Saskatoon,2.0,1.0,2.0,5,0.4,0.0,0.08
2005-03-01,1,1700,Saskatoon,1.0,3.0,0.0,3,0.0,0.0,0.0
2005-03-01,1,1700,Saskatoon,5.0,3.0,30.0,4,7.5,0.0,1.25
2005-06-01,2,1700,Saskatoon,5.0,3.0,32.0,5,6.4,0.0,1.33
2005-06-01,2,1700,Saskatoon,1.0,3.0,1.0,6,0.17,0.0,0.04
2005-06-01,2,1700,Saskatoon,4.0,3.0,8.0,4,2.0,0.0,0.33
2005-06-01,2,1700,Saskatoon,1.0,1.0,15.0,92,0.16,0.0,0.62
2005-06-01,2,1700,Saskatoon,2.0,1.0,0.0,3,0.0,0.0,0.0
2005-09-01,3,1700,Saskatoon,2.0,3.0,0.0,1,0.0,0.0,0.0
2005-09-01,3,1700,Saskatoon,1.0,1.0,20.0,108,0.19,0.0,0.83
2005-09-01,3,1700,Saskatoon,1.0,3.0,1.0,1,1.0,0.0,0.04
2005-09-01,3,1700,Saskatoon,2.0,1.0,4.0,4,1.0,0.0,0.17
2005-09-01,3,1700,Saskatoon,5.0,3.0,88.0,5,17.6,0.0,3.65
2005-12-01,4,1700,Saskatoon,2.0,1.0,4.0,5,0.8,0.0,0.17
2005-12-01,4,1700,Saskatoon,1.0,1.0,17.0,74,0.23,0.0,0.7
2005-12-01,4,1700,Saskatoon,4.0,3.0,1.0,1,1.0,0.0,0.04
2005-12-01,4,1700,Saskatoon,5.0,3.0,110.0,5,22.0,0.0,4.56
2005-12-01,4,1700,Saskatoon,1.0,3.0,1.0,3,0.33,0.0,0.04
2006-03-01,1,1700,Saskatoon,2.0,3.0,1.0,1,1.0,0.0,0.04
2006-03-01,1,1700,Saskatoon,2.0,1.0,3.0,7,0.43,0.0,0.12
2006-03-01,1,1700,Saskatoon,5.0,3.0,91.0,6,15.17,0.0,3.76
2006-03-01,1,1700,Saskatoon,1.0,1.0,23.0,71,0.32,0.0,0.95
2006-03-01,1,1700,Saskatoon,1.0,3.0,1.0,1,1.0,0.0,0.04
2006-06-01,2,1700,Saskatoon,2.0,1.0,2.0,3,0.67,0.0,0.08
2006-06-01,2,1700,Saskatoon,1.0,3.0,3.0,3,1.0,0.0,0.12
2006-06-01,2,1700,Saskatoon,5.0,3.0,59.0,6,9.83,0.0,2.43
2006-06-01,2,1700,Saskatoon,1.0,1.0,25.0,86,0.29,0.0,1.03
2006-06-01,2,1700,Saskatoon,2.0,3.0,5.0,17,0.29,0.0,0.21
2006-09-01,3,1700,Saskatoon,5.0,3.0,27.0,3,9.0,0.0,1.11
2006-09-01,3,1700,Saskatoon,4.0,3.0,1.0,1,1.0,0.0,0.04
2006-09-01,3,1700,Saskatoon,2.0,1.0,2.0,5,0.4,0.0,0.08
2006-09-01,3,1700,Saskatoon,1.0,1.0,25.0,102,0.25,0.0,1.02
2006-09-01,3,1700,Saskatoon,2.0,3.0,3.0,6,0.5,0.0,0.12
2006-09-01,3,1700,Saskatoon,1.0,3.0,4.0,7,0.57,0.0,0.16
2006-12-01,4,1700,Saskatoon,1.0,1.0,10.0,69,0.14,0.0,0.41
2006-12-01,4,1700,Saskatoon,5.0,3.0,9.0,2,4.5,0.0,0.37
2006-12-01,4,1700,Saskatoon,1.0,3.0,3.0,4,0.75,0.0,0.12
2006-12-01,4,1700,Saskatoon,2.0,1.0,2.0,3,0.67,0.0,0.08
2007-03-01,1,1700,Saskatoon,2.0,1.0,1.0,3,0.33,0.0,0.04
2007-03-01,1,1700,Saskatoon,5.0,3.0,7.0,1,7.0,0.0,0.28
2007-03-01,1,1700,Saskatoon,1.0,3.0,4.0,6,0.67,0.0,0.16
2007-03-01,1,1700,Saskatoon,4.0,3.0,3.0,1,3.0,0.0,0.12
2007-03-01,1,1700,Saskatoon,1.0,1.0,11.0,60,0.18,0.0,0.45
2007-06-01,2,1700,Saskatoon,2.0,1.0,1.0,4,0.25,0.0,0.04
2007-06-01,2,1700,Saskatoon,1.0,3.0,4.0,5,0.8,0.0,0.16
2007-06-01,2,1700,Saskatoon,1.0,1.0,9.0,83,0.11,0.0,0.36
2007-09-01,3,1700,Saskatoon,1.0,3.0,2.0,4,0.5,0.0,0.08
2007-09-01,3,1700,Saskatoon,2.0,1.0,1.0,2,0.5,0.0,0.04
2007-09-01,3,1700,Saskatoon,1.0,1.0,16.0,115,0.14,0.0,0.64
2007-12-01,4,1700,Saskatoon,1.0,1.0,22.0,120,0.18,0.0,0.88
2007-12-01,4,1700,Saskatoon,1.0,3.0,1.0,1,1.0,0.0,0.04
2007-12-01,4,1700,Saskatoon,2.0,1.0,3.0,8,0.38,0.0,0.12
2008-03-01,1,1700,Saskatoon,2.0,3.0,0.0,2,0.0,0.0,0.0
2008-03-01,1,1700,Saskatoon,2.0,1.0,3.0,5,0.6,0.0,0.12
2008-03-01,1,1700,Saskatoon,1.0,3.0,1.0,2,0.5,0.0,0.04
2008-03-01,1,1700,Saskatoon,1.0,1.0,13.0,129,0.1,0.0,0.52
2008-06-01,2,1700,Saskatoon,1.0,1.0,17.0,112,0.15,0.0,0.67
2008-06-01,2,1700,Saskatoon,1.0,3.0,1.0,13,0.08,0.0,0.04
2008-06-01,2,1700,Saskatoon,2.0,1.0,1.0,3,0.33,0.0,0.04
2008-09-01,3,1700,Saskatoon,1.0,1.0,151.0,276,0.55,0.0,5.91
2008-09-01,3,1700,Saskatoon,2.0,1.0,16.0,12,1.33,0.0,0.63
2008-09-01,3,1700,Saskatoon,4.0,3.0,10.0,3,3.33,0.0,0.39
2008-09-01,3,1700,Saskatoon,1.0,3.0,1.0,8,0.13,0.0,0.04
2008-12-01,4,1700,Saskatoon,4.0,3.0,20.0,10,2.0,0.0,0.78
2008-12-01,4,1700,Saskatoon,5.0,3.0,19.0,2,9.5,0.0,0.74
2008-12-01,4,1700,Saskatoon,1.0,3.0,0.0,4,0.0,0.0,0.0
2008-12-01,4,1700,Saskatoon,1.0,1.0,244.0,366,0.67,0.0,9.49
2008-12-01,4,1700,Saskatoon,2.0,1.0,27.0,21,1.29,0.0,1.05
2009-03-01,1,1700,Saskatoon,4.0,3.0,18.0,11,1.64,0.0,0.7
2009-03-01,1,1700,Saskatoon,2.0,3.0,3.0,3,1.0,0.0,0.12
2009-03-01,1,1700,Saskatoon,1.0,3.0,0.0,1,0.0,0.0,0.0
2009-03-01,1,1700,Saskatoon,1.0,1.0,194.0,267,0.73,0.0,7.5
2009-03-01,1,1700,Saskatoon,5.0,3.0,15.0,2,7.5,0.0,0.58
