id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location
1234,2212 23A ST SW,2212 23A ST SW,RICHMOND,2019/01/30,2019/01/30,BP2018-06470,1284,8,-114.11736334362506,51.034321857009374,"(51.034321857009374, -114.11736334362506)"
3171,904 19 AV SE,904 19 AV SE,RAMSAY,2015/05/04,2015/04/09,BP2014-14872,389,9,-114.04053521154992,51.036323857874585,"(51.036323857874585, -114.04053521154992)"
1709,305 27 AV NE,305 27 AV NE,TUXEDO PARK,2014/09/22,2014/08/29,BP2013-16839,328,4,-114.05699647411225,51.07673920107484,"(51.07673920107484, -114.05699647411225)"
2913,735R 4 AV NE,735 4 AV NE,BRIDGELAND/RIVERSIDE,2019/10/07,2019/10/04,BP2019-06216,1996,4,-114.04666988490749,51.05591512949495,"(51.05591512949495, -114.04666988490749)"
2888,7240R FARRELL RD SE,7240 FARRELL RD SE,FAIRVIEW,2020/06/05,2020/05/28,BP2020-02819,3017,9,-114.0574662289264,50.987845917877536,"(50.987845917877536, -114.0574662289264)"
2576,5914G BOWWATER CR NW,5914G BOWWATER CR NW,BOWNESS,2019/06/13,2019/04/30,BP2018-13588,1590,1,-114.16964068644288,51.08300804504385,"(51.08300804504385, -114.16964068644288)"
3274,99B TARARIDGE CL NE,99 TARARIDGE CL NE,TARADALE,2020/06/25,2020/06/04,BP2020-05825,3143,3,-113.9377376342236,51.11147301139238,"(51.11147301139238, -113.9377376342236)"
1725,31 CASTLEDALE CR NE,31 CASTLEDALE CR NE,CASTLERIDGE,2019/10/25,2019/10/10,BP2019-10465,2013,3,-113.95978230597214,51.10916553029112,"(51.10916553029112, -113.95978230597214)"
2386,5026G ELGIN AV SE,5026G ELGIN AV SE,MCKENZIE TOWNE,2011/08/16,2011/08/15,BP2009-05612,581,12,-113.95442124240981,50.90978349211482,"(50.90978349211482, -113.95442124240981)"
2374,5 ERIN WOODS PL SE,7 ERIN WOODS PL SE,ERIN WOODS,2013/07/30,2013/07/29,BP2012-12888,199,9,-113.97581554837294,51.01851145394253,"(51.01851145394253, -113.97581554837294)"
1574,2736 10 AV SE,2736 10 AV SE,ALBERT PARK/RADISSON HEIGHTS,2012/09/14,2012/09/13,BP2010-15156,16,9,-113.99602979279697,51.04396710077112,"(51.04396710077112, -113.99602979279697)"
2229,4504R 70 ST NW,4504 70 ST NW,BOWNESS,2015/08/10,2015/08/10,BP2012-12600,202,1,-114.19309294386261,51.09203675561308,"(51.09203675561308, -114.19309294386261)"
2264,4611R 3 ST NE,4611 3 ST NE,GREENVIEW,2020/02/11,2020/01/22,BP2019-16426,2448,4,-114.05543664489694,51.09409284792057,"(51.09409284792057, -114.05543664489694)"
1618,2812R 14 AV SE,2812 14 AV SE,ALBERT PARK/RADISSON HEIGHTS,2020/07/23,2020/07/22,BP2020-02459,3342,9,-113.99485451562916,51.04068297823976,"(51.04068297823976, -113.99485451562916)"
2105,42 ABBERFIELD CR NE,44 ABBERFIELD CR NE,ABBEYDALE,2017/06/09,2017/06/09,BP2017-03024,770,10,-113.93398419434692,51.05514275715624,"(51.05514275715624, -113.93398419434692)"
1057,2015R 33 ST SE,2015 33 ST SE,SOUTHVIEW,2020/06/12,2020/06/11,BP2020-02787,3063,9,-113.98786131259672,51.03403273815379,"(51.03403273815379, -113.98786131259672)"
1099,205B 15 AV NE,205 15 AV NE,CRESCENT HEIGHTS,2020/02/10,2020/02/10,BP2019-04483,2443,7,-114.05951484072257,51.06578150607197,"(51.06578150607197, -114.05951484072257)"
1681,3 SKYVIEW RANCH BV NE,558 SKYVIEW RANCH DR NE,SKYVIEW RANCH,2016/11/30,2016/11/30,BP2015-01965,656,3,-113.95212696086423,51.15792709891301,"(51.15792709891301, -113.95212696086423)"
994,1935B 62 AV SE,1935 62 AV SE,OGDEN,2020/06/23,2020/06/23,BP2019-14166,3121,9,-114.01416805958199,50.99749353943441,"(50.99749353943441, -114.01416805958199)"
1119,208R PINEPOINT PL NE,208 PINEPOINT PL NE,PINERIDGE,2019/10/28,2019/10/23,BP2019-09767,2073,5,-113.94840352632598,51.070336384648854,"(51.070336384648854, -113.94840352632598)"
273,116R EVANSVIEW RD NW,116 EVANSVIEW RD NW,EVANSTON,2019/03/26,2019/03/26,BP2019-02725,1383,2,-114.12141699461438,51.16890390463349,"(51.16890390463349, -114.12141699461438)"
1160,211R 28 AV NE,211 28 AV NE,TUXEDO PARK,2019/07/18,2019/07/18,BP2019-01924,1933,4,-114.0590447622787,51.07761816669501,"(51.07761816669501, -114.0590447622787)"
411,127B TEMPLEVALE PL NE,127 TEMPLEVALE PL NE,TEMPLE,2020/07/10,2020/07/08,BP2019-06510,3241,5,-113.94309501451043,51.09012855616747,"(51.09012855616747, -113.94309501451043)"
2002,3904B 28 ST SE,3904 28 ST SE,DOVER,2020/01/14,2019/12/30,BP2019-16864,2350,9,-113.99107864666425,51.019882012202764,"(51.019882012202764, -113.99107864666425)"
1060,2019 38 ST SW,2019 38 ST SW,GLENDALE,2019/05/24,2019/05/24,BP2019-01343,1539,6,-114.14282683356697,51.035241184938265,"(51.035241184938265, -114.14282683356697)"
2983,76B CORNERBROOK GA NE,76 CORNERBROOK GA NE,CORNERSTONE,2019/06/13,2019/06/12,BP2018-15262,1594,5,-113.93327960186491,51.15555212069081,"(51.15555212069081, -113.93327960186491)"
358,122R HIDDEN RANCH CI NW,122 HIDDEN RANCH CI NW,HIDDEN VALLEY,2019/10/28,2019/10/01,BP2019-03203,1975,2,-114.12367009576444,51.14750288099564,"(51.14750288099564, -114.12367009576444)"
1859,343B HENDON DR NW,343 HENDON DR NW,HIGHWOOD,2019/09/09,2019/09/09,BP2019-06589,1874,4,-114.0765295061471,51.09503645533494,"(51.09503645533494, -114.0765295061471)"
2681,6235G 18 ST SE,6235G 18 ST SE,OGDEN,2012/04/13,2012/04/11,BP2011-14228,104,9,-114.01692809060472,50.99826993629864,"(50.99826993629864, -114.01692809060472)"
2721,64 ABERDARE WY NE,64 ABERDARE WY NE,ABBEYDALE,2013/06/11,2013/06/10,BP2012-12436,217,10,-113.92377073754892,51.05872245936547,"(51.05872245936547, -113.92377073754892)"
2786,6721B 41 AV NE,6721 41 AV NE,TEMPLE,2020/01/14,2019/12/24,BP2019-16454,2348,5,-113.9378582558024,51.09001048983605,"(51.09001048983605, -113.9378582558024)"
2738,64B CORNER MEADOWS GA NE,64 CORNER MEADOWS GA NE,CORNERSTONE,2019/08/26,2019/08/26,BP2019-05783,1816,3,-113.93327422029475,51.15180046613197,"(51.15180046613197, -113.93327422029475)"
1935,37 SADDLEBROOK GD NE,35 SADDLEBROOK GD NE,SADDLE RIDGE,2017/10/16,2017/10/16,BP2017-06028,852,3,-113.93268317152696,51.13605587425647,"(51.13605587425647, -113.93268317152696)"
3255,97 EVANSFORD CI NW,97 EVANSFORD CI NW,EVANSTON,2012/04/10,2012/04/10,BP2011-00665,46,2,-114.10864146752931,51.169490529279855,"(51.169490529279855, -114.10864146752931)"
2160,4308 CENTRE ST NE,4308 CENTRE ST NE,HIGHLAND PARK,2019/07/12,2019/07/12,BP2019-00710,1689,4,-114.06210760329942,51.09083398812117,"(51.09083398812117, -114.06210760329942)"
16,#2139G 2139 BROADVIEW RD NW,#2139G 2139 BROADVIEW RD NW,WEST HILLHURST,2013/10/25,2013/10/24,BP2012-07431,161,7,-114.11027156292802,51.04980617526867,"(51.04980617526867, -114.11027156292802)"
2966,75R EVERWOODS GR SW,75 EVERWOODS GR SW,EVERGREEN,2014/12/05,2014/11/24,BP2013-18392,318,13,-114.12649889598765,50.918260458762276,"(50.918260458762276, -114.12649889598765)"
2047,405B MARTINDALE BV NE,405 MARTINDALE BV NE,MARTINDALE,2020/02/26,2020/02/26,BP2019-16971,2516,3,-113.96834755980369,51.11370406911114,"(51.11370406911114, -113.96834755980369)"
3142,88B FALSHIRE CL NE,88 FALSHIRE CL NE,FALCONRIDGE,2020/01/22,2020/01/06,BP2019-16281,2373,3,-113.945296965657,51.10748130423767,"(51.10748130423767, -113.945296965657)"
3216,92R FYFFE RD SE,92 FYFFE RD SE,FAIRVIEW,2019/12/31,2019/12/31,BP2019-11142,2314,9,-114.05530621201095,50.984794231815684,"(50.984794231815684, -114.05530621201095)"
670,15136G PRESTWICK BV SE,15136G PRESTWICK BV SE,MCKENZIE TOWNE,2011/04/21,2011/04/18,BP2010-09782,21,12,-113.96536402405644,50.9210957601869,"(50.9210957601869, -113.96536402405644)"
1194,216R TACHE AV NW,216 TACHE AV NW,THORNCLIFFE,2019/11/04,2019/10/31,BP2018-16658,2096,4,-114.06612440945214,51.10825335763554,"(51.10825335763554, -114.06612440945214)"
1718,308B SABRINA BA SW,308 SABRINA BA SW,SOUTHWOOD,2020/07/21,2020/07/21,BP2020-05117,3326,11,-114.07608493522406,50.95428099850984,"(50.95428099850984, -114.07608493522406)"
936,184R RIVER ROCK CR SE,184 RIVER ROCK CR SE,RIVERBEND,2019/11/04,2019/10/31,BP2019-04535,2100,9,-114.01159803685486,50.965237229968274,"(50.965237229968274, -114.01159803685486)"
2921,73G MARY DOVER DR SW,73G MARY DOVER DR SW,CFB - CURRIE,2015/02/19,2015/02/19,BP2012-02219,131,8,-114.13013574971237,51.01777872272202,"(51.01777872272202, -114.13013574971237)"
2956,75 WALDEN CO SE,75 WALDEN CO SE,WALDEN,2015/09/11,2015/09/11,BP2014-14960,390,14,-114.03047066661807,50.87307624025865,"(50.87307624025865, -114.03047066661807)"
972,191 ELGIN RI SE,191 ELGIN RI SE,MCKENZIE TOWNE,2017/01/31,2017/01/31,BP2016-10619,679,12,-113.96272763891511,50.9056111848054,"(50.9056111848054, -113.96272763891511)"
1005,1950 10 ST NW,1029 19 AV NW,MOUNT PLEASANT,2019/01/29,2019/01/17,BP2018-14207,1265,4,-114.08461573205503,51.06943848601182,"(51.06943848601182, -114.08461573205503)"
1627,282 CORNERSTONE HT NE,282 CORNERSTONE HT NE,CORNERSTONE,2020/03/18,2020/03/18,BP2019-10680,2637,5,-113.94036444268012,51.15824739457231,"(51.15824739457231, -113.94036444268012)"
2991,77 REDSTONE GD NE,79 REDSTONE GD NE,REDSTONE,2017/02/17,2017/02/17,BP2016-09664,700,3,-113.96127147084906,51.17152215889157,"(51.17152215889157, -113.96127147084906)"
3161,8R CALANDAR RD NW,8 CALANDAR RD NW,COLLINGWOOD,2020/03/10,2020/03/10,BP2019-16481,2595,4,-114.10115487022253,51.08580742761015,"(51.08580742761015, -114.10115487022253)"
2940,7430 22A ST SE,7430 22A ST SE,OGDEN,2016/10/19,2016/10/19,BP2015-03057,609,9,-114.00418084980939,50.98519171599705,"(50.98519171599705, -114.00418084980939)"
1185,214R PANTEGO VW NW,214 PANTEGO VW NW,PANORAMA HILLS,2019/10/30,2019/10/29,BP2019-09123,2091,3,-114.0964708807987,51.16744061482864,"(51.16744061482864, -114.0964708807987)"
2236,4516B 14 ST NW,4516 14 ST NW,NORTH HAVEN,2020/05/11,2020/05/08,BP2019-17318,2891,4,-114.09431090406879,51.092877048880304,"(51.092877048880304, -114.09431090406879)"
2150,43 ABERGALE PL NE,43 ABERGALE PL NE,ABBEYDALE,2018/06/15,2018/06/15,BP2018-07163,1020,10,-113.92771291540173,51.05766357519794,"(51.05766357519794, -113.92771291540173)"
1525,2628 30 ST SW,2626 30 ST SW,KILLARNEY/GLENGARRY,2013/02/05,2013/02/05,BP2012-10727,179,6,-114.13084296348596,51.03064966497724,"(51.03064966497724, -114.13084296348596)"
609,1451R REMINGTON RD NE,1451 REMINGTON RD NE,RENFREW,2019/08/16,2019/08/14,BP2018-11072,1778,4,-114.03847855630781,51.0657009656084,"(51.0657009656084, -114.03847855630781)"
1143,21 STRADWICK RI SW,23 STRADWICK RI SW,STRATHCONA PARK,2017/02/01,2017/02/01,BP2016-12123,681,6,-114.16935995531182,51.0506923790137,"(51.0506923790137, -114.16935995531182)"
603,144B 43 AV NW,144 43 AV NW,HIGHLAND PARK,2019/06/18,2019/06/17,BP2019-04190,1610,4,-114.06473127425046,51.09205451177709,"(51.09205451177709, -114.06473127425046)"
1248,2220 37 ST SW,2220 37 ST SW,KILLARNEY/GLENGARRY,2014/05/15,2014/05/14,BP2013-13379,294,6,-114.14085432006215,51.033994749185126,"(51.033994749185126, -114.14085432006215)"
2302,4728R MARDALE RD NE,4728 MARDALE RD NE,MARLBOROUGH,2019/06/25,2019/06/05,BP2019-04815,1575,10,-113.96354996208262,51.06564911586886,"(51.06564911586886, -113.96354996208262)"
2941,743B WALGROVE BV SE,743 WALGROVE BV SE,WALDEN,2019/10/25,2019/10/10,BP2019-07283,2015,14,-114.01346168547734,50.86617800363924,"(50.86617800363924, -114.01346168547734)"
106,105R TUSCANY MEADOWS DR NW,105 TUSCANY MEADOWS DR NW,TUSCANY,2020/01/17,2020/01/17,BP2019-16164,2364,1,-114.24560247239192,51.11424616841483,"(51.11424616841483, -114.24560247239192)"
788,165 BURMA STAR RD SW,165 BURMA STAR RD SW,CFB - CURRIE,2017/02/03,2017/01/27,BP2016-03326,673,8,-114.13008683497796,51.017090861234465,"(51.017090861234465, -114.13008683497796)"
2930,7408B 35 AV NW,7408 35 AV NW,BOWNESS,2020/05/04,2020/05/01,BP2020-03245,2853,1,-114.19403904007935,51.084929371689654,"(51.084929371689654, -114.19403904007935)"
696,153 HOWSE AV NE,153 HOWSE AV NE,LIVINGSTON,2017/10/12,2017/10/12,BP2017-05250,847,3,-114.06775562753418,51.18741394671041,"(51.18741394671041, -114.06775562753418)"
3069,819 13 AV NE,819 13 AV NE,RENFREW,2015/12/30,2015/12/30,BP2015-03352,551,4,-114.0448333034536,51.06395256827667,"(51.06395256827667, -114.0448333034536)"
2678,621R 2 AV NW,621 2 AV NW,SUNNYSIDE,2019/12/12,2019/12/12,BP2019-02448,2261,7,-114.07673984307583,51.05859065971659,"(51.05859065971659, -114.07673984307583)"
2760,66 WALDEN CO SE,66 WALDEN CO SE,WALDEN,2014/05/01,2014/05/01,BP2014-01325,333,14,-114.03045067865281,50.87345145206049,"(50.87345145206049, -114.03045067865281)"
1338,2344R 22 ST NW,2344 22 ST NW,BANFF TRAIL,2018/08/23,2018/08/23,BP2018-08969,1089,7,-114.11094122355063,51.07202599589711,"(51.07202599589711, -114.11094122355063)"
2111,4210R BOWNESS RD NW,4210 BOWNESS RD NW,MONTGOMERY,2018/11/13,2018/11/13,BP2018-09115,1170,1,-114.1531931355004,51.067521726939034,"(51.067521726939034, -114.1531931355004)"
295,11B EDGELAND RD NW,11 EDGELAND RD NW,EDGEMONT,2020/07/06,2020/05/25,BP2020-01680,3204,2,-114.1560308053108,51.1257863593116,"(51.1257863593116, -114.1560308053108)"
1792,327 COVENTRY CL NE,327 COVENTRY CL NE,COVENTRY HILLS,2013/03/12,2013/03/12,BP2013-00669,240,3,-114.0468490262712,51.156277632593415,"(51.156277632593415, -114.0468490262712)"
3166,90 ABADAN CR NE,90 ABADAN CR NE,ABBEYDALE,2013/05/14,2013/05/14,BP2013-01848,246,10,-113.93178049401499,51.065876158401046,"(51.065876158401046, -113.93178049401499)"
922,183 ELGIN MR SE,181 ELGIN MR SE,MCKENZIE TOWNE,2017/05/12,2017/05/12,BP2016-08652,750,12,-113.96605267851275,50.90443977463533,"(50.90443977463533, -113.96605267851275)"
1739,312 SPRINGBOROUGH WY SW,312 SPRINGBOROUGH WY SW,SPRINGBANK HILL,2013/11/01,2013/11/01,BP2013-09932,291,6,-114.19059870999337,51.03305400036282,"(51.03305400036282, -114.19059870999337)"
2978,7620B 25 ST SE,7620 25 ST SE,OGDEN,2019/05/09,2019/05/09,BP2018-12999,1497,9,-113.99990865113723,50.984302984668666,"(50.984302984668666, -113.99990865113723)"
1815,331B MARTIN CROSSING PL NE,331 MARTIN CROSSING PL NE,MARTINDALE,2019/08/23,2019/07/25,BP2019-09538,1802,3,-113.95095314129387,51.118426851927005,"(51.118426851927005, -113.95095314129387)"
2823,6979R LAGUNA WY NE,6979 LAGUNA WY NE,MONTEREY PARK,2019/08/29,2019/08/29,BP2019-05866,1841,5,-113.93254275571607,51.083946547200895,"(51.083946547200895, -113.93254275571607)"
554,140R LYNNVIEW RD SE,140 LYNNVIEW RD SE,OGDEN,2020/05/27,2020/05/26,BP2020-03380,2969,9,-114.02100266441497,50.99614445318628,"(50.99614445318628, -114.02100266441497)"
110,1072R MARCOMBE DR NE,1072 MARCOMBE DR NE,MARLBOROUGH,2018/08/23,2018/08/23,BP2018-03158,1088,10,-113.962234374813,51.06066174932449,"(51.06066174932449, -113.962234374813)"
639,1496 PANATELLA BV NW,1496 PANATELLA BV NW,PANORAMA HILLS,2013/05/28,2013/05/27,BP2012-17287,234,3,-114.08322185536942,51.17014648425663,"(51.17014648425663, -114.08322185536942)"
3051,80B CORNER MEADOWS GA NE,80 CORNER MEADOWS GA NE,CORNERSTONE,2019/08/15,2019/08/01,BP2019-06699,1765,3,-113.93326330626302,51.15203394597117,"(51.15203394597117, -113.93326330626302)"
2358,4919 10 AV SW,4919 10 AV SW,WESTGATE,2018/04/24,2018/04/24,BP2017-07931,1050,6,-114.15673017557576,51.04332455052115,"(51.04332455052115, -114.15673017557576)"
549,1408B MARLYN WY NE,1408 MARLYN WY NE,MARLBOROUGH,2019/06/21,2019/06/19,BP2019-06368,1619,10,-113.97654357673058,51.06466954726307,"(51.06466954726307, -113.97654357673058)"
2226,450 FALMERE RD NE,172 FALMERE WY NE,FALCONRIDGE,2019/01/11,2019/01/07,BP2018-15511,1251,3,-113.944570791476,51.110212714510794,"(51.110212714510794, -113.944570791476)"
1055,2012R 37 ST SE,2012 37 ST SE,FOREST LAWN,2020/02/26,2020/02/26,BP2019-12906,2515,9,-113.97986561681881,51.03585799143019,"(51.03585799143019, -113.97986561681881)"
2483,535 9 AV NE,535 9 AV NE,RENFREW,2019/02/11,2019/02/11,BP2018-02338,1301,4,-114.05118550529714,51.06040756545563,"(51.06040756545563, -114.05118550529714)"
390,125 MARTINVALLEY ME NE,125 MARTINVALLEY ME NE,MARTINDALE,2020/06/25,2020/06/01,BP2020-04735,3140,3,-113.95022282777337,51.12328612302256,"(51.12328612302256, -113.95022282777337)"
2684,6244R DALMARNOCK CR NW,6244 DALMARNOCK CR NW,DALHOUSIE,2018/07/31,2018/07/31,BP2017-16118,1063,2,-114.14305981976183,51.109591826623245,"(51.109591826623245, -114.14305981976183)"
2848,70R ROYAL OAK GV NW,70 ROYAL OAK GV NW,ROYAL OAK,2020/01/15,2020/01/14,BP2019-16652,2352,1,-114.23326360896337,51.15085920167478,"(51.15085920167478, -114.23326360896337)"
688,1528B 21 ST NW,1528 21 ST NW,HOUNSFIELD HEIGHTS/BRIAR HILL,2020/07/03,2020/06/04,BP2020-06728,3187,7,-114.11048046755087,51.066160752627084,"(51.066160752627084, -114.11048046755087)"
2575,590B STRATHCONA DR SW,590 STRATHCONA DR SW,STRATHCONA PARK,2020/03/26,2020/03/25,BP2020-00024,2704,6,-114.16822387751142,51.046707800321165,"(51.046707800321165, -114.16822387751142)"
808,169 BURMA STAR RD SW,169G BURMA STAR RD SW,CFB - CURRIE,2016/08/11,2016/08/11,BP2015-13133,566,8,-114.13024228605956,51.01721906214309,"(51.01721906214309, -114.13024228605956)"
1577,2736R 43 ST SW,2736 43 ST SW,GLENDALE,2019/07/23,2019/07/19,BP2019-05796,1705,6,-114.14933473835528,51.029122306868516,"(51.029122306868516, -114.14933473835528)"
1701,303 COVEPARK RI NE,303 COVEPARK RI NE,COVENTRY HILLS,2015/03/26,2015/03/04,BP2014-01730,331,3,-114.04967814982966,51.16996352376623,"(51.16996352376623, -114.04967814982966)"
2170,433 EVANSGLEN DR NW,435 EVANSGLEN DR NW,EVANSTON,2017/07/26,2017/07/26,BP2016-07691,797,2,-114.09852683783322,51.17788131963018,"(51.17788131963018, -114.09852683783322)"
2077,4119R BOWLEN ST NW,4119 BOWLEN ST NW,BRENTWOOD,2020/05/27,2020/03/31,BP2019-11409,2955,1,-114.12317457589312,51.091597710445775,"(51.091597710445775, -114.12317457589312)"
1383,2415 RICHMOND RD SW,2415 RICHMOND RD SW,RICHMOND,2018/02/14,2018/02/14,BP2017-09601,929,8,-114.11551425820281,51.03087691909658,"(51.03087691909658, -114.11551425820281)"
1855,3424 CASCADE RD NW,3424 CASCADE RD NW,BANFF TRAIL,2019/02/07,2019/02/07,BP2019-00404,1296,7,-114.11966295572572,51.07856883689567,"(51.07856883689567, -114.11966295572572)"
1969,38 WALDEN CO SE,38 WALDEN CO SE,WALDEN,2013/05/14,2013/05/13,BP2012-17007,229,14,-114.03140852373818,50.87377903652571,"(50.87377903652571, -114.03140852373818)"
1484,256R BRACEWOOD RD SW,256 BRACEWOOD RD SW,BRAESIDE,2019/09/12,2019/02/28,BP2018-13862,1893,11,-114.1100725743377,50.95111655355995,"(50.95111655355995, -114.1100725743377)"
2628,60B CORNER MEADOWS GA NE,60 CORNER MEADOWS GA NE,CORNERSTONE,2019/08/26,2019/08/26,BP2019-05782,1815,3,-113.9332632255686,51.15175295897811,"(51.15175295897811, -113.9332632255686)"
1625,2819R 11 AV SE,2819 11 AV SE,ALBERT PARK/RADISSON HEIGHTS,2019/03/05,2019/03/05,BP2019-01708,1344,9,-113.99441977865564,51.042674958326295,"(51.042674958326295, -113.99441977865564)"
2467,52B RANCH GLEN DR NW,52 RANCH GLEN DR NW,RANCHLANDS,2020/06/25,2020/06/25,BP2020-06363,3151,2,-114.18849893210057,51.116156538174494,"(51.116156538174494, -114.18849893210057)"
1401,2429 42 ST SE,2427 42 ST SE,FOREST LAWN,2017/02/14,2017/02/14,BP2016-11095,693,9,-113.97322309397654,51.03221064052743,"(51.03221064052743, -113.97322309397654)"
1683,30 COVEHAVEN VW NE,30 COVEHAVEN VW NE,COVENTRY HILLS,2019/03/21,2019/03/21,BP2019-00859,1372,3,-114.05927873970668,51.164461101542734,"(51.164461101542734, -114.05927873970668)"
862,175 HUNTERHORN DR NE,175 HUNTERHORN DR NE,HUNTINGTON HILLS,2015/03/02,2015/02/18,BP2013-14596,306,3,-114.05173308934127,51.11641744900429,"(51.11641744900429, -114.05173308934127)"
3211,927R RENFREW DR NE,927 RENFREW DR NE,RENFREW,2019/08/29,2019/08/29,BP2019-08655,1835,4,-114.0408806787141,51.066613054310125,"(51.066613054310125, -114.0408806787141)"
2948,747 ERIN WOODS DR SE,747 ERIN WOODS DR SE,ERIN WOODS,2017/09/20,2017/09/20,BP2017-06424,832,9,-113.96419983363278,51.018829182827425,"(51.018829182827425, -113.96419983363278)"
1934,37 CHAPARRAL VALLEY WY SE,35 CHAPARRAL VALLEY WY SE,CHAPARRAL,2019/04/22,2019/04/18,BP2018-07116,1453,14,-114.01649822188146,50.887507478054054,"(50.887507478054054, -114.01649822188146)"
1472,252R SADDLELAKE DR NE,252 SADDLELAKE DR NE,SADDLE RIDGE,2020/02/20,2020/02/20,BP2019-13495,2491,3,-113.93399562441328,51.127454114703156,"(51.127454114703156, -113.93399562441328)"
850,173R CITADEL HILLS CI NW,173 CITADEL HILLS CI NW,CITADEL,2018/12/18,2018/12/18,BP2018-10797,1221,2,-114.16632794894674,51.13764138831099,"(51.13764138831099, -114.16632794894674)"
1236,2212G 26 AV SW,2212G 26 AV SW,RICHMOND,2013/10/04,2013/10/04,BP2013-05717,265,8,-114.11255368308032,51.03090237219957,"(51.03090237219957, -114.11255368308032)"
3002,78 CAMBRIAN DR NW,78 CAMBRIAN DR NW,CAMBRIAN HEIGHTS,2018/12/31,2018/12/28,BP2016-02391,1242,4,-114.08933946221435,51.081343799794176,"(51.081343799794176, -114.08933946221435)"
675,1518 40 ST SE,1518 40 ST SE,FOREST LAWN,2020/06/08,2020/06/08,BP2020-05787,3039,9,-113.9754135567291,51.0402251931102,"(51.0402251931102, -113.9754135567291)"
1363,24 SANDPIPER WY NW,24 SANDPIPER WY NW,SANDSTONE VALLEY,2019/08/01,2019/05/13,BP2017-15259,1506,3,-114.0944712775238,51.13825833179609,"(51.13825833179609, -114.0944712775238)"
2064,40R ELGIN MEADOWS MR SE,40 ELGIN MEADOWS MR SE,MCKENZIE TOWNE,2018/01/16,2018/01/16,BP2017-11423,910,12,-113.95608451819153,50.907249666440904,"(50.907249666440904, -113.95608451819153)"
205,1127 37 ST SE,1127 37 ST SE,FOREST LAWN,2014/04/03,2014/04/02,BP2013-18170,319,9,-113.98047500875782,51.043062455529736,"(51.043062455529736, -113.98047500875782)"
1419,244 WHITEVIEW RD NE,244 WHITEVIEW RD NE,WHITEHORN,2019/07/19,2019/04/23,BP2018-09740,1457,5,-113.9670284089369,51.08197932434443,"(51.08197932434443, -113.9670284089369)"
1367,240 LUCAS AV NW,240 LUCAS AV NW,LIVINGSTON,2020/02/20,2020/02/04,BP2019-10014,2489,3,-114.07501735573288,51.18855286553089,"(51.18855286553089, -114.07501735573288)"
