reference_period,ref_qq,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2008-11-01,4,Toronto,2270,M4C,2.0,1,,,2.0,0.0,0.0
2008-11-01,4,Toronto,2270,M6N,1.0,1,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,L4S,4.0,4,,,1.0,0.0,0.75
2008-12-01,4,Toronto,2270,L5E,2.0,2,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,M5H,352.0,1,,,352.0,65.0,
2008-12-01,4,Toronto,2270,L4L,3.0,3,,,1.0,0.0,8.0
2008-12-01,4,Toronto,2270,L5G,221.0,8,,,28.0,0.0,0.0
2008-10-01,4,Toronto,2270,L6R,20.0,20,,,1.0,0.0,4.05
2008-11-01,4,Toronto,2270,L9N,67.0,27,,,2.0,0.0,0.0
2008-10-01,4,Toronto,2270,M1E,10.0,6,,,2.0,0.0,2.5
2008-11-01,4,Toronto,2270,M5C,131.0,2,,,66.0,0.0,
2008-11-01,4,Toronto,2270,M9P,1.0,1,,,1.0,0.0,8.0
2008-11-01,4,Toronto,2270,L0E,2.0,2,,,1.0,0.0,1.0
2008-10-01,4,Toronto,2270,L4P,14.0,14,,,1.0,0.0,0.14
2008-10-01,4,Toronto,2270,L6C,49.0,49,,,1.0,0.0,2.14
2008-10-01,4,Toronto,2270,L7K,8.0,7,,,1.0,0.0,0.43
2008-10-01,4,Toronto,2270,L0H,1.0,1,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,M5P,10.0,8,,,1.0,0.0,0.5
2008-11-01,4,Toronto,2270,M6M,3.0,2,,,2.0,0.0,1.0
2008-11-01,4,Toronto,2270,M9A,9.0,9,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,L5C,12.0,12,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,L7B,1.0,1,,,1.0,0.0,1.0
2008-10-01,4,Toronto,2270,M5R,4.0,3,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,L1W,1.0,1,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,L7C,10.0,7,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,M3C,1.0,1,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,M2L,3.0,3,,,1.0,0.0,4.33
2008-11-01,4,Toronto,2270,M4V,3.0,2,,,2.0,0.0,2.0
2008-12-01,4,Toronto,2270,M5M,16.0,16,,,1.0,0.0,0.19
2008-10-01,4,Toronto,2270,M5N,8.0,8,,,1.0,0.0,0.63
2008-11-01,4,Toronto,2270,M8W,7.0,5,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,L1V,34.0,9,,,4.0,0.0,1.0
2008-12-01,4,Toronto,2270,M1L,92.0,22,,,4.0,0.0,0.77
2008-10-01,4,Toronto,2270,M8Y,4.0,4,,,1.0,0.0,0.5
2008-11-01,4,Toronto,2270,nan,4314.0,1840,,,2.0,0.08,1.8
2008-11-01,4,Toronto,2270,L6M,25.0,25,,,1.0,0.0,1.12
2008-10-01,4,Toronto,2270,M3L,32.0,32,,,1.0,0.0,17.0
2008-10-01,4,Toronto,2270,L6X,301.0,1,,,301.0,0.0,11.0
2008-10-01,4,Toronto,2270,M9W,1.0,1,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,M1J,1.0,1,,,1.0,0.0,1.0
2008-11-01,4,Toronto,2270,M6L,1.0,1,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,L5B,4.0,4,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,L6K,2.0,2,,,1.0,0.0,0.5
2008-11-01,4,Toronto,2270,L7A,1.0,1,,,1.0,0.0,13.0
2008-10-01,4,Toronto,2270,M2P,9.0,9,,,1.0,0.0,0.56
2008-11-01,4,Toronto,2270,M1V,1.0,1,,,1.0,0.0,1.0
2008-10-01,4,Toronto,2270,M1B,4.0,4,,,1.0,0.0,2.25
2008-10-01,4,Toronto,2270,M4W,4.0,3,,,1.0,0.0,2.33
2008-10-01,4,Toronto,2270,L6L,14.0,14,,,1.0,0.0,0.64
2008-12-01,4,Toronto,2270,M1K,1.0,1,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,M4M,4.0,2,,,2.0,0.0,2.0
2008-10-01,4,Toronto,2270,M4P,635.0,6,,,106.0,11.0,1.0
2008-12-01,4,Toronto,2270,L3R,25.0,25,,,1.0,0.0,2.48
2008-12-01,4,Toronto,2270,M1N,8.0,7,,,1.0,0.0,1.43
2008-12-01,4,Toronto,2270,M9N,12.0,4,,,3.0,0.0,0.0
2008-12-01,4,Toronto,2270,L4G,22.0,22,,,1.0,0.0,1.64
2008-11-01,4,Toronto,2270,L4J,542.0,25,,,22.0,0.0,5.12
2008-10-01,4,Toronto,2270,M2R,1.0,1,,,1.0,0.0,0.0
2008-11-01,4,Toronto,2270,M6A,1.0,1,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,L3Z,116.0,116,,,1.0,0.0,0.97
2008-10-01,4,Toronto,2270,L7G,1.0,1,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,M2M,3.0,3,,,1.0,0.0,0.0
2008-10-01,4,Toronto,2270,M4B,1.0,1,,,1.0,0.0,0.0
2008-12-01,4,Toronto,2270,M4S,141.0,1,,,141.0,10.0,0.0
2008-11-01,4,Toronto,2270,M8X,3.0,3,,,1.0,0.0,3.0
2008-10-01,4,Toronto,2270,L0G,6.0,6,,,1.0,0.0,3.83
2008-11-01,4,Toronto,2270,M1W,2.0,2,,,1.0,0.0,2.0
