reference_period,metro,metcode,FSA,dweltype,mkttycd,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2019,Montreal,1060,H9P,1.0,1.0,3.0,3,,3.0,1.0,0.0,5.33
2019,Montreal,1060,J2X,5.0,3.0,42.0,11,,42.0,4.0,2.27,4.18
2019,Montreal,1060,J5T,1.0,1.0,34.0,34,,34.0,1.0,0.0,2.76
2019,Montreal,1060,J5X,5.0,2.0,44.0,5,,44.0,9.0,2.6,2.2
2019,Montreal,1060,J6Y,5.0,3.0,113.0,6,,113.0,19.0,3.33,9.83
2019,Montreal,1060,H1B,1.0,1.0,2.0,2,,2.0,1.0,0.0,8.5
2019,Montreal,1060,H1E,4.0,1.0,9.0,3,,9.0,3.0,0.0,9.67
2019,Montreal,1060,H1E,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2019,Montreal,1060,H1N,5.0,3.0,57.0,2,,57.0,29.0,7.5,1.5
2019,Montreal,1060,H1R,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.67
2019,Montreal,1060,H1Y,5.0,2.0,267.0,5,,267.0,53.0,7.4,2.8
2019,Montreal,1060,H2J,5.0,2.0,62.0,2,,62.0,31.0,3.0,2.0
2019,Montreal,1060,H4T,1.0,1.0,3.0,3,,3.0,1.0,0.0,1.67
2019,Montreal,1060,H4T,5.0,3.0,72.0,2,,72.0,36.0,5.5,5.0
2019,Montreal,1060,H7C,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2019,Montreal,1060,H7R,1.0,1.0,37.0,37,,37.0,1.0,0.0,3.68
2019,Montreal,1060,H8N,2.0,1.0,4.0,2,,4.0,2.0,0.0,6.0
2019,Montreal,1060,H9R,5.0,2.0,135.0,1,,135.0,135.0,9.0,8.0
2019,Montreal,1060,J3V,5.0,2.0,14.0,2,,14.0,7.0,3.0,8.5
2019,Montreal,1060,J3Y,5.0,3.0,176.0,8,,176.0,22.0,3.38,6.5
2019,Montreal,1060,J5A,5.0,2.0,88.0,8,,88.0,11.0,2.63,3.88
2019,Montreal,1060,J5K,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2019,Montreal,1060,J6N,2.0,1.0,4.0,2,,4.0,2.0,0.0,3.5
2019,Montreal,1060,J6V,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.67
2019,Montreal,1060,J7T,4.0,1.0,100.0,26,,100.0,4.0,0.0,1.46
2019,Montreal,1060,J7Z,1.0,1.0,9.0,9,,9.0,1.0,0.0,1.89
2019,Montreal,1060,H1C,1.0,1.0,19.0,19,,19.0,1.0,0.0,0.63
2019,Montreal,1060,H2G,1.0,1.0,1.0,1,,1.0,1.0,0.0,12.0
2019,Montreal,1060,H3X,1.0,1.0,4.0,4,,4.0,1.0,0.0,3.0
2019,Montreal,1060,H4J,5.0,3.0,75.0,1,,75.0,75.0,6.0,13.0
2019,Montreal,1060,H7L,5.0,2.0,178.0,23,,178.0,8.0,3.13,0.91
2019,Montreal,1060,H9W,1.0,1.0,11.0,11,,11.0,1.0,0.0,2.36
2019,Montreal,1060,J2W,5.0,2.0,159.0,6,1.0,158.0,27.0,2.83,0.83
2019,Montreal,1060,J2W,5.0,3.0,6.0,2,,6.0,3.0,2.5,0.5
2019,Montreal,1060,J3G,4.0,1.0,27.0,4,,27.0,7.0,0.0,0.75
2019,Montreal,1060,J3V,1.0,1.0,5.0,5,,5.0,1.0,0.0,3.6
2019,Montreal,1060,J4L,5.0,3.0,18.0,1,,18.0,18.0,3.0,1.0
2019,Montreal,1060,J5L,2.0,1.0,11.0,6,,11.0,2.0,0.0,6.67
2019,Montreal,1060,J6N,4.0,1.0,23.0,6,,23.0,4.0,0.0,0.5
2019,Montreal,1060,J6Y,5.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2019,Montreal,1060,J7A,5.0,3.0,16.0,1,,16.0,16.0,4.0,38.0
2019,Montreal,1060,J7N,4.0,1.0,63.0,13,,63.0,5.0,0.0,5.69
2019,Montreal,1060,J7X,5.0,2.0,6.0,1,,6.0,6.0,2.0,2.0
2019,Montreal,1060,H1M,5.0,2.0,6.0,1,,6.0,6.0,2.0,2.0
2019,Montreal,1060,H3L,5.0,3.0,111.0,2,,111.0,56.0,4.5,5.5
2019,Montreal,1060,H3S,5.0,2.0,6.0,2,,6.0,3.0,2.0,1.0
2019,Montreal,1060,H7B,1.0,1.0,4.0,4,,4.0,1.0,0.0,8.0
2019,Montreal,1060,H7X,1.0,1.0,21.0,21,,21.0,1.0,0.0,3.14
2019,Montreal,1060,H9E,1.0,1.0,6.0,6,,6.0,1.0,0.0,1.83
2019,Montreal,1060,H9X,1.0,1.0,15.0,15,,15.0,1.0,0.0,1.33
2019,Montreal,1060,J4R,1.0,1.0,3.0,3,,3.0,1.0,0.0,1.67
2019,Montreal,1060,J4X,1.0,1.0,10.0,10,,10.0,1.0,0.0,1.3
2019,Montreal,1060,J4Z,2.0,1.0,32.0,16,,32.0,2.0,0.0,0.25
2019,Montreal,1060,J4Z,5.0,2.0,728.0,8,,728.0,91.0,5.5,2.5
2019,Montreal,1060,J5L,1.0,1.0,66.0,66,,66.0,1.0,0.0,4.88
2019,Montreal,1060,J5M,5.0,2.0,112.0,31,15.0,97.0,4.0,1.26,0.71
2019,Montreal,1060,J5W,1.0,1.0,23.0,23,,23.0,1.0,0.0,3.48
2019,Montreal,1060,J7J,5.0,3.0,202.0,3,,202.0,67.0,7.67,0.0
2019,Montreal,1060,J7P,5.0,2.0,38.0,6,3.0,35.0,6.0,1.5,2.0
2019,Montreal,1060,J7T,5.0,1.0,2.0,1,,2.0,2.0,2.0,1.0
2019,Montreal,1060,H2N,5.0,2.0,8.0,1,,8.0,8.0,2.0,6.0
2019,Montreal,1060,H4K,1.0,1.0,1.0,1,,1.0,1.0,0.0,6.0
2019,Montreal,1060,H7N,5.0,2.0,153.0,2,,153.0,77.0,4.5,3.0
2019,Montreal,1060,H9K,5.0,2.0,72.0,1,,72.0,72.0,4.0,9.0
2019,Montreal,1060,J0P,4.0,1.0,16.0,4,,16.0,4.0,0.0,28.0
2019,Montreal,1060,J4S,1.0,1.0,1.0,1,,1.0,1.0,0.0,1.0
2019,Montreal,1060,J4W,5.0,2.0,8.0,1,,8.0,8.0,2.0,1.0
2019,Montreal,1060,J7C,4.0,1.0,27.0,6,,27.0,5.0,0.0,9.33
2019,Montreal,1060,H1K,5.0,2.0,29.0,2,,29.0,15.0,2.5,1.5
2019,Montreal,1060,H2V,5.0,2.0,540.0,3,,540.0,180.0,7.67,6.67
2019,Montreal,1060,H4E,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2019,Montreal,1060,H9R,1.0,1.0,10.0,10,,10.0,1.0,0.0,0.7
2019,Montreal,1060,H9S,5.0,3.0,66.0,1,,66.0,66.0,6.0,10.0
2019,Montreal,1060,J0P,5.0,2.0,323.0,18,1.0,322.0,18.0,2.61,3.17
2019,Montreal,1060,J2W,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2019,Montreal,1060,J3Y,1.0,1.0,36.0,36,,36.0,1.0,0.0,1.0
2019,Montreal,1060,J4W,1.0,1.0,10.0,10,,10.0,1.0,0.0,0.8
2019,Montreal,1060,J5A,2.0,1.0,44.0,22,,44.0,2.0,0.0,2.32
2019,Montreal,1060,J5M,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2019,Montreal,1060,J7A,4.0,3.0,16.0,1,,16.0,16.0,0.0,0.0
2019,Montreal,1060,J7E,1.0,1.0,2.0,2,,2.0,1.0,0.0,4.5
2019,Montreal,1060,J7N,5.0,3.0,66.0,8,,66.0,8.0,2.25,9.25
2019,Montreal,1060,J7Y,1.0,1.0,19.0,19,,19.0,1.0,0.0,8.16
2019,Montreal,1060,J7Y,5.0,2.0,122.0,7,,122.0,17.0,2.86,4.29
2019,Montreal,1060,H3Y,1.0,1.0,1.0,1,,1.0,1.0,0.0,2.0
2019,Montreal,1060,J4H,5.0,3.0,88.0,2,,88.0,44.0,3.0,12.0
2019,Montreal,1060,J4Z,5.0,3.0,884.0,18,,884.0,49.0,5.11,5.28
2019,Montreal,1060,J6A,5.0,2.0,455.0,2,,455.0,228.0,18.5,2.5
2019,Montreal,1060,J7J,5.0,2.0,158.0,27,5.0,153.0,6.0,1.96,4.11
2019,Montreal,1060,J7M,1.0,1.0,6.0,6,,6.0,1.0,0.0,5.33
2019,Montreal,1060,H1W,5.0,3.0,127.0,5,,127.0,25.0,3.2,8.4
2019,Montreal,1060,H2E,5.0,2.0,13.0,2,,13.0,7.0,2.5,1.5
2019,Montreal,1060,H3R,5.0,2.0,23.0,1,,23.0,23.0,6.0,3.0
2019,Montreal,1060,H4L,5.0,2.0,18.0,1,,18.0,18.0,3.0,2.0
2019,Montreal,1060,H4W,5.0,2.0,171.0,2,,171.0,86.0,8.0,2.0
2019,Montreal,1060,H7N,1.0,1.0,2.0,2,,2.0,1.0,0.0,1.0
2019,Montreal,1060,H9B,5.0,3.0,55.0,1,,55.0,55.0,5.0,3.0
2019,Montreal,1060,J0L,5.0,2.0,21.0,10,8.0,13.0,2.0,0.6,8.5
2019,Montreal,1060,J3B,5.0,2.0,125.0,11,1.0,124.0,11.0,2.45,5.18
2019,Montreal,1060,J5R,5.0,2.0,693.0,18,,693.0,39.0,3.11,4.89
2019,Montreal,1060,J6J,1.0,1.0,14.0,14,,14.0,1.0,0.0,1.79
2019,Montreal,1060,J6N,5.0,2.0,56.0,14,5.0,51.0,4.0,1.5,1.93
2019,Montreal,1060,J6R,1.0,1.0,30.0,30,,30.0,1.0,0.0,2.53
2019,Montreal,1060,J6X,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2019,Montreal,1060,J7M,5.0,2.0,4.0,2,1.0,3.0,2.0,1.5,5.5
2019,Montreal,1060,J7R,4.0,1.0,66.0,14,,66.0,5.0,0.0,7.64
2019,Montreal,1060,J7V,4.0,1.0,126.0,23,,126.0,5.0,0.0,0.78
2019,Montreal,1060,J7Y,5.0,3.0,9.0,1,,9.0,9.0,2.0,2.0
2019,Montreal,1060,H1A,4.0,1.0,4.0,1,,4.0,4.0,0.0,2.0
2019,Montreal,1060,H1G,5.0,2.0,4.0,1,,4.0,4.0,2.0,0.0
2019,Montreal,1060,H2X,5.0,2.0,136.0,2,,136.0,68.0,5.5,1.5
2019,Montreal,1060,H3E,1.0,1.0,2.0,2,,2.0,1.0,0.0,4.5
2019,Montreal,1060,H4C,5.0,1.0,2.0,1,,2.0,2.0,2.0,11.0
2019,Montreal,1060,H7R,5.0,3.0,55.0,2,,55.0,28.0,6.0,0.0
2019,Montreal,1060,H7T,5.0,3.0,102.0,1,,102.0,102.0,16.0,1.0
2019,Montreal,1060,H8S,5.0,3.0,212.0,7,,212.0,30.0,5.14,1.71
2019,Montreal,1060,H9J,1.0,1.0,1.0,1,,1.0,1.0,0.0,3.0
2019,Montreal,1060,J3L,5.0,1.0,6.0,3,,6.0,2.0,1.67,0.0
2019,Montreal,1060,J4K,2.0,1.0,6.0,3,,6.0,2.0,0.0,1.33
2019,Montreal,1060,J4K,5.0,2.0,71.0,19,,71.0,4.0,2.0,1.0
2019,Montreal,1060,J4V,5.0,3.0,6.0,1,,6.0,6.0,3.0,0.0
2019,Montreal,1060,J6R,2.0,1.0,8.0,4,,8.0,2.0,0.0,2.75
2019,Montreal,1060,J7A,1.0,1.0,12.0,12,,12.0,1.0,0.0,1.0
2019,Montreal,1060,H1C,2.0,1.0,8.0,4,,8.0,2.0,0.0,0.0
2019,Montreal,1060,H1L,5.0,3.0,16.0,3,,16.0,5.0,2.0,7.67
2019,Montreal,1060,H3C,5.0,2.0,353.0,1,,353.0,353.0,25.0,6.0
2019,Montreal,1060,H4H,5.0,3.0,10.0,2,,10.0,5.0,2.0,2.0
2019,Montreal,1060,H7M,5.0,2.0,228.0,1,,228.0,228.0,15.0,4.0
2019,Montreal,1060,H7Y,1.0,1.0,3.0,3,,3.0,1.0,0.0,3.33
2019,Montreal,1060,J3H,5.0,2.0,51.0,3,,51.0,17.0,2.67,1.33
2019,Montreal,1060,J4G,4.0,1.0,3.0,1,,3.0,3.0,0.0,0.0
2019,Montreal,1060,J4K,4.0,3.0,3.0,1,,3.0,3.0,0.0,1.0
2019,Montreal,1060,J4X,5.0,3.0,58.0,1,,58.0,58.0,15.0,29.0
2019,Montreal,1060,J5B,2.0,1.0,4.0,2,,4.0,2.0,0.0,1.0
2019,Montreal,1060,J5M,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2019,Montreal,1060,J5W,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2019,Montreal,1060,J5X,5.0,1.0,3.0,1,,3.0,3.0,2.0,4.0
2019,Montreal,1060,J7R,2.0,1.0,54.0,27,,54.0,2.0,0.0,9.33
2019,Montreal,1060,J7R,5.0,1.0,2.0,1,,2.0,2.0,0.0,29.0
2019,Montreal,1060,H1B,5.0,2.0,73.0,8,,73.0,9.0,2.25,1.75
2019,Montreal,1060,H1H,4.0,1.0,3.0,1,,3.0,3.0,0.0,2.0
2019,Montreal,1060,H7E,1.0,1.0,8.0,8,,8.0,1.0,0.0,4.88
2019,Montreal,1060,H7G,5.0,2.0,89.0,2,,89.0,45.0,4.5,4.0
2019,Montreal,1060,H7K,1.0,1.0,7.0,7,,7.0,1.0,0.0,4.71
2019,Montreal,1060,H8Z,2.0,1.0,2.0,1,,2.0,2.0,0.0,19.0
2019,Montreal,1060,H9H,4.0,1.0,5.0,1,,5.0,5.0,0.0,11.0
2019,Montreal,1060,J0L,5.0,3.0,16.0,1,,16.0,16.0,3.0,4.0
2019,Montreal,1060,J0N,2.0,1.0,34.0,17,,34.0,2.0,0.0,10.24
2019,Montreal,1060,J0P,2.0,1.0,16.0,8,,16.0,2.0,0.0,1.25
2019,Montreal,1060,J3H,2.0,1.0,2.0,1,,2.0,2.0,0.0,3.0
2019,Montreal,1060,J4B,1.0,1.0,4.0,4,,4.0,1.0,0.0,1.5
2019,Montreal,1060,J4L,5.0,2.0,9.0,3,,9.0,3.0,2.0,0.33
2019,Montreal,1060,J6K,4.0,1.0,13.0,2,,13.0,7.0,0.0,0.5
2019,Montreal,1060,J7C,1.0,1.0,76.0,76,,76.0,1.0,0.0,3.46
2019,Montreal,1060,H1N,5.0,2.0,300.0,4,,300.0,75.0,4.75,1.25
2019,Montreal,1060,H1Y,5.0,4.0,28.0,1,,28.0,28.0,7.0,9.0
2019,Montreal,1060,H2R,5.0,3.0,120.0,2,,120.0,60.0,6.0,8.0
2019,Montreal,1060,H2T,5.0,2.0,12.0,1,,12.0,12.0,3.0,3.0
2019,Montreal,1060,H4K,5.0,2.0,5.0,1,,5.0,5.0,2.0,0.0
2019,Montreal,1060,H4S,5.0,3.0,54.0,1,,54.0,54.0,4.0,14.0
2019,Montreal,1060,H4W,5.0,3.0,206.0,1,,206.0,206.0,12.0,1.0
2019,Montreal,1060,H7A,2.0,1.0,4.0,2,,4.0,2.0,0.0,15.0
2019,Montreal,1060,H7M,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2019,Montreal,1060,H7V,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2019,Montreal,1060,H7W,5.0,3.0,8.0,1,,8.0,8.0,3.0,26.0
2019,Montreal,1060,H7X,5.0,2.0,44.0,9,,44.0,5.0,3.0,2.44
2019,Montreal,1060,H8N,5.0,3.0,180.0,2,,180.0,90.0,6.5,6.0
2019,Montreal,1060,H8S,4.0,1.0,5.0,1,,5.0,5.0,0.0,16.0
2019,Montreal,1060,J0N,5.0,3.0,91.0,15,,91.0,6.0,2.4,5.0
2019,Montreal,1060,J3L,1.0,1.0,108.0,108,,108.0,1.0,0.0,0.98
2019,Montreal,1060,J3L,4.0,1.0,16.0,4,,16.0,4.0,0.0,0.25
2019,Montreal,1060,J3L,5.0,3.0,46.0,5,,46.0,9.0,2.8,5.0
2019,Montreal,1060,J3Y,4.0,1.0,30.0,9,,30.0,3.0,0.0,1.89
2019,Montreal,1060,J4V,5.0,2.0,100.0,3,,100.0,33.0,3.0,4.33
2019,Montreal,1060,J6A,5.0,3.0,8.0,1,,8.0,8.0,3.0,4.0
2019,Montreal,1060,J7R,5.0,3.0,15.0,3,,15.0,5.0,3.0,0.0
2019,Montreal,1060,J7V,1.0,1.0,84.0,84,,84.0,1.0,0.0,1.82
2019,Montreal,1060,J7Y,2.0,1.0,2.0,1,,2.0,2.0,0.0,2.0
2019,Montreal,1060,H3E,4.0,1.0,5.0,1,,5.0,5.0,0.0,17.0
2019,Montreal,1060,H9A,1.0,1.0,2.0,2,,2.0,1.0,0.0,1.0
2019,Montreal,1060,J4H,5.0,1.0,2.0,1,,2.0,2.0,2.0,1.0
2019,Montreal,1060,J5Z,5.0,3.0,3.0,1,,3.0,3.0,2.0,2.0
2019,Montreal,1060,J6Y,4.0,1.0,35.0,6,,35.0,6.0,0.0,5.0
2019,Montreal,1060,H2S,5.0,1.0,1.0,1,,1.0,1.0,2.0,8.0
2019,Montreal,1060,H2S,5.0,3.0,77.0,4,,77.0,19.0,3.75,6.25
2019,Montreal,1060,H3K,1.0,1.0,3.0,3,,3.0,1.0,0.0,4.67
2019,Montreal,1060,H7J,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2019,Montreal,1060,H8N,4.0,1.0,23.0,3,,23.0,8.0,0.0,5.0
2019,Montreal,1060,H9G,5.0,2.0,24.0,1,,24.0,24.0,3.0,17.0
2019,Montreal,1060,H9R,5.0,3.0,104.0,1,,104.0,104.0,10.0,6.0
2019,Montreal,1060,H9X,4.0,1.0,49.0,10,,49.0,5.0,0.0,3.3
2019,Montreal,1060,J0L,4.0,1.0,12.0,3,,12.0,4.0,0.0,0.0
2019,Montreal,1060,J3B,1.0,1.0,16.0,16,,16.0,1.0,0.0,1.56
2019,Montreal,1060,J3E,4.0,1.0,43.0,11,,43.0,4.0,0.0,6.27
2019,Montreal,1060,J3G,5.0,2.0,212.0,27,38.0,174.0,8.0,0.89,2.59
2019,Montreal,1060,J5A,1.0,1.0,27.0,27,,27.0,1.0,0.0,4.67
2019,Montreal,1060,J5W,2.0,1.0,4.0,2,,4.0,2.0,0.0,7.5
2019,Montreal,1060,J6A,5.0,4.0,6.0,1,,6.0,6.0,2.0,0.0
2019,Montreal,1060,J6K,1.0,1.0,12.0,12,,12.0,1.0,0.0,3.17
2019,Montreal,1060,J7V,5.0,3.0,119.0,7,,119.0,17.0,3.29,1.0
2019,Montreal,1060,H1E,5.0,2.0,4.0,1,,4.0,4.0,2.0,4.0
2019,Montreal,1060,H1H,5.0,3.0,40.0,2,,40.0,20.0,3.5,0.0
2019,Montreal,1060,H7H,1.0,1.0,6.0,6,,6.0,1.0,0.0,1.83
2019,Montreal,1060,H7W,1.0,1.0,4.0,4,,4.0,1.0,0.0,1.5
2019,Montreal,1060,H8T,1.0,1.0,2.0,2,,2.0,1.0,0.0,3.0
2019,Montreal,1060,J0N,5.0,2.0,107.0,25,14.0,93.0,4.0,1.36,2.04
2019,Montreal,1060,J4T,4.0,1.0,12.0,3,,12.0,4.0,0.0,1.33
2019,Montreal,1060,J4Y,1.0,1.0,7.0,7,,7.0,1.0,0.0,1.29
2019,Montreal,1060,J5A,4.0,1.0,54.0,17,,54.0,3.0,0.0,3.71
2019,Montreal,1060,J5T,2.0,1.0,6.0,3,,6.0,2.0,0.0,1.33
2019,Montreal,1060,J7G,1.0,1.0,20.0,20,,20.0,1.0,0.0,13.55
2019,Montreal,1060,J7K,1.0,1.0,70.0,70,,70.0,1.0,0.0,3.06
2019,Montreal,1060,J7K,5.0,3.0,36.0,2,,36.0,18.0,2.0,3.5
2019,Montreal,1060,H1A,5.0,3.0,15.0,1,,15.0,15.0,3.0,4.0
2019,Montreal,1060,H1N,1.0,1.0,1.0,1,,1.0,1.0,0.0,9.0
2019,Montreal,1060,H3H,5.0,3.0,498.0,2,,498.0,249.0,24.0,7.0
2019,Montreal,1060,H4G,5.0,3.0,15.0,2,,15.0,8.0,3.0,2.5
2019,Montreal,1060,H4T,5.0,1.0,6.0,1,,6.0,6.0,3.0,0.0
2019,Montreal,1060,H7L,1.0,1.0,22.0,22,,22.0,1.0,0.0,9.14
2019,Montreal,1060,H7R,5.0,2.0,82.0,4,1.0,81.0,21.0,2.5,2.0
2019,Montreal,1060,J0L,2.0,1.0,46.0,23,,46.0,2.0,0.0,0.87
2019,Montreal,1060,J4G,5.0,2.0,3.0,1,,3.0,3.0,2.0,0.0
2019,Montreal,1060,J5M,1.0,1.0,99.0,99,,99.0,1.0,0.0,0.27
2019,Montreal,1060,J6A,1.0,1.0,8.0,8,,8.0,1.0,0.0,4.75
2019,Montreal,1060,J7A,5.0,2.0,38.0,4,,38.0,10.0,2.75,9.75
2019,Montreal,1060,H2J,5.0,3.0,6.0,1,,6.0,6.0,3.0,8.0
2019,Montreal,1060,H3J,5.0,2.0,3.0,1,,3.0,3.0,3.0,8.0
2019,Montreal,1060,H3Z,4.0,3.0,4.0,1,,4.0,4.0,0.0,11.0
2019,Montreal,1060,H9S,1.0,1.0,12.0,12,,12.0,1.0,0.0,3.75
2019,Montreal,1060,J3L,5.0,2.0,70.0,19,9.0,61.0,4.0,1.37,1.95
2019,Montreal,1060,J3N,1.0,1.0,13.0,13,,13.0,1.0,0.0,0.54
2019,Montreal,1060,J3X,5.0,2.0,74.0,4,1.0,73.0,19.0,2.0,2.5
2019,Montreal,1060,J4J,4.0,1.0,39.0,13,,39.0,3.0,0.0,0.38
2019,Montreal,1060,J4J,5.0,1.0,2.0,1,,2.0,2.0,2.0,7.0
2019,Montreal,1060,J4K,4.0,1.0,21.0,6,,21.0,4.0,0.0,0.33
2019,Montreal,1060,J4K,5.0,3.0,24.0,2,,24.0,12.0,3.0,0.5
2019,Montreal,1060,J4Z,1.0,1.0,36.0,36,,36.0,1.0,0.0,1.17
2019,Montreal,1060,J5R,1.0,1.0,32.0,32,,32.0,1.0,0.0,3.97
2019,Montreal,1060,J5X,1.0,1.0,14.0,14,,14.0,1.0,0.0,1.21
2019,Montreal,1060,J5X,4.0,1.0,4.0,1,,4.0,4.0,0.0,17.0
2019,Montreal,1060,J6J,5.0,3.0,10.0,2,,10.0,5.0,2.0,0.0
2019,Montreal,1060,J6Z,1.0,1.0,20.0,20,,20.0,1.0,0.0,3.8
2019,Montreal,1060,J7N,2.0,1.0,44.0,22,,44.0,2.0,0.0,6.14
2019,Montreal,1060,J7N,5.0,2.0,376.0,88,47.0,329.0,4.0,1.44,3.52
2019,Montreal,1060,H1P,1.0,1.0,4.0,4,,4.0,1.0,0.0,9.25
2019,Montreal,1060,H2S,1.0,1.0,1.0,1,,1.0,1.0,0.0,2.0
2019,Montreal,1060,H3R,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.33
2019,Montreal,1060,H4T,4.0,1.0,48.0,8,,48.0,6.0,0.0,2.13
2019,Montreal,1060,H7A,4.0,1.0,43.0,7,,43.0,6.0,0.0,12.14
2019,Montreal,1060,H8N,4.0,3.0,34.0,4,,34.0,9.0,0.0,31.75
2019,Montreal,1060,J3Y,2.0,1.0,78.0,39,,78.0,2.0,0.0,1.38
2019,Montreal,1060,J4B,2.0,1.0,4.0,2,,4.0,2.0,0.0,5.5
2019,Montreal,1060,J4J,1.0,1.0,8.0,8,,8.0,1.0,0.0,0.5
2019,Montreal,1060,J4K,1.0,1.0,6.0,6,,6.0,1.0,0.0,3.0
2019,Montreal,1060,J4P,5.0,2.0,18.0,4,,18.0,5.0,2.0,0.5
2019,Montreal,1060,J4Z,5.0,1.0,2.0,1,,2.0,2.0,2.0,1.0
2019,Montreal,1060,J7X,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.0
2019,Montreal,1060,H3W,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2019,Montreal,1060,H4A,1.0,1.0,1.0,1,,1.0,1.0,0.0,6.0
2019,Montreal,1060,H7M,5.0,3.0,6.0,1,,6.0,6.0,2.0,0.0
2019,Montreal,1060,H7X,5.0,3.0,24.0,1,,24.0,24.0,4.0,0.0
2019,Montreal,1060,J3B,2.0,1.0,8.0,4,,8.0,2.0,0.0,5.25
2019,Montreal,1060,J3X,4.0,1.0,8.0,1,,8.0,8.0,0.0,3.0
2019,Montreal,1060,J4J,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.4
2019,Montreal,1060,J5K,1.0,1.0,95.0,95,,95.0,1.0,0.0,0.94
2019,Montreal,1060,J5Z,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2019,Montreal,1060,J6K,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.67
2019,Montreal,1060,J6W,4.0,1.0,11.0,3,,11.0,4.0,0.0,18.67
2019,Montreal,1060,J6Y,5.0,2.0,161.0,11,2.0,159.0,15.0,2.55,4.18
2019,Montreal,1060,J7C,5.0,2.0,143.0,17,6.0,137.0,8.0,2.41,1.06
2019,Montreal,1060,J7J,1.0,1.0,106.0,106,,106.0,1.0,0.0,8.42
2019,Montreal,1060,J7J,2.0,1.0,28.0,14,,28.0,2.0,0.0,6.5
2019,Montreal,1060,J7R,5.0,2.0,82.0,14,3.0,79.0,6.0,2.07,2.79
2019,Montreal,1060,J7V,4.0,3.0,18.0,2,,18.0,9.0,0.0,4.5
2019,Montreal,1060,H4M,2.0,1.0,2.0,1,,2.0,2.0,0.0,2.0
2019,Montreal,1060,J0V,1.0,1.0,11.0,11,,11.0,1.0,0.0,0.82
2019,Montreal,1060,J3G,1.0,1.0,19.0,19,,19.0,1.0,0.0,0.79
2019,Montreal,1060,J4V,1.0,1.0,4.0,4,,4.0,1.0,0.0,1.5
2019,Montreal,1060,J6J,5.0,2.0,214.0,3,1.0,213.0,71.0,3.33,12.67
2019,Montreal,1060,J6V,5.0,2.0,3.0,1,,3.0,3.0,2.0,1.0
2019,Montreal,1060,J6W,5.0,1.0,6.0,2,,6.0,3.0,1.5,1.0
2019,Montreal,1060,J6Z,2.0,1.0,26.0,13,,26.0,2.0,0.0,7.38
2019,Montreal,1060,J7K,2.0,1.0,48.0,24,,48.0,2.0,0.0,0.96
2019,Montreal,1060,J7V,5.0,2.0,276.0,14,1.0,275.0,20.0,3.29,4.71
2019,Montreal,1060,H1R,5.0,4.0,100.0,1,,100.0,100.0,7.0,32.0
2019,Montreal,1060,H1Y,5.0,3.0,317.0,4,,317.0,79.0,6.25,7.0
2019,Montreal,1060,H2K,5.0,2.0,128.0,7,,128.0,18.0,3.14,10.14
2019,Montreal,1060,H2R,1.0,1.0,2.0,2,,2.0,1.0,0.0,1.0
2019,Montreal,1060,H4C,5.0,2.0,10.0,3,,10.0,3.0,3.0,5.0
2019,Montreal,1060,H4S,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2019,Montreal,1060,H7L,5.0,3.0,7.0,1,,7.0,7.0,4.0,4.0
2019,Montreal,1060,H7T,1.0,1.0,25.0,25,,25.0,1.0,0.0,3.2
2019,Montreal,1060,J0N,1.0,1.0,133.0,133,,133.0,1.0,0.0,8.57
2019,Montreal,1060,J2X,5.0,2.0,90.0,16,,90.0,6.0,2.25,1.38
2019,Montreal,1060,J3Y,5.0,2.0,271.0,31,25.0,246.0,9.0,1.39,1.97
2019,Montreal,1060,J5K,5.0,2.0,14.0,12,11.0,3.0,1.0,0.17,1.33
2019,Montreal,1060,J6R,5.0,2.0,121.0,12,,121.0,10.0,2.5,1.5
2019,Montreal,1060,J7E,4.0,1.0,8.0,1,,8.0,8.0,0.0,4.0
2019,Montreal,1060,J7E,5.0,2.0,56.0,9,,56.0,6.0,2.0,1.33
2019,Montreal,1060,J7G,4.0,1.0,21.0,3,,21.0,7.0,0.0,0.0
