reference_period,metro,metcode,stcan_cmacode,censustr,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2013,Edmonton,0340,835,0033.01,151.0,2,,151.0,75.5,14.0,0.0
2013,Edmonton,0340,835,0078.12,51.0,1,,51.0,51.0,0.0,0.0
2013,Edmonton,0340,835,0100.00,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0104.20,87.0,16,,87.0,5.44,0.25,0.69
2013,Edmonton,0340,835,0161.01,85.0,70,,85.0,1.21,0.0,0.34
2013,Edmonton,0340,835,0017.00,35.0,25,,35.0,1.4,0.0,0.48
2013,Edmonton,0340,835,0055.00,11.0,8,,11.0,1.38,0.0,1.13
2013,Edmonton,0340,835,9023.00,10.0,10,,10.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0019.01,54.0,1,,54.0,54.0,0.0,
2013,Edmonton,0340,835,0042.01,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0153.00,119.0,106,,119.0,1.12,0.0,0.2
2013,Edmonton,0340,835,9011.00,74.0,74,,74.0,1.0,0.0,0.26
2013,Edmonton,0340,835,0008.01,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0060.01,3.0,2,,3.0,1.5,0.0,1.0
2013,Edmonton,0340,835,0079.04,383.0,217,,383.0,1.76,0.02,0.16
2013,Edmonton,0340,835,0120.06,374.0,104,,374.0,3.6,0.12,0.93
2013,Edmonton,0340,835,9027.00,28.0,28,,28.0,1.0,0.0,0.89
2013,Edmonton,0340,835,0004.02,10.0,10,,10.0,1.0,0.0,0.3
2013,Edmonton,0340,835,0078.08,163.0,106,,163.0,1.54,0.0,0.35
2013,Edmonton,0340,835,9019.00,2.0,2,,2.0,1.0,0.0,3.5
2013,Edmonton,0340,835,0010.00,7.0,7,,7.0,1.0,0.0,0.14
2013,Edmonton,0340,835,0050.00,22.0,10,,22.0,2.2,0.0,0.3
2013,Edmonton,0340,835,0078.03,56.0,41,,56.0,1.37,0.0,0.49
2013,Edmonton,0340,835,0102.00,7.0,7,,7.0,1.0,0.0,0.14
2013,Edmonton,0340,835,0104.23,759.0,291,,759.0,2.61,0.04,0.73
2013,Edmonton,0340,835,9015.00,15.0,15,,15.0,1.0,0.0,0.67
2013,Edmonton,0340,835,0057.00,5.0,5,,5.0,1.0,0.0,0.4
2013,Edmonton,0340,835,0079.04,175.0,94,,175.0,1.86,0.0,0.08
2013,Edmonton,0340,835,0104.18,4.0,2,,4.0,2.0,0.0,1.0
2013,Edmonton,0340,835,0154.00,229.0,160,,229.0,1.43,0.0,0.5
2013,Edmonton,0340,835,0162.02,302.0,193,,302.0,1.56,0.0,0.57
2013,Edmonton,0340,835,9006.00,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,9021.00,7.0,7,,7.0,1.0,0.0,0.5
2013,Edmonton,0340,835,9024.00,10.0,10,,10.0,1.0,0.0,0.3
2013,Edmonton,0340,835,9025.00,27.0,27,,27.0,1.0,0.0,0.81
2013,Edmonton,0340,835,9032.00,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0075.10,23.0,15,,23.0,1.53,0.0,0.53
2013,Edmonton,0340,835,0078.12,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0079.03,131.0,108,,131.0,1.21,0.0,0.22
2013,Edmonton,0340,835,0140.03,318.0,67,,318.0,4.75,0.24,0.52
2013,Edmonton,0340,835,0160.01,35.0,35,,35.0,1.0,0.0,0.51
2013,Edmonton,0340,835,0007.02,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0020.00,34.0,23,,34.0,1.48,0.0,0.41
2013,Edmonton,0340,835,0104.26,2296.0,1222,,2296.0,1.88,0.04,0.12
2013,Edmonton,0340,835,0105.04,3.0,3,,3.0,1.0,0.0,1.33
2013,Edmonton,0340,835,0163.05,76.0,36,,76.0,2.11,0.08,2.42
2013,Edmonton,0340,835,0078.06,103.0,3,,103.0,34.33,1.33,1.0
2013,Edmonton,0340,835,0164.02,6.0,6,,6.0,1.0,0.0,0.83
2013,Edmonton,0340,835,0002.05,11.0,9,,11.0,1.22,0.0,0.56
2013,Edmonton,0340,835,0014.00,34.0,25,,34.0,1.36,0.0,0.04
2013,Edmonton,0340,835,0019.02,8.0,6,,8.0,1.33,0.0,0.17
2013,Edmonton,0340,835,0022.00,23.0,3,,23.0,7.67,0.0,0.0
2013,Edmonton,0340,835,0023.00,9.0,8,,9.0,1.13,0.0,0.13
2013,Edmonton,0340,835,0090.13,66.0,62,,66.0,1.06,0.0,0.65
2013,Edmonton,0340,835,0152.00,98.0,74,,98.0,1.32,0.0,0.68
2013,Edmonton,0340,835,0007.01,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0044.00,437.0,6,,437.0,72.83,9.33,0.0
2013,Edmonton,0340,835,0049.00,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0067.02,2.0,1,,2.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0071.00,4.0,1,,4.0,4.0,0.0,0.0
2013,Edmonton,0340,835,0090.15,22.0,6,,22.0,3.67,0.0,0.0
2013,Edmonton,0340,835,0104.24,177.0,88,,177.0,2.01,0.0,0.12
2013,Edmonton,0340,835,0121.06,78.0,1,,78.0,78.0,6.0,0.0
2013,Edmonton,0340,835,9005.00,18.0,18,,18.0,1.0,0.0,0.39
2013,Edmonton,0340,835,0090.05,2.0,1,,2.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0104.12,19.0,19,,19.0,1.0,0.0,0.47
2013,Edmonton,0340,835,0070.00,2.0,1,,2.0,2.0,0.0,2.0
2013,Edmonton,0340,835,0106.02,10.0,10,,10.0,1.0,0.0,0.3
2013,Edmonton,0340,835,0021.00,36.0,11,,36.0,3.27,0.36,0.0
2013,Edmonton,0340,835,0047.00,124.0,2,,124.0,62.0,2.0,0.0
2013,Edmonton,0340,835,0090.22,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0101.01,58.0,1,,58.0,58.0,4.0,3.0
2013,Edmonton,0340,835,0104.22,7.0,5,,7.0,1.4,0.0,0.0
2013,Edmonton,0340,835,0104.26,68.0,32,,68.0,2.13,0.0,1.43
2013,Edmonton,0340,835,0121.03,3.0,2,,3.0,1.5,0.0,0.0
2013,Edmonton,0340,835,0005.11,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0006.11,38.0,38,,38.0,1.0,0.0,0.13
2013,Edmonton,0340,835,0075.07,2.0,1,,2.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0075.12,49.0,8,,49.0,6.13,0.0,0.0
2013,Edmonton,0340,835,0079.03,111.0,21,,111.0,5.29,0.0,0.0
2013,Edmonton,0340,835,0104.27,142.0,69,,142.0,2.06,0.06,0.01
2013,Edmonton,0340,835,0121.09,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0156.00,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,9013.01,2.0,2,,2.0,1.0,0.0,2.0
2013,Edmonton,0340,835,0012.01,18.0,13,,18.0,1.38,0.0,0.0
2013,Edmonton,0340,835,0105.03,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0005.01,9.0,1,,9.0,9.0,0.0,0.0
2013,Edmonton,0340,835,0006.18,14.0,14,,14.0,1.0,0.0,7.14
2013,Edmonton,0340,835,0075.11,18.0,9,,18.0,2.0,0.0,0.22
2013,Edmonton,0340,835,0078.02,77.0,4,,77.0,19.25,1.0,0.0
2013,Edmonton,0340,835,0078.17,153.0,114,,153.0,1.34,0.0,0.25
2013,Edmonton,0340,835,0163.06,1.0,1,,1.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0164.02,72.0,71,,72.0,1.01,0.0,0.63
2013,Edmonton,0340,835,9007.00,6.0,6,,6.0,1.0,0.0,0.67
2013,Edmonton,0340,835,0012.02,4.0,2,,4.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0042.02,5.0,4,,5.0,1.25,0.0,0.5
2013,Edmonton,0340,835,0062.00,6.0,3,,6.0,2.0,0.0,0.33
2013,Edmonton,0340,835,0078.09,5.0,5,,5.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0105.06,15.0,15,,15.0,1.0,0.0,0.53
2013,Edmonton,0340,835,0106.01,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0140.04,48.0,48,,48.0,1.0,0.0,0.35
2013,Edmonton,0340,835,0142.03,114.0,57,,114.0,2.0,0.0,0.68
2013,Edmonton,0340,835,0026.02,2.0,1,,2.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0163.03,26.0,20,,26.0,1.3,0.0,1.3
2013,Edmonton,0340,835,0035.00,5.0,5,,5.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0036.00,4.0,4,,4.0,1.0,0.0,0.5
2013,Edmonton,0340,835,0078.06,15.0,3,,15.0,5.0,0.0,0.0
2013,Edmonton,0340,835,0161.02,176.0,26,,176.0,6.77,0.0,0.31
2013,Edmonton,0340,835,9014.00,20.0,20,,20.0,1.0,0.0,0.95
2013,Edmonton,0340,835,0006.05,12.0,12,,12.0,1.0,0.0,0.33
2013,Edmonton,0340,835,0031.00,2.0,2,,2.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0048.00,17.0,11,,17.0,1.55,0.0,0.09
2013,Edmonton,0340,835,0073.00,2.0,1,,2.0,2.0,0.0,0.0
2013,Edmonton,0340,835,0104.10,9.0,9,,9.0,1.0,0.0,0.78
2013,Edmonton,0340,835,0105.04,3.0,3,,3.0,1.0,0.0,0.0
2013,Edmonton,0340,835,0105.05,28.0,28,,28.0,1.0,0.0,0.57
2013,Edmonton,0340,835,0006.01,16.0,3,,16.0,5.33,0.0,
2013,Edmonton,0340,835,0013.00,102.0,11,,102.0,9.27,0.36,4.27
2013,Edmonton,0340,835,0046.00,29.0,2,,29.0,14.5,2.0,0.0
2013,Edmonton,0340,835,0059.00,17.0,11,,17.0,1.55,0.0,0.18
2013,Edmonton,0340,835,0079.02,510.0,336,,510.0,1.52,0.01,0.28
2013,Edmonton,0340,835,0061.00,12.0,8,,12.0,1.5,0.0,0.0
2013,Edmonton,0340,835,9009.00,12.0,12,,12.0,1.0,0.0,0.5
2013,Edmonton,0340,835,0011.00,27.0,21,,27.0,1.29,0.0,0.0
2013,Edmonton,0340,835,0104.18,80.0,56,,80.0,1.43,0.0,1.3
2013,Edmonton,0340,835,0151.01,273.0,120,,273.0,2.28,0.0,1.47
2013,Edmonton,0340,835,0163.06,57.0,47,,57.0,1.21,0.0,0.87
2014,Edmonton,0340,835,0041.00,3.0,3,,3.0,1.0,0.0,3.0
2014,Edmonton,0340,835,0044.00,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0065.01,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,9006.00,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0029.00,46.0,27,,46.0,1.7,0.11,0.5
2014,Edmonton,0340,835,0032.02,254.0,2,,254.0,127.0,14.5,0.0
2014,Edmonton,0340,835,0047.00,2.0,1,,2.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0104.18,43.0,23,,43.0,1.87,0.0,2.35
2014,Edmonton,0340,835,0151.01,96.0,84,,96.0,1.14,0.0,0.87
2014,Edmonton,0340,835,0005.05,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0011.00,40.0,29,,40.0,1.38,0.07,0.21
2014,Edmonton,0340,835,0034.00,19.0,17,,19.0,1.12,0.0,0.38
2014,Edmonton,0340,835,0050.00,12.0,7,,12.0,1.71,0.0,0.43
2014,Edmonton,0340,835,0121.08,251.0,200,,251.0,1.26,0.02,0.59
2014,Edmonton,0340,835,0162.01,2.0,2,,2.0,1.0,0.0,2.0
2014,Edmonton,0340,835,0163.06,67.0,56,,67.0,1.2,0.0,1.18
2014,Edmonton,0340,835,0164.02,69.0,65,,69.0,1.06,0.0,0.55
2014,Edmonton,0340,835,9010.00,9.0,9,,9.0,1.0,0.0,0.78
2014,Edmonton,0340,835,0016.02,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0039.00,13.0,8,,13.0,1.63,0.0,0.5
2014,Edmonton,0340,835,0066.01,8.0,4,,8.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0104.02,20.0,20,,20.0,1.0,0.0,0.4
2014,Edmonton,0340,835,0105.04,7.0,7,,7.0,1.0,0.0,0.57
2014,Edmonton,0340,835,0120.01,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0162.02,536.0,261,,536.0,2.05,0.02,0.62
2014,Edmonton,0340,835,0051.01,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0104.17,365.0,124,,365.0,2.94,0.13,1.03
2014,Edmonton,0340,835,0140.03,337.0,102,,337.0,3.3,0.05,0.58
2014,Edmonton,0340,835,0049.00,3.0,3,,3.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0102.00,3.0,3,,3.0,1.0,0.0,0.33
2014,Edmonton,0340,835,0105.05,15.0,15,,15.0,1.0,0.0,0.13
2014,Edmonton,0340,835,0105.06,15.0,14,,15.0,1.07,0.0,0.54
2014,Edmonton,0340,835,0161.02,8.0,7,,8.0,1.14,0.0,0.14
2014,Edmonton,0340,835,0006.18,110.0,12,,110.0,9.17,0.33,0.83
2014,Edmonton,0340,835,0027.00,13.0,11,,13.0,1.18,0.0,0.18
2014,Edmonton,0340,835,0142.03,115.0,74,,115.0,1.55,0.0,0.36
2014,Edmonton,0340,835,9011.00,79.0,79,,79.0,1.0,0.0,0.57
2014,Edmonton,0340,835,0033.01,200.0,1,,200.0,200.0,40.0,
2014,Edmonton,0340,835,0045.00,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0079.04,660.0,496,,660.0,1.33,0.01,0.35
2014,Edmonton,0340,835,0160.01,18.0,18,,18.0,1.0,0.0,0.38
2014,Edmonton,0340,835,0017.00,17.0,13,,17.0,1.31,0.0,0.08
2014,Edmonton,0340,835,0022.00,2.0,1,,2.0,2.0,0.0,2.0
2014,Edmonton,0340,835,0032.01,17.0,1,,17.0,17.0,3.0,0.0
2014,Edmonton,0340,835,0060.01,8.0,5,,8.0,1.6,0.0,1.2
2014,Edmonton,0340,835,0075.09,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0006.11,36.0,28,,36.0,1.29,0.0,0.04
2014,Edmonton,0340,835,0048.00,10.0,8,,10.0,1.25,0.0,0.38
2014,Edmonton,0340,835,0067.01,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0070.00,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0090.20,1.0,1,,1.0,1.0,0.0,1.0
2014,Edmonton,0340,835,0104.26,2478.0,1613,,2478.0,1.54,0.01,0.24
2014,Edmonton,0340,835,0111.00,1.0,1,,1.0,1.0,0.0,1.0
2014,Edmonton,0340,835,0164.01,235.0,156,,235.0,1.51,0.0,0.21
2014,Edmonton,0340,835,9013.01,18.0,18,,18.0,1.0,0.0,0.22
2014,Edmonton,0340,835,0059.00,24.0,13,,24.0,1.85,0.0,0.0
2014,Edmonton,0340,835,9021.00,13.0,13,,13.0,1.0,0.0,0.23
2014,Edmonton,0340,835,0024.01,10.0,10,,10.0,1.0,0.0,0.4
2014,Edmonton,0340,835,0061.00,13.0,8,,13.0,1.63,0.0,0.13
2014,Edmonton,0340,835,0075.02,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0004.02,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0023.00,43.0,6,,43.0,7.17,0.67,0.0
2014,Edmonton,0340,835,0031.00,14.0,12,,14.0,1.17,0.0,0.36
2014,Edmonton,0340,835,0104.24,119.0,56,,119.0,2.13,0.07,0.18
2014,Edmonton,0340,835,0120.03,7.0,4,,7.0,1.75,0.0,0.5
2014,Edmonton,0340,835,0121.09,58.0,56,,58.0,1.04,0.0,0.27
2014,Edmonton,0340,835,0161.01,56.0,44,,56.0,1.27,0.0,0.37
2014,Edmonton,0340,835,9008.00,4.0,3,,4.0,1.33,0.0,0.0
2014,Edmonton,0340,835,0140.06,899.0,316,,899.0,2.84,0.06,0.54
2014,Edmonton,0340,835,0200.00,42.0,7,,42.0,6.0,0.57,2.86
2014,Edmonton,0340,835,0055.00,7.0,6,,7.0,1.17,0.0,0.5
2014,Edmonton,0340,835,0064.01,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0104.20,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0105.03,8.0,8,,8.0,1.0,0.0,1.71
2014,Edmonton,0340,835,0121.06,22.0,17,,22.0,1.29,0.0,0.18
2014,Edmonton,0340,835,9014.00,34.0,34,,34.0,1.0,0.0,0.5
2014,Edmonton,0340,835,0004.01,2.0,2,,2.0,1.0,0.0,1.0
2014,Edmonton,0340,835,0121.07,300.0,268,,300.0,1.12,0.0,0.87
2014,Edmonton,0340,835,9023.00,5.0,5,,5.0,1.0,0.0,0.0
2014,Edmonton,0340,835,9028.00,1.0,1,,1.0,1.0,0.0,1.0
2014,Edmonton,0340,835,0013.00,16.0,11,,16.0,1.45,0.18,0.64
2014,Edmonton,0340,835,0035.00,11.0,9,,11.0,1.22,0.0,0.0
2014,Edmonton,0340,835,0036.00,8.0,7,,8.0,1.14,0.0,0.14
2014,Edmonton,0340,835,0042.02,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0079.02,504.0,383,,504.0,1.32,0.01,0.3
2014,Edmonton,0340,835,0008.01,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0012.01,11.0,8,,11.0,1.38,0.0,0.0
2014,Edmonton,0340,835,0163.05,30.0,20,,30.0,1.5,0.0,2.47
2014,Edmonton,0340,835,9020.00,4.0,4,,4.0,1.0,0.0,2.0
2014,Edmonton,0340,835,0028.00,14.0,9,,14.0,1.56,0.0,0.33
2014,Edmonton,0340,835,0078.06,61.0,14,,61.0,4.36,0.0,2.93
2014,Edmonton,0340,835,0104.23,1617.0,1099,,1617.0,1.47,0.01,0.55
2014,Edmonton,0340,835,0106.01,447.0,338,,447.0,1.32,0.0,0.78
2014,Edmonton,0340,835,9002.00,44.0,44,,44.0,1.0,0.0,0.3
2014,Edmonton,0340,835,0062.00,9.0,5,,9.0,1.8,0.0,0.4
2014,Edmonton,0340,835,0063.00,17.0,8,,17.0,2.13,0.0,0.5
2014,Edmonton,0340,835,0140.04,36.0,36,,36.0,1.0,0.0,0.31
2014,Edmonton,0340,835,0163.03,92.0,61,,92.0,1.51,0.0,1.26
2014,Edmonton,0340,835,9025.00,41.0,41,,41.0,1.0,0.0,0.68
2014,Edmonton,0340,835,0012.02,2.0,1,,2.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0024.02,14.0,14,,14.0,1.0,0.0,0.07
2014,Edmonton,0340,835,0073.00,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0104.12,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0140.05,6.0,5,,6.0,1.2,0.0,0.6
2014,Edmonton,0340,835,0025.00,9.0,6,,9.0,1.5,0.0,0.33
2014,Edmonton,0340,835,0101.01,1.0,1,,1.0,1.0,0.0,2.0
2014,Edmonton,0340,835,0006.17,9.0,5,,9.0,1.8,0.0,0.0
2014,Edmonton,0340,835,0038.00,1.0,1,,1.0,1.0,0.0,2.0
2014,Edmonton,0340,835,0043.00,4.0,4,,4.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0078.12,84.0,6,,84.0,14.0,0.67,
2014,Edmonton,0340,835,9009.00,10.0,10,,10.0,1.0,0.0,0.5
2014,Edmonton,0340,835,0056.00,14.0,9,,14.0,1.56,0.0,1.67
2014,Edmonton,0340,835,9027.00,35.0,35,,35.0,1.0,0.0,1.03
2014,Edmonton,0340,835,0010.00,10.0,10,,10.0,1.0,0.0,0.1
2014,Edmonton,0340,835,0106.02,6.0,6,,6.0,1.0,0.0,0.5
2014,Edmonton,0340,835,0005.01,3.0,3,,3.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0068.01,4.0,2,,4.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0078.01,170.0,96,,170.0,1.77,0.04,0.07
2014,Edmonton,0340,835,0104.21,437.0,250,,437.0,1.75,0.0,0.52
2014,Edmonton,0340,835,0015.02,9.0,4,,9.0,2.25,0.0,0.75
2014,Edmonton,0340,835,0021.00,10.0,10,,10.0,1.0,0.0,0.6
2014,Edmonton,0340,835,0075.11,68.0,31,,68.0,2.19,0.26,1.83
2014,Edmonton,0340,835,0121.03,3.0,3,,3.0,1.0,0.0,1.0
2014,Edmonton,0340,835,9007.00,5.0,5,,5.0,1.0,0.0,0.2
2014,Edmonton,0340,835,9024.00,4.0,4,,4.0,1.0,0.0,1.25
2014,Edmonton,0340,835,0057.00,8.0,8,,8.0,1.0,0.0,1.0
2014,Edmonton,0340,835,0075.10,49.0,40,,49.0,1.23,0.0,0.35
2014,Edmonton,0340,835,0104.19,82.0,71,,82.0,1.15,0.0,0.86
2014,Edmonton,0340,835,0120.06,138.0,101,,138.0,1.37,0.0,1.0
2014,Edmonton,0340,835,0005.11,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0007.02,5.0,5,,5.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0077.02,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0078.17,401.0,285,,401.0,1.41,0.01,0.31
2014,Edmonton,0340,835,0152.00,153.0,113,,153.0,1.35,0.0,0.31
2014,Edmonton,0340,835,0009.00,3.0,3,,3.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0020.00,36.0,25,,36.0,1.44,0.0,0.32
2014,Edmonton,0340,835,0040.00,1.0,1,,1.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0053.00,51.0,20,,51.0,2.55,0.2,0.9
2014,Edmonton,0340,835,0058.00,4.0,2,,4.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0156.00,8.0,7,,8.0,1.14,0.0,0.0
2014,Edmonton,0340,835,9015.00,14.0,14,,14.0,1.0,0.0,0.57
2014,Edmonton,0340,835,0071.00,6.0,3,,6.0,2.0,0.0,0.0
2014,Edmonton,0340,835,0151.02,88.0,74,,88.0,1.19,0.0,0.54
2014,Edmonton,0340,835,0154.00,384.0,237,,384.0,1.62,0.0,1.09
2014,Edmonton,0340,835,9005.00,24.0,24,,24.0,1.0,0.0,0.46
2014,Edmonton,0340,835,0014.00,53.0,21,,53.0,2.52,0.19,0.19
2014,Edmonton,0340,835,0060.02,13.0,6,,13.0,2.17,0.0,0.83
2014,Edmonton,0340,835,0079.03,287.0,215,,287.0,1.33,0.0,0.34
2014,Edmonton,0340,835,0090.15,17.0,5,,17.0,3.4,0.0,
2014,Edmonton,0340,835,0104.27,8.0,7,,8.0,1.14,0.0,0.43
2014,Edmonton,0340,835,0121.04,5.0,5,,5.0,1.0,0.0,0.0
2014,Edmonton,0340,835,9004.00,2.0,2,,2.0,1.0,0.0,0.5
2014,Edmonton,0340,835,9016.00,1.0,1,,1.0,1.0,0.0,2.0
2014,Edmonton,0340,835,0078.14,2.0,2,,2.0,1.0,0.0,0.0
2014,Edmonton,0340,835,0153.00,164.0,64,,164.0,2.56,0.06,0.48
2014,Edmonton,0340,835,0054.00,16.0,7,,16.0,2.29,0.0,0.0
2015,Edmonton,0340,835,0020.00,86.0,40,,86.0,2.15,0.1,0.5
2015,Edmonton,0340,835,0031.00,19.0,9,,19.0,2.11,0.33,3.78
2015,Edmonton,0340,835,0090.06,1.0,1,,1.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0104.27,237.0,40,,237.0,5.93,0.2,2.03
2015,Edmonton,0340,835,0035.00,5.0,5,,5.0,1.0,0.0,0.2
2015,Edmonton,0340,835,0061.00,15.0,8,,15.0,1.88,0.25,0.25
2015,Edmonton,0340,835,0030.00,207.0,1,,207.0,207.0,12.0,0.0
2015,Edmonton,0340,835,0078.14,2.0,1,,2.0,2.0,0.0,1.0
2015,Edmonton,0340,835,0078.17,437.0,216,,437.0,2.02,0.04,0.77
2015,Edmonton,0340,835,0140.04,46.0,46,,46.0,1.0,0.0,0.3
2015,Edmonton,0340,835,0014.00,26.0,24,,26.0,1.08,0.0,0.33
2015,Edmonton,0340,835,0022.00,19.0,3,,19.0,6.33,2.0,2.33
2015,Edmonton,0340,835,0029.00,37.0,14,,37.0,2.64,0.29,0.14
2015,Edmonton,0340,835,0162.01,8.0,2,,8.0,4.0,0.0,0.5
2015,Edmonton,0340,835,9028.00,1.0,1,,1.0,1.0,0.0,2.0
2015,Edmonton,0340,835,0001.07,22.0,4,,22.0,5.5,0.0,0.5
2015,Edmonton,0340,835,0054.00,6.0,3,,6.0,2.0,0.0,1.33
2015,Edmonton,0340,835,0060.02,8.0,4,,8.0,2.0,0.0,0.5
2015,Edmonton,0340,835,0105.05,8.0,8,,8.0,1.0,0.0,0.38
2015,Edmonton,0340,835,0156.00,6.0,5,,6.0,1.2,0.0,0.4
2015,Edmonton,0340,835,0032.01,19.0,1,,19.0,19.0,4.0,0.0
2015,Edmonton,0340,835,0062.00,15.0,6,,15.0,2.5,0.0,1.33
2015,Edmonton,0340,835,0065.01,23.0,8,,23.0,2.88,0.0,1.2
2015,Edmonton,0340,835,0067.01,5.0,3,,5.0,1.67,0.0,0.0
2015,Edmonton,0340,835,0078.02,75.0,1,,75.0,75.0,4.0,
2015,Edmonton,0340,835,0104.12,2.0,2,,2.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0121.07,202.0,162,,202.0,1.25,0.0,0.59
2015,Edmonton,0340,835,0164.02,60.0,60,,60.0,1.0,0.0,0.36
2015,Edmonton,0340,835,0017.00,32.0,21,,32.0,1.52,0.0,0.14
2015,Edmonton,0340,835,0053.00,39.0,21,,39.0,1.86,0.0,0.43
2015,Edmonton,0340,835,0060.01,7.0,4,,7.0,1.75,0.0,1.0
2015,Edmonton,0340,835,9013.02,1.0,1,,1.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0040.00,1.0,1,,1.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0043.00,2.0,2,,2.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0121.04,6.0,6,,6.0,1.0,0.0,0.33
2015,Edmonton,0340,835,0140.03,86.0,82,,86.0,1.05,0.0,0.77
2015,Edmonton,0340,835,9002.00,30.0,30,,30.0,1.0,0.0,0.3
2015,Edmonton,0340,835,9020.00,1.0,1,,1.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0058.00,6.0,5,,6.0,1.2,0.0,0.6
2015,Edmonton,0340,835,0065.02,18.0,5,,18.0,3.6,0.0,0.0
2015,Edmonton,0340,835,0078.06,55.0,11,,55.0,5.0,0.0,3.73
2015,Edmonton,0340,835,0105.06,8.0,7,,8.0,1.14,0.0,0.17
2015,Edmonton,0340,835,0151.01,220.0,123,,220.0,1.79,0.02,0.79
2015,Edmonton,0340,835,0021.00,88.0,9,,88.0,9.78,0.89,0.56
2015,Edmonton,0340,835,0036.00,5.0,4,,5.0,1.25,0.0,0.25
2015,Edmonton,0340,835,0045.00,2.0,1,,2.0,2.0,0.0,2.0
2015,Edmonton,0340,835,0051.01,1.0,1,,1.0,1.0,0.0,0.0
2015,Edmonton,0340,835,0075.09,56.0,10,,56.0,5.6,0.0,3.2
