reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
1995-05-01,2,Saskatoon,1700,1.0,3.0,28.0,,,28,1.0,0.0,0.14,,,,,,,,,,,,228510.7,1.23
1995-06-01,2,Saskatoon,1700,2.0,1.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,228510.7,1.05
1995-06-01,2,Saskatoon,1700,4.0,3.0,48.0,,,12,4.0,0.0,1.0,,,,,,,,,,,,228510.7,2.1
1995-05-01,2,Saskatoon,1700,5.0,3.0,92.0,,,4,23.0,0.0,0.0,,,,,,,,,,,,228510.7,4.03
1995-04-01,2,Saskatoon,1700,1.0,1.0,500.0,,,500,1.0,0.0,0.06,,,,,,,,,,,,228510.7,21.88
1995-05-01,2,Saskatoon,1700,2.0,3.0,144.0,,,72,2.0,0.0,0.56,,,,,,,,,,,,228510.7,6.3
1995-07-01,3,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,228510.7,1.05
1995-07-01,3,Saskatoon,1700,4.0,3.0,32.0,,,8,4.0,0.0,0.0,,,,,,,,,,,,228510.7,1.4
1995-08-01,3,Saskatoon,1700,1.0,1.0,564.0,,,564,1.0,0.0,0.23,,,,,,,,,,,,228510.7,24.68
1995-09-01,3,Saskatoon,1700,1.0,3.0,28.0,,,28,1.0,0.0,0.0,,,,,,,,,,,,228510.7,1.23
1995-08-01,3,Saskatoon,1700,5.0,2.0,84.0,,,4,21.0,3.0,0.0,,,,,,,,,,,,228510.7,3.68
1995-08-01,3,Saskatoon,1700,5.0,3.0,144.0,,,4,36.0,6.0,0.0,,,,,,,,,,,,228510.7,6.3
1995-07-01,3,Saskatoon,1700,4.0,2.0,24.0,,,4,6.0,0.0,0.0,,,,,,,,,,,,228510.7,1.05
1995-10-01,4,Saskatoon,1700,5.0,3.0,184.0,,,4,46.0,3.0,0.0,,,,,,,,,,,,228510.7,8.05
1995-11-01,4,Saskatoon,1700,1.0,1.0,540.0,,,540,1.0,0.0,0.34,,,,,,,,,,,,228510.7,23.63
1996-02-01,1,Saskatoon,1700,4.0,3.0,16.0,,,4,4.0,0.0,2.0,,,,,,,,,,,,229608.61,0.7
1996-03-01,1,Saskatoon,1700,2.0,3.0,16.0,,,8,2.0,0.0,,,,,,,,,,,,,229608.61,0.7
1996-03-01,1,Saskatoon,1700,2.0,2.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,229608.61,0.7
1996-03-01,1,Saskatoon,1700,1.0,1.0,416.0,,,416,1.0,0.0,0.26,,,,,,,,,,,,229608.61,18.12
1996-03-01,1,Saskatoon,1700,5.0,3.0,256.0,,,8,32.0,1.5,3.0,,,,,,,,,,,,229608.61,11.15
1996-05-01,2,Saskatoon,1700,4.0,3.0,224.0,,,40,5.6,0.0,0.1,,,,,,,,,,,,229608.61,9.76
1996-05-01,2,Saskatoon,1700,4.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,229608.61,0.7
1996-04-01,2,Saskatoon,1700,2.0,3.0,40.0,,,20,2.0,0.0,1.0,,,,,,,,,,,,229608.61,1.74
1996-06-01,2,Saskatoon,1700,5.0,3.0,504.0,,,12,42.0,1.0,0.33,,,,,,,,,,,,229608.61,21.95
1996-04-01,2,Saskatoon,1700,2.0,1.0,76.0,,,40,1.9,0.0,0.7,,,,,,,,,,,,229608.61,3.31
1996-06-01,2,Saskatoon,1700,1.0,1.0,936.0,,,936,1.0,0.0,0.29,,,,,,,,,,,,229608.61,40.77
1996-04-01,2,Saskatoon,1700,1.0,3.0,12.0,,,12,1.0,0.0,,,,,,,,,,,,,229608.61,0.52
1996-08-01,3,Saskatoon,1700,2.0,1.0,76.0,,,40,1.9,0.0,0.3,,,,,,,,,,,,229608.61,3.31
1996-07-01,3,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,229608.61,0.35
1996-09-01,3,Saskatoon,1700,5.0,3.0,528.0,,,12,44.0,0.0,0.0,,,,,,,,,,,,229608.61,23.0
1996-09-01,3,Saskatoon,1700,2.0,3.0,40.0,,,20,2.0,0.0,0.4,,,,,,,,,,,,229608.61,1.74
1996-08-01,3,Saskatoon,1700,1.0,1.0,652.0,,,652,1.0,0.0,0.28,,,,,,,,,,,,229608.61,28.4
1996-08-01,3,Saskatoon,1700,4.0,3.0,208.0,,,36,5.78,0.0,0.78,,,,,,,,,,,,229608.61,9.06
1996-10-01,4,Saskatoon,1700,1.0,1.0,516.0,,,516,1.0,0.0,0.25,,,,,,,,,,,,229608.61,22.47
1996-10-01,4,Saskatoon,1700,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,229608.61,0.35
1996-11-01,4,Saskatoon,1700,2.0,1.0,40.0,,,20,2.0,0.0,1.0,,,,,,,,,,,,229608.61,1.74
1996-12-01,4,Saskatoon,1700,2.0,3.0,104.0,,,52,2.0,0.0,0.31,,,,,,,,,,,,229608.61,4.53
1996-12-01,4,Saskatoon,1700,4.0,3.0,124.0,,,28,4.43,0.0,0.14,,,,,,,,,,,,229608.61,5.4
1997-02-01,1,Saskatoon,1700,1.0,1.0,548.0,,,548,1.0,0.0,0.56,,,,,,,,,,,,231285.44,23.69
1997-01-01,1,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,231285.44,0.35
1997-03-01,1,Saskatoon,1700,2.0,1.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,231285.44,1.73
1997-02-01,1,Saskatoon,1700,4.0,3.0,60.0,,,12,5.0,0.0,1.0,,,,,,,,,,,,231285.44,2.59
1997-01-01,1,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,0.5,,,,,,,,,,,,231285.44,1.04
1997-01-01,1,Saskatoon,1700,1.0,3.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,231285.44,0.17
1997-06-01,2,Saskatoon,1700,4.0,3.0,276.0,,,40,6.9,0.0,0.8,,,,,,,,,,,,231285.44,11.93
1997-04-01,2,Saskatoon,1700,1.0,3.0,20.0,,,20,1.0,0.0,2.0,,,,,,,,,,,,231285.44,0.86
1997-04-01,2,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,231285.44,0.35
1997-06-01,2,Saskatoon,1700,2.0,1.0,64.0,,,32,2.0,0.0,0.38,,,,,,,,,,,,231285.44,2.77
1997-05-01,2,Saskatoon,1700,5.0,3.0,268.0,,,8,33.5,0.0,2.0,,,,,,,,,,,,231285.44,11.59
1997-06-01,2,Saskatoon,1700,2.0,3.0,120.0,,,60,2.0,0.0,1.2,,,,,,,,,,,,231285.44,5.19
1997-05-01,2,Saskatoon,1700,1.0,1.0,892.0,,,892,1.0,0.0,0.24,,,,,,,,,,,,231285.44,38.57
1997-07-01,3,Saskatoon,1700,4.0,3.0,348.0,,,64,5.44,0.0,0.31,,,,,,,,,,,,231285.44,15.05
1997-08-01,3,Saskatoon,1700,1.0,1.0,700.0,,,700,1.0,0.0,0.28,,,,,,,,,,,,231285.44,30.27
1997-09-01,3,Saskatoon,1700,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,231285.44,0.35
1997-07-01,3,Saskatoon,1700,2.0,3.0,56.0,,,28,2.0,0.0,0.71,,,,,,,,,,,,231285.44,2.42
1997-08-01,3,Saskatoon,1700,5.0,3.0,104.0,,,4,26.0,0.0,11.0,,,,,,,,,,,,231285.44,4.5
1997-08-01,3,Saskatoon,1700,2.0,1.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,231285.44,1.04
1997-10-01,4,Saskatoon,1700,4.0,1.0,32.0,,,4,8.0,0.0,0.0,,,,,,,,,,,,231285.44,1.38
1997-10-01,4,Saskatoon,1700,2.0,3.0,88.0,,,44,2.0,0.0,0.0,,,,,,,,,,,,231285.44,3.8
1997-10-01,4,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,231285.44,1.04
1997-10-01,4,Saskatoon,1700,5.0,3.0,160.0,,,8,20.0,0.0,0.0,,,,,,,,,,,,231285.44,6.92
1997-12-01,4,Saskatoon,1700,4.0,3.0,208.0,,,32,6.5,0.0,3.25,,,,,,,,,,,,231285.44,8.99
1997-10-01,4,Saskatoon,1700,1.0,3.0,36.0,,,36,1.0,0.0,0.0,,,,,,,,,,,,231285.44,1.56
1997-11-01,4,Saskatoon,1700,1.0,1.0,628.0,,,628,1.0,0.0,0.47,,,,,,,,,,,,231285.44,27.15
1998-03-01,1,Saskatoon,1700,2.0,2.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,232227.48,0.69
1998-02-01,1,Saskatoon,1700,4.0,3.0,84.0,,,20,4.2,0.0,1.8,,,,,,,,,,,,232227.48,3.62
1998-02-01,1,Saskatoon,1700,5.0,3.0,92.0,,,4,23.0,0.0,2.0,,,,,,,,,,,,232227.48,3.96
1998-03-01,1,Saskatoon,1700,1.0,1.0,444.0,,,444,1.0,0.0,0.23,,,,,,,,,,,,232227.48,19.12
1998-01-01,1,Saskatoon,1700,2.0,3.0,48.0,,,24,2.0,0.0,0.25,,,,,,,,,,,,232227.48,2.07
1998-03-01,1,Saskatoon,1700,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,232227.48,0.34
1998-05-01,2,Saskatoon,1700,1.0,1.0,912.0,,,912,1.0,0.0,0.19,,,,,,,,,,,,232227.48,39.27
1998-04-01,2,Saskatoon,1700,2.0,2.0,32.0,,,16,2.0,0.0,0.67,,,,,,,,,,,,232227.48,1.38
1998-04-01,2,Saskatoon,1700,4.0,3.0,112.0,,,20,5.6,0.0,1.8,,,,,,,,,,,,232227.48,4.82
1998-05-01,2,Saskatoon,1700,1.0,3.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,232227.48,0.17
1998-04-01,2,Saskatoon,1700,5.0,3.0,468.0,,,12,39.0,0.0,7.0,,,,,,,,,,,,232227.48,20.15
1998-04-01,2,Saskatoon,1700,2.0,3.0,56.0,,,28,2.0,0.0,0.0,,,,,,,,,,,,232227.48,2.41
1998-06-01,2,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232227.48,0.34
1998-08-01,3,Saskatoon,1700,2.0,3.0,64.0,,,32,2.0,0.0,1.0,,,,,,,,,,,,232227.48,2.76
1998-07-01,3,Saskatoon,1700,1.0,1.0,856.0,,,856,1.0,0.0,0.24,,,,,,,,,,,,232227.48,36.86
1998-09-01,3,Saskatoon,1700,5.0,3.0,216.0,,,8,27.0,0.0,0.0,,,,,,,,,,,,232227.48,9.3
1998-08-01,3,Saskatoon,1700,4.0,3.0,196.0,,,36,5.44,0.0,3.25,,,,,,,,,,,,232227.48,8.44
1998-07-01,3,Saskatoon,1700,2.0,1.0,48.0,,,24,2.0,0.0,0.0,,,,,,,,,,,,232227.48,2.07
1998-08-01,3,Saskatoon,1700,2.0,2.0,32.0,,,16,2.0,0.0,0.25,,,,,,,,,,,,232227.48,1.38
1998-12-01,4,Saskatoon,1700,2.0,3.0,32.0,,,16,2.0,0.0,0.0,,,,,,,,,,,,232227.48,1.38
1998-10-01,4,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,0.33,,,,,,,,,,,,232227.48,1.03
1998-11-01,4,Saskatoon,1700,4.0,3.0,252.0,,,44,5.73,0.0,4.18,,,,,,,,,,,,232227.48,10.85
1998-11-01,4,Saskatoon,1700,1.0,1.0,520.0,,,520,1.0,0.0,0.15,,,,,,,,,,,,232227.48,22.39
1998-11-01,4,Saskatoon,1700,1.0,3.0,24.0,,,24,1.0,0.0,0.0,,,,,,,,,,,,232227.48,1.03
1999-03-01,1,Saskatoon,1700,2.0,2.0,32.0,,,16,2.0,0.0,0.0,,,,,,,,,,,,232317.51,1.38
1999-03-01,1,Saskatoon,1700,4.0,3.0,12.0,,,4,3.0,0.0,,,,,,,,,,,,,232317.51,0.52
1999-03-01,1,Saskatoon,1700,5.0,3.0,200.0,,,4,50.0,0.0,0.0,,,,,,,,,,,,232317.51,8.61
1999-03-01,1,Saskatoon,1700,2.0,3.0,88.0,,,44,2.0,0.0,2.86,,,,,,,,,,,,232317.51,3.79
1999-03-01,1,Saskatoon,1700,1.0,1.0,384.0,,,384,1.0,0.0,0.14,,,,,,,,,,,,232317.51,16.53
1999-01-01,1,Saskatoon,1700,1.0,3.0,20.0,,,20,1.0,0.0,1.25,,,,,,,,,,,,232317.51,0.86
1999-04-01,2,Saskatoon,1700,4.0,3.0,64.0,,,8,8.0,0.0,0.0,,,,,,,,,,,,232317.51,2.75
1999-06-01,2,Saskatoon,1700,5.0,0.0,32.0,,,8,4.0,0.0,0.0,,,,,,,,,,,,232317.51,1.38
1999-05-01,2,Saskatoon,1700,1.0,1.0,1000.0,,,1000,1.0,0.0,0.12,,,,,,,,,,,,232317.51,43.04
1999-04-01,2,Saskatoon,1700,2.0,2.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,232317.51,1.72
1999-06-01,2,Saskatoon,1700,1.0,3.0,16.0,,,16,1.0,0.0,0.0,,,,,,,,,,,,232317.51,0.69
1999-04-01,2,Saskatoon,1700,2.0,1.0,16.0,,,8,2.0,0.0,0.5,,,,,,,,,,,,232317.51,0.69
1999-06-01,2,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,1.33,,,,,,,,,,,,232317.51,1.03
1999-05-01,2,Saskatoon,1700,5.0,3.0,92.0,,,4,23.0,0.0,0.0,,,,,,,,,,,,232317.51,3.96
1999-06-01,2,Saskatoon,1700,2.0,0.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232317.51,0.34
1999-09-01,3,Saskatoon,1700,2.0,1.0,48.0,,,24,2.0,0.0,0.0,,,,,,,,,,,,232317.51,2.07
1999-08-01,3,Saskatoon,1700,2.0,2.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,232317.51,0.69
1999-07-01,3,Saskatoon,1700,4.0,3.0,28.0,,,8,3.5,0.0,0.0,,,,,,,,,,,,232317.51,1.21
1999-09-01,3,Saskatoon,1700,4.0,0.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,232317.51,0.69
1999-08-01,3,Saskatoon,1700,1.0,3.0,44.0,,,44,1.0,0.0,0.0,,,,,,,,,,,,232317.51,1.89
1999-08-01,3,Saskatoon,1700,5.0,3.0,1052.0,,,12,87.67,0.0,0.67,,,,,,,,,,,,232317.51,45.28
1999-08-01,3,Saskatoon,1700,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,232317.51,0.17
1999-07-01,3,Saskatoon,1700,5.0,2.0,160.0,,,12,13.33,0.0,0.0,,,,,,,,,,,,232317.51,6.89
1999-07-01,3,Saskatoon,1700,1.0,1.0,792.0,,,792,1.0,0.0,0.18,,,,,,,,,,,,232317.51,34.09
1999-09-01,3,Saskatoon,1700,2.0,3.0,32.0,,,16,2.0,0.0,0.0,,,,,,,,,,,,232317.51,1.38
1999-10-01,4,Saskatoon,1700,2.0,1.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,232317.51,1.72
1999-11-01,4,Saskatoon,1700,2.0,3.0,64.0,,,32,2.0,0.0,0.0,,,,,,,,,,,,232317.51,2.75
1999-11-01,4,Saskatoon,1700,4.0,0.0,12.0,,,4,3.0,0.0,0.0,,,,,,,,,,,,232317.51,0.52
1999-10-01,4,Saskatoon,1700,1.0,1.0,628.0,,,628,1.0,0.0,0.3,,,,,,,,,,,,232317.51,27.03
1999-11-01,4,Saskatoon,1700,1.0,3.0,8.0,,,8,1.0,0.0,0.0,,,,,,,,,,,,232317.51,0.34
1999-12-01,4,Saskatoon,1700,4.0,3.0,104.0,,,32,3.25,0.0,0.0,,,,,,,,,,,,232317.51,4.48
1999-11-01,4,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232317.51,0.34
1999-12-01,4,Saskatoon,1700,2.0,0.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232317.51,0.34
2000-03-01,1,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,1.33,,,,,,,,,,,,232228.6,1.03
2000-01-01,1,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,232228.6,1.03
2000-02-01,1,Saskatoon,1700,2.0,1.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,232228.6,0.69
2000-01-01,1,Saskatoon,1700,1.0,1.0,356.0,,,356,1.0,0.0,0.25,,,,,,,,,,,,232228.6,15.33
2000-02-01,1,Saskatoon,1700,4.0,3.0,156.0,,,52,3.0,0.0,0.62,,,,,,,,,,,,232228.6,6.72
2000-04-01,2,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,232228.6,1.03
2000-05-01,2,Saskatoon,1700,2.0,1.0,72.0,,,36,2.0,0.0,0.22,,,,,,,,,,,,232228.6,3.1
2000-04-01,2,Saskatoon,1700,1.0,1.0,976.0,,,976,1.0,0.0,0.33,,,,,,,,,,,,232228.6,42.03
2000-06-01,2,Saskatoon,1700,5.0,2.0,24.0,,,4,6.0,0.0,1.0,,,,,,,,,,,,232228.6,1.03
2000-06-01,2,Saskatoon,1700,1.0,3.0,28.0,,,28,1.0,0.0,0.0,,,,,,,,,,,,232228.6,1.21
2000-04-01,2,Saskatoon,1700,4.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,232228.6,0.69
2000-06-01,2,Saskatoon,1700,5.0,3.0,128.0,,,12,10.67,0.0,0.0,,,,,,,,,,,,232228.6,5.51
2000-06-01,2,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232228.6,0.34
2000-05-01,2,Saskatoon,1700,4.0,3.0,48.0,,,8,6.0,0.0,0.0,,,,,,,,,,,,232228.6,2.07
2000-09-01,3,Saskatoon,1700,2.0,0.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,232228.6,0.34
2000-07-01,3,Saskatoon,1700,5.0,1.0,32.0,,,4,8.0,0.0,0.0,,,,,,,,,,,,232228.6,1.38
2000-08-01,3,Saskatoon,1700,2.0,2.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,232228.6,0.69
2000-08-01,3,Saskatoon,1700,2.0,3.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,232228.6,1.03
2000-08-01,3,Saskatoon,1700,5.0,3.0,392.0,,,8,49.0,0.0,0.0,,,,,,,,,,,,232228.6,16.88
2000-08-01,3,Saskatoon,1700,1.0,3.0,108.0,,,108,1.0,0.0,0.0,,,,,,,,,,,,232228.6,4.65
2000-08-01,3,Saskatoon,1700,1.0,1.0,528.0,,,528,1.0,0.0,0.03,,,,,,,,,,,,232228.6,22.74
2000-09-01,3,Saskatoon,1700,2.0,1.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,232228.6,1.72
2000-08-01,3,Saskatoon,1700,4.0,3.0,76.0,,,16,4.75,0.0,0.25,,,,,,,,,,,,232228.6,3.27
2000-10-01,4,Saskatoon,1700,2.0,1.0,64.0,,,32,2.0,0.0,-0.25,,,,,,,,,,,,232228.6,2.76
2000-12-01,4,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,-1.0,,,,,,,,,,,,232228.6,0.34
2000-10-01,4,Saskatoon,1700,4.0,1.0,16.0,,,4,4.0,0.0,-1.0,,,,,,,,,,,,232228.6,0.69
2000-11-01,4,Saskatoon,1700,4.0,3.0,208.0,,,48,4.33,0.0,0.58,,,,,,,,,,,,232228.6,8.96
2000-10-01,4,Saskatoon,1700,1.0,1.0,412.0,,,412,1.0,0.0,-0.02,,,,,,,,,,,,232228.6,17.74
2000-10-01,4,Saskatoon,1700,2.0,3.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,232228.6,1.72
2001-01-01,1,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,233960.19,0.34
2001-01-01,1,Saskatoon,1700,1.0,3.0,80.0,,,80,1.0,0.0,0.25,,,,,,,,,,,,233960.19,3.42
2001-01-01,1,Saskatoon,1700,1.0,1.0,376.0,,,376,1.0,0.0,-0.2,,,,,,,,,,,,233960.19,16.07
2001-01-01,1,Saskatoon,1700,2.0,3.0,56.0,,,28,2.0,0.0,0.57,,,,,,,,,,,,233960.19,2.39
2001-03-01,1,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,233960.19,0.34
2001-03-01,1,Saskatoon,1700,5.0,3.0,64.0,,,8,8.0,0.0,0.0,,,,,,,,,,,,233960.19,2.74
2001-04-01,2,Saskatoon,1700,2.0,3.0,16.0,,,8,2.0,0.0,1.0,,,,,,,,,,,,233960.19,0.68
2001-06-01,2,Saskatoon,1700,2.0,1.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,233960.19,1.03
2001-06-01,2,Saskatoon,1700,5.0,3.0,48.0,,,4,12.0,0.0,0.0,,,,,,,,,,,,233960.19,2.05
2001-06-01,2,Saskatoon,1700,5.0,2.0,96.0,,,4,24.0,0.0,1.0,,,,,,,,,,,,233960.19,4.1
2001-06-01,2,Saskatoon,1700,4.0,3.0,56.0,,,16,3.5,0.0,0.0,,,,,,,,,,,,233960.19,2.39
2001-05-01,2,Saskatoon,1700,1.0,1.0,624.0,,,624,1.0,0.0,0.03,,,,,,,,,,,,233960.19,26.67
2001-08-01,3,Saskatoon,1700,5.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,233960.19,0.68
2001-07-01,3,Saskatoon,1700,4.0,3.0,376.0,,,80,4.7,0.0,0.15,,,,,,,,,,,,233960.19,16.07
2001-09-01,3,Saskatoon,1700,1.0,1.0,556.0,,,556,1.0,0.0,0.15,,,,,,,,,,,,233960.19,23.76
2001-07-01,3,Saskatoon,1700,2.0,3.0,64.0,,,32,2.0,0.0,1.38,,,,,,,,,,,,233960.19,2.74
2001-09-01,3,Saskatoon,1700,5.0,1.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,233960.19,0.17
2001-07-01,3,Saskatoon,1700,2.0,1.0,48.0,,,24,2.0,0.0,0.0,,,,,,,,,,,,233960.19,2.05
2001-07-01,3,Saskatoon,1700,5.0,3.0,236.0,,,8,29.5,0.0,0.0,,,,,,,,,,,,233960.19,10.09
2001-11-01,4,Saskatoon,1700,5.0,3.0,176.0,,,8,22.0,0.0,0.0,,,,,,,,,,,,233960.19,7.52
2001-12-01,4,Saskatoon,1700,4.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,233960.19,0.68
2001-11-01,4,Saskatoon,1700,1.0,1.0,532.0,,,532,1.0,0.0,0.05,,,,,,,,,,,,233960.19,22.74
2001-10-01,4,Saskatoon,1700,4.0,3.0,112.0,,,20,5.6,0.0,0.0,,,,,,,,,,,,233960.19,4.79
2001-12-01,4,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,233960.19,0.34
2002-03-01,1,Saskatoon,1700,5.0,3.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,235521.96,0.68
2002-02-01,1,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,235521.96,0.34
2002-03-01,1,Saskatoon,1700,2.0,3.0,88.0,,,44,2.0,0.0,0.0,,,,,,,,,,,,235521.96,3.74
2002-01-01,1,Saskatoon,1700,1.0,1.0,464.0,,,464,1.0,0.0,0.01,,,,,,,,,,,,235521.96,19.7
2002-02-01,1,Saskatoon,1700,4.0,3.0,312.0,,,52,6.0,0.0,1.54,,,,,,,,,,,,235521.96,13.25
2002-02-01,1,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,235521.96,0.34
2002-05-01,2,Saskatoon,1700,4.0,3.0,340.0,,,88,3.86,0.0,1.27,,,,,,,,,,,,235521.96,14.44
2002-05-01,2,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,235521.96,1.02
2002-04-01,2,Saskatoon,1700,1.0,1.0,856.0,,,856,1.0,0.0,0.04,,,,,,,,,,,,235521.96,36.34
2002-06-01,2,Saskatoon,1700,2.0,1.0,40.0,,,20,2.0,0.0,0.0,,,,,,,,,,,,235521.96,1.7
2002-07-01,3,Saskatoon,1700,1.0,1.0,884.0,,,884,1.0,0.0,0.05,,,,,,,,,,,,235521.96,37.53
2002-09-01,3,Saskatoon,1700,2.0,3.0,64.0,,,32,2.0,0.0,0.0,,,,,,,,,,,,235521.96,2.72
2002-08-01,3,Saskatoon,1700,5.0,3.0,648.0,,,16,40.5,0.0,0.0,,,,,,,,,,,,235521.96,27.51
2002-08-01,3,Saskatoon,1700,4.0,3.0,480.0,,,128,3.75,0.0,0.81,,,,,,,,,,,,235521.96,20.38
2002-09-01,3,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,235521.96,1.02
2002-07-01,3,Saskatoon,1700,2.0,1.0,48.0,,,24,2.0,0.0,0.33,,,,,,,,,,,,235521.96,2.04
2002-11-01,4,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,235521.96,0.34
2002-12-01,4,Saskatoon,1700,1.0,1.0,556.0,,,556,1.0,0.0,0.04,,,,,,,,,,,,235521.96,23.61
2002-11-01,4,Saskatoon,1700,2.0,2.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,235521.96,1.02
2002-12-01,4,Saskatoon,1700,5.0,2.0,504.0,,,8,63.0,0.0,0.0,,,,,,,,,,,,235521.96,21.4
2002-11-01,4,Saskatoon,1700,5.0,3.0,96.0,,,4,24.0,0.0,0.0,,,,,,,,,,,,235521.96,4.08
2002-11-01,4,Saskatoon,1700,1.0,3.0,4.0,,,4,1.0,0.0,0.0,,,,,,,,,,,,235521.96,0.17
2002-11-01,4,Saskatoon,1700,2.0,3.0,64.0,,,32,2.0,0.0,0.0,,,,,,,,,,,,235521.96,2.72
2002-10-01,4,Saskatoon,1700,4.0,3.0,380.0,,,88,4.32,0.0,0.18,,,,,,,,,,,,235521.96,16.13
2002-10-01,4,Saskatoon,1700,4.0,2.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,235521.96,0.68
2003-03-01,1,Saskatoon,1700,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,237924.91,0.34
2003-02-01,1,Saskatoon,1700,1.0,1.0,492.0,,,492,1.0,0.0,0.06,,,,,,,,,,,,237924.91,20.68
2003-02-01,1,Saskatoon,1700,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,237924.91,0.34
2003-03-01,1,Saskatoon,1700,2.0,3.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,237924.91,0.34
2003-03-01,1,Saskatoon,1700,4.0,3.0,428.0,,,72,5.94,0.0,0.89,,,,,,,,,,,,237924.91,17.99
2003-04-01,2,Saskatoon,1700,5.0,2.0,520.0,,,4,130.0,0.0,0.0,,,,,,,,,,,,237924.91,21.86
2003-06-01,2,Saskatoon,1700,4.0,3.0,752.0,,,136,5.53,0.0,2.12,,,,,,,,,,,,237924.91,31.61
